fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,dribbles_past,penalty_commited,goals_total,penalty_won,goals_assists,tackles_blocks,tackles_total,offsides
368761,Sevilla,536,385,Óliver Torres,https://media.api-sports.io/football/players/385.png,51,21,M,7.0,False,False,0,0,0.0,,74,3,90%,0,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,1.0,
368761,Sevilla,536,2060,Munir El Haddadi,https://media.api-sports.io/football/players/2060.png,90,11,M,10,False,False,6,4,0.0,,67,5,87%,0,5,3,2,0,0,0,0,0,,3.0,,3.0,,,0.0,4.0,
368761,Sevilla,536,111,Rony Lopes,https://media.api-sports.io/football/players/111.png,90,7,M,7.4,False,False,5,2,0.0,,39,2,88%,0,3,2,5,2,0,0,0,0,,1.0,,,,1.0,0.0,,
368761,Sevilla,536,2058,Nolito,https://media.api-sports.io/football/players/2058.png,51,8,M,7.6,False,False,2,0,0.0,,24,2,80%,0,1,0,0,1,0,0,0,0,,,,,,1.0,0.0,3.0,
368761,Sevilla,536,1097,Munas Dabbur,https://media.api-sports.io/football/players/1097.png,90,9,F,9.7,False,False,3,2,0.0,,38,3,92%,0,1,1,3,4,0,0,0,0,,1.0,,2.0,,1.0,0.0,1.0,
368761,Sevilla,536,452,Fernando,https://media.api-sports.io/football/players/452.png,29,25,M,6.5,False,False,0,0,0.0,,44,0,91%,0,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,1.0,
368761,Sevilla,536,2057,Franco Vázquez,https://media.api-sports.io/football/players/2057.png,39,22,M,6.5,False,False,1,0,0.0,,46,0,88%,1,2,1,3,0,0,0,0,0,,2.0,,,,,0.0,,
368761,Sevilla,536,246,Luuk de Jong,https://media.api-sports.io/football/players/246.png,39,19,F,6.5,False,False,2,1,0.0,,11,1,91%,0,1,0,2,1,0,0,0,0,,1.0,,,,,0.0,,
368763,FC Lugano,606,48393,Noam Baumann,https://media.api-sports.io/football/players/48393.png,90,46,G,6.9,False,False,0,0,0.0,0.0,11,0,45%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368763,FC Lugano,606,48403,Eloge Yao,https://media.api-sports.io/football/players/48403.png,90,18,D,6.7,False,False,0,0,0.0,,22,0,66%,0,2,1,3,1,0,0,0,0,,1.0,,,,,0.0,,
368763,FC Lugano,606,48401,Mijat Marić,https://media.api-sports.io/football/players/48401.png,90,5,D,6.8,True,False,1,1,0.0,,24,0,64%,2,0,0,1,0,0,0,0,0,,1.0,,,,,0.0,,
368763,FC Lugano,606,48398,Fabio Daprelà,https://media.api-sports.io/football/players/48398.png,90,30,D,6.9,False,False,1,0,0.0,,23,0,76%,1,0,0,1,3,0,0,0,0,,,,,,,0.0,,
368763,FC Lugano,606,48400,Numa Lavanchy,https://media.api-sports.io/football/players/48400.png,90,16,D,7.4,False,False,0,0,0.0,,28,0,66%,4,1,0,1,0,0,0,0,0,,,,,,,0.0,5.0,
368763,FC Lugano,606,48460,Olivier Custodio,https://media.api-sports.io/football/players/48460.png,90,20,M,7.0,False,False,0,0,0.0,,33,4,70%,0,0,0,0,2,0,0,0,0,,1.0,,,,,0.0,1.0,
368763,FC Lugano,606,48412,Bálint Vécsei,https://media.api-sports.io/football/players/48412.png,90,17,M,6.8,False,False,0,0,0.0,,26,0,70%,0,0,0,2,2,0,0,0,0,,,,,,,0.0,2.0,
368763,FC Lugano,606,48414,Carlinhos Junior,https://media.api-sports.io/football/players/48414.png,90,11,M,6.5,False,False,3,1,0.0,,15,1,55%,3,3,1,2,0,0,0,0,0,,1.0,,,,,0.0,2.0,
368763,FC Lugano,606,48413,Mattia Bottani,https://media.api-sports.io/football/players/48413.png,57,10,M,6.4,False,False,1,1,0.0,,15,0,88%,0,1,0,2,0,0,0,0,0,,1.0,,,,,0.0,,
368763,FC Lugano,606,53631,Marco Aratore,https://media.api-sports.io/football/players/53631.png,90,70,M,7.3,False,False,2,1,0.0,,23,3,74%,0,1,0,2,0,0,0,0,0,,,,,,,0.0,1.0,
368763,FC Lugano,606,28424,Filip Holender,https://media.api-sports.io/football/players/28424.png,81,9,F,6.9,False,False,3,2,0.0,,10,1,71%,0,1,1,2,1,0,0,0,0,,1.0,,,,,0.0,,
368763,FC Lugano,606,7591,Sandi Lovrić,https://media.api-sports.io/football/players/7591.png,9,24,M,6.6,False,True,0,0,0.0,,1,0,33%,0,0,0,0,1,1,0,0,0,,,,,,,0.0,1.0,
368763,FC Lugano,606,48415,Alexander Gerndt,https://media.api-sports.io/football/players/48415.png,33,19,F,7.3,False,True,0,0,0.0,,9,2,81%,0,1,1,1,1,0,0,0,0,,,,,,,1.0,1.0,
368763,Malmo FF,375,1947,Johan Dahlin,https://media.api-sports.io/football/players/1947.png,90,27,G,8.7,False,False,0,0,0.0,6.0,17,0,50%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368763,Malmo FF,375,25312,Felix Beijmo,https://media.api-sports.io/football/players/25312.png,64,16,D,6.9,False,False,0,0,0.0,,25,1,80%,1,0,0,0,0,0,0,0,0,,,,,,,0.0,1.0,
368763,Malmo FF,375,1953,Lasse Nielsen,https://media.api-sports.io/football/players/1953.png,90,24,D,7.1,False,False,0,0,0.0,,49,0,72%,0,0,0,0,3,1,0,0,0,,,,,,,0.0,3.0,
368763,Malmo FF,375,1950,Rasmus Bengtsson,https://media.api-sports.io/football/players/1950.png,90,17,D,7.0,False,False,1,0,0.0,,28,0,75%,2,1,1,1,0,0,0,0,0,,,,,,,0.0,,
368763,Malmo FF,375,1954,Behrang Safari,https://media.api-sports.io/football/players/1954.png,69,4,D,6.9,False,False,0,0,0.0,,27,1,69%,0,0,0,1,0,0,0,0,0,,,,,,,0.0,1.0,
368763,Malmo FF,375,1961,Søren Rieks,https://media.api-sports.io/football/players/1961.png,90,5,D,6.7,False,False,0,0,0.0,,22,0,59%,0,3,3,0,3,0,0,0,0,,,,,,,0.0,1.0,
368763,Malmo FF,375,1962,Oscar Lewicki,https://media.api-sports.io/football/players/1962.png,30,6,M,6.5,False,False,0,0,0.0,,16,0,84%,0,1,0,1,2,0,0,0,0,,,,,,,0.0,1.0,
368763,Malmo FF,375,1957,Fouad Bachirou,https://media.api-sports.io/football/players/1957.png,90,7,M,6.7,False,False,0,0,0.0,,22,0,88%,1,3,2,1,1,1,0,0,0,,,,,,,0.0,2.0,
368763,Malmo FF,375,1966,Arnór Traustason,https://media.api-sports.io/football/players/1966.png,90,8,M,6.8,False,False,2,0,0.0,,28,1,84%,0,1,0,2,2,1,0,0,0,,,,,,,0.0,,
368763,Malmo FF,375,1968,Jo Inge Berget,https://media.api-sports.io/football/players/1968.png,90,32,F,6.3,False,False,0,0,0.0,,17,0,63%,0,0,0,1,1,0,0,0,0,,2.0,,,,,0.0,,
368763,Malmo FF,375,1970,Markus Rosenberg,https://media.api-sports.io/football/players/1970.png,90,9,F,6.6,True,False,1,0,0.0,,15,1,62%,0,0,0,1,1,0,0,0,0,,1.0,,,,,0.0,,
368763,Malmo FF,375,2732,Jonas Knudsen,https://media.api-sports.io/football/players/2732.png,21,3,D,6.6,False,False,0,0,0.0,,5,0,83%,0,0,0,0,0,0,0,0,0,,,,,,,0.0,,
368763,Malmo FF,375,1960,Bonke Innocent,https://media.api-sports.io/football/players/1960.png,60,20,M,6.4,False,False,0,0,0.0,,23,0,88%,1,0,0,1,4,1,0,0,0,,1.0,,,,,0.0,,
368763,Malmo FF,375,1963,Guillermo Molins,https://media.api-sports.io/football/players/1963.png,26,11,F,6.5,False,False,1,0,0.0,,4,0,80%,0,0,0,1,1,1,0,0,0,,,,,,,0.0,,
368765,Krasnodar,621,2066,Stanislav Kritsyuk,https://media.api-sports.io/football/players/2066.png,90,1,G,7.0,False,False,0,0,1.0,4.0,17,0,65%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368765,Krasnodar,621,2075,Sergei Petrov,https://media.api-sports.io/football/players/2075.png,90,98,D,6.9,False,False,1,0,0.0,,37,1,90%,0,0,0,0,0,0,0,0,0,,,,,,,1.0,1.0,
368765,Krasnodar,621,2074,Aleksandr Martynovich,https://media.api-sports.io/football/players/2074.png,90,4,D,6.6,True,False,0,0,0.0,,55,0,77%,0,0,0,1,3,0,0,0,0,,1.0,,,,,1.0,,
368765,Krasnodar,621,2078,Uroš Spajić,https://media.api-sports.io/football/players/2078.png,90,5,D,6.7,False,False,1,1,0.0,,48,0,82%,1,0,0,1,3,1,0,0,0,,,,,,,0.0,,
368765,Krasnodar,621,2076,Cristian Ramírez,https://media.api-sports.io/football/players/2076.png,90,6,D,6.5,False,False,0,0,0.0,,36,0,73%,2,1,0,2,2,0,0,0,0,,,,,,,0.0,2.0,
368765,Krasnodar,621,2086,Kristoffer Olsson,https://media.api-sports.io/football/players/2086.png,77,14,M,6.8,False,False,1,0,0.0,,28,1,80%,0,1,0,1,3,0,0,0,0,,4.0,,,,,0.0,7.0,
368765,Krasnodar,621,37157,Tonny Vilhena,https://media.api-sports.io/football/players/37157.png,90,52,M,6.9,False,False,1,0,0.0,,33,0,80%,4,2,1,2,2,0,0,0,0,,3.0,,,,,0.0,4.0,
368765,Krasnodar,621,490,Manuel Fernandes,https://media.api-sports.io/football/players/490.png,63,99,M,7.5,False,False,3,2,0.0,,28,0,93%,1,1,0,0,0,0,0,0,0,,,,1.0,,,0.0,,
368765,Krasnodar,621,2095,Shapi Suleymanov,https://media.api-sports.io/football/players/2095.png,90,93,F,7.2,False,False,0,0,0.0,,15,3,65%,0,0,0,2,0,0,0,0,0,,1.0,,,,1.0,0.0,1.0,
368765,Krasnodar,621,2091,Ari,https://media.api-sports.io/football/players/2091.png,66,9,F,6.9,False,False,0,0,0.0,,28,0,75%,0,3,3,1,0,0,0,0,0,,1.0,,,,,0.0,,
368765,Krasnodar,621,2088,Dmitri Stotskiy,https://media.api-sports.io/football/players/2088.png,90,89,F,7.3,False,False,0,0,0.0,,16,2,61%,0,0,0,2,1,0,0,0,0,,2.0,,,,1.0,0.0,1.0,
368765,Krasnodar,621,2090,Daniil Utkin,https://media.api-sports.io/football/players/2090.png,27,47,M,6.6,False,True,0,0,0.0,,6,0,54%,0,0,0,0,0,0,0,0,0,,,,,,,0.0,1.0,
368765,Krasnodar,621,53605,Ruslan Kambolov,https://media.api-sports.io/football/players/53605.png,13,77,M,6.4,False,True,0,0,0.0,,9,0,90%,1,0,0,0,1,0,0,0,0,,1.0,,,,,0.0,,
368765,Krasnodar,621,2092,Ivan Ignatiev,https://media.api-sports.io/football/players/2092.png,24,17,F,6.9,False,True,2,2,0.0,,2,0,25%,0,0,0,0,0,0,0,0,0,,1.0,,1.0,,,0.0,,
368765,Trabzonspor,998,61925,Erce Kardeşler,https://media.api-sports.io/football/players/61925.png,90,16,G,6.5,False,False,0,0,3.0,3.0,19,0,73%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368765,Trabzonspor,998,119749,Serkan Asan,https://media.api-sports.io/football/players/119749.png,90,90,D,6.4,False,False,0,0,0.0,,41,0,77%,9,1,1,0,1,0,0,0,0,,1.0,,,,,0.0,1.0,
368765,Trabzonspor,998,41122,Ivanildo Fernandes,https://media.api-sports.io/football/players/41122.png,90,14,D,6.5,False,False,0,0,0.0,,30,0,78%,0,0,0,0,0,0,0,0,0,,,,,,,2.0,1.0,
368765,Trabzonspor,998,41409,Gastón Campi,https://media.api-sports.io/football/players/41409.png,90,22,D,6.2,False,False,0,0,0.0,,48,0,85%,1,1,1,0,3,1,0,0,0,,,,,,,0.0,1.0,
368765,Trabzonspor,998,101413,Abdurrahim Dursun,https://media.api-sports.io/football/players/101413.png,90,33,D,6.6,False,False,0,0,0.0,,35,1,83%,4,1,1,0,0,0,0,0,0,,,,,,,0.0,1.0,
368765,Trabzonspor,998,2686,Majid Hosseini,https://media.api-sports.io/football/players/2686.png,90,5,M,6.5,False,False,0,0,0.0,,28,0,75%,0,1,0,1,0,0,0,0,0,,,,,,,0.0,1.0,
368765,Trabzonspor,998,49870,Kamil Ahmet Çörekci,https://media.api-sports.io/football/players/49870.png,87,2,M,7.3,True,False,1,0,0.0,,46,2,85%,0,1,1,2,2,0,0,0,0,,,,,,,0.0,3.0,
368765,Trabzonspor,998,87943,Ahmet Canbaz,https://media.api-sports.io/football/players/87943.png,90,38,M,6.7,False,False,3,1,0.0,,23,1,82%,0,2,2,3,0,0,0,0,0,,,,,,,0.0,,
368765,Trabzonspor,998,7213,Dogan Erdogan,https://media.api-sports.io/football/players/7213.png,90,21,M,6.2,False,False,0,0,0.0,,24,1,66%,0,3,1,2,0,0,0,0,0,,1.0,,,,,0.0,2.0,
368765,Trabzonspor,998,90663,Donis Avdijaj,https://media.api-sports.io/football/players/90663.png,65,7,M,6.6,False,False,3,2,0.0,,10,0,83%,0,6,5,1,0,0,0,0,0,,1.0,,,,,0.0,,
368765,Trabzonspor,998,135256,Muhammet Akpınar,https://media.api-sports.io/football/players/135256.png,72,99,F,6.5,False,False,0,0,0.0,,11,1,84%,0,0,0,4,5,0,0,0,0,,1.0,,,,,0.0,,
368765,Trabzonspor,998,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,18,11,F,6.7,False,False,0,0,0.0,,6,1,66%,0,0,0,1,1,0,0,0,0,,,,,,1.0,0.0,,
368765,Trabzonspor,998,1921,Yusuf Sarı,https://media.api-sports.io/football/players/1921.png,9,20,F,6.8,False,False,1,1,0.0,,2,0,100%,0,0,0,1,0,0,0,0,0,,,,,,,0.0,,
368765,Trabzonspor,998,49891,Anthony Nwakaeme,https://media.api-sports.io/football/players/49891.png,25,9,F,7.2,False,False,1,1,0.0,,17,1,77%,0,3,2,0,0,0,0,0,0,,,,1.0,,,0.0,1.0,
368759,Standard Liege,733,2096,Arnaud Bodart,https://media.api-sports.io/football/players/2096.png,90,16,G,7.2,False,False,0,0,1.0,3.0,18,0,54%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368759,Standard Liege,733,2100,Collins Fai,https://media.api-sports.io/football/players/2100.png,90,21,D,6.5,False,False,0,0,0.0,,26,2,60%,1,2,2,1,2,0,0,0,0,,4.0,,,,,0.0,1.0,
368759,Standard Liege,733,2107,Zinho Vanheusden,https://media.api-sports.io/football/players/2107.png,90,3,D,8.4,False,False,2,2,0.0,,26,0,86%,5,0,0,0,0,0,0,0,0,,,,1.0,,,0.0,4.0,
368759,Standard Liege,733,2103,Konstantinos Laifis,https://media.api-sports.io/football/players/2103.png,90,34,D,6.9,False,False,0,0,0.0,,44,0,78%,1,1,1,0,2,1,0,0,0,,1.0,,,,,1.0,1.0,
368759,Standard Liege,733,37179,Nicolas Gavory,https://media.api-sports.io/football/players/37179.png,90,24,D,6.9,False,False,0,0,0.0,,35,2,85%,0,0,0,1,0,0,0,0,0,,,,,,,0.0,,
368759,Standard Liege,733,2122,Renaud Emond,https://media.api-sports.io/football/players/2122.png,90,9,M,7.4,True,False,4,0,0.0,,11,2,57%,0,0,0,2,2,1,0,0,0,,1.0,,,,1.0,0.0,1.0,
368759,Standard Liege,733,2109,Samuel Bastien,https://media.api-sports.io/football/players/2109.png,90,28,M,6.6,False,False,0,0,0.0,,13,0,61%,0,1,1,2,0,0,0,0,0,,1.0,,,,,0.0,,
368759,Standard Liege,733,8587,Selim Amallah,https://media.api-sports.io/football/players/8587.png,73,19,M,6.8,False,False,1,1,0.0,,24,2,72%,2,5,3,5,2,1,0,0,0,,,,,,,0.0,1.0,
368759,Standard Liege,733,2113,Gojko Cimirot,https://media.api-sports.io/football/players/2113.png,90,8,M,6.9,False,False,1,1,0.0,,40,1,83%,4,2,1,1,1,1,0,0,0,,2.0,,,,,0.0,,
368759,Standard Liege,733,47493,Duje Čop,https://media.api-sports.io/football/players/47493.png,81,7,M,6.6,False,False,2,0,0.0,,11,0,64%,1,2,1,1,2,0,0,0,0,,,,,,,0.0,2.0,
368759,Standard Liege,733,2112,Mehdi Carcela-González,https://media.api-sports.io/football/players/2112.png,81,10,F,6.5,False,False,2,0,0.0,,10,0,62%,0,3,2,0,1,0,0,0,0,,1.0,,,,,0.0,1.0,
368759,Standard Liege,733,2116,Maxime Lestienne,https://media.api-sports.io/football/players/2116.png,9,22,M,7.5,False,True,2,2,0.0,,2,0,50%,0,1,0,0,0,0,0,0,0,,,,1.0,,,0.0,,
368759,Standard Liege,733,2117,Paul-José Mpoku,https://media.api-sports.io/football/players/2117.png,17,40,M,6.6,False,True,0,0,0.0,,7,0,77%,1,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,,
368759,Standard Liege,733,2123,Obbi Oulare,https://media.api-sports.io/football/players/2123.png,9,17,F,7.4,False,True,0,0,0.0,,9,1,100%,0,0,0,0,0,0,0,0,0,,,,,,1.0,0.0,,
368759,Eintracht Frankfurt,169,1798,Frederik Rønnow,https://media.api-sports.io/football/players/1798.png,90,32,G,6.7,False,False,0,0,2.0,4.0,28,0,65%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368759,Eintracht Frankfurt,169,1802,David Abraham,https://media.api-sports.io/football/players/1802.png,90,19,D,6.2,True,False,0,0,0.0,,44,0,84%,2,0,0,1,1,0,0,0,0,,2.0,,,,,0.0,1.0,
368759,Eintracht Frankfurt,169,1819,Makoto Hasebe,https://media.api-sports.io/football/players/1819.png,90,20,D,6.8,False,False,0,0,0.0,,79,0,84%,1,0,0,2,1,0,0,0,0,,1.0,,,,,2.0,2.0,
368759,Eintracht Frankfurt,169,1805,Martin Hinteregger,https://media.api-sports.io/football/players/1805.png,90,13,D,7.3,False,False,1,0,0.0,,60,1,76%,1,4,4,1,1,0,0,0,0,,1.0,,,,,2.0,1.0,
368759,Eintracht Frankfurt,169,1812,Danny da Costa,https://media.api-sports.io/football/players/1812.png,89,24,M,6.3,False,False,0,0,0.0,,10,1,43%,0,1,0,0,4,0,0,0,0,,,,,,,0.0,2.0,
368759,Eintracht Frankfurt,169,1816,Gelson Fernandes,https://media.api-sports.io/football/players/1816.png,90,5,M,6.5,False,False,0,0,0.0,,42,0,91%,3,0,0,0,2,0,0,0,0,,4.0,,,,,0.0,5.0,
368759,Eintracht Frankfurt,169,1822,Sebastian Rode,https://media.api-sports.io/football/players/1822.png,90,17,M,6.8,False,False,0,0,0.0,,42,1,84%,1,0,0,2,1,0,0,0,0,,1.0,,,,,0.0,1.0,
368759,Eintracht Frankfurt,169,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90,8,M,7.1,False,False,2,0,0.0,,28,1,77%,4,1,1,0,2,1,0,0,0,,1.0,,,,,0.0,1.0,
368759,Eintracht Frankfurt,169,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90,10,M,7.6,False,False,5,3,0.0,,31,4,68%,0,3,2,0,0,0,0,0,0,,1.0,,1.0,,,0.0,,
368759,Eintracht Frankfurt,169,1830,Gonçalo Paciência,https://media.api-sports.io/football/players/1830.png,73,39,F,6.8,False,False,1,0,0.0,,12,0,70%,1,3,3,2,1,0,0,0,0,,,,,,,0.0,1.0,
368759,Eintracht Frankfurt,169,2063,André Silva,https://media.api-sports.io/football/players/2063.png,62,33,F,6.8,False,False,4,1,0.0,,17,2,81%,0,0,0,0,1,0,0,0,0,,,,,,,0.0,,
368759,Eintracht Frankfurt,169,1803,Timothy Chandler,https://media.api-sports.io/football/players/1803.png,1,22,D,–,False,False,0,0,0.0,,0,0,0%,0,0,0,0,0,0,0,0,0,,,,,,,0.0,,
368759,Eintracht Frankfurt,169,2601,Daichi Kamada,https://media.api-sports.io/football/players/2601.png,28,15,M,6.5,False,False,0,0,0.0,,5,0,100%,0,1,1,3,0,0,0,0,0,,,,,,,0.0,,
368759,Eintracht Frankfurt,169,1497,Bas Dost,https://media.api-sports.io/football/players/1497.png,17,9,F,6.5,False,False,0,0,0.0,,5,0,50%,1,0,0,0,0,0,0,0,0,,,,,,,0.0,,
368767,Lask Linz,1026,7525,Alexander Schlager,https://media.api-sports.io/football/players/7525.png,90,1,G,6.6,False,False,0,0,1.0,1.0,19,0,57%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368767,Lask Linz,1026,7531,Philipp Wiesinger,https://media.api-sports.io/football/players/7531.png,90,6,D,6.2,False,False,1,0,0.0,,48,1,85%,4,0,0,0,0,0,0,0,0,,6.0,,,,,0.0,3.0,
368767,Lask Linz,1026,7529,Gernot Trauner,https://media.api-sports.io/football/players/7529.png,90,18,D,7.7,True,False,1,1,0.0,,52,2,78%,1,2,2,0,1,1,0,0,0,,,,,,,0.0,5.0,
368767,Lask Linz,1026,49995,Petar Filipovic,https://media.api-sports.io/football/players/49995.png,90,5,D,6.8,False,False,1,0,0.0,,37,0,78%,2,0,0,0,1,0,0,0,0,,1.0,,,,,0.0,3.0,
368767,Lask Linz,1026,7528,Reinhold Ranftl,https://media.api-sports.io/football/players/7528.png,81,26,M,8.8,False,False,6,3,0.0,,32,5,74%,2,1,0,2,0,0,0,0,0,,6.0,,1.0,,1.0,0.0,3.0,
368767,Lask Linz,1026,7536,James Holland,https://media.api-sports.io/football/players/7536.png,90,25,M,6.6,False,False,1,0,0.0,,44,3,81%,0,1,1,0,3,0,0,0,0,,,1.0,,,,0.0,1.0,
368767,Lask Linz,1026,7538,Peter Michorl,https://media.api-sports.io/football/players/7538.png,90,8,M,6.8,False,False,4,0,0.0,,46,1,92%,1,0,0,0,1,0,0,0,0,,5.0,,,,,0.0,,
368767,Lask Linz,1026,1720,Marvin Potzmann,https://media.api-sports.io/football/players/1720.png,90,16,M,6.4,False,False,3,1,0.0,,33,0,62%,1,1,0,2,2,1,0,0,0,,5.0,,,,,0.0,2.0,
368767,Lask Linz,1026,7534,Thomas Goiginger,https://media.api-sports.io/football/players/7534.png,90,27,F,8.1,False,False,4,1,0.0,,23,6,76%,0,8,5,1,0,0,0,0,0,,1.0,,,,2.0,0.0,2.0,
368767,Lask Linz,1026,7225,Marko Raguž,https://media.api-sports.io/football/players/7225.png,69,29,F,7.1,False,False,3,0,0.0,,18,0,60%,0,0,0,3,0,0,0,0,0,,,,,,,1.0,,
368767,Lask Linz,1026,7533,Dominik Frieser,https://media.api-sports.io/football/players/7533.png,61,28,F,7.0,False,False,3,2,0.0,,6,1,66%,0,2,0,0,0,0,0,0,0,,,,1.0,,,0.0,,
368767,Lask Linz,1026,7662,René Renner,https://media.api-sports.io/football/players/7662.png,9,7,M,6.5,False,True,0,0,0.0,,0,0,0%,2,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,,
368767,Lask Linz,1026,7539,Klauss,https://media.api-sports.io/football/players/7539.png,29,9,F,8.5,False,True,3,3,0.0,,12,0,60%,0,0,0,1,1,0,0,0,0,,1.0,,2.0,,,1.0,,
368767,Lask Linz,1026,7542,Samuel Tetteh,https://media.api-sports.io/football/players/7542.png,21,20,F,6.4,False,True,0,0,0.0,,4,0,80%,0,0,0,0,2,1,0,0,0,,,,,,,0.0,,
368767,PSV Eindhoven,197,224,Jeroen Zoet,https://media.api-sports.io/football/players/224.png,90,1,G,6.3,False,False,0,0,4.0,5.0,25,0,61%,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,
368767,PSV Eindhoven,197,226,Denzel Dumfries,https://media.api-sports.io/football/players/226.png,90,22,D,6.7,False,False,1,0,0.0,,39,0,79%,0,2,2,2,1,0,0,0,0,,,,,,,1.0,2.0,
368767,PSV Eindhoven,197,230,Daniel Schwaab,https://media.api-sports.io/football/players/230.png,90,6,D,7.3,False,False,1,1,0.0,,50,0,76%,2,3,3,0,1,1,0,1,0,,,,1.0,,,4.0,3.0,
368767,PSV Eindhoven,197,232,Nick Viergever,https://media.api-sports.io/football/players/232.png,90,4,D,6.0,False,False,0,0,0.0,,42,0,77%,1,0,0,0,0,0,0,0,0,,1.0,,,,,1.0,,
368767,PSV Eindhoven,197,241,Michal Sadílek,https://media.api-sports.io/football/players/241.png,90,32,D,6.0,False,False,0,0,0.0,,40,0,74%,3,3,1,0,0,0,0,0,0,,2.0,,,,,2.0,1.0,
368767,PSV Eindhoven,197,2598,Ritsu Doan,https://media.api-sports.io/football/players/2598.png,64,25,M,6.5,False,False,0,0,0.0,,12,0,80%,0,2,1,3,1,0,0,0,0,,1.0,,,,,0.0,1.0,
368767,PSV Eindhoven,197,240,Pablo Rosario,https://media.api-sports.io/football/players/240.png,90,18,M,7.3,True,False,0,0,0.0,,43,0,79%,2,1,1,0,3,0,0,0,0,,,,,,,1.0,3.0,
368767,PSV Eindhoven,197,234,Érick Gutiérrez,https://media.api-sports.io/football/players/234.png,90,15,M,6.6,False,False,0,0,0.0,,36,0,76%,0,1,0,1,0,0,0,0,0,,2.0,,,,,1.0,3.0,
368767,PSV Eindhoven,197,236,Mohammed Ihattaren,https://media.api-sports.io/football/players/236.png,90,24,F,6.8,False,False,1,0,0.0,,32,3,71%,0,5,3,0,3,1,0,0,0,,,,,,,0.0,1.0,
368767,PSV Eindhoven,197,247,Cody Gakpo,https://media.api-sports.io/football/players/247.png,90,19,F,6.2,False,False,1,0,0.0,,17,0,65%,0,4,3,0,1,0,0,0,0,,1.0,,,,,0.0,2.0,
368767,PSV Eindhoven,197,1163,Bruma,https://media.api-sports.io/football/players/1163.png,90,7,F,7.4,False,False,3,1,0.0,,15,1,60%,0,12,10,2,1,0,0,0,0,,1.0,,,,,0.0,,
368767,PSV Eindhoven,197,245,Amar Ćatić,https://media.api-sports.io/football/players/245.png,26,34,F,6.4,False,False,1,0,0.0,,9,0,69%,0,4,2,0,1,0,0,0,0,,,,,,,0.0,,
368758,CFR 1907 Cluj,2246,42979,Giedrius Arlauskis,https://media.api-sports.io/football/players/42979.png,90,87,G,10,False,False,0,0,0.0,11.0,10,0,34%,0,0,0,1,0,0,0,0,0,0.0,,,,,,0.0,,
368758,CFR 1907 Cluj,2246,42989,Andrei Peteleu,https://media.api-sports.io/football/players/42989.png,74,77,D,6.7,False,False,1,0,0.0,,10,0,58%,1,0,0,0,0,0,0,0,0,,1.0,,,,,1.0,,
368758,CFR 1907 Cluj,2246,43204,Andrei Burcă,https://media.api-sports.io/football/players/43204.png,90,3,D,6.9,False,False,0,0,0.0,,5,0,35%,3,0,0,2,0,0,0,0,0,,1.0,,,,,0.0,,
368758,CFR 1907 Cluj,2246,42982,Kévin Boli,https://media.api-sports.io/football/players/42982.png,90,21,D,7.3,False,False,0,0,0.0,,12,0,80%,1,0,0,1,0,0,0,0,0,,,,,,,1.0,1.0,
368758,CFR 1907 Cluj,2246,42985,Mário Camora,https://media.api-sports.io/football/players/42985.png,90,45,D,7.8,True,False,0,0,0.0,,14,2,51%,0,1,1,1,1,0,0,0,0,,,,,,,1.0,2.0,
368758,CFR 1907 Cluj,2246,43002,Damjan Đoković,https://media.api-sports.io/football/players/43002.png,90,8,M,6.4,False,False,0,0,0.0,,13,0,54%,0,1,1,0,1,0,0,0,0,,2.0,,,,,0.0,,
368758,CFR 1907 Cluj,2246,42990,Mihai Bordeianu,https://media.api-sports.io/football/players/42990.png,90,37,M,7.6,False,False,0,0,0.0,,21,2,67%,0,0,0,2,1,0,0,0,0,,1.0,,,,,1.0,4.0,
368758,CFR 1907 Cluj,2246,42992,Emmanuel Culio,https://media.api-sports.io/football/players/42992.png,90,19,M,7.5,False,False,1,1,0.0,,17,0,51%,3,2,2,6,2,0,0,0,0,,1.0,,,,,0.0,2.0,
