fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_assists,goals_total,penalty_commited,penalty_won
37594,Bordeaux,78,1270,Younousse Sankharé,https://media.api-sports.io/football/players/1270.png,86,13,M,7.4,False,False,2,1,,,35,2.0,76%,0,0,15.0,9.0,2.0,1.0,2,1,0,0,0,0,,1.0,,1.0,,,
37594,Bordeaux,78,1277,François Kamano,https://media.api-sports.io/football/players/1277.png,90,11,F,6.1,False,False,2,0,,,15,0.0,68%,0,0,4.0,2.0,1.0,0.0,0,0,0,0,0,0,,,,,,,
37594,Bordeaux,78,1273,Jimmy Briand,https://media.api-sports.io/football/players/1273.png,72,7,F,8.2,False,False,3,2,,,25,1.0,78%,0,0,8.0,4.0,1.0,0.0,0,0,0,0,0,0,,,1.0,,2.0,,
37594,Bordeaux,78,1264,Youssouf Sabaly,https://media.api-sports.io/football/players/1264.png,21,20,D,6.5,False,True,0,0,,,6,0.0,54%,0,1,5.0,2.0,0.0,0.0,1,1,0,0,0,0,,1.0,,,,,
37594,Bordeaux,78,1275,Nicolas de Préville,https://media.api-sports.io/football/players/1275.png,4,12,F,6.6,False,True,0,0,,,3,1.0,75%,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37594,Bordeaux,78,1274,Andreas Cornelius,https://media.api-sports.io/football/players/1274.png,18,9,F,6.6,False,True,1,0,,,3,0.0,42%,0,0,7.0,5.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37594,Nimes,92,21425,Paul Bernardoni,https://media.api-sports.io/football/players/21425.png,90,30,G,6.0,False,False,0,0,3.0,1.0,23,0.0,67%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37594,Nimes,92,21436,Sofiane Alakouch,https://media.api-sports.io/football/players/21436.png,90,29,D,6.9,False,False,0,0,,,28,2.0,75%,2,2,7.0,3.0,0.0,0.0,0,1,0,0,0,0,,3.0,,,,,
37594,Nimes,92,21438,Anthony Briancon,https://media.api-sports.io/football/players/21438.png,90,23,D,6.4,True,False,0,0,,,35,0.0,62%,0,1,11.0,9.0,1.0,1.0,1,0,0,0,0,0,,1.0,1.0,,,,
37594,Nimes,92,21432,Herve Lybohy,https://media.api-sports.io/football/players/21432.png,90,27,D,6.5,False,False,0,0,,,28,0.0,82%,1,1,8.0,4.0,0.0,0.0,0,1,0,0,0,0,,2.0,1.0,,,,
37594,Nimes,92,21433,Florian Miguel,https://media.api-sports.io/football/players/21433.png,90,26,D,6.6,False,False,0,0,,,27,2.0,75%,1,0,9.0,6.0,0.0,0.0,1,0,0,0,0,0,,2.0,,,,,
37594,Nimes,92,2996,Sada Thioub,https://media.api-sports.io/football/players/2996.png,70,22,M,6.2,False,False,0,0,,,17,1.0,77%,0,2,16.0,6.0,5.0,2.0,2,2,0,0,0,0,,1.0,1.0,,,,
37594,Nimes,92,21446,Antonin Bobichon,https://media.api-sports.io/football/players/21446.png,90,14,M,7.2,False,False,4,2,,,37,1.0,75%,0,1,15.0,6.0,1.0,1.0,1,0,0,0,0,0,,1.0,1.0,,1.0,,
37594,Nimes,92,21435,Theo Valls,https://media.api-sports.io/football/players/21435.png,90,18,M,6.3,False,False,1,0,,,46,0.0,75%,0,0,10.0,4.0,1.0,0.0,1,1,0,0,0,0,,,1.0,,,,
37594,Nimes,92,21451,Renaud Ripart,https://media.api-sports.io/football/players/21451.png,90,20,M,7.4,False,False,3,1,,,26,1.0,78%,2,1,13.0,5.0,2.0,0.0,1,2,0,0,0,0,,,,1.0,,,
37594,Nimes,92,21447,Umut Bozok,https://media.api-sports.io/football/players/21447.png,89,19,F,7.8,False,False,4,1,,,22,1.0,75%,0,1,13.0,4.0,1.0,0.0,3,0,0,0,0,0,,,,1.0,1.0,,
37594,Nimes,92,21450,Baptiste Guillaume,https://media.api-sports.io/football/players/21450.png,59,25,F,7.5,False,False,1,1,,,17,0.0,73%,0,0,18.0,12.0,2.0,2.0,1,0,0,0,0,0,,,,,1.0,,
37594,Nimes,92,21431,Loïck Landre,https://media.api-sports.io/football/players/21431.png,1,5,D,–,False,False,0,0,,,1,0.0,100%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37594,Nimes,92,21441,Faitout Maouassa,https://media.api-sports.io/football/players/21441.png,20,12,D,6.6,False,False,0,0,,,2,0.0,66%,0,0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,,,,,,,
37594,Nimes,92,21449,Clement Depres,https://media.api-sports.io/football/players/21449.png,31,9,F,6.6,False,False,2,0,,,11,1.0,61%,0,0,16.0,6.0,0.0,0.0,0,2,0,0,0,0,,,,,,,
37597,Marseille,81,1898,Yohann Pelé,https://media.api-sports.io/football/players/1898.png,90,16,G,6.9,False,False,0,0,0.0,0.0,19,0.0,90%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37597,Marseille,81,1907,Hiroki Sakai,https://media.api-sports.io/football/players/1907.png,90,2,D,7.3,False,False,0,0,,,34,2.0,81%,0,2,13.0,5.0,0.0,0.0,1,2,0,0,0,0,,1.0,1.0,,,,
37597,Marseille,81,1906,Adil Rami,https://media.api-sports.io/football/players/1906.png,90,23,D,7.3,False,False,1,0,,,66,1.0,86%,1,2,10.0,5.0,0.0,0.0,1,0,0,0,0,0,,,2.0,,,,
37597,Marseille,81,1909,Luiz Gustavo,https://media.api-sports.io/football/players/1909.png,90,19,M,7.0,False,False,0,0,,,65,0.0,94%,0,1,4.0,3.0,0.0,0.0,2,0,0,0,0,0,,,1.0,,,,
37597,Marseille,81,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,90,18,D,7.0,False,False,0,0,,,22,0.0,91%,0,3,10.0,5.0,2.0,1.0,1,2,0,0,0,0,,2.0,1.0,,,,
37597,Marseille,81,1914,Morgan Sanson,https://media.api-sports.io/football/players/1914.png,90,8,M,7.1,False,False,4,1,,,59,1.0,84%,0,4,10.0,4.0,0.0,0.0,2,1,0,0,0,0,,1.0,4.0,,,,
37597,Marseille,81,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,12,M,7.3,False,False,1,0,,,52,1.0,86%,0,1,18.0,9.0,1.0,1.0,0,1,0,0,0,0,,5.0,1.0,1.0,,,
37597,Marseille,81,1922,Florian Thauvin,https://media.api-sports.io/football/players/1922.png,88,26,M,8.5,False,False,4,2,,,38,3.0,77%,0,0,16.0,8.0,5.0,3.0,1,0,0,0,0,0,,1.0,1.0,,2.0,,
37597,Marseille,81,1912,Dimitri Payet,https://media.api-sports.io/football/players/1912.png,84,10,M,8.5,True,False,2,2,,,36,5.0,85%,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,,,1.0,1.0,1.0,,
37597,Marseille,81,1911,Lucas Ocampos,https://media.api-sports.io/football/players/1911.png,45,5,M,6.7,False,False,1,0,,,9,0.0,69%,0,0,8.0,5.0,0.0,0.0,1,1,1,0,0,0,,2.0,,,,,
37597,Marseille,81,462,Konstantinos Mitroglou,https://media.api-sports.io/football/players/462.png,90,11,F,7.0,False,False,4,1,,,10,1.0,71%,0,0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,,,,,1.0,,
37597,Marseille,81,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,45,27,M,6.5,False,True,0,0,,,57,1.0,93%,0,1,7.0,1.0,1.0,0.0,0,1,0,0,0,0,,1.0,3.0,,,,
37597,Marseille,81,1918,Valère Germain,https://media.api-sports.io/football/players/1918.png,2,28,F,–,False,True,0,0,,,3,0.0,100%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37597,Marseille,81,1920,Nemanja Radonjić,https://media.api-sports.io/football/players/1920.png,6,7,F,–,False,True,0,0,,,0,0.0,0%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37597,Guingamp,90,2850,Karl-Johan Johnsson,https://media.api-sports.io/football/players/2850.png,90,1,G,5.6,False,False,0,0,4.0,2.0,13,0.0,52%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37597,Guingamp,90,21488,Felix Eboa Eboa,https://media.api-sports.io/football/players/21488.png,90,20,D,6.0,False,False,0,0,,,21,0.0,77%,0,0,11.0,6.0,1.0,0.0,1,2,1,0,0,0,,2.0,1.0,,,,
37597,Guingamp,90,21490,Christophe Kerbrat,https://media.api-sports.io/football/players/21490.png,90,29,D,6.5,True,False,0,0,,,24,0.0,92%,1,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,
37597,Guingamp,90,21493,Jérémy Sorbon,https://media.api-sports.io/football/players/21493.png,90,15,D,6.3,False,False,0,0,,,25,0.0,83%,1,0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,
37597,Guingamp,90,21489,Jordan Ikoko,https://media.api-sports.io/football/players/21489.png,90,2,D,6.1,False,False,0,0,,,24,0.0,75%,1,1,8.0,3.0,2.0,1.0,0,2,0,0,0,0,,,,,,,
37597,Guingamp,90,21501,Guessouma Fofana,https://media.api-sports.io/football/players/21501.png,90,18,M,5.8,False,False,0,0,,,25,0.0,80%,0,0,7.0,2.0,1.0,0.0,0,1,0,0,0,0,,1.0,2.0,,,,
37597,Guingamp,90,21500,Étienne Didot,https://media.api-sports.io/football/players/21500.png,67,22,M,6.6,False,False,0,0,,,24,0.0,82%,0,0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,,1.0,1.0,,,,
37597,Guingamp,90,21505,Lebogang Phiri,https://media.api-sports.io/football/players/21505.png,90,6,M,6.8,False,False,0,0,,,44,0.0,89%,0,1,10.0,7.0,2.0,1.0,0,1,0,0,0,0,,3.0,,,,,
37597,Guingamp,90,21496,Nicolas Benezet,https://media.api-sports.io/football/players/21496.png,81,10,M,6.8,False,False,1,0,,,23,1.0,69%,0,0,8.0,3.0,3.0,2.0,0,1,0,0,0,0,,1.0,,,,,
37597,Guingamp,90,21508,Nolan Roux,https://media.api-sports.io/football/players/21508.png,90,26,F,6.8,False,False,0,0,,,14,0.0,58%,1,0,12.0,8.0,1.0,1.0,3,1,0,0,0,0,,,,,,,
37597,Guingamp,90,21509,Marcus Thuram,https://media.api-sports.io/football/players/21509.png,90,11,F,7.2,False,False,1,0,,,23,1.0,62%,0,2,29.0,19.0,11.0,9.0,1,0,0,0,0,0,,1.0,1.0,,,,
37597,Guingamp,90,21498,Marcus Coco,https://media.api-sports.io/football/players/21498.png,23,24,M,5.5,False,False,0,0,,,5,0.0,83%,0,0,8.0,2.0,0.0,0.0,2,1,0,0,0,0,,,,,,,
37597,Guingamp,90,21497,Ludovic Blas,https://media.api-sports.io/football/players/21497.png,9,7,M,6.3,False,False,0,0,,,9,0.0,90%,0,0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,,,,,,,
37607,Monaco,91,90,Diego Benaglio,https://media.api-sports.io/football/players/90.png,90,16,G,6.7,False,False,0,0,1.0,1.0,14,0.0,87%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37607,Monaco,91,100,Andrea Raggi,https://media.api-sports.io/football/players/100.png,90,24,D,6.9,False,False,0,0,,,23,2.0,67%,0,1,6.0,5.0,0.0,0.0,2,0,0,0,0,0,,1.0,,,,,
37607,Monaco,91,97,Kamil Glik,https://media.api-sports.io/football/players/97.png,90,25,D,6.9,False,False,0,0,,,53,0.0,80%,0,2,7.0,3.0,0.0,0.0,1,0,0,0,0,0,,,,,,,
37607,Monaco,91,112,Kévin N'Doram,https://media.api-sports.io/football/players/112.png,90,6,M,7.3,False,False,1,1,,,58,0.0,92%,0,4,10.0,5.0,0.0,0.0,0,5,1,0,0,0,,1.0,,,,,
37607,Monaco,91,18890,Antonio Barreca,https://media.api-sports.io/football/players/18890.png,90,3,D,6.5,False,False,2,0,,,23,1.0,82%,0,0,11.0,5.0,2.0,0.0,1,1,0,0,0,0,,2.0,2.0,,,,
37607,Monaco,91,2926,Youri Tielemans,https://media.api-sports.io/football/players/2926.png,90,8,M,6.5,False,False,0,0,,,52,3.0,80%,0,0,19.0,7.0,1.0,0.0,2,3,0,0,0,0,,1.0,3.0,,,,
37607,Monaco,91,2709,Youssef Aït Bennasser,https://media.api-sports.io/football/players/2709.png,90,15,M,7.4,False,False,0,0,,,69,2.0,84%,2,3,12.0,7.0,1.0,1.0,2,0,0,0,0,0,,,1.0,1.0,,,
37607,Monaco,91,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,61,22,F,6.4,False,False,2,0,,,5,1.0,45%,0,1,12.0,4.0,5.0,2.0,1,1,0,0,0,0,,,,,,,
37607,Monaco,91,3343,Adama Traoré,https://media.api-sports.io/football/players/3343.png,78,11,M,6.7,False,False,2,0,,,24,0.0,75%,0,0,9.0,7.0,2.0,1.0,1,0,0,0,0,0,,,,,,,
37607,Monaco,91,107,Sofiane Diop,https://media.api-sports.io/football/players/107.png,72,36,M,6.1,False,False,1,1,,,13,0.0,76%,0,0,20.0,8.0,7.0,3.0,2,2,0,0,0,0,,,3.0,,,,
37607,Monaco,91,119,Radamel Falcao,https://media.api-sports.io/football/players/119.png,90,9,F,7.4,True,False,5,2,,,15,1.0,88%,0,0,15.0,7.0,0.0,0.0,2,2,0,0,0,0,,,,,1.0,,
37607,Monaco,91,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,29,29,M,7.2,False,True,0,0,,,4,1.0,57%,0,0,8.0,5.0,2.0,2.0,0,1,0,0,0,0,,2.0,1.0,,,,
37607,Monaco,91,109,Aleksandr Golovin,https://media.api-sports.io/football/players/109.png,18,17,M,6.4,False,True,1,0,,,10,0.0,83%,0,0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,,,,,,,
37607,Monaco,91,115,Moussa Sylla,https://media.api-sports.io/football/players/115.png,12,34,F,6.2,False,True,1,0,,,1,0.0,50%,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37607,Nimes,92,21425,Paul Bernardoni,https://media.api-sports.io/football/players/21425.png,90,30,G,6.9,False,False,0,0,1.0,3.0,9,0.0,32%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37607,Nimes,92,21436,Sofiane Alakouch,https://media.api-sports.io/football/players/21436.png,85,29,D,6.3,False,False,0,0,,,20,0.0,71%,0,0,17.0,9.0,2.0,1.0,3,1,0,0,0,0,,2.0,2.0,,,,
37607,Nimes,92,21438,Anthony Briancon,https://media.api-sports.io/football/players/21438.png,90,23,D,7.7,True,False,2,2,,,26,0.0,83%,0,0,8.0,4.0,0.0,0.0,0,2,0,0,0,0,,2.0,,,1.0,,
37607,Nimes,92,21432,Herve Lybohy,https://media.api-sports.io/football/players/21432.png,90,27,D,6.8,False,False,0,0,,,18,0.0,69%,1,0,7.0,5.0,0.0,0.0,1,1,0,0,0,0,,1.0,,,,,
37607,Nimes,92,21442,Gaëtan Paquiez,https://media.api-sports.io/football/players/21442.png,90,15,D,6.5,False,False,0,0,,,20,0.0,69%,0,3,16.0,10.0,0.0,0.0,2,1,0,0,0,0,,3.0,3.0,,,,
37607,Nimes,92,2996,Sada Thioub,https://media.api-sports.io/football/players/2996.png,62,22,M,6.2,False,False,0,0,,,13,0.0,65%,0,0,7.0,1.0,2.0,1.0,0,2,0,0,0,0,,,1.0,,,,
37607,Nimes,92,21446,Antonin Bobichon,https://media.api-sports.io/football/players/21446.png,90,14,M,8.4,False,False,3,0,,,26,4.0,76%,0,1,5.0,4.0,2.0,2.0,0,0,0,0,0,0,,1.0,,1.0,,,
37607,Nimes,92,21435,Theo Valls,https://media.api-sports.io/football/players/21435.png,75,18,M,6.5,False,False,0,0,,,21,1.0,65%,0,0,10.0,5.0,2.0,1.0,1,0,0,0,0,0,,1.0,,,,,
37607,Nimes,92,21451,Renaud Ripart,https://media.api-sports.io/football/players/21451.png,90,20,M,6.2,False,False,1,0,,,18,0.0,64%,0,0,19.0,7.0,3.0,1.0,2,2,0,0,0,0,,2.0,2.0,,,,
37607,Nimes,92,21447,Umut Bozok,https://media.api-sports.io/football/players/21447.png,90,19,F,6.8,False,False,1,0,,,23,0.0,92%,0,1,18.0,10.0,4.0,2.0,3,1,0,0,0,0,,2.0,,,,,
37607,Nimes,92,21450,Baptiste Guillaume,https://media.api-sports.io/football/players/21450.png,90,25,F,6.7,False,False,0,0,,,14,1.0,70%,0,0,15.0,9.0,2.0,2.0,2,2,1,0,0,0,,,1.0,,,,
37607,Nimes,92,21431,Loïck Landre,https://media.api-sports.io/football/players/21431.png,5,5,D,6.6,False,False,0,0,,,1,0.0,50%,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,,,,,,,
37607,Nimes,92,85039,Moustapha Diallo,https://media.api-sports.io/football/players/85039.png,28,2,M,6.7,False,False,0,0,,,10,0.0,83%,0,1,3.0,2.0,0.0,0.0,2,1,1,0,0,0,,,,,,,
37607,Nimes,92,21449,Clement Depres,https://media.api-sports.io/football/players/21449.png,15,9,F,6.6,False,False,1,0,,,10,0.0,66%,0,0,7.0,3.0,0.0,0.0,0,2,0,0,0,0,,,,,,,
37605,Lille,79,22221,Mike Maignan,https://media.api-sports.io/football/players/22221.png,90,16,G,6.7,False,False,0,0,1.0,3.0,11,0.0,27%,0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,,,,,,
37605,Lille,79,22222,Zeki Çelik,https://media.api-sports.io/football/players/22222.png,90,17,D,6.8,False,False,0,0,,,31,0.0,79%,1,1,8.0,4.0,1.0,1.0,0,3,0,0,0,0,,2.0,1.0,,,,
37605,Lille,79,2675,José Fonte,https://media.api-sports.io/football/players/2675.png,90,6,D,8.3,False,False,2,2,,,28,1.0,84%,0,3,5.0,4.0,0.0,0.0,0,1,0,0,0,0,,,,1.0,1.0,,
37605,Lille,79,22227,Adama Soumaoro,https://media.api-sports.io/football/players/22227.png,90,5,D,6.8,True,False,0,0,,,22,0.0,95%,0,2,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37605,Lille,79,105,Fodé Ballo-Touré,https://media.api-sports.io/football/players/105.png,90,25,D,6.6,False,False,1,1,,,27,0.0,81%,0,2,13.0,7.0,7.0,3.0,1,1,1,0,0,0,,1.0,,,,,
37605,Lille,79,22232,Thiago Mendes,https://media.api-sports.io/football/players/22232.png,90,23,M,7.4,False,False,0,0,,,32,2.0,76%,0,2,13.0,7.0,1.0,0.0,2,2,1,0,0,0,,3.0,1.0,1.0,,,
37605,Lille,79,22228,Xeka,https://media.api-sports.io/football/players/22228.png,90,8,M,6.6,False,False,0,0,,,24,1.0,68%,1,2,10.0,3.0,1.0,0.0,0,4,1,0,0,0,,1.0,,,,,
37605,Lille,79,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,89,19,M,6.2,False,False,3,2,,,24,1.0,70%,0,1,21.0,8.0,10.0,4.0,3,2,0,0,0,0,,1.0,,,,,
37605,Lille,79,22229,Jonathan Ikoné,https://media.api-sports.io/football/players/22229.png,79,12,M,7.0,False,False,2,1,,,6,0.0,46%,0,1,8.0,1.0,3.0,1.0,0,0,0,0,0,0,,,,,1.0,,
37605,Lille,79,22235,Jonathan Bamba,https://media.api-sports.io/football/players/22235.png,90,14,M,5.7,False,False,0,0,,,30,1.0,81%,0,3,14.0,2.0,2.0,0.0,2,0,0,0,0,0,,,1.0,,,,
37605,Lille,79,22237,Rui Fonte,https://media.api-sports.io/football/players/22237.png,71,10,F,6.7,False,False,1,1,,,13,1.0,59%,0,0,18.0,7.0,1.0,0.0,0,1,0,0,0,0,,,,,,,
37605,Lille,79,22231,Thiago Maia,https://media.api-sports.io/football/players/22231.png,11,20,M,6.8,False,True,0,0,,,3,0.0,100%,0,1,2.0,2.0,0.0,0.0,1,0,0,0,0,0,,,,,,,
37605,Lille,79,22238,Luiz Araújo,https://media.api-sports.io/football/players/22238.png,19,11,M,6.7,False,True,1,0,,,2,0.0,40%,0,1,5.0,2.0,1.0,1.0,1,1,0,0,0,0,,,1.0,,,,
37605,Lille,79,22240,Loïc Rémy,https://media.api-sports.io/football/players/22240.png,1,9,F,–,False,True,1,1,,,0,0.0,0%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37605,Nantes,83,21081,Ciprian Tătărușanu,https://media.api-sports.io/football/players/21081.png,90,30,G,7.0,False,False,0,0,2.0,6.0,16,0.0,84%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37605,Nantes,83,21086,Enock Kwateng,https://media.api-sports.io/football/players/21086.png,90,25,D,7.1,False,False,0,0,,,29,0.0,76%,0,4,16.0,12.0,2.0,2.0,3,0,0,0,0,0,,3.0,2.0,,,,
37605,Nantes,83,19607,Matthew Miazga,https://media.api-sports.io/football/players/19607.png,90,13,D,6.9,False,False,0,0,,,45,0.0,81%,1,2,11.0,9.0,0.0,0.0,0,1,1,0,0,0,,,,,,,
37605,Nantes,83,21090,Diego Carlos,https://media.api-sports.io/football/players/21090.png,90,3,D,6.6,False,False,0,0,,,38,0.0,79%,0,4,15.0,9.0,0.0,0.0,1,2,1,0,0,0,,2.0,1.0,,,,
37605,Nantes,83,21082,Lucas Lima,https://media.api-sports.io/football/players/21082.png,90,6,D,6.9,False,False,0,0,,,42,1.0,75%,0,0,13.0,8.0,2.0,2.0,0,2,0,0,0,0,,2.0,,,,,
37605,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,69,18,M,6.3,False,False,1,0,,,35,0.0,87%,0,1,4.0,1.0,0.0,0.0,0,0,0,0,0,0,,,2.0,,,,
37605,Nantes,83,21099,Rene Krhin,https://media.api-sports.io/football/players/21099.png,90,21,M,6.4,False,False,0,0,,,41,0.0,80%,0,2,10.0,5.0,0.0,0.0,0,2,1,0,0,0,,1.0,2.0,,,,
37605,Nantes,83,21095,Lucas Evangelista,https://media.api-sports.io/football/players/21095.png,58,17,M,6.7,False,False,0,0,,,10,0.0,76%,0,2,16.0,9.0,2.0,0.0,3,1,0,0,0,0,,5.0,1.0,,,,
37605,Nantes,83,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,90,28,M,7.0,True,False,3,1,,,59,0.0,84%,0,0,10.0,8.0,0.0,0.0,1,0,0,0,0,0,,4.0,1.0,,,,
37605,Nantes,83,3432,Majeed Waris,https://media.api-sports.io/football/players/3432.png,90,10,F,6.4,False,False,1,0,,,16,0.0,80%,0,0,13.0,6.0,0.0,0.0,4,2,0,0,0,0,,2.0,1.0,,,,
37605,Nantes,83,84054,Emiliano Sala,https://media.api-sports.io/football/players/84054.png,77,9,F,6.9,False,False,1,0,,,11,3.0,61%,0,0,8.0,2.0,0.0,0.0,2,0,0,0,0,0,,,,,,,
37605,Nantes,83,21093,Gabriel Boschilia,https://media.api-sports.io/football/players/21093.png,21,12,F,7.1,False,False,2,2,,,12,2.0,80%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37605,Nantes,83,21105,Anthony Limbombe,https://media.api-sports.io/football/players/21105.png,32,22,F,6.8,False,False,2,0,,,16,2.0,84%,0,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,,,,,,,
37605,Nantes,83,3344,Kalifa Coulibaly,https://media.api-sports.io/football/players/3344.png,13,7,F,7.2,False,False,1,1,,,1,0.0,25%,0,0,3.0,1.0,0.0,0.0,0,2,1,0,0,0,,,,,1.0,,
37603,Angers,77,21136,Ludovic Butelle,https://media.api-sports.io/football/players/21136.png,90,16,G,6.8,False,False,0,0,0.0,0.0,11,0.0,44%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,
37603,Angers,77,21141,Vincent Manceau,https://media.api-sports.io/football/players/21141.png,90,29,D,6.9,False,False,0,0,,,22,2.0,78%,0,0,8.0,3.0,1.0,0.0,1,2,0,0,0,0,,2.0,1.0,,,,
37603,Angers,77,3237,Ismaël Traoré,https://media.api-sports.io/football/players/3237.png,90,8,D,7.3,True,False,0,0,,,22,0.0,75%,1,2,4.0,2.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,
37603,Angers,77,21142,Mateo Pavlović,https://media.api-sports.io/football/players/21142.png,90,4,D,6.9,False,False,0,0,,,25,1.0,83%,0,0,6.0,2.0,0.0,0.0,0,2,0,0,0,0,,,,,,,
37603,Angers,77,3234,Abdoulaye Bamba,https://media.api-sports.io/football/players/3234.png,90,25,D,6.7,False,False,1,0,,,33,1.0,86%,0,1,7.0,1.0,1.0,0.0,1,2,0,0,0,0,,,1.0,,,,
37603,Angers,77,21153,Baptiste Santamaria,https://media.api-sports.io/football/players/21153.png,90,18,M,7.0,False,False,0,0,,,30,1.0,81%,0,2,7.0,4.0,2.0,2.0,0,1,0,0,0,0,,1.0,1.0,,,,
37603,Angers,77,21152,Jeff Reine-Adélaïde,https://media.api-sports.io/football/players/21152.png,85,22,M,6.5,False,False,1,0,,,24,1.0,92%,0,0,12.0,6.0,5.0,2.0,2,2,0,0,0,0,,1.0,,,,,
37603,Angers,77,2993,Cheikh N'Doye,https://media.api-sports.io/football/players/2993.png,90,17,M,6.5,False,False,2,0,,,14,0.0,45%,0,1,11.0,6.0,1.0,0.0,1,1,0,0,0,0,,1.0,,,,,
37603,Angers,77,21145,Pierrick Capelle,https://media.api-sports.io/football/players/21145.png,78,15,M,6.8,False,False,1,0,,,29,1.0,85%,0,1,11.0,5.0,1.0,1.0,1,2,1,0,0,0,,1.0,,,,,
37603,Angers,77,21154,Flavien Tait,https://media.api-sports.io/football/players/21154.png,90,20,M,7.3,False,False,6,1,,,27,3.0,75%,0,0,16.0,9.0,5.0,3.0,2,0,0,0,0,0,,4.0,2.0,,,,
37603,Angers,77,3407,Stéphane Bahoken,https://media.api-sports.io/football/players/3407.png,84,19,F,6.8,False,False,3,2,,,4,2.0,66%,0,0,13.0,3.0,0.0,0.0,3,2,0,0,0,0,,,,,,,
37603,Angers,77,21148,Thomas Mangani,https://media.api-sports.io/football/players/21148.png,12,5,M,6.6,False,True,1,0,,,4,0.0,66%,0,0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,,,,,,,
37603,Angers,77,84063,Harisson Manzala,https://media.api-sports.io/football/players/84063.png,5,7,M,6.6,False,True,0,0,,,1,0.0,25%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37603,Angers,77,21155,Wilfried Kanga,https://media.api-sports.io/football/players/21155.png,6,11,F,6.8,False,True,1,1,,,1,0.0,33%,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,
37603,Toulouse,96,22132,Baptiste Reynet,https://media.api-sports.io/football/players/22132.png,90,30,G,7.8,False,False,0,0,0.0,4.0,33,0.0,86%,0,0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0.0,,,,,,
37603,Toulouse,96,22134,Kelvin Amian,https://media.api-sports.io/football/players/22134.png,90,2,D,6.8,False,False,0,0,,,21,0.0,87%,0,0,13.0,5.0,3.0,1.0,0,5,1,0,0,0,,4.0,,,,,
37603,Toulouse,96,138,Jean-Clair Todibo,https://media.api-sports.io/football/players/138.png,90,33,D,7.6,False,False,0,0,,,46,0.0,88%,1,1,4.0,4.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,
