fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,goals_total,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_committed,fouls_drawn,passes_key,dribbles_attempts,dribbles_success,dribbles_past,penalty_commited,offsides,penalty_won
1223604,Parma,523,275651,Ange-Yoan Bonny,https://media.api-sports.io/football/players/275651.png,65.0,13,F,7.2,False,False,0,1.0,,13.0,9,0,0,0,0,,1.0,1.0,,,,,6.0,1.0,1.0,,4.0,1.0,1.0,2.0,,,
1223604,Parma,523,275394,Antoine Hainaut,https://media.api-sports.io/football/players/275394.png,25.0,20,M,6.7,False,True,0,0.0,,7.0,4,0,0,0,0,,,,,,,,3.0,3.0,,1.0,,,,,,,
1223604,Parma,523,91424,Drissa Camara,https://media.api-sports.io/football/players/91424.png,25.0,23,M,6.2,False,True,0,0.0,,9.0,7,0,0,0,0,,,,,,,,2.0,,1.0,,,,,1.0,,,
1223604,Parma,523,48193,Pontus Almqvist,https://media.api-sports.io/football/players/48193.png,25.0,11,F,6.9,False,True,0,0.0,,6.0,4,0,0,0,0,,,,,1.0,,2.0,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,
1223604,Parma,523,286474,Matteo Cancellieri,https://media.api-sports.io/football/players/286474.png,14.0,22,F,6.9,False,True,0,0.0,,2.0,2,0,0,0,0,,,,,1.0,,,4.0,2.0,,1.0,1.0,,,,,1.0,
1223604,Parma,523,22169,Wylan Cyprien,https://media.api-sports.io/football/players/22169.png,10.0,25,M,6.3,False,True,0,0.0,,11.0,8,0,0,0,0,,1.0,,,,,,1.0,,,,,,,1.0,,,
1223604,Parma,523,47246,Leandro Chichizola,https://media.api-sports.io/football/players/47246.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Parma,523,180762,Edoardo Corvi,https://media.api-sports.io/football/players/180762.png,,40,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Parma,523,6221,Lautaro Valenti,https://media.api-sports.io/football/players/6221.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Parma,523,368138,Mateusz Kowalski,https://media.api-sports.io/football/players/368138.png,,62,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
