fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,tackles_total,duels_total,duels_won,fouls_committed,fouls_drawn,tackles_interceptions,shots_total,shots_on,offsides,goals_total,dribbles_attempts,dribbles_success,tackles_blocks,dribbles_past,penalty_won,penalty_commited
923807,Panetolikos,949,15384,Dimitrios Kolovos,https://media.api-sports.io/football/players/15384.png,22.0,22,M,6.5,False,True,0,,12.0,11,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
923807,Panetolikos,949,96450,João Pedro Silva,https://media.api-sports.io/football/players/96450.png,14.0,9,F,6.9,False,True,0,,5.0,4,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,,,,
923807,Panetolikos,949,390556,Vangelis Nikolaou,https://media.api-sports.io/football/players/390556.png,,77,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,1588,Andreas Gianniotis,https://media.api-sports.io/football/players/1588.png,23.0,1,G,4,True,False,0,,9.0,6,0,1,0,0,0.0,,,,1.0,,1.0,,,,,,,,,,,,
923807,Atromitos,12260,2954,Wajdi Kechrida,https://media.api-sports.io/football/players/2954.png,90.0,2,D,6.2,False,False,0,,32.0,26,0,0,0,0,,,,1.0,8.0,5.0,1.0,1.0,1.0,,,,,,,,,,
923807,Atromitos,12260,26653,Stefanos Stroungis,https://media.api-sports.io/football/players/26653.png,90.0,29,D,6.6,False,False,0,,53.0,42,0,0,0,0,,,,,3.0,3.0,,1.0,,,,,,,,1.0,,,
923807,Atromitos,12260,8693,Laurens De Bock,https://media.api-sports.io/football/players/8693.png,90.0,28,D,6.6,False,False,0,,46.0,37,0,0,0,0,,,,,1.0,,,,1.0,,,,,,,1.0,,,
923807,Atromitos,12260,310442,Nikolaos Athanasiou,https://media.api-sports.io/football/players/310442.png,90.0,3,D,6.9,False,False,0,,36.0,29,0,0,0,0,,,1.0,1.0,4.0,3.0,,,,,,,,,,1.0,,,
923807,Atromitos,12260,39138,Samúel Kári Friðjónsson,https://media.api-sports.io/football/players/39138.png,26.0,8,M,6.5,False,False,0,,4.0,2,0,0,0,0,,,,,1.0,,1.0,,,,,,,,,,,,
923807,Atromitos,12260,47994,August Erlingmark,https://media.api-sports.io/football/players/47994.png,90.0,17,M,6.6,False,False,0,,38.0,33,0,0,0,0,,,1.0,1.0,6.0,3.0,,1.0,2.0,,,,,,,,,,
923807,Atromitos,12260,127340,Eder González,https://media.api-sports.io/football/players/127340.png,90.0,6,M,7.6,False,False,0,,49.0,40,1,0,0,0,,,,8.0,15.0,13.0,1.0,5.0,1.0,2.0,,,,,,1.0,1.0,,
923807,Atromitos,12260,2248,Dorin Rotariu,https://media.api-sports.io/football/players/2248.png,73.0,10,F,7.2,False,False,0,,14.0,10,0,0,0,0,,,2.0,1.0,6.0,4.0,,,1.0,1.0,1.0,,,2.0,2.0,,,,
923807,Atromitos,12260,2800,Viðar Örn Kjartansson,https://media.api-sports.io/football/players/2800.png,72.0,11,F,6.3,False,False,0,,16.0,13,0,0,0,0,,,,,7.0,2.0,,2.0,,,,,,,,,,,
923807,Atromitos,12260,20901,Gaëtan Robail,https://media.api-sports.io/football/players/20901.png,66.0,7,F,6.6,False,False,0,,18.0,12,0,0,0,0,,,,1.0,4.0,3.0,,1.0,1.0,,,,,1.0,1.0,,,,
923807,Atromitos,12260,39303,Marko Marić,https://media.api-sports.io/football/players/39303.png,64.0,35,G,6.3,False,True,1,3.0,14.0,5,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,402422,Konstantinos Pomonis,https://media.api-sports.io/football/players/402422.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,26658,Konstantinos Kotsopoulos,https://media.api-sports.io/football/players/26658.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,402797,Mattheos Mountes,https://media.api-sports.io/football/players/402797.png,,12,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,7660,Andreas Kuen,https://media.api-sports.io/football/players/7660.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923807,Atromitos,12260,26692,Giannis Ikonomidis,https://media.api-sports.io/football/players/26692.png,17.0,88,M,6.7,False,True,0,,4.0,3,0,0,0,0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
923807,Atromitos,12260,610,Viktor Klonaridis,https://media.api-sports.io/football/players/610.png,24.0,20,F,6.3,False,True,0,,6.0,6,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
923807,Atromitos,12260,320118,Marios Tzavidas,https://media.api-sports.io/football/players/320118.png,18.0,9,F,6.7,False,True,0,,5.0,3,0,0,0,0,,,,,2.0,2.0,,1.0,,,,,,,,,,,
923807,Atromitos,12260,353061,Georgios Tzovaras,https://media.api-sports.io/football/players/353061.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,524,Dominik Kotarski,https://media.api-sports.io/football/players/524.png,90.0,42,G,6.9,False,False,0,,27.0,16,1,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,,
923808,PAOK,619,46737,Joan Sastre,https://media.api-sports.io/football/players/46737.png,90.0,23,D,7.2,False,False,0,,30.0,21,0,0,0,0,,,,1.0,10.0,8.0,1.0,5.0,1.0,,,,,,,,,,
923808,PAOK,619,2361,Sverrir Ingi Ingason,https://media.api-sports.io/football/players/2361.png,90.0,4,D,7.9,True,False,0,,39.0,28,0,0,0,0,,,,1.0,8.0,7.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,
923808,PAOK,619,162409,Konstantinos Koulierakis,https://media.api-sports.io/football/players/162409.png,90.0,59,D,7.5,False,False,0,,38.0,26,0,0,0,0,,,,1.0,6.0,5.0,,1.0,,3.0,,,,1.0,1.0,1.0,1.0,,
923808,PAOK,619,41149,Rafa Soares,https://media.api-sports.io/football/players/41149.png,90.0,55,D,7,False,False,0,,26.0,19,0,0,0,0,,,,3.0,6.0,3.0,2.0,,2.0,,,,,1.0,,,,,
923808,PAOK,619,10036,Douglas Augusto,https://media.api-sports.io/football/players/10036.png,90.0,8,M,7.6,False,False,0,,44.0,34,1,0,0,0,,,1.0,6.0,13.0,10.0,2.0,1.0,3.0,1.0,1.0,,,,,1.0,,,
923808,PAOK,619,1729,Stefan Schwab,https://media.api-sports.io/football/players/1729.png,90.0,22,M,6.2,False,False,0,,53.0,36,1,0,0,1,,,1.0,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
923808,PAOK,619,24883,Khaled Narey,https://media.api-sports.io/football/players/24883.png,76.0,77,M,7,False,False,0,,13.0,9,0,0,0,0,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,
923808,PAOK,619,162410,Giannis Konstantelias,https://media.api-sports.io/football/players/162410.png,82.0,65,M,6.9,False,False,0,,12.0,10,0,0,0,0,,,3.0,2.0,11.0,4.0,3.0,1.0,,,,,,4.0,1.0,,,,
923808,PAOK,619,579,Andrija Živković,https://media.api-sports.io/football/players/579.png,87.0,14,M,7.2,False,False,0,,24.0,12,1,0,0,0,,,3.0,3.0,8.0,5.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,
923808,PAOK,619,19624,Nélson Oliveira,https://media.api-sports.io/football/players/19624.png,77.0,9,F,6.7,False,False,0,,13.0,10,0,0,0,0,,,,,10.0,4.0,,1.0,,1.0,1.0,,,3.0,2.0,,,,
923808,PAOK,619,26853,Živko Živković,https://media.api-sports.io/football/players/26853.png,,18,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,26916,Giannis Kargas,https://media.api-sports.io/football/players/26916.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,2364,Lefteris Lyratzis,https://media.api-sports.io/football/players/2364.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,2378,Vieirinha,https://media.api-sports.io/football/players/2378.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,2368,Diego Biseswar,https://media.api-sports.io/football/players/2368.png,14.0,21,M,6.7,False,True,0,,2.0,,0,0,0,0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,
923808,PAOK,619,1727,Thomas Murg,https://media.api-sports.io/football/players/1727.png,11.0,10,M,6.3,False,True,0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,41582,Tiago Dantas,https://media.api-sports.io/football/players/41582.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,PAOK,619,41614,Filipe Soares,https://media.api-sports.io/football/players/41614.png,8.0,50,M,6.2,False,True,0,,5.0,3,0,0,0,0,,,,,3.0,,,,,,,1.0,,,,,3.0,,
923808,PAOK,619,46670,Brandon,https://media.api-sports.io/football/players/46670.png,13.0,71,F,6.3,False,True,0,,2.0,1,0,0,0,0,,,,1.0,4.0,1.0,1.0,,,,,,,,,,2.0,,
923808,Aris Thessalonikis,1123,68180,Julián Cuesta,https://media.api-sports.io/football/players/68180.png,90.0,23,G,7.9,True,False,1,4.0,37.0,23,0,0,0,0,1.0,,1.0,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,19348,Moses Odubajo,https://media.api-sports.io/football/players/19348.png,90.0,22,D,6.7,False,False,0,,43.0,35,0,0,0,0,,,,3.0,15.0,8.0,1.0,2.0,2.0,,,,,4.0,1.0,,,,
923808,Aris Thessalonikis,1123,9914,Fabiano,https://media.api-sports.io/football/players/9914.png,90.0,4,D,6.9,False,False,0,,60.0,53,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,90.0,14,D,6.9,False,False,0,,74.0,64,0,0,0,0,,,,1.0,7.0,4.0,1.0,1.0,5.0,,,,,,,,1.0,,
923808,Aris Thessalonikis,1123,93060,Marvin Peersman,https://media.api-sports.io/football/players/93060.png,90.0,43,D,6.5,False,False,0,,48.0,38,1,0,0,0,,,,1.0,7.0,1.0,3.0,,1.0,,,,,1.0,,,,,
923808,Aris Thessalonikis,1123,2774,Oghenekaro Etebo,https://media.api-sports.io/football/players/2774.png,90.0,13,M,7.2,False,False,0,,50.0,42,0,0,0,0,,,,3.0,7.0,7.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,
923808,Aris Thessalonikis,1123,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,79.0,16,M,6.6,False,False,0,,31.0,26,0,0,0,0,,,1.0,,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,
923808,Aris Thessalonikis,1123,35928,Juan Iturbe,https://media.api-sports.io/football/players/35928.png,63.0,11,M,6.3,False,False,0,,14.0,9,0,0,0,0,,,,3.0,12.0,7.0,2.0,3.0,,2.0,,,,1.0,,,,,1.0
923808,Aris Thessalonikis,1123,68193,Mateo García,https://media.api-sports.io/football/players/68193.png,90.0,10,M,5.9,False,False,0,,45.0,41,0,0,0,0,,,,,11.0,1.0,4.0,,,,,,,4.0,1.0,1.0,3.0,,
923808,Aris Thessalonikis,1123,20863,Daniel Mancini,https://media.api-sports.io/football/players/20863.png,90.0,7,M,6.9,False,False,0,,35.0,22,0,0,0,0,,,2.0,1.0,8.0,4.0,1.0,2.0,,1.0,,,,4.0,1.0,,,,
923808,Aris Thessalonikis,1123,18810,Andre Gray,https://media.api-sports.io/football/players/18810.png,90.0,9,F,6.5,False,False,0,,11.0,7,0,0,0,0,,,,,10.0,2.0,3.0,1.0,,,,,,1.0,,,,,
923808,Aris Thessalonikis,1123,2357,Marios Siabanis,https://media.api-sports.io/football/players/2357.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,24217,Bradley Mazikou,https://media.api-sports.io/football/players/24217.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,21008,Salem M'Bakata,https://media.api-sports.io/football/players/21008.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,27545,Edwin Rodríguez,https://media.api-sports.io/football/players/27545.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,374958,Rafail Sgouros,https://media.api-sports.io/football/players/374958.png,,88,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,47462,Cheick Doukouré,https://media.api-sports.io/football/players/47462.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923808,Aris Thessalonikis,1123,22146,Manu García,https://media.api-sports.io/football/players/22146.png,27.0,19,M,6.3,False,True,0,,20.0,15,0,0,0,0,,,,,5.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,,
923808,Aris Thessalonikis,1123,298,Rafael Camacho,https://media.api-sports.io/football/players/298.png,11.0,64,F,6.7,False,True,0,,5.0,4,0,0,0,0,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,
923808,Aris Thessalonikis,1123,30404,Bryan Dabo,https://media.api-sports.io/football/players/30404.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,45552,Stefan Stojanović,https://media.api-sports.io/football/players/45552.png,90.0,97,G,5.9,False,False,3,1.0,17.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,68185,Dimitris Konstantinidis,https://media.api-sports.io/football/players/68185.png,72.0,32,D,6.3,False,False,0,,44.0,37,1,0,0,0,,,,2.0,4.0,2.0,1.0,,2.0,,,,,,,,1.0,,
923814,Levadiakos,957,204290,Triantafyllos Tsapras,https://media.api-sports.io/football/players/204290.png,90.0,6,D,6.5,False,False,0,,68.0,56,0,0,0,0,,,,4.0,9.0,7.0,1.0,2.0,1.0,,,,,,,,1.0,,
923814,Levadiakos,957,27085,Patrick Bahanack,https://media.api-sports.io/football/players/27085.png,90.0,29,D,6.3,False,False,0,,79.0,70,0,0,0,0,,,,1.0,4.0,3.0,,,,,,,,1.0,,,,,
923814,Levadiakos,957,26962,Marios Vichos,https://media.api-sports.io/football/players/26962.png,72.0,3,D,6.3,False,False,0,,34.0,24,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,
923814,Levadiakos,957,158175,Stephen Kwabena Hammond,https://media.api-sports.io/football/players/158175.png,90.0,4,M,6.9,False,False,0,,85.0,71,0,0,0,0,,,2.0,4.0,13.0,6.0,2.0,,,,,,,,,,,,
923814,Levadiakos,957,27334,Panagiotis Symelidis,https://media.api-sports.io/football/players/27334.png,79.0,31,M,6.7,False,False,0,,45.0,36,0,0,0,0,,,,2.0,8.0,5.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,
923814,Levadiakos,957,161847,Georgios Vrakas,https://media.api-sports.io/football/players/161847.png,72.0,19,M,6.2,False,False,0,,19.0,13,1,0,0,0,,,,2.0,13.0,7.0,2.0,4.0,,1.0,1.0,,,,,,,,
923814,Levadiakos,957,26957,Giorgos Nikas,https://media.api-sports.io/football/players/26957.png,45.0,8,M,6.3,True,False,0,,8.0,4,0,0,0,0,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,,,,,
923814,Levadiakos,957,27209,Konstantinos Doumtsios,https://media.api-sports.io/football/players/27209.png,90.0,27,M,6.7,False,False,0,,11.0,8,0,0,0,0,,,1.0,,7.0,5.0,2.0,4.0,,1.0,1.0,,,,,,,,
923814,Levadiakos,957,43001,Thierry Moutinho,https://media.api-sports.io/football/players/43001.png,90.0,20,F,7.2,False,False,0,,42.0,34,0,0,0,0,,,2.0,,1.0,1.0,,,,3.0,1.0,,,,,,,,
923814,Levadiakos,957,77028,Matej Marković,https://media.api-sports.io/football/players/77028.png,,44,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,27272,Stavros Panagiotou,https://media.api-sports.io/football/players/27272.png,18.0,30,M,7.3,False,True,0,,12.0,10,0,0,0,0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,
923814,Levadiakos,957,26920,Themistoklis Tzimopoulos,https://media.api-sports.io/football/players/26920.png,18.0,22,D,6.3,False,True,0,,7.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,27640,Alfredo Mejía,https://media.api-sports.io/football/players/27640.png,11.0,12,M,6.7,False,True,0,,22.0,18,0,0,0,0,,,,,1.0,,1.0,,,,,,,,,,,,
923814,Levadiakos,957,19761,Kazenga LuaLua,https://media.api-sports.io/football/players/19761.png,18.0,25,M,6.6,False,True,0,,12.0,11,0,0,0,0,,,,,3.0,3.0,,3.0,,,,,,,,,,,
923814,Levadiakos,957,61242,Michal Škvarka,https://media.api-sports.io/football/players/61242.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,609,Giannis Gianniotas,https://media.api-sports.io/football/players/609.png,,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,145532,Theodoros Tsirigotis,https://media.api-sports.io/football/players/145532.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,Levadiakos,957,9969,Jonas Toró,https://media.api-sports.io/football/players/9969.png,45.0,11,F,7,False,True,0,,25.0,24,0,0,0,0,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,
923814,PAS Giannina,950,586,Panagiotis Tsintotas,https://media.api-sports.io/football/players/586.png,90.0,16,G,6.7,False,False,1,3.0,28.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,182717,Carles Soria,https://media.api-sports.io/football/players/182717.png,90.0,2,D,7.5,False,False,0,,37.0,28,0,0,0,0,,1.0,2.0,2.0,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,
923814,PAS Giannina,950,26740,Epameinondas Pantelakis,https://media.api-sports.io/football/players/26740.png,90.0,4,D,6.3,True,False,0,,33.0,23,1,0,0,0,,,,,4.0,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,,,
923814,PAS Giannina,950,65655,Rodrigo Erramuspe,https://media.api-sports.io/football/players/65655.png,90.0,15,D,7.7,False,False,0,,51.0,43,0,0,0,0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,
923814,PAS Giannina,950,26936,Stavros Pilios,https://media.api-sports.io/football/players/26936.png,90.0,3,D,6.5,False,False,0,,52.0,34,1,0,0,0,,,,1.0,7.0,4.0,2.0,3.0,1.0,,,,,1.0,,,,,
923814,PAS Giannina,950,36867,Daan Rienstra,https://media.api-sports.io/football/players/36867.png,64.0,23,M,6.9,False,False,0,,17.0,14,0,0,0,0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,
923814,PAS Giannina,950,26952,Zisis Karachalios,https://media.api-sports.io/football/players/26952.png,90.0,5,M,7.3,False,False,0,,33.0,30,0,0,0,0,,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,
923814,PAS Giannina,950,6269,Federico Gino,https://media.api-sports.io/football/players/6269.png,89.0,28,M,6.6,False,False,0,,42.0,37,1,0,0,0,,,,1.0,8.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,
923814,PAS Giannina,950,26935,Giorgos Pamlidis,https://media.api-sports.io/football/players/26935.png,90.0,14,F,7.2,False,False,0,,26.0,17,0,0,0,0,,,,,9.0,1.0,4.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,
923814,PAS Giannina,950,152399,Claudiu Balan,https://media.api-sports.io/football/players/152399.png,86.0,91,F,7.2,False,False,0,,15.0,9,0,0,0,0,,,,,11.0,7.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,
923814,PAS Giannina,950,38805,Ahmad Mendes Moreira,https://media.api-sports.io/football/players/38805.png,90.0,7,F,7.2,False,False,0,,17.0,14,0,0,0,0,,1.0,3.0,1.0,16.0,4.0,2.0,2.0,,1.0,,,,3.0,1.0,,,,
923814,PAS Giannina,950,27115,Vasilios Soulis,https://media.api-sports.io/football/players/27115.png,,64,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,135847,Gerasimos Bakadimas,https://media.api-sports.io/football/players/135847.png,,45,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,135861,Giannis Kiakos,https://media.api-sports.io/football/players/135861.png,,31,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,162204,Angelos Tsavos,https://media.api-sports.io/football/players/162204.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,6892,Apostolos Stamatelopoulos,https://media.api-sports.io/football/players/6892.png,4.0,88,F,,False,True,0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,79088,Sotiris Ninis,https://media.api-sports.io/football/players/79088.png,1.0,10,M,,False,True,0,,2.0,1,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
923814,PAS Giannina,950,26922,Angelos Liasos,https://media.api-sports.io/football/players/26922.png,26.0,80,M,6.3,False,True,0,,7.0,5,0,0,0,0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
923814,PAS Giannina,950,342881,Manssou Fofana,https://media.api-sports.io/football/players/342881.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923814,PAS Giannina,950,146607,Alexandros Lolis,https://media.api-sports.io/football/players/146607.png,,8,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,Lamia,956,26851,Athanasios Garavelis,https://media.api-sports.io/football/players/26851.png,37.0,1,G,5.9,False,False,2,,9.0,4,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923816,Lamia,956,46793,David Simón,https://media.api-sports.io/football/players/46793.png,45.0,15,D,6.5,False,False,0,,22.0,12,0,0,0,0,,,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,
923816,Lamia,956,88819,Georgios Kornezos,https://media.api-sports.io/football/players/88819.png,65.0,33,D,6.2,False,False,0,,20.0,15,0,0,0,0,,,,,1.0,,1.0,,2.0,,,,,,,,,,
923816,Lamia,956,26712,Adam Tzanetopoulos,https://media.api-sports.io/football/players/26712.png,90.0,5,D,6.9,False,False,0,,33.0,24,0,0,0,0,,,,,1.0,,,,5.0,1.0,,,,,,2.0,,,
923816,Lamia,956,26713,Stavros Vasilantonopoulos,https://media.api-sports.io/football/players/26713.png,90.0,77,D,6.2,False,False,0,,14.0,8,0,0,0,0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,
923816,Lamia,956,26729,Lazar Romanić,https://media.api-sports.io/football/players/26729.png,66.0,50,M,6.9,False,False,0,,8.0,4,0,0,0,0,,,,2.0,7.0,6.0,,2.0,,1.0,,,,1.0,1.0,,,,
923816,Lamia,956,26714,Danny Bejarano,https://media.api-sports.io/football/players/26714.png,90.0,16,M,6.9,True,False,0,,30.0,18,0,0,0,0,,,,1.0,5.0,2.0,2.0,1.0,3.0,1.0,,,,,,3.0,,,
923816,Lamia,956,26756,Theofanis Tzandaris,https://media.api-sports.io/football/players/26756.png,90.0,6,M,6.2,False,False,0,,24.0,15,0,0,0,0,,,,3.0,8.0,4.0,3.0,1.0,,,,,,,,,,,
923816,Lamia,956,13977,Cristopher Nunez,https://media.api-sports.io/football/players/13977.png,90.0,7,F,6.2,False,False,0,,26.0,21,1,0,0,0,,,,,15.0,4.0,6.0,2.0,,,,,,,,,1.0,,
923816,Lamia,956,26762,Nikos Vergos,https://media.api-sports.io/football/players/26762.png,90.0,12,F,6.7,False,False,0,,20.0,14,0,0,0,0,,,,,7.0,4.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,
923816,Lamia,956,15291,Tomás De Vincenti,https://media.api-sports.io/football/players/15291.png,60.0,10,F,6.6,False,False,0,,19.0,15,1,0,0,0,,,2.0,,1.0,,,,,,,,,,,,,,
923816,Lamia,956,26703,Bojan Šaranov,https://media.api-sports.io/football/players/26703.png,53.0,31,G,6.3,False,True,1,,13.0,9,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923816,Lamia,956,11019,Ivan Goranov,https://media.api-sports.io/football/players/11019.png,45.0,17,D,6.5,False,True,0,,13.0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,Lamia,956,26680,Giorgos Saramantas,https://media.api-sports.io/football/players/26680.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,Lamia,956,26704,Daniel Adejo,https://media.api-sports.io/football/players/26704.png,25.0,4,D,6.3,False,True,0,,16.0,10,0,0,0,0,,,,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,
923816,Lamia,956,122663,Rubén Martínez,https://media.api-sports.io/football/players/122663.png,30.0,18,M,6.6,False,True,0,,10.0,6,0,0,0,0,,,,1.0,4.0,3.0,,2.0,,,,,,,,,1.0,,
923816,Lamia,956,26696,Sotiris Tsiloulis,https://media.api-sports.io/football/players/26696.png,24.0,23,M,6.3,False,True,0,,4.0,2,0,0,0,0,,,,,4.0,2.0,,,,,,,,3.0,2.0,,,,
923816,Lamia,956,26664,Theodoros Vasilakakis,https://media.api-sports.io/football/players/26664.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,Lamia,956,363,Richmond Boakye,https://media.api-sports.io/football/players/363.png,,22,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,Lamia,956,26964,Petros Giakoumakis,https://media.api-sports.io/football/players/26964.png,,8,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923816,PAOK,619,524,Dominik Kotarski,https://media.api-sports.io/football/players/524.png,90.0,42,G,7,False,False,0,,54.0,47,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,
923816,PAOK,619,2364,Lefteris Lyratzis,https://media.api-sports.io/football/players/2364.png,79.0,19,D,6.9,False,False,0,,31.0,26,0,0,0,0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,
923816,PAOK,619,2361,Sverrir Ingi Ingason,https://media.api-sports.io/football/players/2361.png,90.0,4,D,7,True,False,0,,85.0,68,0,0,0,0,,,,2.0,7.0,3.0,1.0,1.0,,,,,,,,,,,
923816,PAOK,619,39111,Ivan Näsberg,https://media.api-sports.io/football/players/39111.png,90.0,3,D,6.9,False,False,0,,65.0,61,0,0,0,0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,
923816,PAOK,619,41149,Rafa Soares,https://media.api-sports.io/football/players/41149.png,90.0,55,D,6.9,False,False,0,,58.0,44,0,0,0,0,,,,1.0,5.0,2.0,1.0,,,,,,,2.0,1.0,,,,
923816,PAOK,619,10036,Douglas Augusto,https://media.api-sports.io/football/players/10036.png,90.0,8,M,7.5,False,False,0,,66.0,58,0,0,0,0,,,,5.0,12.0,7.0,2.0,2.0,,,,,,,,,1.0,,
