fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,shots_total,shots_on,dribbles_past,offsides,goals_total,goals_saves,penalty_won,penalty_commited
1391257,Real Sociedad II,9585,412738,Dani Díaz,https://media.api-sports.io/football/players/412738.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Real Sociedad II,9585,404776,Dario Ramirez,https://media.api-sports.io/football/players/404776.png,,26,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Real Sociedad II,9585,438271,Jon Garro,https://media.api-sports.io/football/players/438271.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,163060,Adrián Rodríguez,https://media.api-sports.io/football/players/163060.png,90.0,13,G,7.2,False,False,1,0.0,18.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,1.0,,
1391257,Zaragoza,732,161843,Juan Sebastian Serrano,https://media.api-sports.io/football/players/161843.png,90.0,2,D,7.2,False,False,0,0.0,39.0,35,0,0,0,0,,1.0,7.0,,1.0,11.0,8.0,,,1.0,2.0,2.0,,,,,,,
1391257,Zaragoza,732,47026,Carlos Pomares,https://media.api-sports.io/football/players/47026.png,90.0,15,D,7.2,False,False,0,0.0,71.0,66,0,0,0,0,,,1.0,,2.0,6.0,5.0,,,1.0,,,,,,,,,
1391257,Zaragoza,732,20660,Aleksandar Radovanović,https://media.api-sports.io/football/players/20660.png,57.0,16,D,6.3,False,False,0,0.0,32.0,28,1,0,0,0,,,1.0,,,6.0,4.0,,,1.0,2.0,1.0,,,,,,,
1391257,Zaragoza,732,184362,Dani Tasende,https://media.api-sports.io/football/players/184362.png,90.0,3,D,6.7,False,False,0,0.0,39.0,25,0,0,0,0,,,2.0,,,10.0,5.0,2.0,,2.0,3.0,,,,,,,,
1391257,Zaragoza,732,162249,Francho Serrano,https://media.api-sports.io/football/players/162249.png,90.0,14,M,7,True,False,0,0.0,52.0,41,0,0,0,0,,1.0,2.0,,,5.0,5.0,,,1.0,,,,,,,,,
1391257,Zaragoza,732,47057,Raúl Guti,https://media.api-sports.io/football/players/47057.png,90.0,10,M,7.5,False,False,0,0.0,47.0,43,0,0,0,0,,,4.0,,1.0,11.0,9.0,,,5.0,1.0,,,1.0,,,,,
1391257,Zaragoza,732,47369,Paulino de la Fuente,https://media.api-sports.io/football/players/47369.png,88.0,18,M,7.9,False,False,0,0.0,41.0,31,0,0,0,0,,2.0,2.0,,1.0,26.0,17.0,11.0,6.0,3.0,1.0,1.0,1.0,,1.0,,,,
1391257,Zaragoza,732,46768,Ager Aketxe,https://media.api-sports.io/football/players/46768.png,71.0,23,M,7.3,False,False,0,0.0,30.0,24,0,0,0,0,,2.0,1.0,,,11.0,7.0,3.0,3.0,2.0,1.0,3.0,2.0,,,,,,
1391257,Zaragoza,732,104894,Sebas Moyano,https://media.api-sports.io/football/players/104894.png,90.0,17,M,6.3,False,False,0,0.0,15.0,12,1,0,0,0,,1.0,,,,10.0,7.0,2.0,1.0,5.0,1.0,3.0,2.0,,,,,,
1391257,Zaragoza,732,119232,Dani Gómez,https://media.api-sports.io/football/players/119232.png,57.0,9,F,6.5,False,False,0,0.0,7.0,3,0,0,0,0,,,,,,7.0,4.0,5.0,4.0,,,1.0,,,,,,,
1391257,Zaragoza,732,93988,Ivan Calero,https://media.api-sports.io/football/players/93988.png,34.0,19,D,6.6,False,True,0,0.0,24.0,18,0,0,0,0,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,
1391257,Zaragoza,732,118129,Mario Soberón,https://media.api-sports.io/football/players/118129.png,34.0,7,F,6.5,False,True,0,0.0,,,0,0,0,0,,,,,,3.0,1.0,2.0,,,1.0,2.0,,,,,,,
1391257,Zaragoza,732,406267,Pau Sans,https://media.api-sports.io/football/players/406267.png,20.0,29,F,6.9,False,True,0,0.0,10.0,6,0,0,0,0,,,1.0,,1.0,4.0,4.0,1.0,1.0,2.0,,,,,,,,,
1391257,Zaragoza,732,314377,Samed Baždar,https://media.api-sports.io/football/players/314377.png,8.0,11,F,6.5,False,True,0,0.0,,,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
1391257,Zaragoza,732,198387,Carlos Calavia,https://media.api-sports.io/football/players/198387.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,335222,Manuel Obón,https://media.api-sports.io/football/players/335222.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,439419,Hugo Barrachina,https://media.api-sports.io/football/players/439419.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,47,Toni Moya,https://media.api-sports.io/football/players/47.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,451595,Yussif Saidu,https://media.api-sports.io/football/players/451595.png,,33,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Zaragoza,732,468969,Hugo Pinilla,https://media.api-sports.io/football/players/468969.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,337963,Victor Wehbi Aznar,https://media.api-sports.io/football/players/337963.png,90.0,13,G,6.9,False,False,0,0.0,20.0,20,0,0,0,0,0.0,,,,,1.0,1.0,,,1.0,,,,,,,,,
1391255,Cadiz,724,47100,Iza Carcelén,https://media.api-sports.io/football/players/47100.png,90.0,20,D,8.9,False,False,0,1.0,94.0,84,0,0,0,0,,4.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
1391255,Cadiz,724,335921,Bojan Kovačević,https://media.api-sports.io/football/players/335921.png,90.0,14,D,7.2,False,False,0,0.0,76.0,71,0,0,0,0,,,,,2.0,3.0,3.0,,,,,,,,,,,,
1391255,Cadiz,724,162135,Iker Recio,https://media.api-sports.io/football/players/162135.png,90.0,6,D,8,False,False,0,0.0,82.0,66,0,0,0,0,,,1.0,,,11.0,11.0,,,,,,,,,,,,
1391255,Cadiz,724,297745,Mario Climent,https://media.api-sports.io/football/players/297745.png,90.0,21,D,6.3,False,False,0,0.0,49.0,45,1,0,0,0,,2.0,2.0,,2.0,7.0,2.0,,,,2.0,,,1.0,1.0,,,,
1391255,Cadiz,724,386491,Jose Antonio de la Rosa,https://media.api-sports.io/football/players/386491.png,89.0,19,M,6.7,False,False,0,0.0,20.0,16,0,0,0,0,,2.0,1.0,,,12.0,4.0,3.0,1.0,2.0,1.0,2.0,,,,,,,
1391255,Cadiz,724,353463,Moussa Diakité,https://media.api-sports.io/football/players/353463.png,90.0,5,M,7.2,False,False,0,0.0,51.0,48,0,0,0,0,,1.0,1.0,,1.0,4.0,3.0,2.0,2.0,,,1.0,,,,,,,
1391255,Cadiz,724,183853,Youssouf Diarra,https://media.api-sports.io/football/players/183853.png,90.0,18,M,6.9,False,False,0,0.0,40.0,34,1,0,0,0,,2.0,3.0,,1.0,14.0,7.0,1.0,1.0,1.0,4.0,3.0,,,,,,,
1391255,Cadiz,724,46832,Javier Ontiveros,https://media.api-sports.io/football/players/46832.png,67.0,22,M,7.5,False,False,0,0.0,40.0,29,0,0,0,0,,2.0,,,,5.0,4.0,2.0,1.0,1.0,,4.0,1.0,,1.0,,,,
1391255,Cadiz,724,1650,Suso,https://media.api-sports.io/football/players/1650.png,80.0,11,F,7.2,True,False,0,0.0,40.0,36,0,0,0,0,,5.0,,,,8.0,3.0,2.0,,3.0,2.0,,,,,,,,
1391255,Cadiz,724,486472,Alvaro Garcia-Pascual,https://media.api-sports.io/football/players/486472.png,80.0,23,F,7.2,False,False,0,0.0,10.0,8,1,0,0,0,,,1.0,,,6.0,3.0,,,,2.0,4.0,2.0,,,1.0,,,
1391255,Cadiz,724,51588,Brian Ocampo,https://media.api-sports.io/football/players/51588.png,24.0,10,F,6.3,False,True,0,0.0,12.0,8,0,0,0,0,,1.0,1.0,,,4.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,
1391255,Cadiz,724,46769,Álex Fernández,https://media.api-sports.io/football/players/46769.png,11.0,8,M,6.3,False,True,0,0.0,7.0,6,0,0,0,0,,,,,,2.0,,,,,1.0,,,,,,,,
1391255,Cadiz,724,47471,Roger Martí,https://media.api-sports.io/football/players/47471.png,11.0,9,F,6.7,False,True,0,0.0,1.0,,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,,,
1391255,Cadiz,724,381598,Isaac Obeng,https://media.api-sports.io/football/players/381598.png,1.0,35,F,,False,True,0,0.0,2.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,364357,Fernando Perez,https://media.api-sports.io/football/players/364357.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,311531,Alfred Caicedo,https://media.api-sports.io/football/players/311531.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,184609,Jorge Moreno,https://media.api-sports.io/football/players/184609.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,437972,Raúl Pereira,https://media.api-sports.io/football/players/437972.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,287612,Joaquín González,https://media.api-sports.io/football/players/287612.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,128035,Sergio Ortuño,https://media.api-sports.io/football/players/128035.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,350633,David García,https://media.api-sports.io/football/players/350633.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Cadiz,724,336586,Marcos Denia Diaz,https://media.api-sports.io/football/players/336586.png,,28,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,185611,Juan Palomares,https://media.api-sports.io/football/players/185611.png,90.0,13,G,5.9,False,False,1,0.0,35.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,2.0,,
1391255,Mirandes,799,183582,Juan Gutiérrez,https://media.api-sports.io/football/players/183582.png,90.0,22,D,7,True,False,0,0.0,16.0,12,1,0,0,0,,,,3.0,1.0,2.0,1.0,,,,,,,1.0,,,,,
1391255,Mirandes,799,295383,Adrián Pica,https://media.api-sports.io/football/players/295383.png,90.0,5,D,6.9,False,False,0,0.0,19.0,15,0,0,0,0,,,,2.0,3.0,6.0,,1.0,,,1.0,1.0,,1.0,,,,,
1391255,Mirandes,799,442188,Iker Cordoba,https://media.api-sports.io/football/players/442188.png,1.0,24,D,3,False,False,0,0.0,,,0,1,0,0,,,,,,1.0,,,,,1.0,,,,,,,,
1391255,Mirandes,799,162495,Fernando Medrano,https://media.api-sports.io/football/players/162495.png,90.0,3,D,6.7,False,False,0,0.0,24.0,14,0,0,0,0,,,3.0,1.0,1.0,9.0,6.0,,,,3.0,,,,,,,,
1391255,Mirandes,799,286581,Marino Illescas,https://media.api-sports.io/football/players/286581.png,90.0,19,M,7,False,False,0,0.0,38.0,29,0,0,0,0,,,3.0,,1.0,9.0,6.0,1.0,,3.0,2.0,,,,,,,,
1391255,Mirandes,799,455796,Ismael Barea,https://media.api-sports.io/football/players/455796.png,90.0,18,M,7,False,False,0,0.0,28.0,18,1,0,0,0,,,,1.0,,13.0,8.0,,,3.0,1.0,,,1.0,,,,,
1391255,Mirandes,799,489678,Toni Tamarit,https://media.api-sports.io/football/players/489678.png,90.0,27,M,7,False,False,0,0.0,24.0,17,0,0,0,0,,,,,,8.0,3.0,2.0,1.0,2.0,,,,1.0,,,,,
1391255,Mirandes,799,459041,Aarón Martín,https://media.api-sports.io/football/players/459041.png,90.0,8,M,6.2,False,False,0,0.0,12.0,9,0,0,0,0,,,2.0,,1.0,11.0,4.0,,,2.0,,,,1.0,,,,,
1391255,Mirandes,799,354762,Iker Varela,https://media.api-sports.io/football/players/354762.png,90.0,7,M,6.6,False,False,0,0.0,18.0,12,0,0,0,0,,,1.0,1.0,1.0,6.0,5.0,,,4.0,1.0,,,,,,,,
1391255,Mirandes,799,414442,Gonzalo Petit,https://media.api-sports.io/football/players/414442.png,90.0,9,F,6,False,False,0,0.0,16.0,12,0,0,0,0,,,2.0,1.0,,16.0,2.0,,,,,,,2.0,,,,,
1391255,Mirandes,799,208198,Alex González Gorrin,https://media.api-sports.io/football/players/208198.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,510309,Eduard Coniac,https://media.api-sports.io/football/players/510309.png,,43,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,360611,Hodei Alutiz,https://media.api-sports.io/football/players/360611.png,,36,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,364367,Hugo Zárate,https://media.api-sports.io/football/players/364367.png,,35,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,381225,Sergio Gabriel,https://media.api-sports.io/football/players/381225.png,,32,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,499662,Abdoulaye Maiga,https://media.api-sports.io/football/players/499662.png,,47,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391255,Mirandes,799,401167,Marcos Gracia,https://media.api-sports.io/football/players/401167.png,,41,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,1304,Dinko Horkaš,https://media.api-sports.io/football/players/1304.png,90.0,1,G,6.6,False,False,1,0.0,39.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,2.0,,
1396943,Las Palmas,534,162026,Marvin Park,https://media.api-sports.io/football/players/162026.png,70.0,2,D,6.7,False,False,0,0.0,46.0,33,0,0,0,0,,,1.0,,1.0,5.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,
1396943,Las Palmas,534,182857,Sergio Barcia,https://media.api-sports.io/football/players/182857.png,90.0,6,D,6,False,False,0,0.0,63.0,54,0,0,0,0,,,1.0,,3.0,5.0,2.0,,,1.0,3.0,,,,,,,,
1396943,Las Palmas,534,162475,Mika Mármol,https://media.api-sports.io/football/players/162475.png,90.0,3,D,6.9,False,False,0,0.0,45.0,38,0,0,0,0,,,3.0,,1.0,7.0,4.0,,,,1.0,,,1.0,1.0,,,,
1396943,Las Palmas,534,131529,Enrique Clemente,https://media.api-sports.io/football/players/131529.png,90.0,5,D,6.6,False,False,0,0.0,35.0,29,0,0,0,0,,1.0,2.0,,3.0,5.0,3.0,1.0,,1.0,1.0,,,,,,,,
1396943,Las Palmas,534,122230,Manuel Fuster,https://media.api-sports.io/football/players/122230.png,79.0,14,M,6.9,False,False,0,1.0,29.0,23,0,0,0,0,,1.0,1.0,,1.0,10.0,6.0,1.0,,4.0,,,,2.0,,,,,
1396943,Las Palmas,534,21709,Enzo Loiodice,https://media.api-sports.io/football/players/21709.png,90.0,12,M,6.2,True,False,0,0.0,38.0,28,0,0,0,0,,,2.0,,2.0,12.0,3.0,1.0,,,2.0,1.0,,1.0,,,,,
1396943,Las Palmas,534,346865,Lorenzo Amatucci,https://media.api-sports.io/football/players/346865.png,79.0,16,M,6.9,False,False,0,0.0,33.0,31,0,0,0,0,,,4.0,,2.0,16.0,9.0,1.0,,5.0,4.0,1.0,,1.0,,,,,
1396943,Las Palmas,534,137441,Cristian Gutiérrez,https://media.api-sports.io/football/players/137441.png,79.0,23,M,6.2,False,False,0,0.0,11.0,11,0,0,0,0,,1.0,,,1.0,5.0,1.0,1.0,,1.0,,,,1.0,,,,,
1396943,Las Palmas,534,330361,Ale García,https://media.api-sports.io/football/players/330361.png,90.0,22,F,7.3,False,False,0,0.0,21.0,15,0,0,0,0,,,1.0,,,7.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,
1396943,Las Palmas,534,182694,Iván Gil,https://media.api-sports.io/football/players/182694.png,83.0,8,F,6.5,False,False,0,0.0,35.0,31,0,0,0,0,,,,,,8.0,2.0,3.0,,2.0,,1.0,,1.0,,,,,
1396943,Las Palmas,534,481993,Valentin Pezzolesi,https://media.api-sports.io/football/players/481993.png,21.0,27,D,5,False,True,0,0.0,9.0,7,2,1,0,0,,,1.0,,,3.0,1.0,,,,2.0,,,,,,,,
1396943,Las Palmas,534,337359,Edward Cedeño,https://media.api-sports.io/football/players/337359.png,12.0,18,M,6.6,False,True,0,0.0,6.0,5,0,0,0,0,,,2.0,,1.0,3.0,2.0,,,,,,,1.0,,,,,
1396943,Las Palmas,534,449817,Jeremía Recoba,https://media.api-sports.io/football/players/449817.png,12.0,9,M,6.6,False,True,0,0.0,8.0,7,0,0,0,0,,3.0,,,,5.0,2.0,1.0,1.0,,,,,,,,,,
1396943,Las Palmas,534,47393,Marc Cardona,https://media.api-sports.io/football/players/47393.png,12.0,11,F,6.3,False,True,0,0.0,3.0,1,0,0,0,0,,,,,,6.0,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,
1396943,Las Palmas,534,157194,Pejiño,https://media.api-sports.io/football/players/157194.png,8.0,24,F,6.5,False,True,0,0.0,6.0,4,0,0,0,0,,,,1.0,,4.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,
1396943,Las Palmas,534,46698,José Antonio Caro,https://media.api-sports.io/football/players/46698.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,443146,Adrián Suárez,https://media.api-sports.io/football/players/443146.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,131535,Alex Suárez,https://media.api-sports.io/football/players/131535.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,431890,Juanma Herzog,https://media.api-sports.io/football/players/431890.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,297869,Iñaki González,https://media.api-sports.io/football/players/297869.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,2671,Jaime Mata,https://media.api-sports.io/football/players/2671.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,Las Palmas,534,522649,Arturo Rodríguez,https://media.api-sports.io/football/players/522649.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,FC Andorra,8157,391311,Áron Yaakobishvili,https://media.api-sports.io/football/players/391311.png,90.0,25,G,6.9,False,False,1,0.0,55.0,50,0,0,0,0,0.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,
1396943,FC Andorra,8157,286558,Gael Alonso,https://media.api-sports.io/football/players/286558.png,90.0,4,D,7.3,False,False,0,0.0,118.0,99,0,0,0,0,,1.0,4.0,1.0,,9.0,7.0,,,,1.0,,,,,,,,
1396943,FC Andorra,8157,357434,Marc Bombardo,https://media.api-sports.io/football/players/357434.png,90.0,5,D,6.9,False,False,0,0.0,98.0,91,0,0,0,0,,,2.0,,7.0,6.0,4.0,,,,2.0,,,,,,,,
1396943,FC Andorra,8157,182641,Imanol García de Albéniz,https://media.api-sports.io/football/players/182641.png,90.0,19,D,7.2,False,False,0,0.0,63.0,56,0,0,0,0,,1.0,2.0,1.0,3.0,7.0,5.0,3.0,1.0,1.0,,,,,,,,,
1396943,FC Andorra,8157,85703,Thomas Carrique,https://media.api-sports.io/football/players/85703.png,90.0,17,M,6.6,False,False,0,0.0,38.0,29,1,0,0,0,,2.0,,,1.0,5.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,
1396943,FC Andorra,8157,174712,Théo Le Normand,https://media.api-sports.io/football/players/174712.png,80.0,24,M,6.7,False,False,0,0.0,29.0,25,1,0,0,0,,,1.0,,1.0,12.0,6.0,,,3.0,4.0,2.0,,,,,,,
1396943,FC Andorra,8157,107132,Sergio Molina,https://media.api-sports.io/football/players/107132.png,90.0,14,M,6.6,True,False,0,0.0,58.0,50,1,0,0,0,,,3.0,1.0,2.0,9.0,4.0,,,1.0,2.0,,,,,,,,
1396943,FC Andorra,8157,327489,Marc Doménech,https://media.api-sports.io/football/players/327489.png,90.0,18,M,6.6,False,False,0,0.0,40.0,38,0,0,0,0,,,2.0,,1.0,14.0,7.0,3.0,2.0,1.0,2.0,,,2.0,,,,,
1396943,FC Andorra,8157,180241,Manuel Nieto,https://media.api-sports.io/football/players/180241.png,59.0,9,F,6.6,False,False,0,0.0,13.0,12,0,0,0,0,,,1.0,,1.0,7.0,4.0,,,2.0,1.0,1.0,1.0,,,,,,
1396943,FC Andorra,8157,397941,Min-su Kim,https://media.api-sports.io/football/players/397941.png,59.0,29,F,6.7,False,False,0,0.0,18.0,13,0,0,0,0,,,,,,8.0,5.0,4.0,3.0,2.0,1.0,,,,,,,,
1396943,FC Andorra,8157,182480,Lautaro De León,https://media.api-sports.io/football/players/182480.png,80.0,11,F,6.3,False,False,0,0.0,10.0,6,0,0,0,0,,,,,,6.0,3.0,,,2.0,1.0,,,,1.0,,,,
1396943,FC Andorra,8157,440413,Aingeru Olabarrieta,https://media.api-sports.io/football/players/440413.png,32.0,15,F,6.3,False,True,0,0.0,13.0,11,0,0,0,0,,,,,,2.0,1.0,,,,,2.0,1.0,,,,,,
1396943,FC Andorra,8157,389600,Jastin García,https://media.api-sports.io/football/players/389600.png,32.0,16,F,7.7,False,True,0,0.0,8.0,5,0,0,0,0,,,1.0,,,8.0,6.0,3.0,3.0,2.0,,1.0,,,,,,,
1396943,FC Andorra,8157,182719,Daniel Villahermosa,https://media.api-sports.io/football/players/182719.png,11.0,6,M,6.3,False,True,0,0.0,7.0,7,0,0,0,0,,1.0,,,,2.0,,,,,1.0,,,,,,,,
1396943,FC Andorra,8157,333317,Aitor Uzkudun,https://media.api-sports.io/football/players/333317.png,11.0,22,F,6.7,False,True,0,0.0,2.0,2,0,0,0,0,,,1.0,,,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,
1396943,FC Andorra,8157,5077,Nicolas Ratti,https://media.api-sports.io/football/players/5077.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,FC Andorra,8157,122471,Jesús Owono,https://media.api-sports.io/football/players/122471.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,FC Andorra,8157,104828,Diego Alende,https://media.api-sports.io/football/players/104828.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,FC Andorra,8157,47242,Marti Vila Garcia,https://media.api-sports.io/football/players/47242.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396943,FC Andorra,8157,401837,Alex Calvo,https://media.api-sports.io/football/players/401837.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,46934,Dani Jiménez,https://media.api-sports.io/football/players/46934.png,90.0,13,G,6.6,False,False,1,0.0,29.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,2.0,,
1391258,Huesca,726,181572,Toni Abad,https://media.api-sports.io/football/players/181572.png,73.0,2,D,6.3,False,False,0,0.0,19.0,13,0,0,0,0,,1.0,1.0,,,5.0,3.0,1.0,1.0,,1.0,,,,,,,,
1391258,Huesca,726,47569,Jorge Pulido,https://media.api-sports.io/football/players/47569.png,90.0,14,D,7.3,True,False,0,0.0,41.0,33,0,0,0,0,,,,2.0,4.0,10.0,6.0,,,1.0,,2.0,,,,,,,
1391258,Huesca,726,179266,Iñigo Sebastián Magana,https://media.api-sports.io/football/players/179266.png,90.0,5,D,6.9,False,False,0,0.0,39.0,32,1,0,0,0,,,4.0,,4.0,12.0,6.0,,,1.0,4.0,,,,,,,,
1391258,Huesca,726,286561,Sergio Arribas,https://media.api-sports.io/football/players/286561.png,45.0,28,D,6.9,False,False,0,0.0,26.0,20,1,0,0,0,,,1.0,,2.0,4.0,2.0,,,,1.0,,,1.0,,,,,
1391258,Huesca,726,1559,Julio Alonso,https://media.api-sports.io/football/players/1559.png,90.0,17,D,7.2,False,False,0,0.0,33.0,24,0,0,0,0,,2.0,4.0,,3.0,11.0,9.0,4.0,3.0,1.0,,,,,,,,,
1391258,Huesca,726,183747,Iker Kortajarena,https://media.api-sports.io/football/players/183747.png,90.0,10,M,6.9,False,False,0,0.0,28.0,21,0,0,0,0,,,1.0,,,9.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,
1391258,Huesca,726,131544,Oscar Sielva,https://media.api-sports.io/football/players/131544.png,90.0,23,M,7.2,False,False,0,0.0,52.0,44,0,0,0,0,,3.0,,,,5.0,2.0,,,1.0,,2.0,,1.0,,,,,
1391258,Huesca,726,70498,Jesus Alvarez,https://media.api-sports.io/football/players/70498.png,84.0,16,M,6.5,False,False,0,0.0,49.0,43,0,0,0,0,,1.0,1.0,,1.0,10.0,2.0,,,1.0,3.0,1.0,,1.0,,,,,
1391258,Huesca,726,105014,Liberto Beltrán,https://media.api-sports.io/football/players/105014.png,73.0,11,M,6.7,False,False,0,0.0,14.0,13,0,0,0,0,,1.0,,,,5.0,2.0,,,2.0,,2.0,1.0,2.0,,,,,
1391258,Huesca,726,47395,Sergi Enrich,https://media.api-sports.io/football/players/47395.png,63.0,9,F,6.3,False,False,0,0.0,21.0,8,0,0,0,0,,1.0,2.0,,,8.0,5.0,,,,,,,,,,,,
1391258,Huesca,726,237174,Álvaro Carrillo,https://media.api-sports.io/football/players/237174.png,45.0,4,D,6.5,False,True,0,1.0,21.0,13,0,0,0,0,,1.0,1.0,,2.0,3.0,1.0,,,,,1.0,,1.0,,,,,
1391258,Huesca,726,198473,Samuel Ntamack Ndimba,https://media.api-sports.io/football/players/198473.png,28.0,19,F,6.2,False,True,0,0.0,4.0,2,0,0,0,0,,,,,,7.0,1.0,,,,1.0,1.0,,,1.0,,,,
1391258,Huesca,726,46694,Daniel Ojeda,https://media.api-sports.io/football/players/46694.png,18.0,21,F,7.7,False,True,0,0.0,8.0,4,0,0,0,0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,
1391258,Huesca,726,388003,Diego Aznar,https://media.api-sports.io/football/players/388003.png,18.0,31,F,6.6,False,True,0,0.0,5.0,4,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
1391258,Huesca,726,454300,Willy Chatiliez,https://media.api-sports.io/football/players/454300.png,12.0,37,M,6.3,False,True,0,0.0,4.0,1,0,0,0,0,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
1391258,Huesca,726,46649,Juan Pérez,https://media.api-sports.io/football/players/46649.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,288334,Hugo Perez,https://media.api-sports.io/football/players/288334.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391258,Huesca,726,331369,Ángel Pérez,https://media.api-sports.io/football/players/331369.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
