fixture_id,bet_name,bet_value,bet_odd
1391257,Second Half Winner,Draw,2.30
1391257,Second Half Winner,Away,3.00
1391257,Goals Over/Under,Over 1.5,1.36
1391257,Goals Over/Under,Under 1.5,3.00
1391257,Goals Over/Under,Over 2.5,2.20
1391257,Goals Over/Under,Under 2.5,1.65
1391257,Goals Over/Under,Over 3.5,3.75
1391257,Goals Over/Under,Under 3.5,1.25
1391257,Goals Over/Under,Over 0.5,1.08
1391257,Goals Over/Under,Under 0.5,8.00
1391257,Goals Over/Under,Over 4.5,9.00
1391257,Goals Over/Under,Under 4.5,1.07
1391257,Goals Over/Under,Over 5.5,19.00
1391257,Goals Over/Under,Under 5.5,1.02
1391257,Goals Over/Under,Over 6.5,41.00
1391257,Goals Over/Under,Under 6.5,1.00
1391257,HT/FT Double,Home/Draw,13.00
1391257,HT/FT Double,Home/Away,29.00
1391257,HT/FT Double,Draw/Away,6.50
1391257,HT/FT Double,Draw/Draw,4.75
1391257,HT/FT Double,Home/Home,4.33
1391257,HT/FT Double,Draw/Home,6.00
1391257,HT/FT Double,Away/Home,29.00
1391257,HT/FT Double,Away/Draw,15.00
1391257,HT/FT Double,Away/Away,4.75
1391257,Double Chance,Home/Draw,1.40
1391257,Double Chance,Home/Away,1.40
1391257,Double Chance,Draw/Away,1.44
1391257,First Half Winner,Home,3.25
1391257,First Half Winner,Draw,2.05
1391257,First Half Winner,Away,3.50
1391255,Match Winner,Home,1.55
1391255,Match Winner,Draw,3.80
1391255,Match Winner,Away,6.25
1391255,Second Half Winner,Home,1.91
1391255,Second Half Winner,Draw,2.40
1391255,Second Half Winner,Away,5.50
1391255,Goals Over/Under,Over 1.5,1.36
1391255,Goals Over/Under,Under 1.5,3.00
1391255,Goals Over/Under,Over 2.5,2.15
1391255,Goals Over/Under,Under 2.5,1.67
1391255,Goals Over/Under,Over 3.5,4.00
1391255,Goals Over/Under,Under 3.5,1.22
1391255,Goals Over/Under,Over 0.5,1.07
1391255,Goals Over/Under,Under 0.5,9.00
1391255,Goals Over/Under,Over 4.5,9.00
1391255,Goals Over/Under,Under 4.5,1.07
1391255,Goals Over/Under,Over 5.5,19.00
1391255,Goals Over/Under,Under 5.5,1.02
1391255,Goals Over/Under,Over 6.5,41.00
1391255,Goals Over/Under,Under 6.5,1.00
1391255,HT/FT Double,Home/Draw,15.00
1391255,HT/FT Double,Home/Away,41.00
1391255,HT/FT Double,Draw/Away,12.00
1391255,HT/FT Double,Draw/Draw,5.50
1391255,HT/FT Double,Home/Home,2.38
1391255,HT/FT Double,Draw/Home,4.00
1391255,HT/FT Double,Away/Home,26.00
1391255,HT/FT Double,Away/Draw,19.00
1391255,HT/FT Double,Away/Away,11.00
1391255,Double Chance,Home/Draw,1.12
1391255,Double Chance,Home/Away,1.25
1391255,Double Chance,Draw/Away,2.38
1391255,First Half Winner,Home,2.10
1391255,First Half Winner,Draw,2.20
1391255,First Half Winner,Away,7.00
1396943,Match Winner,Home,1.67
1396943,Match Winner,Draw,3.60
1396943,Match Winner,Away,5.50
1396943,Second Half Winner,Home,2.00
1396943,Second Half Winner,Draw,2.50
1396943,Second Half Winner,Away,4.75
1396943,Goals Over/Under,Over 1.5,1.28
1396943,Goals Over/Under,Under 1.5,3.50
1396943,Goals Over/Under,Over 2.5,1.95
1396943,Goals Over/Under,Under 2.5,1.85
1396943,Goals Over/Under,Over 3.5,3.40
1396943,Goals Over/Under,Under 3.5,1.30
1396943,Goals Over/Under,Over 0.5,1.06
1396943,Goals Over/Under,Under 0.5,10.00
1396943,Goals Over/Under,Over 4.5,7.00
1396943,Goals Over/Under,Under 4.5,1.10
1396943,Goals Over/Under,Over 7.5,51.00
1396943,Goals Over/Under,Under 7.5,1.00
1396943,Goals Over/Under,Over 5.5,15.00
1396943,Goals Over/Under,Under 5.5,1.03
1396943,Goals Over/Under,Over 6.5,29.00
1396943,Goals Over/Under,Under 6.5,1.01
1396943,HT/FT Double,Home/Draw,15.00
1396943,HT/FT Double,Home/Away,41.00
1396943,HT/FT Double,Draw/Away,10.00
1396943,HT/FT Double,Draw/Draw,5.50
1396943,HT/FT Double,Home/Home,2.60
1396943,HT/FT Double,Draw/Home,4.50
1396943,HT/FT Double,Away/Home,23.00
1396943,HT/FT Double,Away/Draw,17.00
1396943,HT/FT Double,Away/Away,8.50
1396943,Double Chance,Home/Draw,1.14
1396943,Double Chance,Home/Away,1.28
1396943,Double Chance,Draw/Away,2.15
1396943,First Half Winner,Home,2.25
1396943,First Half Winner,Draw,2.25
1396943,First Half Winner,Away,5.50
1391258,Match Winner,Home,2.80
1391258,Match Winner,Draw,2.75
1391258,Match Winner,Away,2.90
1391258,Second Half Winner,Home,3.20
1391258,Second Half Winner,Draw,2.10
1391258,Second Half Winner,Away,3.10
1391258,Goals Over/Under,Over 1.5,1.57
1391258,Goals Over/Under,Under 1.5,2.25
1391258,Goals Over/Under,Over 2.5,2.88
1391258,Goals Over/Under,Under 2.5,1.40
1391258,Goals Over/Under,Over 3.5,6.00
1391258,Goals Over/Under,Under 3.5,1.12
1391258,Goals Over/Under,Over 0.5,1.12
1391258,Goals Over/Under,Under 0.5,6.00
1391258,Goals Over/Under,Over 4.5,15.00
1391258,Goals Over/Under,Under 4.5,1.03
1391258,Goals Over/Under,Over 5.5,29.00
1391258,Goals Over/Under,Under 5.5,1.01
1391258,Goals Over/Under,Over 6.5,51.00
