fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1038015,727,Osasuna,https://media.api-sports.io/football/teams/727.png,2,8,13,3,8,5,14,7,2,54%,3,1,1,499,414,83%,0.94,
1038015,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,2,5,0,4,1,4,2,5,46%,2,1,2,443,348,79%,1.44,
1038024,529,Barcelona,https://media.api-sports.io/football/teams/529.png,4,5,18,9,16,2,11,13,1,59%,2,,3,467,402,86%,2.43,
1038024,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,8,12,1,9,3,15,3,3,41%,3,,4,313,241,77%,1.11,
1038026,546,Getafe,https://media.api-sports.io/football/teams/546.png,9,11,22,2,12,10,19,6,2,65%,2,0,0,466,396,85%,0.83,
1038026,533,Villarreal,https://media.api-sports.io/football/teams/533.png,0,2,3,1,2,1,11,4,1,35%,4,1,9,269,187,70%,0.14,
1038031,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,9,19,5,9,10,12,5,1,61%,2,,2,496,406,82%,2.30,
1038031,798,Mallorca,https://media.api-sports.io/football/teams/798.png,4,3,9,2,8,1,20,0,2,39%,5,,3,328,219,67%,1.47,
1038027,547,Girona,https://media.api-sports.io/football/teams/547.png,3,8,13,2,7,6,13,1,,52%,2,0,4,552,499,90%,1.59,
1038027,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,3,14,4,10,4,14,4,,48%,2,1,3,519,468,90%,2.38,
1038029,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,1,8,2,5,3,20,5,2,51%,2,,3,400,304,76%,1.45,
1038029,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,10,18,5,14,4,9,7,2,49%,2,,2,375,281,75%,1.82,
