fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,home_counter_attacks,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
29175,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Stadio Olimpico,Rome,,"Massimiliano Irrati, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Torino,503,https://media.api-sports.io/football/teams/503.png,1,1,0,1,1,1,4,5,17.0,8,12.0,5.0,19,7,1.0,0.52,4.0,1.0,2,432.0,346.0,0.8,,3,5,12.0,4,8.0,4.0,22,3,0.0,0.48,4.0,1.0,3,418.0,328.0,0.78,3453,3680,3275,3039,2688,2164,2222,2222,995,934,468,878,759,410,587,875,8,7
29178,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Fabrizio Pasqua, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,2,6,0,2,2,6,8,5,15.0,2,9.0,6.0,11,1,2.0,0.42,1.0,0.0,3,400.0,310.0,0.78,,9,6,17.0,2,13.0,4.0,10,8,1.0,0.58,2.0,0.0,6,528.0,449.0,0.85,2519,4027,3102,4499,3506,2693,2222,2222,528,1167,935,526,759,529,-404,1806,11,3
29171,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Marc'Antonio Bentegodi,Verona,,"Gianluca Rocchi, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,1,0,0,0,1,0,3,10,14.0,1,10.0,4.0,22,4,3.0,0.59,4.0,0.0,4,517.0,426.0,0.82,,4,8,14.0,2,5.0,9.0,18,2,0.0,0.41,6.0,1.0,2,342.0,242.0,0.71,1168,1460,1463,1694,4385,4038,2222,2222,116,291,820,587,1286,1344,-2922,-2344,20,19
29179,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Dacia Arena,Udine,928,"Maurizio Mariani, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,2,0,1,0,2,0,5,13,26.0,8,9.0,17.0,13,6,2.0,0.48,3.0,1.0,1,402.0,346.0,0.86,,1,3,7.0,3,5.0,2.0,15,6,1.0,0.52,2.0,1.0,3,441.0,360.0,0.82,2509,2398,2276,2105,3097,3155,2222,2222,641,584,586,646,995,992,-821,-1050,12,15
29173,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Luigi Ferraris,Genova,,"Davide Massa, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,0,0,0,0,0,0,3,4,11.0,4,5.0,6.0,21,7,2.0,0.44,2.0,0.0,3,309.0,218.0,0.71,,3,5,13.0,5,7.0,6.0,7,3,2.0,0.56,1.0,0.0,3,407.0,332.0,0.82,2223,2403,2287,2751,3341,2628,2222,2222,469,470,816,993,937,759,-1054,123,17,14
29172,2018-12-29 14:00:00+00:00,1546092000,FT,90,1546092000,1546095600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Carlo Castellani,Empoli,,"Federico La Penna, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Inter,505,https://media.api-sports.io/football/teams/505.png,0,1,0,0,0,1,3,5,9.0,1,4.0,5.0,16,4,1.0,0.36,1.0,0.0,4,364.0,292.0,0.8,,5,1,10.0,4,6.0,4.0,5,6,7.0,0.64,1.0,0.0,3,642.0,565.0,0.88,2220,4038,2980,3336,4096,1928,2222,2222,584,1171,468,525,1170,526,-1116,1408,18,4
29176,2018-12-29 17:00:00+00:00,1546102800,FT,90,1546102800,1546106400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,Stadio San Paolo,Naples,,"Gianpaolo Calvarese, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,3,2,1,1,3,2,7,5,17.0,5,10.0,7.0,15,6,2.0,0.64,2.0,0.0,2,598.0,548.0,0.92,,4,6,10.0,0,9.0,1.0,10,5,1.0,0.36,2.0,0.0,4,316.0,250.0,0.79,4623,2565,4326,2797,2103,3274,2222,2222,1405,640,408,645,409,937,2223,-477,2,10
29170,2018-12-29 19:30:00+00:00,1546111800,FT,90,1546111800,1546115400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 19,San Siro/Giuseppe Meazza,Milan,,"Rosario Abisso, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Spal,493,https://media.api-sports.io/football/teams/493.png,2,1,1,1,2,1,4,7,22.0,11,11.0,11.0,14,11,1.0,0.63,4.0,1.0,3,593.0,513.0,0.87,,4,4,11.0,3,5.0,6.0,10,2,1.0,0.37,2.0,0.0,2,342.0,261.0,0.76,3972,2453,3214,2566,2107,3273,2222,2222,1109,642,645,527,468,1053,1107,-707,5,13
29187,2019-01-19 14:00:00+00:00,1547906400,FT,90,1547906400,1547910000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Stadio Olimpico,Rome,,"Piero Giacomelli, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Torino,503,https://media.api-sports.io/football/teams/503.png,3,2,2,0,3,2,9,4,16.0,3,12.0,4.0,16,6,1.0,0.57,2.0,0.0,0,364.0,272.0,0.75,,2,7,10.0,1,4.0,6.0,17,3,7.0,0.43,3.0,0.0,6,280.0,200.0,0.71,3858,3681,3862,3040,2808,2165,2223,2223,1052,934,702,879,469,410,1054,875,6,7
29189,2019-01-19 17:00:00+00:00,1547917200,FT,90,1547917200,1547920800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Dacia Arena,Udine,928,"Paolo Silvio Mazzoleni, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Parma,523,https://media.api-sports.io/football/teams/523.png,1,2,0,1,1,2,7,14,27.0,6,14.0,13.0,17,8,1.0,0.61,3.0,0.0,2,513.0,429.0,0.84,,4,3,8.0,1,5.0,3.0,16,2,0.0,0.39,1.0,0.0,6,329.0,252.0,0.77,2512,2403,2278,2395,3097,3561,2223,2223,642,587,586,642,995,994,-819,-1166,12,16
29184,2019-01-19 19:30:00+00:00,1547926200,FT,90,1547926200,1547929800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,San Siro/Giuseppe Meazza,Milan,,"Luca J. Pairetto, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,0,0,0,0,0,0,4,6,13.0,3,9.0,4.0,16,11,3.0,0.57,1.0,0.0,5,525.0,444.0,0.85,,5,7,16.0,4,7.0,9.0,16,0,1.0,0.43,3.0,0.0,4,393.0,318.0,0.81,4041,2519,3337,3104,1928,3512,2223,2223,1172,528,525,935,526,760,1409,-408,4,11
29182,2019-01-20 11:30:00+00:00,1547983800,FT,90,1547983800,1547987400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Stadio Benito Stirpe,Frosinone,904,"Daniele Chiffi, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,0,5,0,2,0,5,3,2,9.0,4,7.0,2.0,13,4,5.0,0.3,2.0,0.0,6,305.0,246.0,0.81,,10,6,20.0,4,15.0,5.0,11,8,0.0,0.7,0.0,0.0,3,718.0,651.0,0.91,1460,4030,1694,4505,4039,2695,2223,2223,291,1168,587,526,1345,529,-2345,1810,19,3
29188,2019-01-20 14:00:00+00:00,1547992800,FT,90,1547992800,1547996400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Stadio Paolo Mazza,Ferrara,938,"Michael Fabbri, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,1,1,0,1,1,1,6,5,16.0,5,11.0,5.0,13,7,1.0,0.53,2.0,0.0,4,381.0,313.0,0.82,,5,6,14.0,3,5.0,9.0,19,7,4.0,0.47,3.0,0.0,4,331.0,254.0,0.77,2453,2565,2567,2799,3275,3277,2223,2223,642,640,527,645,1054,938,-708,-478,13,10
29181,2019-01-20 14:00:00+00:00,1547992800,FT,90,1547992800,1547996400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Stadio Artemio Franchi,Florence,,"Marco Di Bello, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,3,3,1,1,3,3,4,4,14.0,6,9.0,5.0,16,4,4.0,0.44,6.0,1.0,2,361.0,277.0,0.77,,5,4,11.0,2,8.0,3.0,22,7,1.0,0.56,4.0,0.0,0,449.0,367.0,0.82,2404,3103,2751,3512,2628,2981,2223,2223,470,878,994,469,759,876,123,531,14,9
29180,2019-01-20 17:00:00+00:00,1548003600,FT,90,1548003600,1548007200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Sardegna Arena,Cagliari,883,"Fabrizio Pasqua, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,2,2,1,0,2,2,3,9,14.0,2,9.0,5.0,13,4,7.0,0.56,0.0,0.0,2,523.0,436.0,0.83,,4,6,12.0,2,9.0,3.0,10,7,1.0,0.44,0.0,0.0,1,404.0,304.0,0.75,2398,2220,2105,2980,3157,4097,2223,2223,584,584,646,468,993,1171,-1052,-1117,15,18
29186,2019-01-20 19:30:00+00:00,1548012600,FT,90,1548012600,1548016200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Stadio San Paolo,Naples,,"Gianluca Rocchi, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,2,1,2,0,2,1,8,8,21.0,5,12.0,9.0,6,7,2.0,0.55,1.0,0.0,6,549.0,480.0,0.87,,7,6,18.0,5,8.0,10.0,13,8,2.0,0.45,5.0,1.0,6,421.0,352.0,0.84,4626,3454,4329,3276,2105,2689,2223,2223,1406,995,408,469,409,759,2224,587,2,8
29183,2019-01-21 14:00:00+00:00,1548079200,FT,90,1548079200,1548082800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Luigi Ferraris,Genova,,"Daniele Orsato, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,0,2,0,0,0,2,7,7,18.0,4,10.0,8.0,14,5,0.0,0.39,3.0,0.0,4,320.0,253.0,0.79,,6,3,13.0,4,5.0,8.0,16,6,0.0,0.61,3.0,0.0,8,502.0,433.0,0.86,2224,3975,2287,3216,3341,2108,2223,2223,469,1110,817,645,937,468,-1054,1108,17,5
29185,2019-01-21 19:30:00+00:00,1548099000,FT,90,1548099000,1548102600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 20,Allianz Stadium,Turin,,"Marco Piccinini, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,3,0,2,0,3,0,10,10,26.0,6,14.0,12.0,10,12,1.0,0.61,1.0,0.0,3,663.0,597.0,0.9,,3,5,9.0,1,2.0,7.0,7,5,1.0,0.39,2.0,0.0,8,397.0,332.0,0.84,5273,1171,4098,1464,1751,4385,2223,2223,1641,117,350,820,232,1286,2347,-2921,1,20
29198,2019-01-26 14:00:00+00:00,1548511200,FT,90,1548511200,1548514800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Massimiliano Irrati, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,3,0,2,0,3,0,9,3,15.0,3,10.0,5.0,14,4,1.0,0.43,1.0,0.0,3,405.0,318.0,0.79,,3,5,10.0,2,7.0,3.0,18,12,2.0,0.57,1.0,0.0,6,502.0,412.0,0.82,2520,2399,3104,2107,3512,3159,2224,2224,528,584,936,647,760,993,-408,-1052,11,15
29197,2019-01-26 17:00:00+00:00,1548522000,FT,90,1548522000,1548525600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Luigi Ferraris,Genova,,"Davide Massa, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,4,0,1,0,4,0,9,5,22.0,8,11.0,11.0,14,1,2.0,0.56,2.0,0.0,0,509.0,425.0,0.83,,0,7,9.0,2,3.0,6.0,13,1,5.0,0.44,4.0,0.0,5,392.0,323.0,0.82,3104,2512,3515,2279,2984,3099,2224,2224,878,642,470,586,876,996,531,-820,9,12
29190,2019-01-26 19:30:00+00:00,1548531000,FT,90,1548531000,1548534600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,San Siro/Giuseppe Meazza,Milan,,"Daniele Doveri, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,0,0,0,0,0,0,5,6,14.0,3,7.0,7.0,7,6,0.0,0.46,1.0,0.0,6,484.0,412.0,0.85,,6,8,15.0,1,8.0,7.0,13,8,2.0,0.54,3.0,1.0,5,554.0,491.0,0.89,3978,4629,3218,4331,2108,2106,2224,2224,1111,1407,645,408,468,409,1110,2225,5,2
29193,2019-01-27 11:30:00+00:00,1548588600,FT,90,1548588600,1548592200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Marc'Antonio Bentegodi,Verona,,"Daniele Chiffi, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,3,4,1,2,3,4,8,9,22.0,5,15.0,7.0,18,7,2.0,0.51,3.0,0.0,1,363.0,262.0,0.72,,5,5,14.0,4,13.0,1.0,20,5,0.0,0.49,1.0,1.0,5,368.0,260.0,0.71,1171,2405,1464,2754,4388,2631,2224,2224,117,470,820,995,1287,759,-2924,123,20,14
29191,2019-01-27 14:00:00+00:00,1548597600,FT,90,1548597600,1548601200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Stadio Atleti Azzurri d'Italia,Bergamo,,"Gianpaolo Calvarese, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,3,3,1,3,3,3,5,8,23.0,10,17.0,6.0,7,9,5.0,0.64,0.0,0.0,2,598.0,536.0,0.9,,5,1,8.0,2,6.0,2.0,15,2,1.0,0.36,3.0,0.0,2,345.0,261.0,0.76,4033,3861,4510,3865,2695,2810,2224,2224,1169,1053,526,702,529,469,1815,1055,3,6
29192,2019-01-27 14:00:00+00:00,1548597600,FT,90,1548597600,1548601200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Stadio Renato Dall'Ara,Bologna,881,"Luca Banti, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,0,4,0,2,0,4,2,8,17.0,7,10.0,7.0,15,9,2.0,0.49,3.0,1.0,0,473.0,401.0,0.85,,4,1,7.0,2,5.0,2.0,13,2,3.0,0.51,4.0,0.0,2,504.0,411.0,0.82,2566,1460,2800,1694,3278,4044,2224,2224,640,291,646,587,938,1346,-478,-2350,10,19
29196,2019-01-27 14:00:00+00:00,1548597600,FT,90,1548597600,1548601200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Ennio Tardini,Parma,,"Rosario Abisso, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Spal,493,https://media.api-sports.io/football/teams/493.png,2,3,1,0,2,3,4,5,10.0,1,6.0,4.0,12,1,7.0,0.35,2.0,0.0,3,282.0,196.0,0.7,,6,11,24.0,7,12.0,12.0,13,10,0.0,0.65,4.0,0.0,2,494.0,412.0,0.83,2406,2454,2397,2568,3562,3276,2224,2224,588,642,642,528,994,1054,-1165,-708,16,13
29199,2019-01-27 17:00:00+00:00,1548608400,FT,90,1548608400,1548612000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Stadio Olimpico Grande Torino,Torino,943,"Fabio Maresca, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Inter,505,https://media.api-sports.io/football/teams/505.png,1,0,1,0,1,0,3,4,13.0,6,8.0,5.0,19,6,3.0,0.36,3.0,0.0,2,273.0,181.0,0.66,,2,7,11.0,2,3.0,8.0,12,7,2.0,0.64,3.0,1.0,2,475.0,384.0,0.81,3681,4042,3042,3337,2168,1928,2224,2224,934,1172,879,526,411,526,874,1409,7,4
29195,2019-01-27 19:30:00+00:00,1548617400,FT,90,1548617400,1548621000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Stadio Olimpico,Rome,,"Marco Guida, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,1,2,0,0,1,2,6,7,17.0,4,8.0,9.0,11,8,1.0,0.46,2.0,0.0,1,422.0,322.0,0.76,,3,1,6.0,2,4.0,2.0,14,1,1.0,0.54,5.0,0.0,5,484.0,411.0,0.85,3454,5276,3277,4101,2691,1751,2224,2224,995,1642,469,350,760,232,586,2350,8,1
29194,2019-01-28 19:30:00+00:00,1548703800,FT,90,1548703800,1548707400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 21,Carlo Castellani,Empoli,,"Federico La Penna, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,1,3,0,1,1,3,4,8,15.0,3,10.0,5.0,8,1,3.0,0.58,1.0,0.0,4,594.0,484.0,0.81,,7,6,15.0,2,11.0,4.0,8,3,2.0,0.42,2.0,0.0,3,420.0,321.0,0.76,2221,2224,2982,2287,4099,3343,2224,2224,584,469,469,817,1171,938,-1117,-1056,18,17
29201,2019-02-02 14:00:00+00:00,1549116000,FT,90,1549116000,1549119600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Carlo Castellani,Empoli,,"Marco Di Bello, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,2,2,1,2,2,2,8,2,11.0,1,8.0,3.0,9,10,2.0,0.54,0.0,0.0,1,515.0,405.0,0.79,,3,8,12.0,1,6.0,6.0,11,6,3.0,0.46,2.0,0.0,6,443.0,350.0,0.79,2221,1171,2983,1467,4102,4392,2225,2225,584,117,469,820,1172,1288,-1119,-2925,18,20
29206,2019-02-02 17:00:00+00:00,1549126800,FT,90,1549126800,1549130400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Stadio San Paolo,Naples,,"Luca J. Pairetto, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,3,0,2,0,3,0,9,6,21.0,6,12.0,9.0,5,5,2.0,0.57,0.0,0.0,2,693.0,615.0,0.89,,2,6,14.0,6,7.0,7.0,15,3,0.0,0.43,3.0,0.0,6,513.0,447.0,0.87,4630,3107,4331,3519,2106,2984,2225,2225,1407,879,409,470,409,876,2225,535,2,9
29205,2019-02-02 19:30:00+00:00,1549135800,FT,90,1549135800,1549139400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Allianz Stadium,Turin,,"Piero Giacomelli, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Parma,523,https://media.api-sports.io/football/teams/523.png,3,3,1,0,3,3,7,9,28.0,12,15.0,13.0,7,12,1.0,0.68,1.0,0.0,2,590.0,519.0,0.88,,5,3,11.0,3,6.0,5.0,11,4,2.0,0.32,2.0,0.0,4,278.0,216.0,0.78,5279,2406,4103,2399,1752,3565,2225,2225,1643,588,350,642,232,995,2351,-1166,1,16
29208,2019-02-03 11:30:00+00:00,1549193400,FT,90,1549193400,1549197000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Stadio Paolo Mazza,Ferrara,938,"Maurizio Mariani, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,0,0,0,0,0,1,8,11.0,2,7.0,4.0,24,11,0.0,0.58,5.0,0.0,2,392.0,310.0,0.79,,2,5,10.0,3,5.0,5.0,27,6,2.0,0.42,5.0,1.0,1,286.0,210.0,0.73,2457,3684,2571,3043,3278,2168,2225,2225,643,935,528,879,1054,411,-707,875,13,7
29209,2019-02-03 14:00:00+00:00,1549202400,FT,90,1549202400,1549206000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Dacia Arena,Udine,928,"Daniele Orsato, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,1,1,0,0,1,1,1,6,9.0,2,7.0,2.0,12,1,0.0,0.41,3.0,0.0,3,333.0,234.0,0.7,,4,6,14.0,4,9.0,5.0,14,10,1.0,0.59,3.0,0.0,0,457.0,376.0,0.82,2512,2408,2279,2758,3103,2634,2225,2225,642,471,586,995,997,759,-824,124,12,14
29203,2019-02-03 14:00:00+00:00,1549202400,FT,90,1549202400,1549206000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Luigi Ferraris,Genova,,"Gianluca Manganiello, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,1,1,1,1,1,1,3,4,8.0,1,7.0,1.0,11,4,1.0,0.35,1.0,0.0,3,281.0,199.0,0.71,,4,5,14.0,5,7.0,7.0,15,6,2.0,0.65,3.0,0.0,2,538.0,444.0,0.83,2227,2523,2290,3107,3344,3512,2225,2225,470,529,817,936,938,760,-1054,-405,17,11
29204,2019-02-03 17:00:00+00:00,1549213200,FT,90,1549213200,1549216800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,San Siro/Giuseppe Meazza,Milan,,"Fabrizio Pasqua, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,0,1,0,1,0,1,3,9,16.0,4,12.0,4.0,12,6,1.0,0.61,1.0,0.0,3,527.0,430.0,0.82,,4,1,8.0,3,6.0,2.0,17,7,6.0,0.39,2.0,0.0,3,330.0,239.0,0.72,4042,2566,3337,2800,1929,3282,2225,2225,1172,640,526,646,527,939,1408,-482,4,10
29207,2019-02-03 19:30:00+00:00,1549222200,FT,90,1549222200,1549225800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Stadio Olimpico,Rome,,"Fabio Maresca, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,1,1,0,1,1,1,7,8,17.0,2,12.0,5.0,15,10,4.0,0.44,3.0,0.0,4,383.0,307.0,0.8,,5,1,8.0,2,3.0,5.0,9,2,3.0,0.56,4.0,0.0,7,523.0,454.0,0.87,3862,3979,3868,3218,2813,2108,2225,2225,1053,1111,703,646,469,468,1055,1110,6,5
29202,2019-02-04 18:00:00+00:00,1549303200,FT,90,1549303200,1549306800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Stadio Benito Stirpe,Frosinone,904,"Michael Fabbri, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,0,1,0,1,0,1,3,6,13.0,4,8.0,5.0,8,2,3.0,0.47,1.0,0.0,3,490.0,387.0,0.79,,4,6,16.0,6,8.0,8.0,14,2,0.0,0.53,5.0,0.0,3,536.0,436.0,0.81,1463,3454,1698,3278,4044,2693,2225,2225,292,995,587,469,1346,761,-2346,585,19,8
