fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
877967,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,6,13,2,9,4,11,2,5,68%,8,,3,547,482,88%,
877965,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,4,8,2,4,4,11,1,5,35%,1,,6,263,197,75%,
877965,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,3,11,2,8,3,19,4,0,65%,5,,2,480,408,85%,
877962,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,8,24,7,19,5,9,14,1,68%,1,,2,637,570,89%,
877962,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,4,8,1,5,3,8,4,3,32%,2,,5,304,221,73%,
877966,540,Espanyol,https://media.api-sports.io/football/teams/540.png,4,6,15,5,11,4,15,7,0,36%,,1,3,303,235,78%,
877966,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,6,3,19,10,12,7,12,7,6,64%,,0,3,555,499,90%,
877968,724,Cadiz,https://media.api-sports.io/football/teams/724.png,3,2,9,4,4,5,18,0,0,37%,2,,5,334,257,77%,
877968,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,8,10,20,2,13,7,4,6,3,63%,1,,3,569,497,87%,
877969,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,4,12,6,5,7,15,6,1,71%,4,,6,583,513,88%,
877969,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,5,13,1,9,4,17,2,7,29%,3,,2,245,180,73%,
877979,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,5,3,9,1,4,5,13,2,4,58%,1,,0,530,452,85%,
877979,724,Cadiz,https://media.api-sports.io/football/teams/724.png,0,3,7,4,4,3,23,2,1,42%,2,,2,382,299,78%,
877981,798,Mallorca,https://media.api-sports.io/football/teams/798.png,4,5,10,1,8,2,22,6,1,52%,4,,3,410,347,85%,
877981,547,Girona,https://media.api-sports.io/football/teams/547.png,4,6,10,0,3,7,10,3,2,48%,2,,3,390,328,84%,
877976,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,12,22,5,13,9,8,9,2,50%,0,,3,495,446,90%,
877976,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,2,8,2,4,4,12,2,3,50%,1,,2,519,456,88%,
