fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,fouls_committed,tackles_blocks,tackles_total,tackles_interceptions,offsides,dribbles_attempts,dribbles_past,fouls_drawn,penalty_won,shots_total,shots_on,goals_total,dribbles_success,penalty_commited
878084,Sevilla,536,47389,Joan Jordán,https://media.api-sports.io/football/players/47389.png,90.0,8,M,7.3,False,False,0,,82.0,72,5.0,3.0,1,0,0,0,,1.0,2.0,1.0,,2.0,3.0,,,1.0,,,,,,,
878084,Sevilla,536,452,Fernando,https://media.api-sports.io/football/players/452.png,90.0,20,M,7.2,False,False,0,,68.0,63,8.0,6.0,0,0,0,0,,,,1.0,1.0,4.0,3.0,,,,1.0,,,,,,
878084,Sevilla,536,1493,Marcos Acuña,https://media.api-sports.io/football/players/1493.png,90.0,19,M,6.9,False,False,0,,32.0,21,13.0,5.0,0,0,0,0,,,1.0,1.0,,1.0,1.0,,,,4.0,,3.0,2.0,,,
878084,Sevilla,536,385,Óliver Torres,https://media.api-sports.io/football/players/385.png,89.0,21,F,6.5,False,False,0,,48.0,37,14.0,6.0,0,0,0,0,,,,1.0,,2.0,,,2.0,1.0,2.0,,1.0,,,1.0,
878084,Sevilla,536,47013,Rafa Mir,https://media.api-sports.io/football/players/47013.png,67.0,12,F,6.3,False,False,0,,17.0,13,3.0,1.0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
878084,Sevilla,536,47422,Youssef En-Nesyri,https://media.api-sports.io/football/players/47422.png,45.0,15,F,6.6,False,False,0,,8.0,4,2.0,2.0,0,0,0,0,,,,,,2.0,1.0,,,,,,,,,,
878084,Sevilla,536,308346,Alberto Flores,https://media.api-sports.io/football/players/308346.png,,31,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,2813,Marko Dmitrović,https://media.api-sports.io/football/players/2813.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,335037,Diego Hormigo,https://media.api-sports.io/football/players/335037.png,,44,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,176,Erik Lamela,https://media.api-sports.io/football/players/176.png,45.0,17,M,7.2,False,True,0,,22.0,15,10.0,5.0,1,0,0,0,,,1.0,3.0,,1.0,,,1.0,,2.0,,2.0,2.0,,1.0,
878084,Sevilla,536,182770,Carlos Álvarez,https://media.api-sports.io/football/players/182770.png,,27,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,2924,Adnan Januzaj,https://media.api-sports.io/football/players/2924.png,,11,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,161962,Nacho Quintana,https://media.api-sports.io/football/players/161962.png,,28,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,119235,Pedro Ortiz,https://media.api-sports.io/football/players/119235.png,1.0,34,M,,False,True,0,,1.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,331607,Manu Bueno,https://media.api-sports.io/football/players/331607.png,,43,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878084,Sevilla,536,1650,Suso,https://media.api-sports.io/football/players/1650.png,23.0,7,M,6.5,False,True,0,,8.0,7,2.0,,0,0,0,0,,,,1.0,,,,,,1.0,,,,,,,
878091,Cadiz,724,6492,Jeremías Ledesma,https://media.api-sports.io/football/players/6492.png,90.0,1,G,8.9,False,False,1,9.0,25.0,8,2.0,2.0,0,0,0,0,0.0,,,,,1.0,,,,,1.0,,,,,,
878091,Cadiz,724,47100,Isaac Carcelén,https://media.api-sports.io/football/players/47100.png,90.0,20,D,6.2,False,False,0,,43.0,39,12.0,5.0,0,0,0,0,,,,,,3.0,1.0,,3.0,4.0,1.0,,,,,1.0,
878091,Cadiz,724,46818,Luis Hernández,https://media.api-sports.io/football/players/46818.png,90.0,23,D,7,False,False,0,,61.0,51,5.0,4.0,0,0,0,0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,
878091,Cadiz,724,47229,Fali,https://media.api-sports.io/football/players/47229.png,66.0,3,D,6.9,False,False,0,,39.0,32,9.0,5.0,1,0,0,0,,,,1.0,2.0,2.0,,,,,2.0,,,,,,
878091,Cadiz,724,46759,Alfonso Espino,https://media.api-sports.io/football/players/46759.png,90.0,22,D,6.6,False,False,0,,40.0,25,5.0,4.0,0,0,0,0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,
878091,Cadiz,724,8627,Theo Bongonda,https://media.api-sports.io/football/players/8627.png,56.0,10,M,6.3,False,False,0,,12.0,8,6.0,3.0,0,0,0,0,,,,1.0,,1.0,,,1.0,,2.0,,2.0,,,,
878091,Cadiz,724,47485,Rubén Alcaraz,https://media.api-sports.io/football/players/47485.png,69.0,4,M,7.2,False,False,0,,46.0,38,17.0,7.0,0,0,0,0,,,3.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,
878091,Cadiz,724,46769,Álex Fernández,https://media.api-sports.io/football/players/46769.png,90.0,8,M,6.9,True,False,0,,49.0,40,6.0,4.0,0,0,0,0,,,,,,2.0,1.0,,,1.0,1.0,,,,,,
878091,Cadiz,724,51588,Brian Ocampo,https://media.api-sports.io/football/players/51588.png,69.0,14,M,6.9,False,False,0,,18.0,12,10.0,4.0,0,0,0,0,,,1.0,2.0,,1.0,,,2.0,,1.0,,1.0,1.0,,2.0,
878091,Cadiz,724,937,Rubén Sobrino,https://media.api-sports.io/football/players/937.png,90.0,7,F,6.2,False,False,0,,10.0,10,6.0,1.0,0,0,0,0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,
878091,Cadiz,724,50502,Álvaro Negredo,https://media.api-sports.io/football/players/50502.png,56.0,18,F,6.2,False,False,0,,6.0,4,,,0,0,0,0,,,,,,,,,,,,,2.0,1.0,,,
878091,Cadiz,724,337963,Victor Wehbi Aznar,https://media.api-sports.io/football/players/337963.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Cadiz,724,144261,Carlos García,https://media.api-sports.io/football/players/144261.png,24.0,30,D,7,False,True,0,,24.0,20,2.0,2.0,0,0,0,0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,
878091,Cadiz,724,2508,Santiago Arzamendia,https://media.api-sports.io/football/players/2508.png,,21,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Cadiz,724,46691,Fede San Emeterio,https://media.api-sports.io/football/players/46691.png,21.0,24,M,6.6,False,True,0,,25.0,21,3.0,2.0,0,0,0,0,,,,,,2.0,,,,,,,,,,,
878091,Cadiz,724,46772,José Mari,https://media.api-sports.io/football/players/46772.png,21.0,6,M,6.7,False,True,0,,18.0,18,3.0,1.0,1,0,0,0,,,,1.0,,1.0,,,,1.0,,,,,,,
878091,Cadiz,724,47525,Anthony Lozano,https://media.api-sports.io/football/players/47525.png,34.0,9,F,6.2,False,True,0,,5.0,4,4.0,1.0,0,0,0,0,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,
878091,Cadiz,724,46931,Álvaro Giménez,https://media.api-sports.io/football/players/46931.png,,19,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Cadiz,724,18833,Lucas Pérez,https://media.api-sports.io/football/players/18833.png,34.0,15,F,7.5,False,True,0,,11.0,9,2.0,,0,0,0,0,,,1.0,,,,,,,,,,2.0,1.0,1.0,,
878091,Almeria,723,46904,Fernando Martínez,https://media.api-sports.io/football/players/46904.png,90.0,13,G,7.5,False,False,1,5.0,33.0,24,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
878091,Almeria,723,46688,Alejandro Pozo,https://media.api-sports.io/football/players/46688.png,90.0,17,D,6.9,False,False,0,,58.0,44,6.0,2.0,0,0,0,0,,,4.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,
878091,Almeria,723,129,Chumi,https://media.api-sports.io/football/players/129.png,90.0,21,D,6.9,False,False,0,,42.0,34,2.0,2.0,0,0,0,0,,,,,,2.0,2.0,,,,,,,,,,
878091,Almeria,723,340,Srđan Babić,https://media.api-sports.io/football/players/340.png,90.0,22,D,6.9,False,False,0,,46.0,40,7.0,5.0,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,
878091,Almeria,723,47530,Sergio Akieme,https://media.api-sports.io/football/players/47530.png,90.0,15,D,6.3,False,False,0,,36.0,28,10.0,2.0,0,0,0,0,,,1.0,3.0,1.0,,2.0,,7.0,,,,,,,2.0,
878091,Almeria,723,46919,César de la Hoz,https://media.api-sports.io/football/players/46919.png,90.0,6,M,6.9,True,False,0,,33.0,27,6.0,6.0,0,0,0,0,,,,,,2.0,,,,,1.0,,,,,,
878091,Almeria,723,13062,Léo Baptistão,https://media.api-sports.io/football/players/13062.png,89.0,12,M,7.2,False,False,0,,39.0,31,13.0,7.0,0,0,0,0,,,1.0,1.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,
878091,Almeria,723,6065,Lucas Robertone,https://media.api-sports.io/football/players/6065.png,76.0,5,M,7.2,False,False,0,,41.0,32,13.0,7.0,0,0,0,0,,,1.0,2.0,,1.0,1.0,1.0,6.0,,3.0,,2.0,1.0,,3.0,
878091,Almeria,723,47576,Gonzalo Melero,https://media.api-sports.io/football/players/47576.png,76.0,3,M,7.7,False,False,0,,29.0,26,6.0,4.0,0,0,0,0,,,1.0,,,4.0,,1.0,1.0,,,,1.0,1.0,1.0,,
878091,Almeria,723,138776,Largie Ramazani,https://media.api-sports.io/football/players/138776.png,68.0,7,M,7.2,False,False,0,,22.0,15,11.0,5.0,0,0,0,0,,,2.0,3.0,,1.0,,,5.0,1.0,,,2.0,2.0,,4.0,
878091,Almeria,723,194750,El Bilal Touré,https://media.api-sports.io/football/players/194750.png,89.0,9,F,6.2,False,False,0,,24.0,21,11.0,5.0,0,0,0,0,,,3.0,3.0,,,,3.0,1.0,,,,5.0,3.0,,,
878091,Almeria,723,182713,Diego Fuoli,https://media.api-sports.io/football/players/182713.png,,25,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,305803,Kaiky,https://media.api-sports.io/football/players/305803.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,20627,Houboulang Mendes,https://media.api-sports.io/football/players/20627.png,,24,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,914,Álex Centelles,https://media.api-sports.io/football/players/914.png,,20,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,47554,Adrián Embarba,https://media.api-sports.io/football/players/47554.png,22.0,10,F,6.7,False,True,0,,13.0,10,3.0,1.0,0,0,0,0,,,,,,,,,2.0,,,,1.0,1.0,,1.0,
878091,Almeria,723,190485,Samuel Costa,https://media.api-sports.io/football/players/190485.png,14.0,23,M,6.3,False,True,0,,13.0,13,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,138809,Arnau Puigmal,https://media.api-sports.io/football/players/138809.png,1.0,18,M,,False,True,0,,6.0,5,,,0,0,0,0,,,,,,,,,,,,,1.0,1.0,,,
878091,Almeria,723,47262,Francisco Portillo,https://media.api-sports.io/football/players/47262.png,,8,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,47056,Íñigo Eguaras,https://media.api-sports.io/football/players/47056.png,14.0,4,M,6.3,False,True,0,,12.0,11,2.0,,0,0,0,0,,,,,,,,,,1.0,,,1.0,,,,
878091,Almeria,723,237103,Lázaro,https://media.api-sports.io/football/players/237103.png,,14,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878091,Almeria,723,2679,Dyego Sousa,https://media.api-sports.io/football/players/2679.png,1.0,11,F,,False,True,0,,3.0,3,2.0,1.0,0,0,0,0,,,1.0,,,,,,,,,,,,,,
878091,Almeria,723,312650,Marko Milovanović,https://media.api-sports.io/football/players/312650.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,47474,Jordi Masip,https://media.api-sports.io/football/players/47474.png,90.0,1,G,7.3,True,False,2,5.0,31.0,21,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
878089,Valladolid,720,341700,Iván Fresneda,https://media.api-sports.io/football/players/341700.png,90.0,27,D,7.3,False,False,0,,39.0,30,15.0,10.0,0,0,0,0,,,1.0,2.0,,8.0,2.0,,2.0,1.0,2.0,,,,,,
878089,Valladolid,720,47487,Joaquín Fernández,https://media.api-sports.io/football/players/47487.png,90.0,24,D,6.2,False,False,0,,33.0,29,,,1,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,740,Javi Sánchez,https://media.api-sports.io/football/players/740.png,90.0,5,D,6.6,False,False,0,,36.0,30,4.0,3.0,1,0,0,0,,,,1.0,2.0,2.0,2.0,,1.0,,,,1.0,,,1.0,1.0
878089,Valladolid,720,2040,Sergio Escudero,https://media.api-sports.io/football/players/2040.png,59.0,18,D,6.6,False,False,0,,17.0,14,1.0,,0,0,0,0,,,1.0,,1.0,,,,,1.0,,,,,,,
878089,Valladolid,720,2053,Roque Mesa,https://media.api-sports.io/football/players/2053.png,60.0,17,M,6.9,False,False,0,,32.0,25,6.0,2.0,0,0,0,0,,,3.0,2.0,,,,,1.0,,1.0,,1.0,,,1.0,
878089,Valladolid,720,104941,Monchu,https://media.api-sports.io/football/players/104941.png,84.0,8,M,6.9,False,False,0,,50.0,45,1.0,1.0,0,0,0,0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,
878089,Valladolid,720,47195,Álvaro Aguado,https://media.api-sports.io/football/players/47195.png,90.0,6,M,7.3,False,False,0,,43.0,39,4.0,4.0,0,0,0,0,,,3.0,,,2.0,,,,,2.0,,2.0,1.0,,,
878089,Valladolid,720,46979,Iván Sánchez,https://media.api-sports.io/football/players/46979.png,55.0,21,F,7,False,False,0,,25.0,20,6.0,4.0,0,0,0,0,,,1.0,,,2.0,3.0,,2.0,,1.0,,1.0,,,1.0,
878089,Valladolid,720,1583,Sergio León,https://media.api-sports.io/football/players/1583.png,82.0,7,F,6.9,False,False,0,,7.0,4,7.0,6.0,0,1,0,0,,,1.0,1.0,,2.0,,3.0,,,1.0,,2.0,2.0,,,
878089,Valladolid,720,47496,Óscar Plano,https://media.api-sports.io/football/players/47496.png,84.0,10,F,6.6,False,False,0,,36.0,30,5.0,2.0,0,0,0,0,,,,,,,2.0,1.0,,1.0,1.0,,,,,,
878089,Valladolid,720,1682,Sergio Asenjo,https://media.api-sports.io/football/players/1682.png,,25,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,56283,Lucas Rosa,https://media.api-sports.io/football/players/56283.png,,39,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,195263,Diego Moreno,https://media.api-sports.io/football/players/195263.png,,36,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,298064,David Torres,https://media.api-sports.io/football/players/298064.png,,32,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,47078,Luis Pérez,https://media.api-sports.io/football/players/47078.png,31.0,2,D,6.5,False,True,0,,12.0,10,3.0,2.0,0,0,0,0,,,,,,1.0,,1.0,2.0,,,,,,,1.0,
878089,Valladolid,720,16369,Gonzalo Plata,https://media.api-sports.io/football/players/16369.png,35.0,11,F,6.2,False,True,0,,6.0,5,5.0,2.0,0,0,0,0,,,,,,2.0,,,2.0,,,,,,,,
878089,Valladolid,720,18902,Kenedy,https://media.api-sports.io/football/players/18902.png,15.0,19,M,6.5,False,True,0,,2.0,,1.0,1.0,0,0,0,0,,,,,,,,,1.0,,,,,,,1.0,
878089,Valladolid,720,46714,Mickaël Malsa,https://media.api-sports.io/football/players/46714.png,,14,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,107153,Kike Pérez,https://media.api-sports.io/football/players/107153.png,30.0,4,M,6.3,False,True,0,,16.0,14,4.0,1.0,0,0,0,0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,
878089,Valladolid,720,47495,Sergi Guardiola,https://media.api-sports.io/football/players/47495.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,46922,Juan Narváez,https://media.api-sports.io/football/players/46922.png,,20,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Valladolid,720,70339,Shon Weissman,https://media.api-sports.io/football/players/70339.png,15.0,9,F,6.3,False,True,0,,2.0,2,1.0,,0,0,0,0,,,,,,,,,,,,,1.0,,,,
878089,Real Madrid,541,730,Thibaut Courtois,https://media.api-sports.io/football/players/730.png,90.0,1,G,8,False,False,0,4.0,38.0,28,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
878089,Real Madrid,541,733,Daniel Carvajal,https://media.api-sports.io/football/players/733.png,59.0,2,D,6.9,False,False,0,,39.0,36,1.0,,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,
878089,Real Madrid,541,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,90.0,22,D,6.9,False,False,0,,47.0,42,6.0,3.0,0,0,0,0,,,,1.0,,,1.0,,,1.0,1.0,,2.0,,,,
878089,Real Madrid,541,505,David Alaba,https://media.api-sports.io/football/players/505.png,90.0,4,D,6.9,False,False,0,,51.0,44,2.0,,0,0,0,0,,,,,2.0,,,,,1.0,,,,,,,
878089,Real Madrid,541,653,Ferland Mendy,https://media.api-sports.io/football/players/653.png,90.0,23,D,6.9,False,False,0,,47.0,45,10.0,4.0,0,0,0,0,,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,
878089,Real Madrid,541,756,Federico Valverde,https://media.api-sports.io/football/players/756.png,87.0,15,M,7.2,False,False,0,,50.0,45,3.0,3.0,0,0,0,0,,,2.0,,,,,1.0,3.0,,,,,,,3.0,
878089,Real Madrid,541,752,Toni Kroos,https://media.api-sports.io/football/players/752.png,90.0,8,M,7.9,False,False,0,,103.0,100,7.0,4.0,0,0,0,0,,,3.0,2.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,
878089,Real Madrid,541,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,69.0,19,M,6.9,False,False,0,,44.0,40,5.0,2.0,0,0,0,0,,,,2.0,1.0,,1.0,,1.0,,2.0,,,,,,
878089,Real Madrid,541,746,Marco Asensio,https://media.api-sports.io/football/players/746.png,60.0,11,F,7.2,False,False,0,,26.0,20,1.0,,0,0,0,0,,,2.0,,,,1.0,,,,,,2.0,1.0,,,
878089,Real Madrid,541,759,Karim Benzema,https://media.api-sports.io/football/players/759.png,90.0,9,F,8.2,True,False,0,,55.0,45,3.0,,0,0,1,0,,,2.0,,,,,,1.0,,,,5.0,3.0,2.0,,
878089,Real Madrid,541,762,Vinícius Júnior,https://media.api-sports.io/football/players/762.png,88.0,20,F,6.3,False,False,0,,20.0,15,13.0,3.0,0,0,0,0,,,,1.0,1.0,2.0,1.0,,8.0,,,,3.0,2.0,,1.0,
878089,Real Madrid,541,47400,Andriy Lunin,https://media.api-sports.io/football/players/47400.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,162529,Luis López,https://media.api-sports.io/football/players/162529.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,735,Nacho Fernández,https://media.api-sports.io/football/players/735.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,757,Lucas Vázquez,https://media.api-sports.io/football/players/757.png,31.0,17,M,7,False,True,0,,22.0,17,3.0,2.0,0,0,0,0,,,2.0,,,2.0,,,1.0,,,,,,,,
878089,Real Madrid,541,741,Jesús Vallejo,https://media.api-sports.io/football/players/741.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,737,Álvaro Odriozola,https://media.api-sports.io/football/players/737.png,,16,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,21.0,12,M,7.2,False,True,0,,25.0,22,5.0,2.0,0,0,0,0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,
878089,Real Madrid,541,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,12.0,18,M,6.6,False,True,0,,5.0,5,2.0,2.0,0,0,0,0,,,,,,1.0,,,,,1.0,,,,,,
878089,Real Madrid,541,754,Luka Modrić,https://media.api-sports.io/football/players/754.png,11.0,10,M,6.9,False,True,0,,18.0,17,,,0,0,0,0,,,1.0,,,,,,,,,,1.0,,,,
878089,Real Madrid,541,2296,Eden Hazard,https://media.api-sports.io/football/players/2296.png,,7,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878089,Real Madrid,541,10009,Rodrygo,https://media.api-sports.io/football/players/10009.png,30.0,21,F,6.9,False,True,0,,20.0,18,2.0,,0,0,0,0,,,2.0,1.0,,,,,1.0,,,,,,,,
878083,Barcelona,529,127,Marc-André ter Stegen,https://media.api-sports.io/football/players/127.png,90.0,1,G,6.3,False,False,1,,36.0,33,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
878083,Barcelona,529,137,Sergi Roberto,https://media.api-sports.io/football/players/137.png,82.0,20,D,6.9,True,False,0,,50.0,48,2.0,1.0,0,0,0,0,,,,1.0,2.0,,,,,,1.0,,,,,,
878083,Barcelona,529,2282,Andreas Christensen,https://media.api-sports.io/football/players/2282.png,90.0,15,D,7.7,False,False,0,,86.0,83,12.0,6.0,0,0,0,0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,
878083,Barcelona,529,2278,Marcos Alonso,https://media.api-sports.io/football/players/2278.png,90.0,17,D,7.5,False,False,0,,92.0,87,4.0,2.0,0,0,0,0,,,2.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,,1.0
878083,Barcelona,529,128,Jordi Alba,https://media.api-sports.io/football/players/128.png,78.0,18,D,6.6,False,False,0,,73.0,63,9.0,4.0,2,1,0,0,,,3.0,,,3.0,,,2.0,,,,,,,,
878083,Barcelona,529,296667,Gavi,https://media.api-sports.io/football/players/296667.png,52.0,30,M,6.7,False,False,0,,26.0,24,10.0,4.0,1,0,0,0,,,2.0,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,,,
878083,Barcelona,529,538,Frenkie de Jong,https://media.api-sports.io/football/players/538.png,82.0,21,M,7.5,False,False,0,,59.0,57,7.0,5.0,0,0,0,0,,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,1.0,
878083,Barcelona,529,133609,Pedri,https://media.api-sports.io/football/players/133609.png,90.0,8,M,7.5,False,False,0,,80.0,72,11.0,8.0,1,0,0,0,,,3.0,1.0,,1.0,1.0,,4.0,,5.0,,1.0,,,2.0,
878083,Barcelona,529,1496,Raphinha,https://media.api-sports.io/football/players/1496.png,62.0,22,F,7.3,False,False,0,,39.0,34,2.0,,1,0,0,0,,,3.0,,,,,,1.0,,,,2.0,2.0,,,
878083,Barcelona,529,521,Robert Lewandowski,https://media.api-sports.io/football/players/521.png,90.0,9,F,6.5,False,False,0,,20.0,16,5.0,4.0,0,0,0,0,,,1.0,,,,,,2.0,,2.0,,3.0,1.0,,1.0,
878083,Barcelona,529,135775,Ansu Fati,https://media.api-sports.io/football/players/135775.png,62.0,10,F,6.5,False,False,0,,23.0,20,9.0,2.0,1,0,0,0,,,,3.0,,,,,1.0,1.0,2.0,,2.0,,,,
878083,Barcelona,529,126,Iñaki Peña,https://media.api-sports.io/football/players/126.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,162473,Arnau Tenas,https://media.api-sports.io/football/players/162473.png,,36,G,,False,True,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,1257,Jules Koundé,https://media.api-sports.io/football/players/1257.png,8.0,23,D,6.9,False,True,0,,12.0,10,4.0,2.0,0,0,0,0,,,,,,1.0,,,,,,,,,,,
878083,Barcelona,529,101814,Ronald Araújo,https://media.api-sports.io/football/players/101814.png,,4,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,619,Eric García,https://media.api-sports.io/football/players/619.png,,24,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,161928,Alejandro Balde,https://media.api-sports.io/football/players/161928.png,8.0,28,D,6.7,False,True,0,,8.0,6,2.0,1.0,0,0,0,0,,,,,,,,,2.0,,,,,,,1.0,
878083,Barcelona,529,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,,19,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,144,Sergio Busquets,https://media.api-sports.io/football/players/144.png,38.0,5,M,6.9,False,True,0,,17.0,16,7.0,3.0,0,0,0,0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
878083,Barcelona,529,667,Memphis Depay,https://media.api-sports.io/football/players/667.png,,14,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
878083,Barcelona,529,153,Ousmane Dembélé,https://media.api-sports.io/football/players/153.png,28.0,7,F,7,False,True,0,,11.0,7,4.0,3.0,0,0,0,0,,,1.0,,,,,,2.0,,2.0,,2.0,,,1.0,
878083,Barcelona,529,931,Ferran Torres,https://media.api-sports.io/football/players/931.png,28.0,11,F,6.3,False,True,0,,8.0,7,2.0,,1,0,0,0,,,,1.0,,,,,1.0,,,,1.0,,,,
878083,Espanyol,540,47016,Álvaro Fernández,https://media.api-sports.io/football/players/47016.png,90.0,25,G,7.7,False,False,1,5.0,37.0,24,2.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
878083,Espanyol,540,46968,Óscar Gil,https://media.api-sports.io/football/players/46968.png,89.0,2,D,7.2,False,False,0,,14.0,12,8.0,6.0,0,0,0,0,,,,2.0,,4.0,1.0,,,,2.0,,,,,,
878083,Espanyol,540,2042,Sergi Gómez,https://media.api-sports.io/football/players/2042.png,90.0,24,D,6.9,False,False,0,,16.0,13,2.0,1.0,0,0,0,0,,,,1.0,,1.0,2.0,,,,,,,,,,
878083,Espanyol,540,47249,Leandro Cabrera,https://media.api-sports.io/football/players/47249.png,90.0,4,D,7.2,False,False,0,,10.0,7,3.0,2.0,1,0,0,0,,,,1.0,3.0,2.0,,,,,,,,,,,
878083,Espanyol,540,46764,Brian Oliván,https://media.api-sports.io/football/players/46764.png,89.0,14,D,6.3,False,False,0,,5.0,3,5.0,1.0,1,0,0,0,,,,2.0,2.0,,,,,1.0,,,,,,,
878083,Espanyol,540,10169,Vinícius Souza,https://media.api-sports.io/football/players/10169.png,80.0,12,M,6,False,False,0,,9.0,7,6.0,1.0,2,1,0,0,,,,3.0,,1.0,2.0,,,,,,,,,,
