fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_total,tackles_total,goals_assists,dribbles_past,penalty_won,penalty_commited,offsides
234986,Rosenborg,331,1181,Anders Konradsen,https://media.api-sports.io/football/players/1181.png,90,8,M,6.2,False,False,1,0,,,17,1,70%,0.0,0,2,1,1,1,0,0,0,0,,,1.0,,1.0,,,
234986,Rosenborg,331,1186,Babajide David Akintola,https://media.api-sports.io/football/players/1186.png,84,17,F,6.7,False,False,3,2,,,9,1,64%,0.0,0,3,1,2,2,0,0,0,0,,,,,,,,
234986,Rosenborg,331,1192,Alexander Soderlund,https://media.api-sports.io/football/players/1192.png,90,14,F,6.8,False,False,2,0,,,16,1,66%,0.0,0,0,0,1,3,0,0,0,0,,,,,,,,
234986,Rosenborg,331,1185,Samuel Adegbenro,https://media.api-sports.io/football/players/1185.png,90,28,F,7.2,False,False,3,0,,,7,1,70%,0.0,0,8,6,2,2,0,0,0,0,,,,,,,,
234986,Rosenborg,331,1191,Pål Andre Helland,https://media.api-sports.io/football/players/1191.png,10,10,F,6.7,False,False,0,0,,,0,1,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
234987,Rosenborg,331,1168,André Hansen,https://media.api-sports.io/football/players/1168.png,90,1,G,6.6,False,False,0,0,1.0,4.0,15,0,57%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,1.0,,,
234987,Rosenborg,331,1171,Vegar Eggen Hedenstad,https://media.api-sports.io/football/players/1171.png,84,2,D,7.5,False,False,2,0,,,31,5,72%,0.0,0,2,2,0,1,0,0,0,0,,,,,,,,
234987,Rosenborg,331,1175,Tore Reginiussen,https://media.api-sports.io/football/players/1175.png,90,4,D,6.4,False,False,0,0,,,35,0,71%,1.0,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,,
234987,Rosenborg,331,1172,Even Hovland,https://media.api-sports.io/football/players/1172.png,90,16,D,6.6,False,False,1,1,,,42,0,91%,2.0,2,0,0,0,2,0,0,0,0,,,,,1.0,,,
234987,Rosenborg,331,1173,Birger Meling,https://media.api-sports.io/football/players/1173.png,90,3,D,6.1,False,False,0,0,,,30,1,75%,1.0,0,1,0,0,0,0,0,0,0,,,1.0,,2.0,,,
234987,Rosenborg,331,1182,Mike Jensen,https://media.api-sports.io/football/players/1182.png,90,7,M,6.7,True,False,2,2,,,25,1,65%,0.0,0,2,2,1,1,0,0,0,0,,,1.0,,2.0,,,
234987,Rosenborg,331,1183,Marius Lundemo,https://media.api-sports.io/football/players/1183.png,74,25,M,6.8,False,False,1,0,,,16,0,80%,0.0,2,0,0,2,3,0,0,0,0,,,1.0,,1.0,,,
234987,Rosenborg,331,1181,Anders Konradsen,https://media.api-sports.io/football/players/1181.png,90,8,M,6.5,False,False,3,1,,,14,0,51%,0.0,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
234987,Rosenborg,331,1186,Babajide David Akintola,https://media.api-sports.io/football/players/1186.png,74,17,F,6.9,False,False,1,1,,,11,0,78%,0.0,0,2,0,1,0,0,0,0,0,,1.0,1.0,,1.0,,,
234987,Rosenborg,331,1192,Alexander Søderlund,https://media.api-sports.io/football/players/1192.png,90,14,F,6.9,False,False,3,0,,,13,1,61%,0.0,1,3,2,3,3,1,0,0,0,,,,,1.0,,,
234987,Rosenborg,331,1185,Samuel Adegbenro,https://media.api-sports.io/football/players/1185.png,90,28,F,7.2,False,False,3,2,,,8,2,80%,0.0,0,1,0,1,2,0,0,0,0,,,,,,,,
234987,Rosenborg,331,1184,Anders Trondsen,https://media.api-sports.io/football/players/1184.png,16,15,M,6.5,False,True,0,0,,,10,0,66%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
234987,Rosenborg,331,1190,Yann-Erik de Lanlay,https://media.api-sports.io/football/players/1190.png,16,11,F,7.1,False,True,1,1,,,2,0,50%,0.0,1,1,1,1,0,0,0,0,0,,,1.0,,,,,
234987,Rosenborg,331,1189,Emil Konradsen Ceide,https://media.api-sports.io/football/players/1189.png,10,35,F,7.1,False,True,0,0,,,2,1,66%,0.0,0,3,3,1,0,0,0,0,0,,,,,,,,
234987,Dinamo Zagreb,620,1305,Dominik Livaković,https://media.api-sports.io/football/players/1305.png,90,40,G,7.7,False,False,0,0,1.0,7.0,12,0,46%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234987,Dinamo Zagreb,620,1315,Petar Stojanović,https://media.api-sports.io/football/players/1315.png,90,30,D,7.0,False,False,0,0,,,20,0,66%,0.0,2,1,1,1,1,0,0,0,0,,,3.0,,1.0,,,
234987,Dinamo Zagreb,620,1307,Emir Dilaver,https://media.api-sports.io/football/players/1307.png,90,66,D,6.8,False,False,3,1,,,14,0,58%,1.0,0,0,0,1,1,1,0,0,0,,,1.0,,1.0,,,
234987,Dinamo Zagreb,620,1313,Dino Perić,https://media.api-sports.io/football/players/1313.png,90,55,D,6.9,False,False,1,0,,,18,0,64%,1.0,2,1,1,1,1,0,0,0,0,,,,,,,,
234987,Dinamo Zagreb,620,1309,Marin Leovac,https://media.api-sports.io/football/players/1309.png,90,22,D,6.7,False,False,0,0,,,15,0,57%,0.0,2,0,0,0,0,1,0,0,0,,,1.0,,,,,
234987,Dinamo Zagreb,620,1327,Izet Hajrović,https://media.api-sports.io/football/players/1327.png,66,8,M,6.4,False,False,0,0,,,7,1,100%,0.0,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,,
234987,Dinamo Zagreb,620,1317,Arijan Ademi,https://media.api-sports.io/football/players/1317.png,90,5,M,6.9,True,False,0,0,,,18,1,69%,0.0,1,2,1,1,0,0,0,0,0,,,2.0,,1.0,,,
234987,Dinamo Zagreb,620,1322,Nikola Moro,https://media.api-sports.io/football/players/1322.png,90,27,M,6.6,False,False,2,1,,,24,1,82%,1.0,0,3,2,1,2,0,0,0,0,,,,,3.0,,,
234987,Dinamo Zagreb,620,1330,Mislav Oršić,https://media.api-sports.io/football/players/1330.png,81,99,M,6.3,False,False,2,1,,,10,1,58%,0.0,0,0,0,1,0,0,0,0,0,,,,,2.0,,,
234987,Dinamo Zagreb,620,1323,Dani Olmo,https://media.api-sports.io/football/players/1323.png,89,7,F,7.7,False,False,3,0,,,16,4,64%,1.0,1,2,1,1,1,0,0,0,0,,,1.0,1.0,,,,
234987,Dinamo Zagreb,620,1331,Bruno Petković,https://media.api-sports.io/football/players/1331.png,90,21,F,6.9,False,False,1,1,,,19,2,55%,0.0,0,1,1,4,2,0,0,0,0,,,1.0,,,,,
234987,Dinamo Zagreb,620,1318,Iyayi Believe Atiemwen,https://media.api-sports.io/football/players/1318.png,9,20,M,6.0,False,False,0,0,,,1,0,33%,0.0,0,1,0,0,2,0,0,0,0,,,,,,,,
234987,Dinamo Zagreb,620,1320,Amer Gojak,https://media.api-sports.io/football/players/1320.png,24,14,M,7.2,False,False,2,1,,,5,0,55%,0.0,0,3,3,0,0,0,0,0,0,,1.0,,,1.0,,,
234987,Dinamo Zagreb,620,1326,Mario Gavranović,https://media.api-sports.io/football/players/1326.png,1,11,F,–,False,False,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
234989,FK Crvena Zvezda,598,336,Milan Borjan,https://media.api-sports.io/football/players/336.png,90,82,G,7.0,False,False,0,0,1.0,4.0,19,0,46%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234989,FK Crvena Zvezda,598,342,Marko Gobeljić,https://media.api-sports.io/football/players/342.png,90,77,D,6.3,False,False,0,0,,,15,0,68%,0.0,0,1,1,1,1,1,0,0,0,,,,,,,,
234989,FK Crvena Zvezda,598,344,Nemanja Milunović,https://media.api-sports.io/football/players/344.png,90,19,D,6.8,False,False,1,0,,,13,0,65%,1.0,0,0,0,2,2,1,0,0,0,,,1.0,,,,,
234989,FK Crvena Zvezda,598,2742,Miloš Degenek,https://media.api-sports.io/football/players/2742.png,90,5,D,6.7,False,False,0,0,,,16,0,94%,1.0,1,0,0,0,1,1,0,0,0,,,,,,,,
234989,FK Crvena Zvezda,598,345,Milan Rodić,https://media.api-sports.io/football/players/345.png,90,23,D,6.5,False,False,1,0,,,12,1,54%,0.0,0,0,0,2,2,0,0,0,0,,,1.0,1.0,,,,
234989,FK Crvena Zvezda,598,2369,José Alberto Cañas,https://media.api-sports.io/football/players/2369.png,90,87,M,7.0,False,False,1,0,,,29,0,72%,0.0,2,0,0,3,1,0,0,0,0,,,2.0,,2.0,,,
234989,FK Crvena Zvezda,598,356,Dušan Jovančić,https://media.api-sports.io/football/players/356.png,90,29,M,6.3,False,False,0,0,,,21,0,70%,0.0,0,1,0,2,1,1,0,0,0,,,,,1.0,,,
234989,FK Crvena Zvezda,598,68193,Mateo García,https://media.api-sports.io/football/players/68193.png,69,11,M,7.1,False,False,0,0,,,15,1,83%,0.0,1,4,3,3,0,0,0,0,0,,,3.0,,3.0,,,
234989,FK Crvena Zvezda,598,358,Marko Marin,https://media.api-sports.io/football/players/358.png,90,10,M,7.0,True,False,1,0,,,21,2,72%,0.0,0,2,2,4,0,0,0,0,0,,,1.0,,1.0,,,
234989,FK Crvena Zvezda,598,366,Aleksa Vukanović,https://media.api-sports.io/football/players/366.png,83,92,M,7.1,False,False,1,1,,,3,0,75%,0.0,1,3,2,4,0,0,0,0,0,,1.0,2.0,,2.0,,,
234989,FK Crvena Zvezda,598,363,Richmond Boakye,https://media.api-sports.io/football/players/363.png,62,14,F,6.7,False,False,0,0,,,8,1,88%,0.0,0,0,0,1,1,0,0,0,0,,,1.0,,,,,
234989,FK Crvena Zvezda,598,353,Mirko Ivanić,https://media.api-sports.io/football/players/353.png,15,8,M,6.6,False,True,0,0,,,3,0,100%,0.0,1,0,0,0,0,0,0,0,0,,,,,,,,
234989,FK Crvena Zvezda,598,362,El Fardou Ben,https://media.api-sports.io/football/players/362.png,21,31,F,6.1,False,True,1,1,,,3,0,50%,1.0,0,0,0,0,1,0,0,0,0,,,,,,,,
234989,FK Crvena Zvezda,598,41453,Tomane,https://media.api-sports.io/football/players/41453.png,27,17,F,6.3,False,True,0,0,,,3,0,50%,0.0,0,0,0,0,6,2,1,0,0,,,,,,,,
234989,BSC Young Boys,565,939,David von Ballmoos,https://media.api-sports.io/football/players/939.png,90,26,G,6.4,False,False,0,0,1.0,1.0,17,0,63%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234989,BSC Young Boys,565,24790,Frederik Sørensen,https://media.api-sports.io/football/players/24790.png,90,3,D,7.1,False,False,0,0,,,46,1,75%,1.0,1,0,0,1,1,0,0,0,0,,,1.0,,1.0,,,
234989,BSC Young Boys,565,25354,Fabian Lustenberger,https://media.api-sports.io/football/players/25354.png,90,28,D,6.9,True,False,0,0,,,51,1,83%,1.0,1,0,0,1,0,0,0,0,0,,,,,,,,
234989,BSC Young Boys,565,48574,Cedric Zesiger,https://media.api-sports.io/football/players/48574.png,52,5,D,6.3,False,False,0,0,,,16,0,64%,0.0,0,0,0,0,3,1,0,0,0,,,,,,,,
234989,BSC Young Boys,565,19291,Saidy Janko,https://media.api-sports.io/football/players/19291.png,90,23,M,6.8,False,False,1,0,,,17,0,58%,0.0,0,3,1,2,3,0,0,0,0,,,1.0,,,,,
234989,BSC Young Boys,565,48491,Vincent Sierro,https://media.api-sports.io/football/players/48491.png,65,8,M,6.6,False,False,1,0,,,13,0,81%,0.0,2,0,0,0,1,0,0,0,0,,,2.0,,2.0,,,
234989,BSC Young Boys,565,951,Michel Aebischer,https://media.api-sports.io/football/players/951.png,90,20,M,6.6,False,False,2,1,,,26,1,78%,0.0,1,1,0,4,4,0,0,0,0,,,1.0,,2.0,,,
234989,BSC Young Boys,565,945,Jordan Lotomba,https://media.api-sports.io/football/players/945.png,90,29,M,6.5,False,False,1,0,,,22,0,78%,0.0,1,3,1,1,2,0,0,0,0,,,,,1.0,,,
234989,BSC Young Boys,565,959,Roger Assalé,https://media.api-sports.io/football/players/959.png,65,17,F,6.9,False,False,3,0,,,11,1,91%,0.0,0,3,3,1,1,0,0,0,0,,,,,,,,
234989,BSC Young Boys,565,962,Jean-Pierre Nsame,https://media.api-sports.io/football/players/962.png,90,18,F,7.0,False,False,3,2,,,5,1,41%,0.0,0,1,0,2,2,0,0,0,0,,,,,,,,
234989,BSC Young Boys,565,955,Nicolas Ngamaleu,https://media.api-sports.io/football/players/955.png,90,13,F,7.2,False,False,1,1,,,9,1,50%,0.0,1,7,4,3,2,0,0,0,0,,,1.0,,2.0,,,
234989,BSC Young Boys,565,958,Miralem Sulejmani,https://media.api-sports.io/football/players/958.png,25,10,M,6.5,False,False,0,0,,,3,0,60%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
234989,BSC Young Boys,565,960,Guillaume Hoarau,https://media.api-sports.io/football/players/960.png,25,99,F,6.7,False,False,0,0,,,1,1,16%,0.0,0,0,0,0,1,1,0,0,0,,,,,,,,
234989,BSC Young Boys,565,952,Christian Fassnacht,https://media.api-sports.io/football/players/952.png,38,16,F,6.5,False,False,2,0,,,3,0,75%,0.0,0,0,0,0,2,0,0,0,0,,,,,,,,
234991,Krasnodar,621,2066,Stanislav Kritsyuk,https://media.api-sports.io/football/players/2066.png,90,1,G,6.9,False,False,0,0,2.0,4.0,8,0,66%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234991,Krasnodar,621,2075,Sergei Petrov,https://media.api-sports.io/football/players/2075.png,56,98,D,6.5,False,False,0,0,,,21,2,95%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
234991,Krasnodar,621,2078,Uroš Spajić,https://media.api-sports.io/football/players/2078.png,90,5,D,6.1,True,False,0,0,,,51,0,81%,1.0,0,0,0,1,4,1,0,0,0,,,,,2.0,,,
234991,Krasnodar,621,2071,Jón Guðni Fjóluson,https://media.api-sports.io/football/players/2071.png,90,3,D,6.8,False,False,0,0,,,47,0,83%,0.0,0,0,0,0,0,0,0,0,0,,,2.0,,1.0,,,
234991,Krasnodar,621,2088,Dmitri Stotskiy,https://media.api-sports.io/football/players/2088.png,90,89,D,6.0,False,False,0,0,,,25,0,83%,0.0,0,0,0,0,2,1,0,0,0,,,1.0,,1.0,,,
234991,Krasnodar,621,2086,Kristoffer Olsson,https://media.api-sports.io/football/players/2086.png,90,14,M,6.4,False,False,0,0,,,62,1,87%,0.0,2,1,1,0,1,1,0,0,0,,,2.0,,2.0,,,
234991,Krasnodar,621,37157,Tonny Vilhena,https://media.api-sports.io/football/players/37157.png,90,52,M,7.1,False,False,1,0,,,46,0,75%,1.0,3,2,2,3,2,0,0,0,0,,,1.0,,2.0,,,
234991,Krasnodar,621,2090,Daniil Utkin,https://media.api-sports.io/football/players/2090.png,67,47,M,7.0,False,False,1,1,,,20,2,74%,0.0,1,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
234991,Krasnodar,621,2095,Shapi Suleymanov,https://media.api-sports.io/football/players/2095.png,32,93,F,6.6,False,False,1,0,,,8,0,80%,0.0,0,0,0,2,1,0,0,0,0,,,,,,,,
234991,Krasnodar,621,2863,Marcus Berg,https://media.api-sports.io/football/players/2863.png,90,33,F,7.2,False,False,2,0,,,17,1,73%,0.0,0,0,0,2,1,0,0,0,0,,,2.0,1.0,1.0,,,
234991,Krasnodar,621,2083,Wanderson,https://media.api-sports.io/football/players/2083.png,90,10,F,7.2,False,False,3,1,,,23,0,85%,0.0,0,5,5,0,2,0,0,0,0,,,1.0,,,,,
234991,Krasnodar,621,2077,Dmitri Skopintsev,https://media.api-sports.io/football/players/2077.png,34,11,D,6.4,False,True,1,0,,,15,1,88%,0.0,0,1,0,0,0,0,0,0,0,,,1.0,,1.0,,,
234991,Krasnodar,621,36932,Younes Namli,https://media.api-sports.io/football/players/36932.png,58,21,M,6.2,False,True,0,0,,,16,1,76%,0.0,0,4,3,0,1,1,0,0,0,,,1.0,,1.0,,,
234991,Krasnodar,621,2092,Ivan Ignatiev,https://media.api-sports.io/football/players/2092.png,23,17,F,6.6,False,True,2,1,,,4,0,66%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
234991,Olympiakos Piraeus,553,1590,José Sá,https://media.api-sports.io/football/players/1590.png,90,1,G,6.6,False,False,0,0,1.0,2.0,17,0,58%,0.0,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
234991,Olympiakos Piraeus,553,1593,Omar Elabdellaoui,https://media.api-sports.io/football/players/1593.png,90,14,D,6.7,True,False,0,0,,,34,2,85%,0.0,1,1,1,0,0,0,0,0,0,,,1.0,,3.0,,,
234991,Olympiakos Piraeus,553,41173,Ruben Semedo,https://media.api-sports.io/football/players/41173.png,65,3,D,6.3,False,False,0,0,,,21,0,80%,0.0,0,0,0,1,1,0,0,0,0,,,,,1.0,,,
234991,Olympiakos Piraeus,553,1597,Yassine Meriah,https://media.api-sports.io/football/players/1597.png,90,20,D,6.9,False,False,0,0,,,31,0,79%,1.0,0,1,1,0,2,0,0,0,0,,,1.0,,,,,
234991,Olympiakos Piraeus,553,1600,Konstantinos Tsimikas,https://media.api-sports.io/football/players/1600.png,90,21,D,7.0,False,False,0,0,,,18,2,72%,0.0,0,2,1,2,1,0,0,0,0,,,1.0,,,,,
234991,Olympiakos Piraeus,553,1607,Guilherme,https://media.api-sports.io/football/players/1607.png,90,8,M,6.7,False,False,1,0,,,40,0,90%,0.0,1,1,1,2,0,0,0,0,0,,,1.0,,1.0,,,
234991,Olympiakos Piraeus,553,1603,Andreas Bouchalakis,https://media.api-sports.io/football/players/1603.png,90,5,M,6.7,False,False,0,0,,,33,0,84%,1.0,0,1,1,0,0,0,0,0,0,,,,,,,,
234991,Olympiakos Piraeus,553,1605,Daniel Podence,https://media.api-sports.io/football/players/1605.png,84,10,M,6.2,False,False,2,2,,,25,2,73%,0.0,3,6,0,1,0,0,0,0,0,,,,,1.0,,,
234991,Olympiakos Piraeus,553,1367,Mathieu Valbuena,https://media.api-sports.io/football/players/1367.png,90,28,M,7.7,False,False,3,1,,,43,4,84%,0.0,0,4,3,3,2,0,0,0,0,,,1.0,1.0,3.0,,,
234991,Olympiakos Piraeus,553,1610,Giorgos Masouras,https://media.api-sports.io/football/players/1610.png,90,19,M,7.1,False,False,4,1,,,31,1,91%,0.0,2,1,1,0,0,0,0,0,0,,,1.0,,2.0,,,
234991,Olympiakos Piraeus,553,42086,Youssef El Arabi,https://media.api-sports.io/football/players/42086.png,73,11,F,8.6,False,False,5,2,,,9,0,52%,0.0,0,0,0,3,2,0,0,0,0,,2.0,2.0,,1.0,,,
234991,Olympiakos Piraeus,553,1592,Pape Abou Cissé,https://media.api-sports.io/football/players/1592.png,25,66,D,6.7,False,False,0,0,,,5,0,71%,1.0,1,0,0,0,1,0,0,0,0,,,,,,,,
234991,Olympiakos Piraeus,553,3179,El Arbi Hillel Soudani,https://media.api-sports.io/football/players/3179.png,17,2,M,7.0,False,False,2,0,,,3,0,75%,0.0,0,1,1,2,0,0,0,0,0,,,,,,,,
234991,Olympiakos Piraeus,553,1604,Mady Camara,https://media.api-sports.io/football/players/1604.png,10,4,M,6.7,False,False,0,0,,,9,0,100%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
234983,Ajax,194,526,André Onana,https://media.api-sports.io/football/players/526.png,90,24,G,6.8,False,False,0,0,0.0,0.0,15,0,78%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234983,Ajax,194,38735,Sergiño Dest,https://media.api-sports.io/football/players/38735.png,90,28,D,7.7,False,False,1,0,,,43,2,91%,0.0,0,2,2,2,2,0,0,0,0,,,2.0,,,,,
234983,Ajax,194,537,Joël Veltman,https://media.api-sports.io/football/players/537.png,90,3,D,7.3,False,False,0,0,,,78,0,87%,1.0,1,0,0,1,3,1,0,0,0,,,1.0,,,,,
234983,Ajax,194,531,Daley Blind,https://media.api-sports.io/football/players/531.png,90,17,D,7.3,False,False,1,0,,,77,1,89%,0.0,1,0,0,1,1,0,0,0,0,,,,,,,,
234983,Ajax,194,529,Nicolás Tagliafico,https://media.api-sports.io/football/players/529.png,90,31,D,7.0,False,False,1,0,,,28,0,71%,0.0,1,0,0,2,1,0,0,0,0,,,2.0,,,,,
234983,Ajax,194,2869,Edson Álvarez,https://media.api-sports.io/football/players/2869.png,89,4,M,7.6,False,False,2,1,,,50,1,86%,0.0,1,2,2,1,1,1,0,0,0,,1.0,,,,,,
234983,Ajax,194,2467,Lisandro Martínez,https://media.api-sports.io/football/players/2467.png,90,21,M,7.1,False,False,2,0,,,29,3,76%,0.0,3,3,3,3,4,0,0,0,0,,,2.0,,1.0,,,
234983,Ajax,194,552,David Neres,https://media.api-sports.io/football/players/552.png,90,7,M,6.7,False,False,1,0,,,28,1,84%,0.0,0,4,2,3,0,0,0,0,0,,,1.0,,3.0,,,
234983,Ajax,194,548,Hakim Ziyech,https://media.api-sports.io/football/players/548.png,87,22,M,7.8,False,False,4,3,,,46,3,80%,0.0,1,9,6,2,1,0,0,0,0,,,,1.0,2.0,,,
234983,Ajax,194,554,Dušan Tadić,https://media.api-sports.io/football/players/554.png,90,10,M,8.0,True,False,5,2,,,33,5,70%,0.0,0,4,3,1,1,0,0,0,0,,1.0,,,,,,
234983,Ajax,194,551,Klaas-Jan Huntelaar,https://media.api-sports.io/football/players/551.png,90,9,F,7.2,False,False,4,2,,,17,1,77%,0.0,0,0,0,1,1,0,0,0,0,,,,1.0,,,,
234983,Ajax,194,2118,Răzvan Marin,https://media.api-sports.io/football/players/2118.png,8,18,M,6.4,False,True,0,0,,,6,1,85%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
234983,Ajax,194,539,Dani De Wit,https://media.api-sports.io/football/players/539.png,10,30,M,6.7,False,True,2,1,,,3,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,30442,Vid Belec,https://media.api-sports.io/football/players/30442.png,90,27,G,7.1,False,False,0,0,2.0,7.0,15,0,48%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
234983,Apoel Nicosia,2247,48409,Dragan Mihajlović,https://media.api-sports.io/football/players/48409.png,90,91,D,6.3,False,False,0,0,,,20,0,62%,0.0,0,1,1,0,2,1,0,0,0,,,1.0,,1.0,,,
234983,Apoel Nicosia,2247,15282,Giorgos Merkis,https://media.api-sports.io/football/players/15282.png,90,30,D,6.0,False,False,0,0,,,18,0,66%,0.0,0,0,0,0,1,1,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,15281,Nicholas Ioannou,https://media.api-sports.io/football/players/15281.png,90,44,D,6.3,True,False,0,0,,,14,0,70%,0.0,2,0,0,0,1,0,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,41442,Joãozinho,https://media.api-sports.io/football/players/41442.png,90,23,D,6.1,False,False,0,0,,,13,0,61%,1.0,0,2,1,0,3,1,0,0,0,,,1.0,,1.0,,,
234983,Apoel Nicosia,2247,15286,Musa Al-Taamari,https://media.api-sports.io/football/players/15286.png,72,11,M,5.8,False,False,0,0,,,3,0,50%,0.0,3,2,0,2,2,0,0,0,0,,,,,2.0,,,
234983,Apoel Nicosia,2247,15296,Lucas Souza,https://media.api-sports.io/football/players/15296.png,90,8,M,6.8,False,False,0,0,,,17,0,68%,0.0,2,0,0,5,2,1,0,0,0,,,3.0,,2.0,,,
234983,Apoel Nicosia,2247,7607,Uroš Matić,https://media.api-sports.io/football/players/7607.png,78,14,M,6.7,False,False,0,0,,,14,0,73%,3.0,0,2,2,0,0,0,0,0,0,,,1.0,,3.0,,,
234983,Apoel Nicosia,2247,15294,Antonio Jakoliš,https://media.api-sports.io/football/players/15294.png,64,17,M,5.8,False,False,1,0,,,4,0,28%,0.0,0,0,0,0,1,1,0,0,0,,,,,4.0,,,
234983,Apoel Nicosia,2247,15300,Roman Bezjak,https://media.api-sports.io/football/players/15300.png,90,89,M,6.6,False,False,0,0,,,11,2,68%,0.0,1,1,1,3,2,1,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,1734,Andrija Pavlović,https://media.api-sports.io/football/players/1734.png,90,20,F,6.3,False,False,0,0,,,10,0,47%,0.0,0,2,1,3,2,0,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,15291,Tomás De Vincenti,https://media.api-sports.io/football/players/15291.png,26,10,M,6.8,False,False,0,0,,,15,0,83%,0.0,0,1,1,1,1,0,0,0,0,,,1.0,,,,,
234983,Apoel Nicosia,2247,15301,André Vidigal,https://media.api-sports.io/football/players/15301.png,18,71,F,6.4,False,False,0,0,,,1,0,50%,0.0,0,0,0,1,0,0,0,0,0,,,,,1.0,,,
234983,Apoel Nicosia,2247,48174,Linus Hallenius,https://media.api-sports.io/football/players/48174.png,12,9,F,6.4,False,False,1,0,,,0,0,0%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
234981,Slavia Praha,560,1227,Ondrej Kolar,https://media.api-sports.io/football/players/1227.png,90,1,G,7.4,False,False,0,0,0.0,2.0,12,0,70%,0.0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
234981,Slavia Praha,560,1231,Vladimír Coufal,https://media.api-sports.io/football/players/1231.png,90,5,D,7.5,False,False,0,0,,,20,1,71%,0.0,1,0,0,1,0,0,0,0,0,,,2.0,,,,,
234981,Slavia Praha,560,1235,Ondřej Kúdela,https://media.api-sports.io/football/players/1235.png,90,15,D,6.4,False,False,0,0,,,16,0,44%,0.0,3,0,0,0,2,1,0,0,0,,,,,,,,
234981,Slavia Praha,560,2253,David Hovorka,https://media.api-sports.io/football/players/2253.png,90,2,D,7.1,False,False,0,0,,,21,1,58%,0.0,2,0,0,3,2,0,0,0,0,,,,1.0,,,,
234981,Slavia Praha,560,1230,Jan Bořil,https://media.api-sports.io/football/players/1230.png,90,18,D,8.1,False,False,1,1,,,18,2,64%,1.0,1,2,2,2,3,0,0,0,0,,1.0,1.0,,1.0,,,
234981,Slavia Praha,560,1243,Tomáš Souček,https://media.api-sports.io/football/players/1243.png,90,22,M,7.3,False,False,2,0,,,27,1,64%,1.0,4,1,0,2,0,0,0,0,0,,,2.0,,,,,
234981,Slavia Praha,560,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,90,33,M,6.8,False,False,2,0,,,16,0,72%,0.0,1,0,0,2,1,0,0,0,0,,,,,,,,
234981,Slavia Praha,560,1240,Lukáš Masopust,https://media.api-sports.io/football/players/1240.png,84,28,M,6.5,False,False,2,0,,,14,2,58%,0.0,1,1,1,0,0,1,0,0,0,,,2.0,,3.0,,,
234981,Slavia Praha,560,44439,Nicolae Stanciu,https://media.api-sports.io/football/players/44439.png,89,7,M,7.9,False,False,3,2,,,18,3,75%,0.0,1,1,1,4,1,0,0,0,0,,,,,,,,
234981,Slavia Praha,560,1249,Peter Olayinka,https://media.api-sports.io/football/players/1249.png,90,9,M,7.1,False,False,0,0,,,8,0,53%,0.0,2,6,4,3,1,0,0,0,0,,,1.0,,,,,
234981,Slavia Praha,560,1250,Milan Škoda,https://media.api-sports.io/football/players/1250.png,79,21,F,7.0,True,False,2,1,,,6,1,40%,0.0,0,0,0,2,3,0,0,0,0,,,,,1.0,,,
234981,Slavia Praha,560,1233,Michal Frydrych,https://media.api-sports.io/football/players/1233.png,1,25,D,–,False,True,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
234981,Slavia Praha,560,1245,Ibrahim Traoré,https://media.api-sports.io/football/players/1245.png,11,27,M,6.5,False,True,0,0,,,5,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
