fixture_id,bet_name,bet_value,bet_odd
1377866,Goals Over/Under,Over 4.5,6.00
1377866,Goals Over/Under,Under 4.5,1.12
1377866,Goals Over/Under,Over 7.5,51.00
1377866,Goals Over/Under,Under 7.5,1.00
1377866,Goals Over/Under,Over 5.5,13.00
1377866,Goals Over/Under,Under 5.5,1.04
1377866,Goals Over/Under,Over 6.5,26.00
1377866,Goals Over/Under,Under 6.5,1.01
1377866,HT/FT Double,Home/Draw,13.00
1377866,HT/FT Double,Home/Away,29.00
1377866,HT/FT Double,Draw/Away,6.50
1377866,HT/FT Double,Draw/Draw,5.50
1377866,HT/FT Double,Home/Home,3.75
1377866,HT/FT Double,Draw/Home,6.00
1377866,HT/FT Double,Away/Home,26.00
1377866,HT/FT Double,Away/Draw,13.00
1377866,HT/FT Double,Away/Away,4.75
1377866,Double Chance,Home/Draw,1.36
1377866,Double Chance,Home/Away,1.33
1377866,Double Chance,Draw/Away,1.57
1377866,First Half Winner,Home,3.00
1377866,First Half Winner,Draw,2.20
1377866,First Half Winner,Away,3.50
1377869,Match Winner,Home,1.40
1377869,Match Winner,Draw,4.75
1377869,Match Winner,Away,7.50
1377869,Second Half Winner,Home,1.73
1377869,Second Half Winner,Draw,2.75
1377869,Second Half Winner,Away,6.50
1377869,Goals Over/Under,Over 1.5,1.25
1377869,Goals Over/Under,Under 1.5,4.00
1377869,Goals Over/Under,Over 2.5,1.80
1377869,Goals Over/Under,Under 2.5,2.00
1377869,Goals Over/Under,Over 3.5,3.20
1377869,Goals Over/Under,Under 3.5,1.36
1377869,Goals Over/Under,Over 0.5,1.04
1377869,Goals Over/Under,Under 0.5,13.00
1377869,Goals Over/Under,Over 4.5,5.50
1377869,Goals Over/Under,Under 4.5,1.14
1377869,Goals Over/Under,Over 7.5,51.00
1377869,Goals Over/Under,Under 7.5,1.00
1377869,Goals Over/Under,Over 5.5,11.00
1377869,Goals Over/Under,Under 5.5,1.05
1377869,Goals Over/Under,Over 6.5,23.00
1377869,Goals Over/Under,Under 6.5,1.01
1377869,HT/FT Double,Home/Draw,17.00
1377869,HT/FT Double,Home/Away,41.00
1377869,HT/FT Double,Draw/Away,15.00
1377869,HT/FT Double,Draw/Draw,6.50
1377869,HT/FT Double,Home/Home,2.05
1377869,HT/FT Double,Draw/Home,4.00
1377869,HT/FT Double,Away/Home,21.00
