fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_blocks,duels_total,duels_won,dribbles_past,fouls_committed,tackles_interceptions,fouls_drawn,shots_total,dribbles_attempts,dribbles_success,offsides,passes_key,shots_on,goals_assists,goals_total,penalty_won,penalty_commited
1049039,Borussia Dortmund,165,334178,Hendry Blank,https://media.api-sports.io/football/players/334178.png,45.0,42,D,6.9,False,True,0,,59.0,58,0,0,0,0,,1.0,,6.0,3.0,,,,,,,,,,,,,,
1049039,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,24.0,11,M,6.9,False,True,0,,15.0,12,0,0,0,0,,2.0,1.0,3.0,3.0,,,,1.0,,,,,,,,,,
1049039,Borussia Dortmund,165,286894,Jamie Bynoe-Gittens,https://media.api-sports.io/football/players/286894.png,24.0,43,F,7.2,False,True,0,,6.0,6,0,0,0,0,,,1.0,4.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,
1049039,Borussia Dortmund,165,161921,Giovanni Reyna,https://media.api-sports.io/football/players/161921.png,16.0,7,M,6.7,False,True,0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
1049039,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,16.0,18,F,7.2,False,True,0,,2.0,2,0,0,0,0,,,,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,,
1049039,Borussia Dortmund,165,26292,Alexander Meyer,https://media.api-sports.io/football/players/26292.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1049039,Borussia Dortmund,165,108519,Mateu Morey,https://media.api-sports.io/football/players/108519.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1049039,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1049039,Borussia Dortmund,165,199936,Ole Pohlmann,https://media.api-sports.io/football/players/199936.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1049035,RB Leipzig,173,37246,Janis Blaswich,https://media.api-sports.io/football/players/37246.png,90.0,21,G,6.7,False,False,3,2.0,59.0,46,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1049035,RB Leipzig,173,22250,Mohamed Simakan,https://media.api-sports.io/football/players/22250.png,74.0,2,D,7.2,False,False,0,,30.0,22,0,0,0,0,,2.0,1.0,6.0,5.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,2.0,,,,
1049035,RB Leipzig,173,1144,Lukas Klostermann,https://media.api-sports.io/football/players/1144.png,90.0,16,D,6.9,True,False,0,,42.0,40,0,0,0,0,,1.0,2.0,5.0,1.0,,,2.0,,,,,,,,,,,
1049035,RB Leipzig,173,162761,Castello Lukeba,https://media.api-sports.io/football/players/162761.png,90.0,23,D,6.2,False,False,0,,61.0,56,0,0,0,0,,,,2.0,1.0,,,,,,,,,,,,,,
1049035,RB Leipzig,173,25158,David Raum,https://media.api-sports.io/football/players/25158.png,90.0,22,D,6.3,False,False,0,,46.0,37,0,0,0,0,,3.0,,9.0,5.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,
1049035,RB Leipzig,173,7328,Nicolas Seiwald,https://media.api-sports.io/football/players/7328.png,74.0,13,M,6.3,False,False,0,,42.0,32,0,0,0,0,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
1049035,RB Leipzig,173,1095,Xaver Schlager,https://media.api-sports.io/football/players/1095.png,90.0,24,M,6.9,False,False,0,,32.0,30,1,0,0,0,,4.0,1.0,10.0,5.0,,3.0,1.0,1.0,,,,,1.0,,1.0,,,
1049035,RB Leipzig,173,162016,Xavi Simons,https://media.api-sports.io/football/players/162016.png,84.0,20,M,7.3,False,False,0,,30.0,22,1,0,0,0,,2.0,,15.0,6.0,2.0,3.0,,1.0,1.0,4.0,3.0,,3.0,1.0,,1.0,,
1049035,RB Leipzig,173,1323,Dani Olmo,https://media.api-sports.io/football/players/1323.png,74.0,7,M,7.3,False,False,0,,29.0,21,0,0,0,0,,1.0,,10.0,3.0,3.0,1.0,,,1.0,3.0,2.0,,2.0,,1.0,,,
1049035,RB Leipzig,173,86,Loïs Openda,https://media.api-sports.io/football/players/86.png,90.0,17,F,7.9,False,False,0,,16.0,10,0,0,0,0,,,,9.0,5.0,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,,
1049035,RB Leipzig,173,115589,Benjamin Šeško,https://media.api-sports.io/football/players/115589.png,74.0,30,F,6.5,False,False,0,,16.0,11,0,0,0,0,,2.0,,13.0,6.0,,,,,2.0,2.0,1.0,,,1.0,,,,
1049035,RB Leipzig,173,98,Benjamin Henrichs,https://media.api-sports.io/football/players/98.png,16.0,39,D,6.3,False,True,0,,4.0,3,0,0,0,0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,
1049035,RB Leipzig,173,1155,Kevin Kampl,https://media.api-sports.io/football/players/1155.png,16.0,44,M,6.6,False,True,0,,6.0,5,0,0,0,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
1049035,RB Leipzig,173,715,Christoph Baumgartner,https://media.api-sports.io/football/players/715.png,16.0,14,M,6.5,False,True,0,,5.0,2,0,0,0,0,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,
1049035,RB Leipzig,173,1167,Yussuf Poulsen,https://media.api-sports.io/football/players/1167.png,16.0,9,F,6.9,False,True,0,,6.0,3,0,0,0,0,,2.0,,5.0,4.0,,,,,,1.0,1.0,,,,,,,
1049035,RB Leipzig,173,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,11.0,6,M,6.2,False,True,0,,7.0,7,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
