fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
27231,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,7,14.0,3,11.0,3.0,10,10,3,61%,2,0.0,0,614.0,517.0,84%,,,,,,,,,
27231,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,0,5,7.0,2,1.0,6.0,7,1,0,39%,1,0.0,2,400.0,298.0,75%,,,,,,,,,
27234,546,Getafe,https://media.api-sports.io/football/teams/546.png,6,5,15.0,4,10.0,5.0,9,5,5,30%,1,0.0,3,237.0,157.0,66%,,,,,,,,,
27234,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,3,7.0,1,5.0,2.0,14,4,2,70%,2,0.0,3,552.0,472.0,86%,,,,,,,,,
27232,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,3,13.0,2,10.0,3.0,17,4,2,53%,2,0.0,3,537.0,469.0,87%,,,,,,,,,
27232,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,9,15.0,2,11.0,4.0,14,2,4,47%,2,0.0,3,466.0,395.0,85%,,,,,,,,,
27229,542,Alaves,https://media.api-sports.io/football/teams/542.png,6,10,19.0,3,12.0,7.0,11,8,1,47%,1,0.0,1,401.0,297.0,74%,,,,,,,,,
27229,533,Villarreal,https://media.api-sports.io/football/teams/533.png,2,6,10.0,2,7.0,3.0,11,4,7,53%,1,0.0,4,464.0,353.0,76%,,,,,,,,,
27237,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,7,14.0,3,9.0,5.0,9,4,2,62%,2,0.0,1,569.0,471.0,83%,,,,,,,,,
27237,726,Huesca,https://media.api-sports.io/football/teams/726.png,2,6,11.0,3,4.0,7.0,14,2,5,38%,3,0.0,2,341.0,248.0,73%,,,,,,,,,
27243,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,4,8.0,1,5.0,3.0,18,4,0,45%,4,0.0,3,379.0,270.0,71%,,,,,,,,,
27243,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,4,9.0,1,4.0,5.0,12,7,2,55%,2,0.0,2,463.0,349.0,75%,,,,,,,,,
27245,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,8,5,17.0,4,11.0,6.0,14,8,4,58%,1,0.0,2,552.0,499.0,90%,,,,,,,,,
27245,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,6,12.0,4,7.0,5.0,7,6,0,42%,0,0.0,5,404.0,326.0,81%,,,,,,,,,
27247,532,Valencia,https://media.api-sports.io/football/teams/532.png,9,12,27.0,6,14.0,13.0,14,11,3,53%,4,0.0,2,470.0,389.0,83%,,,,,,,,,
27247,547,Girona,https://media.api-sports.io/football/teams/547.png,3,1,5.0,1,2.0,3.0,13,2,1,47%,4,0.0,9,436.0,345.0,79%,,,,,,,,,
27244,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,6,11.0,0,7.0,4.0,23,3,4,30%,4,0.0,2,301.0,234.0,78%,,,,,,,,,
27244,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,4,10.0,1,7.0,3.0,11,1,2,70%,2,0.0,3,712.0,620.0,87%,,,,,,,,,
27240,545,Eibar,https://media.api-sports.io/football/teams/545.png,7,9,22.0,6,14.0,8.0,11,12,0,72%,4,1.0,2,545.0,456.0,84%,,,,,,,,,
27240,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,5,9.0,1,5.0,4.0,7,1,6,28%,0,1.0,5,214.0,126.0,59%,,,,,,,,,
27248,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,14,23.0,5,13.0,10.0,14,5,2,58%,3,0.0,2,494.0,395.0,80%,,,,,,,,,
27248,539,Levante,https://media.api-sports.io/football/teams/539.png,2,5,13.0,6,3.0,10.0,10,4,2,42%,3,0.0,3,361.0,276.0,76%,,,,,,,,,
27246,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,1,5,11.0,5,4.0,7.0,8,7,1,51%,1,0.0,1,449.0,369.0,82%,,,,,,,,,
27246,536,Sevilla,https://media.api-sports.io/football/teams/536.png,1,5,8.0,2,6.0,2.0,17,7,4,49%,3,0.0,2,413.0,338.0,82%,,,,,,,,,
27242,726,Huesca,https://media.api-sports.io/football/teams/726.png,7,5,18.0,6,15.0,3.0,18,10,7,53%,5,0.0,1,306.0,190.0,62%,,,,,,,,,
27242,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,4,8.0,2,5.0,3.0,13,2,8,47%,3,0.0,6,271.0,157.0,58%,,,,,,,,,
27239,543,Real Betis,https://media.api-sports.io/football/teams/543.png,6,7,14.0,1,5.0,9.0,12,4,0,59%,4,0.0,5,428.0,361.0,84%,,,,,,,,,
27239,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,8,4,15.0,3,10.0,5.0,11,4,5,41%,2,0.0,3,293.0,227.0,77%,,,,,,,,,
27241,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,5,8.0,0,6.0,2.0,15,2,0,41%,1,0.0,2,363.0,282.0,78%,,,,,,,,,
27241,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,5,10.0,3,7.0,3.0,13,1,2,59%,3,0.0,2,509.0,415.0,82%,,,,,,,,,
27255,539,Levante,https://media.api-sports.io/football/teams/539.png,2,7,17.0,8,8.0,9.0,17,6,3,47%,6,0.0,1,368.0,294.0,80%,,,,,,,,,
27255,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,5,15.0,6,5.0,10.0,12,4,4,53%,1,0.0,1,428.0,346.0,81%,,,,,,,,,
27258,720,Valladolid,https://media.api-sports.io/football/teams/720.png,1,7,9.0,1,4.0,5.0,16,4,6,50%,2,0.0,7,403.0,306.0,76%,,,,,,,,,
27258,545,Eibar,https://media.api-sports.io/football/teams/545.png,6,7,16.0,3,8.0,8.0,15,4,1,50%,4,1.0,1,401.0,306.0,76%,,,,,,,,,
27253,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,12,17.0,2,11.0,6.0,23,6,7,37%,3,1.0,2,297.0,194.0,65%,,,,,,,,,
27253,532,Valencia,https://media.api-sports.io/football/teams/532.png,3,4,7.0,0,6.0,1.0,8,4,3,63%,3,0.0,3,506.0,401.0,79%,,,,,,,,,
27250,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,2,9.0,4,5.0,4.0,8,12,0,51%,5,0.0,3,452.0,348.0,77%,,,,,,,,,
27250,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,5,1,6.0,0,5.0,1.0,15,2,1,49%,5,1.0,0,441.0,344.0,78%,,,,,,,,,
27254,547,Girona,https://media.api-sports.io/football/teams/547.png,0,5,5.0,0,3.0,2.0,13,0,0,59%,1,0.0,2,573.0,472.0,82%,,,,,,,,,
27254,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,4,11.0,5,8.0,3.0,13,6,4,41%,4,0.0,0,379.0,275.0,73%,,,,,,,,,
27249,542,Alaves,https://media.api-sports.io/football/teams/542.png,5,4,13.0,4,8.0,5.0,20,5,2,50%,3,0.0,1,365.0,265.0,73%,,,,,,,,,
27249,726,Huesca,https://media.api-sports.io/football/teams/726.png,2,3,9.0,4,7.0,2.0,13,4,3,50%,4,0.0,3,355.0,262.0,74%,,,,,,,,,
27251,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,10,20.0,5,15.0,5.0,13,10,2,54%,4,1.0,4,500.0,426.0,85%,,,,,,,,,
27251,543,Real Betis,https://media.api-sports.io/football/teams/543.png,8,5,15.0,2,11.0,4.0,11,5,2,46%,3,0.0,2,436.0,362.0,83%,,,,,,,,,
27257,536,Sevilla,https://media.api-sports.io/football/teams/536.png,10,9,23.0,4,17.0,6.0,18,6,0,51%,4,0.0,6,435.0,359.0,83%,,,,,,,,,
27257,540,Espanyol,https://media.api-sports.io/football/teams/540.png,7,5,14.0,2,6.0,8.0,10,3,2,49%,2,0.0,8,432.0,352.0,81%,,,,,,,,,
27256,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,7,5,15.0,3,9.0,6.0,7,8,2,58%,1,0.0,3,503.0,416.0,83%,,,,,,,,,
27256,533,Villarreal,https://media.api-sports.io/football/teams/533.png,5,4,11.0,2,8.0,3.0,12,4,8,42%,3,1.0,5,355.0,289.0,81%,,,,,,,,,
27252,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,5,16.0,7,10.0,6.0,19,5,5,51%,4,1.0,2,471.0,403.0,86%,,,,,,,,,
27252,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,9,14.0,0,10.0,4.0,13,1,2,49%,2,0.0,2,438.0,374.0,85%,,,,,,,,,
27264,537,Leganes,https://media.api-sports.io/football/teams/537.png,6,4,13.0,3,7.0,6.0,10,5,3,48%,2,0.0,2,366.0,266.0,73%,,,,,,,,,
27264,542,Alaves,https://media.api-sports.io/football/teams/542.png,2,4,7.0,1,3.0,4.0,13,3,2,52%,4,0.0,5,396.0,282.0,71%,,,,,,,,,
27261,545,Eibar,https://media.api-sports.io/football/teams/545.png,8,6,14.0,0,11.0,3.0,17,5,4,39%,2,0.0,2,346.0,244.0,71%,,,,,,,,,
27261,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,3,4,9.0,2,4.0,5.0,8,4,11,61%,1,0.0,4,553.0,453.0,82%,,,,,,,,,
27267,532,Valencia,https://media.api-sports.io/football/teams/532.png,10,3,13.0,0,9.0,4.0,15,6,3,50%,2,0.0,3,462.0,382.0,83%,,,,,,,,,
27267,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,5,13.0,5,8.0,5.0,14,5,4,50%,4,1.0,7,452.0,368.0,81%,,,,,,,,,
27263,726,Huesca,https://media.api-sports.io/football/teams/726.png,12,10,32.0,10,16.0,16.0,11,7,6,49%,4,1.0,1,378.0,293.0,78%,,,,,,,,,
27263,539,Levante,https://media.api-sports.io/football/teams/539.png,3,2,5.0,0,4.0,1.0,8,2,5,51%,3,0.0,10,394.0,286.0,73%,,,,,,,,,
27260,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,1,2,3.0,0,1.0,2.0,19,2,1,30%,4,0.0,1,318.0,250.0,79%,,,,,,,,,
27260,529,Barcelona,https://media.api-sports.io/football/teams/529.png,2,2,8.0,4,3.0,5.0,12,8,0,70%,3,0.0,0,737.0,672.0,91%,,,,,,,,,
27259,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,2,8.0,2,6.0,2.0,10,2,3,65%,5,0.0,1,521.0,400.0,77%,,,,,,,,,
27259,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,7,16.0,7,10.0,6.0,12,2,5,35%,4,0.0,3,283.0,177.0,63%,,,,,,,,,
27266,536,Sevilla,https://media.api-sports.io/football/teams/536.png,9,4,17.0,4,9.0,8.0,15,8,2,49%,3,0.0,5,460.0,361.0,78%,,,,,,,,,
27266,720,Valladolid,https://media.api-sports.io/football/teams/720.png,5,2,13.0,6,7.0,6.0,15,6,3,51%,3,0.0,8,468.0,371.0,79%,,,,,,,,,
27262,540,Espanyol,https://media.api-sports.io/football/teams/540.png,10,3,18.0,5,11.0,7.0,16,8,3,60%,3,0.0,7,614.0,523.0,85%,,,,,,,,,
27262,547,Girona,https://media.api-sports.io/football/teams/547.png,11,2,16.0,3,11.0,5.0,14,3,1,40%,4,0.0,9,402.0,322.0,80%,,,,,,,,,
27268,533,Villarreal,https://media.api-sports.io/football/teams/533.png,8,3,13.0,2,8.0,5.0,15,5,2,36%,2,0.0,5,369.0,308.0,83%,,,,,,,,,
27268,543,Real Betis,https://media.api-sports.io/football/teams/543.png,6,4,13.0,3,9.0,4.0,13,4,0,64%,1,0.0,6,652.0,599.0,92%,,,,,,,,,
27265,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,8,2,15.0,5,12.0,3.0,12,6,4,48%,2,0.0,1,463.0,380.0,82%,,,,,,,,,
27265,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,2,1,6.0,3,2.0,4.0,14,2,0,52%,2,0.0,5,488.0,411.0,84%,,,,,,,,,
27276,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,2,2,5.0,1,5.0,0.0,15,1,3,36%,5,0.0,5,277.0,158.0,57%,,,,,,,,,
27276,545,Eibar,https://media.api-sports.io/football/teams/545.png,5,7,13.0,1,10.0,3.0,12,4,6,64%,3,0.0,1,467.0,341.0,73%,,,,,,,,,
27272,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,5,4,12.0,3,9.0,3.0,14,4,6,59%,2,0.0,3,450.0,361.0,80%,,,,,,,,,
27272,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,2,8.0,3,6.0,2.0,14,4,6,41%,3,0.0,3,297.0,202.0,68%,,,,,,,,,
27278,720,Valladolid,https://media.api-sports.io/football/teams/720.png,6,9,21.0,6,12.0,9.0,5,6,1,67%,0,0.0,1,601.0,528.0,88%,,,,,,,,,
27278,537,Leganes,https://media.api-sports.io/football/teams/537.png,5,5,14.0,4,10.0,4.0,13,5,1,33%,3,0.0,4,290.0,218.0,75%,,,,,,,,,
27273,546,Getafe,https://media.api-sports.io/football/teams/546.png,5,2,14.0,7,10.0,4.0,17,7,1,41%,3,0.0,2,329.0,231.0,70%,,,,,,,,,
27273,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,3,8.0,3,7.0,1.0,16,4,0,59%,2,0.0,2,474.0,365.0,77%,,,,,,,,,
27277,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,6,13.0,3,8.0,5.0,11,2,2,59%,1,0.0,2,694.0,623.0,90%,,,,,,,,,
27277,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,4,7.0,1,5.0,2.0,10,2,3,41%,3,0.0,2,464.0,386.0,83%,,,,,,,,,
27271,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,2,6.0,,3.0,3.0,18,6,2,57%,4,0.0,4,545.0,454.0,83%,,,,,,,,,
27271,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,2,6.0,,6.0,0.0,18,4,2,43%,2,0.0,3,391.0,324.0,83%,,,,,,,,,
27274,547,Girona,https://media.api-sports.io/football/teams/547.png,3,6,13.0,4,7.0,6.0,8,2,1,44%,0,0.0,3,426.0,346.0,81%,,,,,,,,,
27274,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,8,17.0,6,7.0,10.0,16,9,0,56%,5,0.0,2,548.0,462.0,84%,,,,,,,,,
27270,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,4,15.0,4,6.0,9.0,9,11,3,61%,2,0.0,2,677.0,616.0,91%,,,,,,,,,
27270,533,Villarreal,https://media.api-sports.io/football/teams/533.png,2,4,12.0,6,8.0,4.0,17,1,2,39%,4,0.0,5,420.0,359.0,85%,,,,,,,,,
27269,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,5,10.0,2,7.0,3.0,21,2,1,45%,3,0.0,2,350.0,251.0,72%,,,,,,,,,
27269,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,10,14.0,1,10.0,4.0,14,5,4,55%,3,0.0,2,416.0,313.0,75%,,,,,,,,,
27275,539,Levante,https://media.api-sports.io/football/teams/539.png,7,8,17.0,2,10.0,7.0,11,2,3,46%,2,0.0,3,359.0,275.0,77%,,,,,,,,,
27275,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,3,11.0,5,7.0,4.0,15,6,2,54%,5,1.0,4,421.0,335.0,80%,,,,,,,,,
27285,537,Leganes,https://media.api-sports.io/football/teams/537.png,5,8,17.0,4,11.0,6.0,12,7,2,66%,1,1.0,1,487.0,368.0,76%,,,,,,,,,
27285,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,2,6.0,2,4.0,2.0,13,2,0,34%,2,0.0,4,248.0,149.0,60%,,,,,,,,,
27280,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,5,12.0,2,10.0,2.0,20,5,1,47%,5,0.0,3,340.0,243.0,71%,,,,,,,,,
27280,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,8,13.0,2,7.0,6.0,15,5,0,53%,4,0.0,2,372.0,269.0,72%,,,,,,,,,
27287,532,Valencia,https://media.api-sports.io/football/teams/532.png,6,3,16.0,7,8.0,8.0,13,6,0,54%,0,0.0,2,437.0,363.0,83%,,,,,,,,,
27287,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,3,11.0,5,5.0,6.0,17,4,1,46%,4,0.0,5,382.0,293.0,77%,,,,,,,,,
27288,533,Villarreal,https://media.api-sports.io/football/teams/533.png,3,6,13.0,4,9.0,4.0,12,6,7,52%,3,0.0,4,450.0,358.0,80%,,,,,,,,,
27288,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,7,6,14.0,1,12.0,2.0,10,1,4,48%,3,0.0,1,406.0,329.0,81%,,,,,,,,,
27283,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,10,15.0,2,10.0,5.0,16,11,3,44%,1,0.0,5,454.0,382.0,84%,,,,,,,,,
27283,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,2,17.0,6,14.0,3.0,10,4,4,56%,0,0.0,3,585.0,502.0,86%,,,,,,,,,
27282,545,Eibar,https://media.api-sports.io/football/teams/545.png,7,17,32.0,8,27.0,5.0,11,12,0,59%,2,0.0,1,412.0,324.0,79%,,,,,,,,,
27282,539,Levante,https://media.api-sports.io/football/teams/539.png,4,5,14.0,5,8.0,6.0,7,3,3,41%,2,0.0,3,290.0,208.0,72%,,,,,,,,,
27284,726,Huesca,https://media.api-sports.io/football/teams/726.png,4,5,11.0,2,9.0,2.0,12,11,4,45%,2,0.0,3,373.0,284.0,76%,,,,,,,,,
27284,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,0,5.0,1,2.0,3.0,10,6,3,55%,2,0.0,3,451.0,369.0,82%,,,,,,,,,
27286,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,12,23.0,6,15.0,8.0,9,11,2,67%,2,0.0,4,538.0,474.0,88%,,,,,,,,,
27286,720,Valladolid,https://media.api-sports.io/football/teams/720.png,6,2,10.0,2,5.0,5.0,16,6,1,33%,2,0.0,4,258.0,170.0,66%,,,,,,,,,
27281,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,3,8.0,2,7.0,1.0,14,2,7,60%,2,0.0,5,526.0,462.0,88%,,,,,,,,,
27281,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,6,14.0,3,10.0,4.0,20,9,1,40%,4,0.0,1,324.0,261.0,81%,,,,,,,,,
27279,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,10,6,25.0,9,21.0,4.0,17,11,3,51%,3,0.0,1,406.0,319.0,79%,,,,,,,,,
27279,547,Girona,https://media.api-sports.io/football/teams/547.png,1,2,3.0,0,2.0,1.0,15,0,0,49%,1,0.0,9,415.0,327.0,79%,,,,,,,,,
27290,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,2,6,15.0,7,8.0,7.0,11,10,0,80%,3,0.0,2,828.0,752.0,91%,,,,,,,,,
27290,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,3,5.0,0,4.0,1.0,11,0,3,20%,3,0.0,2,200.0,120.0,60%,,,,,,,,,
27293,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,7,9.0,0,4.0,5.0,24,2,2,28%,3,0.0,4,247.0,135.0,55%,,,,,,,,,
27293,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,4,9.0,1,7.0,2.0,14,3,6,72%,4,0.0,1,607.0,500.0,82%,,,,,,,,,
27298,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,5,8.0,1,5.0,3.0,16,9,0,55%,4,0.0,2,446.0,356.0,80%,,,,,,,,,
27298,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,5,14.0,4,9.0,5.0,13,3,4,45%,1,0.0,2,368.0,289.0,79%,,,,,,,,,
27296,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,3,9.0,2,6.0,3.0,15,4,6,69%,0,0.0,3,754.0,687.0,91%,,,,,,,,,
27296,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,6,11.0,2,5.0,6.0,18,4,2,31%,3,0.0,3,333.0,263.0,79%,,,,,,,,,
27291,545,Eibar,https://media.api-sports.io/football/teams/545.png,6,8,18.0,4,8.0,10.0,11,4,5,55%,0,0.0,3,490.0,364.0,74%,,,,,,,,,
27291,532,Valencia,https://media.api-sports.io/football/teams/532.png,4,5,11.0,2,8.0,3.0,15,2,3,45%,1,0.0,5,391.0,269.0,69%,,,,,,,,,
27297,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,12,17.0,0,9.0,8.0,18,5,1,50%,2,0.0,2,456.0,357.0,78%,,,,,,,,,
27297,547,Girona,https://media.api-sports.io/football/teams/547.png,2,3,7.0,2,3.0,4.0,12,3,0,50%,1,0.0,3,444.0,356.0,80%,,,,,,,,,
27292,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,7,11.0,1,4.0,7.0,23,0,4,33%,3,0.0,3,278.0,216.0,78%,,,,,,,,,
27292,543,Real Betis,https://media.api-sports.io/football/teams/543.png,5,5,12.0,2,6.0,6.0,10,4,1,67%,4,0.0,2,563.0,490.0,87%,,,,,,,,,
27294,726,Huesca,https://media.api-sports.io/football/teams/726.png,12,7,29.0,10,18.0,11.0,12,12,1,55%,4,0.0,4,394.0,308.0,78%,,,,,,,,,
27294,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,2,10.0,2,7.0,3.0,11,2,1,45%,5,1.0,10,342.0,244.0,71%,,,,,,,,,
27295,539,Levante,https://media.api-sports.io/football/teams/539.png,6,7,20.0,7,9.0,11.0,12,15,2,43%,2,1.0,4,377.0,312.0,83%,,,,,,,,,
27295,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,6,16.0,1,9.0,7.0,9,3,4,57%,3,0.0,6,527.0,465.0,88%,,,,,,,,,
27289,542,Alaves,https://media.api-sports.io/football/teams/542.png,2,7,11.0,2,7.0,4.0,16,5,2,45%,2,0.0,3,363.0,243.0,67%,,,,,,,,,
27289,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,3,6.0,0,4.0,2.0,13,3,3,55%,2,0.0,2,446.0,304.0,68%,,,,,,,,,
27303,547,Girona,https://media.api-sports.io/football/teams/547.png,4,4,12.0,4,10.0,2.0,9,4,2,66%,1,0.0,1,580.0,465.0,80%,,,,,,,,,
27303,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,2,5.0,1,4.0,1.0,13,1,2,34%,2,0.0,3,299.0,182.0,61%,,,,,,,,,
27306,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,9,18.0,5,12.0,6.0,14,10,2,68%,2,0.0,2,534.0,448.0,84%,,,,,,,,,
27306,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,4,9.0,2,4.0,5.0,11,1,3,32%,4,0.0,4,256.0,170.0,66%,,,,,,,,,
27302,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,2,4.0,0,4.0,0.0,11,4,3,57%,2,0.0,3,474.0,408.0,86%,,,,,,,,,
27302,545,Eibar,https://media.api-sports.io/football/teams/545.png,4,8,15.0,3,11.0,4.0,13,11,0,43%,4,0.0,1,336.0,261.0,78%,,,,,,,,,
27300,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,2,8.0,1,5.0,3.0,16,5,3,37%,1,0.0,4,361.0,265.0,73%,,,,,,,,,
27300,540,Espanyol,https://media.api-sports.io/football/teams/540.png,4,8,18.0,6,9.0,9.0,13,9,1,63%,1,0.0,4,594.0,491.0,83%,,,,,,,,,
27301,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,3,9.0,1,5.0,4.0,14,4,5,51%,0,0.0,1,547.0,473.0,86%,,,,,,,,,
27301,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,1,6,11.0,4,6.0,5.0,15,6,0,49%,1,0.0,2,508.0,436.0,86%,,,,,,,,,
27299,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,2,8.0,3,5.0,3.0,25,3,1,43%,3,0.0,1,364.0,270.0,74%,,,,,,,,,
27299,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,3,5.0,0,3.0,2.0,12,1,5,57%,2,0.0,2,482.0,388.0,80%,,,,,,,,,
27307,532,Valencia,https://media.api-sports.io/football/teams/532.png,8,6,19.0,5,12.0,7.0,14,12,3,48%,7,0.0,3,369.0,279.0,76%,,,,,,,,,
27307,726,Huesca,https://media.api-sports.io/football/teams/726.png,4,4,11.0,3,6.0,5.0,15,5,2,52%,4,0.0,7,398.0,321.0,81%,,,,,,,,,
27304,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,7,13.0,2,9.0,4.0,14,3,2,47%,3,0.0,1,397.0,300.0,76%,,,,,,,,,
27304,536,Sevilla,https://media.api-sports.io/football/teams/536.png,2,3,8.0,3,3.0,5.0,9,6,2,53%,3,1.0,3,438.0,325.0,74%,,,,,,,,,
27305,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,8,6,18.0,4,9.0,9.0,13,3,0,41%,2,0.0,6,292.0,222.0,76%,,,,,,,,,
27305,539,Levante,https://media.api-sports.io/football/teams/539.png,7,2,12.0,3,8.0,4.0,10,5,7,59%,2,0.0,7,419.0,314.0,75%,,,,,,,,,
27308,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,3,12.0,5,8.0,4.0,12,6,3,46%,2,0.0,5,539.0,471.0,87%,,,,,,,,,
27308,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,2,14.0,5,9.0,5.0,13,4,3,54%,2,0.0,2,629.0,557.0,89%,,,,,,,,,
27315,539,Levante,https://media.api-sports.io/football/teams/539.png,8,5,19.0,6,11.0,8.0,18,8,2,55%,3,1.0,0,429.0,334.0,78%,,,,,,,,,
27315,547,Girona,https://media.api-sports.io/football/teams/547.png,2,6,9.0,1,7.0,2.0,16,2,3,45%,1,0.0,6,344.0,249.0,72%,,,,,,,,,
27312,540,Espanyol,https://media.api-sports.io/football/teams/540.png,1,8,12.0,3,9.0,3.0,10,3,0,51%,2,0.0,2,475.0,384.0,81%,,,,,,,,,
27312,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,5,10.0,3,4.0,6.0,17,6,1,49%,5,1.0,0,421.0,335.0,80%,,,,,,,,,
27318,720,Valladolid,https://media.api-sports.io/football/teams/720.png,5,5,12.0,2,5.0,7.0,16,9,2,58%,0,0.0,4,491.0,393.0,80%,,,,,,,,,
27318,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,2,9.0,2,5.0,4.0,23,5,0,42%,3,0.0,5,358.0,272.0,76%,,,,,,,,,
27309,542,Alaves,https://media.api-sports.io/football/teams/542.png,5,6,14.0,3,9.0,5.0,10,2,1,44%,3,0.0,1,362.0,254.0,70%,,,,,,,,,
27309,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,8,14.0,4,11.0,3.0,13,6,1,56%,3,0.0,3,457.0,350.0,77%,,,,,,,,,
27314,726,Huesca,https://media.api-sports.io/football/teams/726.png,6,4,11.0,1,8.0,3.0,21,4,4,33%,3,0.0,0,290.0,212.0,73%,,,,,,,,,
27314,543,Real Betis,https://media.api-sports.io/football/teams/543.png,1,1,7.0,5,4.0,3.0,7,6,1,67%,2,0.0,4,613.0,528.0,86%,,,,,,,,,
