fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
872098,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,8,9,19,2,11,8,8,5,2,54%,0,,1,489,403,82%,
872098,1297,PAU,https://media.api-sports.io/football/teams/1297.png,1,4,7,2,5,2,15,1,2,46%,1,,6,416,316,76%,
872103,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,5,4,11,2,9,2,15,3,1,55%,1,,2,386,287,74%,
872103,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,4,7,15,4,9,6,25,4,1,45%,3,,5,319,214,67%,
924385,87,Amiens,https://media.api-sports.io/football/teams/87.png,1,5,9,3,6,3,15,4,2,39%,1,,3,347,253,73%,
924385,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,5,7,15,3,9,6,9,2,0,61%,1,,0,545,458,84%,
924386,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,7,1,8,0,6,2,10,3,2,52%,0,,0,421,328,78%,
924386,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,1,7,9,1,4,5,18,1,0,48%,3,,6,403,297,74%,
872110,87,Amiens,https://media.api-sports.io/football/teams/87.png,2,3,7,2,3,4,9,6,2,43%,0,,4,414,312,75%,
872110,1297,PAU,https://media.api-sports.io/football/teams/1297.png,4,2,8,2,4,4,15,5,0,57%,2,,2,542,422,78%,
872113,89,Dijon,https://media.api-sports.io/football/teams/89.png,3,4,10,3,7,3,14,6,0,42%,2,,3,317,237,75%,
872113,101,Grenoble,https://media.api-sports.io/football/teams/101.png,3,4,9,2,6,3,12,6,2,58%,3,,2,450,369,82%,
872114,111,Le Havre,https://media.api-sports.io/football/teams/111.png,4,3,12,5,7,5,21,2,3,63%,3,,0,505,425,84%,
872114,433,Laval,https://media.api-sports.io/football/teams/433.png,1,3,5,1,4,1,16,4,2,37%,3,,2,295,218,74%,
872111,113,Niort,https://media.api-sports.io/football/teams/113.png,6,7,18,5,15,3,12,6,3,56%,0,,3,472,391,83%,
872111,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,6,3,13,4,8,5,11,3,1,44%,3,,3,369,287,78%,
872109,114,Paris FC,https://media.api-sports.io/football/teams/114.png,8,6,18,4,14,4,10,5,1,66%,2,,3,649,555,86%,
872109,90,Guingamp,https://media.api-sports.io/football/teams/90.png,5,3,10,2,8,2,18,2,1,34%,0,,6,329,219,67%,
872107,431,Quevilly,https://media.api-sports.io/football/teams/431.png,2,3,9,4,4,5,15,11,3,67%,0,,1,546,408,75%,
872107,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,2,5,7,0,4,3,18,1,0,33%,4,,1,277,156,56%,
872112,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,8,8,21,5,11,10,20,2,5,55%,3,,3,354,252,71%,
872112,92,Nimes,https://media.api-sports.io/football/teams/92.png,5,3,11,3,7,4,16,1,2,45%,2,,4,300,186,62%,
872108,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,1,3,8,4,4,4,10,6,0,56%,1,,1,452,317,70%,
872108,112,Metz,https://media.api-sports.io/football/teams/112.png,4,2,13,7,7,6,12,4,5,44%,1,,1,355,218,61%,
872115,88,Caen,https://media.api-sports.io/football/teams/88.png,6,7,17,4,10,7,17,5,3,44%,2,,2,414,326,79%,
872115,115,Sochaux,https://media.api-sports.io/football/teams/115.png,1,5,7,1,4,3,10,0,1,56%,1,,6,556,458,82%,
924387,115,Sochaux,https://media.api-sports.io/football/teams/115.png,3,2,9,4,2,7,14,3,3,57%,2,,2,546,456,84%,
924387,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,3,7,12,2,5,7,19,2,2,43%,2,,2,408,316,77%,
872124,90,Guingamp,https://media.api-sports.io/football/teams/90.png,5,2,9,2,7,2,18,3,4,52%,2,0,1,460,366,80%,
872124,89,Dijon,https://media.api-sports.io/football/teams/89.png,1,0,4,3,2,2,9,4,4,48%,3,1,2,428,330,77%,
872123,92,Nimes,https://media.api-sports.io/football/teams/92.png,7,6,15,2,8,7,17,2,0,55%,1,,3,463,383,83%,
872123,431,Quevilly,https://media.api-sports.io/football/teams/431.png,3,5,10,2,6,4,15,5,2,45%,2,,5,370,276,75%,
872121,101,Grenoble,https://media.api-sports.io/football/teams/101.png,5,6,11,0,7,4,12,0,5,54%,1,1,5,469,347,74%,
872121,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,6,2,9,1,7,2,17,5,1,46%,4,1,3,385,268,70%,
872120,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,4,4,9,1,5,4,13,1,1,48%,3,,4,401,261,65%,
872120,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,6,9,21,6,10,11,20,6,1,52%,0,,2,406,269,66%,
872118,433,Laval,https://media.api-sports.io/football/teams/433.png,1,2,6,3,6,0,14,3,2,50%,1,,,435,373,86%,
872118,114,Paris FC,https://media.api-sports.io/football/teams/114.png,2,2,5,1,4,1,16,1,0,50%,1,,,438,363,83%,
872116,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,3,8,17,6,9,8,14,11,1,58%,3,,5,459,366,80%,
872116,87,Amiens,https://media.api-sports.io/football/teams/87.png,6,3,11,2,6,5,5,4,4,42%,1,,3,341,250,73%,
872122,1297,PAU,https://media.api-sports.io/football/teams/1297.png,8,3,12,1,7,5,16,5,3,54%,2,,3,462,378,82%,
872122,113,Niort,https://media.api-sports.io/football/teams/113.png,3,3,9,3,5,4,13,5,0,46%,3,,7,396,310,78%,
872119,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,5,2,10,3,9,1,13,2,0,36%,3,,3,286,204,71%,
872119,88,Caen,https://media.api-sports.io/football/teams/88.png,5,7,13,1,9,4,16,8,4,64%,1,,2,516,430,83%,
872117,112,Metz,https://media.api-sports.io/football/teams/112.png,4,5,13,4,8,5,15,3,0,42%,0,,2,372,265,71%,
872117,111,Le Havre,https://media.api-sports.io/football/teams/111.png,3,4,9,2,7,2,19,3,2,58%,5,,3,508,398,78%,
872084,114,Paris FC,https://media.api-sports.io/football/teams/114.png,5,4,12,3,10,2,13,4,3,49%,,,6,511,421,82%,
872084,87,Amiens,https://media.api-sports.io/football/teams/87.png,6,4,15,5,12,3,10,8,4,51%,,,2,519,439,85%,
872132,111,Le Havre,https://media.api-sports.io/football/teams/111.png,2,7,9,0,4,5,11,2,3,42%,3,0,3,281,196,70%,
872132,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,5,5,14,4,7,7,18,9,5,58%,2,1,0,387,305,79%,
924388,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,8,6,14,0,11,3,12,5,2,58%,1,,1,527,445,84%,
924388,92,Nimes,https://media.api-sports.io/football/teams/92.png,1,5,7,1,3,4,12,2,3,42%,1,,5,390,296,76%,
872129,87,Amiens,https://media.api-sports.io/football/teams/87.png,7,2,11,2,9,2,17,5,3,60%,1,,3,496,419,84%,
872129,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,6,4,14,4,12,2,12,3,0,40%,1,,6,331,257,78%,
872133,88,Caen,https://media.api-sports.io/football/teams/88.png,4,6,15,5,9,6,10,5,0,55%,3,,3,411,308,75%,
872133,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,4,2,11,5,6,5,16,7,2,45%,0,,2,344,246,72%,
872131,89,Dijon,https://media.api-sports.io/football/teams/89.png,5,5,11,1,5,6,8,13,2,64%,1,1,2,485,401,83%,
872131,1297,PAU,https://media.api-sports.io/football/teams/1297.png,3,4,7,0,4,3,17,4,1,36%,4,0,5,292,211,72%,
872130,113,Niort,https://media.api-sports.io/football/teams/113.png,6,1,7,0,5,2,16,1,,43%,4,1,4,358,278,78%,
872130,433,Laval,https://media.api-sports.io/football/teams/433.png,6,7,16,3,14,2,19,3,,57%,3,1,3,452,368,81%,
872128,114,Paris FC,https://media.api-sports.io/football/teams/114.png,3,3,9,3,8,1,14,5,0,65%,1,,4,582,471,81%,
872128,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,5,5,14,4,8,6,12,4,3,35%,2,,2,311,229,74%,
872127,115,Sochaux,https://media.api-sports.io/football/teams/115.png,4,9,18,5,14,4,12,9,,57%,2,,3,451,368,82%,
872127,101,Grenoble,https://media.api-sports.io/football/teams/101.png,3,3,7,1,5,2,22,1,,43%,4,,3,354,269,76%,
872125,431,Quevilly,https://media.api-sports.io/football/teams/431.png,6,7,15,2,8,7,10,4,1,52%,0,,2,433,333,77%,
872125,112,Metz,https://media.api-sports.io/football/teams/112.png,4,3,9,2,6,3,13,5,1,48%,3,,5,404,306,76%,
872126,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,3,5,10,2,8,2,6,9,0,51%,,1,5,395,239,61%,
872126,90,Guingamp,https://media.api-sports.io/football/teams/90.png,5,1,6,0,5,1,7,1,5,49%,,0,2,384,242,63%,
872134,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,8,10,22,4,15,7,6,1,4,70%,0,,0,522,460,88%,
872134,113,Niort,https://media.api-sports.io/football/teams/113.png,1,6,8,1,5,3,7,4,1,30%,1,,5,218,150,69%,
872142,88,Caen,https://media.api-sports.io/football/teams/88.png,5,7,14,2,7,7,14,4,2,65%,1,,1,532,448,84%,
872142,89,Dijon,https://media.api-sports.io/football/teams/89.png,2,3,7,2,3,4,12,4,2,35%,1,,3,277,194,70%,
872141,92,Nimes,https://media.api-sports.io/football/teams/92.png,8,3,14,3,12,2,6,2,1,57%,,,2,571,460,81%,
872141,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,2,3,7,2,3,4,14,2,0,43%,,,4,428,307,72%,
872138,101,Grenoble,https://media.api-sports.io/football/teams/101.png,5,3,13,5,10,3,17,3,2,47%,2,,1,448,352,79%,
872138,87,Amiens,https://media.api-sports.io/football/teams/87.png,1,3,6,2,3,3,15,4,2,53%,1,,3,494,419,85%,
872137,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,7,1,8,0,5,3,12,4,5,40%,2,,5,372,289,78%,
872137,114,Paris FC,https://media.api-sports.io/football/teams/114.png,10,3,20,7,16,4,10,5,1,60%,1,,3,559,459,82%,
872135,112,Metz,https://media.api-sports.io/football/teams/112.png,5,4,15,6,8,7,11,5,2,51%,1,,4,398,311,78%,
