fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_past,tackles_blocks,dribbles_success,fouls_drawn,fouls_committed,shots_on,offsides,goals_assists,goals_total,penalty_commited,penalty_won
719523,Borussia Monchengladbach,163,25638,Florian Neuhaus,https://media.api-sports.io/football/players/25638.png,90.0,32,F,7.3,False,False,0,,40.0,31,0,0,0,0,,3.0,,6.0,1.0,19.0,12.0,3.0,3.0,,3.0,3.0,1.0,1.0,,,,,
719523,Borussia Monchengladbach,163,421,Breel Embolo,https://media.api-sports.io/football/players/421.png,90.0,36,F,6.9,False,False,0,,34.0,25,0,0,0,0,,,2.0,,,18.0,7.0,4.0,,,2.0,2.0,1.0,,,,,,
719523,Borussia Monchengladbach,163,25627,Tobias Sippel,https://media.api-sports.io/football/players/25627.png,,21,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,25629,Mamadou Doucouré,https://media.api-sports.io/football/players/25629.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,25630,Tony Jantschke,https://media.api-sports.io/football/players/25630.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,25641,Keanan Bennetts,https://media.api-sports.io/football/players/25641.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,25644,Patrick Herrmann,https://media.api-sports.io/football/players/25644.png,11.0,7,F,6.5,False,True,0,,7.0,4,0,0,0,0,,,,,,2.0,,,1.0,,,,,,,,,,
719523,Borussia Monchengladbach,163,50852,Joseph Scally,https://media.api-sports.io/football/players/50852.png,3.0,29,D,,False,True,0,,8.0,6,0,0,0,0,,,,,,1.0,,,,,,,1.0,,,,,,
719523,Borussia Monchengladbach,163,153286,Conor Noß,https://media.api-sports.io/football/players/153286.png,,34,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,25646,Alassane Pléa,https://media.api-sports.io/football/players/25646.png,3.0,14,F,,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Borussia Monchengladbach,163,21509,Marcus Thuram,https://media.api-sports.io/football/players/21509.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,1798,Frederik Rønnow,https://media.api-sports.io/football/players/1798.png,90.0,19,G,6.9,False,False,1,4.0,42.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,25147,Paul Jäckel,https://media.api-sports.io/football/players/25147.png,90.0,3,D,6.7,False,False,0,,59.0,48,0,0,0,0,,,,2.0,1.0,14.0,8.0,4.0,2.0,,3.0,1.0,1.0,,,,,,
719523,Union Berlin,182,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90.0,31,D,6.9,False,False,0,,59.0,44,1,0,0,0,,,,3.0,1.0,13.0,9.0,1.0,1.0,,1.0,1.0,2.0,,,,,,
719523,Union Berlin,182,26297,Timo Baumgartl,https://media.api-sports.io/football/players/26297.png,90.0,25,D,7.3,False,False,0,,52.0,47,0,0,0,0,,,,1.0,,3.0,3.0,,,2.0,,1.0,,,,,,,
719523,Union Berlin,182,24848,Christopher Trimmel,https://media.api-sports.io/football/players/24848.png,90.0,28,M,6.2,True,False,0,,29.0,20,0,0,0,0,,,2.0,1.0,,8.0,1.0,1.0,1.0,,,,2.0,,,,,,
719523,Union Berlin,182,37938,Sheraldo Becker,https://media.api-sports.io/football/players/37938.png,70.0,27,M,6.7,False,False,0,,14.0,9,0,0,0,0,,1.0,1.0,1.0,,9.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,,
719523,Union Berlin,182,25300,Rani Khedira,https://media.api-sports.io/football/players/25300.png,90.0,8,M,7.2,False,False,0,,39.0,31,0,0,0,0,,,,6.0,1.0,14.0,10.0,,1.0,,,2.0,1.0,,,,,,
719523,Union Berlin,182,24854,Grischa Prömel,https://media.api-sports.io/football/players/24854.png,58.0,21,M,6.2,False,False,0,,13.0,8,1,0,0,0,,,,1.0,,6.0,2.0,,3.0,,,,1.0,,,,,,
719523,Union Berlin,182,25452,Niko Giesselmann,https://media.api-sports.io/football/players/25452.png,88.0,23,M,6.6,False,False,0,,34.0,27,0,0,0,0,,,1.0,,,4.0,,2.0,,,,,1.0,,,1.0,,,
719523,Union Berlin,182,25030,Andreas Voglsammer,https://media.api-sports.io/football/players/25030.png,71.0,9,F,6.6,False,False,0,,6.0,3,0,0,0,0,,2.0,,,,16.0,5.0,,2.0,,,2.0,3.0,1.0,,,,,
719523,Union Berlin,182,25329,Max Kruse,https://media.api-sports.io/football/players/25329.png,88.0,10,F,8.2,False,False,0,,26.0,19,0,0,1,0,,2.0,,1.0,,4.0,2.0,1.0,,,,,1.0,2.0,,,2.0,,
719523,Union Berlin,182,25284,Andreas Luthe,https://media.api-sports.io/football/players/25284.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,26237,Dominique Heintz,https://media.api-sports.io/football/players/26237.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,2.0,20,D,,False,True,0,,2.0,1,0,0,0,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
719523,Union Berlin,182,25323,Kevin Möhwald,https://media.api-sports.io/football/players/25323.png,32.0,30,M,6.2,False,True,0,,19.0,13,0,0,0,0,,,,,,5.0,,,1.0,,,,3.0,,1.0,,,,
719523,Union Berlin,182,25922,Levin Öztunali,https://media.api-sports.io/football/players/25922.png,20.0,7,M,6.3,False,True,0,,3.0,2,0,0,0,0,,,,1.0,,4.0,2.0,,,,,1.0,1.0,,,,,,
719523,Union Berlin,182,25379,Genki Haraguchi,https://media.api-sports.io/football/players/25379.png,2.0,24,M,,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
719523,Union Berlin,182,25192,Kevin Behrens,https://media.api-sports.io/football/players/25192.png,19.0,17,F,6.2,False,True,0,,11.0,9,0,0,0,0,,,,,1.0,5.0,,1.0,,,,,2.0,,,,,,
719523,Union Berlin,182,25929,Anthony Ujah,https://media.api-sports.io/football/players/25929.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,702,Oliver Baumann,https://media.api-sports.io/football/players/702.png,90.0,1,G,5.9,False,False,3,,45.0,41,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,126949,Chris Richards,https://media.api-sports.io/football/players/126949.png,90.0,28,D,6.5,False,False,0,,72.0,63,0,0,0,0,,1.0,,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,
719525,1899 Hoffenheim,167,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90.0,22,D,6.7,False,False,0,,113.0,100,0,0,0,0,,1.0,,,2.0,2.0,2.0,,,,,1.0,,,,,,,
719525,1899 Hoffenheim,167,708,Benjamin Hübner,https://media.api-sports.io/football/players/708.png,62.0,21,D,6.5,True,False,0,,49.0,44,0,0,0,0,,1.0,,1.0,1.0,7.0,3.0,1.0,,,1.0,,1.0,,,,,,
719525,1899 Hoffenheim,167,25389,Ihlas Bebou,https://media.api-sports.io/football/players/25389.png,90.0,9,M,6.9,False,False,0,,32.0,28,0,0,0,0,,,3.0,1.0,3.0,9.0,2.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,,,
719525,1899 Hoffenheim,167,718,Dennis Geiger,https://media.api-sports.io/football/players/718.png,62.0,8,M,6.6,False,False,0,,39.0,34,0,0,0,0,,,1.0,2.0,2.0,10.0,3.0,,2.0,,,1.0,3.0,,,,,,
719525,1899 Hoffenheim,167,137210,Angelo Stiller,https://media.api-sports.io/football/players/137210.png,90.0,13,M,7.2,False,False,0,,85.0,76,0,0,0,0,,,1.0,1.0,2.0,10.0,7.0,5.0,2.0,,5.0,,1.0,,,,,,
719525,1899 Hoffenheim,167,25158,David Raum,https://media.api-sports.io/football/players/25158.png,83.0,17,M,6.2,False,False,0,,42.0,36,0,0,0,0,,1.0,2.0,,,4.0,1.0,2.0,,,,,,,3.0,,,,
719525,1899 Hoffenheim,167,715,Christoph Baumgartner,https://media.api-sports.io/football/players/715.png,9.0,14,F,6.5,False,False,0,,,,0,0,0,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,
719525,1899 Hoffenheim,167,1097,Munas Dabbur,https://media.api-sports.io/football/players/1097.png,90.0,10,F,7.2,False,False,0,,36.0,33,1,0,0,0,,1.0,2.0,1.0,,10.0,4.0,2.0,,,1.0,2.0,4.0,,,1.0,,,
719525,1899 Hoffenheim,167,726,Andrej Kramarić,https://media.api-sports.io/football/players/726.png,90.0,27,F,6.9,False,False,0,,23.0,15,0,0,0,0,,2.0,1.0,,,10.0,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,
719525,1899 Hoffenheim,167,163066,Luca Philipp,https://media.api-sports.io/football/players/163066.png,,37,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,711,Stefan Posch,https://media.api-sports.io/football/players/711.png,,38,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,19021,Håvard Nordtveit,https://media.api-sports.io/football/players/19021.png,28.0,6,D,6.7,False,True,0,,28.0,24,0,0,0,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
719525,1899 Hoffenheim,167,416,Sebastian Rudy,https://media.api-sports.io/football/players/416.png,28.0,16,M,6.3,False,True,0,,17.0,16,1,0,0,0,,1.0,,,,3.0,2.0,,,,,,1.0,,,,,,
719525,1899 Hoffenheim,167,325975,Tom Bischof,https://media.api-sports.io/football/players/325975.png,,39,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,24993,Sargis Adamyan,https://media.api-sports.io/football/players/24993.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,202501,Fisnik Asllani,https://media.api-sports.io/football/players/202501.png,,44,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,1899 Hoffenheim,167,90590,Georginio Rutter,https://media.api-sports.io/football/players/90590.png,81.0,33,F,7.9,False,True,0,,22.0,16,0,0,0,0,,4.0,,1.0,1.0,17.0,7.0,4.0,,,2.0,,1.0,2.0,,,1.0,,
719525,1899 Hoffenheim,167,22,Jacob Bruun Larsen,https://media.api-sports.io/football/players/22.png,13.0,7,F,6.7,False,True,0,,6.0,3,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,,,
719525,Borussia Dortmund,165,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90.0,1,G,6.2,False,False,2,2.0,38.0,32,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,56.0,39,D,6.7,False,False,0,,26.0,20,0,0,0,0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,
719525,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,83.0,16,D,6.9,False,False,0,,55.0,45,0,0,0,0,,,,3.0,1.0,7.0,6.0,,,,,1.0,1.0,,,,,,
719525,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,6.5,False,False,0,,54.0,50,1,0,0,0,,,,1.0,1.0,8.0,3.0,,1.0,,,,2.0,,,,,,
719525,Borussia Dortmund,165,8,Raphaël Guerreiro,https://media.api-sports.io/football/players/8.png,90.0,13,D,7,False,False,0,,64.0,54,0,0,0,0,,,,5.0,,9.0,8.0,1.0,,,1.0,2.0,,,,,,,
719525,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,56.0,19,M,7,False,False,0,,23.0,15,0,0,0,0,,,1.0,4.0,1.0,10.0,7.0,1.0,2.0,,1.0,1.0,,,,,,,
719525,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,90.0,8,M,6.7,False,False,0,,38.0,32,0,0,0,0,,,1.0,2.0,,9.0,3.0,,3.0,1.0,,,1.0,,,,,,
719525,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,90.0,22,M,6.6,False,False,0,,36.0,28,1,0,0,0,,,1.0,2.0,1.0,11.0,7.0,,2.0,,,4.0,2.0,,,,,,
719525,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,90.0,11,F,7.2,True,False,0,,32.0,25,0,0,0,0,,1.0,,,,8.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,
719525,Borussia Dortmund,165,1100,Erling Braut Haaland,https://media.api-sports.io/football/players/1100.png,63.0,9,F,7.2,False,False,0,,16.0,11,0,0,0,0,,2.0,,,,4.0,1.0,1.0,,,,,,1.0,,,1.0,,
719525,Borussia Dortmund,165,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,83.0,21,F,8.3,False,False,0,,26.0,21,0,0,0,0,,,2.0,1.0,3.0,9.0,7.0,4.0,1.0,,3.0,2.0,,,,2.0,,,
719525,Borussia Dortmund,165,2,Marwin Hitz,https://media.api-sports.io/football/players/2.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,13,Dan-Axel Zagadou,https://media.api-sports.io/football/players/13.png,34.0,5,D,6.7,False,True,0,,13.0,11,0,0,0,0,,,,1.0,,6.0,4.0,,1.0,,,,,,,,,,
719525,Borussia Dortmund,165,19068,Felix Passlack,https://media.api-sports.io/football/players/19068.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,1084,Marin Pongračić,https://media.api-sports.io/football/players/1084.png,13.0,34,D,6.3,False,True,0,,3.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,721,Nico Schulz,https://media.api-sports.io/football/players/721.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,10166,Reinier,https://media.api-sports.io/football/players/10166.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719525,Borussia Dortmund,165,2929,Thorgan Hazard,https://media.api-sports.io/football/players/2929.png,34.0,10,M,6.6,False,True,0,,18.0,12,0,0,0,0,,,,1.0,1.0,3.0,3.0,1.0,,,1.0,,,,,,,,
719525,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,27.0,28,M,6.7,False,True,0,,12.0,8,0,0,0,0,,1.0,,1.0,1.0,4.0,1.0,,,,,,1.0,,,,,,
719525,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,13.0,18,F,6.5,False,True,0,,2.0,1,0,0,0,0,,,,,,1.0,,,,,,,,,1.0,,,,
719522,Bayer Leverkusen,168,963,Lukáš Hrádecký,https://media.api-sports.io/football/players/963.png,90.0,1,G,7,True,False,1,5.0,35.0,33,0,0,0,0,0.0,,,,,2.0,2.0,,,,,,,,,,,,
719522,Bayer Leverkusen,168,152654,Jeremie Frimpong,https://media.api-sports.io/football/players/152654.png,90.0,30,D,8,False,False,0,,49.0,46,0,0,0,0,,2.0,3.0,,1.0,11.0,8.0,8.0,,,7.0,1.0,,1.0,,1.0,,,
719522,Bayer Leverkusen,168,972,Jonathan Tah,https://media.api-sports.io/football/players/972.png,82.0,4,D,7,False,False,0,,73.0,68,0,0,0,0,,,1.0,,,7.0,4.0,1.0,,,,,1.0,,,,,,
719522,Bayer Leverkusen,168,127817,Piero Hincapie,https://media.api-sports.io/football/players/127817.png,90.0,33,D,7,False,False,0,,82.0,73,0,0,0,0,,,,,,9.0,5.0,1.0,,3.0,1.0,,,,1.0,,,,
719522,Bayer Leverkusen,168,530,Mitchel Bakker,https://media.api-sports.io/football/players/530.png,90.0,5,D,6.3,False,False,0,,66.0,55,0,0,0,0,,,2.0,1.0,,8.0,2.0,2.0,1.0,,,,1.0,,,1.0,,,
719522,Bayer Leverkusen,168,24903,Robert Andrich,https://media.api-sports.io/football/players/24903.png,90.0,8,M,8.3,False,False,0,,73.0,67,0,0,0,0,,,3.0,3.0,,8.0,5.0,1.0,,,1.0,,2.0,,,1.0,,,
719522,Bayer Leverkusen,168,976,Karim Bellarabi,https://media.api-sports.io/football/players/976.png,78.0,38,M,7.5,False,False,0,,40.0,39,1,0,0,0,,5.0,,,2.0,5.0,,,2.0,,,,2.0,3.0,,,1.0,,
719522,Bayer Leverkusen,168,203224,Florian Wirtz,https://media.api-sports.io/football/players/203224.png,82.0,27,M,7.3,False,False,0,,75.0,66,0,0,0,0,,1.0,5.0,1.0,,12.0,7.0,6.0,,,4.0,1.0,1.0,1.0,,,,,
719522,Bayer Leverkusen,168,129682,Amine Adli,https://media.api-sports.io/football/players/129682.png,70.0,31,M,7.7,False,False,0,,40.0,33,0,0,0,0,,3.0,1.0,2.0,4.0,9.0,6.0,1.0,,,,3.0,1.0,2.0,,1.0,,,
719522,Bayer Leverkusen,168,277,Moussa Diaby,https://media.api-sports.io/football/players/277.png,90.0,19,M,9.3,False,False,0,,42.0,31,0,0,0,0,,4.0,1.0,1.0,,5.0,1.0,3.0,,,,,,3.0,,,3.0,,
719522,Bayer Leverkusen,168,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,70.0,14,F,6.5,False,False,0,,11.0,8,0,0,0,0,,3.0,,,,5.0,2.0,1.0,,,,,,1.0,,,,,
719522,Bayer Leverkusen,168,25802,Lennart Grill,https://media.api-sports.io/football/players/25802.png,,21,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,Bayer Leverkusen,168,25168,Niklas Lomb,https://media.api-sports.io/football/players/25168.png,,36,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,Bayer Leverkusen,168,19018,Timothy Fosu-Mensah,https://media.api-sports.io/football/players/19018.png,12.0,24,D,6.6,False,True,0,,8.0,8,0,0,0,0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
719522,Bayer Leverkusen,168,971,Panagiotis Retsos,https://media.api-sports.io/football/players/971.png,8.0,3,D,6.6,False,True,0,,8.0,8,0,0,0,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
719522,Bayer Leverkusen,168,714,Nadiem Amiri,https://media.api-sports.io/football/players/714.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,Bayer Leverkusen,168,322858,Zidan Sertdemir,https://media.api-sports.io/football/players/322858.png,8.0,29,M,6.3,False,True,0,,4.0,4,0,0,0,0,,,1.0,,,2.0,,,,,,,,,,,,,
719522,Bayer Leverkusen,168,974,Charles Aránguiz,https://media.api-sports.io/football/players/974.png,20.0,20,M,6.6,False,True,0,,20.0,18,0,0,0,0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,
719522,Bayer Leverkusen,168,982,Lucas Alario,https://media.api-sports.io/football/players/982.png,20.0,13,F,7.2,False,True,0,,7.0,5,0,0,0,0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,
719522,Bayer Leverkusen,168,161980,Emrehan Gedikli,https://media.api-sports.io/football/players/161980.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,24837,Rafał Gikiewicz,https://media.api-sports.io/football/players/24837.png,90.0,1,G,6.9,False,False,5,7.0,26.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,3001,Robert Gumny,https://media.api-sports.io/football/players/3001.png,74.0,2,D,6.3,False,False,0,,21.0,16,0,0,0,0,,,,3.0,,4.0,3.0,,,,,,,,,,,,
719522,FC Augsburg,170,25293,Reece Oxford,https://media.api-sports.io/football/players/25293.png,90.0,4,D,6.3,False,False,0,,36.0,28,0,0,0,0,,1.0,,1.0,4.0,4.0,2.0,,1.0,,,,,,,,,,
719522,FC Augsburg,170,25406,Felix Uduokhai,https://media.api-sports.io/football/players/25406.png,90.0,19,D,6.2,False,False,0,,32.0,25,1,0,0,0,,,,1.0,3.0,9.0,5.0,2.0,1.0,1.0,2.0,,1.0,,,,,,
719522,FC Augsburg,170,15901,Mads Pedersen,https://media.api-sports.io/football/players/15901.png,45.0,3,D,6.2,False,False,0,,8.0,5,1,0,0,0,,1.0,,1.0,,5.0,2.0,,1.0,,,1.0,2.0,,,,,,
719522,FC Augsburg,170,48471,Ruben Vargas,https://media.api-sports.io/football/players/48471.png,45.0,16,M,5.6,False,False,0,,10.0,8,0,0,0,0,,,,,,8.0,,3.0,2.0,,,,1.0,,,,,,
719522,FC Augsburg,170,25290,Jeffrey Gouweleeuw,https://media.api-sports.io/football/players/25290.png,90.0,6,M,6.3,True,False,0,,29.0,23,0,0,0,0,,,2.0,4.0,1.0,10.0,4.0,1.0,2.0,1.0,,,,,,,,,
719522,FC Augsburg,170,24904,Niklas Dorsch,https://media.api-sports.io/football/players/24904.png,90.0,30,M,6.9,False,False,0,,44.0,38,0,0,0,0,,1.0,2.0,4.0,2.0,10.0,7.0,,,,,2.0,2.0,,,,,,
719522,FC Augsburg,170,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,90.0,10,M,7.2,False,False,0,,30.0,19,0,0,0,0,,2.0,1.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,
719522,FC Augsburg,170,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,74.0,11,F,7,False,False,0,,14.0,11,0,0,0,0,,1.0,,4.0,,12.0,8.0,,1.0,,,1.0,,1.0,,,,,
719522,FC Augsburg,170,73868,Ricardo Pepi,https://media.api-sports.io/football/players/73868.png,57.0,18,F,7.2,False,False,0,,13.0,9,0,0,0,0,,2.0,2.0,1.0,1.0,7.0,3.0,,1.0,,,,,1.0,,,,,
719522,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,25288,Raphael Framberger,https://media.api-sports.io/football/players/25288.png,16.0,32,D,6.3,False,True,0,,9.0,7,0,0,0,0,,,,2.0,,4.0,3.0,1.0,1.0,,1.0,,,,,,,,
719522,FC Augsburg,170,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,162079,Lasse Günther,https://media.api-sports.io/football/players/162079.png,45.0,29,F,6.9,False,True,0,,15.0,9,0,0,0,0,,1.0,1.0,2.0,,3.0,3.0,1.0,,,1.0,,,,,,,,
719522,FC Augsburg,170,25298,André Hahn,https://media.api-sports.io/football/players/25298.png,16.0,28,M,6.5,False,True,0,,5.0,5,0,0,0,0,,1.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,
719522,FC Augsburg,170,2797,Alfreð Finnbogason,https://media.api-sports.io/football/players/2797.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,26257,Florian Niederlechner,https://media.api-sports.io/football/players/26257.png,33.0,7,F,6.3,False,True,0,,4.0,3,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
719522,FC Augsburg,170,25385,Noah Joel Sarenren Bazee,https://media.api-sports.io/football/players/25385.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719522,FC Augsburg,170,48649,Andi Zeqiri,https://media.api-sports.io/football/players/48649.png,45.0,21,F,6.7,False,True,0,,12.0,11,0,0,0,0,,1.0,2.0,,1.0,7.0,2.0,1.0,3.0,,,2.0,,,,,,,
719528,SpVgg Greuther Furth,178,25141,Sascha Burchert,https://media.api-sports.io/football/players/25141.png,90.0,30,G,6.9,False,False,1,4.0,33.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
719528,SpVgg Greuther Furth,178,113591,Marco Meyerhofer,https://media.api-sports.io/football/players/113591.png,90.0,18,D,7.3,False,False,0,,37.0,24,0,0,0,0,,,,2.0,4.0,8.0,6.0,4.0,,2.0,2.0,1.0,,,,,,,
719528,SpVgg Greuther Furth,178,24905,Sebastian Griesbeck,https://media.api-sports.io/football/players/24905.png,90.0,22,D,6.9,False,False,0,,31.0,23,0,0,0,0,,,,2.0,2.0,3.0,3.0,,,1.0,,,,,,,,,
719528,SpVgg Greuther Furth,178,232,Nick Viergever,https://media.api-sports.io/football/players/232.png,90.0,24,D,6.6,False,False,0,,29.0,20,0,0,0,0,,,,2.0,,7.0,3.0,,1.0,1.0,,1.0,,,,,,,
719528,SpVgg Greuther Furth,178,1813,Jetro Willems,https://media.api-sports.io/football/players/1813.png,69.0,15,D,7.5,False,False,0,,32.0,27,0,0,0,0,,2.0,,2.0,,5.0,4.0,1.0,,,,2.0,,2.0,,,,,
719528,SpVgg Greuther Furth,178,25161,Paul Seguin,https://media.api-sports.io/football/players/25161.png,90.0,33,M,7.3,False,False,0,,46.0,31,1,0,0,0,,,1.0,4.0,,11.0,8.0,,,,,,1.0,,,1.0,,,
719528,SpVgg Greuther Furth,178,25013,Max Christiansen,https://media.api-sports.io/football/players/25013.png,90.0,13,M,7.5,False,False,0,,33.0,24,0,0,0,0,,,1.0,3.0,5.0,10.0,6.0,,,,,1.0,1.0,,,,,,
719528,SpVgg Greuther Furth,178,25617,Timothy Tillman,https://media.api-sports.io/football/players/25617.png,84.0,21,M,7.2,False,False,0,,26.0,19,0,0,0,0,,,,3.0,1.0,15.0,10.0,5.0,1.0,,4.0,2.0,1.0,,,,,,
719528,SpVgg Greuther Furth,178,24936,Jeremy Dudziak,https://media.api-sports.io/football/players/24936.png,77.0,28,M,7.9,False,False,0,,18.0,11,0,0,0,0,,1.0,2.0,3.0,1.0,12.0,4.0,4.0,1.0,,1.0,,1.0,1.0,,,1.0,,
719528,SpVgg Greuther Furth,178,1827,Branimir Hrgota,https://media.api-sports.io/football/players/1827.png,90.0,10,F,6.9,True,False,0,,25.0,17,0,0,0,0,,1.0,1.0,3.0,,25.0,12.0,5.0,,,2.0,4.0,6.0,,,,,,
719528,SpVgg Greuther Furth,178,128533,Jamie Leweling,https://media.api-sports.io/football/players/128533.png,85.0,40,F,6.3,False,False,0,,14.0,10,0,0,0,0,,1.0,1.0,1.0,,18.0,7.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,
719528,SpVgg Greuther Furth,178,39034,Andreas Linde,https://media.api-sports.io/football/players/39034.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
719528,SpVgg Greuther Furth,178,25285,Simon Asta,https://media.api-sports.io/football/players/25285.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
