fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,shots_total,shots_on,goals_total,tackles_interceptions,fouls_committed,fouls_drawn,passes_key,goals_assists,penalty_won,offsides,tackles_blocks,penalty_commited
964063,Bari,508,31670,Guillaume Gigliotti,https://media.api-sports.io/football/players/31670.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964063,Bari,508,338506,Marco Bosisio,https://media.api-sports.io/football/players/338506.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964063,Bari,508,31611,Emanuele Terranova,https://media.api-sports.io/football/players/31611.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964063,Bari,508,56877,Nicola Bellomo,https://media.api-sports.io/football/players/56877.png,,63,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964063,Bari,508,31546,Antonio Mazzotta,https://media.api-sports.io/football/players/31546.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964063,Bari,508,91527,Leonardo Benedetti,https://media.api-sports.io/football/players/91527.png,29.0,80,M,7.2,False,True,0,,33.0,28,0,0,0,0,,2.0,3.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,
964063,Bari,508,128478,Walid Cheddira,https://media.api-sports.io/football/players/128478.png,29.0,11,F,6.6,False,True,0,,14.0,12,0,0,0,0,,,5.0,,2.0,,,,,,,1.0,,3.0,,,,,
964063,Bari,508,787,Gianmarco Cangiano,https://media.api-sports.io/football/players/787.png,24.0,74,F,6.3,False,True,0,,4.0,4,0,0,0,0,,,4.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,
964063,Bari,508,31659,Cristian Galano,https://media.api-sports.io/football/players/31659.png,15.0,19,F,6.9,False,True,0,,11.0,11,0,0,0,0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
964063,Bari,508,56324,Damir Ceter,https://media.api-sports.io/football/players/56324.png,24.0,30,F,6.2,False,True,0,,2.0,,0,0,0,0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,
964064,Udinese,494,189,Daniele Padelli,https://media.api-sports.io/football/players/189.png,95.0,20,G,6.9,False,False,3,5.0,30.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
964064,Udinese,494,37,Nehuén Pérez,https://media.api-sports.io/football/players/37.png,95.0,18,D,8.5,False,False,0,,64.0,57,1,0,0,0,,4.0,11.0,6.0,,,2.0,2.0,2.0,2.0,1.0,3.0,,2.0,,,,,
964064,Udinese,494,30797,Bram Nuytinck,https://media.api-sports.io/football/players/30797.png,95.0,17,D,7.2,True,False,0,,59.0,55,0,0,0,0,,1.0,7.0,5.0,,,,1.0,,,,,,,,,,1.0,
964064,Udinese,494,20656,Enzo Ebosse,https://media.api-sports.io/football/players/20656.png,95.0,23,D,6.3,False,False,0,,57.0,51,0,0,0,0,,1.0,3.0,2.0,1.0,,,,,,3.0,,1.0,,,,,,
964064,Udinese,494,36916,Kingsley Ehizibue,https://media.api-sports.io/football/players/36916.png,65.0,19,M,6.5,False,False,0,,16.0,11,0,0,0,0,,2.0,8.0,3.0,,,1.0,,,,1.0,3.0,1.0,,,,,,
964064,Udinese,494,7591,Sandi Lovrić,https://media.api-sports.io/football/players/7591.png,95.0,4,M,7.3,False,False,0,,56.0,49,0,0,0,0,,3.0,8.0,5.0,1.0,1.0,,,,,1.0,2.0,1.0,4.0,,,,,
964064,Udinese,494,9010,Mato Jajalo,https://media.api-sports.io/football/players/9010.png,45.0,8,M,6.6,False,False,0,,12.0,9,0,0,0,0,,,6.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,
964064,Udinese,494,1353,Tolgay Arslan,https://media.api-sports.io/football/players/1353.png,95.0,5,M,6.9,False,False,0,,59.0,53,0,0,0,0,,,6.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,4.0,,,,,
964064,Udinese,494,161638,Festy Ebosele,https://media.api-sports.io/football/players/161638.png,45.0,2,M,6.6,False,False,0,,12.0,11,0,0,0,0,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,
964064,Udinese,494,125743,Beto,https://media.api-sports.io/football/players/125743.png,65.0,9,F,6.9,False,False,0,,10.0,7,0,0,0,0,,2.0,11.0,6.0,1.0,,,3.0,1.0,,,1.0,2.0,,,,,,
964064,Udinese,494,31561,Ilija Nestorovski,https://media.api-sports.io/football/players/31561.png,65.0,30,F,6.7,False,False,0,,17.0,14,0,0,0,0,,,6.0,2.0,,,1.0,1.0,,,,,1.0,,,,1.0,,
964064,Udinese,494,312999,Edoardo Piana,https://media.api-sports.io/football/players/312999.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,30915,Marco Silvestri,https://media.api-sports.io/football/players/30915.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,320335,James Abankwah,https://media.api-sports.io/football/players/320335.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,833,Jaka Bijol,https://media.api-sports.io/football/players/833.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,2475,Roberto Pereyra,https://media.api-sports.io/football/players/2475.png,30.0,37,M,7,False,True,0,,15.0,13,0,0,0,0,,2.0,5.0,2.0,,,,1.0,,,,1.0,,2.0,1.0,,,,
964064,Udinese,494,204039,Iyenoma Destiny Udogie,https://media.api-sports.io/football/players/204039.png,50.0,13,D,6.2,False,True,0,,27.0,24,0,0,0,0,,1.0,6.0,2.0,,,,1.0,,,,2.0,1.0,1.0,,,,,
964064,Udinese,494,25387,Walace,https://media.api-sports.io/football/players/25387.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,22171,Jean-Victor Makengo,https://media.api-sports.io/football/players/22171.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Udinese,494,178749,Lazar Samardžić,https://media.api-sports.io/football/players/178749.png,50.0,24,M,7.3,False,True,0,,25.0,22,0,0,0,0,,1.0,9.0,7.0,4.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,
964064,Udinese,494,18809,Gerard Deulofeu,https://media.api-sports.io/football/players/18809.png,30.0,10,F,7,False,True,0,,13.0,12,1,0,0,0,,1.0,6.0,4.0,,,,2.0,1.0,,,,3.0,1.0,,,1.0,,
964064,Udinese,494,2777,Isaac Success,https://media.api-sports.io/football/players/2777.png,30.0,7,F,6.6,False,True,0,,5.0,4,0,0,0,0,,,3.0,2.0,,,,,,,,,1.0,2.0,,,1.0,,
964064,Monza,1579,30546,Alessio Cragno,https://media.api-sports.io/football/players/30546.png,95.0,89,G,6.5,False,False,2,3.0,38.0,24,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,,,
964064,Monza,1579,10997,Valentin Antov,https://media.api-sports.io/football/players/10997.png,95.0,26,D,6.9,False,False,0,,53.0,43,0,0,0,0,,1.0,11.0,7.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,,,,1.0,
964064,Monza,1579,12774,Gabriel Paletta,https://media.api-sports.io/football/players/12774.png,28.0,29,D,7,True,False,0,,16.0,15,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,
964064,Monza,1579,193270,Andrea Carboni,https://media.api-sports.io/football/players/193270.png,95.0,44,D,6.5,False,False,0,,49.0,40,0,0,0,0,,3.0,9.0,4.0,,,2.0,,,,1.0,3.0,1.0,,,,,,
964064,Monza,1579,30708,Samuele Birindelli,https://media.api-sports.io/football/players/30708.png,95.0,19,M,6.3,False,False,0,,33.0,25,1,0,0,0,,1.0,7.0,2.0,1.0,,,,,,1.0,2.0,1.0,1.0,,,,,
964064,Monza,1579,30784,Nicolò Rovella,https://media.api-sports.io/football/players/30784.png,95.0,6,M,7.2,False,False,0,,60.0,53,0,0,0,0,,2.0,10.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,,1.0,
964064,Monza,1579,31402,Filippo Ranocchia,https://media.api-sports.io/football/players/31402.png,56.0,22,M,6.9,False,False,0,,32.0,29,0,0,0,0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,
964064,Monza,1579,30806,Marco D'Alessandro,https://media.api-sports.io/football/players/30806.png,69.0,77,M,6.2,False,False,0,,27.0,23,0,0,0,0,,,9.0,4.0,3.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,
964064,Monza,1579,30875,Mattia Valoti,https://media.api-sports.io/football/players/30875.png,69.0,10,F,7.3,False,False,0,,44.0,36,0,0,0,0,,3.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,
964064,Monza,1579,30431,Andrea Colpani,https://media.api-sports.io/football/players/30431.png,95.0,28,F,7.5,False,False,0,,26.0,24,0,0,0,0,,,6.0,2.0,,,,3.0,2.0,,,2.0,2.0,2.0,,,,,
964064,Monza,1579,31024,José Machín,https://media.api-sports.io/football/players/31024.png,56.0,7,F,6.3,False,False,0,,17.0,11,0,0,0,0,,1.0,5.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,
964064,Monza,1579,129553,Alessandro Sorrentino,https://media.api-sports.io/football/players/129553.png,,91,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,30820,Eugenio Lamanna,https://media.api-sports.io/football/players/30820.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,25911,Giulio Donati,https://media.api-sports.io/football/players/25911.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,30934,Luca Marrone,https://media.api-sports.io/football/players/30934.png,67.0,34,D,6.3,False,True,0,,20.0,18,0,0,0,0,,,2.0,,,,,,,,3.0,1.0,,,,,,1.0,
964064,Monza,1579,394436,Sheriff Kassama,https://media.api-sports.io/football/players/394436.png,,63,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,312985,Samuele Vignato,https://media.api-sports.io/football/players/312985.png,39.0,80,F,6.7,False,True,0,,15.0,15,0,0,0,0,,,4.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,
964064,Monza,1579,394437,Andrea Ferraris,https://media.api-sports.io/football/players/394437.png,,61,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,63935,Gabriele Ferrarini,https://media.api-sports.io/football/players/63935.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,325385,Antonis Siatounis,https://media.api-sports.io/football/players/325385.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,30994,Salvatore Molina,https://media.api-sports.io/football/players/30994.png,26.0,79,D,7.3,False,True,0,,9.0,8,0,0,0,0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,
964064,Monza,1579,394438,Leonardo Colombo,https://media.api-sports.io/football/players/394438.png,,60,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964064,Monza,1579,266813,Warren Bondo,https://media.api-sports.io/football/players/266813.png,39.0,38,M,6.9,False,True,0,,15.0,13,1,0,0,0,,4.0,14.0,7.0,3.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,
964064,Monza,1579,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,26.0,37,F,7.3,False,True,0,,6.0,2,0,0,0,0,,,6.0,3.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,1.0,
964064,Monza,1579,328711,Leo Dos Reis,https://media.api-sports.io/football/players/328711.png,,62,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,56753,Mouhamadou Sarr,https://media.api-sports.io/football/players/56753.png,120.0,45,G,6.5,False,False,2,3.0,27.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,31084,Paolo Ghiglione,https://media.api-sports.io/football/players/31084.png,58.0,18,D,7.2,False,False,0,,36.0,28,0,0,0,0,,,,,,,,,,,1.0,,,2.0,,,,,
964065,Cremonese,520,7719,Emanuel Aiwu,https://media.api-sports.io/football/players/7719.png,120.0,4,D,6.9,False,False,0,,60.0,57,0,0,0,0,,2.0,9.0,7.0,,,1.0,1.0,,,,1.0,,,,,,1.0,
964065,Cremonese,520,35544,Johan Vásquez,https://media.api-sports.io/football/players/35544.png,78.0,5,D,6.9,False,False,0,,46.0,39,1,0,0,0,,,2.0,,,,,,,,1.0,2.0,,,,,,2.0,
964065,Cremonese,520,127025,Giacomo Quagliata,https://media.api-sports.io/football/players/127025.png,120.0,33,D,7.2,False,False,0,,69.0,55,0,0,0,0,,1.0,11.0,6.0,2.0,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,,,1.0,2.0,
964065,Cremonese,520,331040,Christian Acella,https://media.api-sports.io/football/players/331040.png,58.0,23,M,7,False,False,0,,37.0,32,0,0,0,0,,2.0,7.0,4.0,1.0,,,,,,,1.0,2.0,2.0,,,,1.0,
964065,Cremonese,520,47388,Gonzalo Escalante,https://media.api-sports.io/football/players/47388.png,120.0,32,M,7.9,False,False,0,,115.0,105,1,0,0,0,,4.0,19.0,14.0,,,1.0,3.0,2.0,,1.0,2.0,3.0,2.0,,,,,
964065,Cremonese,520,31344,Jaime Báez,https://media.api-sports.io/football/players/31344.png,58.0,7,M,6.6,False,False,0,,17.0,14,0,0,0,0,,2.0,8.0,4.0,,,2.0,,,,,,2.0,1.0,,,,,
964065,Cremonese,520,289292,Tommaso Milanese,https://media.api-sports.io/football/players/289292.png,68.0,62,M,6.9,False,False,0,,24.0,23,0,0,0,0,,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,
964065,Cremonese,520,30634,Cristian Buonaiuto,https://media.api-sports.io/football/players/30634.png,105.0,10,M,8.9,True,False,0,,62.0,53,1,0,0,0,,3.0,7.0,5.0,2.0,2.0,,7.0,4.0,,3.0,,,2.0,1.0,,,,
964065,Cremonese,520,1652,Frank Tsadjout,https://media.api-sports.io/football/players/1652.png,120.0,74,F,7,False,False,0,,20.0,15,0,0,0,0,,2.0,14.0,8.0,,,,1.0,,,,2.0,4.0,2.0,,,,,
964065,Cremonese,520,30417,Marco Carnesecchi,https://media.api-sports.io/football/players/30417.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,31038,Gianluca Saro,https://media.api-sports.io/football/players/31038.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,91358,Emanuele Valeri,https://media.api-sports.io/football/players/91358.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,342072,Maissa Ndiaye,https://media.api-sports.io/football/players/342072.png,,60,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,30530,Leonardo Sernicola,https://media.api-sports.io/football/players/30530.png,42.0,17,D,8.9,False,True,0,,34.0,32,0,0,0,0,,,2.0,2.0,,,,3.0,3.0,2.0,,,2.0,3.0,,,,,
964065,Cremonese,520,30919,Matteo Bianchetti,https://media.api-sports.io/football/players/30919.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,1111,Jack Hendry,https://media.api-sports.io/football/players/1111.png,62.0,2,D,5.5,False,True,0,,28.0,25,0,0,0,0,,,4.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,1.0
964065,Cremonese,520,30507,Soualiho Meïté,https://media.api-sports.io/football/players/30507.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,26305,Santiago Ascacibar,https://media.api-sports.io/football/players/26305.png,62.0,8,M,8.3,False,True,0,,77.0,70,0,0,0,0,,3.0,7.0,4.0,,,1.0,3.0,2.0,,1.0,1.0,,5.0,2.0,,,,
964065,Cremonese,520,31614,Michele Castagnetti,https://media.api-sports.io/football/players/31614.png,15.0,19,M,6.9,False,True,0,,21.0,20,0,0,0,0,,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,
964065,Cremonese,520,48555,Charles Pickel,https://media.api-sports.io/football/players/48555.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,342038,Felix Afena-Gyan,https://media.api-sports.io/football/players/342038.png,52.0,20,F,7.2,False,True,0,,24.0,23,0,0,0,0,,,5.0,2.0,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,
964065,Cremonese,520,30848,David Okereke,https://media.api-sports.io/football/players/30848.png,62.0,77,F,7.2,False,True,0,,37.0,32,0,0,0,0,,1.0,5.0,2.0,1.0,,,4.0,2.0,1.0,1.0,,,1.0,,,1.0,,
964065,Cremonese,520,56304,Luca Zanimacchia,https://media.api-sports.io/football/players/56304.png,,98,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Cremonese,520,37186,Cyriel Dessers,https://media.api-sports.io/football/players/37186.png,,90,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,30732,Andrea Seculin,https://media.api-sports.io/football/players/30732.png,120.0,12,G,8.2,False,False,4,11.0,36.0,25,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
964065,Modena,899,56418,Shady Oukhadda,https://media.api-sports.io/football/players/56418.png,120.0,96,D,5.9,False,False,0,,50.0,34,0,0,0,0,,2.0,10.0,4.0,3.0,2.0,1.0,,,,1.0,1.0,,,,,,,
964065,Modena,899,30796,Sebastien De Maio,https://media.api-sports.io/football/players/30796.png,120.0,28,D,6.3,False,False,0,,33.0,22,1,0,0,0,,1.0,6.0,3.0,,,,,,,,3.0,1.0,,,,,2.0,
964065,Modena,899,56644,Matteo Piacentini,https://media.api-sports.io/football/players/56644.png,120.0,77,D,6.5,False,False,0,,38.0,33,0,0,0,0,,3.0,11.0,4.0,,,,,,,2.0,3.0,1.0,,,,,1.0,
964065,Modena,899,215866,Fabio Ponsi,https://media.api-sports.io/football/players/215866.png,120.0,3,D,6.2,False,False,0,,44.0,31,0,0,0,0,,2.0,9.0,4.0,1.0,,,,,,,1.0,,1.0,,,,1.0,
964065,Modena,899,136062,Edoardo Duca,https://media.api-sports.io/football/players/136062.png,74.0,7,M,7.2,False,False,0,,33.0,28,0,0,0,0,,2.0,12.0,6.0,3.0,2.0,1.0,,,,1.0,2.0,2.0,2.0,,,,1.0,
964065,Modena,899,31765,Luca Magnino,https://media.api-sports.io/football/players/31765.png,22.0,6,M,3,False,False,0,,19.0,17,2,1,0,0,,1.0,4.0,2.0,,,,,,,,2.0,1.0,,,,,,
964065,Modena,899,31609,Francesco Renzetti,https://media.api-sports.io/football/players/31609.png,61.0,33,M,6.9,True,False,0,,32.0,27,0,0,0,0,,2.0,6.0,2.0,,,1.0,1.0,,,,,,2.0,,,,,
964065,Modena,899,32161,Nicola Mosti,https://media.api-sports.io/football/players/32161.png,74.0,8,M,6.9,False,False,0,,42.0,34,0,0,0,0,,2.0,3.0,2.0,,,,,,,,1.0,,,,,,,
964065,Modena,899,162181,Nicholas Bonfanti,https://media.api-sports.io/football/players/162181.png,45.0,9,F,6.5,False,False,0,,11.0,9,0,0,0,0,,,5.0,1.0,,,,3.0,,,,,1.0,,,,,,
964065,Modena,899,280945,Romeo Giovannini,https://media.api-sports.io/football/players/280945.png,61.0,19,F,7,False,False,0,,33.0,26,0,0,0,0,,3.0,13.0,5.0,3.0,1.0,1.0,,,,1.0,,1.0,3.0,,,,,
964065,Modena,899,90453,Antonio Narciso,https://media.api-sports.io/football/players/90453.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,31251,Riccardo Gagno,https://media.api-sports.io/football/players/31251.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,31357,Mauro Coppolaro,https://media.api-sports.io/football/players/31357.png,,57,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,30893,Tommaso Silvestri,https://media.api-sports.io/football/players/30893.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,32097,Antonio Pergreffi,https://media.api-sports.io/football/players/32097.png,46.0,4,D,5.9,False,True,0,,10.0,6,0,0,0,0,,,5.0,2.0,,,1.0,,,,,,1.0,,,,,,
964065,Modena,899,32190,Fabio Gerli,https://media.api-sports.io/football/players/32190.png,46.0,16,M,6,False,True,0,,13.0,8,0,0,0,0,,,6.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,
964065,Modena,899,31454,Marco Armellino,https://media.api-sports.io/football/players/31454.png,59.0,21,M,6.3,False,True,0,,8.0,7,1,0,0,0,,,,,,,,1.0,1.0,,2.0,,,,,,,,
964065,Modena,899,31246,Davide Marsura,https://media.api-sports.io/football/players/31246.png,59.0,17,F,7.3,False,True,0,,21.0,19,0,0,0,0,,,8.0,5.0,2.0,2.0,,1.0,1.0,,,2.0,2.0,3.0,,,,,
964065,Modena,899,30663,Davide Diaw,https://media.api-sports.io/football/players/30663.png,53.0,99,F,9,False,True,0,,12.0,7,0,0,1,0,,1.0,5.0,3.0,,,,7.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,
964065,Modena,899,56207,Paulo Azzi,https://media.api-sports.io/football/players/56207.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964065,Modena,899,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,22.0,11,F,6.3,False,True,0,,6.0,4,0,0,0,0,,,6.0,2.0,,,,1.0,,,,1.0,2.0,,,,,,
964065,Modena,899,31147,Luca Tremolada,https://media.api-sports.io/football/players/31147.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,120.0,22,G,7.2,False,False,2,2.0,30.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,120.0,13,D,6.2,False,False,0,,46.0,40,1,0,0,0,,,6.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0,,
964066,Sampdoria,498,30446,Alex Ferrari,https://media.api-sports.io/football/players/30446.png,120.0,25,D,6.6,False,False,0,,90.0,79,0,0,0,0,,3.0,14.0,5.0,3.0,,,1.0,,,2.0,,,,,,,1.0,
964066,Sampdoria,498,126741,Bruno Amione,https://media.api-sports.io/football/players/126741.png,90.0,2,D,7.3,False,False,0,,90.0,84,0,0,0,0,,3.0,9.0,5.0,1.0,,,,,,4.0,1.0,,,,,,,
964066,Sampdoria,498,30447,Nicola Murru,https://media.api-sports.io/football/players/30447.png,120.0,29,D,6.9,False,False,0,,97.0,87,0,0,0,0,,4.0,17.0,7.0,,,,,,,,6.0,,,,,,,
964066,Sampdoria,498,19053,Abdelhamid Sabiri,https://media.api-sports.io/football/players/19053.png,65.0,11,M,7,False,False,0,,16.0,15,0,0,0,0,,2.0,11.0,5.0,1.0,,,1.0,,,,5.0,2.0,3.0,1.0,,,,
964066,Sampdoria,498,329401,Gerard Yepes,https://media.api-sports.io/football/players/329401.png,74.0,28,M,6.2,False,False,0,,48.0,39,1,0,0,0,,1.0,8.0,2.0,,,1.0,,,,,2.0,1.0,,,,,,
964066,Sampdoria,498,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,45.0,8,M,6.3,False,False,0,,27.0,27,1,0,0,0,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,
964066,Sampdoria,498,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,120.0,5,M,8.2,False,False,0,,87.0,64,0,0,0,0,,3.0,24.0,12.0,1.0,,,3.0,2.0,1.0,2.0,2.0,7.0,3.0,,,,,
964066,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,45.0,27,F,6.5,True,False,0,,8.0,5,0,0,0,0,,,6.0,1.0,,,,,,,,,,,,,,,
964066,Sampdoria,498,30812,Ignacio Pussetto,https://media.api-sports.io/football/players/30812.png,45.0,18,F,6.7,False,False,0,,7.0,6,0,0,0,0,,1.0,3.0,2.0,,,,,,,,1.0,1.0,,,,,,
964066,Sampdoria,498,31602,Nicola Ravaglia,https://media.api-sports.io/football/players/31602.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,30441,Emil Audero,https://media.api-sports.io/football/players/30441.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,30822,Tommaso Augello,https://media.api-sports.io/football/players/30822.png,30.0,3,D,7.2,False,True,0,,14.0,10,0,0,0,0,,,1.0,,,,,,,,,,,3.0,1.0,,,1.0,
964066,Sampdoria,498,353419,Lorenzo Villa,https://media.api-sports.io/football/players/353419.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,46982,Gonzalo Villar,https://media.api-sports.io/football/players/46982.png,75.0,4,M,6.9,False,True,0,,59.0,52,0,0,0,0,,1.0,10.0,7.0,2.0,2.0,,,,,1.0,1.0,3.0,,,,,1.0,
964066,Sampdoria,498,30458,Simone Trimboli,https://media.api-sports.io/football/players/30458.png,,70,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
964066,Sampdoria,498,30753,Mehdi Léris,https://media.api-sports.io/football/players/30753.png,46.0,37,M,7.3,False,True,0,,18.0,15,0,0,0,0,,1.0,9.0,5.0,2.0,2.0,,,,,,2.0,1.0,1.0,,,,,
964066,Sampdoria,498,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,75.0,7,M,6.3,False,True,0,,29.0,18,0,0,0,0,,3.0,18.0,7.0,6.0,2.0,,,,,,2.0,1.0,,,,,,
964066,Sampdoria,498,30462,Manolo Gabbiadini,https://media.api-sports.io/football/players/30462.png,55.0,23,F,7.2,False,True,0,,19.0,14,0,0,0,0,,,6.0,3.0,,,,3.0,2.0,,,,2.0,1.0,,,1.0,,
964066,Sampdoria,498,31060,Francesco Caputo,https://media.api-sports.io/football/players/31060.png,75.0,10,F,7.2,False,True,0,,17.0,14,0,0,0,0,,,3.0,1.0,,,,2.0,1.0,1.0,,,,2.0,,,3.0,,
964066,Ascoli,507,31443,Enrico Guarna,https://media.api-sports.io/football/players/31443.png,120.0,13,G,7,False,False,2,3.0,38.0,24,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,1.0,,,,,,
964066,Ascoli,507,207824,Aljaž Tavčar,https://media.api-sports.io/football/players/207824.png,120.0,44,D,7.3,False,False,0,,41.0,30,1,0,0,0,,6.0,10.0,7.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,
