fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited
21605,Lazio,487,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90,3,D,7.4,False,False,0,0,,,29,0,85%,1,7,5,0,0,0,0,0,0,0,0,,,,,,
21605,Lazio,487,47430,Wesley Hoedt,https://media.api-sports.io/football/players/47430.png,90,2,D,7.7,False,False,1,1,,,45,0,91%,1,5,3,0,0,0,1,0,0,0,0,,,,,,
21605,Lazio,487,1843,Jordan Lukaku,https://media.api-sports.io/football/players/1843.png,90,6,D,7.2,False,False,0,0,,,47,0,88%,1,12,6,3,2,0,1,0,0,0,0,,1.0,,,,
21605,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,90,16,M,7.7,False,False,2,0,,,54,2,93%,2,18,10,1,0,0,3,0,0,0,0,,4.0,,,,
21605,Lazio,487,1855,Senad Lulić,https://media.api-sports.io/football/players/1855.png,85,19,M,7.6,False,False,1,1,,,36,4,87%,3,18,9,1,1,2,0,0,0,0,0,,5.0,1.0,,,
21605,Lazio,487,2412,Felipe Anderson,https://media.api-sports.io/football/players/2412.png,90,10,M,7.5,False,False,2,0,,,47,5,82%,0,13,6,4,0,0,0,0,0,0,0,,2.0,1.0,,,
21605,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,90,21,M,7.1,False,False,1,0,,,29,2,74%,1,21,8,1,1,1,5,0,0,0,0,,3.0,1.0,,,
21605,Lazio,487,213,Keita Baldé,https://media.api-sports.io/football/players/213.png,70,14,F,7.4,False,False,3,1,,,34,1,87%,0,11,6,5,5,1,0,0,0,0,0,,1.0,,1.0,,
21605,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,77,17,F,8.3,False,False,3,2,,,30,1,78%,1,6,2,2,1,0,1,0,0,0,0,,,,2.0,,
21605,Lazio,487,19075,Moritz Leitner,https://media.api-sports.io/football/players/19075.png,5,23,M,6.7,False,False,0,0,,,9,0,90%,1,0,0,0,0,0,0,0,0,0,0,,,,,,
21605,Lazio,487,31377,Cristiano Lombardi,https://media.api-sports.io/football/players/31377.png,13,25,F,7.0,False,False,2,0,,,3,0,75%,0,2,1,1,0,0,0,0,0,0,0,,,,,,
21605,Lazio,487,30762,Filip Đorđević,https://media.api-sports.io/football/players/30762.png,20,9,F,6.6,False,False,0,0,,,3,0,50%,1,4,3,0,0,0,0,0,0,0,0,,,,,,
21604,Empoli,511,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,90,28,G,7.0,False,False,0,0,3.0,7.0,10,0,55%,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,,,,
21604,Empoli,511,31645,Marco Zambelli,https://media.api-sports.io/football/players/31645.png,90,3,D,5.7,False,False,0,0,,,24,0,75%,3,9,5,2,2,1,0,0,0,0,0,,2.0,,,,
21604,Empoli,511,31542,Giuseppe Bellusci,https://media.api-sports.io/football/players/31542.png,90,6,D,6.3,False,False,0,0,,,19,0,79%,0,9,2,0,0,1,2,0,0,0,0,,2.0,,,,
21604,Empoli,511,591,Uroš Ćosić,https://media.api-sports.io/football/players/591.png,90,24,D,7.2,False,False,0,0,,,31,0,81%,3,5,3,1,1,1,1,0,0,0,0,,,,,,
21604,Empoli,511,31046,Manuel Pasqual,https://media.api-sports.io/football/players/31046.png,90,21,D,6.5,False,False,1,1,,,36,1,85%,2,15,7,0,0,3,4,1,0,0,0,,4.0,,,,
21604,Empoli,511,30628,Andrés Tello,https://media.api-sports.io/football/players/30628.png,67,88,M,5.8,False,False,0,0,,,21,1,80%,1,18,4,1,1,1,4,0,0,0,0,,5.0,,,,
21604,Empoli,511,1644,José Mauri,https://media.api-sports.io/football/players/1644.png,90,5,M,6.5,False,False,0,0,,,48,0,81%,1,13,5,1,1,1,5,1,0,0,0,,3.0,,,,
21604,Empoli,511,31617,Daniele Croce,https://media.api-sports.io/football/players/31617.png,90,11,M,6.4,False,False,0,0,,,29,0,87%,0,12,6,0,0,3,1,0,0,0,0,,1.0,,,,
21604,Empoli,511,31054,Rade Krunić,https://media.api-sports.io/football/players/31054.png,73,33,M,7.2,False,False,3,1,,,16,1,64%,0,13,10,2,2,5,0,0,0,0,0,,,,,,
21604,Empoli,511,32138,Massimo Maccarone,https://media.api-sports.io/football/players/32138.png,60,7,F,6.3,True,False,1,0,,,8,0,80%,0,9,2,0,0,1,1,0,0,0,0,,,,,,
21604,Empoli,511,30760,Manuel Pucciarelli,https://media.api-sports.io/football/players/30760.png,90,20,F,6.6,False,False,1,1,,,22,0,81%,1,9,2,2,2,0,1,0,0,0,0,,2.0,,,,
21604,Empoli,511,30748,Assane Dioussé,https://media.api-sports.io/football/players/30748.png,17,8,M,6.7,False,True,0,0,,,19,0,90%,0,3,2,1,1,0,0,0,0,0,0,,1.0,,,,
21604,Empoli,511,31276,Guido Marilungo,https://media.api-sports.io/football/players/31276.png,30,89,F,6.6,False,True,0,0,,,6,0,60%,0,5,3,1,1,2,0,0,0,0,0,,,,,,
21604,Empoli,511,31063,Levan Mch'edlidze,https://media.api-sports.io/football/players/31063.png,23,9,F,6.4,False,True,0,0,,,4,0,100%,0,5,1,0,0,1,2,0,0,0,0,,,,,,
21604,Juventus,496,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90,1,G,7.3,True,False,0,0,0.0,3.0,22,1,78%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21604,Juventus,496,852,Andrea Barzagli,https://media.api-sports.io/football/players/852.png,90,15,D,6.8,False,False,0,0,,,49,0,87%,1,8,5,1,1,1,0,0,0,0,0,,3.0,,,,
21604,Juventus,496,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,7.7,False,False,1,0,,,40,1,83%,3,12,6,0,0,2,4,0,0,0,0,,,,,,
21604,Juventus,496,856,Giorgio Chiellini,https://media.api-sports.io/football/players/856.png,90,3,D,7.6,False,False,0,0,,,37,0,84%,3,11,8,1,1,2,2,0,0,0,0,,1.0,,,,
21604,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,90,7,M,7.5,False,False,5,2,,,37,1,92%,3,19,12,4,3,6,4,0,0,0,0,,1.0,,,,
21604,Juventus,496,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,61,6,M,6.8,False,False,1,0,,,22,1,75%,2,5,3,0,0,0,1,0,0,0,0,,,,,,
21604,Juventus,496,9959,Hernanes,https://media.api-sports.io/football/players/9959.png,90,11,M,7.7,False,False,0,0,,,59,1,90%,2,9,3,0,0,0,4,1,0,0,0,,1.0,,,,
21604,Juventus,496,872,Miralem Pjanić,https://media.api-sports.io/football/players/872.png,82,5,M,7.5,False,False,1,0,,,47,6,88%,1,8,3,1,0,1,1,0,0,0,0,,2.0,,,,
21604,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90,12,D,8.2,False,False,1,0,,,47,3,87%,4,18,14,6,5,3,0,0,0,0,0,,2.0,1.0,,,
21604,Juventus,496,2297,Gonzalo Higuaín,https://media.api-sports.io/football/players/2297.png,90,9,F,8.9,False,False,8,4,,,16,1,72%,0,9,5,4,4,0,1,0,0,0,0,,1.0,,2.0,,
21604,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,73,21,F,8.1,False,False,6,3,,,27,2,84%,1,15,8,7,4,3,1,0,0,0,0,,,,1.0,,
21604,Juventus,496,18947,Mario Lemina,https://media.api-sports.io/football/players/18947.png,29,18,M,7.3,False,False,1,1,,,14,1,93%,0,4,3,1,1,1,1,0,0,0,0,,,1.0,,,
21604,Juventus,496,30786,Stefano Sturaro,https://media.api-sports.io/football/players/30786.png,8,27,M,6.6,False,False,0,0,,,5,1,83%,0,3,1,0,0,0,1,0,0,0,0,,,,,,
21604,Juventus,496,30413,Marko Pjaca,https://media.api-sports.io/football/players/30413.png,17,20,F,6.8,False,False,2,1,,,5,0,55%,0,5,3,3,2,0,0,0,0,0,0,,,,,,
21602,Cagliari,490,30547,Rafael,https://media.api-sports.io/football/players/30547.png,90,1,G,8.0,False,False,0,0,1.0,7.0,17,0,53%,0,2,2,1,1,0,0,0,0,0,0,0.0,,,,,
21602,Cagliari,490,30555,Fabio Pisacane,https://media.api-sports.io/football/players/30555.png,90,19,D,6.7,False,False,0,0,,,16,0,80%,5,6,4,0,0,0,1,0,0,0,0,,,,,,
21602,Cagliari,490,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90,23,D,7.0,False,False,1,0,,,36,0,90%,1,9,5,0,0,0,1,0,0,0,0,,1.0,,,,
21602,Cagliari,490,31015,Bruno Alves,https://media.api-sports.io/football/players/31015.png,90,2,D,7.1,False,False,2,1,,,59,1,86%,0,8,5,0,0,0,1,0,0,0,0,,,,,,
21602,Cagliari,490,30447,Nicola Murru,https://media.api-sports.io/football/players/30447.png,90,29,D,6.4,False,False,1,0,,,35,1,76%,0,6,3,2,1,1,1,0,0,0,0,,,,,,
21602,Cagliari,490,1344,Mauricio Isla,https://media.api-sports.io/football/players/1344.png,86,3,D,6.7,False,False,0,0,,,25,0,67%,1,11,6,0,0,1,1,0,0,0,0,,,,,,
21602,Cagliari,490,31741,Panagiotis Tachtsidis,https://media.api-sports.io/football/players/31741.png,90,77,M,7.3,False,False,4,2,,,42,3,84%,1,16,6,1,0,1,5,0,0,0,0,,,1.0,,,
21602,Cagliari,490,30569,Simone Padoin,https://media.api-sports.io/football/players/30569.png,90,20,M,7.5,False,False,1,1,,,33,0,82%,1,8,6,1,0,2,0,0,0,0,0,,,,1.0,,
21602,Cagliari,490,31679,Davide Di Gennaro,https://media.api-sports.io/football/players/31679.png,75,8,M,8.4,False,False,4,4,,,23,4,76%,2,10,7,3,2,5,0,0,0,0,0,,,,1.0,,
21602,Cagliari,490,91319,Marco Borriello,https://media.api-sports.io/football/players/91319.png,90,22,F,6.6,False,False,2,1,,,14,1,63%,2,9,2,1,0,0,1,0,0,0,0,,,,,,
21602,Cagliari,490,30464,Marco Sau,https://media.api-sports.io/football/players/30464.png,79,25,F,6.8,False,False,0,0,,,21,1,87%,0,3,0,0,0,0,0,0,0,0,0,,,1.0,,,
21602,Cagliari,490,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,4,35,D,6.4,False,True,0,0,,,3,0,100%,1,1,0,0,0,0,0,0,0,0,0,,,,,,
21602,Cagliari,490,30935,Gianni Munari,https://media.api-sports.io/football/players/30935.png,15,16,M,6.7,False,True,0,0,,,1,0,25%,0,4,3,0,0,1,1,0,0,0,0,,,,,,
21602,Cagliari,490,30970,Niccolò Giannetti,https://media.api-sports.io/football/players/30970.png,11,32,F,6.6,False,True,0,0,,,2,0,66%,0,9,5,0,0,3,1,0,0,0,0,,,,,,
21602,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,7.4,False,False,0,0,2.0,7.0,12,0,57%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21602,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,17,D,6.6,False,False,0,0,,,28,1,77%,1,6,5,0,0,1,1,0,0,0,0,,,,,,
21602,Crotone,501,31606,Claiton,https://media.api-sports.io/football/players/31606.png,27,3,D,6.9,False,False,0,0,,,5,0,62%,1,1,1,0,0,0,0,0,0,0,0,,,,,,
21602,Crotone,501,30523,Gianmarco Ferrari,https://media.api-sports.io/football/players/30523.png,90,13,D,6.8,False,False,1,1,,,20,0,87%,2,7,6,0,0,1,0,0,0,0,0,,,,,,
21602,Crotone,501,31392,Aleandro Rosi,https://media.api-sports.io/football/players/31392.png,67,22,M,6.4,False,False,3,0,,,19,1,86%,0,6,2,2,0,1,1,1,0,0,0,,1.0,,,,
21602,Crotone,501,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,90,6,M,7.4,False,False,1,0,,,31,4,81%,2,14,6,1,0,1,3,1,0,0,0,,2.0,,,,
21602,Crotone,501,30625,Lorenzo Crisetig,https://media.api-sports.io/football/players/30625.png,90,8,M,7.4,False,False,1,0,,,41,4,77%,1,14,9,0,0,3,3,0,0,0,0,,,,,,
21602,Crotone,501,31134,Bruno Martella,https://media.api-sports.io/football/players/31134.png,90,87,D,7.0,False,False,1,0,,,30,1,81%,1,7,3,4,0,0,0,0,0,0,0,,,,,,
21602,Crotone,501,11096,Aleksandăr Tonev,https://media.api-sports.io/football/players/11096.png,74,24,M,6.6,False,False,5,2,,,11,0,78%,0,6,2,1,0,2,1,0,0,0,0,,,,,,
21602,Crotone,501,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,90,11,F,7.3,False,False,6,3,,,13,1,76%,0,10,4,1,0,2,0,0,0,0,0,,,,,,
21602,Crotone,501,31469,Raffaele Palladino,https://media.api-sports.io/football/players/31469.png,90,7,F,6.7,False,False,2,0,,,24,2,77%,1,11,5,4,1,2,1,1,0,0,0,,,,,,
21602,Crotone,501,8581,Noe Dussenne,https://media.api-sports.io/football/players/8581.png,63,23,D,6.8,False,False,1,1,,,25,0,80%,4,8,3,0,0,0,3,1,0,0,0,,,,,,
21602,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,16,12,M,7.3,False,False,1,1,,,6,4,75%,0,4,0,3,0,0,1,0,0,0,0,,,,1.0,,
21602,Crotone,501,31003,Simy,https://media.api-sports.io/football/players/31003.png,23,99,F,6.6,False,False,1,0,,,4,0,100%,1,8,2,1,0,0,0,0,0,0,0,,1.0,,,,
21603,Sampdoria,498,30852,Emiliano Viviano,https://media.api-sports.io/football/players/30852.png,90,2,G,6.5,False,False,0,0,1.0,1.0,13,1,52%,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,
21603,Sampdoria,498,30448,Jacopo Sala,https://media.api-sports.io/football/players/30448.png,90,22,D,7.5,False,False,0,0,,,36,3,69%,2,5,5,0,0,0,0,0,0,0,0,,,,,,
21603,Sampdoria,498,31049,Matías Silvestre,https://media.api-sports.io/football/players/31049.png,90,26,D,6.5,False,False,0,0,,,42,0,89%,4,3,0,0,0,0,2,0,0,0,0,,,,,,
21603,Sampdoria,498,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90,37,D,6.2,False,False,1,1,,,42,1,87%,0,3,1,0,0,0,0,0,0,0,0,,,,,,
21603,Sampdoria,498,30860,Vasco Regini,https://media.api-sports.io/football/players/30860.png,90,19,D,7.3,False,False,0,0,,,39,1,81%,5,15,10,0,0,1,1,0,0,0,0,,,,,,
21603,Sampdoria,498,30452,Édgar Barreto,https://media.api-sports.io/football/players/30452.png,90,8,M,7.3,False,False,3,1,,,35,3,81%,1,15,10,0,0,4,2,0,0,0,0,,1.0,,,,
21603,Sampdoria,498,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,34,M,7.0,False,False,0,0,,,52,1,91%,2,13,7,2,1,4,3,0,0,0,0,,1.0,,,,
21603,Sampdoria,498,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,64,16,M,7.0,False,False,1,0,,,31,1,96%,1,7,5,1,1,1,0,0,0,0,0,,,,,,
21603,Sampdoria,498,35842,Ricardo Álvarez,https://media.api-sports.io/football/players/35842.png,81,11,M,7.3,False,False,3,0,,,24,3,68%,0,13,7,3,2,2,1,1,0,0,0,,2.0,,,,
21603,Sampdoria,498,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,90,9,F,7.7,False,False,8,3,,,14,3,73%,0,10,4,2,1,1,0,0,0,0,0,,1.0,,,,
21603,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,61,27,F,6.7,False,False,2,0,,,12,1,85%,0,5,3,0,0,3,0,0,0,0,0,,,,,,
21603,Sampdoria,498,1485,Bruno Fernandes,https://media.api-sports.io/football/players/1485.png,26,10,M,7.5,False,True,5,2,,,10,1,71%,0,3,2,1,0,1,0,0,0,0,0,,,,1.0,,
21603,Sampdoria,498,2925,Dennis Praet,https://media.api-sports.io/football/players/2925.png,9,18,M,6.7,False,True,0,0,,,10,0,90%,0,1,1,0,0,0,0,0,0,0,0,,,,,,
21603,Sampdoria,498,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,29,14,F,6.4,False,True,0,0,,,12,0,92%,0,4,1,1,0,1,0,0,0,0,0,,,,,,
21603,Palermo,522,14326,Josip Posavec,https://media.api-sports.io/football/players/14326.png,90,1,G,7.6,False,False,0,0,1.0,6.0,26,0,65%,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,
21603,Palermo,522,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,90,15,D,7.1,False,False,0,0,,,35,0,76%,6,11,4,1,0,0,2,0,0,0,0,,,,,,
21603,Palermo,522,31073,Edoardo Goldaniga,https://media.api-sports.io/football/players/31073.png,90,6,D,7.2,False,False,0,0,,,34,0,73%,3,2,2,1,1,0,0,0,0,0,0,,,,,,
21603,Palermo,522,2833,Giancarlo González,https://media.api-sports.io/football/players/2833.png,90,12,D,6.8,False,False,0,0,,,34,0,81%,1,8,5,0,0,0,2,1,0,0,0,,1.0,,,,
21603,Palermo,522,31549,Andrea Rispoli,https://media.api-sports.io/football/players/31549.png,90,3,M,6.4,False,False,0,0,,,28,1,71%,1,7,1,2,0,0,0,0,0,0,0,,,,,,
21603,Palermo,522,31844,Alessandro Gazzi,https://media.api-sports.io/football/players/31844.png,89,14,M,7.0,False,False,0,0,,,35,0,79%,3,6,3,1,1,0,3,2,1,0,0,,,,,,
21603,Palermo,522,9921,Bruno Henrique,https://media.api-sports.io/football/players/9921.png,70,25,M,6.8,False,False,0,0,,,27,0,75%,0,7,3,0,0,1,2,0,0,0,0,,1.0,,,,
21603,Palermo,522,31541,Haitam Aleesami,https://media.api-sports.io/football/players/31541.png,90,19,D,6.8,False,False,0,0,,,30,1,90%,1,11,2,4,1,0,1,0,0,0,0,,,1.0,,,
21603,Palermo,522,30968,Alessandro Diamanti,https://media.api-sports.io/football/players/30968.png,89,23,F,6.8,False,False,1,0,,,26,1,72%,0,20,10,3,1,4,4,1,0,0,0,,2.0,,,,
21603,Palermo,522,30779,Oscar Hiljemark,https://media.api-sports.io/football/players/30779.png,56,10,M,6.7,False,False,1,1,,,17,0,77%,1,6,2,2,1,0,1,1,0,0,0,,,,,,
21603,Palermo,522,31561,Ilija Nestorovski,https://media.api-sports.io/football/players/31561.png,90,30,F,7.2,False,False,2,1,,,11,0,68%,0,9,5,0,0,2,1,1,0,0,0,,1.0,,1.0,,
21603,Palermo,522,36924,Ouasim Bouy,https://media.api-sports.io/football/players/36924.png,1,24,D,–,False,False,0,0,,,1,0,100%,0,2,1,0,0,1,0,0,0,0,0,,,,,,
21603,Palermo,522,9010,Mato Jajalo,https://media.api-sports.io/football/players/9010.png,20,28,M,6.6,False,False,0,0,,,4,0,100%,0,3,2,1,0,0,0,0,0,0,0,,,,,,
21603,Palermo,522,31552,Ivaylo Chochev,https://media.api-sports.io/football/players/31552.png,34,18,M,6.4,False,False,0,0,,,5,0,83%,1,5,1,1,0,1,2,0,0,0,0,,,,,,
21600,Atalanta,499,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90,1,G,7.8,False,False,0,0,0.0,3.0,12,0,46%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21600,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,90,3,D,7.6,False,False,0,0,,,13,1,54%,10,7,4,0,0,0,2,1,0,0,0,,1.0,,,,
21600,Atalanta,499,1628,Mattia Caldara,https://media.api-sports.io/football/players/1628.png,90,13,D,7.6,False,False,0,0,,,8,1,88%,3,2,2,0,0,0,0,0,0,0,0,,,,,,
21600,Atalanta,499,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,90,5,D,7.5,False,False,0,0,,,21,0,67%,1,6,4,0,0,1,1,0,0,0,0,,,,,,
21600,Atalanta,499,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,90,24,M,7.7,False,False,0,0,,,21,0,70%,10,10,7,1,0,1,0,1,0,0,0,,1.0,,,,
21600,Atalanta,499,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,73,4,M,7.3,False,False,1,1,,,17,0,89%,4,8,5,1,1,0,2,1,0,0,0,,,,,,
21600,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,90,11,M,6.8,False,False,1,0,,,23,2,63%,1,17,7,3,2,1,3,0,0,0,0,,6.0,,,,
21600,Atalanta,499,91404,Boukary Dramé,https://media.api-sports.io/football/players/91404.png,90,93,D,7.8,False,False,1,0,,,18,1,69%,5,8,6,1,1,1,1,0,0,0,0,,,,,,
21600,Atalanta,499,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,90,27,M,7.2,False,False,0,0,,,23,1,82%,1,17,10,2,1,4,0,0,0,0,0,,,,,,
21600,Atalanta,499,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,68,29,F,6.9,False,False,2,1,,,12,0,75%,0,10,3,4,0,2,0,0,0,0,0,,,,1.0,,
21600,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,83,10,F,6.8,False,False,3,1,,,12,1,66%,1,16,7,6,3,2,0,0,0,0,0,,3.0,,,,
21600,Atalanta,499,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,22,88,M,6.7,False,True,1,1,,,3,0,100%,0,2,1,1,1,0,0,0,0,0,0,,1.0,,,,
21600,Atalanta,499,30806,Marco D'Alessandro,https://media.api-sports.io/football/players/30806.png,7,7,M,6.1,False,True,0,0,,,2,0,66%,0,3,0,1,0,0,1,0,0,0,0,,1.0,,,,
21600,Atalanta,499,34525,Aleksandar Pešić,https://media.api-sports.io/football/players/34525.png,17,9,F,6.5,False,True,1,0,,,1,0,33%,0,5,1,0,0,1,1,0,0,0,0,,,,,,
21600,Napoli,492,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,90,25,G,7.0,False,False,0,0,1.0,3.0,18,0,81%,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,
21600,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,2,D,6.6,False,False,1,0,,,45,0,81%,0,13,9,4,2,1,0,0,0,0,0,,2.0,,,,
21600,Napoli,492,320,Nikola Maksimović,https://media.api-sports.io/football/players/320.png,90,19,D,7.2,False,False,0,0,,,67,1,95%,1,10,8,2,2,1,0,0,0,0,0,,1.0,,,,
21600,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,7.3,False,False,2,0,,,42,0,84%,0,20,12,2,1,0,4,1,0,0,0,,,,,,
21600,Napoli,492,316,Faouzi Ghoulam,https://media.api-sports.io/football/players/316.png,90,31,D,7.0,False,False,1,1,,,62,2,83%,0,11,6,4,2,1,1,0,0,0,0,,1.0,,,,
21600,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,90,20,M,7.0,False,False,1,0,,,50,1,87%,1,14,7,6,4,3,1,0,0,0,0,,1.0,,,,
21600,Napoli,492,2289,Jorginho,https://media.api-sports.io/football/players/2289.png,72,8,M,6.8,False,False,0,0,,,47,1,82%,2,8,2,0,0,0,2,0,0,0,0,,3.0,,,,
21600,Napoli,492,12994,Marek Hamšík,https://media.api-sports.io/football/players/12994.png,90,17,M,6.7,False,False,4,0,,,56,1,82%,0,8,2,3,0,1,1,0,0,0,0,,,,,,
21600,Napoli,492,330,José Callejón,https://media.api-sports.io/football/players/330.png,54,7,F,6.6,False,False,1,1,,,19,0,73%,2,4,1,0,0,1,0,0,0,0,0,,1.0,,,,
21600,Napoli,492,333,Arkadiusz Milik,https://media.api-sports.io/football/players/333.png,90,99,F,6.6,False,False,2,1,,,27,1,75%,0,5,1,1,0,1,1,1,0,0,0,,,,,,
21600,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,79,24,F,6.7,False,False,1,0,,,54,1,88%,1,6,2,4,1,0,0,0,0,0,0,,,,,,
21600,Napoli,492,30749,Emanuele Giaccherini,https://media.api-sports.io/football/players/30749.png,11,4,M,6.0,False,False,0,0,,,9,0,69%,0,1,0,0,0,0,0,0,0,0,0,,,,,,
21600,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,36,14,F,6.2,False,False,0,0,,,10,0,58%,0,6,2,2,0,1,1,1,0,0,0,,,,,,
21600,Napoli,492,30462,Manolo Gabbiadini,https://media.api-sports.io/football/players/30462.png,18,23,F,6.6,False,False,0,0,,,2,0,28%,0,4,1,2,1,0,2,0,0,0,0,,,,,,
21601,Bologna,500,30466,Angelo Da Costa,https://media.api-sports.io/football/players/30466.png,90,1,G,7.0,False,False,0,0,1.0,3.0,31,1,79%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
21601,Bologna,500,2855,Emil Krafth,https://media.api-sports.io/football/players/2855.png,90,4,D,6.6,False,False,0,0,,,14,0,66%,4,5,1,0,0,1,0,0,0,0,0,,,,,,
21601,Bologna,500,31132,Daniele Gastaldello,https://media.api-sports.io/football/players/31132.png,44,28,D,5.9,False,False,0,0,,,18,0,81%,0,3,3,0,0,2,0,1,1,0,0,,,,,,
21601,Bologna,500,31044,Domenico Maietta,https://media.api-sports.io/football/players/31044.png,90,20,D,7.5,False,False,1,1,,,39,0,75%,7,11,9,0,0,3,1,0,0,0,0,,1.0,,,,
21601,Bologna,500,18799,Adam Masina,https://media.api-sports.io/football/players/18799.png,90,25,D,6.5,False,False,1,0,,,27,0,75%,1,15,8,7,3,1,3,0,0,0,0,,,,,,
21601,Bologna,500,30478,Blerim Džemaili,https://media.api-sports.io/football/players/30478.png,87,31,M,6.0,False,False,1,0,,,26,0,70%,1,14,5,2,1,2,3,0,1,0,0,,1.0,,,,
21601,Bologna,500,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,45,16,M,7.0,False,False,0,0,,,23,0,82%,0,5,5,3,3,2,0,0,0,0,0,,,,,,
21601,Bologna,500,50795,Saphir Taïder,https://media.api-sports.io/football/players/50795.png,90,8,M,6.4,False,False,0,0,,,38,0,82%,0,6,4,1,1,1,0,0,0,0,0,,2.0,,,,
21601,Bologna,500,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,80,9,F,7.2,False,False,1,1,,,14,2,66%,1,16,11,4,3,6,0,0,0,0,0,,,,,,
21601,Bologna,500,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,90,10,F,6.7,False,False,2,1,,,12,0,70%,0,12,5,5,2,2,0,0,0,0,0,,,,,,
21601,Bologna,500,30480,Ladislav Krejčí,https://media.api-sports.io/football/players/30480.png,63,11,M,6.4,False,False,0,0,,,14,0,87%,1,6,0,2,0,0,1,0,0,0,0,,1.0,,,,
21601,Bologna,500,595,Marios Oikonomou,https://media.api-sports.io/football/players/595.png,45,2,D,6.9,False,True,0,0,,,6,0,75%,2,7,5,1,1,2,0,0,0,0,0,,1.0,,,,
21601,Bologna,500,31655,Luca Rizzo,https://media.api-sports.io/football/players/31655.png,27,22,M,6.0,False,True,0,0,,,8,0,72%,1,6,1,1,0,0,0,0,0,0,0,,1.0,,,,
21601,Bologna,500,30539,Federico Di Francesco,https://media.api-sports.io/football/players/30539.png,10,14,F,6.3,False,True,0,0,,,4,0,80%,0,2,0,2,0,0,0,0,0,0,0,,,,,,
