fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_past,fouls_drawn,fouls_committed,shots_total,shots_on,goals_total,offsides,dribbles_success,penalty_won,penalty_commited,goals_assists
720842,Mallorca,798,47266,Ángel Rodríguez,https://media.api-sports.io/football/players/47266.png,79.0,22,F,6.6,False,False,0,,17.0,13,8.0,4.0,0,0,0,0,,1.0,,,,4.0,,,2.0,4.0,2.0,,1.0,4.0,,,
720842,Mallorca,798,61142,Dominik Greif,https://media.api-sports.io/football/players/61142.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,179139,Leo Román,https://media.api-sports.io/football/players/179139.png,,31,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,1687,Jaume Costa,https://media.api-sports.io/football/players/1687.png,14.0,18,D,5.6,False,True,0,,7.0,4,4.0,,0,1,0,0,,,,,,,,,1.0,,,,,,,,
720842,Mallorca,798,46737,Joan Sastre,https://media.api-sports.io/football/players/46737.png,1.0,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,46743,Salva Sevilla,https://media.api-sports.io/football/players/46743.png,12.0,8,M,6.3,False,True,0,,6.0,5,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,46749,Lago Júnior,https://media.api-sports.io/football/players/46749.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,,7,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,46711,Aleix Febas,https://media.api-sports.io/football/players/46711.png,,6,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,40419,Aleksandar Sedlar,https://media.api-sports.io/football/players/40419.png,18.0,20,D,6.5,False,True,0,,6.0,4,3.0,2.0,0,0,0,0,,,,,,,,2.0,,,,,,,,,
720842,Mallorca,798,184277,Fernando Niño,https://media.api-sports.io/football/players/184277.png,11.0,26,F,6.3,False,True,0,,1.0,,6.0,2.0,0,0,0,0,,,,,,,1.0,,1.0,,,,,,,,
720842,Mallorca,798,46751,Abdón Prats,https://media.api-sports.io/football/players/46751.png,,9,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Mallorca,798,203014,Matthew Hoppe,https://media.api-sports.io/football/players/203014.png,,25,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,2701,Bono,https://media.api-sports.io/football/players/2701.png,90.0,13,G,6.9,False,False,1,3.0,18.0,14,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
720842,Sevilla,536,2054,Jesús Navas,https://media.api-sports.io/football/players/2054.png,90.0,16,D,7.3,True,False,0,,56.0,46,4.0,4.0,1,0,0,0,,2.0,1.0,,2.0,1.0,,,,2.0,,,,1.0,,,
720842,Sevilla,536,1257,Jules Koundé,https://media.api-sports.io/football/players/1257.png,90.0,23,D,7.3,False,False,0,,104.0,94,8.0,6.0,0,0,0,0,,1.0,,1.0,,2.0,1.0,2.0,,,,,,2.0,,,
720842,Sevilla,536,21090,Diego Carlos,https://media.api-sports.io/football/players/21090.png,90.0,20,D,6.3,False,False,0,,98.0,93,10.0,4.0,0,0,0,0,,,2.0,,,,2.0,,2.0,1.0,,,,,,,
720842,Sevilla,536,1493,Marcos Acuña,https://media.api-sports.io/football/players/1493.png,45.0,19,D,6.3,False,False,0,,37.0,30,5.0,2.0,1,0,0,0,,,,,,1.0,2.0,,1.0,,,,,1.0,,,
720842,Sevilla,536,47389,Joan Jordán,https://media.api-sports.io/football/players/47389.png,82.0,8,M,7.3,False,False,0,,67.0,63,12.0,5.0,0,0,0,0,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,,,,,2.0,,,
720842,Sevilla,536,452,Fernando,https://media.api-sports.io/football/players/452.png,90.0,25,M,6.6,False,False,0,,68.0,61,5.0,3.0,1,0,0,0,,,,2.0,,,2.0,2.0,1.0,,,,,,,,
720842,Sevilla,536,385,Óliver Torres,https://media.api-sports.io/football/players/385.png,53.0,21,M,6.2,False,False,0,,27.0,22,7.0,1.0,0,0,0,0,,,,1.0,,,4.0,1.0,1.0,,,,,,,,
720842,Sevilla,536,1650,Suso,https://media.api-sports.io/football/players/1650.png,53.0,7,F,6.6,False,False,0,,18.0,17,8.0,3.0,0,0,0,0,,2.0,1.0,,,2.0,3.0,1.0,,,,,,1.0,,,
720842,Sevilla,536,47013,Rafa Mir,https://media.api-sports.io/football/players/47013.png,90.0,12,F,6,False,False,0,,24.0,16,10.0,4.0,0,0,0,0,,,,,,,2.0,,,3.0,1.0,,1.0,,,,
720842,Sevilla,536,2060,Munir El Haddadi,https://media.api-sports.io/football/players/2060.png,53.0,11,F,6.3,False,False,0,,6.0,5,12.0,6.0,1,0,0,0,,,1.0,,1.0,2.0,1.0,3.0,,,,,,1.0,,,
720842,Sevilla,536,2034,Javier Díaz,https://media.api-sports.io/football/players/2034.png,,31,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,2813,Marko Dmitrović,https://media.api-sports.io/football/players/2813.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,2468,Gonzalo Montiel,https://media.api-sports.io/football/players/2468.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,2852,Ludwig Augustinsson,https://media.api-sports.io/football/players/2852.png,37.0,3,D,6.9,False,True,0,,33.0,31,4.0,3.0,0,0,0,0,,,,,,1.0,,,,,,,,1.0,,,
720842,Sevilla,536,15,Thomas Delaney,https://media.api-sports.io/football/players/15.png,37.0,18,M,7,False,True,0,,17.0,15,7.0,3.0,1,0,0,0,,2.0,1.0,,,1.0,1.0,,2.0,1.0,,,1.0,,,,
720842,Sevilla,536,1489,Nemanja Gudelj,https://media.api-sports.io/football/players/1489.png,,6,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,176,Erik Lamela,https://media.api-sports.io/football/players/176.png,37.0,17,M,7.2,False,True,0,,19.0,15,6.0,2.0,1,0,0,0,,,1.0,,,,,1.0,3.0,1.0,1.0,1.0,,,,,
720842,Sevilla,536,47416,Óscar Rodríguez,https://media.api-sports.io/football/players/47416.png,,14,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,149,Ivan Rakitić,https://media.api-sports.io/football/players/149.png,8.0,10,M,6.3,False,True,0,,7.0,6,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,1911,Lucas Ocampos,https://media.api-sports.io/football/players/1911.png,45.0,5,M,6.9,False,True,0,,15.0,13,11.0,8.0,0,0,0,0,,,,,,4.0,,4.0,2.0,1.0,1.0,,,3.0,,,
720842,Sevilla,536,2723,Oussama Idrissi,https://media.api-sports.io/football/players/2723.png,,22,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720842,Sevilla,536,192032,Iván Romero,https://media.api-sports.io/football/players/192032.png,,36,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,614,Claudio Bravo,https://media.api-sports.io/football/players/614.png,90.0,25,G,6.9,False,False,1,3.0,34.0,21,1.0,1.0,0,0,0,0,0.0,1.0,,,,,,,,,,,,,,,
720840,Real Betis,543,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,90.0,2,D,6.3,False,False,0,,29.0,20,15.0,6.0,0,0,0,0,,,1.0,,,,2.0,2.0,2.0,1.0,,,,,,,
720840,Real Betis,543,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,90.0,16,D,7.7,False,False,0,,43.0,37,8.0,6.0,0,0,0,0,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,
720840,Real Betis,543,1693,Víctor Ruiz,https://media.api-sports.io/football/players/1693.png,90.0,6,D,7.2,False,False,0,,45.0,39,5.0,4.0,0,0,0,0,,,1.0,1.0,2.0,,,,,,,,,,,,
720840,Real Betis,543,47547,Álex Moreno,https://media.api-sports.io/football/players/47547.png,90.0,15,D,7.3,False,False,0,,29.0,20,10.0,7.0,0,0,0,0,,1.0,3.0,,2.0,,,3.0,,,,,,,,,
720840,Real Betis,543,2476,Guido Rodríguez,https://media.api-sports.io/football/players/2476.png,63.0,21,M,6.3,False,False,0,,33.0,26,8.0,4.0,1,0,0,0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,
720840,Real Betis,543,1580,William Carvalho,https://media.api-sports.io/football/players/1580.png,84.0,14,M,7.2,False,False,0,,39.0,32,14.0,11.0,1,0,0,0,,,1.0,,,5.0,,4.0,3.0,1.0,1.0,,,5.0,,,
720840,Real Betis,543,1570,Sergio Canales,https://media.api-sports.io/football/players/1570.png,90.0,10,M,6.6,True,False,0,,40.0,30,4.0,2.0,0,0,0,0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,
720840,Real Betis,543,668,Nabil Fekir,https://media.api-sports.io/football/players/668.png,74.0,8,M,7,False,False,0,,27.0,22,16.0,8.0,0,0,0,0,,1.0,,,,5.0,,2.0,,1.0,1.0,,,4.0,,,1.0
720840,Real Betis,543,47320,Juanmi,https://media.api-sports.io/football/players/47320.png,74.0,7,M,8,False,False,0,,19.0,13,7.0,5.0,0,0,0,0,,2.0,2.0,,,1.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,1.0
720840,Real Betis,543,47348,Borja Iglesias,https://media.api-sports.io/football/players/47348.png,84.0,9,F,8.5,False,False,0,,20.0,15,8.0,4.0,0,0,1,0,,1.0,,,,1.0,,2.0,1.0,2.0,2.0,2.0,,,1.0,,
720840,Real Betis,543,46672,Rui Silva,https://media.api-sports.io/football/players/46672.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,,19,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,1561,Marc Bartra,https://media.api-sports.io/football/players/1561.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,134,Juan Miranda,https://media.api-sports.io/football/players/134.png,,33,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,185477,Rodrigo Sánchez,https://media.api-sports.io/football/players/185477.png,,28,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,1573,Andrés Guardado,https://media.api-sports.io/football/players/1573.png,27.0,18,M,7.2,False,True,0,,29.0,27,5.0,4.0,0,0,0,0,,1.0,3.0,,,,1.0,1.0,,,,,,,,,
720840,Real Betis,543,1579,Joaquín,https://media.api-sports.io/football/players/1579.png,16.0,17,M,6.2,False,True,0,,5.0,4,4.0,1.0,0,0,0,0,,,,,,3.0,,1.0,,,,,,,,,
720840,Real Betis,543,1577,Diego Lainez,https://media.api-sports.io/football/players/1577.png,,20,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Real Betis,543,1582,Rober Gonzalez,https://media.api-sports.io/football/players/1582.png,11.0,27,F,6.5,False,True,0,,5.0,5,3.0,,0,0,0,0,,,,,,,1.0,,2.0,,,,,,,,
720840,Real Betis,543,47119,Aitor Ruibal,https://media.api-sports.io/football/players/47119.png,16.0,24,F,6.7,False,True,0,,2.0,1,3.0,1.0,0,0,0,0,,,1.0,,,,2.0,,,1.0,,,,,,,
720840,Real Betis,543,47319,Willian José,https://media.api-sports.io/football/players/47319.png,11.0,12,F,6.9,False,True,0,,3.0,1,1.0,1.0,0,0,0,0,,1.0,,,,,,,,,,,,,,,
720840,Real Betis,543,1586,Cristian Tello,https://media.api-sports.io/football/players/1586.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,124,Jasper Cillessen,https://media.api-sports.io/football/players/124.png,90.0,13,G,6.7,False,False,4,5.0,12.0,7,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
720840,Valencia,532,47251,Dimitri Foulquier,https://media.api-sports.io/football/players/47251.png,90.0,20,D,6.2,False,False,0,,19.0,9,5.0,4.0,1,0,0,0,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,
720840,Valencia,532,915,Gabriel Paulista,https://media.api-sports.io/football/players/915.png,45.0,5,D,6.9,False,False,0,,10.0,7,2.0,,0,0,0,0,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,
720840,Valencia,532,6168,Omar Alderete,https://media.api-sports.io/football/players/6168.png,90.0,15,D,5.5,False,False,0,,24.0,11,6.0,1.0,1,0,0,0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,
720840,Valencia,532,918,José Luis Gayà,https://media.api-sports.io/football/players/918.png,90.0,14,D,6.2,True,False,0,,24.0,17,8.0,3.0,0,0,0,0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,
720840,Valencia,532,925,Gonçalo Guedes,https://media.api-sports.io/football/players/925.png,75.0,7,M,6,False,False,0,,21.0,14,10.0,5.0,1,0,0,0,,1.0,,,,2.0,1.0,3.0,2.0,1.0,,,,,,,
720840,Valencia,532,932,Daniel Wass,https://media.api-sports.io/football/players/932.png,75.0,18,M,5.6,False,False,0,,21.0,13,9.0,2.0,0,0,0,0,,,2.0,,,,4.0,,2.0,,,,,,,,
720840,Valencia,532,919,Hugo Guillamón,https://media.api-sports.io/football/players/919.png,90.0,6,M,6.3,False,False,0,,34.0,21,13.0,6.0,1,0,0,0,,,3.0,1.0,1.0,,1.0,1.0,4.0,,,,,,,,
720840,Valencia,532,162175,Jesús Vázquez,https://media.api-sports.io/football/players/162175.png,60.0,32,M,6.7,False,False,0,,13.0,7,13.0,6.0,0,0,0,0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,1.0,,,2.0,,,
720840,Valencia,532,47264,Hugo Duro,https://media.api-sports.io/football/players/47264.png,60.0,19,F,6.6,False,False,0,,5.0,4,8.0,4.0,0,0,0,0,,1.0,,,1.0,,,4.0,,,,,,,,,
720840,Valencia,532,122233,Marcos de Sousa,https://media.api-sports.io/football/players/122233.png,90.0,22,F,6.5,False,False,0,,11.0,9,15.0,4.0,0,0,0,0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,,,
720840,Valencia,532,911,Jaume Doménech,https://media.api-sports.io/football/players/911.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,24760,Giorgi Mamardashvili,https://media.api-sports.io/football/players/24760.png,,28,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,916,Mouctar Diakhaby,https://media.api-sports.io/football/players/916.png,45.0,12,D,6.6,False,True,0,,13.0,10,4.0,4.0,0,0,0,0,,,2.0,,2.0,1.0,,1.0,,2.0,1.0,,,1.0,,,
720840,Valencia,532,921,Cristiano Piccini,https://media.api-sports.io/football/players/921.png,,24,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,18752,Hélder Costa,https://media.api-sports.io/football/players/18752.png,30.0,11,F,6.3,False,True,0,,11.0,5,5.0,3.0,0,0,0,0,,,1.0,,,4.0,,,,,,,,2.0,,,
720840,Valencia,532,47087,Uroš Račić,https://media.api-sports.io/football/players/47087.png,15.0,8,M,6.3,False,True,0,,5.0,4,3.0,1.0,0,0,0,0,,,,,,,,1.0,2.0,,,,,,,,
720840,Valencia,532,161875,Hugo González,https://media.api-sports.io/football/players/161875.png,,31,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,162106,Yunus Musah,https://media.api-sports.io/football/players/162106.png,30.0,4,M,6.2,False,True,0,,13.0,12,8.0,3.0,0,0,0,0,,,,,,4.0,,,1.0,,,,,2.0,,,
720840,Valencia,532,161873,Pedro Alemañ Serna,https://media.api-sports.io/football/players/161873.png,,26,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,47367,Álex Blanco,https://media.api-sports.io/football/players/47367.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720840,Valencia,532,46782,Manu Vallejo,https://media.api-sports.io/football/players/46782.png,15.0,21,F,6.6,False,True,0,,2.0,2,3.0,1.0,1,0,0,0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,
720846,Real Madrid,541,730,Thibaut Courtois,https://media.api-sports.io/football/players/730.png,90.0,1,G,6.9,False,False,0,,26.0,24,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
720846,Real Madrid,541,733,Daniel Carvajal,https://media.api-sports.io/football/players/733.png,69.0,2,D,7.3,False,False,0,,48.0,39,3.0,2.0,0,0,0,0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,
720846,Real Madrid,541,372,Éder Militão,https://media.api-sports.io/football/players/372.png,90.0,3,D,7.5,False,False,0,,71.0,68,16.0,9.0,0,0,0,0,,,1.0,,,4.0,,1.0,2.0,1.0,1.0,,,3.0,,,
720846,Real Madrid,541,505,David Alaba,https://media.api-sports.io/football/players/505.png,90.0,4,D,7.3,False,False,0,,71.0,62,3.0,2.0,0,0,0,0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,
720846,Real Madrid,541,653,Ferland Mendy,https://media.api-sports.io/football/players/653.png,69.0,23,D,7.2,False,False,0,,76.0,71,4.0,2.0,0,0,0,0,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,
720846,Real Madrid,541,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,45.0,25,M,6.9,False,False,0,,31.0,27,4.0,2.0,1,0,0,0,,,,,1.0,,,2.0,1.0,2.0,,,1.0,,,,
720846,Real Madrid,541,747,Casemiro,https://media.api-sports.io/football/players/747.png,90.0,14,M,7.6,False,False,0,,69.0,61,11.0,7.0,0,0,0,0,,2.0,3.0,,1.0,,,,3.0,2.0,,,,,,,
720846,Real Madrid,541,752,Toni Kroos,https://media.api-sports.io/football/players/752.png,90.0,8,M,8,False,False,0,,118.0,112,10.0,5.0,0,0,0,0,,2.0,,,2.0,,1.0,3.0,1.0,4.0,1.0,,,,,,
720846,Real Madrid,541,746,Marco Asensio,https://media.api-sports.io/football/players/746.png,69.0,11,F,6.7,False,False,0,,28.0,25,5.0,1.0,0,0,0,0,,1.0,,,,2.0,2.0,,1.0,,,,,1.0,,,
720846,Real Madrid,541,759,Karim Benzema,https://media.api-sports.io/football/players/759.png,90.0,9,F,7.5,True,False,0,,44.0,37,6.0,3.0,0,0,0,0,,1.0,1.0,,,2.0,1.0,,,4.0,1.0,,,2.0,,,
720846,Real Madrid,541,762,Vinícius Júnior,https://media.api-sports.io/football/players/762.png,90.0,20,F,6.9,False,False,0,,71.0,64,6.0,2.0,0,0,0,0,,3.0,,,,3.0,1.0,1.0,,,,,3.0,1.0,,,
720846,Real Madrid,541,47400,Andriy Lunin,https://media.api-sports.io/football/players/47400.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,162533,Toni Fuidias,https://media.api-sports.io/football/players/162533.png,,40,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,743,Marcelo,https://media.api-sports.io/football/players/743.png,21.0,12,D,6.7,False,True,0,,23.0,20,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,741,Jesús Vallejo,https://media.api-sports.io/football/players/741.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,735,Nacho Fernández,https://media.api-sports.io/football/players/735.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,162686,Antonio Blanco,https://media.api-sports.io/football/players/162686.png,,27,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,757,Lucas Vázquez,https://media.api-sports.io/football/players/757.png,21.0,17,M,6.3,False,True,0,,21.0,20,3.0,,0,0,0,0,,1.0,,,,1.0,,,1.0,,,,,,,,
720846,Real Madrid,541,1828,Luka Jović,https://media.api-sports.io/football/players/1828.png,,16,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,2296,Eden Hazard,https://media.api-sports.io/football/players/2296.png,21.0,7,F,6.6,False,True,0,,10.0,10,1.0,1.0,0,0,0,0,,,,,,1.0,,,,,,,,1.0,,,
720846,Real Madrid,541,760,Mariano Díaz,https://media.api-sports.io/football/players/760.png,,24,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Real Madrid,541,10009,Rodrygo,https://media.api-sports.io/football/players/10009.png,45.0,21,F,6.7,False,True,0,,19.0,16,4.0,2.0,0,0,0,0,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,
720846,Osasuna,727,46646,Sergio Herrera,https://media.api-sports.io/football/players/46646.png,90.0,1,G,7.3,False,False,0,3.0,38.0,24,3.0,3.0,0,0,0,0,0.0,,,,1.0,1.0,,2.0,,,,,,1.0,,,
720846,Osasuna,727,46657,Nacho Vidal,https://media.api-sports.io/football/players/46657.png,90.0,2,D,7.3,False,False,0,,15.0,9,6.0,5.0,0,0,0,0,,,3.0,,3.0,1.0,,,1.0,,,,,1.0,,,
720846,Osasuna,727,46652,Unai García,https://media.api-sports.io/football/players/46652.png,90.0,4,D,7.2,False,False,0,,16.0,10,3.0,1.0,1,0,0,0,,,,,2.0,,,,3.0,2.0,,,,,,,
720846,Osasuna,727,46653,David García,https://media.api-sports.io/football/players/46653.png,90.0,5,D,7.5,True,False,0,,14.0,8,5.0,4.0,0,0,0,0,,,,2.0,,,1.0,,,2.0,,,,,,,
720846,Osasuna,727,46967,Juan Cruz,https://media.api-sports.io/football/players/46967.png,90.0,3,D,6.9,False,False,0,,24.0,20,5.0,3.0,0,0,0,0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,
720846,Osasuna,727,64309,Manuel Sánchez,https://media.api-sports.io/football/players/64309.png,90.0,39,D,6.9,False,False,0,,17.0,11,7.0,3.0,0,0,0,0,,,1.0,,3.0,1.0,,2.0,,1.0,,,,,,,
720846,Osasuna,727,46662,Jon Moncayola,https://media.api-sports.io/football/players/46662.png,89.0,7,M,6.3,False,False,0,,31.0,22,2.0,,0,0,0,0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,
720846,Osasuna,727,1825,Lucas Torró,https://media.api-sports.io/football/players/1825.png,90.0,24,M,6.7,False,False,0,,23.0,17,9.0,4.0,0,0,0,0,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,
720846,Osasuna,727,46660,Javi Martínez,https://media.api-sports.io/football/players/46660.png,67.0,28,M,7,False,False,0,,19.0,14,7.0,4.0,0,0,0,0,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,
720846,Osasuna,727,47579,Chimy Ávila,https://media.api-sports.io/football/players/47579.png,67.0,9,F,6.9,False,False,0,,10.0,7,2.0,1.0,0,0,0,0,,2.0,,,1.0,,,,,,,,,,,,
720846,Osasuna,727,47396,Kike García,https://media.api-sports.io/football/players/47396.png,89.0,18,F,6.7,False,False,0,,21.0,12,21.0,9.0,0,0,0,0,,,,,,,2.0,4.0,,1.0,,,,,,,
720846,Osasuna,727,46700,Dario Ramos,https://media.api-sports.io/football/players/46700.png,,36,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,182181,Jesus Areso,https://media.api-sports.io/football/players/182181.png,,32,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,751,Jaume Grau,https://media.api-sports.io/football/players/751.png,,12,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46832,Javier Ontiveros,https://media.api-sports.io/football/players/46832.png,,19,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46665,Iñigo Pérez,https://media.api-sports.io/football/players/46665.png,,21,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46667,Kike Barja,https://media.api-sports.io/football/players/46667.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46659,Robert Ibáñez,https://media.api-sports.io/football/players/46659.png,,22,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46656,Oier,https://media.api-sports.io/football/players/46656.png,1.0,6,D,,False,True,0,,,,1.0,,0,0,0,0,,,,,,,1.0,,,,,,,,,,
720846,Osasuna,727,46658,Rubén García,https://media.api-sports.io/football/players/46658.png,23.0,14,M,6.7,False,True,0,,9.0,6,1.0,,0,0,0,0,,1.0,,,,,,,1.0,,,,,,,,
720846,Osasuna,727,47361,Darko Brašanac,https://media.api-sports.io/football/players/47361.png,23.0,8,M,6.3,False,True,0,,7.0,5,2.0,,0,0,0,0,,,,,,,1.0,,1.0,,,,,,,,
720846,Osasuna,727,46666,Roberto Torres,https://media.api-sports.io/football/players/46666.png,,10,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
720846,Osasuna,727,46669,Barbero,https://media.api-sports.io/football/players/46669.png,1.0,20,F,,False,True,0,,1.0,,2.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,
720841,Celta Vigo,538,11346,Matías Dituro,https://media.api-sports.io/football/players/11346.png,90.0,1,G,6.5,False,False,2,2.0,32.0,19,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
720841,Celta Vigo,538,47432,Hugo Mallo,https://media.api-sports.io/football/players/47432.png,78.0,2,D,6.7,True,False,0,,26.0,20,7.0,4.0,0,0,0,0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,
720841,Celta Vigo,538,1926,Joseph Aidoo,https://media.api-sports.io/football/players/1926.png,88.0,15,D,6.9,False,False,0,,49.0,48,8.0,4.0,0,0,0,0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
720841,Celta Vigo,538,135,Jeison Murillo,https://media.api-sports.io/football/players/135.png,90.0,24,D,6.9,False,False,0,,51.0,47,8.0,5.0,0,0,0,0,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,
720841,Celta Vigo,538,47566,Javi Galán,https://media.api-sports.io/football/players/47566.png,90.0,17,D,6.9,False,False,0,,53.0,44,13.0,7.0,0,0,0,0,,,5.0,,,1.0,1.0,2.0,2.0,,,,,,,,
720841,Celta Vigo,538,47435,Fran Beltrán,https://media.api-sports.io/football/players/47435.png,68.0,8,M,6.6,False,False,0,,46.0,42,9.0,4.0,1,0,0,0,,1.0,,,2.0,,3.0,1.0,1.0,,,,,,,,
720841,Celta Vigo,538,47440,Brais Méndez,https://media.api-sports.io/football/players/47440.png,90.0,23,M,6.9,False,False,0,,44.0,34,19.0,8.0,0,0,0,0,,1.0,5.0,,,4.0,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,
