fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_team_name,home_team_logo,home_Shots on Goal,home_Shots off Goal,home_Total Shots,home_Blocked Shots,home_Shots insidebox,home_Shots outsidebox,home_Fouls,home_Corner Kicks,home_Offsides,home_Ball Possession,home_Yellow Cards,home_Red Cards,home_Goalkeeper Saves,home_Total passes,home_Passes accurate,home_Passes %,home_Counter Attacks,away_team_name,away_team_logo,away_Shots on Goal,away_Shots off Goal,away_Total Shots,away_Blocked Shots,away_Shots insidebox,away_Shots outsidebox,away_Fouls,away_Corner Kicks,away_Offsides,away_Ball Possession,away_Yellow Cards,away_Red Cards,away_Goalkeeper Saves,away_Total passes,away_Passes accurate,away_Passes %,away_Counter Attacks,odds_home_win,odds_draw,odds_away_win
27197,2018-09-26 20:00:00+00:00,1537992000,FT,90,1537992000,1537995600,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Mestalla,Valencia,,"Ricardo De Burgos Bengoetxea, Spain",Valencia,532,https://media.api-sports.io/football/teams/532.png,,Celta Vigo,538,https://media.api-sports.io/football/teams/538.png,,1,1,1,0,1,1,Valencia,https://media.api-sports.io/football/teams/532.png,5,8,14.0,1.0,8.0,6.0,18,0,1.0,36%,1.0,0.0,2,354.0,281.0,79%,,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,4,9.0,2.0,4.0,5.0,7,2,2.0,64%,3.0,0.0,5,625.0,551.0,88%,,,,
27196,2018-09-26 20:00:00+00:00,1537992000,FT,90,1537992000,1537995600,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Ramón Sánchez-Pizjuán,Seville,,"Alejandro Hernandez, Spain",Sevilla,536,https://media.api-sports.io/football/teams/536.png,True,Real Madrid,541,https://media.api-sports.io/football/teams/541.png,False,3,0,3,0,3,0,Sevilla,https://media.api-sports.io/football/teams/536.png,7,5,16.0,4.0,13.0,3.0,16,5,3.0,40%,3.0,0.0,3,360.0,297.0,83%,,Real Madrid,https://media.api-sports.io/football/teams/541.png,3,12,21.0,6.0,12.0,9.0,12,6,5.0,60%,4.0,0.0,5,535.0,477.0,89%,,,,
27189,2018-09-27 18:00:00+00:00,1538071200,FT,90,1538071200,1538074800,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Estadio de Mendizorroza,Vitoria-Gasteiz,1470.0,"Eduardo Prieto Iglesias, Spain",Alaves,542,https://media.api-sports.io/football/teams/542.png,,Getafe,546,https://media.api-sports.io/football/teams/546.png,,1,1,0,0,1,1,Alaves,https://media.api-sports.io/football/teams/542.png,2,8,15.0,5.0,11.0,4.0,9,5,3.0,48%,4.0,0.0,4,278.0,170.0,61%,,Getafe,https://media.api-sports.io/football/teams/546.png,5,5,13.0,3.0,11.0,2.0,22,7,4.0,52%,2.0,0.0,1,296.0,174.0,59%,,,,
27198,2018-09-27 18:00:00+00:00,1538071200,FT,90,1538071200,1538074800,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,José Zorrilla,Valladolid,,"David Medie Jimenez, Spain",Valladolid,720,https://media.api-sports.io/football/teams/720.png,True,Levante,539,https://media.api-sports.io/football/teams/539.png,False,2,1,0,0,2,1,Valladolid,https://media.api-sports.io/football/teams/720.png,6,9,20.0,5.0,8.0,12.0,17,8,2.0,64%,1.0,0.0,3,481.0,419.0,87%,,Levante,https://media.api-sports.io/football/teams/539.png,4,1,9.0,4.0,8.0,1.0,10,6,1.0,36%,4.0,1.0,4,255.0,186.0,73%,,,,
27193,2018-09-27 20:00:00+00:00,1538078400,FT,90,1538078400,1538082000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Estadi Montilivi,Girona,,"Jose Luis Gonzalez Gonzalez, Spain",Girona,547,https://media.api-sports.io/football/teams/547.png,False,Real Betis,543,https://media.api-sports.io/football/teams/543.png,True,0,1,0,0,0,1,Girona,https://media.api-sports.io/football/teams/547.png,2,5,8.0,1.0,4.0,4.0,18,5,4.0,35%,1.0,0.0,5,317.0,245.0,77%,,Real Betis,https://media.api-sports.io/football/teams/543.png,6,6,14.0,2.0,8.0,6.0,14,1,1.0,65%,3.0,0.0,2,600.0,523.0,87%,,,,
27205,2018-09-28 19:00:00+00:00,1538161200,FT,90,1538161200,1538164800,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Estadio de Vallecas,Madrid,1488.0,"Javier Alberola Rojas, Spain",Rayo Vallecano,728,https://media.api-sports.io/football/teams/728.png,,Espanyol,540,https://media.api-sports.io/football/teams/540.png,,2,2,1,2,2,2,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,3,11.0,3.0,4.0,7.0,13,5,1.0,52%,3.0,0.0,3,432.0,364.0,84%,,Espanyol,https://media.api-sports.io/football/teams/540.png,5,3,12.0,4.0,6.0,6.0,16,3,0.0,48%,3.0,0.0,2,396.0,312.0,79%,,,,
27207,2018-09-29 11:00:00+00:00,1538218800,FT,90,1538218800,1538222400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Anoeta,San Sebastian,,"Jesus Gil Manzano, Spain",Real Sociedad,548,https://media.api-sports.io/football/teams/548.png,False,Valencia,532,https://media.api-sports.io/football/teams/532.png,True,0,1,0,1,0,1,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,4,10.0,1.0,7.0,3.0,13,3,3.0,54%,3.0,0.0,1,508.0,418.0,82%,,Valencia,https://media.api-sports.io/football/teams/532.png,2,5,9.0,2.0,5.0,4.0,18,0,1.0,46%,5.0,0.0,5,437.0,340.0,78%,,,,
27199,2018-09-29 14:15:00+00:00,1538230500,FT,90,1538230500,1538234100,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Camp Nou,Barcelona,1462.0,"Santiago Jaime Latre, Spain",Barcelona,529,https://media.api-sports.io/football/teams/529.png,,Athletic Club,531,https://media.api-sports.io/football/teams/531.png,,1,1,0,1,1,1,Barcelona,https://media.api-sports.io/football/teams/529.png,8,8,20.0,4.0,13.0,7.0,9,4,2.0,70%,3.0,0.0,1,663.0,560.0,84%,,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,3,8.0,3.0,2.0,6.0,18,3,3.0,30%,3.0,0.0,7,278.0,172.0,62%,,,,
27202,2018-09-29 16:30:00+00:00,1538238600,FT,90,1538238600,1538242200,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Ipurua Municipal Stadium,Eibar,,"Javier Estrada Fernandez, Spain",Eibar,545,https://media.api-sports.io/football/teams/545.png,False,Sevilla,536,https://media.api-sports.io/football/teams/536.png,True,1,3,0,0,1,3,Eibar,https://media.api-sports.io/football/teams/545.png,2,12,16.0,2.0,8.0,8.0,16,6,1.0,63%,2.0,0.0,2,516.0,415.0,80%,,Sevilla,https://media.api-sports.io/football/teams/536.png,5,1,7.0,1.0,4.0,3.0,9,3,2.0,37%,3.0,0.0,1,316.0,202.0,64%,,,,
27206,2018-09-29 18:45:00+00:00,1538246700,FT,90,1538246700,1538250300,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Santiago Bernabéu,Madrid,,"Juan Martinez Munuera, Spain",Real Madrid,541,https://media.api-sports.io/football/teams/541.png,,Atletico Madrid,530,https://media.api-sports.io/football/teams/530.png,,0,0,0,0,0,0,Real Madrid,https://media.api-sports.io/football/teams/541.png,6,6,15.0,3.0,9.0,6.0,7,8,0.0,65%,3.0,0.0,3,699.0,620.0,89%,,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,4,8.0,1.0,4.0,4.0,17,6,1.0,35%,4.0,0.0,6,359.0,284.0,79%,,,,
27203,2018-09-30 10:00:00+00:00,1538301600,FT,90,1538301600,1538305200,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,El Alcoraz,Huesca,,"Adrian Cordero Vega, Spain",Huesca,726,https://media.api-sports.io/football/teams/726.png,,Girona,547,https://media.api-sports.io/football/teams/547.png,,1,1,0,1,1,1,Huesca,https://media.api-sports.io/football/teams/726.png,6,6,13.0,1.0,7.0,6.0,14,5,3.0,52%,3.0,0.0,2,439.0,358.0,82%,,Girona,https://media.api-sports.io/football/teams/547.png,3,7,13.0,3.0,5.0,8.0,14,5,0.0,48%,2.0,0.0,5,394.0,310.0,79%,,,,
27208,2018-09-30 14:15:00+00:00,1538316900,FT,90,1538316900,1538320500,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 7,Estadio de la Cerámica,Villarreal,1498.0,"Ignacio Iglesias Villanueva, Spain",Villarreal,533,https://media.api-sports.io/football/teams/533.png,False,Valladolid,720,https://media.api-sports.io/football/teams/720.png,True,0,1,0,0,0,1,Villarreal,https://media.api-sports.io/football/teams/533.png,7,11,26.0,8.0,20.0,6.0,17,7,0.0,61%,3.0,0.0,2,529.0,454.0,86%,,Valladolid,https://media.api-sports.io/football/teams/720.png,3,3,9.0,3.0,6.0,3.0,12,2,3.0,39%,3.0,0.0,7,341.0,258.0,76%,,,,
