fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,dribbles_attempts,dribbles_success,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,passes_key,tackles_total,tackles_interceptions,fouls_drawn,fouls_committed,goals_assists,tackles_blocks,goals_total,dribbles_past,offsides,penalty_commited,penalty_won
1126352,SC Freiburg,160,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,,21,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,31,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,SC Freiburg,160,202843,Kenneth Schmidt,https://media.api-sports.io/football/players/202843.png,,4,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,SC Freiburg,160,191160,Jordy Makengo,https://media.api-sports.io/football/players/191160.png,,33,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,SC Freiburg,160,129132,Fabian Rudlin,https://media.api-sports.io/football/players/129132.png,,35,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,2997,Łukasz Fabiański,https://media.api-sports.io/football/players/2997.png,90.0,1,G,7.2,True,False,1,4.0,22.0,16,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1126352,West Ham,48,1231,Vladimír Coufal,https://media.api-sports.io/football/players/1231.png,90.0,5,D,6.7,False,False,0,,34.0,27,8.0,4.0,1.0,1.0,0,0,0,0,,,,1.0,1.0,,1.0,,,,,2.0,,,
1126352,West Ham,48,1445,Konstantinos Mavropanos,https://media.api-sports.io/football/players/1445.png,90.0,15,D,6.9,False,False,0,,56.0,48,4.0,3.0,,,0,0,0,0,,2.0,,,,,,,,1.0,,,,,
1126352,West Ham,48,21694,Nayef Aguerd,https://media.api-sports.io/football/players/21694.png,90.0,27,D,7.5,False,False,0,,78.0,58,6.0,6.0,,,0,0,0,0,,1.0,1.0,,2.0,,,,,,1.0,,,,
1126352,West Ham,48,261,Thilo Kehrer,https://media.api-sports.io/football/players/261.png,71.0,24,D,6.2,False,False,0,,25.0,18,3.0,1.0,,,0,0,0,0,,,,,,1.0,,2.0,,,,,,,
1126352,West Ham,48,2869,Edson Álvarez,https://media.api-sports.io/football/players/2869.png,90.0,19,M,6.7,False,False,0,,47.0,40,10.0,3.0,,,1,0,0,0,,,,,1.0,3.0,1.0,3.0,,,,,,,
1126352,West Ham,48,2938,James Ward-Prowse,https://media.api-sports.io/football/players/2938.png,89.0,7,M,7.7,False,False,0,,43.0,36,1.0,,,,0,0,0,0,,1.0,1.0,3.0,,2.0,,,1.0,,,,,,
1126352,West Ham,48,15911,Mohammed Kudus,https://media.api-sports.io/football/players/15911.png,80.0,14,M,7.7,False,False,0,,29.0,23,14.0,8.0,3.0,3.0,0,0,0,0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,,,
1126352,West Ham,48,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,89.0,10,M,7.9,False,False,0,,52.0,36,23.0,10.0,5.0,3.0,0,0,0,0,,1.0,1.0,4.0,1.0,,4.0,,,,1.0,2.0,1.0,,
1126352,West Ham,48,1697,Pablo Fornals,https://media.api-sports.io/football/players/1697.png,71.0,8,M,6.6,False,False,0,,26.0,20,5.0,2.0,3.0,1.0,0,0,0,0,,,,,,3.0,,1.0,,,,,,,
1126352,West Ham,48,19428,Jarrod Bowen,https://media.api-sports.io/football/players/19428.png,90.0,20,F,6.9,False,False,0,,18.0,15,14.0,5.0,4.0,3.0,0,0,0,0,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,
1126352,West Ham,48,2284,Emerson Palmieri,https://media.api-sports.io/football/players/2284.png,19.0,33,D,6.9,False,True,0,,9.0,6,5.0,3.0,,,0,0,0,0,,,,,2.0,,,,,,,,,,
1126352,West Ham,48,1243,Tomáš Souček,https://media.api-sports.io/football/players/1243.png,19.0,28,M,6.6,False,True,0,,14.0,8,1.0,1.0,,,0,0,0,0,,,,,1.0,1.0,,,,1.0,,,,,
1126352,West Ham,48,19361,Saïd Benrahma,https://media.api-sports.io/football/players/19361.png,10.0,22,F,6.3,False,True,0,,2.0,1,2.0,1.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,
1126352,West Ham,48,18955,Danny Ings,https://media.api-sports.io/football/players/18955.png,1.0,18,F,,False,True,0,,3.0,2,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,284409,Divin Mubama,https://media.api-sports.io/football/players/284409.png,1.0,45,F,,False,True,0,,1.0,1,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,,23,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,144709,Joseph Anang,https://media.api-sports.io/football/players/144709.png,,49,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,2726,Kurt Zouma,https://media.api-sports.io/football/players/2726.png,,4,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,18817,Angelo Ogbonna,https://media.api-sports.io/football/players/18817.png,,21,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,18820,Conor Coventry,https://media.api-sports.io/football/players/18820.png,,32,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126352,West Ham,48,665,Maxwel Cornet,https://media.api-sports.io/football/players/665.png,,17,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,27,Antonio Adán,https://media.api-sports.io/football/players/27.png,90.0,1,G,6.7,True,False,2,3.0,33.0,26,1.0,1.0,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,
1126358,Sporting CP,228,354753,Ousmane Diomande,https://media.api-sports.io/football/players/354753.png,90.0,26,D,6.9,False,False,0,,58.0,49,5.0,3.0,,,0,0,0,0,,,,,2.0,,,,,1.0,,,,,
1126358,Sporting CP,228,265595,Gonçalo Inácio,https://media.api-sports.io/football/players/265595.png,90.0,25,D,7.7,False,False,0,,68.0,64,9.0,8.0,2.0,2.0,0,0,0,0,,2.0,,,1.0,3.0,1.0,,,2.0,,,,,
1126358,Sporting CP,228,41179,Matheus Reis,https://media.api-sports.io/football/players/41179.png,89.0,2,D,7.2,False,False,0,,57.0,55,3.0,1.0,,,0,0,0,0,,1.0,1.0,1.0,,,,1.0,,,,,,,
1126358,Sporting CP,228,341700,Iván Fresneda,https://media.api-sports.io/football/players/341700.png,67.0,22,M,6.3,False,False,0,,26.0,24,5.0,1.0,1.0,,0,0,0,0,,,,,1.0,,,1.0,,1.0,,2.0,,,
1126358,Sporting CP,228,7712,Morten Hjulmand,https://media.api-sports.io/football/players/7712.png,45.0,42,M,6.2,False,False,0,,16.0,15,2.0,1.0,,,0,0,0,0,,,,,1.0,,,1.0,,,,,,,
1126358,Sporting CP,228,32960,Hidemasa Morita,https://media.api-sports.io/football/players/32960.png,90.0,5,M,6.7,False,False,0,,62.0,55,4.0,2.0,,,0,0,0,0,,,,,,,2.0,2.0,,,,,,,
1126358,Sporting CP,228,41194,Nuno Santos,https://media.api-sports.io/football/players/41194.png,45.0,11,M,6.3,False,False,0,,14.0,11,1.0,,,,0,0,0,0,,1.0,,,,1.0,,,,,,1.0,,,
1126358,Sporting CP,228,41111,Paulinho,https://media.api-sports.io/football/players/41111.png,45.0,20,F,6.5,False,False,0,,19.0,7,6.0,2.0,1.0,,0,0,0,0,,,,,1.0,1.0,1.0,1.0,,,,,,,
1126358,Sporting CP,228,18979,Viktor Gyökeres,https://media.api-sports.io/football/players/18979.png,90.0,9,F,7,False,False,0,,24.0,19,19.0,8.0,6.0,2.0,0,0,1,0,,1.0,1.0,,1.0,,3.0,,,,1.0,,,,
1126358,Sporting CP,228,18748,Pedro Gonçalves,https://media.api-sports.io/football/players/18748.png,90.0,8,F,7,False,False,0,,38.0,28,10.0,3.0,,,1,0,0,0,,1.0,,2.0,3.0,,,2.0,,,,1.0,,,
1126358,Sporting CP,228,1477,Sebastián Coates,https://media.api-sports.io/football/players/1477.png,45.0,4,D,6.9,False,True,0,,26.0,17,4.0,4.0,,,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,
1126358,Sporting CP,228,154839,Geny Catamo,https://media.api-sports.io/football/players/154839.png,45.0,21,F,7.2,False,True,0,,12.0,8,8.0,5.0,2.0,1.0,0,0,0,0,,1.0,,2.0,,,4.0,,,,,,,,
1126358,Sporting CP,228,37882,Marcus Edwards,https://media.api-sports.io/football/players/37882.png,45.0,10,F,7.3,False,True,0,,16.0,14,5.0,5.0,2.0,2.0,0,0,0,0,,2.0,1.0,4.0,,,3.0,,,,,,,,
1126358,Sporting CP,228,41099,Ricardo Esgaio,https://media.api-sports.io/football/players/41099.png,23.0,47,D,6.7,False,True,0,,9.0,9,1.0,,,,0,0,0,0,,,,,,1.0,,1.0,,,,,,,
1126358,Sporting CP,228,41892,Daniel Bragança,https://media.api-sports.io/football/players/41892.png,1.0,23,M,,False,True,0,,3.0,3,1.0,,,,1,0,0,0,,,,,,,,1.0,,,,,,,
1126358,Sporting CP,228,336676,Diogo Pinto,https://media.api-sports.io/football/players/336676.png,,51,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,56266,Franco Israel,https://media.api-sports.io/football/players/56266.png,,12,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,1203,Luís Neto,https://media.api-sports.io/football/players/1203.png,,13,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,262845,Eduardo Quaresma,https://media.api-sports.io/football/players/262845.png,,72,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,308678,Dário Essugo,https://media.api-sports.io/football/players/308678.png,,14,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,304735,Tiago Ferreira,https://media.api-sports.io/football/players/304735.png,,88,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Sporting CP,228,341641,Rodrigo Ribeiro,https://media.api-sports.io/football/players/341641.png,,91,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,90.0,1,G,6.9,False,False,1,2.0,24.0,14,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1126358,Atalanta,499,289761,Giorgio Scalvini,https://media.api-sports.io/football/players/289761.png,80.0,42,D,7.2,False,False,0,,47.0,38,6.0,5.0,,,1,0,0,0,,1.0,1.0,,3.0,3.0,,1.0,,,1.0,,,1.0,
1126358,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,54.0,19,D,6.9,False,False,0,,39.0,35,5.0,1.0,1.0,1.0,1,0,0,0,,,,1.0,,3.0,,1.0,,,,1.0,,,
1126358,Atalanta,499,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,90.0,23,D,7,False,False,0,,41.0,35,11.0,6.0,,,0,0,0,0,,1.0,,,3.0,3.0,1.0,3.0,,1.0,,1.0,,,
1126358,Atalanta,499,2286,Davide Zappacosta,https://media.api-sports.io/football/players/2286.png,66.0,77,M,7.5,False,False,0,,28.0,23,2.0,2.0,,,0,0,0,0,,,,1.0,,,2.0,,,,,,,,
1126358,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,90.0,15,M,6.9,True,False,0,,56.0,50,8.0,3.0,,,0,0,0,0,,1.0,,,1.0,,1.0,2.0,,1.0,,2.0,,,
1126358,Atalanta,499,10097,Éderson,https://media.api-sports.io/football/players/10097.png,66.0,13,M,7,False,False,0,,40.0,36,5.0,4.0,,,0,0,0,0,,1.0,,,1.0,,2.0,1.0,,,,,,,
1126358,Atalanta,499,162012,Matteo Ruggeri,https://media.api-sports.io/football/players/162012.png,90.0,22,M,7.3,False,False,0,,55.0,48,7.0,4.0,2.0,1.0,0,0,0,0,,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,
1126358,Atalanta,499,36899,Teun Koopmeiners,https://media.api-sports.io/football/players/36899.png,90.0,7,F,7.2,False,False,0,,54.0,43,1.0,1.0,,,0,0,0,0,,,,1.0,1.0,,,,,1.0,,,1.0,,
1126358,Atalanta,499,147859,Charles De Ketelaere,https://media.api-sports.io/football/players/147859.png,54.0,17,F,6.9,False,False,0,,18.0,14,8.0,3.0,1.0,,0,0,0,0,,,,2.0,1.0,,,1.0,,,,1.0,1.0,,
1126358,Atalanta,499,18767,Ademola Lookman,https://media.api-sports.io/football/players/18767.png,90.0,11,F,7.9,False,False,0,,51.0,43,8.0,3.0,3.0,1.0,0,0,0,0,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,
1126358,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,36.0,2,D,6.7,False,True,0,,22.0,18,5.0,2.0,,,1,0,0,0,,,,,2.0,,,3.0,,1.0,,,,,
1126358,Atalanta,499,30544,Gianluca Scamacca,https://media.api-sports.io/football/players/30544.png,36.0,90,F,6.3,False,True,0,,6.0,4,8.0,1.0,1.0,1.0,1,0,0,0,,1.0,1.0,,,,,3.0,,,,1.0,2.0,,
1126358,Atalanta,499,47985,Emil Holm,https://media.api-sports.io/football/players/47985.png,24.0,3,D,6.3,False,True,0,,11.0,6,6.0,2.0,,,0,0,0,0,,,,,1.0,,1.0,,,1.0,,,,,
1126358,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,24.0,8,M,6.5,False,True,0,,5.0,4,1.0,,,,0,0,0,0,,,,,,,,,,,,1.0,,,
1126358,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,10.0,6,D,7.2,False,True,0,,6.0,6,3.0,3.0,,,0,0,0,0,,,,,1.0,2.0,,,,,,,,,
1126358,Atalanta,499,30417,Marco Carnesecchi,https://media.api-sports.io/football/players/30417.png,,29,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,30419,Francesco Rossi,https://media.api-sports.io/football/players/30419.png,,31,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,30505,Michel Ndary Adopo,https://media.api-sports.io/football/players/30505.png,,25,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,,33,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,530,Mitchel Bakker,https://media.api-sports.io/football/players/530.png,,20,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,,9,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126358,Atalanta,499,484,Aleksei Miranchuk,https://media.api-sports.io/football/players/484.png,,59,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,46672,Rui Silva,https://media.api-sports.io/football/players/46672.png,90.0,13,G,6.2,False,False,1,1.0,37.0,25,1.0,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1126356,Real Betis,543,47119,Aitor Ruibal,https://media.api-sports.io/football/players/47119.png,90.0,24,D,6.7,False,False,0,,34.0,32,5.0,1.0,1.0,1.0,1,0,0,0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,
1126356,Real Betis,543,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,90.0,6,D,7.3,True,False,0,,48.0,41,6.0,4.0,,,0,0,0,0,,,,,1.0,1.0,2.0,1.0,,2.0,,,,,
1126356,Real Betis,543,47341,Marc Roca,https://media.api-sports.io/football/players/47341.png,90.0,21,D,6.9,False,False,0,,53.0,46,2.0,1.0,,,0,0,0,0,,2.0,,,1.0,4.0,,,,,,,,,
1126356,Real Betis,543,134,Juan Miranda,https://media.api-sports.io/football/players/134.png,45.0,3,D,6.3,False,False,0,,18.0,17,2.0,1.0,,,0,0,0,0,,,,,,,1.0,,,,,1.0,,,
1126356,Real Betis,543,2476,Guido Rodríguez,https://media.api-sports.io/football/players/2476.png,90.0,5,M,7.2,False,False,0,,47.0,40,11.0,5.0,,,1,0,0,0,,,,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,,,
1126356,Real Betis,543,1580,William Carvalho,https://media.api-sports.io/football/players/1580.png,60.0,14,M,6.6,False,False,0,,38.0,33,2.0,1.0,1.0,1.0,0,0,0,0,,,,,,,,,,,,1.0,,,
1126356,Real Betis,543,400948,Assane Diao,https://media.api-sports.io/football/players/400948.png,85.0,38,M,7.3,False,False,0,,19.0,16,13.0,6.0,2.0,1.0,1,0,0,0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,
1126356,Real Betis,543,745,Isco,https://media.api-sports.io/football/players/745.png,90.0,22,M,7.6,False,False,0,,53.0,44,6.0,3.0,2.0,2.0,0,0,0,0,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,
1126356,Real Betis,543,181421,Abdessamad Ezzalzouli,https://media.api-sports.io/football/players/181421.png,45.0,7,M,6.2,False,False,0,,12.0,10,2.0,,,,0,0,0,0,,,,,,,,1.0,,,,,,,
1126356,Real Betis,543,47348,Borja Iglesias,https://media.api-sports.io/football/players/47348.png,75.0,9,F,7,False,False,0,,12.0,8,8.0,2.0,,,0,0,0,0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,,
1126356,Real Betis,543,9700,Abner Vinícius,https://media.api-sports.io/football/players/9700.png,45.0,20,D,6.9,False,True,0,,21.0,17,3.0,1.0,1.0,,1,0,0,0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,
1126356,Real Betis,543,18906,Ayoze Pérez,https://media.api-sports.io/football/players/18906.png,45.0,10,F,6.9,False,True,0,,11.0,9,6.0,3.0,1.0,,0,0,0,0,,1.0,,1.0,1.0,,2.0,,,,,1.0,,,
1126356,Real Betis,543,1573,Andrés Guardado,https://media.api-sports.io/football/players/1573.png,30.0,18,M,6.6,False,True,0,,11.0,10,4.0,2.0,1.0,1.0,0,0,0,0,,,,1.0,,,,1.0,,,,1.0,,,
1126356,Real Betis,543,47319,Willian José,https://media.api-sports.io/football/players/47319.png,15.0,12,F,6.6,False,True,0,,4.0,3,1.0,,,,0,0,0,0,,1.0,1.0,,,,,1.0,,,,,,,
1126356,Real Betis,543,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,11.0,2,D,6.3,False,True,0,,3.0,3,1.0,,,,0,0,0,0,,,,,,,,1.0,,,,,,,
1126356,Real Betis,543,614,Claudio Bravo,https://media.api-sports.io/football/players/614.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,179996,Francisco Vieites,https://media.api-sports.io/football/players/179996.png,,30,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,185477,Rodri Sánchez,https://media.api-sports.io/football/players/185477.png,,17,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,351131,Dani Pérez,https://media.api-sports.io/football/players/351131.png,,37,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,305797,Enrique Fernández López,https://media.api-sports.io/football/players/305797.png,,40,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Real Betis,543,347887,Gines Sorroche,https://media.api-sports.io/football/players/347887.png,,39,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,15897,Peter Vindahl Jensen,https://media.api-sports.io/football/players/15897.png,90.0,1,G,6.3,False,False,2,2.0,53.0,45,1.0,1.0,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,
1126356,Sparta Praha,628,24985,Asger Sørensen,https://media.api-sports.io/football/players/24985.png,90.0,25,D,6.6,False,False,0,,65.0,61,4.0,1.0,1.0,,0,0,0,0,,,,,,1.0,,1.0,,1.0,,,,,
1126356,Sparta Praha,628,80413,Filip Panák,https://media.api-sports.io/football/players/80413.png,90.0,27,D,6.9,False,False,0,,55.0,48,5.0,4.0,,,0,0,0,0,,,,,,3.0,1.0,1.0,,,,,,,
1126356,Sparta Praha,628,66407,Ladislav Krejčí,https://media.api-sports.io/football/players/66407.png,90.0,37,D,6.9,True,False,0,,78.0,67,5.0,3.0,,,0,0,0,0,,,,,1.0,3.0,2.0,1.0,,1.0,,,,,
1126356,Sparta Praha,628,66248,Tomáš Wiesner,https://media.api-sports.io/football/players/66248.png,60.0,28,M,6.3,False,False,0,,23.0,16,,,,,0,0,0,0,,,,,,,,,,,,,1.0,,
1126356,Sparta Praha,628,55404,Kaan Kairinen,https://media.api-sports.io/football/players/55404.png,90.0,6,M,6.7,False,False,0,,50.0,44,7.0,2.0,1.0,1.0,0,0,0,0,,,,,1.0,2.0,,3.0,,,,1.0,1.0,,
1126356,Sparta Praha,628,20953,Qazim Laci,https://media.api-sports.io/football/players/20953.png,68.0,20,M,7.3,False,False,0,,49.0,42,10.0,6.0,1.0,1.0,0,0,0,0,,1.0,,,3.0,3.0,1.0,,,1.0,,2.0,,,
1126356,Sparta Praha,628,295027,Matěj Ryneš,https://media.api-sports.io/football/players/295027.png,90.0,32,M,7.2,False,False,0,,50.0,38,9.0,5.0,1.0,1.0,1,0,0,0,,1.0,,1.0,3.0,,,1.0,1.0,,,,,,
1126356,Sparta Praha,628,45804,Veljko Birmančević,https://media.api-sports.io/football/players/45804.png,68.0,14,F,7.9,False,False,0,,19.0,10,8.0,5.0,2.0,2.0,1,0,0,0,,1.0,1.0,2.0,2.0,,1.0,2.0,,,1.0,2.0,,,
1126356,Sparta Praha,628,40446,Lukáš Haraslín,https://media.api-sports.io/football/players/40446.png,80.0,22,F,6.3,False,False,0,,20.0,16,7.0,4.0,1.0,1.0,1,0,0,0,,1.0,,,,,3.0,1.0,,,,1.0,,,
1126356,Sparta Praha,628,66340,Jan Kuchta,https://media.api-sports.io/football/players/66340.png,80.0,9,F,6.3,False,False,0,,14.0,8,4.0,3.0,,,0,0,0,0,,,,,1.0,,,,,,,,,,
1126356,Sparta Praha,628,2583,Ángelo Preciado,https://media.api-sports.io/football/players/2583.png,30.0,2,D,7.3,False,True,0,,5.0,4,6.0,4.0,1.0,1.0,0,0,0,0,,,,2.0,1.0,,2.0,1.0,,,,,,,
1126356,Sparta Praha,628,66102,Lukáš Sadílek,https://media.api-sports.io/football/players/66102.png,22.0,18,M,6.7,False,True,0,,10.0,9,1.0,1.0,,,0,0,0,0,,,,,1.0,,,1.0,,1.0,,,,,
1126356,Sparta Praha,628,66051,Jakub Pešek,https://media.api-sports.io/football/players/66051.png,22.0,21,M,6.3,False,True,0,,4.0,1,1.0,1.0,,,0,0,0,0,,1.0,,,,,,,,,,,,,
1126356,Sparta Praha,628,199871,Adam Karabec,https://media.api-sports.io/football/players/199871.png,10.0,10,M,6.5,False,True,0,,5.0,5,,,,,0,0,0,0,,1.0,,1.0,,,,,,,,,,,
1126356,Sparta Praha,628,61454,Victor Olatunji,https://media.api-sports.io/football/players/61454.png,10.0,7,F,6.3,False,True,0,,2.0,1,5.0,3.0,,,0,0,0,0,,1.0,1.0,,,,2.0,1.0,,,,,,,
1126356,Sparta Praha,628,61342,Vojtěch Vorel,https://media.api-sports.io/football/players/61342.png,,24,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,287564,Martin Vitík,https://media.api-sports.io/football/players/287564.png,,41,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,198465,James Gomez,https://media.api-sports.io/football/players/198465.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,50070,David Pavelka,https://media.api-sports.io/football/players/50070.png,,8,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,66574,Jan Mejdr,https://media.api-sports.io/football/players/66574.png,,19,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,1237,Jaroslav Zelený,https://media.api-sports.io/football/players/1237.png,,30,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126356,Sparta Praha,628,323824,Václav Sejk,https://media.api-sports.io/football/players/323824.png,,39,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1126355,AEK Athens FC,575,1079,Cican Stanković,https://media.api-sports.io/football/players/1079.png,90.0,1,G,8.2,False,False,1,6.0,24.0,17,,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1126355,AEK Athens FC,575,102,Djibril Sidibé,https://media.api-sports.io/football/players/102.png,67.0,29,D,6.9,False,False,0,,24.0,16,5.0,3.0,,,0,0,0,0,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,
1126355,AEK Athens FC,575,1986,Domagoj Vida,https://media.api-sports.io/football/players/1986.png,90.0,21,D,7.5,False,False,0,,35.0,28,7.0,4.0,,,1,0,0,0,,2.0,1.0,,,2.0,3.0,1.0,,,1.0,1.0,,,
1126355,AEK Athens FC,575,20689,Harold Moukoudi,https://media.api-sports.io/football/players/20689.png,90.0,2,D,7.2,False,False,0,,55.0,48,5.0,4.0,,,0,0,0,0,,1.0,,,1.0,5.0,2.0,1.0,,,,,,,
1126355,AEK Athens FC,575,2685,Ehsan Haji Safi,https://media.api-sports.io/football/players/2685.png,74.0,28,D,6.6,False,False,0,,27.0,23,2.0,,,,0,0,0,0,,2.0,,2.0,,,,1.0,,,,,,,
1126355,AEK Athens FC,575,2719,Nordin Amrabat,https://media.api-sports.io/football/players/2719.png,90.0,5,M,7.2,False,False,0,,28.0,24,14.0,3.0,,,1,0,0,0,,,,4.0,2.0,,1.0,4.0,1.0,,,4.0,2.0,,
1126355,AEK Athens FC,575,3011,Damian Szymański,https://media.api-sports.io/football/players/3011.png,90.0,4,M,7,False,False,0,,43.0,35,9.0,5.0,1.0,1.0,0,0,0,0,,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,,3.0,,,
1126355,AEK Athens FC,575,1818,Mijat Gaćinović,https://media.api-sports.io/football/players/1818.png,79.0,8,M,6.9,False,False,0,,15.0,14,6.0,2.0,2.0,,0,0,0,0,,2.0,1.0,1.0,,,2.0,,,,,1.0,,,
1126355,AEK Athens FC,575,35576,Orbelín Pineda,https://media.api-sports.io/football/players/35576.png,67.0,13,M,7.7,False,False,0,,25.0,24,11.0,8.0,2.0,2.0,1,0,0,0,,1.0,1.0,3.0,6.0,1.0,,2.0,,,,,,1.0,
