rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
1,499,Atalanta,https://media.api-sports.io/football/teams/499.png,14,8,Group D,WDWDW,same,Promotion - Europa League (Play Offs: 1/8-finals),6,4,2,0,12,4,3,2,1,0,4,1,3,2,1,0,8,3
2,228,Sporting CP,https://media.api-sports.io/football/teams/228.png,11,4,Group D,WDWDL,same,Promotion - Europa League (Play Offs: 1/16-finals),6,3,2,1,10,6,3,2,0,1,6,3,3,1,2,0,4,3
3,637,Sturm Graz,https://media.api-sports.io/football/teams/637.png,4,-5,Group D,LLLDW,same,Promotion - Europa Conference League (Play Offs: 1/16-finals),6,1,1,4,4,9,3,0,1,2,3,5,3,1,0,2,1,4
4,3491,Raków Częstochowa,https://media.api-sports.io/football/teams/3491.png,4,-7,Group D,LWLDL,same,,6,1,1,4,3,10,3,0,1,2,1,6,3,1,0,2,2,4
1,40,Liverpool,https://media.api-sports.io/football/teams/40.png,12,10,Group E,LWLWW,same,Promotion - Europa League (Play Offs: 1/8-finals),6,4,0,2,17,7,3,3,0,0,11,1,3,1,0,2,6,6
2,96,Toulouse,https://media.api-sports.io/football/teams/96.png,11,-1,Group E,WDWLW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,3,2,1,8,9,3,2,1,0,4,2,3,1,1,1,4,7
3,1393,Union St. Gilloise,https://media.api-sports.io/football/teams/1393.png,8,-3,Group E,WDLWL,same,Promotion - Europa Conference League (Play Offs: 1/16-finals),6,2,2,2,5,8,3,2,1,0,5,3,3,0,1,2,0,5
4,1026,Lask Linz,https://media.api-sports.io/football/teams/1026.png,3,-6,Group E,LLWLL,same,,6,1,0,5,6,12,3,1,0,2,5,5,3,0,0,3,1,7
1,533,Villarreal,https://media.api-sports.io/football/teams/533.png,13,2,Group F,WDWWW,same,Promotion - Europa League (Play Offs: 1/8-finals),6,4,1,1,9,7,3,2,1,0,4,2,3,2,0,1,5,5
2,94,Rennes,https://media.api-sports.io/football/teams/94.png,12,7,Group F,LWWWL,same,Promotion - Europa League (Play Offs: 1/16-finals),6,4,0,2,13,6,3,2,0,1,8,4,3,2,0,1,5,2
3,4195,Maccabi Haifa,https://media.api-sports.io/football/teams/4195.png,5,-6,Group F,WDLLD,same,Promotion - Europa Conference League (Play Offs: 1/16-finals),6,1,2,3,3,9,3,0,1,2,1,5,3,1,1,1,2,4
4,617,Panathinaikos,https://media.api-sports.io/football/teams/617.png,4,-3,Group F,LLLLD,same,,6,1,1,4,7,10,3,1,0,2,4,4,3,0,1,2,3,6
1,560,Slavia Praha,https://media.api-sports.io/football/teams/560.png,15,13,Group G,WWWLW,same,Promotion - Europa League (Play Offs: 1/8-finals),6,5,0,1,17,4,3,3,0,0,12,0,3,2,0,1,5,4
2,497,AS Roma,https://media.api-sports.io/football/teams/497.png,13,8,Group G,WDLWW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,4,1,1,12,4,3,3,0,0,9,0,3,1,1,1,3,4
3,2184,Servette FC,https://media.api-sports.io/football/teams/2184.png,5,-9,Group G,LDWDL,same,Promotion - Europa Conference League (Play Offs: 1/16-finals),6,1,2,3,4,13,3,1,1,1,3,4,3,0,1,2,1,9
4,568,Sheriff Tiraspol,https://media.api-sports.io/football/teams/568.png,1,-12,Group G,LLLDL,same,,6,0,1,5,5,17,3,0,1,2,4,6,3,0,0,3,1,11
1,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,18,16,Group H,WWWWW,same,Promotion - Europa League (Play Offs: 1/8-finals),6,6,0,0,19,3,3,3,0,0,14,2,3,3,0,0,5,1
2,556,Qarabag,https://media.api-sports.io/football/teams/556.png,10,-2,Group H,WDLLW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,3,1,2,7,9,3,2,0,1,3,2,3,1,1,1,4,7
3,329,Molde,https://media.api-sports.io/football/teams/329.png,7,0,Group H,LDWWL,same,Promotion - Europa Conference League (Play Offs: 1/16-finals),6,2,1,3,12,12,3,1,1,1,8,5,3,1,0,2,4,7
4,367,BK Hacken,https://media.api-sports.io/football/teams/367.png,0,-14,Group H,LLLLL,same,,6,0,0,6,3,17,3,0,0,3,1,6,3,0,0,3,2,11
