fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,goals_assists,passes_key,tackles_blocks,shots_total,shots_on,goals_total,offsides,penalty_won,penalty_commited
721509,Zaragoza,732,107158,Sergio Bermejo Lillo,https://media.api-sports.io/football/players/107158.png,63.0,22,M,6.3,False,False,0,,16.0,10,10.0,0,0,0,0,,3.0,,4.0,1.0,,1.0,1.0,3.0,,2.0,,,,,,,
721509,Zaragoza,732,162249,Francho Serrano,https://media.api-sports.io/football/players/162249.png,90.0,27,M,7.2,False,False,0,,39.0,29,10.0,0,0,0,0,,,1.0,6.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,
721509,Zaragoza,732,1491,Radosav Petrović,https://media.api-sports.io/football/players/1491.png,90.0,4,M,6.9,False,False,0,,50.0,40,10.0,0,0,0,0,,1.0,1.0,8.0,,,,1.0,1.0,,,,,,,,,
721509,Zaragoza,732,133453,Borja Sainz,https://media.api-sports.io/football/players/133453.png,76.0,26,M,6.7,False,False,0,,18.0,15,12.0,1,0,0,0,,1.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,,,,,,,3.0,,
721509,Zaragoza,732,46931,Álvaro Giménez,https://media.api-sports.io/football/players/46931.png,88.0,20,F,7,False,False,0,,25.0,18,13.0,0,0,0,0,,,,7.0,1.0,,,,,,,,2.0,1.0,,1.0,,
721509,Zaragoza,732,46922,Juan Narváez,https://media.api-sports.io/football/players/46922.png,89.0,7,F,6.9,False,False,0,,32.0,29,11.0,0,0,0,0,,,,5.0,1.0,,,4.0,,,,,1.0,,,,,
721509,Zaragoza,732,47046,Álvaro Ratón,https://media.api-sports.io/football/players/47046.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,162251,Miguel Ángel Sanz,https://media.api-sports.io/football/players/162251.png,,35,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,47053,Carlos Nieto,https://media.api-sports.io/football/players/47053.png,1.0,17,D,,False,True,0,,3.0,2,4.0,0,0,0,0,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,
721509,Zaragoza,732,162248,Ángel López,https://media.api-sports.io/football/players/162248.png,,34,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,46827,Adrián González,https://media.api-sports.io/football/players/46827.png,2.0,8,M,,False,True,0,,3.0,1,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
721509,Zaragoza,732,47065,Alberto Zapater,https://media.api-sports.io/football/players/47065.png,14.0,21,M,6.6,False,True,0,,9.0,5,,0,0,0,0,,,,,,,,,,,1.0,,,,,,,
721509,Zaragoza,732,47056,Íñigo Eguaras,https://media.api-sports.io/football/players/47056.png,,16,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,57875,César Yanis,https://media.api-sports.io/football/players/57875.png,,19,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,161591,Miguel Puche,https://media.api-sports.io/football/players/161591.png,27.0,33,F,6.6,False,True,0,,13.0,11,2.0,0,0,0,0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,
721509,Zaragoza,732,335717,Alberto Vaquero,https://media.api-sports.io/football/players/335717.png,,38,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721509,Zaragoza,732,188439,Luis Luengo,https://media.api-sports.io/football/players/188439.png,,37,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,46987,Raúl Fernández,https://media.api-sports.io/football/players/46987.png,90.0,1,G,6.7,False,False,1,1.0,20.0,10,1.0,0,0,0,0,0.0,,,1.0,,,,,,,,,,,,,,
721505,Las Palmas,534,47022,Alejandro Díez Salomón,https://media.api-sports.io/football/players/47022.png,90.0,2,D,7.3,False,False,0,,45.0,34,13.0,0,0,0,0,,3.0,1.0,8.0,4.0,2.0,,1.0,,,1.0,,,,,,,
721505,Las Palmas,534,47305,Raúl Navas,https://media.api-sports.io/football/players/47305.png,90.0,16,D,6.9,False,False,0,,62.0,51,10.0,0,0,0,0,,1.0,1.0,6.0,,,2.0,1.0,1.0,,,1.0,,,,,,
721505,Las Palmas,534,46993,Eric Curbelo,https://media.api-sports.io/football/players/46993.png,90.0,6,D,7.3,False,False,0,,62.0,53,11.0,0,0,0,0,,4.0,,6.0,,,,2.0,2.0,,,1.0,,,,,,
721505,Las Palmas,534,70500,Sergi Cardona,https://media.api-sports.io/football/players/70500.png,90.0,30,D,7.2,False,False,0,,53.0,40,14.0,1,0,0,0,,4.0,7.0,9.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,
721505,Las Palmas,534,104855,Óscar Pinchi,https://media.api-sports.io/football/players/104855.png,64.0,18,M,6.2,False,False,0,,12.0,9,11.0,1,0,0,0,,,1.0,4.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,,
721505,Las Palmas,534,21070,Omenuke Mfulu,https://media.api-sports.io/football/players/21070.png,77.0,22,M,7,False,False,0,,33.0,30,13.0,0,0,0,0,,3.0,,8.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,,,,,
721505,Las Palmas,534,47004,Fabio González,https://media.api-sports.io/football/players/47004.png,90.0,15,M,7.2,False,False,0,,62.0,50,11.0,0,0,0,0,,4.0,3.0,5.0,,,,1.0,2.0,,1.0,1.0,,,,,,
721505,Las Palmas,534,1585,Jesé Rodríguez,https://media.api-sports.io/football/players/1585.png,64.0,10,M,6.5,False,False,0,,22.0,14,9.0,0,0,0,0,,2.0,,3.0,,,2.0,1.0,1.0,,1.0,,,,,2.0,,
721505,Las Palmas,534,70315,Kirian Rodríguez,https://media.api-sports.io/football/players/70315.png,90.0,20,F,7.7,False,False,0,,39.0,31,7.0,0,0,0,0,,1.0,,5.0,1.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,,1.0,,
721505,Las Palmas,534,12667,Jonathan Viera,https://media.api-sports.io/football/players/12667.png,90.0,21,F,7.3,True,False,0,,49.0,42,15.0,1,0,0,0,,,,4.0,4.0,2.0,4.0,2.0,3.0,,1.0,,1.0,1.0,1.0,2.0,,
721505,Las Palmas,534,46990,Álvaro Vallés,https://media.api-sports.io/football/players/46990.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,131535,Alex Suárez,https://media.api-sports.io/football/players/131535.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,163241,Oscar Clemente,https://media.api-sports.io/football/players/163241.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,182545,Unai Veiga,https://media.api-sports.io/football/players/182545.png,,23,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,47111,Benito Ramírez,https://media.api-sports.io/football/players/47111.png,26.0,11,M,6.7,False,True,0,,8.0,7,4.0,0,0,0,0,,2.0,,2.0,1.0,,,,,,,,,,,,,
721505,Las Palmas,534,47005,Maikel Mesa,https://media.api-sports.io/football/players/47005.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,18811,Adalberto Peñaranda,https://media.api-sports.io/football/players/18811.png,26.0,7,F,6.6,False,True,0,,5.0,3,6.0,1,0,0,0,,,,3.0,1.0,1.0,,2.0,2.0,,,,1.0,,,1.0,,
721505,Las Palmas,534,182515,Claudio Mendes,https://media.api-sports.io/football/players/182515.png,,26,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,330361,Ale García,https://media.api-sports.io/football/players/330361.png,,27,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,395,Hernani,https://media.api-sports.io/football/players/395.png,13.0,3,F,6.9,False,True,0,,4.0,3,1.0,0,0,0,0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,
721505,Las Palmas,534,48418,Armando Sadiku,https://media.api-sports.io/football/players/48418.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Las Palmas,534,135333,Rafa Mujica,https://media.api-sports.io/football/players/135333.png,,9,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,46904,Fernando Martínez,https://media.api-sports.io/football/players/46904.png,90.0,13,G,6.3,False,False,1,1.0,26.0,17,1.0,0,0,0,0,0.0,,,,,,1.0,,,,,,,,,,,
721505,Almeria,723,104843,Aitor Buñuel,https://media.api-sports.io/football/players/104843.png,90.0,2,D,7.2,False,False,0,,34.0,22,11.0,0,0,0,0,,3.0,5.0,6.0,2.0,1.0,,1.0,3.0,,,1.0,,,,,,
721505,Almeria,723,129,Chumi,https://media.api-sports.io/football/players/129.png,90.0,21,D,6.9,False,False,0,,41.0,34,7.0,0,0,0,0,,,,5.0,2.0,2.0,,1.0,1.0,,,1.0,,,,,,
721505,Almeria,723,340,Srđan Babić,https://media.api-sports.io/football/players/340.png,90.0,22,D,6.3,False,False,0,,43.0,34,9.0,1,0,0,0,,1.0,1.0,5.0,,,2.0,1.0,1.0,,,,,,,,,
721505,Almeria,723,47530,Sergio Akieme Rodriguez,https://media.api-sports.io/football/players/47530.png,80.0,15,D,6.9,False,False,0,,29.0,20,6.0,0,0,0,0,,2.0,,5.0,2.0,2.0,,,1.0,,,,1.0,1.0,,,,
721505,Almeria,723,46919,César de la Hoz,https://media.api-sports.io/football/players/46919.png,90.0,6,M,6.9,True,False,0,,33.0,24,12.0,1,0,0,0,,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,
721505,Almeria,723,190485,Samuel Costa,https://media.api-sports.io/football/players/190485.png,87.0,30,M,6.3,False,False,0,,37.0,28,18.0,0,0,0,0,,1.0,,9.0,2.0,2.0,,5.0,3.0,,,,1.0,,,,,
721505,Almeria,723,46688,Alejandro Pozo,https://media.api-sports.io/football/players/46688.png,90.0,17,M,6.6,False,False,0,,23.0,14,17.0,0,0,0,0,,2.0,2.0,8.0,10.0,5.0,1.0,1.0,,1.0,2.0,,,,,1.0,,
721505,Almeria,723,6065,Lucas Robertone,https://media.api-sports.io/football/players/6065.png,90.0,5,M,6.9,False,False,0,,26.0,18,16.0,1,0,0,0,,2.0,,8.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,
721505,Almeria,723,19306,Arvin Appiah,https://media.api-sports.io/football/players/19306.png,69.0,31,M,6.6,False,False,0,,9.0,6,10.0,0,0,0,0,,2.0,,4.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,
721505,Almeria,723,138776,Largie Ramazani,https://media.api-sports.io/football/players/138776.png,90.0,32,F,6,False,False,0,,16.0,13,14.0,0,0,0,0,,2.0,,4.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,
721505,Almeria,723,182713,Diego Fuoli,https://media.api-sports.io/football/players/182713.png,,33,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,137578,Aitor Punal Rodriguez,https://media.api-sports.io/football/players/137578.png,,35,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,105034,Juanjo Nieto,https://media.api-sports.io/football/players/105034.png,,12,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,914,Álex Centelles,https://media.api-sports.io/football/players/914.png,21.0,20,D,6.7,False,True,0,,10.0,10,1.0,0,0,0,0,,,,,1.0,,,,,,1.0,,,,,,,
721505,Almeria,723,46910,Iván Martos,https://media.api-sports.io/football/players/46910.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,185107,Javi Robles,https://media.api-sports.io/football/players/185107.png,3.0,14,M,,False,True,0,,2.0,,3.0,0,0,0,0,,,,1.0,,,1.0,,1.0,,,,,,,,,
721505,Almeria,723,104932,Curro,https://media.api-sports.io/football/players/104932.png,10.0,10,M,6.5,False,True,0,,6.0,3,1.0,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,185717,Carlos Gilbert,https://media.api-sports.io/football/players/185717.png,,37,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721505,Almeria,723,185170,Raúl Caballero,https://media.api-sports.io/football/players/185170.png,,28,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,131527,Joan Femenias Del Salto,https://media.api-sports.io/football/players/131527.png,90.0,1,G,6.5,False,False,1,2.0,31.0,14,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721508,Oviedo,718,36,Carlos Isaac,https://media.api-sports.io/football/players/36.png,90.0,21,D,6.6,False,False,0,,38.0,28,17.0,0,0,0,0,,2.0,3.0,7.0,6.0,3.0,1.0,,3.0,,1.0,,2.0,,,,,
721508,Oviedo,718,47429,David Costas,https://media.api-sports.io/football/players/47429.png,90.0,4,D,7.2,False,False,0,,36.0,25,10.0,0,0,0,0,,,2.0,6.0,1.0,,,,,,,,3.0,2.0,1.0,,,
721508,Oviedo,718,46966,Dani Calvo,https://media.api-sports.io/football/players/46966.png,90.0,12,D,6.6,False,False,0,,37.0,31,12.0,0,0,0,0,,,,5.0,,,,,2.0,,,,1.0,1.0,,,,
721508,Oviedo,718,107199,Pierre Cornud,https://media.api-sports.io/football/players/107199.png,90.0,22,D,8,False,False,0,,37.0,30,10.0,1,0,0,0,,2.0,,6.0,1.0,1.0,,2.0,3.0,1.0,5.0,,,,,,,
721508,Oviedo,718,46960,Marco Sangalli,https://media.api-sports.io/football/players/46960.png,69.0,8,M,6.9,False,False,0,,26.0,17,10.0,0,0,0,0,,2.0,1.0,8.0,2.0,1.0,,2.0,,,,,1.0,,,,,
721508,Oviedo,718,46863,Jimmy Suárez,https://media.api-sports.io/football/players/46863.png,90.0,14,M,6.7,True,False,0,,27.0,22,8.0,0,0,0,0,,,1.0,2.0,,,1.0,2.0,1.0,,,1.0,,,,,,
721508,Oviedo,718,31489,Gastón Brugman,https://media.api-sports.io/football/players/31489.png,86.0,15,M,7.3,False,False,0,,38.0,28,14.0,0,0,0,0,,7.0,,9.0,2.0,1.0,2.0,1.0,1.0,,4.0,,1.0,1.0,,,,
721508,Oviedo,718,46854,Viti Rozada,https://media.api-sports.io/football/players/46854.png,76.0,7,M,6.6,False,False,0,,11.0,11,5.0,0,0,0,0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,
721508,Oviedo,718,119883,Samuel Obeng,https://media.api-sports.io/football/players/119883.png,69.0,16,F,6.7,False,False,0,,15.0,13,10.0,0,0,0,0,,,,4.0,1.0,,,2.0,,,1.0,,,,,1.0,,
721508,Oviedo,718,47370,Borja Bastón,https://media.api-sports.io/football/players/47370.png,86.0,9,F,6.6,False,False,0,,20.0,17,9.0,0,0,0,0,,,,3.0,,,,2.0,1.0,,,,,,,1.0,,
721508,Oviedo,718,46699,Tomeu Nadal,https://media.api-sports.io/football/players/46699.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,131548,Lucas Ahijado,https://media.api-sports.io/football/players/131548.png,4.0,24,D,6.3,False,True,0,,4.0,2,2.0,0,0,0,0,,,1.0,,1.0,,,,,,1.0,,,,,,,
721508,Oviedo,718,46846,Christian Fernández,https://media.api-sports.io/football/players/46846.png,,18,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,46845,Mossa,https://media.api-sports.io/football/players/46845.png,,23,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,183270,Javier Moreno,https://media.api-sports.io/football/players/183270.png,,28,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,355,Erik Jirka,https://media.api-sports.io/football/players/355.png,14.0,11,M,6.2,False,True,0,,4.0,2,2.0,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,
721508,Oviedo,718,46803,Joni Montiel,https://media.api-sports.io/football/players/46803.png,4.0,17,M,6.7,False,True,0,,5.0,3,3.0,0,0,0,0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,
721508,Oviedo,718,47061,Jorge Pombo,https://media.api-sports.io/football/players/47061.png,21.0,20,M,6.3,False,True,0,,6.0,5,7.0,0,0,0,0,,1.0,,3.0,5.0,1.0,,1.0,,,,,2.0,1.0,,,,
721508,Oviedo,718,46862,Borja Sánchez,https://media.api-sports.io/football/players/46862.png,,10,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Oviedo,718,193208,Mangel,https://media.api-sports.io/football/players/193208.png,21.0,37,M,6.2,False,True,0,,4.0,2,3.0,0,0,0,0,,,,,1.0,,,,1.0,,,,2.0,1.0,,,,
721508,Eibar,545,47476,Yoel Rodríguez,https://media.api-sports.io/football/players/47476.png,90.0,13,G,7.7,False,False,1,6.0,14.0,8,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721508,Eibar,545,46709,Álvaro Tejero,https://media.api-sports.io/football/players/46709.png,90.0,15,D,7.3,False,False,0,,38.0,34,11.0,1,0,0,0,,,,4.0,1.0,,1.0,2.0,1.0,,5.0,,1.0,1.0,1.0,,,
721508,Eibar,545,47565,Xabier Etxeita,https://media.api-sports.io/football/players/47565.png,57.0,5,D,6.6,False,False,0,,37.0,29,4.0,0,0,0,0,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,
721508,Eibar,545,47377,Anaitz Arbilla,https://media.api-sports.io/football/players/47377.png,84.0,23,D,7.2,True,False,0,,69.0,60,8.0,1,0,0,0,,1.0,,4.0,,,,,1.0,,1.0,,1.0,1.0,,,,
721508,Eibar,545,47453,Toño,https://media.api-sports.io/football/players/47453.png,90.0,18,D,6.9,False,False,0,,40.0,29,11.0,0,0,0,0,,3.0,,6.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,
721508,Eibar,545,46860,Javier Muñoz,https://media.api-sports.io/football/players/46860.png,90.0,14,M,7.7,False,False,0,,40.0,33,12.0,1,0,0,0,,2.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,,4.0,1.0,1.0,,,,,
721508,Eibar,545,47385,Sergio Álvarez,https://media.api-sports.io/football/players/47385.png,90.0,6,M,6.9,False,False,0,,64.0,55,10.0,0,0,0,0,,2.0,,6.0,1.0,,,,1.0,,,1.0,,,,,,
721508,Eibar,545,46929,José Corpas,https://media.api-sports.io/football/players/46929.png,57.0,17,M,6.6,False,False,0,,15.0,11,10.0,0,0,0,0,,1.0,,6.0,1.0,,2.0,3.0,1.0,,1.0,,1.0,,,,,
721508,Eibar,545,46799,Edu Expósito,https://media.api-sports.io/football/players/46799.png,90.0,10,M,7.2,False,False,0,,43.0,38,9.0,0,0,0,0,,1.0,2.0,4.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,
721508,Eibar,545,46740,Stoichkov,https://media.api-sports.io/football/players/46740.png,57.0,19,M,6.5,False,False,0,,3.0,2,9.0,0,0,0,0,,2.0,,4.0,,,1.0,2.0,2.0,,,,,,,,,
721508,Eibar,545,2187,Fran Sol,https://media.api-sports.io/football/players/2187.png,84.0,9,F,7.2,False,False,0,,18.0,12,19.0,0,0,0,0,,2.0,,10.0,,,1.0,1.0,,,,,4.0,1.0,,1.0,,
721508,Eibar,545,47096,Ander Cantero,https://media.api-sports.io/football/players/47096.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,46940,Esteban Burgos,https://media.api-sports.io/football/players/46940.png,33.0,2,D,7,False,True,0,,22.0,15,4.0,0,0,0,0,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,
721508,Eibar,545,80112,Cristian Glauder,https://media.api-sports.io/football/players/80112.png,,24,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,41145,Frederico Venancio,https://media.api-sports.io/football/players/41145.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,46768,Ager Aketxe,https://media.api-sports.io/football/players/46768.png,6.0,22,M,6.9,False,True,0,,4.0,4,3.0,0,0,0,0,,2.0,,3.0,,,,,,,,,,,,,,
721508,Eibar,545,181867,Miguel Atienza,https://media.api-sports.io/football/players/181867.png,33.0,33,M,7,False,True,0,,23.0,19,3.0,0,0,0,0,,1.0,,3.0,,,,1.0,,,1.0,,1.0,,,,,
721508,Eibar,545,47033,Roberto Olabe,https://media.api-sports.io/football/players/47033.png,,16,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,46809,Quique,https://media.api-sports.io/football/players/46809.png,6.0,7,F,6.3,False,True,0,,1.0,1,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,113587,Yanis Rahmani,https://media.api-sports.io/football/players/113587.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,131544,Oscar Sielva,https://media.api-sports.io/football/players/131544.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721508,Eibar,545,185,Fernando Llorente,https://media.api-sports.io/football/players/185.png,33.0,12,F,6.7,False,True,0,,7.0,6,8.0,0,0,0,0,,,,5.0,,,,1.0,,,,,3.0,,,,,
721483,Lugo,716,15575,Óscar Whalley,https://media.api-sports.io/football/players/15575.png,90.0,13,G,7.6,False,False,0,7.0,29.0,15,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721483,Lugo,716,162889,Ricard Sánchez,https://media.api-sports.io/football/players/162889.png,90.0,30,D,6.9,False,False,0,,20.0,14,10.0,0,0,0,0,,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,
721483,Lugo,716,104828,Diego Alende,https://media.api-sports.io/football/players/104828.png,78.0,3,D,7.3,False,False,0,,12.0,8,6.0,0,0,0,0,,4.0,,5.0,,,,1.0,1.0,,,,,,,,,
721483,Lugo,716,182514,Juan Antonio Ros,https://media.api-sports.io/football/players/182514.png,90.0,4,D,6.9,False,False,0,,23.0,11,7.0,0,0,0,0,,2.0,4.0,4.0,,,,1.0,2.0,,,1.0,,,,,,
721483,Lugo,716,47156,Orest Lebedenko,https://media.api-sports.io/football/players/47156.png,90.0,19,D,6.3,False,False,0,,8.0,4,14.0,0,0,0,0,,6.0,,7.0,1.0,1.0,5.0,,1.0,,1.0,,,,,,,
721483,Lugo,716,46981,Xavi Torres,https://media.api-sports.io/football/players/46981.png,90.0,14,M,7.2,False,False,0,,21.0,15,10.0,0,0,0,0,,3.0,,7.0,,,2.0,,1.0,,,2.0,,,,,,
721483,Lugo,716,47164,Gerard Valentín,https://media.api-sports.io/football/players/47164.png,78.0,20,M,6.3,False,False,0,,11.0,7,10.0,0,0,0,0,,1.0,,3.0,4.0,1.0,2.0,,1.0,,,,1.0,,,,,
721483,Lugo,716,182786,Juanpe,https://media.api-sports.io/football/players/182786.png,90.0,6,M,6.6,False,False,0,,30.0,18,11.0,0,0,0,0,,2.0,5.0,5.0,1.0,,1.0,1.0,4.0,,,1.0,1.0,,,,,
721483,Lugo,716,104841,Josep Señé,https://media.api-sports.io/football/players/104841.png,90.0,18,M,6.3,False,False,0,,20.0,13,9.0,0,0,0,0,,,1.0,5.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
721483,Lugo,716,104792,Chris Ramos,https://media.api-sports.io/football/players/104792.png,71.0,16,M,7.3,False,False,0,,11.0,3,9.0,0,0,0,0,,1.0,1.0,6.0,1.0,,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,
721483,Lugo,716,47177,Manu Barreiro,https://media.api-sports.io/football/players/47177.png,62.0,9,F,7.3,True,False,0,,10.0,5,8.0,0,0,0,0,,,1.0,3.0,,,,1.0,,,,,1.0,1.0,1.0,,,
721483,Lugo,716,179996,Francisco Vieites,https://media.api-sports.io/football/players/179996.png,,34,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,182261,Alberto Rodríguez,https://media.api-sports.io/football/players/182261.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,47155,Edu Campabadal,https://media.api-sports.io/football/players/47155.png,12.0,22,D,6.7,False,True,0,,2.0,1,5.0,0,0,0,0,,1.0,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,
721483,Lugo,716,47169,Iriome Gonzalez,https://media.api-sports.io/football/players/47169.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,47172,Carlos Pita,https://media.api-sports.io/football/players/47172.png,12.0,5,M,6,False,True,0,,2.0,,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
721483,Lugo,716,107152,Hugo Rama,https://media.api-sports.io/football/players/107152.png,,10,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,47176,Fernando Seoane,https://media.api-sports.io/football/players/47176.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,47206,José Ángel Carrillo,https://media.api-sports.io/football/players/47206.png,28.0,11,F,6.9,False,True,0,,7.0,3,11.0,0,0,0,0,,1.0,,9.0,,,,2.0,,,1.0,,,,,1.0,,
721483,Lugo,716,194519,Jaume Cuellar Mendoza,https://media.api-sports.io/football/players/194519.png,19.0,29,M,6.5,False,True,0,,1.0,1,,0,0,0,0,,,,,,,,,,,,,,,,1.0,,
721483,Lugo,716,46866,Joselu,https://media.api-sports.io/football/players/46866.png,,23,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Lugo,716,104894,Sebas Moyano,https://media.api-sports.io/football/players/104894.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
721483,Almeria,723,46904,Fernando Martínez,https://media.api-sports.io/football/players/46904.png,90.0,13,G,6.5,False,False,0,2.0,29.0,25,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
721483,Almeria,723,105034,Juanjo Nieto,https://media.api-sports.io/football/players/105034.png,45.0,12,D,6.2,False,False,0,,32.0,24,3.0,0,0,0,0,,,,1.0,,,,,1.0,,1.0,,,,,,,
721483,Almeria,723,129,Chumi,https://media.api-sports.io/football/players/129.png,90.0,21,D,6.6,False,False,0,,76.0,65,6.0,0,0,0,0,,,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,
721483,Almeria,723,340,Srđan Babić,https://media.api-sports.io/football/players/340.png,90.0,22,D,6.9,False,False,0,,83.0,79,7.0,0,0,0,0,,1.0,1.0,3.0,,,,,3.0,,,,,,,,,
721483,Almeria,723,914,Álex Centelles,https://media.api-sports.io/football/players/914.png,72.0,20,D,6.2,False,False,0,,48.0,43,3.0,0,0,0,0,,1.0,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,
721483,Almeria,723,46919,César de la Hoz,https://media.api-sports.io/football/players/46919.png,45.0,6,M,6.9,True,False,0,,36.0,30,7.0,0,0,0,0,,3.0,1.0,5.0,,,,,1.0,,,,,,,,,
