fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_won,penalty_commited
29203,Sassuolo,488,30526,Giangiacomo Magnani,https://media.api-sports.io/football/players/30526.png,90,23,D,7.1,False,False,1,0,,,69,0,89%,0,2,9,6,0,0,1,1,0,0,0,0,,1.0,,,,,
29203,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,90,13,D,6.7,False,False,0,0,,,62,0,87%,0,1,8,4,0,0,0,0,0,0,0,0,,,,,,,
29203,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,90,6,M,6.9,False,False,0,0,,,41,1,82%,0,0,7,5,2,1,1,1,1,0,0,0,,1.0,,,,,
29203,Sassuolo,488,30532,Alfred Duncan,https://media.api-sports.io/football/players/30532.png,90,32,M,6.6,False,False,1,1,,,34,0,81%,0,1,14,6,0,0,2,4,1,0,0,0,,3.0,1.0,,,,
29203,Sassuolo,488,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,45,12,M,7.0,False,False,0,0,,,29,1,90%,1,0,3,1,0,0,0,1,0,0,0,0,,1.0,,,,,
29203,Sassuolo,488,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,90,73,M,7.3,False,False,2,0,,,39,2,83%,0,1,11,5,0,0,3,1,0,0,0,0,,1.0,1.0,,1.0,,
29203,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,90,25,F,6.6,True,False,0,0,,,34,1,77%,0,0,15,4,2,0,1,2,0,0,0,0,,,,,,,
29203,Sassuolo,488,30540,Khouma Babacar,https://media.api-sports.io/football/players/30540.png,70,30,F,6.9,False,False,3,0,,,10,0,71%,0,0,11,7,1,1,0,2,0,0,0,0,,,,,,,
29203,Sassuolo,488,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,83,9,M,7.1,False,False,1,1,,,24,1,77%,0,2,11,6,3,0,2,2,0,0,0,0,,,,1.0,,,
29203,Sassuolo,488,2711,Mehdi Bourabia,https://media.api-sports.io/football/players/2711.png,45,68,M,7.0,False,False,4,2,,,24,0,80%,0,1,9,5,2,1,1,1,1,0,0,0,,,,,,,
29203,Sassuolo,488,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,20,20,M,6.2,False,False,1,0,,,3,0,50%,0,0,5,2,3,2,0,0,0,0,0,0,,,,,,,
29203,Sassuolo,488,30541,Alessandro Matri,https://media.api-sports.io/football/players/30541.png,11,10,F,6.4,False,False,0,0,,,5,0,83%,0,0,2,0,1,0,0,0,0,0,0,0,,,,,,,
29204,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,7.0,False,False,0,0,1.0,3.0,20,0,80%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29204,Inter,505,190,Cédric Soares,https://media.api-sports.io/football/players/190.png,78,21,D,6.6,False,False,1,0,,,35,1,72%,1,1,13,6,1,0,1,2,0,0,0,0,,2.0,2.0,,,,
29204,Inter,505,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90,6,D,6.8,False,False,0,0,,,61,0,89%,0,2,7,4,1,1,1,0,0,0,0,0,,,,,,,
29204,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90,37,D,7.1,False,False,0,0,,,76,1,90%,0,1,6,3,0,0,0,1,0,0,0,0,,1.0,,,,,
29204,Inter,505,192,Dalbert,https://media.api-sports.io/football/players/192.png,90,29,D,7.2,False,False,1,0,,,39,2,78%,0,1,21,13,2,1,4,1,0,0,0,0,,2.0,1.0,,,,
29204,Inter,505,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,90,8,M,7.3,False,False,2,0,,,50,0,84%,1,1,19,10,2,1,1,3,1,0,0,0,,3.0,1.0,,,,
29204,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,90,77,M,7.0,False,False,0,0,,,65,0,90%,0,1,14,10,2,1,2,1,0,0,0,0,,3.0,,,,,
29204,Inter,505,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,45,87,M,6.6,False,False,1,0,,,9,1,75%,0,0,5,2,0,0,2,0,0,0,0,0,,,2.0,,,,
29204,Inter,505,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,68,14,M,7.0,False,False,2,1,,,22,0,78%,1,0,10,7,1,1,2,0,0,0,0,0,,2.0,1.0,,,,
29204,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,90,44,M,6.6,False,False,2,0,,,30,1,68%,0,1,15,4,3,0,1,1,0,0,0,0,,,2.0,,,,
29204,Inter,505,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,90,9,F,6.7,True,False,4,1,,,8,2,61%,0,0,12,5,4,2,1,1,0,0,0,0,,,,,,,
29204,Inter,505,197,Andrea Ranocchia,https://media.api-sports.io/football/players/197.png,12,13,D,6.3,False,True,1,1,,,0,0,0%,0,0,11,2,0,0,0,2,0,0,0,0,,,,,,,
29204,Inter,505,206,João Mário,https://media.api-sports.io/football/players/206.png,22,15,M,7.0,False,True,0,0,,,13,1,86%,0,0,5,4,2,2,0,0,0,0,0,0,,1.0,1.0,,,,
29204,Inter,505,217,Lautaro Martínez,https://media.api-sports.io/football/players/217.png,45,10,F,6.9,False,True,2,0,,,2,0,50%,0,0,12,5,3,2,2,0,0,0,0,0,,1.0,,,,,
29204,Bologna,500,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,90,28,G,7.9,False,False,0,0,0.0,3.0,16,0,48%,0,0,4,4,0,0,0,0,0,0,0,0,0.0,,,,,,
29204,Bologna,500,30473,Ibrahima Mbaye,https://media.api-sports.io/football/players/30473.png,90,15,D,7.0,False,False,0,0,,,15,0,75%,1,1,12,6,1,1,0,1,1,0,0,0,,1.0,,,,,
29204,Bologna,500,30472,Danilo,https://media.api-sports.io/football/players/30472.png,90,23,D,7.5,False,False,0,0,,,18,0,66%,2,1,10,6,0,0,0,2,1,0,0,0,,,,,,,
29204,Bologna,500,30476,Lyanco,https://media.api-sports.io/football/players/30476.png,49,4,D,7.0,False,False,0,0,,,20,0,80%,1,2,2,2,1,1,0,0,0,0,0,0,,,,,,,
29204,Bologna,500,30471,Mitchell Dijks,https://media.api-sports.io/football/players/30471.png,90,35,M,6.5,False,False,0,0,,,19,1,70%,0,1,26,11,8,4,5,2,0,0,0,0,,,3.0,,,,
29204,Bologna,500,30488,Riccardo Orsolini,https://media.api-sports.io/football/players/30488.png,90,7,F,6.8,False,False,2,2,,,16,0,64%,0,0,23,11,5,2,3,4,0,0,0,0,,1.0,1.0,,,,
29204,Bologna,500,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,90,5,M,7.8,False,False,0,0,,,31,2,83%,0,4,10,7,1,1,0,1,0,0,0,0,,1.0,1.0,,1.0,,
29204,Bologna,500,30482,Andrea Poli,https://media.api-sports.io/football/players/30482.png,90,16,M,6.2,True,False,3,0,,,24,0,80%,0,0,13,5,1,1,1,3,0,0,0,0,,2.0,2.0,,,,
29204,Bologna,500,30489,Rodrigo Palacio,https://media.api-sports.io/football/players/30489.png,74,24,F,6.5,False,False,0,0,,,23,1,82%,0,0,13,5,3,0,2,1,0,0,0,0,,1.0,,,,,
29204,Bologna,500,30483,Roberto Soriano,https://media.api-sports.io/football/players/30483.png,90,21,M,7.0,False,False,0,0,,,36,2,78%,0,0,7,2,0,0,0,1,0,0,0,0,,1.0,2.0,,,,
29204,Bologna,500,30491,Federico Santander,https://media.api-sports.io/football/players/30491.png,87,9,F,7.3,False,False,3,2,,,10,0,62%,0,0,16,10,0,0,1,1,0,0,0,0,,,,1.0,,,
29204,Bologna,500,2833,Giancarlo González,https://media.api-sports.io/football/players/2833.png,41,3,D,6.9,False,False,0,0,,,6,0,60%,0,3,7,5,0,0,0,0,0,0,0,0,,1.0,1.0,,,,
29204,Bologna,500,30480,Ladislav Krejčí,https://media.api-sports.io/football/players/30480.png,16,11,M,6.3,False,False,0,0,,,2,0,66%,0,0,2,0,0,0,0,0,0,0,0,0,,,1.0,,,,
29204,Bologna,500,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,9,22,F,6.3,False,False,0,0,,,3,0,100%,0,0,5,1,0,0,0,1,0,0,0,0,,,,,,,
29207,AS Roma,497,766,Robin Olsen,https://media.api-sports.io/football/players/766.png,90,1,G,7.1,False,False,0,0,1.0,4.0,13,0,72%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29207,AS Roma,497,770,Rick Karsdorp,https://media.api-sports.io/football/players/770.png,86,2,D,6.7,False,False,0,0,,,29,0,80%,0,1,4,2,1,0,0,0,0,0,0,0,,2.0,,,,,
29207,AS Roma,497,772,Kōnstantinos Manōlas,https://media.api-sports.io/football/players/772.png,90,44,D,7.0,False,False,2,0,,,45,0,90%,0,3,11,7,0,0,1,4,1,0,0,0,,1.0,,,,,
29207,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,90,20,D,6.9,False,False,0,0,,,52,1,88%,0,1,7,5,0,0,0,0,0,0,0,0,,1.0,,,,,
29207,AS Roma,497,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,90,11,D,7.1,False,False,0,0,,,31,2,83%,1,2,7,4,3,2,1,1,0,0,0,0,,1.0,1.0,,,,
29207,AS Roma,497,779,Daniele De Rossi,https://media.api-sports.io/football/players/779.png,90,16,M,7.0,True,False,0,0,,,51,0,81%,1,1,3,3,0,0,1,0,0,0,0,0,,1.0,,,,,
29207,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,90,7,M,7.1,False,False,2,0,,,26,3,70%,0,0,10,4,0,0,2,3,1,0,0,0,,2.0,1.0,,,,
29207,AS Roma,497,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,81,14,F,7.1,False,False,1,1,,,15,1,83%,0,0,14,9,2,2,1,1,0,0,0,0,,2.0,1.0,,,,
29207,AS Roma,497,786,Nicolò Zaniolo,https://media.api-sports.io/football/players/786.png,90,22,M,7.4,False,False,4,2,,,19,2,86%,0,0,18,9,6,5,1,4,1,0,0,0,,1.0,2.0,1.0,,,
29207,AS Roma,497,769,Alessandro Florenzi,https://media.api-sports.io/football/players/769.png,65,24,D,6.3,False,False,2,1,,,12,1,85%,0,0,9,2,1,0,1,1,0,0,0,0,,1.0,2.0,,,,
29207,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90,9,F,6.9,False,False,4,3,,,9,1,47%,0,0,15,7,2,1,0,1,0,0,0,0,,,,,,,
29207,AS Roma,497,775,Davide Santon,https://media.api-sports.io/football/players/775.png,8,18,D,6.6,False,True,0,0,,,0,0,0%,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
29207,AS Roma,497,792,Justin Kluivert,https://media.api-sports.io/football/players/792.png,9,34,F,6.5,False,True,0,0,,,2,0,66%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29207,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,25,92,F,6.7,False,True,2,0,,,3,0,75%,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,
29207,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90,99,G,8.2,False,False,0,0,1.0,7.0,23,0,85%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29207,AC Milan,489,1627,Davide Calabria,https://media.api-sports.io/football/players/1627.png,90,2,D,6.8,False,False,0,0,,,39,1,81%,0,1,8,4,1,1,0,0,1,0,0,0,,2.0,,,,,
29207,AC Milan,489,1630,Mateo Musacchio,https://media.api-sports.io/football/players/1630.png,90,22,D,7.0,False,False,0,0,,,81,0,93%,1,1,6,3,0,0,1,1,0,0,0,0,,2.0,1.0,,,,
29207,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90,13,D,7.1,True,False,0,0,,,78,0,95%,0,1,8,6,0,0,1,0,0,0,0,0,,,,,,,
29207,AC Milan,489,1631,Ricardo Rodríguez,https://media.api-sports.io/football/players/1631.png,90,68,D,6.7,False,False,0,0,,,45,0,84%,1,1,6,2,1,1,0,0,0,0,0,0,,,,,,,
29207,AC Milan,489,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90,79,M,7.1,False,False,0,0,,,44,0,88%,0,0,7,7,1,1,2,0,1,0,0,0,,2.0,,,,,
29207,AC Milan,489,1635,Tiemoué Bakayoko,https://media.api-sports.io/football/players/1635.png,90,14,M,6.3,False,False,0,0,,,62,1,92%,0,1,18,7,2,0,3,2,0,0,0,0,,1.0,2.0,,,,
29207,AC Milan,489,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,77,39,M,7.0,False,False,1,1,,,16,1,88%,0,0,14,6,2,1,2,3,1,0,0,0,,2.0,1.0,,1.0,,
29207,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,87,8,F,6.8,False,False,3,1,,,20,1,66%,0,1,18,8,5,3,4,1,1,0,0,0,,1.0,6.0,,,,
29207,AC Milan,489,1651,Krzysztof Piątek,https://media.api-sports.io/football/players/1651.png,87,19,F,6.8,False,False,2,1,,,10,0,90%,0,0,11,1,0,0,1,2,0,0,0,0,,,1.0,1.0,,,
29207,AC Milan,489,1640,Hakan Çalhanoğlu,https://media.api-sports.io/football/players/1640.png,90,10,F,6.8,False,False,0,0,,,29,1,69%,0,1,3,2,0,0,1,0,0,0,0,0,,1.0,,,,,
29207,AC Milan,489,1641,Samu Castillejo,https://media.api-sports.io/football/players/1641.png,13,7,M,6.7,False,False,0,0,,,6,1,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29207,AC Milan,489,1643,Diego Laxalt,https://media.api-sports.io/football/players/1643.png,3,93,M,–,False,False,1,1,,,1,0,50%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29207,AC Milan,489,1649,Patrick Cutrone,https://media.api-sports.io/football/players/1649.png,3,63,F,–,False,False,1,1,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29202,Frosinone,512,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90,57,G,6.6,False,False,0,0,1.0,3.0,24,0,77%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29202,Frosinone,512,31072,Marco Capuano,https://media.api-sports.io/football/players/31072.png,90,25,D,6.9,False,False,0,0,,,59,0,89%,1,1,7,3,1,1,0,0,0,0,0,0,,,,,,,
29202,Frosinone,512,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,90,27,D,7.5,False,False,0,0,,,63,1,85%,2,6,8,4,0,0,0,1,0,0,0,0,,,1.0,,,,
29202,Frosinone,512,31074,Luka Krajnc,https://media.api-sports.io/football/players/31074.png,75,32,D,6.8,False,False,0,0,,,46,0,80%,0,1,5,5,1,1,0,0,0,0,0,0,,,,,,,
29202,Frosinone,512,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90,17,M,7.2,False,False,2,1,,,28,0,73%,0,1,10,7,2,1,2,0,0,0,0,0,,1.0,,,,,
29202,Frosinone,512,31082,Raman Chibsah,https://media.api-sports.io/football/players/31082.png,90,66,M,6.8,False,False,1,0,,,37,0,74%,0,1,24,12,7,4,3,1,0,0,0,0,,3.0,1.0,,,,
29202,Frosinone,512,31090,Federico Viviani,https://media.api-sports.io/football/players/31090.png,76,92,M,7.4,False,False,1,0,,,42,0,89%,3,3,9,6,1,1,2,0,0,0,0,0,,2.0,2.0,,,,
29202,Frosinone,512,31089,Luca Valzania,https://media.api-sports.io/football/players/31089.png,81,16,M,6.2,False,False,2,1,,,14,0,77%,0,0,10,4,1,0,1,1,0,0,0,0,,1.0,4.0,,,,
29202,Frosinone,512,31080,Andrea Beghetto,https://media.api-sports.io/football/players/31080.png,90,33,M,6.9,False,False,1,0,,,23,3,65%,0,1,3,1,0,0,0,0,0,0,0,0,,1.0,1.0,,,,
29202,Frosinone,512,31094,Andrea Pinamonti,https://media.api-sports.io/football/players/31094.png,90,89,F,6.6,False,False,4,0,,,16,2,61%,0,0,16,9,1,0,3,1,0,0,0,0,,,2.0,,,,
29202,Frosinone,512,31091,Camillo Ciano,https://media.api-sports.io/football/players/31091.png,90,28,F,7.0,True,False,1,0,,,21,2,70%,0,0,22,7,6,2,2,3,1,0,0,0,,,1.0,,,,
29202,Frosinone,512,31088,Paolo Sammarco,https://media.api-sports.io/football/players/31088.png,14,21,M,6.7,False,True,0,0,,,11,0,84%,0,0,4,2,0,0,0,1,0,0,0,0,,,,,,,
29202,Frosinone,512,31092,Daniel Ciofani,https://media.api-sports.io/football/players/31092.png,15,9,F,6.7,False,True,0,0,,,0,0,0%,0,0,3,3,0,0,1,0,0,0,0,0,,1.0,,,,,
29202,Frosinone,512,31095,Marcello Trotta,https://media.api-sports.io/football/players/31095.png,9,20,F,6.7,False,True,1,1,,,3,0,75%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29202,Lazio,487,1835,Thomas Strakosha,https://media.api-sports.io/football/players/1835.png,90,1,G,7.7,False,False,0,0,0.0,3.0,9,0,40%,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,
29202,Lazio,487,1845,Bastos,https://media.api-sports.io/football/players/1845.png,90,15,D,7.2,False,False,0,0,,,48,0,92%,1,2,9,4,0,0,1,1,0,0,0,0,,,,,,,
29202,Lazio,487,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,33,D,7.3,False,False,0,0,,,44,0,81%,1,3,6,4,0,0,1,1,0,0,0,0,,1.0,,,,,
29202,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,90,26,D,7.0,False,False,1,0,,,52,1,86%,0,0,12,6,0,0,1,3,0,0,0,0,,,,,,,
29202,Lazio,487,1844,Adam Marušić,https://media.api-sports.io/football/players/1844.png,90,77,M,6.8,False,False,1,0,,,32,0,84%,0,1,6,3,5,3,0,0,0,0,0,0,,,,,,,
29202,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,90,16,M,7.3,True,False,1,1,,,35,2,81%,1,2,8,4,1,1,1,2,1,0,0,0,,,1.0,,,,
29202,Lazio,487,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,57,25,M,7.2,False,False,2,1,,,35,0,76%,0,1,17,12,1,1,2,1,0,0,0,0,,2.0,1.0,,,,
29202,Lazio,487,1859,Luis Alberto,https://media.api-sports.io/football/players/1859.png,65,10,F,6.9,False,False,3,0,,,43,2,78%,0,0,11,5,2,2,1,0,0,0,0,0,,,4.0,,1.0,,
29202,Lazio,487,1839,Riza Durmisi,https://media.api-sports.io/football/players/1839.png,90,14,D,6.7,False,False,0,0,,,29,3,80%,0,0,9,3,0,0,0,2,1,0,0,0,,2.0,1.0,,,,
29202,Lazio,487,1861,Felipe Caicedo,https://media.api-sports.io/football/players/1861.png,58,20,F,7.2,False,False,6,2,,,13,2,76%,0,0,8,2,1,1,0,1,1,0,0,0,,,,1.0,,,
29202,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,90,17,F,7.1,False,False,2,0,,,33,1,82%,0,0,13,7,5,3,0,0,0,0,0,0,,1.0,,,,,
29202,Lazio,487,1851,Valon Berisha,https://media.api-sports.io/football/players/1851.png,32,7,M,6.6,False,False,0,0,,,22,0,84%,0,0,7,4,1,1,1,1,0,0,0,0,,1.0,2.0,,,,
29202,Lazio,487,1855,Senad Lulić,https://media.api-sports.io/football/players/1855.png,25,19,M,6.3,False,False,0,0,,,13,1,86%,0,0,6,2,0,0,0,1,0,0,0,0,,,,,,,
29202,Lazio,487,1858,Lucas Leiva,https://media.api-sports.io/football/players/1858.png,33,6,M,6.4,False,False,0,0,,,28,0,87%,1,0,9,2,0,0,0,1,1,0,0,0,,1.0,1.0,,,,
29200,Cagliari,490,30546,Alessio Cragno,https://media.api-sports.io/football/players/30546.png,90,28,G,7.2,False,False,0,0,1.0,5.0,14,0,63%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29200,Cagliari,490,30555,Fabio Pisacane,https://media.api-sports.io/football/players/30555.png,90,19,D,6.6,False,False,1,0,,,46,0,80%,0,0,7,4,1,0,1,1,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90,23,D,6.9,True,False,0,0,,,45,0,80%,0,2,9,6,0,0,1,1,0,0,0,0,,2.0,,,,,
29200,Cagliari,490,30556,Filippo Romagna,https://media.api-sports.io/football/players/30556.png,90,56,D,7.0,False,False,0,0,,,43,0,97%,0,1,2,2,0,0,0,0,0,0,0,0,,2.0,,,,,
29200,Cagliari,490,30569,Simone Padoin,https://media.api-sports.io/football/players/30569.png,73,20,M,6.4,False,False,0,0,,,20,0,80%,1,0,11,5,1,1,1,1,0,0,0,0,,3.0,3.0,,,,
29200,Cagliari,490,30563,Paolo Faragò,https://media.api-sports.io/football/players/30563.png,90,24,M,7.0,False,False,2,1,,,25,0,71%,0,3,16,8,1,1,1,0,0,0,0,0,,3.0,2.0,,,,
29200,Cagliari,490,30560,Luca Cigarini,https://media.api-sports.io/football/players/30560.png,65,8,M,6.5,False,False,0,0,,,26,0,70%,0,0,13,6,1,1,1,4,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30561,Alessandro Deiola,https://media.api-sports.io/football/players/30561.png,90,27,M,6.6,False,False,3,0,,,21,0,67%,0,1,11,3,0,0,0,1,0,0,0,0,,1.0,4.0,,,,
29200,Cagliari,490,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,90,21,M,5.9,False,False,0,0,,,16,0,64%,0,0,19,6,0,0,0,6,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30559,Valter Birsa,https://media.api-sports.io/football/players/30559.png,14,14,M,6.4,False,False,0,0,,,0,0,0%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
29200,Cagliari,490,30573,Leonardo Pavoletti,https://media.api-sports.io/football/players/30573.png,90,30,F,6.8,False,False,1,1,,,24,0,80%,0,1,27,13,3,1,2,3,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30554,Luca Pellegrini,https://media.api-sports.io/football/players/30554.png,17,3,D,6.8,False,True,0,0,,,2,0,40%,1,0,4,2,0,0,0,1,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,76,10,F,7.6,False,True,0,0,,,29,4,85%,0,1,11,7,2,2,3,0,0,0,0,0,,1.0,,,,,
29200,Cagliari,490,30574,Cyril Théréau,https://media.api-sports.io/football/players/30574.png,20,77,F,6.7,False,True,1,0,,,12,0,75%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
29200,Atalanta,499,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90,1,G,7.4,False,False,0,0,0.0,2.0,10,0,50%,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,
29200,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,90,2,D,7.3,False,False,0,0,,,72,1,91%,0,0,2,2,0,0,0,0,0,0,0,0,,,,,,,
29200,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,90,19,D,7.4,False,False,1,0,,,63,0,90%,0,0,16,10,0,0,2,1,0,0,0,0,,2.0,1.0,,,,
29200,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90,6,D,7.5,False,False,0,0,,,68,0,93%,0,7,9,6,1,1,0,1,0,0,0,0,,1.0,,,,,
29200,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,90,33,M,7.9,False,False,2,1,,,51,3,89%,0,0,15,8,4,2,1,1,0,0,0,0,,1.0,,1.0,,,
29200,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,90,15,M,7.2,False,False,0,0,,,48,0,82%,1,3,13,8,0,0,1,1,0,0,0,0,,2.0,1.0,,,,
29200,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,90,11,M,6.9,False,False,0,0,,,62,0,88%,0,2,16,9,1,0,5,2,0,0,0,0,,2.0,,,,,
29200,Atalanta,499,2920,Timothy Castagne,https://media.api-sports.io/football/players/2920.png,90,21,M,6.7,False,False,0,0,,,60,0,83%,0,3,11,4,3,0,0,0,0,0,0,0,,1.0,1.0,,,,
29200,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,90,88,M,7.4,False,False,2,1,,,54,2,88%,0,1,17,7,1,1,1,3,1,0,0,0,,,2.0,,,,
29200,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,61,10,F,7.1,True,False,3,2,,,29,1,80%,0,0,14,6,4,2,4,1,0,0,0,0,,,1.0,,,,
29200,Atalanta,499,2495,Duván Zapata,https://media.api-sports.io/football/players/2495.png,90,91,F,6.6,False,False,1,1,,,15,0,100%,0,0,13,5,2,0,2,1,0,0,0,0,,,,,,,
29200,Atalanta,499,30434,Josip Iličić,https://media.api-sports.io/football/players/30434.png,29,72,F,7.2,False,False,1,1,,,23,1,85%,0,0,6,5,3,3,2,0,0,0,0,0,,,,,,,
29215,Lazio,487,1835,Thomas Strakosha,https://media.api-sports.io/football/players/1835.png,90,1,G,7.2,False,False,0,0,0.0,1.0,14,0,70%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
29215,Lazio,487,1845,Bastos,https://media.api-sports.io/football/players/1845.png,90,15,D,7.0,False,False,0,0,,,33,0,80%,2,1,6,2,1,1,0,0,0,0,0,0,,,1.0,,,,
29215,Lazio,487,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,33,D,7.4,False,False,2,1,,,40,0,80%,1,3,4,3,0,0,0,0,0,0,0,0,,1.0,,,,,
29215,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,90,26,D,7.1,False,False,1,0,,,54,0,83%,1,1,4,3,0,0,0,1,0,0,0,0,,,,,,,
29215,Lazio,487,1860,Rômulo,https://media.api-sports.io/football/players/1860.png,90,27,M,7.2,False,False,0,0,,,27,2,87%,0,0,6,4,3,2,1,0,0,0,0,0,,,1.0,,,,
29215,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,58,21,M,7.4,False,False,2,0,,,40,2,81%,0,2,11,5,1,1,0,2,0,0,0,0,,2.0,1.0,,,,
29215,Lazio,487,1858,Lucas Leiva,https://media.api-sports.io/football/players/1858.png,90,6,M,6.7,False,False,0,0,,,62,0,93%,0,0,10,5,2,2,0,2,0,0,0,0,,,2.0,,,,
29215,Lazio,487,1851,Valon Berisha,https://media.api-sports.io/football/players/1851.png,77,7,M,7.1,False,False,0,0,,,38,1,92%,0,2,4,1,0,0,0,2,0,0,0,0,,1.0,,,,,
29215,Lazio,487,1855,Senad Lulić,https://media.api-sports.io/football/players/1855.png,90,19,M,7.3,True,False,0,0,,,20,1,62%,0,0,13,10,1,1,2,0,0,0,0,0,,2.0,1.0,,,,
29215,Lazio,487,1854,Joaquín Correa,https://media.api-sports.io/football/players/1854.png,90,11,M,6.7,False,False,3,2,,,30,0,90%,0,0,12,5,5,3,1,2,0,0,0,0,,,1.0,,,,
