fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
29157,500,Bologna,https://media.api-sports.io/football/teams/500.png,1,6,9.0,2,4.0,5.0,9,2,2,38%,3,0.0,0,342.0,239.0,70%,,,,,,,,,
29154,496,Juventus,https://media.api-sports.io/football/teams/496.png,6,11,20.0,3,15.0,5.0,9,13,2,50%,0,0.0,4,438.0,364.0,83%,,,,,,,,,
29154,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,1,7.0,2,4.0,3.0,12,2,1,50%,3,0.0,5,434.0,358.0,82%,,,,,,,,,
29164,512,Frosinone,https://media.api-sports.io/football/teams/512.png,6,5,13.0,2,7.0,6.0,10,3,3,35%,2,0.0,6,311.0,235.0,76%,,,,,,,,,
29164,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,9,25.0,10,12.0,13.0,12,6,1,65%,1,0.0,6,584.0,501.0,86%,,,,,,,,,
29162,490,Cagliari,https://media.api-sports.io/football/teams/490.png,4,6,15.0,5,11.0,4.0,8,4,1,49%,3,0.0,4,420.0,317.0,75%,,,,,,,,,
29162,495,Genoa,https://media.api-sports.io/football/teams/495.png,4,6,12.0,2,7.0,5.0,10,4,1,51%,3,0.0,3,413.0,317.0,77%,,,,,,,,,
29167,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4,7,14.0,3,7.0,7.0,22,4,0,53%,2,0.0,1,474.0,391.0,82%,,,,,,,,,
29167,491,Chievo,https://media.api-sports.io/football/teams/491.png,1,8,11.0,2,3.0,8.0,19,1,1,47%,1,0.0,2,408.0,329.0,81%,,,,,,,,,
29160,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,5,18.0,7,13.0,5.0,18,5,1,51%,4,0.0,1,426.0,361.0,85%,,,,,,,,,
29160,496,Juventus,https://media.api-sports.io/football/teams/496.png,2,8,12.0,2,6.0,6.0,16,5,4,49%,4,1.0,4,410.0,329.0,80%,,,,,,,,,
29161,500,Bologna,https://media.api-sports.io/football/teams/500.png,3,3,7.0,1,2.0,5.0,17,1,2,38%,2,0.0,3,384.0,298.0,78%,,,,,,,,,
29161,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,5,18.0,8,13.0,5.0,19,7,4,62%,0,0.0,3,612.0,517.0,84%,,,,,,,,,
29163,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,8,14,34.0,12,21.0,13.0,16,9,0,67%,4,1.0,1,504.0,430.0,85%,,,,,,,,,
29163,523,Parma,https://media.api-sports.io/football/teams/523.png,2,1,6.0,3,1.0,5.0,15,2,3,33%,4,0.0,8,249.0,169.0,68%,,,,,,,,,
29168,493,Spal,https://media.api-sports.io/football/teams/493.png,2,6,12.0,4,8.0,4.0,10,7,1,56%,1,0.0,1,495.0,423.0,85%,,,,,,,,,
29168,494,Udinese,https://media.api-sports.io/football/teams/494.png,1,2,6.0,3,2.0,4.0,13,2,0,44%,2,0.0,2,383.0,303.0,79%,,,,,,,,,
29166,497,AS Roma,https://media.api-sports.io/football/teams/497.png,10,7,20.0,3,17.0,3.0,15,8,4,50%,1,0.0,2,403.0,331.0,82%,,,,,,,,,
29166,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,3,6,10.0,1,4.0,6.0,16,5,1,50%,1,0.0,8,390.0,313.0,80%,,,,,,,,,
29169,503,Torino,https://media.api-sports.io/football/teams/503.png,8,5,16.0,3,11.0,5.0,10,5,5,64%,1,0.0,1,588.0,499.0,85%,,,,,,,,,
29169,511,Empoli,https://media.api-sports.io/football/teams/511.png,1,5,6.0,0,1.0,5.0,10,1,1,36%,3,1.0,5,321.0,234.0,73%,,,,,,,,,
29165,505,Inter,https://media.api-sports.io/football/teams/505.png,5,4,12.0,3,6.0,6.0,12,5,3,50%,3,0.0,3,545.0,469.0,86%,,,,,,,,,
29165,492,Napoli,https://media.api-sports.io/football/teams/492.png,4,6,12.0,2,6.0,6.0,10,0,3,50%,4,2.0,3,558.0,468.0,84%,,,,,,,,,
29174,496,Juventus,https://media.api-sports.io/football/teams/496.png,8,6,17.0,3,9.0,8.0,13,6,3,55%,2,0.0,2,512.0,427.0,83%,,,,,,,,,
29174,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2,5,11.0,4,5.0,6.0,17,3,1,45%,2,0.0,6,420.0,331.0,79%,,,,,,,,,
29175,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,5,17.0,8,12.0,5.0,19,7,1,52%,4,1.0,2,432.0,346.0,80%,,,,,,,,,
29175,503,Torino,https://media.api-sports.io/football/teams/503.png,3,5,12.0,4,8.0,4.0,22,3,0,48%,4,1.0,3,418.0,328.0,78%,,,,,,,,,
29178,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,8,5,15.0,2,9.0,6.0,11,1,2,42%,1,0.0,3,400.0,310.0,78%,,,,,,,,,
29178,499,Atalanta,https://media.api-sports.io/football/teams/499.png,9,6,17.0,2,13.0,4.0,10,8,1,58%,2,0.0,6,528.0,449.0,85%,,,,,,,,,
29171,491,Chievo,https://media.api-sports.io/football/teams/491.png,3,10,14.0,1,10.0,4.0,22,4,3,59%,4,0.0,4,517.0,426.0,82%,,,,,,,,,
29171,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,8,14.0,2,5.0,9.0,18,2,0,41%,6,1.0,2,342.0,242.0,71%,,,,,,,,,
29179,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,13,26.0,8,9.0,17.0,13,6,2,48%,3,1.0,1,402.0,346.0,86%,,,,,,,,,
29179,490,Cagliari,https://media.api-sports.io/football/teams/490.png,1,3,7.0,3,5.0,2.0,15,6,1,52%,2,1.0,3,441.0,360.0,82%,,,,,,,,,
29173,495,Genoa,https://media.api-sports.io/football/teams/495.png,3,4,11.0,4,5.0,6.0,21,7,2,44%,2,0.0,3,309.0,218.0,71%,,,,,,,,,
29173,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,5,13.0,5,7.0,6.0,7,3,2,56%,1,0.0,3,407.0,332.0,82%,,,,,,,,,
29172,511,Empoli,https://media.api-sports.io/football/teams/511.png,3,5,9.0,1,4.0,5.0,16,4,1,36%,1,0.0,4,364.0,292.0,80%,,,,,,,,,
29172,505,Inter,https://media.api-sports.io/football/teams/505.png,5,1,10.0,4,6.0,4.0,5,6,7,64%,1,0.0,3,642.0,565.0,88%,,,,,,,,,
29177,523,Parma,https://media.api-sports.io/football/teams/523.png,2,1,6.0,3,2.0,4.0,6,2,6,37%,1,0.0,3,310.0,213.0,69%,,,,,,,,,
29177,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,12,23.0,6,13.0,10.0,11,7,1,63%,1,0.0,2,513.0,434.0,85%,,,,,,,,,
29176,492,Napoli,https://media.api-sports.io/football/teams/492.png,7,5,17.0,5,10.0,7.0,15,6,2,64%,2,0.0,2,598.0,548.0,92%,,,,,,,,,
29176,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,6,10.0,0,9.0,1.0,10,5,1,36%,2,0.0,4,316.0,250.0,79%,,,,,,,,,
29170,489,AC Milan,https://media.api-sports.io/football/teams/489.png,4,7,22.0,11,11.0,11.0,14,11,1,63%,4,1.0,3,593.0,513.0,87%,,,,,,,,,
29170,493,Spal,https://media.api-sports.io/football/teams/493.png,4,4,11.0,3,5.0,6.0,10,2,1,37%,2,0.0,2,342.0,261.0,76%,,,,,,,,,
29187,497,AS Roma,https://media.api-sports.io/football/teams/497.png,9,4,16.0,3,12.0,4.0,16,6,1,57%,2,0.0,0,364.0,272.0,75%,,,,,,,,,
29187,503,Torino,https://media.api-sports.io/football/teams/503.png,2,7,10.0,1,4.0,6.0,17,3,7,43%,3,0.0,6,280.0,200.0,71%,,,,,,,,,
29189,494,Udinese,https://media.api-sports.io/football/teams/494.png,7,14,27.0,6,14.0,13.0,17,8,1,61%,3,0.0,2,513.0,429.0,84%,,,,,,,,,
29189,523,Parma,https://media.api-sports.io/football/teams/523.png,4,3,8.0,1,5.0,3.0,16,2,0,39%,1,0.0,6,329.0,252.0,77%,,,,,,,,,
29184,505,Inter,https://media.api-sports.io/football/teams/505.png,4,6,13.0,3,9.0,4.0,16,11,3,57%,1,0.0,5,525.0,444.0,85%,,,,,,,,,
29184,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,5,7,16.0,4,7.0,9.0,16,0,1,43%,3,0.0,4,393.0,318.0,81%,,,,,,,,,
29182,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,2,9.0,4,7.0,2.0,13,4,5,30%,2,0.0,6,305.0,246.0,81%,,,,,,,,,
29182,499,Atalanta,https://media.api-sports.io/football/teams/499.png,10,6,20.0,4,15.0,5.0,11,8,0,70%,0,0.0,3,718.0,651.0,91%,,,,,,,,,
29188,493,Spal,https://media.api-sports.io/football/teams/493.png,6,5,16.0,5,11.0,5.0,13,7,1,53%,2,0.0,4,381.0,313.0,82%,,,,,,,,,
29188,500,Bologna,https://media.api-sports.io/football/teams/500.png,5,6,14.0,3,5.0,9.0,19,7,4,47%,3,0.0,4,331.0,254.0,77%,,,,,,,,,
29181,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,4,14.0,6,9.0,5.0,16,4,4,44%,6,1.0,2,361.0,277.0,77%,,,,,,,,,
29181,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,5,4,11.0,2,8.0,3.0,22,7,1,56%,4,0.0,0,449.0,367.0,82%,,,,,,,,,
29180,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,9,14.0,2,9.0,5.0,13,4,7,56%,,0.0,2,523.0,436.0,83%,,,,,,,,,
29180,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,6,12.0,2,9.0,3.0,10,7,1,44%,,0.0,1,404.0,304.0,75%,,,,,,,,,
29186,492,Napoli,https://media.api-sports.io/football/teams/492.png,8,8,21.0,5,12.0,9.0,6,7,2,55%,1,0.0,6,549.0,480.0,87%,,,,,,,,,
29186,487,Lazio,https://media.api-sports.io/football/teams/487.png,7,6,18.0,5,8.0,10.0,13,8,2,45%,5,1.0,6,421.0,352.0,84%,,,,,,,,,
29183,495,Genoa,https://media.api-sports.io/football/teams/495.png,7,7,18.0,4,10.0,8.0,14,5,,39%,3,0.0,4,320.0,253.0,79%,,,,,,,,,
29183,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,3,13.0,4,5.0,8.0,16,6,,61%,3,0.0,8,502.0,433.0,86%,,,,,,,,,
29185,496,Juventus,https://media.api-sports.io/football/teams/496.png,10,10,26.0,6,14.0,12.0,10,12,1,61%,1,0.0,3,663.0,597.0,90%,,,,,,,,,
29185,491,Chievo,https://media.api-sports.io/football/teams/491.png,3,5,9.0,1,2.0,7.0,7,5,1,39%,2,0.0,8,397.0,332.0,84%,,,,,,,,,
29198,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,9,3,15.0,3,10.0,5.0,14,4,1,43%,1,0.0,3,405.0,318.0,79%,,,,,,,,,
29198,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,5,10.0,2,7.0,3.0,18,12,2,57%,1,0.0,6,502.0,412.0,82%,,,,,,,,,
29197,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,9,5,22.0,8,11.0,11.0,14,1,2,56%,2,0.0,0,509.0,425.0,83%,,,,,,,,,
29197,494,Udinese,https://media.api-sports.io/football/teams/494.png,0,7,9.0,2,3.0,6.0,13,1,5,44%,4,0.0,5,392.0,323.0,82%,,,,,,,,,
29190,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,6,14.0,3,7.0,7.0,7,6,0,46%,1,0.0,6,484.0,412.0,85%,,,,,,,,,
29190,492,Napoli,https://media.api-sports.io/football/teams/492.png,6,8,15.0,1,8.0,7.0,13,8,2,54%,3,1.0,5,554.0,491.0,89%,,,,,,,,,
29193,491,Chievo,https://media.api-sports.io/football/teams/491.png,8,9,22.0,5,15.0,7.0,18,7,2,51%,3,0.0,1,363.0,262.0,72%,,,,,,,,,
29193,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,5,5,14.0,4,13.0,1.0,20,5,0,49%,1,1.0,5,368.0,260.0,71%,,,,,,,,,
29191,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,8,23.0,10,17.0,6.0,7,9,5,64%,0,0.0,2,598.0,536.0,90%,,,,,,,,,
29191,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,1,8.0,2,6.0,2.0,15,2,1,36%,3,0.0,2,345.0,261.0,76%,,,,,,,,,
29192,500,Bologna,https://media.api-sports.io/football/teams/500.png,2,8,17.0,7,10.0,7.0,15,9,2,49%,3,1.0,0,473.0,401.0,85%,,,,,,,,,
29192,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,1,7.0,2,5.0,2.0,13,2,3,51%,4,0.0,2,504.0,411.0,82%,,,,,,,,,
29196,523,Parma,https://media.api-sports.io/football/teams/523.png,4,5,10.0,1,6.0,4.0,12,1,7,35%,2,0.0,3,282.0,196.0,70%,,,,,,,,,
29196,493,Spal,https://media.api-sports.io/football/teams/493.png,6,11,24.0,7,12.0,12.0,13,10,0,65%,4,0.0,2,494.0,412.0,83%,,,,,,,,,
29199,503,Torino,https://media.api-sports.io/football/teams/503.png,3,4,13.0,6,8.0,5.0,19,6,3,36%,3,0.0,2,273.0,181.0,66%,,,,,,,,,
29199,505,Inter,https://media.api-sports.io/football/teams/505.png,2,7,11.0,2,3.0,8.0,12,7,2,64%,3,1.0,2,475.0,384.0,81%,,,,,,,,,
29195,487,Lazio,https://media.api-sports.io/football/teams/487.png,6,7,17.0,4,8.0,9.0,11,8,1,46%,2,0.0,1,422.0,322.0,76%,,,,,,,,,
29195,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,1,6.0,2,4.0,2.0,14,1,1,54%,5,0.0,5,484.0,411.0,85%,,,,,,,,,
29194,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,8,15.0,3,10.0,5.0,8,1,3,58%,1,0.0,4,594.0,484.0,81%,,,,,,,,,
29194,495,Genoa,https://media.api-sports.io/football/teams/495.png,7,6,15.0,2,11.0,4.0,8,3,2,42%,2,0.0,3,420.0,321.0,76%,,,,,,,,,
29201,511,Empoli,https://media.api-sports.io/football/teams/511.png,8,2,11.0,1,8.0,3.0,9,10,2,54%,0,0.0,1,515.0,405.0,79%,,,,,,,,,
29201,491,Chievo,https://media.api-sports.io/football/teams/491.png,3,8,12.0,1,6.0,6.0,11,6,3,46%,2,0.0,6,443.0,350.0,79%,,,,,,,,,
29206,492,Napoli,https://media.api-sports.io/football/teams/492.png,9,6,21.0,6,12.0,9.0,5,5,2,57%,0,0.0,2,693.0,615.0,89%,,,,,,,,,
29206,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2,6,14.0,6,7.0,7.0,15,3,0,43%,3,0.0,6,513.0,447.0,87%,,,,,,,,,
29205,496,Juventus,https://media.api-sports.io/football/teams/496.png,7,9,28.0,12,15.0,13.0,7,12,1,68%,1,0.0,2,590.0,519.0,88%,,,,,,,,,
29205,523,Parma,https://media.api-sports.io/football/teams/523.png,5,3,11.0,3,6.0,5.0,11,4,2,32%,2,0.0,4,278.0,216.0,78%,,,,,,,,,
29208,493,Spal,https://media.api-sports.io/football/teams/493.png,1,8,11.0,2,7.0,4.0,24,11,0,58%,5,0.0,2,392.0,310.0,79%,,,,,,,,,
29208,503,Torino,https://media.api-sports.io/football/teams/503.png,2,5,10.0,3,5.0,5.0,27,6,2,42%,5,1.0,1,286.0,210.0,73%,,,,,,,,,
29209,494,Udinese,https://media.api-sports.io/football/teams/494.png,1,6,9.0,2,7.0,2.0,12,1,0,41%,3,0.0,3,333.0,234.0,70%,,,,,,,,,
29209,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,6,14.0,4,9.0,5.0,14,10,1,59%,3,0.0,0,457.0,376.0,82%,,,,,,,,,
29203,495,Genoa,https://media.api-sports.io/football/teams/495.png,3,4,8.0,1,7.0,1.0,11,4,1,35%,1,0.0,3,281.0,199.0,71%,,,,,,,,,
29203,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,4,5,14.0,5,7.0,7.0,15,6,2,65%,3,0.0,2,538.0,444.0,83%,,,,,,,,,
29204,505,Inter,https://media.api-sports.io/football/teams/505.png,3,9,16.0,4,12.0,4.0,12,6,1,61%,1,0.0,3,527.0,430.0,82%,,,,,,,,,
29204,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,1,8.0,3,6.0,2.0,17,7,6,39%,2,0.0,3,330.0,239.0,72%,,,,,,,,,
29207,497,AS Roma,https://media.api-sports.io/football/teams/497.png,7,8,17.0,2,12.0,5.0,15,10,4,44%,3,0.0,4,383.0,307.0,80%,,,,,,,,,
29207,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,1,8.0,2,3.0,5.0,9,2,3,56%,4,0.0,7,523.0,454.0,87%,,,,,,,,,
29202,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,6,13.0,4,8.0,5.0,8,2,3,47%,1,0.0,3,490.0,387.0,79%,,,,,,,,,
29202,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,6,16.0,6,8.0,8.0,14,2,0,53%,5,0.0,3,536.0,436.0,81%,,,,,,,,,
29200,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2,5,8.0,1,6.0,2.0,18,2,2,39%,0,0.0,5,418.0,323.0,77%,,,,,,,,,
29200,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,2,10.0,2,7.0,3.0,11,4,2,61%,2,0.0,2,638.0,555.0,87%,,,,,,,,,
29215,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,5,10.0,1,9.0,1.0,13,3,7,50%,1,0.0,1,478.0,399.0,83%,,,,,,,,,
29215,511,Empoli,https://media.api-sports.io/football/teams/511.png,1,2,7.0,4,6.0,1.0,8,2,0,50%,1,0.0,3,477.0,395.0,83%,,,,,,,,,
29213,491,Chievo,https://media.api-sports.io/football/teams/491.png,5,5,16.0,6,5.0,11.0,6,7,3,48%,1,0.0,4,464.0,372.0,80%,,,,,,,,,
29213,497,AS Roma,https://media.api-sports.io/football/teams/497.png,7,6,15.0,2,13.0,2.0,8,7,2,52%,2,0.0,5,494.0,397.0,80%,,,,,,,,,
29214,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,7,15.0,5,9.0,6.0,9,5,1,40%,2,0.0,4,336.0,241.0,72%,,,,,,,,,
29214,492,Napoli,https://media.api-sports.io/football/teams/492.png,4,7,13.0,2,8.0,5.0,18,5,0,60%,4,0.0,3,513.0,416.0,81%,,,,,,,,,
29216,523,Parma,https://media.api-sports.io/football/teams/523.png,1,3,8.0,4,6.0,2.0,17,2,1,34%,2,0.0,4,297.0,220.0,74%,,,,,,,,,
29216,505,Inter,https://media.api-sports.io/football/teams/505.png,6,9,18.0,3,11.0,7.0,12,10,2,66%,2,0.0,1,543.0,472.0,87%,,,,,,,,,
29212,500,Bologna,https://media.api-sports.io/football/teams/500.png,3,6,12.0,3,10.0,2.0,17,13,2,61%,2,0.0,4,501.0,399.0,80%,,,,,,,,,
29212,495,Genoa,https://media.api-sports.io/football/teams/495.png,5,5,14.0,4,5.0,9.0,15,3,1,39%,2,0.0,2,323.0,222.0,69%,,,,,,,,,
29217,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,7,6,16.0,3,11.0,5.0,9,9,2,72%,3,0.0,0,697.0,605.0,87%,,,,,,,,,
29217,512,Frosinone,https://media.api-sports.io/football/teams/512.png,1,4,5.0,0,5.0,0.0,22,2,7,28%,3,0.0,7,258.0,169.0,66%,,,,,,,,,
29211,499,Atalanta,https://media.api-sports.io/football/teams/499.png,4,4,13.0,5,9.0,4.0,15,9,9,61%,1,0.0,1,539.0,459.0,85%,,,,,,,,,
29211,493,Spal,https://media.api-sports.io/football/teams/493.png,2,3,7.0,2,6.0,1.0,12,4,3,39%,3,0.0,2,347.0,266.0,77%,,,,,,,,,
29219,503,Torino,https://media.api-sports.io/football/teams/503.png,7,5,17.0,5,11.0,6.0,20,9,0,59%,2,0.0,3,456.0,377.0,83%,,,,,,,,,
29219,494,Udinese,https://media.api-sports.io/football/teams/494.png,4,9,14.0,1,6.0,8.0,21,2,3,41%,4,1.0,6,312.0,231.0,74%,,,,,,,,,
29218,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,5,9.0,2,3.0,6.0,19,8,1,49%,3,0.0,2,524.0,448.0,85%,,,,,,,,,
29218,496,Juventus,https://media.api-sports.io/football/teams/496.png,5,6,14.0,3,10.0,4.0,9,4,3,51%,2,0.0,2,535.0,448.0,84%,,,,,,,,,
29210,489,AC Milan,https://media.api-sports.io/football/teams/489.png,11,8,19.0,0,11.0,8.0,12,2,1,52%,0,0.0,2,528.0,454.0,86%,,,,,,,,,
29210,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2,5,9.0,2,8.0,1.0,11,5,1,48%,1,0.0,9,459.0,385.0,84%,,,,,,,,,
29225,496,Juventus,https://media.api-sports.io/football/teams/496.png,9,5,18.0,4,9.0,9.0,13,5,3,60%,2,0.0,1,596.0,519.0,87%,,,,,,,,,
29225,512,Frosinone,https://media.api-sports.io/football/teams/512.png,1,10,15.0,4,7.0,8.0,18,7,0,40%,3,0.0,6,371.0,297.0,80%,,,,,,,,,
29221,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,11,16.0,2,8.0,8.0,22,1,2,58%,5,1.0,2,472.0,357.0,76%,,,,,,,,,
29221,523,Parma,https://media.api-sports.io/football/teams/523.png,3,3,9.0,3,6.0,3.0,11,4,5,42%,1,0.0,1,335.0,231.0,69%,,,,,,,,,
29220,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,6,14.0,3,9.0,5.0,10,5,0,59%,1,0.0,0,599.0,515.0,86%,,,,,,,,,
29220,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,3,7.0,1,5.0,2.0,9,2,2,41%,2,0.0,4,399.0,314.0,79%,,,,,,,,,
29228,493,Spal,https://media.api-sports.io/football/teams/493.png,4,3,10.0,3,5.0,5.0,14,3,1,52%,3,0.0,3,381.0,299.0,78%,,,,,,,,,
29228,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,8,10,23.0,5,16.0,7.0,14,10,1,48%,4,0.0,3,332.0,259.0,78%,,,,,,,,,
29229,494,Udinese,https://media.api-sports.io/football/teams/494.png,6,6,13.0,1,5.0,8.0,12,6,1,43%,5,0.0,7,344.0,244.0,71%,,,,,,,,,
29229,491,Chievo,https://media.api-sports.io/football/teams/491.png,7,9,22.0,6,11.0,11.0,21,4,0,57%,4,0.0,5,448.0,344.0,77%,,,,,,,,,
29223,495,Genoa,https://media.api-sports.io/football/teams/495.png,7,9,20.0,4,12.0,8.0,13,7,0,45%,3,0.0,4,394.0,293.0,74%,,,,,,,,,
29223,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,2,7.0,0,4.0,3.0,12,3,3,55%,2,0.0,5,475.0,376.0,79%,,,,,,,,,
29222,511,Empoli,https://media.api-sports.io/football/teams/511.png,5,1,7.0,1,7.0,0.0,12,3,2,33%,1,0.0,2,326.0,253.0,78%,,,,,,,,,
29222,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,4,8.0,2,4.0,4.0,11,3,3,67%,3,0.0,2,675.0,601.0,89%,,,,,,,,,
29224,505,Inter,https://media.api-sports.io/football/teams/505.png,6,7,17.0,4,9.0,8.0,13,9,3,47%,3,0.0,1,414.0,337.0,81%,,,,,,,,,
29224,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2,5,13.0,6,6.0,7.0,10,5,2,53%,1,0.0,4,462.0,378.0,82%,,,,,,,,,
29226,492,Napoli,https://media.api-sports.io/football/teams/492.png,9,8,26.0,9,16.0,10.0,18,15,4,64%,5,0.0,1,526.0,459.0,87%,,,,,,,,,
29226,503,Torino,https://media.api-sports.io/football/teams/503.png,1,5,10.0,4,6.0,4.0,13,4,0,36%,3,0.0,9,293.0,221.0,75%,,,,,,,,,
29227,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,6,14.0,4,10.0,4.0,15,9,,51%,3,0.0,6,376.0,290.0,77%,,,,,,,,,
29227,500,Bologna,https://media.api-sports.io/football/teams/500.png,7,5,20.0,8,12.0,8.0,15,7,,49%,4,0.0,2,359.0,274.0,76%,,,,,,,,,
29230,489,AC Milan,https://media.api-sports.io/football/teams/489.png,7,4,11.0,0,5.0,6.0,12,6,6,58%,1,0.0,1,615.0,551.0,90%,,,,,,,,,
29230,511,Empoli,https://media.api-sports.io/football/teams/511.png,1,2,9.0,6,8.0,1.0,9,2,1,42%,1,0.0,4,439.0,374.0,85%,,,,,,,,,
29239,503,Torino,https://media.api-sports.io/football/teams/503.png,7,8,17.0,2,9.0,8.0,18,4,4,36%,2,0.0,3,318.0,208.0,65%,,,,,,,,,
29239,499,Atalanta,https://media.api-sports.io/football/teams/499.png,3,5,10.0,2,6.0,4.0,18,4,1,64%,1,0.0,6,543.0,428.0,79%,,,,,,,,,
29234,512,Frosinone,https://media.api-sports.io/football/teams/512.png,5,3,11.0,3,5.0,6.0,18,4,1,43%,2,0.0,2,380.0,283.0,74%,,,,,,,,,
29234,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,4,14.0,5,10.0,4.0,11,8,2,57%,2,0.0,3,488.0,400.0,82%,,,,,,,,,
29237,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,6,5,18.0,7,14.0,4.0,9,3,4,59%,1,0.0,1,555.0,450.0,81%,,,,,,,,,
29237,490,Cagliari,https://media.api-sports.io/football/teams/490.png,1,8,10.0,1,3.0,7.0,17,5,3,41%,2,0.0,4,371.0,258.0,70%,,,,,,,,,
29238,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1,4,6.0,1,3.0,3.0,20,3,7,51%,4,1.0,1,479.0,405.0,85%,,,,,,,,,
29238,493,Spal,https://media.api-sports.io/football/teams/493.png,2,3,7.0,2,5.0,2.0,14,5,3,49%,1,0.0,0,447.0,361.0,81%,,,,,,,,,
29232,491,Chievo,https://media.api-sports.io/football/teams/491.png,5,3,11.0,3,2.0,9.0,20,4,4,50%,2,0.0,1,389.0,274.0,70%,,,,,,,,,
29232,495,Genoa,https://media.api-sports.io/football/teams/495.png,1,5,9.0,3,5.0,4.0,23,6,0,50%,3,0.0,5,380.0,251.0,66%,,,,,,,,,
29231,500,Bologna,https://media.api-sports.io/football/teams/500.png,3,9,18.0,6,9.0,9.0,12,4,1,50%,2,0.0,3,439.0,352.0,80%,,,,,,,,,
29231,496,Juventus,https://media.api-sports.io/football/teams/496.png,4,1,7.0,2,6.0,1.0,17,5,3,50%,2,0.0,3,444.0,344.0,77%,,,,,,,,,
29236,523,Parma,https://media.api-sports.io/football/teams/523.png,2,7,12.0,3,4.0,8.0,13,5,,32%,2,0.0,1,327.0,239.0,73%,,,,,,,,,
29236,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,9,17.0,3,9.0,8.0,7,2,,68%,1,0.0,2,690.0,600.0,87%,,,,,,,,,
29233,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,2,9,14.0,3,8.0,6.0,13,9,,47%,2,0.0,1,348.0,261.0,75%,,,,,,,,,
29233,505,Inter,https://media.api-sports.io/football/teams/505.png,4,1,8.0,3,5.0,3.0,16,6,,53%,4,0.0,0,399.0,299.0,75%,,,,,,,,,
