fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,duels_total,duels_won,tackles_blocks,dribbles_past,fouls_committed,tackles_interceptions,fouls_drawn,dribbles_attempts,shots_total,shots_on,dribbles_success,goals_total,offsides,penalty_commited,penalty_won
1232060,Napoli,492,30731,Elia Caprile,https://media.api-sports.io/football/players/30731.png,,25,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,,14,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,237066,Rafa Marín,https://media.api-sports.io/football/players/237066.png,,16,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,774,Juan Jesus,https://media.api-sports.io/football/players/774.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,91352,Francesco Mezzoni,https://media.api-sports.io/football/players/91352.png,,94,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,195100,Natan,https://media.api-sports.io/football/players/195100.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,341914,Coli Saco,https://media.api-sports.io/football/players/341914.png,,74,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,363375,Gennaro Iaccarino,https://media.api-sports.io/football/players/363375.png,,78,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Napoli,492,31219,Alessio Zerbin,https://media.api-sports.io/football/players/31219.png,,23,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,31251,Riccardo Gagno,https://media.api-sports.io/football/players/31251.png,90.0,26,G,8.5,False,False,0,0.0,6.0,39.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1232060,Modena,899,1628,Mattia Caldara,https://media.api-sports.io/football/players/1628.png,90.0,23,D,7,False,False,0,0.0,,26.0,18,0,0,0,0,,1.0,2.0,4.0,2.0,,1.0,,2.0,,,,,,,,,
1232060,Modena,899,56225,Giovanni Zaro,https://media.api-sports.io/football/players/56225.png,90.0,19,D,7.3,False,False,0,0.0,,28.0,24,0,0,0,0,,,1.0,4.0,4.0,4.0,,,1.0,1.0,,,,,,,,
1232060,Modena,899,32097,Antonio Pergreffi,https://media.api-sports.io/football/players/32097.png,90.0,4,D,6.9,True,False,0,0.0,,22.0,20,0,0,0,0,,,,1.0,,1.0,,,,,,,,,,,,
1232060,Modena,899,56309,Matteo Cotali,https://media.api-sports.io/football/players/56309.png,78.0,29,D,7,False,False,0,0.0,,23.0,19,0,0,0,0,,1.0,,2.0,1.0,1.0,,,2.0,,,,,,,,,
1232060,Modena,899,31557,Simone Santoro,https://media.api-sports.io/football/players/31557.png,90.0,8,M,7.3,False,False,0,0.0,,24.0,21,0,0,0,0,,,2.0,7.0,5.0,2.0,2.0,,4.0,2.0,,1.0,1.0,,,,,
1232060,Modena,899,30804,Thomas Battistella,https://media.api-sports.io/football/players/30804.png,90.0,5,M,6.5,False,False,0,0.0,,18.0,12,0,0,0,0,,,3.0,10.0,7.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,
1232060,Modena,899,383026,Riyad Idrissi,https://media.api-sports.io/football/players/383026.png,78.0,27,M,6.9,False,False,0,0.0,,9.0,6,0,0,0,0,,,1.0,6.0,1.0,2.0,,1.0,,,,,,,,1.0,,
1232060,Modena,899,31765,Luca Magnino,https://media.api-sports.io/football/players/31765.png,90.0,6,M,6.9,False,False,0,0.0,,14.0,10,0,0,0,0,,,1.0,6.0,3.0,1.0,2.0,,,1.0,,,,,,,,
1232060,Modena,899,31271,Antonio Palumbo,https://media.api-sports.io/football/players/31271.png,90.0,10,M,7.2,False,False,0,0.0,,20.0,14,0,0,0,0,,1.0,,5.0,1.0,,1.0,1.0,3.0,1.0,,2.0,1.0,,,,,
1232060,Modena,899,32201,Ettore Gliozzi,https://media.api-sports.io/football/players/32201.png,69.0,9,F,6.7,False,False,0,0.0,,11.0,6,0,0,0,0,,1.0,,7.0,2.0,,,1.0,,1.0,,,,,,,,
1232060,Modena,899,281191,Fabio Abiuso,https://media.api-sports.io/football/players/281191.png,21.0,90,F,6.3,False,True,0,0.0,,3.0,1,0,0,0,0,,,1.0,6.0,2.0,,1.0,1.0,,1.0,,,,,,,,
1232060,Modena,899,32095,Cristian Cauz,https://media.api-sports.io/football/players/32095.png,12.0,33,D,6.9,False,True,0,0.0,,3.0,2,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,,
1232060,Modena,899,215902,Kleis Bozhanaj,https://media.api-sports.io/football/players/215902.png,12.0,21,M,7,False,True,0,0.0,,1.0,1,0,0,0,0,,,2.0,5.0,4.0,,,1.0,,1.0,2.0,,,1.0,,,,
1232060,Modena,899,336646,Jacopo Sassi,https://media.api-sports.io/football/players/336646.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,31005,Fabrizio Bagheria,https://media.api-sports.io/football/players/31005.png,,78,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,480409,Gady Beyuku,https://media.api-sports.io/football/players/480409.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,136062,Edoardo Duca,https://media.api-sports.io/football/players/136062.png,,7,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,467714,Marco Oliva,https://media.api-sports.io/football/players/467714.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,422367,Ousmane Niang,https://media.api-sports.io/football/players/422367.png,,80,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232060,Modena,899,296046,Lukas Mondele,https://media.api-sports.io/football/players/296046.png,,42,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,31352,Luca Lezzerini,https://media.api-sports.io/football/players/31352.png,90.0,1,G,8.3,False,False,1,0.0,8.0,34.0,25,0,0,0,0,0.0,,,1.0,1.0,,,,,1.0,,,,,,,,
1232061,Brescia,518,30857,Lorenzo Dickmann,https://media.api-sports.io/football/players/30857.png,90.0,24,D,6.2,False,False,0,0.0,,30.0,24,0,0,0,0,,1.0,1.0,7.0,1.0,,1.0,,2.0,,1.0,,,,,,,
1232061,Brescia,518,31130,Andrea Cistana,https://media.api-sports.io/football/players/31130.png,90.0,15,D,7.3,False,False,0,1.0,,38.0,32,0,0,0,0,,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
1232061,Brescia,518,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,74.0,28,D,6.9,False,False,0,0.0,,26.0,24,0,0,0,0,,,,4.0,2.0,,1.0,1.0,,1.0,,,,,,,,
1232061,Brescia,518,47786,Alexander Jallow,https://media.api-sports.io/football/players/47786.png,90.0,18,D,6.9,False,False,0,0.0,,23.0,21,0,0,0,0,,2.0,,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
1232061,Brescia,518,280938,Nicolas Galazzi,https://media.api-sports.io/football/players/280938.png,75.0,23,M,6.6,False,False,0,0.0,,22.0,17,0,0,0,0,,2.0,2.0,9.0,4.0,,2.0,1.0,,1.0,,,,,,,,
1232061,Brescia,518,252,Matthias Verreth,https://media.api-sports.io/football/players/252.png,85.0,6,M,6.9,False,False,0,0.0,,28.0,23,0,0,0,0,,,1.0,7.0,4.0,,,1.0,1.0,1.0,,,,,,,,
1232061,Brescia,518,31139,Dimitri Bisoli,https://media.api-sports.io/football/players/31139.png,90.0,25,M,7.9,True,False,0,2.0,,30.0,27,0,0,0,0,,2.0,3.0,7.0,3.0,,,2.0,2.0,,1.0,,,,,,,
1232061,Brescia,518,91306,Massimo Bertagnoli,https://media.api-sports.io/football/players/91306.png,90.0,26,M,7,False,False,0,0.0,,21.0,18,0,0,0,0,,,2.0,13.0,7.0,,2.0,3.0,2.0,3.0,2.0,1.0,,1.0,,1.0,,
1232061,Brescia,518,263480,Giacomo Olzer,https://media.api-sports.io/football/players/263480.png,84.0,27,F,9,False,False,0,0.0,,17.0,12,0,0,0,0,,1.0,3.0,19.0,11.0,,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,,,
1232061,Brescia,518,31499,Gennaro Borrelli,https://media.api-sports.io/football/players/31499.png,61.0,29,F,7.5,False,False,0,0.0,,16.0,10,0,0,0,0,,,,7.0,4.0,,,1.0,,1.0,,3.0,1.0,,1.0,,,
1232061,Brescia,518,337630,Ante Matej Jurić,https://media.api-sports.io/football/players/337630.png,29.0,7,F,6.9,False,True,0,0.0,,9.0,4,0,0,0,0,,,2.0,5.0,2.0,,,,,,,1.0,1.0,,,,,
1232061,Brescia,518,207480,Andrea Papetti,https://media.api-sports.io/football/players/207480.png,16.0,32,D,6.3,False,True,0,0.0,,2.0,2,0,0,0,0,,,,,,1.0,,,,,,,,,,,,
1232061,Brescia,518,136005,Niccolò Corrado,https://media.api-sports.io/football/players/136005.png,15.0,19,D,6.7,False,True,0,0.0,,1.0,1,0,0,0,0,,,,,,,,,,,,1.0,1.0,,,,,
1232061,Brescia,518,266481,Flavio Bianchi,https://media.api-sports.io/football/players/266481.png,13.0,9,F,6.5,False,True,0,0.0,,2.0,1,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,
1232061,Brescia,518,31270,Fabrizio Paghera,https://media.api-sports.io/football/players/31270.png,12.0,4,M,6.7,False,True,0,0.0,,1.0,1,0,0,0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,
1232061,Brescia,518,106196,Michele Avella,https://media.api-sports.io/football/players/106196.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,353613,Gabriele Calvani,https://media.api-sports.io/football/players/353613.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,343567,Zylif Muca,https://media.api-sports.io/football/players/343567.png,,33,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,437778,Riccardo Fogliata,https://media.api-sports.io/football/players/437778.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,2791,Birkir Bjarnason,https://media.api-sports.io/football/players/2791.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,342011,Michele Besaggio,https://media.api-sports.io/football/players/342011.png,,39,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,378846,Patrick Amiamo Nuamah,https://media.api-sports.io/football/players/378846.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Brescia,518,6839,Trent Buhagiar,https://media.api-sports.io/football/players/6839.png,,16,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Venezia,517,1282,Jesse Joronen,https://media.api-sports.io/football/players/1282.png,90.0,1,G,6.2,False,False,3,0.0,2.0,22.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1232061,Venezia,517,37651,Jay Idzes,https://media.api-sports.io/football/players/37651.png,90.0,4,D,7.3,False,False,0,0.0,,78.0,68,0,0,0,0,,1.0,2.0,9.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1232061,Venezia,517,7090,Michael Svoboda,https://media.api-sports.io/football/players/7090.png,90.0,30,D,6.9,False,False,0,0.0,,81.0,73,0,0,0,0,,1.0,2.0,12.0,7.0,,2.0,1.0,2.0,1.0,,1.0,,,,,,
1232061,Venezia,517,26095,Marin Šverko,https://media.api-sports.io/football/players/26095.png,90.0,33,D,6.9,False,False,0,0.0,,45.0,43,1,0,0,0,,1.0,1.0,8.0,4.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,,,,
1232061,Venezia,517,375321,Richie Sagrado,https://media.api-sports.io/football/players/375321.png,64.0,21,M,6.7,False,False,0,0.0,,27.0,18,0,0,0,0,,,,6.0,2.0,1.0,1.0,2.0,,,3.0,1.0,1.0,2.0,,,,
1232061,Venezia,517,30532,Alfred Duncan,https://media.api-sports.io/football/players/30532.png,64.0,32,M,7.3,False,False,0,0.0,,42.0,39,0,0,0,0,,1.0,2.0,7.0,4.0,,,1.0,,1.0,,3.0,2.0,,,,,
1232061,Venezia,517,331046,Issa Doumbia,https://media.api-sports.io/football/players/331046.png,45.0,97,M,6.9,False,False,0,0.0,,15.0,14,0,0,0,0,,,1.0,5.0,3.0,,,1.0,,,2.0,,,2.0,,,,
1232061,Venezia,517,15905,Magnus Kofod Andersen,https://media.api-sports.io/football/players/15905.png,74.0,38,M,6.6,False,False,0,0.0,,48.0,41,0,0,0,0,,1.0,1.0,4.0,2.0,,,,,1.0,1.0,,,,,,,
1232061,Venezia,517,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90.0,7,M,7.2,True,False,0,0.0,,39.0,34,0,0,0,0,,2.0,1.0,7.0,5.0,,,1.0,,2.0,2.0,,,2.0,,,,
1232061,Venezia,517,2738,Christian Gytkjær,https://media.api-sports.io/football/players/2738.png,90.0,9,F,6.9,False,False,0,0.0,,17.0,9,0,0,0,0,,,,5.0,3.0,,,,,2.0,,4.0,1.0,,,,,
1232061,Venezia,517,30849,Nicholas Pierini,https://media.api-sports.io/football/players/30849.png,74.0,10,F,7,False,False,0,0.0,,22.0,18,0,0,0,0,,2.0,1.0,9.0,6.0,,,,,2.0,2.0,,,1.0,,,,
1232061,Venezia,517,471649,Saad El Haddad,https://media.api-sports.io/football/players/471649.png,45.0,80,M,7,False,True,0,1.0,,16.0,15,0,0,0,0,,3.0,2.0,13.0,4.0,,,4.0,,1.0,3.0,1.0,,1.0,,,,
1232061,Venezia,517,30551,Nunzio Lella,https://media.api-sports.io/football/players/30551.png,26.0,24,M,6.6,False,True,0,0.0,,20.0,18,0,0,0,0,,,2.0,4.0,2.0,,1.0,,,,1.0,,,,,,,
1232061,Venezia,517,30770,Antonio Candela,https://media.api-sports.io/football/players/30770.png,26.0,27,D,6.7,False,True,0,0.0,,16.0,14,0,0,0,0,,1.0,,,,,,,,,,,,,,,,
1232061,Venezia,517,48406,Domen Črnigoj,https://media.api-sports.io/football/players/48406.png,16.0,22,M,6.9,False,True,0,0.0,,14.0,11,0,0,0,0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,
1232061,Venezia,517,314254,Antonio Raimondo,https://media.api-sports.io/football/players/314254.png,16.0,45,F,6.5,False,True,0,0.0,,5.0,4,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
1232061,Venezia,517,31353,Bruno Bertinato,https://media.api-sports.io/football/players/31353.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Venezia,517,31565,Matteo Grandi,https://media.api-sports.io/football/players/31565.png,,23,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Venezia,517,31751,Giorgio Altare,https://media.api-sports.io/football/players/31751.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Venezia,517,342018,Lorenzo Lucchesi,https://media.api-sports.io/football/players/342018.png,,44,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232061,Venezia,517,89520,Mikael Ellertsson,https://media.api-sports.io/football/players/89520.png,,77,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,47246,Leandro Chichizola,https://media.api-sports.io/football/players/47246.png,90.0,1,G,6.6,False,False,1,0.0,3.0,28.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1232062,Parma,523,128338,Woyo Coulibaly,https://media.api-sports.io/football/players/128338.png,90.0,26,D,7.2,False,False,0,0.0,,47.0,40,0,0,0,0,,1.0,4.0,16.0,10.0,,,2.0,,2.0,2.0,,,1.0,,,,
1232062,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,90.0,4,D,6.9,False,False,0,0.0,,51.0,48,0,0,0,0,,,2.0,6.0,4.0,,,1.0,2.0,,,1.0,1.0,,,,,
1232062,Parma,523,2443,Yordan Osorio,https://media.api-sports.io/football/players/2443.png,45.0,3,D,6.5,True,False,0,0.0,,23.0,19,0,0,0,0,,,,3.0,1.0,,,1.0,1.0,,1.0,,,,,,,
1232062,Parma,523,91358,Emanuele Valeri,https://media.api-sports.io/football/players/91358.png,67.0,14,D,6.9,False,False,0,0.0,,14.0,12,0,0,0,0,,1.0,,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,
1232062,Parma,523,43036,Dennis Man,https://media.api-sports.io/football/players/43036.png,81.0,98,M,6.3,False,False,0,0.0,,20.0,16,0,0,0,1,,1.0,1.0,9.0,2.0,,2.0,,,,5.0,2.0,2.0,1.0,,,,
1232062,Parma,523,6409,Nahuel Estévez,https://media.api-sports.io/football/players/6409.png,90.0,8,M,7.5,False,False,0,0.0,,43.0,40,0,0,0,0,,3.0,2.0,6.0,3.0,,,1.0,,1.0,,,,,,,,
1232062,Parma,523,22169,Wylan Cyprien,https://media.api-sports.io/football/players/22169.png,67.0,25,M,6.9,False,False,0,0.0,,24.0,18,0,0,0,0,,1.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,
1232062,Parma,523,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,90.0,28,M,7.2,False,False,0,0.0,,21.0,12,1,0,0,0,,2.0,1.0,9.0,5.0,,1.0,1.0,,4.0,1.0,3.0,,,,1.0,,1.0
1232062,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,90.0,19,F,6.6,False,False,0,0.0,,24.0,17,0,0,0,0,,,,5.0,2.0,,1.0,,,,4.0,1.0,,2.0,,,,
1232062,Parma,523,275651,Ange-Yoan Bonny,https://media.api-sports.io/football/players/275651.png,58.0,13,F,7.3,False,False,0,0.0,,10.0,5,0,0,0,0,,2.0,,5.0,2.0,1.0,,,,,2.0,2.0,1.0,2.0,,,,
1232062,Parma,523,348568,Alessandro Circati,https://media.api-sports.io/football/players/348568.png,45.0,39,D,7.5,False,True,0,0.0,,26.0,23,0,0,0,0,,,3.0,11.0,8.0,2.0,1.0,,,1.0,,,,,,,,
1232062,Parma,523,56860,Anthony Partipilo,https://media.api-sports.io/football/players/56860.png,32.0,21,F,6.7,False,True,0,0.0,,10.0,6,0,0,0,0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,
1232062,Parma,523,30420,Enrico Del Prato,https://media.api-sports.io/football/players/30420.png,23.0,15,D,6.3,False,True,0,0.0,,11.0,10,0,0,0,0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,
1232062,Parma,523,91424,Drissa Camara,https://media.api-sports.io/football/players/91424.png,23.0,23,M,6.7,False,True,0,0.0,,7.0,6,0,0,0,0,,1.0,,3.0,,,,1.0,1.0,,2.0,1.0,,,,,,
1232062,Parma,523,368138,Mateusz Kowalski,https://media.api-sports.io/football/players/368138.png,9.0,62,M,6.3,False,True,0,0.0,,2.0,2,0,0,0,0,,,,2.0,,,,,,,,,,,,,,
1232062,Parma,523,180762,Edoardo Corvi,https://media.api-sports.io/football/players/180762.png,,40,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,199578,Zion Suzuki,https://media.api-sports.io/football/players/199578.png,,31,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,6221,Lautaro Valenti,https://media.api-sports.io/football/players/6221.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,275394,Antoine Hainaut,https://media.api-sports.io/football/players/275394.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,432057,Anas Haj Mohamed,https://media.api-sports.io/football/players/432057.png,,61,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Parma,523,394882,Daniel Mikolajewski,https://media.api-sports.io/football/players/394882.png,,64,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90.0,16,G,8.7,False,False,0,0.0,4.0,46.0,36,0,0,0,0,1.0,,,2.0,2.0,,,,,,,,,,,,,
1232062,Palermo,522,280801,Salim Diakité,https://media.api-sports.io/football/players/280801.png,90.0,23,D,7.5,False,False,0,1.0,,41.0,33,0,0,0,0,,3.0,3.0,14.0,8.0,,,2.0,,1.0,1.0,,,,,,,
1232062,Palermo,522,53704,Ionuț Nedelcearu,https://media.api-sports.io/football/players/53704.png,81.0,18,D,6.9,False,False,0,0.0,,49.0,46,0,0,0,0,,,,2.0,1.0,,1.0,,4.0,,,,,,,,,
1232062,Palermo,522,31045,Dimitris Nikolaou,https://media.api-sports.io/football/players/31045.png,90.0,43,D,7.3,False,False,0,0.0,,64.0,56,0,0,0,0,,,1.0,5.0,4.0,2.0,,1.0,3.0,,2.0,1.0,,2.0,,,1.0,
1232062,Palermo,522,162386,Kristoffer Lund,https://media.api-sports.io/football/players/162386.png,90.0,3,D,6.9,False,False,0,0.0,,36.0,31,0,0,0,0,,,4.0,11.0,5.0,,3.0,,,,,,,,,,,
1232062,Palermo,522,21384,Alexis Blin,https://media.api-sports.io/football/players/21384.png,90.0,28,M,6.7,False,False,0,0.0,,32.0,31,1,0,0,0,,,,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,
1232062,Palermo,522,632,Claudio Gomes,https://media.api-sports.io/football/players/632.png,90.0,6,M,7,False,False,0,0.0,,49.0,46,1,0,0,0,,,2.0,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,
1232062,Palermo,522,31402,Filippo Ranocchia,https://media.api-sports.io/football/players/31402.png,74.0,10,M,6.9,False,False,0,0.0,,34.0,26,0,0,0,0,,,1.0,5.0,4.0,,,,,,2.0,1.0,,2.0,,,,
1232062,Palermo,522,30637,Roberto Insigne,https://media.api-sports.io/football/players/30637.png,66.0,11,M,7.9,False,False,0,0.0,,26.0,18,0,0,0,0,,1.0,,4.0,1.0,,,,,1.0,,2.0,2.0,,1.0,,,
1232062,Palermo,522,30539,Federico Di Francesco,https://media.api-sports.io/football/players/30539.png,66.0,17,M,6.3,False,False,0,0.0,,12.0,8,0,0,0,0,,,1.0,8.0,3.0,,,1.0,,2.0,1.0,,,,,,,
1232062,Palermo,522,56176,Matteo Brunori,https://media.api-sports.io/football/players/56176.png,74.0,9,F,6.3,True,False,0,0.0,,7.0,4,0,0,0,0,,1.0,,5.0,3.0,,,1.0,2.0,2.0,,2.0,1.0,,,,,
1232062,Palermo,522,197788,Aljoša Vasić,https://media.api-sports.io/football/players/197788.png,24.0,14,M,6.7,False,True,0,0.0,,9.0,8,0,0,0,0,,1.0,1.0,4.0,2.0,,1.0,,,,2.0,,,1.0,,,,
1232062,Palermo,522,31376,Francesco Di Mariano,https://media.api-sports.io/football/players/31376.png,24.0,7,F,6.7,False,True,0,0.0,,7.0,5,0,0,0,0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,
1232062,Palermo,522,31241,Dario Šarić,https://media.api-sports.io/football/players/31241.png,16.0,30,M,7,False,True,0,0.0,,8.0,8,0,0,0,0,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,
1232062,Palermo,522,8793,Thomas Henry,https://media.api-sports.io/football/players/8793.png,16.0,20,F,6.2,False,True,0,0.0,,2.0,2,1,0,0,0,,,1.0,10.0,1.0,,,3.0,,,2.0,,,,,,,
1232062,Palermo,522,310576,Patryk Peda,https://media.api-sports.io/football/players/310576.png,9.0,29,D,7,False,True,0,0.0,,6.0,5,0,0,0,0,,,1.0,4.0,4.0,,,,1.0,,,1.0,,,,,,
1232062,Palermo,522,432099,Manfredi Nespola,https://media.api-sports.io/football/players/432099.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,322859,Sebastiano Desplanches,https://media.api-sports.io/football/players/322859.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,15690,Simon Graves Jensen,https://media.api-sports.io/football/players/15690.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,324095,Alessio Buttaro,https://media.api-sports.io/football/players/324095.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,31415,Pietro Ceccaroni,https://media.api-sports.io/football/players/31415.png,,32,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,325388,Niccolò Pierozzi,https://media.api-sports.io/football/players/325388.png,,27,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232062,Palermo,522,368909,Stredair Appuah,https://media.api-sports.io/football/players/368909.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1232063,Sampdoria,498,30392,Simone Ghidotti,https://media.api-sports.io/football/players/30392.png,90.0,22,G,6.9,False,False,1,0.0,4.0,34.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1232063,Sampdoria,498,3000,Bartosz Bereszyński,https://media.api-sports.io/football/players/3000.png,90.0,24,D,6.6,True,False,0,0.0,,47.0,43,0,0,0,0,,,,5.0,2.0,,1.0,,1.0,2.0,1.0,,,,,,,
1232063,Sampdoria,498,31136,Simone Romagnoli,https://media.api-sports.io/football/players/31136.png,90.0,6,D,6.6,False,False,0,0.0,,37.0,33,0,0,0,0,,,3.0,7.0,5.0,,1.0,,1.0,,,,,,,,,
1232063,Sampdoria,498,14867,Stipe Vulikić,https://media.api-sports.io/football/players/14867.png,90.0,31,D,6.6,False,False,0,0.0,,49.0,38,0,0,0,0,,1.0,,3.0,1.0,,,1.0,4.0,,,,,,,,,
1232063,Sampdoria,498,31730,Lorenzo Venuti,https://media.api-sports.io/football/players/31730.png,90.0,18,M,7,False,False,0,0.0,,28.0,24,0,0,0,0,,2.0,,2.0,,,,,1.0,,1.0,,,,,,,
1232063,Sampdoria,498,329401,Gerard Yepes,https://media.api-sports.io/football/players/329401.png,82.0,28,M,7.3,False,False,0,0.0,,40.0,32,0,0,0,0,,1.0,2.0,5.0,5.0,,,,2.0,2.0,,,,,,,,
1232063,Sampdoria,498,56193,Alessandro Bellemo,https://media.api-sports.io/football/players/56193.png,76.0,7,M,6.7,False,False,0,0.0,,22.0,18,0,0,0,0,,,,4.0,2.0,,2.0,,1.0,1.0,,1.0,,,,,,
1232063,Sampdoria,498,15281,Nicholas Ioannou,https://media.api-sports.io/football/players/15281.png,68.0,44,M,7.3,False,False,0,0.0,,19.0,19,0,0,0,0,,,1.0,4.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,
1232063,Sampdoria,498,408635,Ebenezer Akinsanmiro,https://media.api-sports.io/football/players/408635.png,76.0,15,F,6.9,False,False,0,0.0,,27.0,22,0,0,0,0,,,1.0,13.0,7.0,,,,,2.0,7.0,,,3.0,,,,
