fixture_id,bet_name,bet_value,bet_odd
1436775,Goals Over/Under,Over 6.5,12.00
1436775,Goals Over/Under,Under 6.5,1.01
1436775,HT/FT Double,Home/Draw,15.00
1436775,HT/FT Double,Home/Away,23.00
1436775,HT/FT Double,Draw/Away,5.50
1436775,HT/FT Double,Draw/Draw,6.00
1436775,HT/FT Double,Home/Home,5.00
1436775,HT/FT Double,Draw/Home,7.50
1436775,HT/FT Double,Away/Home,29.00
1436775,HT/FT Double,Away/Draw,15.00
1436775,HT/FT Double,Away/Away,3.10
1436775,Double Chance,Home/Draw,1.73
1436775,Double Chance,Home/Away,1.28
1436775,Double Chance,Draw/Away,1.30
1436775,First Half Winner,Home,3.60
1436775,First Half Winner,Draw,2.30
1436775,First Half Winner,Away,2.50
1436774,Match Winner,Home,2.55
1436774,Match Winner,Draw,3.30
1436774,Match Winner,Away,2.62
1436774,Second Half Winner,Home,2.88
1436774,Second Half Winner,Draw,2.38
1436774,Second Half Winner,Away,2.88
1436774,Goals Over/Under,Over 1.5,1.33
1436774,Goals Over/Under,Under 1.5,3.25
1436774,Goals Over/Under,Over 2.5,2.08
1436774,Goals Over/Under,Under 2.5,1.73
1436774,Goals Over/Under,Over 3.5,3.75
1436774,Goals Over/Under,Under 3.5,1.25
1436774,Goals Over/Under,Over 0.5,1.06
1436774,Goals Over/Under,Under 0.5,8.00
1436774,Goals Over/Under,Over 4.5,7.00
1436774,Goals Over/Under,Under 4.5,1.08
1436774,Goals Over/Under,Over 5.5,10.50
1436774,Goals Over/Under,Under 5.5,1.02
1436774,Goals Over/Under,Over 6.5,17.00
1436774,Goals Over/Under,Under 6.5,1.00
1436774,HT/FT Double,Home/Draw,15.00
1436774,HT/FT Double,Home/Away,29.00
1436774,HT/FT Double,Draw/Away,6.00
1436774,HT/FT Double,Draw/Draw,5.00
1436774,HT/FT Double,Home/Home,4.00
1436774,HT/FT Double,Draw/Home,6.00
1436774,HT/FT Double,Away/Home,29.00
1436774,HT/FT Double,Away/Draw,15.00
1436774,HT/FT Double,Away/Away,4.33
1436774,Double Chance,Home/Draw,1.44
1436774,Double Chance,Home/Away,1.33
1436774,Double Chance,Draw/Away,1.50
1436774,First Half Winner,Home,3.20
1436774,First Half Winner,Draw,2.05
1436774,First Half Winner,Away,3.25
1436773,Match Winner,Home,3.70
1436773,Match Winner,Draw,3.10
1436773,Match Winner,Away,2.10
1436773,Second Half Winner,Home,3.60
1436773,Second Half Winner,Draw,2.30
1436773,Second Half Winner,Away,2.50
1436773,Goals Over/Under,Over 1.5,1.40
1436773,Goals Over/Under,Under 1.5,2.75
1436773,Goals Over/Under,Over 2.5,2.25
1436773,Goals Over/Under,Under 2.5,1.62
1436773,Goals Over/Under,Over 3.5,4.00
1436773,Goals Over/Under,Under 3.5,1.22
1436773,Goals Over/Under,Over 0.5,1.08
1436773,Goals Over/Under,Under 0.5,7.00
1436773,Goals Over/Under,Over 4.5,7.50
1436773,Goals Over/Under,Under 4.5,1.07
1436773,Goals Over/Under,Over 7.5,21.00
1436773,Goals Over/Under,Under 7.5,1.00
1436773,Goals Over/Under,Over 5.5,11.00
1436773,Goals Over/Under,Under 5.5,1.02
1436773,Goals Over/Under,Over 6.5,21.00
1436773,Goals Over/Under,Under 6.5,1.00
1436773,HT/FT Double,Home/Draw,17.00
1436773,HT/FT Double,Home/Away,29.00
1436773,HT/FT Double,Draw/Away,5.00
1436773,HT/FT Double,Draw/Draw,4.75
1436773,HT/FT Double,Home/Home,5.50
1436773,HT/FT Double,Draw/Home,7.50
1436773,HT/FT Double,Away/Home,41.00
1436773,HT/FT Double,Away/Draw,15.00
1436773,HT/FT Double,Away/Away,3.40
1436773,Double Chance,Home/Draw,1.67
1436773,Double Chance,Home/Away,1.36
1436773,Double Chance,Draw/Away,1.28
1436773,First Half Winner,Home,4.00
1436773,First Half Winner,Draw,2.00
1436773,First Half Winner,Away,2.75
1437230,Match Winner,Home,19.00
1437230,Match Winner,Draw,8.50
1437230,Match Winner,Away,1.11
1437230,Second Half Winner,Home,11.00
1437230,Second Half Winner,Draw,3.60
1437230,Second Half Winner,Away,1.33
1437230,Goals Over/Under,Over 1.5,1.12
1437230,Goals Over/Under,Under 1.5,5.50
1437230,Goals Over/Under,Over 2.5,1.44
1437230,Goals Over/Under,Under 2.5,2.62
1437230,Goals Over/Under,Over 3.5,2.00
1437230,Goals Over/Under,Under 3.5,1.73
1437230,Goals Over/Under,Over 0.5,1.00
1437230,Goals Over/Under,Under 0.5,19.00
1437230,Goals Over/Under,Over 8.5,21.00
1437230,Goals Over/Under,Under 8.5,1.00
1437230,Goals Over/Under,Over 4.5,3.40
1437230,Goals Over/Under,Under 4.5,1.30
1437230,Goals Over/Under,Over 7.5,13.00
1437230,Goals Over/Under,Under 7.5,1.01
1437230,Goals Over/Under,Over 5.5,5.50
1437230,Goals Over/Under,Under 5.5,1.12
1437230,Goals Over/Under,Over 6.5,8.50
1437230,Goals Over/Under,Under 6.5,1.05
1437230,HT/FT Double,Home/Draw,34.00
1437230,HT/FT Double,Home/Away,23.00
1437230,HT/FT Double,Draw/Away,4.00
1437230,HT/FT Double,Draw/Draw,12.00
