fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,fouls_drawn,fouls_committed,shots_total,shots_on,goals_total,tackles_blocks,dribbles_success,offsides,goals_saves,dribbles_past,penalty_won,penalty_commited
1396826,Annecy,3012,382190,Ranjan Neelakandan,https://media.api-sports.io/football/players/382190.png,58.0,11,F,7.7,False,False,0,1.0,8.0,6,1,0,0,0,,1.0,,,9.0,4.0,3.0,,2.0,1.0,,,,3.0,1.0,,1.0,,
1396826,Annecy,3012,194446,Paul Venot,https://media.api-sports.io/football/players/194446.png,33.0,25,M,6.3,False,True,0,0.0,14.0,13,0,0,0,0,,,,,2.0,,,,1.0,,,,,,,,,,
1396826,Annecy,3012,430112,Thibault Delphis,https://media.api-sports.io/football/players/430112.png,32.0,41,D,6.9,False,True,0,0.0,12.0,7,1,0,0,0,,,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,
1396826,Annecy,3012,485820,Quentin Paris,https://media.api-sports.io/football/players/485820.png,32.0,33,F,6.3,False,True,0,0.0,4.0,4,0,0,0,0,,,1.0,,12.0,2.0,3.0,,4.0,,,,,1.0,,,1.0,,
1396826,Annecy,3012,84478,Antoine Larose,https://media.api-sports.io/football/players/84478.png,11.0,28,F,6.3,False,True,0,0.0,2.0,1,0,0,0,0,,,,,4.0,,1.0,,1.0,,,,,,,,,,
1396826,Annecy,3012,21626,Thomas Callens,https://media.api-sports.io/football/players/21626.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Annecy,3012,501204,Esteban Riou,https://media.api-sports.io/football/players/501204.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Annecy,3012,513289,Adam Yahi,https://media.api-sports.io/football/players/513289.png,,35,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Dunkerque,1304,412760,Mathys Niflore,https://media.api-sports.io/football/players/412760.png,90.0,60,G,6.2,False,False,2,0.0,53.0,45,0,0,0,0,0.0,,,,,,,,,,,,,,,1.0,,,
1396826,Dunkerque,1304,20882,Allan Linguet,https://media.api-sports.io/football/players/20882.png,90.0,27,D,6.6,False,False,0,0.0,48.0,38,1,0,0,0,,,4.0,3.0,11.0,9.0,,3.0,1.0,,,,,,,,,,
1396826,Dunkerque,1304,41238,Vincent Sasso,https://media.api-sports.io/football/players/41238.png,90.0,23,D,6.7,True,False,0,0.0,84.0,79,0,0,0,0,,,1.0,,6.0,5.0,,3.0,,,,,,,,,1.0,,
1396826,Dunkerque,1304,379322,Geoffrey Kondo,https://media.api-sports.io/football/players/379322.png,90.0,21,D,6.6,False,False,0,0.0,115.0,98,0,0,0,0,,,1.0,2.0,7.0,4.0,,2.0,1.0,2.0,,,,,,,1.0,,
1396826,Dunkerque,1304,10126,Abner,https://media.api-sports.io/football/players/10126.png,90.0,30,D,6.6,False,False,0,0.0,71.0,59,0,0,0,0,,,,,4.0,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,
1396826,Dunkerque,1304,41723,Diogo Queirós,https://media.api-sports.io/football/players/41723.png,71.0,5,M,6.5,False,False,0,0.0,24.0,16,0,0,0,0,,,,1.0,6.0,2.0,,2.0,1.0,,,,1.0,,,,2.0,,
1396826,Dunkerque,1304,369544,Gessime Yassine,https://media.api-sports.io/football/players/369544.png,60.0,80,M,7.2,False,False,0,0.0,5.0,3,0,0,0,0,,,,1.0,14.0,5.0,6.0,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,
1396826,Dunkerque,1304,437484,Anto Sekongo,https://media.api-sports.io/football/players/437484.png,71.0,8,M,8,False,False,0,1.0,14.0,11,0,0,0,0,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,
1396826,Dunkerque,1304,161893,Enzo Bardeli,https://media.api-sports.io/football/players/161893.png,90.0,20,M,6.2,False,False,0,0.0,28.0,25,0,0,0,0,,1.0,1.0,1.0,5.0,2.0,,1.0,1.0,,,,,,1.0,,,,
1396826,Dunkerque,1304,490095,Aristide Zossou,https://media.api-sports.io/football/players/490095.png,90.0,77,M,6.7,False,False,0,0.0,16.0,12,0,0,0,0,,,1.0,,6.0,3.0,1.0,1.0,1.0,,,,,,,,,,
1396826,Dunkerque,1304,93072,Kay Tejan,https://media.api-sports.io/football/players/93072.png,90.0,9,F,6.5,False,False,0,0.0,15.0,13,0,0,0,0,,,1.0,,15.0,5.0,4.0,2.0,1.0,,,,,1.0,,,,,
1396826,Dunkerque,1304,385580,Alex Daho,https://media.api-sports.io/football/players/385580.png,31.0,11,F,6.5,False,True,0,0.0,8.0,3,0,0,0,0,,,2.0,,8.0,3.0,2.0,,1.0,,,,,,1.0,,1.0,,
1396826,Dunkerque,1304,525880,Théna Massock,https://media.api-sports.io/football/players/525880.png,20.0,87,M,7.2,False,True,0,0.0,11.0,10,0,0,0,0,,,1.0,,4.0,4.0,1.0,,,,,,,1.0,,,,,
1396826,Dunkerque,1304,21047,Aboubakary Kanté,https://media.api-sports.io/football/players/21047.png,20.0,19,F,6.7,False,True,0,0.0,4.0,3,0,0,0,0,,,,,5.0,3.0,1.0,2.0,,,,,,1.0,,,,,
1396826,Dunkerque,1304,47186,Marcos Lavín,https://media.api-sports.io/football/players/47186.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Dunkerque,1304,438752,Pape Diong,https://media.api-sports.io/football/players/438752.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Dunkerque,1304,449106,Lenny Dziki,https://media.api-sports.io/football/players/449106.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396826,Dunkerque,1304,129000,Marco Essimi,https://media.api-sports.io/football/players/129000.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396827,Saint Etienne,1063,20541,Gautier Larsonneur,https://media.api-sports.io/football/players/20541.png,90.0,30,G,7.7,True,False,0,0.0,48.0,44,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,
1396827,Saint Etienne,1063,127634,João Ferreira,https://media.api-sports.io/football/players/127634.png,57.0,13,D,7.2,False,False,0,1.0,48.0,37,0,0,0,0,,1.0,1.0,,6.0,3.0,,1.0,2.0,,,,,,1.0,,,,
1396827,Saint Etienne,1063,281438,Chico Lamba,https://media.api-sports.io/football/players/281438.png,90.0,15,D,7.6,False,False,0,0.0,78.0,72,0,0,0,0,,1.0,,1.0,5.0,4.0,,3.0,,,,,1.0,,,,,,
1396827,Saint Etienne,1063,22087,Mickael Nade,https://media.api-sports.io/football/players/22087.png,90.0,3,D,7.3,False,False,0,0.0,88.0,83,0,0,0,0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,
1396827,Saint Etienne,1063,305450,Ebenezer Annan,https://media.api-sports.io/football/players/305450.png,90.0,19,D,7.5,False,False,0,0.0,68.0,53,1,0,0,0,,1.0,1.0,,5.0,4.0,,3.0,1.0,1.0,,,,,,,,,
1396827,Saint Etienne,1063,174801,Aimen Moueffek,https://media.api-sports.io/football/players/174801.png,64.0,29,M,6.3,False,False,0,0.0,45.0,43,1,0,0,0,,,,,9.0,1.0,2.0,,2.0,,,,,1.0,,,,,
1396827,Saint Etienne,1063,136155,Mahmoud Jaber,https://media.api-sports.io/football/players/136155.png,90.0,5,M,8.3,False,False,0,0.0,70.0,64,0,0,0,0,,3.0,3.0,,10.0,5.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
1396827,Saint Etienne,1063,8624,Florian Tardieu,https://media.api-sports.io/football/players/8624.png,90.0,10,M,7.7,False,False,0,0.0,84.0,77,0,0,0,0,,1.0,,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,,
1396827,Saint Etienne,1063,337426,Augustine Boakye,https://media.api-sports.io/football/players/337426.png,82.0,20,F,7.7,False,False,0,2.0,34.0,29,0,0,0,0,,4.0,1.0,,7.0,2.0,,1.0,3.0,2.0,,,,,,,1.0,,
1396827,Saint Etienne,1063,305735,Joshua Duffus,https://media.api-sports.io/football/players/305735.png,45.0,17,F,7.6,False,False,0,0.0,12.0,7,0,0,0,0,,2.0,,,8.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,,1.0,,,,,
1396827,Saint Etienne,1063,24743,Zuriko Davitashvili,https://media.api-sports.io/football/players/24743.png,83.0,22,F,8.3,False,False,0,0.0,30.0,25,0,0,0,0,,1.0,1.0,,9.0,4.0,3.0,,1.0,4.0,1.0,1.0,,2.0,,,,,
1396827,Saint Etienne,1063,8683,Irvin Cardona,https://media.api-sports.io/football/players/8683.png,45.0,7,F,7.7,False,True,0,0.0,18.0,14,0,0,0,0,,1.0,,,4.0,,,,2.0,1.0,1.0,1.0,,,,,2.0,,
1396827,Saint Etienne,1063,1407,Dennis Appiah,https://media.api-sports.io/football/players/1407.png,34.0,8,D,6.6,False,True,0,0.0,19.0,17,0,0,0,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1396827,Saint Etienne,1063,495154,Luan Gadegbeku,https://media.api-sports.io/football/players/495154.png,27.0,35,M,6.6,False,True,0,0.0,15.0,15,0,0,0,0,,,2.0,,5.0,3.0,2.0,,,,,,,1.0,,,,,
1396827,Saint Etienne,1063,179856,Benjamin Old,https://media.api-sports.io/football/players/179856.png,9.0,11,F,6.3,False,True,0,0.0,6.0,6,0,0,0,0,,,,,3.0,1.0,2.0,,,,,,,1.0,,,,,
1396827,Saint Etienne,1063,322560,Lucas Stassin,https://media.api-sports.io/football/players/322560.png,8.0,32,F,6.3,False,True,0,0.0,3.0,2,0,0,0,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1396827,Saint Etienne,1063,20736,Brice Maubleu,https://media.api-sports.io/football/players/20736.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396827,Saint Etienne,1063,500070,Nadir El Jamali,https://media.api-sports.io/football/players/500070.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396827,Rodez,1301,21078,Quentin Braat,https://media.api-sports.io/football/players/21078.png,90.0,1,G,5.9,False,False,4,0.0,24.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,2.0,,,
1396827,Rodez,1301,119115,Mohamed Bouchouari,https://media.api-sports.io/football/players/119115.png,90.0,11,D,5.7,False,False,0,0.0,22.0,15,0,0,0,0,,1.0,1.0,1.0,6.0,2.0,,1.0,2.0,,,,,,,,1.0,,
1396827,Rodez,1301,84962,Loni Laurent,https://media.api-sports.io/football/players/84962.png,81.0,24,D,5.9,False,False,0,0.0,28.0,18,1,0,0,0,,1.0,2.0,2.0,10.0,7.0,,1.0,1.0,,,,,,,,1.0,,
1396827,Rodez,1301,272112,Mathis Magnin,https://media.api-sports.io/football/players/272112.png,90.0,4,D,6.6,False,False,0,0.0,26.0,25,0,0,0,0,,,1.0,2.0,6.0,4.0,,2.0,1.0,,,,2.0,,,,,,
1396827,Rodez,1301,325916,Raphael Lipinski,https://media.api-sports.io/football/players/325916.png,90.0,3,D,6.2,True,False,0,0.0,22.0,16,0,0,0,0,,,3.0,,6.0,4.0,2.0,1.0,,,,,1.0,,,,,,
1396827,Rodez,1301,56370,Jean Lambert Evan's Allan,https://media.api-sports.io/football/players/56370.png,65.0,15,D,5.7,False,False,0,0.0,17.0,11,0,0,0,0,,,2.0,2.0,7.0,3.0,1.0,,2.0,,,,,1.0,,,1.0,,
1396827,Rodez,1301,325787,Derek Mazou-Sacko,https://media.api-sports.io/football/players/325787.png,90.0,29,M,6.2,False,False,0,0.0,23.0,17,1,0,0,0,,1.0,2.0,,9.0,4.0,,2.0,3.0,,,,,,,,,,
1396827,Rodez,1301,418978,Jordan Mendes Correia,https://media.api-sports.io/football/players/418978.png,90.0,6,M,7,False,False,0,0.0,35.0,29,0,0,0,0,,,2.0,2.0,5.0,5.0,1.0,2.0,,1.0,,,,1.0,,,,,
1396827,Rodez,1301,194073,Alexis Trouillet,https://media.api-sports.io/football/players/194073.png,81.0,27,M,6.3,False,False,0,0.0,20.0,18,0,0,0,0,,,,2.0,4.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,
1396827,Rodez,1301,274278,Ibrahima Baldé,https://media.api-sports.io/football/players/274278.png,81.0,18,F,6.5,False,False,0,0.0,12.0,10,0,0,0,0,,,1.0,,8.0,4.0,1.0,1.0,2.0,1.0,,,,,2.0,,,,
1396827,Rodez,1301,175137,Mehdi Baaloudj,https://media.api-sports.io/football/players/175137.png,64.0,10,F,6.5,False,False,0,0.0,8.0,3,0,0,0,0,,,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,
1396827,Rodez,1301,162146,Kenny Nagera,https://media.api-sports.io/football/players/162146.png,27.0,9,F,5.9,False,True,0,0.0,4.0,3,0,0,0,0,,,1.0,,3.0,1.0,,,2.0,,,,,,,,,,
1396827,Rodez,1301,178530,Ryan Ponti,https://media.api-sports.io/football/players/178530.png,26.0,20,D,6.3,False,True,0,0.0,10.0,9,0,0,0,0,,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,
1396827,Rodez,1301,201334,Clément Jolibois,https://media.api-sports.io/football/players/201334.png,10.0,5,D,6.9,False,True,0,0.0,4.0,3,0,0,0,0,,,1.0,,2.0,2.0,,,,,,,1.0,,,,,,
1396827,Rodez,1301,344298,Octave Joly,https://media.api-sports.io/football/players/344298.png,10.0,22,M,6.9,False,True,0,0.0,4.0,3,0,0,0,0,,,1.0,,3.0,2.0,,1.0,,,,,,,,,,,
1396827,Rodez,1301,306021,Mohamed Achi,https://media.api-sports.io/football/players/306021.png,10.0,7,M,6.7,False,True,0,0.0,4.0,4,0,0,0,0,,,1.0,,5.0,1.0,2.0,,,,,,,,1.0,,2.0,,
1396827,Rodez,1301,162464,Lucas Margueron,https://media.api-sports.io/football/players/162464.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1396827,Rodez,1301,421890,Corentin Issanchou Roubiou,https://media.api-sports.io/football/players/421890.png,,13,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389135,Le Mans,1298,24189,Nicolas Kocik,https://media.api-sports.io/football/players/24189.png,90.0,98,G,6.3,False,False,2,0.0,25.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,1.0,,,
1389135,Le Mans,1298,270515,Théo Eyoum,https://media.api-sports.io/football/players/270515.png,90.0,21,D,6.9,False,False,0,0.0,62.0,55,0,0,0,0,,1.0,1.0,3.0,6.0,4.0,,1.0,2.0,1.0,,,1.0,,,,,,
1389135,Le Mans,1298,20602,Samuel Yohou,https://media.api-sports.io/football/players/20602.png,90.0,17,D,6.3,False,False,0,0.0,37.0,31,0,0,0,0,,,1.0,,9.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,
1389135,Le Mans,1298,174605,Harold Voyer,https://media.api-sports.io/football/players/174605.png,90.0,5,D,7,False,False,0,0.0,68.0,58,0,0,0,0,,,2.0,2.0,6.0,4.0,,,,,,,,,,,,,
1389135,Le Mans,1298,24259,Edwin Quarshie,https://media.api-sports.io/football/players/24259.png,65.0,6,M,7.3,True,False,0,0.0,38.0,35,0,0,0,0,,,2.0,,9.0,5.0,1.0,3.0,,,,,,,,,,,
1389135,Le Mans,1298,87645,Anthony Ribelin,https://media.api-sports.io/football/players/87645.png,80.0,12,M,6.6,False,False,0,0.0,23.0,15,0,0,0,0,,,1.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,
1389135,Le Mans,1298,162706,Jean Vercruysse,https://media.api-sports.io/football/players/162706.png,90.0,10,M,6.5,False,False,0,0.0,44.0,30,1,0,0,0,,1.0,3.0,,14.0,7.0,,2.0,3.0,2.0,2.0,,,,,,1.0,,
1389135,Le Mans,1298,191202,Milan Robin,https://media.api-sports.io/football/players/191202.png,65.0,24,M,7,False,False,0,0.0,17.0,12,0,0,0,0,,,3.0,1.0,7.0,5.0,,1.0,,,,,1.0,,,,,,
1389135,Le Mans,1298,179414,Lucas Calodat,https://media.api-sports.io/football/players/179414.png,73.0,22,M,6.3,False,False,0,0.0,11.0,10,1,0,0,0,,,3.0,,11.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,
1389135,Le Mans,1298,4743,Dame Gueye,https://media.api-sports.io/football/players/4743.png,90.0,25,F,7.9,False,False,0,0.0,20.0,12,0,0,0,0,,,2.0,,19.0,11.0,,3.0,1.0,3.0,1.0,1.0,,,2.0,,,,
1389135,Le Mans,1298,21048,Antoine Rabillard,https://media.api-sports.io/football/players/21048.png,65.0,9,F,6.3,False,False,0,0.0,12.0,8,0,0,0,0,,,1.0,,7.0,3.0,1.0,,1.0,,,,,1.0,,,2.0,,
1389135,Le Mans,1298,349631,Martin Rossignol,https://media.api-sports.io/football/players/349631.png,26.0,27,M,6.9,False,True,0,0.0,14.0,10,0,0,0,0,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,
1389135,Le Mans,1298,1258,Alexandre Lauray,https://media.api-sports.io/football/players/1258.png,26.0,8,D,6.7,False,True,0,0.0,26.0,22,1,0,0,0,,2.0,,1.0,4.0,,,,1.0,,,,2.0,,,,2.0,,
1389135,Le Mans,1298,174795,Taylor Luvambo,https://media.api-sports.io/football/players/174795.png,26.0,23,D,6.2,False,True,0,0.0,9.0,5,0,0,0,0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
1389135,Le Mans,1298,162990,Leroy Abanda,https://media.api-sports.io/football/players/162990.png,18.0,11,M,6.3,False,True,0,0.0,8.0,7,0,0,0,0,,1.0,,1.0,,,,,,,,,,,,,,,
1389135,Le Mans,1298,275668,Brice Oggad,https://media.api-sports.io/football/players/275668.png,11.0,26,F,6.7,False,True,0,1.0,6.0,5,0,0,0,0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,
1389135,Le Mans,1298,179480,Ewan Hatfout,https://media.api-sports.io/football/players/179480.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389135,Le Mans,1298,502513,Amadou Cissé,https://media.api-sports.io/football/players/502513.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389135,Montpellier,82,145060,Simon Ngapandouetnbu,https://media.api-sports.io/football/players/145060.png,90.0,31,G,6.5,False,False,1,0.0,26.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,2.0,,,
1389135,Montpellier,82,179399,Enzo Tchato Mbiayi,https://media.api-sports.io/football/players/179399.png,90.0,29,D,6.7,False,False,0,1.0,29.0,23,1,0,0,0,,1.0,1.0,1.0,14.0,5.0,3.0,1.0,3.0,,,,1.0,1.0,,,,,
1389135,Montpellier,82,20766,Julien Laporte,https://media.api-sports.io/football/players/20766.png,90.0,15,D,6.5,False,False,0,0.0,31.0,24,0,0,0,0,,,2.0,2.0,9.0,5.0,,,1.0,1.0,1.0,,,,,,,,
1389135,Montpellier,82,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,67.0,6,D,6.3,False,False,0,0.0,27.0,24,0,0,0,0,,,,1.0,8.0,2.0,1.0,1.0,2.0,,,,,,,,,,
1389135,Montpellier,82,441284,Naoufel El Hannach,https://media.api-sports.io/football/players/441284.png,90.0,3,D,6.2,False,False,0,0.0,57.0,42,0,0,0,0,,,1.0,,4.0,1.0,1.0,,,1.0,,,,,,,1.0,,
1389135,Montpellier,82,21434,Theo Sainte Luce,https://media.api-sports.io/football/players/21434.png,78.0,17,D,7,False,False,0,0.0,29.0,20,1,0,0,0,,2.0,1.0,,12.0,6.0,3.0,,3.0,1.0,,,,3.0,1.0,,,,
1389135,Montpellier,82,129670,Nathanaël Mbuku,https://media.api-sports.io/football/players/129670.png,90.0,7,M,7.6,False,False,0,0.0,27.0,23,0,0,0,0,,1.0,3.0,,10.0,8.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,,,,
1389135,Montpellier,82,999,Bećir Omeragić,https://media.api-sports.io/football/players/999.png,88.0,27,M,6.3,True,False,0,0.0,27.0,23,0,0,0,0,,,1.0,,8.0,3.0,1.0,1.0,,,,,,,,,,,
1389135,Montpellier,82,350388,Yael Mouanga,https://media.api-sports.io/football/players/350388.png,90.0,23,M,6.5,False,False,0,0.0,39.0,28,0,0,0,0,,,,1.0,9.0,5.0,,3.0,1.0,,,,,,,,,,
1389135,Montpellier,82,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,68.0,70,M,7.6,False,False,0,0.0,15.0,11,0,0,0,0,,,2.0,1.0,11.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
1389135,Montpellier,82,21506,Alexandre Mendy,https://media.api-sports.io/football/players/21506.png,90.0,19,F,6.3,False,False,0,1.0,16.0,10,0,0,0,0,,1.0,,,8.0,4.0,1.0,1.0,1.0,,,,,,,,,,
1389135,Montpellier,82,325783,Everson Junior,https://media.api-sports.io/football/players/325783.png,24.0,5,F,6.3,False,True,0,0.0,13.0,7,0,0,0,0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
1389135,Montpellier,82,333118,Lucas Mincarelli Davin,https://media.api-sports.io/football/players/333118.png,23.0,21,D,6.2,False,True,0,0.0,7.0,6,0,0,0,0,,,1.0,1.0,5.0,2.0,3.0,,1.0,,,,,1.0,,,,,
1389135,Montpellier,82,361383,Junior Ndiaye,https://media.api-sports.io/football/players/361383.png,13.0,24,F,7.2,False,True,0,0.0,3.0,1,0,0,0,0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,
1389135,Montpellier,82,369676,Theo Chennahi,https://media.api-sports.io/football/players/369676.png,13.0,44,M,6.3,False,True,0,0.0,3.0,3,0,0,0,0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
1389135,Montpellier,82,398204,Viktor Džodić,https://media.api-sports.io/football/players/398204.png,,50,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389135,Montpellier,82,21443,Teji Savanier,https://media.api-sports.io/football/players/21443.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1389135,Montpellier,82,349616,Nicolas Pays,https://media.api-sports.io/football/players/349616.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
