rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
2,487,Lazio,https://media.api-sports.io/football/teams/487.png,10,0,Group E,LWWLW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,3,1,2,7,7,3,2,1,0,4,1,3,1,0,2,3,6
3,209,Feyenoord,https://media.api-sports.io/football/teams/209.png,6,-1,Group E,LLLWL,same,Promotion - Europa League (Play Offs: 1/16-finals),6,2,0,4,9,10,3,2,0,1,6,4,3,0,0,3,3,6
4,247,Celtic,https://media.api-sports.io/football/teams/247.png,4,-10,Group E,WLLDL,same,,6,1,1,4,5,15,3,1,1,1,5,5,3,0,0,3,0,10
1,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,11,3,Group F,DWWWD,same,Promotion - Champions League (Play Offs: 1/8-finals),6,3,2,1,7,4,3,1,2,0,3,1,3,2,0,1,4,3
2,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,8,1,Group F,DDLWL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,2,2,2,9,8,3,2,1,0,6,1,3,0,1,2,3,7
3,489,AC Milan,https://media.api-sports.io/football/teams/489.png,8,-3,Group F,WLWLD,same,Promotion - Europa League (Play Offs: 1/16-finals),6,2,2,2,5,8,3,1,1,1,3,4,3,1,1,1,2,4
4,34,Newcastle,https://media.api-sports.io/football/teams/34.png,5,-1,Group F,LDLLW,same,,6,1,2,3,6,7,3,1,0,2,5,4,3,0,2,1,1,3
1,50,Manchester City,https://media.api-sports.io/football/teams/50.png,18,11,Group G,WWWWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,6,0,0,18,7,3,3,0,0,9,3,3,3,0,0,9,4
2,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,12,3,Group G,WLWWL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,4,0,2,13,10,3,2,0,1,6,5,3,2,0,1,7,5
3,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,4,-6,Group G,LWLLD,same,Promotion - Europa League (Play Offs: 1/16-finals),6,1,1,4,7,13,3,1,0,2,4,6,3,0,1,2,3,7
4,598,FK Crvena Zvezda,https://media.api-sports.io/football/teams/598.png,1,-8,Group G,LLLLD,same,,6,0,1,5,7,15,3,0,1,2,5,7,3,0,0,3,2,8
1,529,Barcelona,https://media.api-sports.io/football/teams/529.png,12,6,Group H,LWLWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,4,0,2,12,6,3,3,0,0,9,2,3,1,0,2,3,4
2,212,FC Porto,https://media.api-sports.io/football/teams/212.png,12,7,Group H,WLWWL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,4,0,2,15,8,3,2,0,1,7,4,3,2,0,1,8,4
3,550,Shakhtar Donetsk,https://media.api-sports.io/football/teams/550.png,9,-2,Group H,LWWLW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,3,0,3,10,12,3,2,0,1,3,3,3,1,0,2,7,9
4,740,Antwerp,https://media.api-sports.io/football/teams/740.png,3,-11,Group H,WLLLL,same,,6,1,0,5,6,17,3,1,0,2,6,9,3,0,0,3,0,8
