fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_commited,penalty_won,offsides
232595,Cagliari,490,30560,Luca Cigarini,https://media.api-sports.io/football/players/30560.png,90,8,M,8.1,False,False,0,0,0.0,,48,2,85%,2.0,0,3,3,3,2,0,0,0,0,,6.0,,,,,,
232595,Cagliari,490,2055,Marko Rog,https://media.api-sports.io/football/players/2055.png,90,6,M,7.5,False,False,3,2,0.0,,30,2,88%,0.0,1,1,1,2,2,1,0,0,0,,3.0,1.0,,,,,
232595,Cagliari,490,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,71,4,F,7.4,False,False,4,1,0.0,,20,1,83%,0.0,0,2,0,0,1,1,0,0,0,,,1.0,1.0,,,,
232595,Cagliari,490,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,90,99,F,6.2,False,False,4,0,0.0,,6,0,75%,0.0,1,3,0,1,2,1,0,0,0,,,,,,,,
232595,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,90,10,F,7.0,False,False,0,0,0.0,,24,2,88%,0.0,0,0,0,3,1,0,0,0,0,,,1.0,,,,,
232595,Cagliari,490,30550,Ragnar Klavan,https://media.api-sports.io/football/players/30550.png,8,15,D,6.4,False,True,0,0,0.0,,1,0,100%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
232595,Cagliari,490,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,19,21,M,6.9,False,True,1,1,0.0,,2,0,66%,0.0,0,0,0,1,1,0,0,0,0,,1.0,,,,,,
232595,Cagliari,490,2614,Nahitan Nández,https://media.api-sports.io/football/players/2614.png,45,18,M,6.7,False,True,0,0,0.0,,7,2,77%,0.0,1,2,1,3,1,0,0,0,0,,,1.0,,,,,
232595,Spal,493,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90,99,G,6.6,False,False,0,0,2.0,3.0,24,0,66%,0.0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
232595,Spal,493,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90,40,D,6.3,False,False,1,0,0.0,,54,0,83%,0.0,2,0,0,0,3,1,0,0,0,,1.0,,,,,,
232595,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,65,23,D,6.8,False,False,0,0,0.0,,34,0,85%,1.0,1,0,0,0,0,0,0,0,0,,,,,,,,
232595,Spal,493,7600,Igor Júlio,https://media.api-sports.io/football/players/7600.png,90,3,D,6.3,False,False,0,0,0.0,,41,0,89%,0.0,1,0,0,1,2,1,0,0,0,,,,,,,,
232595,Spal,493,30448,Jacopo Sala,https://media.api-sports.io/football/players/30448.png,60,26,M,6.9,False,False,0,0,0.0,,18,0,78%,0.0,0,1,1,4,0,0,0,0,0,,2.0,1.0,,,,,
232595,Spal,493,30867,Simone Missiroli,https://media.api-sports.io/football/players/30867.png,90,7,M,6.3,False,False,1,0,0.0,,31,0,88%,1.0,0,0,0,0,2,1,0,0,0,,1.0,1.0,,,,,
232595,Spal,493,30874,Mirko Valdifiori,https://media.api-sports.io/football/players/30874.png,78,6,M,7.3,False,False,0,0,0.0,,46,3,86%,0.0,0,1,0,2,1,0,0,0,0,,1.0,,,,,,
232595,Spal,493,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,90,19,M,7.4,False,False,5,3,0.0,,36,1,90%,0.0,0,4,3,2,0,0,0,0,0,,,,,,,,
232595,Spal,493,3010,Arkadiusz Reca,https://media.api-sports.io/football/players/3010.png,90,13,M,6.7,False,False,0,0,0.0,,29,4,90%,0.0,0,2,1,0,0,0,0,0,0,,1.0,2.0,,,,,
232595,Spal,493,30877,Sergio Floccari,https://media.api-sports.io/football/players/30877.png,90,10,F,6.6,True,False,2,1,0.0,,14,1,82%,0.0,0,2,1,0,1,0,0,0,0,,1.0,2.0,,,,,
232595,Spal,493,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,90,37,F,6.5,False,False,2,1,0.0,,11,0,78%,0.0,0,3,1,3,1,0,0,0,0,,1.0,1.0,,,,,
232595,Spal,493,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,25,4,D,6.3,False,False,0,0,0.0,,8,0,80%,0.0,1,0,0,1,2,1,0,0,0,,1.0,2.0,,,,,
232595,Spal,493,30875,Mattia Valoti,https://media.api-sports.io/football/players/30875.png,30,8,M,7.1,False,False,1,0,0.0,,13,1,86%,0.0,0,0,0,3,3,1,0,0,0,,5.0,,,,,,
232595,Spal,493,30665,Gabriele Moncini,https://media.api-sports.io/football/players/30665.png,12,9,F,6.5,False,False,0,0,0.0,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232603,Udinese,494,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,90,1,G,7.3,False,False,0,0,0.0,3.0,16,0,57%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232603,Udinese,494,3418,Nicholas Opoku,https://media.api-sports.io/football/players/3418.png,90,4,D,7.4,False,False,1,0,0.0,,35,3,72%,0.0,0,2,2,2,2,0,0,0,0,,1.0,1.0,,,,,
232603,Udinese,494,2773,William Troost-Ekong,https://media.api-sports.io/football/players/2773.png,90,5,D,7.8,False,False,0,0,0.0,,22,0,73%,4.0,1,1,1,0,0,0,0,0,0,,3.0,,,,,,
