fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_blocks,duels_total,duels_won,dribbles_past,fouls_committed,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,goals_assists,shots_on,goals_total,penalty_won,penalty_commited,offsides
731759,Napoli,492,47439,Stanislav Lobotka,https://media.api-sports.io/football/players/47439.png,36.0,68,M,6.6,False,True,0,,29.0,25,0,0,0,0,,,,,,5.0,3.0,2.0,,,2.0,2.0,1.0,,,,,,
731759,Napoli,492,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,13.0,21,F,6.2,False,True,0,,6.0,1,0,0,0,0,,,,1.0,,5.0,1.0,2.0,,,,,,,,,,,
731759,Napoli,492,327,Adam Ounas,https://media.api-sports.io/football/players/327.png,13.0,33,M,6.7,False,True,0,,3.0,3,0,0,0,0,,,,1.0,,3.0,1.0,,2.0,,,,,,,,,,
731759,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,12.0,14,F,6.3,False,True,0,,6.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90.0,57,G,7.3,False,False,0,3.0,34.0,16,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,1.0,,,,,,
731765,Genoa,495,30769,Davide Biraschi,https://media.api-sports.io/football/players/30769.png,90.0,14,D,7.2,False,False,0,,27.0,10,0,0,0,0,,,,4.0,2.0,12.0,8.0,1.0,,3.0,1.0,,,,,,,,
731765,Genoa,495,30736,Mattia Bani,https://media.api-sports.io/football/players/30736.png,90.0,13,D,7.3,False,False,0,,27.0,18,0,0,0,0,,,,,,13.0,9.0,1.0,,3.0,,,3.0,,,,,,
731765,Genoa,495,35544,Johan Vásquez,https://media.api-sports.io/football/players/35544.png,90.0,15,D,7.9,False,False,0,,29.0,17,0,0,0,0,,,,8.0,,19.0,14.0,2.0,1.0,1.0,,,,,,,,,
731765,Genoa,495,127011,Andrea Cambiaso,https://media.api-sports.io/football/players/127011.png,90.0,50,M,6.9,False,False,0,,25.0,19,0,0,0,0,,,,4.0,1.0,10.0,4.0,2.0,,2.0,2.0,,,,,,,,
731765,Genoa,495,30786,Stefano Sturaro,https://media.api-sports.io/football/players/30786.png,88.0,27,M,6.9,False,False,0,,24.0,14,1,0,0,0,,,,2.0,,15.0,6.0,2.0,2.0,4.0,,,1.0,,,,,,1.0
731765,Genoa,495,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,90.0,47,M,6.9,False,False,0,,48.0,28,1,0,0,0,,,1.0,3.0,,9.0,4.0,2.0,1.0,2.0,,,,,,,,,
731765,Genoa,495,56292,Manolo Portanova,https://media.api-sports.io/football/players/56292.png,88.0,90,M,6,False,False,0,,18.0,6,0,0,0,0,,,,1.0,,18.0,7.0,1.0,4.0,,4.0,,4.0,,,,,,
731765,Genoa,495,30771,Domenico Criscito,https://media.api-sports.io/football/players/30771.png,68.0,4,M,6.9,True,False,0,,22.0,15,0,0,0,0,,,,,1.0,6.0,2.0,1.0,,3.0,1.0,,1.0,,,,,,
731765,Genoa,495,3430,Caleb Ekuban,https://media.api-sports.io/football/players/3430.png,90.0,20,F,7.2,False,False,0,,23.0,17,0,0,0,0,,1.0,,2.0,1.0,26.0,13.0,,1.0,,6.0,5.0,4.0,,,,,,
731765,Genoa,495,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,72.0,23,F,6,False,False,0,,13.0,5,0,0,0,0,,,,,,11.0,2.0,,4.0,,1.0,1.0,,,,,,,1.0
731765,Genoa,495,31127,Lorenzo Andrenacci,https://media.api-sports.io/football/players/31127.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,30733,Adrian Šemper,https://media.api-sports.io/football/players/30733.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,31137,Stefano Sabelli,https://media.api-sports.io/football/players/31137.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,264485,Laurens Serpe,https://media.api-sports.io/football/players/264485.png,,66,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,31084,Paolo Ghiglione,https://media.api-sports.io/football/players/31084.png,22.0,18,D,6.5,False,True,0,,8.0,2,0,0,0,0,,,,1.0,,7.0,2.0,1.0,,1.0,1.0,,,,,,,,
731765,Genoa,495,1208,Hernani,https://media.api-sports.io/football/players/1208.png,2.0,33,M,,False,True,0,,3.0,1,0,0,0,0,,,,1.0,,4.0,2.0,1.0,,,,,,,,,,,
731765,Genoa,495,6057,Pablo Galdames,https://media.api-sports.io/football/players/6057.png,,99,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,31493,Filippo Melegoni,https://media.api-sports.io/football/players/31493.png,2.0,10,M,,False,True,0,,4.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,21103,Abdoulaye Touré,https://media.api-sports.io/football/players/21103.png,,94,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Genoa,495,30791,Goran Pandev,https://media.api-sports.io/football/players/30791.png,18.0,19,F,6.7,False,True,0,,11.0,6,0,0,0,0,,,,,,2.0,1.0,,,,,,,,,,,,1.0
731765,Genoa,495,266481,Flavio Bianchi,https://media.api-sports.io/football/players/266481.png,,24,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90.0,57,G,6.9,False,False,0,,21.0,14,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,1.0,,,,,,
731765,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,90.0,19,D,6.9,False,False,0,,71.0,53,0,0,0,0,,,1.0,1.0,,11.0,4.0,,2.0,2.0,1.0,,1.0,,,,,,
731765,Atalanta,499,30521,Merih Demiral,https://media.api-sports.io/football/players/30521.png,90.0,28,D,6.6,False,False,0,,47.0,40,0,0,0,0,,1.0,,1.0,,15.0,7.0,2.0,3.0,3.0,,,,,,,,,
731765,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90.0,6,D,7.3,False,False,0,,62.0,36,0,0,0,0,,,,5.0,,13.0,9.0,1.0,1.0,7.0,1.0,1.0,,,,,,,
731765,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,90.0,33,M,7.3,False,False,0,,57.0,49,0,0,0,0,,,2.0,2.0,,15.0,6.0,,3.0,1.0,,,,,,,,,
731765,Atalanta,499,36899,Teun Koopmeiners,https://media.api-sports.io/football/players/36899.png,84.0,7,M,7.5,False,False,0,,86.0,67,0,0,0,0,,2.0,2.0,,,9.0,5.0,1.0,,2.0,,,2.0,,1.0,,,,
731765,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,45.0,11,M,6.3,True,False,0,,43.0,36,1,0,0,0,,,,2.0,,14.0,5.0,1.0,4.0,2.0,3.0,1.0,,,,,,,
731765,Atalanta,499,2286,Davide Zappacosta,https://media.api-sports.io/football/players/2286.png,90.0,77,M,6.7,False,False,0,,47.0,40,0,0,0,0,,1.0,2.0,2.0,,11.0,5.0,1.0,,1.0,2.0,2.0,1.0,,,,,,1.0
731765,Atalanta,499,484,Aleksei Miranchuk,https://media.api-sports.io/football/players/484.png,65.0,59,F,6.6,False,False,0,,43.0,33,0,0,0,0,,,2.0,1.0,,9.0,3.0,,1.0,,,,1.0,,,,,,1.0
731765,Atalanta,499,1938,Ruslan Malinovskyi,https://media.api-sports.io/football/players/1938.png,65.0,18,F,7.6,False,False,0,,53.0,43,0,0,0,0,,3.0,1.0,1.0,,12.0,9.0,,,,4.0,4.0,2.0,,,,,,
731765,Atalanta,499,2495,Duván Zapata,https://media.api-sports.io/football/players/2495.png,45.0,91,F,6.3,False,False,0,,11.0,10,0,0,0,0,,2.0,,,,8.0,2.0,,,,1.0,,,,1.0,,,,
731765,Atalanta,499,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,30419,Francesco Rossi,https://media.api-sports.io/football/players/30419.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,31418,Matteo Lovato,https://media.api-sports.io/football/players/31418.png,,66,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,289761,Giorgio Scalvini,https://media.api-sports.io/football/players/289761.png,,42,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,45.0,15,M,7.5,False,True,0,,39.0,34,0,0,0,0,,,,2.0,,10.0,9.0,,,1.0,1.0,1.0,1.0,,,,,,
731765,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,25.0,88,M,6.6,False,True,0,,12.0,7,0,0,0,0,,,,,,6.0,4.0,,,,,,,,,,,,
731765,Atalanta,499,30434,Josip Iličić,https://media.api-sports.io/football/players/30434.png,25.0,72,M,6.9,False,True,0,,15.0,10,0,0,0,0,,1.0,,1.0,,4.0,3.0,,,,1.0,1.0,1.0,,,,,,
731765,Atalanta,499,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,45.0,9,F,7.3,False,True,0,,24.0,15,0,0,0,0,,1.0,2.0,1.0,,12.0,6.0,,1.0,,6.0,4.0,,,,,,,1.0
731765,Atalanta,499,30436,Matteo Pessina,https://media.api-sports.io/football/players/30436.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731765,Atalanta,499,30440,Roberto Piccoli,https://media.api-sports.io/football/players/30440.png,10.0,99,F,6.2,False,True,0,,2.0,2,0,0,0,0,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,
731768,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,90.0,1,G,7.5,False,False,0,1.0,27.0,25,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,,,
731768,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,90.0,11,D,7.9,False,False,0,,61.0,54,0,0,0,0,,,4.0,,,7.0,2.0,,,,2.0,1.0,1.0,,,,,,
731768,Juventus,496,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90.0,19,D,6.6,True,False,0,,70.0,60,0,0,0,0,,1.0,,,,7.0,1.0,,3.0,,,,,,1.0,,,,
731768,Juventus,496,532,Matthijs de Ligt,https://media.api-sports.io/football/players/532.png,90.0,4,D,7.2,False,False,0,,80.0,72,0,0,0,0,,,1.0,,,8.0,5.0,,,,1.0,1.0,1.0,,,,,,
731768,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90.0,12,D,7.3,False,False,0,,70.0,63,0,0,0,0,,1.0,2.0,,,12.0,5.0,,4.0,1.0,,,2.0,,,,,,
731768,Juventus,496,863,Rodrigo Bentancur,https://media.api-sports.io/football/players/863.png,90.0,30,M,6.7,False,False,0,,44.0,41,0,0,0,0,,,,,,5.0,2.0,,1.0,,,,,,,,,,
731768,Juventus,496,150,Arthur,https://media.api-sports.io/football/players/150.png,83.0,5,M,7.2,False,False,0,,63.0,59,0,0,0,0,,,1.0,4.0,,10.0,5.0,2.0,2.0,,1.0,1.0,,,,,,,
731768,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,45.0,25,M,6.9,False,False,0,,30.0,23,0,0,0,0,,,,1.0,,6.0,6.0,,,,1.0,1.0,,,,,,,
731768,Juventus,496,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,89.0,20,F,7.6,False,False,0,,39.0,34,0,0,0,0,,3.0,1.0,,,10.0,4.0,,1.0,,3.0,2.0,2.0,,1.0,1.0,,,
731768,Juventus,496,59,Álvaro Morata,https://media.api-sports.io/football/players/59.png,89.0,9,F,7,False,False,0,,22.0,11,0,0,0,0,,2.0,,1.0,,15.0,8.0,2.0,2.0,,2.0,1.0,4.0,,1.0,,,,1.0
731768,Juventus,496,877,Moise Kean,https://media.api-sports.io/football/players/877.png,72.0,18,F,6.7,False,False,0,,21.0,15,0,0,0,0,,3.0,,1.0,,12.0,5.0,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,2.0
731768,Juventus,496,849,Mattia Perin,https://media.api-sports.io/football/players/849.png,,36,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,850,Carlo Pinsoglio,https://media.api-sports.io/football/players/850.png,,23,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,858,Mattia De Sciglio,https://media.api-sports.io/football/players/858.png,1.0,2,D,,False,True,0,,9.0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,162141,Koni De Winter,https://media.api-sports.io/football/players/162141.png,,45,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,415,Weston McKennie,https://media.api-sports.io/football/players/415.png,45.0,14,M,7.2,False,True,0,,26.0,16,0,0,0,0,,,1.0,,,13.0,10.0,,1.0,1.0,5.0,5.0,,,,,,,
731768,Juventus,496,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,12.0,27,M,6.3,False,True,0,,9.0,9,0,0,0,0,,,,,,3.0,1.0,,,,,,,,,,,,
731768,Juventus,496,30435,Dejan Kulusevski,https://media.api-sports.io/football/players/30435.png,18.0,44,M,6.9,False,True,0,,8.0,6,0,0,0,0,,,1.0,1.0,,8.0,4.0,1.0,2.0,,2.0,2.0,,1.0,,,,,
731768,Juventus,496,30554,Luca Pellegrini,https://media.api-sports.io/football/players/30554.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,10008,Kaio Jorge,https://media.api-sports.io/football/players/10008.png,1.0,21,F,,False,True,0,,5.0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Juventus,496,323936,Matías Soulé,https://media.api-sports.io/football/players/323936.png,,46,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,30546,Alessio Cragno,https://media.api-sports.io/football/players/30546.png,90.0,28,G,6.3,False,False,2,2.0,41.0,23,0,0,0,0,0.0,,,,,1.0,,,,,,,,,,,,,
731768,Cagliari,490,91422,Raoul Bellanova,https://media.api-sports.io/football/players/91422.png,90.0,12,D,6.9,False,False,0,,22.0,15,0,0,0,0,,,3.0,1.0,2.0,21.0,9.0,4.0,1.0,2.0,7.0,3.0,3.0,,,,,,
731768,Cagliari,490,200,Gabriele Zappa,https://media.api-sports.io/football/players/200.png,90.0,25,D,6.7,False,False,0,,53.0,38,0,0,0,0,,,1.0,1.0,,10.0,4.0,,2.0,,2.0,,,,,,,,
731768,Cagliari,490,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90.0,23,D,6.6,False,False,0,,33.0,30,0,0,0,0,,,,2.0,,9.0,4.0,2.0,2.0,4.0,,,2.0,,,,,,
731768,Cagliari,490,193270,Andrea Carboni,https://media.api-sports.io/football/players/193270.png,90.0,44,D,6.2,False,False,0,,39.0,30,1,0,0,0,,,,1.0,1.0,8.0,3.0,1.0,1.0,,,,,,,,,,
731768,Cagliari,490,30553,Charalampos Lykogiannis,https://media.api-sports.io/football/players/30553.png,90.0,22,D,6.6,False,False,0,,19.0,16,0,0,0,0,,,1.0,,1.0,5.0,3.0,,,2.0,1.0,,,,,,,,
731768,Cagliari,490,30561,Alessandro Deiola,https://media.api-sports.io/football/players/30561.png,71.0,14,M,6.3,False,False,0,,20.0,15,0,0,0,0,,,,1.0,,15.0,4.0,4.0,1.0,,,,1.0,,,,,,
731768,Cagliari,490,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,90.0,27,M,7,False,False,0,,45.0,40,0,0,0,0,,2.0,,,,9.0,8.0,,1.0,1.0,2.0,2.0,5.0,,,,,,
731768,Cagliari,490,192,Dalbert,https://media.api-sports.io/football/players/192.png,84.0,29,M,6.5,False,False,0,,14.0,10,1,0,0,0,,2.0,,4.0,,8.0,4.0,2.0,1.0,,,,,,,,,,
731768,Cagliari,490,237,Gastón Pereiro,https://media.api-sports.io/football/players/237.png,64.0,20,F,6.7,False,False,0,,13.0,7,0,0,0,0,,,,2.0,,4.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,
731768,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,90.0,10,F,6.7,True,False,0,,14.0,7,0,0,0,0,,1.0,,1.0,1.0,13.0,9.0,,,,,,4.0,,1.0,,,,1.0
731768,Cagliari,490,30545,Simone Aresti,https://media.api-sports.io/football/players/30545.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,31601,Boris Radunović,https://media.api-sports.io/football/players/31601.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,31751,Giorgio Altare,https://media.api-sports.io/football/players/31751.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,30563,Paolo Faragò,https://media.api-sports.io/football/players/30563.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,321744,Adam Obert,https://media.api-sports.io/football/players/321744.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731768,Cagliari,490,30568,Christian Oliva,https://media.api-sports.io/football/players/30568.png,19.0,21,M,6.5,False,True,0,,14.0,11,0,0,0,0,,,,2.0,,5.0,2.0,2.0,,,,,,,,,,,
731768,Cagliari,490,30573,Leonardo Pavoletti,https://media.api-sports.io/football/players/30573.png,26.0,30,F,6.6,False,True,0,,12.0,10,1,0,0,0,,1.0,,1.0,,8.0,4.0,,2.0,,,,,,,,,,
731768,Cagliari,490,213,Keita Baldé,https://media.api-sports.io/football/players/213.png,11.0,9,F,6.3,False,True,0,,2.0,1,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,,,
731768,Cagliari,490,56324,Damir Ceter,https://media.api-sports.io/football/players/56324.png,,32,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,30517,Gianluca Pegolo,https://media.api-sports.io/football/players/30517.png,90.0,56,G,5.7,False,False,3,2.0,30.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,1719,Mert Müldür,https://media.api-sports.io/football/players/1719.png,45.0,17,D,6.3,False,False,0,,22.0,16,0,0,0,0,,,1.0,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,,
731771,Sassuolo,488,25448,Kaan Ayhan,https://media.api-sports.io/football/players/25448.png,90.0,5,D,6.2,False,False,0,,50.0,41,0,0,0,0,,,,,,8.0,4.0,1.0,1.0,1.0,,,,,,,,,
731771,Sassuolo,488,30523,Gian Marco Ferrari,https://media.api-sports.io/football/players/30523.png,90.0,31,D,6.2,True,False,0,,74.0,68,0,0,0,0,,,,1.0,,7.0,4.0,,1.0,,1.0,,2.0,,,,,,
731771,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,87.0,6,D,7,False,False,0,,55.0,46,0,0,0,0,,,3.0,,,5.0,4.0,,,2.0,1.0,1.0,3.0,,,,,,1.0
731771,Sassuolo,488,31173,Davide Frattesi,https://media.api-sports.io/football/players/31173.png,90.0,16,M,6.9,False,False,0,,36.0,32,0,0,0,0,,2.0,1.0,,,11.0,7.0,1.0,,,5.0,4.0,3.0,,1.0,,,,
731771,Sassuolo,488,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,87.0,8,M,7,False,False,0,,83.0,78,0,0,0,0,,,,1.0,,2.0,2.0,,,,1.0,1.0,,,,,,,
731771,Sassuolo,488,31057,Hamed Junior Traorè,https://media.api-sports.io/football/players/31057.png,63.0,23,M,6.3,False,False,0,,52.0,47,0,0,0,0,,,,2.0,,9.0,4.0,1.0,1.0,,4.0,2.0,,,,,,,
731771,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,90.0,25,F,7.2,False,False,0,,28.0,21,0,0,0,0,,3.0,2.0,1.0,,12.0,4.0,,2.0,2.0,2.0,1.0,2.0,,1.0,,,,
731771,Sassuolo,488,30544,Gianluca Scamacca,https://media.api-sports.io/football/players/30544.png,90.0,91,F,7.3,False,False,0,,23.0,18,0,0,0,0,,6.0,1.0,1.0,,12.0,7.0,,3.0,,1.0,1.0,,,2.0,,,,1.0
731771,Sassuolo,488,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,45.0,7,F,6.6,False,False,0,,20.0,19,0,0,0,0,,,1.0,1.0,,5.0,3.0,,1.0,,2.0,2.0,,,,,,,
731771,Sassuolo,488,292519,Gioele Zacchi,https://media.api-sports.io/football/players/292519.png,,71,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,30518,Giacomo Satalino,https://media.api-sports.io/football/players/30518.png,,24,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,1118,Jeremy Toljan,https://media.api-sports.io/football/players/1118.png,45.0,22,D,6.3,False,True,0,,20.0,17,0,0,0,0,,,,,,3.0,1.0,,2.0,2.0,,,,,,,,,
731771,Sassuolo,488,315,Vlad Chiricheş,https://media.api-sports.io/football/players/315.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,31073,Edoardo Goldaniga,https://media.api-sports.io/football/players/31073.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,26828,Giorgos Kyriakopoulos,https://media.api-sports.io/football/players/26828.png,8.0,77,D,6.3,False,True,0,,5.0,4,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
731771,Sassuolo,488,37437,Abdou Harroui,https://media.api-sports.io/football/players/37437.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,3.0,4,M,,False,True,0,,4.0,4,1,0,0,0,,,,,,1.0,,,1.0,,,,,,,,,,
731771,Sassuolo,488,30543,Giacomo Raspadori,https://media.api-sports.io/football/players/30543.png,45.0,18,F,6.7,False,True,0,,20.0,14,0,0,0,0,,1.0,1.0,,,3.0,,,1.0,,1.0,,,,1.0,,,,
731771,Sassuolo,488,30461,Grégoire Defrel,https://media.api-sports.io/football/players/30461.png,27.0,92,F,6.6,False,True,0,,8.0,8,0,0,0,0,,,1.0,2.0,,4.0,2.0,,1.0,,,,,,,,,,
731771,Bologna,500,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,90.0,28,G,7.9,False,False,0,5.0,23.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731771,Bologna,500,22227,Adama Soumaoro,https://media.api-sports.io/football/players/22227.png,90.0,5,D,6.9,False,False,0,,20.0,17,0,0,0,0,,,,,,3.0,3.0,,,,,,,,,,,,
731771,Bologna,500,1982,Gary Medel,https://media.api-sports.io/football/players/1982.png,90.0,17,D,7.2,False,False,0,,38.0,34,0,0,0,0,,,,1.0,1.0,6.0,2.0,1.0,,3.0,,,1.0,,,,,,
731771,Bologna,500,30853,Kevin Bonifazi,https://media.api-sports.io/football/players/30853.png,80.0,4,D,6.9,False,False,0,,39.0,33,0,0,0,0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
731771,Bologna,500,15916,Andreas Skov Olsen,https://media.api-sports.io/football/players/15916.png,72.0,11,M,7.2,False,False,0,,27.0,19,0,0,0,0,,,1.0,5.0,,9.0,5.0,1.0,1.0,,,,,1.0,,,,,
731771,Bologna,500,30484,Mattias Svanberg,https://media.api-sports.io/football/players/30484.png,62.0,32,M,6.3,False,False,0,,14.0,13,1,0,0,0,,,,,,7.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,
731771,Bologna,500,6056,Nicolás Domínguez,https://media.api-sports.io/football/players/6056.png,90.0,8,M,6.6,False,False,0,,45.0,37,1,0,0,0,,,1.0,1.0,,11.0,4.0,4.0,1.0,1.0,1.0,,3.0,1.0,,,,,
731771,Bologna,500,30483,Roberto Soriano,https://media.api-sports.io/football/players/30483.png,90.0,21,M,7.3,True,False,0,,32.0,27,0,0,0,0,,1.0,,2.0,,8.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0
731771,Bologna,500,44871,Aaron Hickey,https://media.api-sports.io/football/players/44871.png,90.0,3,M,7.9,False,False,0,,23.0,21,0,0,0,0,,2.0,1.0,3.0,,9.0,7.0,,1.0,3.0,1.0,,4.0,,2.0,1.0,,,
731771,Bologna,500,30488,Riccardo Orsolini,https://media.api-sports.io/football/players/30488.png,62.0,7,F,7.2,False,False,0,,10.0,7,0,0,0,0,,2.0,,1.0,,5.0,1.0,,2.0,,1.0,,,,1.0,1.0,,,3.0
731771,Bologna,500,18830,Marko Arnautović,https://media.api-sports.io/football/players/18830.png,72.0,9,F,6.6,False,False,0,,26.0,20,0,0,0,0,,,1.0,3.0,,10.0,4.0,2.0,2.0,,,,1.0,,,,,,3.0
731771,Bologna,500,129557,Marco Molla,https://media.api-sports.io/football/players/129557.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Bologna,500,31065,Francesco Bardi,https://media.api-sports.io/football/players/31065.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Bologna,500,30471,Mitchell Dijks,https://media.api-sports.io/football/players/30471.png,,35,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Bologna,500,154799,Luis Binks,https://media.api-sports.io/football/players/154799.png,10.0,2,D,6.3,False,True,0,,2.0,2,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
731771,Bologna,500,30473,Ibrahima Mbaye,https://media.api-sports.io/football/players/30473.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731771,Bologna,500,30498,Lorenzo De Silvestri,https://media.api-sports.io/football/players/30498.png,18.0,29,D,6.7,False,True,0,,2.0,1,0,0,0,0,,,,,,,,,,1.0,,,,,,,,,
731771,Bologna,500,30755,Emanuel Vignato,https://media.api-sports.io/football/players/30755.png,28.0,55,M,7.6,False,True,0,,12.0,11,0,0,0,0,,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,1.0,,,,,
