fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,fouls_drawn,penalty_won,tackles_blocks,fouls_committed,dribbles_attempts,dribbles_success,shots_total,shots_on,goals_total,penalty_commited,offsides
881810,AC Milan,489,56396,Junior Messias,https://media.api-sports.io/football/players/56396.png,33.0,30,F,7.2,False,True,0,,17.0,9,0,0,0,0,,,1.0,1.0,,8.0,4.0,,,,,1.0,3.0,3.0,,,,,
881810,AC Milan,489,31146,Sandro Tonali,https://media.api-sports.io/football/players/31146.png,33.0,8,M,6.7,False,True,0,,9.0,9,0,0,0,0,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
881810,AC Milan,489,147859,Charles De Ketelaere,https://media.api-sports.io/football/players/147859.png,33.0,90,M,6.3,False,True,0,,6.0,3,0,0,0,0,,,1.0,,,5.0,2.0,,1.0,,,,2.0,1.0,,,,,
881812,AS Roma,497,2674,Rui Patrício,https://media.api-sports.io/football/players/2674.png,90.0,1,G,7.2,False,False,0,1.0,27.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,90.0,23,D,6.6,False,False,0,,30.0,27,0,0,0,0,,,,1.0,,5.0,1.0,1.0,,,1.0,2.0,,,,,,,
881812,AS Roma,497,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,28.0,24,D,6.7,False,False,0,,13.0,13,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,30424,Roger Ibañez,https://media.api-sports.io/football/players/30424.png,90.0,3,D,7.9,False,False,0,,37.0,36,0,0,0,0,,,,4.0,2.0,8.0,5.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,
881812,AS Roma,497,22222,Zeki Çelik,https://media.api-sports.io/football/players/22222.png,90.0,19,M,7.6,False,False,0,,35.0,27,0,0,0,0,,,2.0,2.0,3.0,5.0,2.0,,,,1.0,,,,,,,,
881812,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90.0,4,M,7.2,False,False,0,,40.0,34,0,0,0,0,,,,5.0,,10.0,7.0,,,,,1.0,2.0,1.0,,,,,
881812,AS Roma,497,902,Nemanja Matić,https://media.api-sports.io/football/players/902.png,90.0,8,M,6.9,False,False,0,,56.0,48,0,0,0,0,,,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,
881812,AS Roma,497,203474,Nicola Zalewski,https://media.api-sports.io/football/players/203474.png,66.0,59,M,6.7,False,False,0,,23.0,19,0,0,0,0,,,1.0,1.0,,5.0,1.0,2.0,,,,1.0,1.0,,,,,,
881812,AS Roma,497,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,65.0,21,F,8.6,False,False,0,,34.0,25,0,0,0,0,,,1.0,1.0,1.0,8.0,4.0,1.0,1.0,,,,2.0,2.0,3.0,3.0,2.0,,
881812,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,80.0,7,F,7.7,True,False,0,,40.0,32,0,0,0,0,,1.0,3.0,2.0,1.0,14.0,10.0,1.0,5.0,,,2.0,3.0,2.0,1.0,,,,
881812,AS Roma,497,19194,Tammy Abraham,https://media.api-sports.io/football/players/19194.png,80.0,9,F,7.2,False,False,0,,19.0,13,0,0,0,0,,1.0,1.0,,,10.0,6.0,,,,,2.0,3.0,3.0,3.0,2.0,,,1.0
881812,AS Roma,497,556,Mile Svilar,https://media.api-sports.io/football/players/556.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,277192,Pietro Boer,https://media.api-sports.io/football/players/277192.png,,63,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,892,Chris Smalling,https://media.api-sports.io/football/players/892.png,62.0,6,D,7.2,False,True,0,,12.0,11,0,0,0,0,,,,2.0,,6.0,4.0,,,,2.0,,,,1.0,,,,
881812,AS Roma,497,51572,Matías Viña,https://media.api-sports.io/football/players/51572.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,290181,Filippo Tripi,https://media.api-sports.io/football/players/290181.png,,65,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,862,Leonardo Spinazzola,https://media.api-sports.io/football/players/862.png,24.0,37,D,7,False,True,0,,4.0,2,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,1.0,,,
881812,AS Roma,497,770,Rick Karsdorp,https://media.api-sports.io/football/players/770.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,286475,Edoardo Bove,https://media.api-sports.io/football/players/286475.png,10.0,52,M,6.6,False,True,0,,5.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,342074,Giacomo Faticanti,https://media.api-sports.io/football/players/342074.png,,73,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,24.0,92,F,6.9,False,True,0,,15.0,12,0,0,0,0,,,3.0,,2.0,3.0,,2.0,,,,,1.0,,,,,,1.0
881812,AS Roma,497,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,10.0,11,F,6.3,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,1.0,1.0,,,
881812,AS Roma,497,53535,Eldor Shomurodov,https://media.api-sports.io/football/players/53535.png,,14,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
881812,Monza,1579,30670,Michele Di Gregorio,https://media.api-sports.io/football/players/30670.png,90.0,16,G,7,False,False,3,5.0,25.0,25,0,0,0,0,0.0,,,,1.0,,,,,,,,,,,,,,
881812,Monza,1579,30529,Marlon,https://media.api-sports.io/football/players/30529.png,90.0,4,D,5.9,False,False,0,,64.0,60,1,0,0,0,,,,,1.0,9.0,2.0,2.0,,,,3.0,,,1.0,,,,
