fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
881100,76,Swansea,https://media.api-sports.io/football/teams/76.png,6,8,17,3,13,4,18,6,2,76%,2,0,2,700,627,90%,
881100,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,3,3,7,1,4,3,9,2,2,24%,3,1,5,214,151,71%,
881102,60,West Brom,https://media.api-sports.io/football/teams/60.png,5,6,12,1,8,4,10,12,2,50%,2,,3,409,314,77%,
881102,67,Blackburn,https://media.api-sports.io/football/teams/67.png,4,3,9,2,5,4,12,5,1,50%,1,,4,422,316,75%,
881099,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,10,6,18,2,14,4,10,6,2,49%,3,,2,389,299,77%,
881099,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,5,7,17,5,9,8,8,6,2,51%,3,,9,409,314,77%,
881105,43,Cardiff,https://media.api-sports.io/football/teams/43.png,5,9,19,5,9,10,8,8,0,63%,1,,0,409,328,80%,
881105,53,Reading,https://media.api-sports.io/football/teams/53.png,0,4,5,1,5,0,10,3,3,37%,2,,5,245,161,66%,
881110,58,Millwall,https://media.api-sports.io/football/teams/58.png,6,3,13,4,8,5,10,4,2,48%,3,,4,344,235,68%,
881110,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,6,1,11,4,8,3,13,5,0,52%,4,,3,374,270,72%,
881106,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,7,5,12,0,12,0,10,4,2,42%,1,,4,278,142,51%,
881106,54,Birmingham,https://media.api-sports.io/football/teams/54.png,5,8,19,6,8,11,10,6,0,58%,1,,4,373,236,63%,
881114,61,Wigan,https://media.api-sports.io/football/teams/61.png,6,3,11,2,6,5,10,3,5,35%,2,,1,293,202,69%,
881114,71,Norwich,https://media.api-sports.io/football/teams/71.png,1,3,9,5,4,5,14,5,1,65%,2,,6,535,452,84%,
881107,64,Hull City,https://media.api-sports.io/football/teams/64.png,4,6,15,5,10,5,10,11,2,52%,2,,0,409,301,74%,
881107,59,Preston,https://media.api-sports.io/football/teams/59.png,0,5,7,2,3,4,8,6,4,48%,2,,4,392,270,69%,
881103,67,Blackburn,https://media.api-sports.io/football/teams/67.png,3,4,8,1,8,0,10,6,0,50%,4,,2,474,403,85%,
881103,76,Swansea,https://media.api-sports.io/football/teams/76.png,2,6,10,2,9,1,10,3,2,50%,1,,1,493,413,84%,
881109,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,9,1,12,2,11,1,5,9,2,61%,1,,1,497,413,83%,
881109,72,QPR,https://media.api-sports.io/football/teams/72.png,2,4,10,4,6,4,12,9,3,39%,0,,6,307,230,75%,
881111,73,Rotherham,https://media.api-sports.io/football/teams/73.png,1,7,11,3,6,5,9,4,3,51%,2,,4,307,180,59%,
881111,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,6,1,8,1,7,1,13,2,1,49%,3,,1,315,195,62%,
881112,746,Sunderland,https://media.api-sports.io/football/teams/746.png,3,4,11,4,6,5,12,2,0,54%,1,,1,504,400,79%,
881112,56,Bristol City,https://media.api-sports.io/football/teams/56.png,2,4,9,3,6,3,14,4,4,46%,0,,2,425,313,74%,
881104,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,1,2,7,4,5,2,13,3,1,31%,4,,6,228,109,48%,
881104,75,Stoke City,https://media.api-sports.io/football/teams/75.png,6,9,25,10,11,14,9,5,3,69%,1,,0,496,380,77%,
881108,1359,Luton,https://media.api-sports.io/football/teams/1359.png,3,5,9,1,4,5,14,7,1,43%,3,1,1,318,201,63%,
881108,44,Burnley,https://media.api-sports.io/football/teams/44.png,2,3,9,4,7,2,11,5,1,57%,1,0,3,455,328,72%,
881113,38,Watford,https://media.api-sports.io/football/teams/38.png,7,6,18,5,11,7,10,6,4,56%,2,,2,442,354,80%,
881113,60,West Brom,https://media.api-sports.io/football/teams/60.png,4,8,18,6,14,4,13,6,1,44%,2,,4,338,257,76%,
881060,58,Millwall,https://media.api-sports.io/football/teams/58.png,3,6,12,3,6,6,7,3,4,29%,1,,2,233,136,58%,
881060,44,Burnley,https://media.api-sports.io/football/teams/44.png,3,11,17,3,10,7,11,6,1,71%,1,,2,559,458,82%,
881055,67,Blackburn,https://media.api-sports.io/football/teams/67.png,3,5,13,5,6,7,12,8,2,61%,3,,0,533,425,80%,
881055,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,0,4,7,3,6,1,12,2,1,39%,0,,2,341,231,68%,
881061,71,Norwich,https://media.api-sports.io/football/teams/71.png,7,4,15,4,10,5,14,6,8,67%,1,,1,547,454,83%,
881061,54,Birmingham,https://media.api-sports.io/football/teams/54.png,2,8,10,0,5,5,9,1,1,33%,2,,3,256,161,63%,
881064,73,Rotherham,https://media.api-sports.io/football/teams/73.png,3,3,7,1,4,3,7,4,0,36%,2,,4,282,185,66%,
881064,746,Sunderland,https://media.api-sports.io/football/teams/746.png,5,5,13,3,11,2,9,6,2,64%,1,,1,506,406,80%,
881065,76,Swansea,https://media.api-sports.io/football/teams/76.png,5,4,12,3,4,8,12,5,4,62%,4,,5,472,399,85%,
881065,75,Stoke City,https://media.api-sports.io/football/teams/75.png,8,5,15,2,14,1,18,4,0,38%,1,,4,281,199,71%,
881118,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,3,8,15,4,12,3,11,4,0,29%,3,,4,224,145,65%,
881118,746,Sunderland,https://media.api-sports.io/football/teams/746.png,5,5,13,3,8,5,8,7,1,71%,2,,1,561,479,85%,
881117,44,Burnley,https://media.api-sports.io/football/teams/44.png,12,6,22,4,13,9,7,5,3,76%,0,,1,690,600,87%,
881117,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,1,7,8,0,5,3,13,2,2,24%,2,,8,214,126,59%,
881122,53,Reading,https://media.api-sports.io/football/teams/53.png,5,3,8,0,7,1,11,3,0,43%,1,,3,302,220,73%,
881122,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,4,3,14,7,8,6,10,8,1,57%,0,,2,408,318,78%,
881115,54,Birmingham,https://media.api-sports.io/football/teams/54.png,0,2,8,6,6,2,11,2,2,46%,1,,4,295,155,53%,
881115,1359,Luton,https://media.api-sports.io/football/teams/1359.png,5,3,11,3,7,4,9,7,0,54%,1,,0,341,202,59%,
881116,56,Bristol City,https://media.api-sports.io/football/teams/56.png,3,1,10,6,8,2,6,7,1,49%,0,,1,485,355,73%,
