fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,offsides,penalty_commited,penalty_won
289,Crystal Palace,52,18857,Connor Wickham,https://media.api-sports.io/football/players/18857.png,9,21,F,6.7,False,False,0,0,0.0,,2,1.0,66%,0,0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,1.0,,,
292,Southampton,41,18935,Alex McCarthy,https://media.api-sports.io/football/players/18935.png,90,1,G,6.5,False,False,0,0,1.0,1.0,5,0.0,26%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
292,Southampton,41,2999,Jan Bednarek,https://media.api-sports.io/football/players/2999.png,90,35,D,7.8,False,False,0,0,0.0,,12,1.0,48%,2,7,22.0,17.0,0.0,0.0,1,0,0,0,0,0,,3.0,,,,,,
292,Southampton,41,18940,Jack Stephens,https://media.api-sports.io/football/players/18940.png,90,5,D,6.9,False,False,1,0,0.0,,19,0.0,65%,1,1,10.0,8.0,1.0,1.0,0,0,0,0,0,0,,1.0,1.0,,,,,
292,Southampton,41,18943,Jannik Vestergaard,https://media.api-sports.io/football/players/18943.png,90,4,D,7.1,False,False,1,0,0.0,,24,0.0,77%,0,3,17.0,11.0,0.0,0.0,0,0,0,0,0,0,,5.0,1.0,,,,,
292,Southampton,41,18942,Yan Valery,https://media.api-sports.io/football/players/18942.png,90,43,M,6.6,False,False,1,0,0.0,,7,0.0,50%,0,2,12.0,8.0,2.0,1.0,1,0,0,0,0,0,,2.0,,,,1.0,,
292,Southampton,41,2938,James Ward-Prowse,https://media.api-sports.io/football/players/2938.png,90,16,M,7.8,False,False,3,1,0.0,,26,4.0,76%,0,2,12.0,2.0,0.0,0.0,1,3,0,0,0,0,,1.0,3.0,1.0,,,,
292,Southampton,41,18949,Oriol Romeu,https://media.api-sports.io/football/players/18949.png,90,14,M,6.7,False,False,0,0,0.0,,21,0.0,80%,1,3,11.0,4.0,0.0,0.0,1,3,0,0,0,0,,3.0,2.0,,,,,
292,Southampton,41,2735,Pierre-Emile Højbjerg,https://media.api-sports.io/football/players/2735.png,90,23,M,6.8,True,False,0,0,0.0,,29,1.0,72%,0,2,20.0,10.0,1.0,1.0,3,1,0,0,0,0,,4.0,1.0,,,,,
292,Southampton,41,18941,Matt Targett,https://media.api-sports.io/football/players/18941.png,35,33,M,6.8,False,False,0,0,0.0,,7,1.0,77%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
292,Southampton,41,18948,Nathan Redmond,https://media.api-sports.io/football/players/18948.png,86,22,F,6.7,False,False,2,0,0.0,,13,0.0,81%,0,0,15.0,4.0,2.0,1.0,1,3,1,0,0,0,,,,,,1.0,,
292,Southampton,41,18955,Danny Ings,https://media.api-sports.io/football/players/18955.png,74,9,F,6.9,False,False,2,2,0.0,,17,2.0,68%,0,0,14.0,6.0,4.0,2.0,1,0,0,0,0,0,,,1.0,,,,,
292,Southampton,41,190,Cédric Soares,https://media.api-sports.io/football/players/190.png,55,2,D,6.6,False,True,0,0,0.0,,17,0.0,68%,0,1,2.0,2.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
292,Southampton,41,18945,Stuart Armstrong,https://media.api-sports.io/football/players/18945.png,13,17,M,6.1,False,True,0,0,0.0,,4,0.0,100%,0,0,2.0,0.0,1.0,0.0,0,1,0,0,0,0,,,,,,,,
292,Southampton,41,18956,Shane Long,https://media.api-sports.io/football/players/18956.png,16,7,F,6.7,False,True,1,1,0.0,,5,0.0,100%,0,0,8.0,2.0,0.0,0.0,2,1,1,0,0,0,,,,,,1.0,,
292,Everton,45,2932,Jordan Pickford,https://media.api-sports.io/football/players/2932.png,90,1,G,6.3,False,False,0,0,2.0,3.0,16,0.0,40%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
292,Everton,45,18758,Séamus Coleman,https://media.api-sports.io/football/players/18758.png,90,23,D,6.8,True,False,0,0,0.0,,35,1.0,83%,0,1,5.0,3.0,1.0,1.0,0,0,0,0,0,0,,,,,,,,
292,Everton,45,2934,Michael Keane,https://media.api-sports.io/football/players/2934.png,90,4,D,6.7,False,False,0,0,0.0,,55,0.0,78%,1,1,15.0,7.0,0.0,0.0,1,0,0,0,0,0,,2.0,,,,,,
292,Everton,45,2726,Kurt Zouma,https://media.api-sports.io/football/players/2726.png,90,5,D,7.1,False,False,0,0,0.0,,48,2.0,84%,0,1,10.0,8.0,0.0,0.0,1,0,0,0,0,0,,,,,1.0,1.0,,
292,Everton,45,2724,Lucas Digne,https://media.api-sports.io/football/players/2724.png,90,12,D,7.2,False,False,0,0,0.0,,37,1.0,71%,2,4,16.0,9.0,1.0,1.0,2,2,0,0,0,0,,3.0,1.0,,,,,
292,Everton,45,18765,André Gomes,https://media.api-sports.io/football/players/18765.png,57,8,M,6.3,False,False,0,0,0.0,,29,0.0,72%,0,0,11.0,6.0,1.0,1.0,2,1,0,0,0,0,,,1.0,,,,,
292,Everton,45,2990,Idrissa Gueye,https://media.api-sports.io/football/players/2990.png,90,17,M,7.1,False,False,0,0,0.0,,47,0.0,88%,0,2,22.0,11.0,0.0,0.0,2,4,1,0,0,0,,9.0,2.0,,,,,
292,Everton,45,18767,Ademola Lookman,https://media.api-sports.io/football/players/18767.png,90,31,M,6.5,False,False,2,0,0.0,,24,0.0,85%,0,1,13.0,7.0,4.0,3.0,2,0,0,0,0,0,,1.0,,,,,,
292,Everton,45,2795,Gylfi Sigurðsson,https://media.api-sports.io/football/players/2795.png,90,10,M,7.2,False,False,4,2,0.0,,22,0.0,66%,0,1,9.0,6.0,1.0,1.0,0,1,0,0,0,0,,4.0,1.0,1.0,,,,
292,Everton,45,18761,Bernard,https://media.api-sports.io/football/players/18761.png,75,20,M,6.5,False,False,0,0,0.0,,19,2.0,73%,0,1,6.0,3.0,3.0,1.0,1,0,0,0,0,0,,1.0,,,,,,
292,Everton,45,2413,Richarlison,https://media.api-sports.io/football/players/2413.png,65,30,F,6.4,False,False,0,0,0.0,,8,0.0,57%,0,0,21.0,5.0,1.0,1.0,0,1,0,0,0,0,,1.0,1.0,,,1.0,,
292,Everton,45,18769,Theo Walcott,https://media.api-sports.io/football/players/18769.png,15,11,F,6.3,False,False,0,0,0.0,,4,0.0,57%,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
292,Everton,45,18766,Dominic Calvert-Lewin,https://media.api-sports.io/football/players/18766.png,33,29,F,6.2,False,False,1,0,0.0,,4,0.0,40%,0,0,14.0,6.0,1.0,0.0,0,2,0,0,0,0,,,,,,,,
292,Everton,45,18768,Cenk Tosun,https://media.api-sports.io/football/players/18768.png,25,14,F,6.4,False,False,0,0,0.0,,0,0.0,0%,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
285,Arsenal,42,1438,Bernd Leno,https://media.api-sports.io/football/players/1438.png,90,19,G,7.1,False,False,0,0,0.0,1.0,18,0.0,56%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
285,Arsenal,42,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,72,2,D,7.8,False,False,0,0,0.0,,31,1.0,81%,1,3,7.0,6.0,2.0,2.0,0,0,0,0,0,0,,2.0,,,1.0,,,
285,Arsenal,42,1450,Sokratis,https://media.api-sports.io/football/players/1450.png,90,5,D,7.9,False,False,1,0,0.0,,46,1.0,92%,0,1,9.0,6.0,0.0,0.0,0,2,0,0,0,0,,4.0,,,1.0,,,
285,Arsenal,42,1443,Laurent Koscielny,https://media.api-sports.io/football/players/1443.png,90,6,D,8.3,True,False,2,2,0.0,,27,0.0,84%,1,3,9.0,3.0,0.0,0.0,1,1,0,0,0,0,,1.0,,1.0,,,,
285,Arsenal,42,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,90,31,D,7.5,False,False,1,0,0.0,,19,2.0,65%,0,1,9.0,7.0,2.0,1.0,0,0,0,0,0,0,,5.0,,,,1.0,,
285,Arsenal,42,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,11,M,7.4,False,False,0,0,0.0,,21,1.0,61%,0,0,17.0,12.0,0.0,0.0,1,1,0,0,0,0,,9.0,3.0,,,,,
285,Arsenal,42,1464,Granit Xhaka,https://media.api-sports.io/football/players/1464.png,90,34,M,7.5,False,False,0,0,0.0,,41,2.0,80%,0,2,14.0,8.0,1.0,1.0,5,4,0,0,0,0,,1.0,1.0,,,,,
285,Arsenal,42,1454,Mattéo Guendouzi,https://media.api-sports.io/football/players/1454.png,90,29,M,6.6,False,False,0,0,0.0,,25,0.0,73%,0,3,15.0,7.0,0.0,0.0,2,2,0,0,0,0,,5.0,5.0,,,,,
285,Arsenal,42,1459,Aaron Ramsey,https://media.api-sports.io/football/players/1459.png,67,8,M,6.5,False,False,2,1,0.0,,13,1.0,76%,0,2,7.0,1.0,1.0,0.0,1,1,0,0,0,0,,,1.0,,,,,
285,Arsenal,42,1465,Pierre-Emerick Aubameyang,https://media.api-sports.io/football/players/1465.png,90,14,F,6.7,False,False,3,1,0.0,,4,0.0,50%,0,0,12.0,4.0,2.0,1.0,0,2,0,0,0,0,,3.0,1.0,,,,,
285,Arsenal,42,1467,Alexandre Lacazette,https://media.api-sports.io/football/players/1467.png,68,9,F,8.0,False,False,3,1,0.0,,11,1.0,73%,0,3,12.0,8.0,4.0,3.0,3,0,0,0,0,0,,,1.0,1.0,,,,
285,Arsenal,42,1456,Ainsley Maitland-Niles,https://media.api-sports.io/football/players/1456.png,23,15,M,6.8,False,True,0,0,0.0,,2,0.0,100%,0,2,5.0,4.0,0.0,0.0,1,0,0,0,0,0,,3.0,1.0,,,,,
285,Arsenal,42,1455,Alex Iwobi,https://media.api-sports.io/football/players/1455.png,22,17,M,6.4,False,True,0,0,0.0,,2,1.0,66%,0,0,6.0,2.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,,
285,Arsenal,42,1452,Mohamed Elneny,https://media.api-sports.io/football/players/1452.png,18,4,M,6.8,False,True,1,0,0.0,,7,1.0,70%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
285,Chelsea,49,2273,Kepa Arrizabalaga,https://media.api-sports.io/football/players/2273.png,90,1,G,6.6,False,False,0,0,2.0,3.0,30,0.0,83%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
285,Chelsea,49,2280,César Azpilicueta,https://media.api-sports.io/football/players/2280.png,90,28,D,6.8,True,False,0,0,0.0,,64,1.0,86%,0,2,12.0,8.0,1.0,0.0,0,0,0,0,0,0,,4.0,1.0,,,,,
285,Chelsea,49,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,90,2,D,6.9,False,False,1,0,0.0,,65,1.0,86%,0,2,6.0,4.0,0.0,0.0,1,1,0,0,0,0,,1.0,,,,,,
285,Chelsea,49,2283,David Luiz,https://media.api-sports.io/football/players/2283.png,90,30,D,7.3,False,False,0,0,0.0,,53,1.0,89%,1,0,2.0,0.0,0.0,0.0,0,2,1,0,0,0,,,,,,,,
285,Chelsea,49,2278,Marcos Alonso,https://media.api-sports.io/football/players/2278.png,90,3,D,6.7,False,False,3,1,0.0,,56,0.0,86%,0,2,16.0,5.0,4.0,1.0,1,2,0,0,0,0,,,1.0,,,,,
285,Chelsea,49,2290,N'Golo Kanté,https://media.api-sports.io/football/players/2290.png,90,7,M,6.3,False,False,0,0,0.0,,61,0.0,91%,0,3,18.0,6.0,5.0,2.0,2,3,0,0,0,0,,2.0,,,,,,
285,Chelsea,49,2289,Jorginho,https://media.api-sports.io/football/players/2289.png,90,5,M,7.0,False,False,1,0,0.0,,68,0.0,85%,0,4,9.0,4.0,1.0,1.0,1,3,0,0,0,0,,2.0,,,,,,
285,Chelsea,49,2291,Mateo Kovačić,https://media.api-sports.io/football/players/2291.png,63,17,M,6.4,False,False,0,0,0.0,,39,2.0,97%,0,0,11.0,4.0,1.0,1.0,2,1,0,0,0,0,,1.0,2.0,,,,,
285,Chelsea,49,2299,Pedro,https://media.api-sports.io/football/players/2299.png,80,11,F,6.8,False,False,2,0,0.0,,40,1.0,87%,0,1,12.0,4.0,3.0,3.0,0,2,0,0,0,0,,1.0,4.0,,,,,
285,Chelsea,49,2296,Eden Hazard,https://media.api-sports.io/football/players/2296.png,90,10,F,6.4,False,False,2,0,0.0,,33,1.0,82%,0,0,17.0,6.0,7.0,3.0,3,0,0,0,0,0,,,,,,,,
285,Chelsea,49,2294,Willian,https://media.api-sports.io/football/players/2294.png,68,22,F,7.1,False,False,3,0,0.0,,28,5.0,93%,0,0,8.0,3.0,3.0,0.0,0,0,0,0,0,0,,2.0,,,,,,
285,Chelsea,49,2287,Ross Barkley,https://media.api-sports.io/football/players/2287.png,27,8,M,6.9,False,False,1,0,0.0,,18,0.0,85%,0,0,4.0,2.0,1.0,1.0,1,1,1,0,0,0,,,,,,,,
285,Chelsea,49,2298,Callum Hudson-Odoi,https://media.api-sports.io/football/players/2298.png,10,20,F,6.9,False,False,0,0,0.0,,6,0.0,75%,0,0,4.0,4.0,1.0,1.0,2,0,0,0,0,0,,,,,,,,
285,Chelsea,49,2295,Olivier Giroud,https://media.api-sports.io/football/players/2295.png,22,18,F,6.6,False,False,0,0,0.0,,4,0.0,66%,0,0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
288,Huddersfield,37,2727,Jonas Lössl,https://media.api-sports.io/football/players/2727.png,90,1,G,5.6,False,False,0,0,3.0,1.0,16,0.0,53%,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
288,Huddersfield,37,19046,Tommy Smith,https://media.api-sports.io/football/players/19046.png,90,2,D,6.1,True,False,0,0,0.0,,20,0.0,64%,1,2,13.0,6.0,0.0,0.0,0,2,0,0,0,0,,4.0,3.0,,,,,
288,Huddersfield,37,19045,Christopher Schindler,https://media.api-sports.io/football/players/19045.png,90,26,D,6.6,False,False,0,0,0.0,,25,0.0,86%,1,2,3.0,2.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
288,Huddersfield,37,19043,Terence Kongolo,https://media.api-sports.io/football/players/19043.png,90,5,D,6.4,False,False,1,1,0.0,,27,0.0,65%,0,1,5.0,5.0,0.0,0.0,1,0,0,0,0,0,,3.0,,,,,,
288,Huddersfield,37,19044,Chris Löwe,https://media.api-sports.io/football/players/19044.png,90,15,D,6.3,False,False,0,0,0.0,,19,0.0,65%,0,2,3.0,2.0,1.0,1.0,1,0,0,0,0,0,,,1.0,,,,,
288,Huddersfield,37,19058,Elias Kachunga,https://media.api-sports.io/football/players/19058.png,90,9,M,6.2,False,False,0,0,0.0,,14,2.0,73%,0,0,14.0,6.0,3.0,0.0,1,0,0,0,0,0,,4.0,1.0,,,1.0,,
288,Huddersfield,37,19052,Jason Puncheon,https://media.api-sports.io/football/players/19052.png,90,42,M,5.6,False,False,0,0,0.0,,36,0.0,83%,0,1,8.0,2.0,0.0,0.0,1,0,0,0,0,0,,1.0,3.0,,,,,
288,Huddersfield,37,19049,Jonathan Hogg,https://media.api-sports.io/football/players/19049.png,90,6,M,6.5,False,False,0,0,0.0,,32,0.0,82%,0,1,15.0,8.0,0.0,0.0,2,3,1,0,0,0,,5.0,3.0,,,,,
288,Huddersfield,37,19047,Juninho Bacuna,https://media.api-sports.io/football/players/19047.png,64,7,M,6.2,False,False,0,0,0.0,,12,0.0,66%,0,2,15.0,8.0,2.0,1.0,1,3,1,0,0,0,,3.0,2.0,,,,,
288,Huddersfield,37,19059,Isaac Mbenza,https://media.api-sports.io/football/players/19059.png,90,18,M,5.7,False,False,0,0,0.0,,17,1.0,77%,0,0,8.0,0.0,4.0,0.0,0,1,0,0,0,0,,,1.0,,,,,
288,Huddersfield,37,19057,Adama Diakhaby,https://media.api-sports.io/football/players/19057.png,59,11,F,6.4,False,False,1,0,0.0,,8,0.0,72%,0,0,8.0,2.0,2.0,1.0,0,0,0,0,0,0,,1.0,1.0,,,1.0,,
288,Huddersfield,37,19051,Alex Pritchard,https://media.api-sports.io/football/players/19051.png,26,21,M,6.9,False,True,0,0,0.0,,16,1.0,76%,0,0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,,
288,Huddersfield,37,3395,Steve Mounié,https://media.api-sports.io/football/players/3395.png,31,24,F,6.6,False,True,3,1,0.0,,7,0.0,58%,0,0,5.0,4.0,0.0,0.0,0,1,0,0,0,0,,,,,,,,
288,Manchester City,50,617,Ederson,https://media.api-sports.io/football/players/617.png,90,31,G,7.4,False,False,0,0,0.0,2.0,28,0.0,82%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
288,Manchester City,50,627,Kyle Walker,https://media.api-sports.io/football/players/627.png,90,2,D,6.9,False,False,0,0,0.0,,55,2.0,82%,0,2,8.0,3.0,0.0,0.0,0,1,1,0,0,0,,1.0,1.0,,1.0,,,
288,Manchester City,50,624,Nicolás Otamendi,https://media.api-sports.io/football/players/624.png,90,30,D,7.5,False,False,1,0,0.0,,78,0.0,90%,0,3,11.0,8.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,,
288,Manchester City,50,622,Aymeric Laporte,https://media.api-sports.io/football/players/622.png,90,14,D,7.5,False,False,0,0,0.0,,90,0.0,94%,0,2,7.0,6.0,0.0,0.0,1,1,0,0,0,0,,1.0,,,,,,
288,Manchester City,50,618,Danilo,https://media.api-sports.io/football/players/618.png,90,3,D,8.4,False,False,2,1,0.0,,76,1.0,86%,0,1,12.0,9.0,2.0,2.0,1,0,0,0,0,0,,6.0,,1.0,,,,
288,Manchester City,50,629,Kevin De Bruyne,https://media.api-sports.io/football/players/629.png,90,17,M,7.6,False,False,1,0,0.0,,54,4.0,81%,0,0,8.0,4.0,1.0,1.0,2,0,0,0,0,0,,,,,,,,
288,Manchester City,50,640,Fernandinho,https://media.api-sports.io/football/players/640.png,59,25,M,6.8,True,False,2,0,0.0,,83,1.0,88%,0,0,8.0,2.0,1.0,0.0,1,2,1,0,0,0,,1.0,,,,,,
288,Manchester City,50,633,İlkay Gündoğan,https://media.api-sports.io/football/players/633.png,80,8,M,6.8,False,False,2,0,0.0,,49,0.0,83%,0,1,6.0,3.0,3.0,2.0,1,0,0,0,0,0,,,1.0,,,,,
288,Manchester City,50,645,Raheem Sterling,https://media.api-sports.io/football/players/645.png,90,7,F,7.8,False,False,1,1,0.0,,31,1.0,91%,0,1,11.0,7.0,6.0,5.0,1,0,0,0,0,0,,1.0,1.0,1.0,,,,
288,Manchester City,50,642,Sergio Agüero,https://media.api-sports.io/football/players/642.png,90,10,F,6.9,False,False,1,0,0.0,,24,1.0,80%,0,0,7.0,2.0,2.0,1.0,1,2,0,0,0,0,,,,,1.0,2.0,,
288,Manchester City,50,644,Leroy Sané,https://media.api-sports.io/football/players/644.png,72,19,F,7.8,False,False,1,1,0.0,,16,1.0,76%,0,0,15.0,5.0,3.0,2.0,1,1,0,0,0,0,,,,1.0,1.0,,,
288,Manchester City,50,630,Fabian Delph,https://media.api-sports.io/football/players/630.png,10,18,M,6.4,False,False,0,0,0.0,,16,0.0,100%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
288,Manchester City,50,636,Bernardo Silva,https://media.api-sports.io/football/players/636.png,18,20,M,6.5,False,False,1,1,0.0,,8,0.0,80%,0,0,2.0,1.0,0.0,0.0,0,2,0,0,0,0,,1.0,,,,,,
288,Manchester City,50,634,David Silva,https://media.api-sports.io/football/players/634.png,31,21,M,7.1,False,False,0,0,0.0,,33,1.0,97%,0,1,4.0,2.0,2.0,2.0,0,0,0,0,0,0,,,,,,,,
287,Fulham,36,19014,Sergio Rico,https://media.api-sports.io/football/players/19014.png,90,25,G,6.3,False,False,0,0,2.0,3.0,16,0.0,53%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
287,Fulham,36,19022,Denis Odoi,https://media.api-sports.io/football/players/19022.png,90,4,D,6.5,False,False,2,0,0.0,,19,1.0,79%,1,2,10.0,2.0,0.0,0.0,2,3,0,0,0,0,,,,,,,,
287,Fulham,36,19019,Maxime Le Marchand,https://media.api-sports.io/football/players/19019.png,90,20,D,6.7,False,False,0,0,0.0,,16,0.0,69%,1,2,6.0,2.0,0.0,0.0,0,1,0,0,0,0,,1.0,,,,,,
287,Fulham,36,19023,Tim Ream,https://media.api-sports.io/football/players/19023.png,90,13,D,6.1,False,False,0,0,0.0,,18,2.0,85%,0,0,5.0,3.0,0.0,0.0,1,0,0,0,0,0,,,,,,,,
287,Fulham,36,19017,Cyrus Christie,https://media.api-sports.io/football/players/19017.png,90,22,M,6.8,False,False,0,0,0.0,,14,1.0,60%,0,1,14.0,8.0,3.0,2.0,1,3,0,0,0,0,,3.0,,,,,,
287,Fulham,36,19016,Calum Chambers,https://media.api-sports.io/football/players/19016.png,90,5,M,7.5,False,False,2,1,0.0,,16,1.0,66%,0,3,13.0,10.0,3.0,2.0,0,0,0,0,0,0,,5.0,,,,,,
287,Fulham,36,3243,Jean-Michaël Seri,https://media.api-sports.io/football/players/3243.png,81,24,M,6.9,False,False,0,0,0.0,,16,0.0,72%,0,3,5.0,0.0,0.0,0.0,0,2,1,0,0,0,,,2.0,,,,,
287,Fulham,36,19015,Joe Bryan,https://media.api-sports.io/football/players/19015.png,90,23,M,7.0,False,False,2,1,0.0,,17,0.0,73%,1,1,9.0,6.0,1.0,1.0,0,0,0,0,0,0,,2.0,,,,,,
287,Fulham,36,19031,Andre Schürrle,https://media.api-sports.io/football/players/19031.png,72,14,F,6.7,False,False,1,1,0.0,,5,0.0,41%,0,1,9.0,3.0,2.0,2.0,0,0,0,0,0,0,,1.0,4.0,,,,,
287,Fulham,36,2825,Aleksandar Mitrović,https://media.api-sports.io/football/players/2825.png,90,9,F,6.8,True,False,2,0,0.0,,17,1.0,65%,0,0,23.0,11.0,4.0,1.0,3,1,1,0,0,0,,,,,,2.0,,
287,Fulham,36,19034,Ryan Babel,https://media.api-sports.io/football/players/19034.png,55,12,F,6.6,False,False,3,1,0.0,,9,2.0,81%,0,1,5.0,2.0,1.0,0.0,0,0,0,0,0,0,,1.0,,,,2.0,,
287,Fulham,36,3125,Ibrahima Cisse,https://media.api-sports.io/football/players/3125.png,9,44,M,6.5,False,True,0,0,0.0,,1,0.0,100%,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
287,Fulham,36,19032,Ryan Sessegnon,https://media.api-sports.io/football/players/19032.png,35,3,M,6.2,False,True,0,0,0.0,,3,1.0,100%,0,0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,,,,,,3.0,,
287,Fulham,36,19027,Neeskens Kebano,https://media.api-sports.io/football/players/19027.png,18,7,M,6.4,False,True,0,0,0.0,,2,0.0,100%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
287,Tottenham,47,159,Hugo Lloris,https://media.api-sports.io/football/players/159.png,90,1,G,7.0,True,False,0,0,1.0,4.0,26,0.0,83%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
287,Tottenham,47,162,Toby Alderweireld,https://media.api-sports.io/football/players/162.png,90,4,D,7.4,False,False,0,0,0.0,,69,0.0,93%,0,0,6.0,5.0,0.0,0.0,0,0,1,0,0,0,,2.0,,,,,,
287,Tottenham,47,168,Davinson Sánchez,https://media.api-sports.io/football/players/168.png,90,6,D,6.6,False,False,1,0,0.0,,53,0.0,85%,1,1,12.0,7.0,0.0,0.0,2,2,1,0,0,0,,,,,,,,
287,Tottenham,47,170,Jan Vertonghen,https://media.api-sports.io/football/players/170.png,90,5,D,7.3,False,False,0,0,0.0,,93,1.0,91%,2,1,8.0,5.0,2.0,2.0,1,0,0,0,0,0,,2.0,1.0,,,,,
287,Tottenham,47,169,Kieran Trippier,https://media.api-sports.io/football/players/169.png,90,2,M,7.0,False,False,0,0,0.0,,44,2.0,77%,0,2,11.0,5.0,1.0,0.0,0,0,0,0,0,0,,4.0,1.0,,,,,
287,Tottenham,47,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,90,23,M,6.9,False,False,3,0,0.0,,55,1.0,82%,0,0,7.0,2.0,1.0,1.0,1,1,0,0,0,0,,,3.0,,1.0,,,
287,Tottenham,47,182,Harry Winks,https://media.api-sports.io/football/players/182.png,90,8,M,7.5,False,False,2,2,0.0,,91,0.0,89%,0,1,9.0,4.0,1.0,1.0,0,0,0,0,0,0,,1.0,1.0,1.0,,,,
287,Tottenham,47,167,Danny Rose,https://media.api-sports.io/football/players/167.png,90,3,M,7.4,False,False,1,0,0.0,,48,2.0,87%,0,1,17.0,11.0,5.0,2.0,4,2,1,0,0,0,,2.0,,,,,,
287,Tottenham,47,176,Érik Lamela,https://media.api-sports.io/football/players/176.png,79,11,F,7.2,False,False,1,0,0.0,,30,3.0,85%,0,1,6.0,2.0,0.0,0.0,0,1,0,0,0,0,,2.0,1.0,,,,,
287,Tottenham,47,172,Dele Alli,https://media.api-sports.io/football/players/172.png,86,20,F,7.2,False,False,1,1,0.0,,44,2.0,74%,0,0,7.0,1.0,1.0,0.0,1,2,0,0,0,0,,,,1.0,,,,
287,Tottenham,47,185,Fernando Llorente,https://media.api-sports.io/football/players/185.png,90,18,F,6.8,False,False,5,2,0.0,,9,0.0,39%,0,0,16.0,12.0,0.0,0.0,0,0,0,0,0,0,,,,,,1.0,,
287,Tottenham,47,175,Eric Dier,https://media.api-sports.io/football/players/175.png,11,15,M,6.5,False,False,0,0,0.0,,11,0.0,91%,0,1,3.0,0.0,0.0,0.0,0,0,0,0,0,0,,,1.0,,,,,
287,Tottenham,47,113,Georges-Kévin N'Koudou,https://media.api-sports.io/football/players/113.png,9,14,M,7.4,False,False,0,0,0.0,,2,1.0,66%,0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,,,,,1.0,,,
297,Fulham,36,19014,Sergio Rico,https://media.api-sports.io/football/players/19014.png,90,25,G,6.5,False,False,0,0,2.0,4.0,13,0.0,46%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
297,Fulham,36,19022,Denis Odoi,https://media.api-sports.io/football/players/19022.png,90,4,D,6.8,False,False,1,0,0.0,,60,0.0,89%,2,1,8.0,2.0,1.0,1.0,0,0,0,0,0,0,,,,,,,,
297,Fulham,36,19019,Maxime Le Marchand,https://media.api-sports.io/football/players/19019.png,90,20,D,6.9,False,False,1,0,0.0,,68,1.0,89%,0,3,9.0,4.0,1.0,1.0,0,1,0,0,0,0,,,2.0,,,,,
297,Fulham,36,19023,Tim Ream,https://media.api-sports.io/football/players/19023.png,27,13,D,6.1,False,False,0,0,0.0,,21,0.0,87%,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
297,Fulham,36,19017,Cyrus Christie,https://media.api-sports.io/football/players/19017.png,90,22,M,6.6,False,False,1,0,0.0,,30,0.0,75%,1,0,11.0,6.0,0.0,0.0,1,0,0,0,0,0,,,,,,,,
297,Fulham,36,19016,Calum Chambers,https://media.api-sports.io/football/players/19016.png,90,5,M,7.6,False,False,3,1,0.0,,59,0.0,77%,1,1,16.0,9.0,2.0,2.0,1,0,0,0,0,0,,1.0,2.0,1.0,,,,
