fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,penalty_commited,goals_assists,goals_total,penalty_won,offsides
235297,Pisa,801,30719,Robert Gucher,https://media.api-sports.io/football/players/30719.png,93,27,M,7.6,False,False,3,1,0,,20,2,71%,4.0,0,5,2,3,0,1,0,0,0,,1.0,1.0,,,,,1.0
235297,Pisa,801,31368,Marco Pinato,https://media.api-sports.io/football/players/31368.png,93,21,M,7.2,False,False,3,2,0,,20,0,60%,0.0,0,4,1,1,0,0,0,0,0,,2.0,,,,1.0,,
235297,Pisa,801,30729,Davide Moscardelli,https://media.api-sports.io/football/players/30729.png,73,9,F,8.5,True,False,3,2,0,,7,0,77%,0.0,0,2,1,2,1,0,0,0,0,,,,,,2.0,,1.0
235297,Pisa,801,30708,Samuele Birindelli,https://media.api-sports.io/football/players/30708.png,31,2,D,6.7,False,True,0,0,0,,2,0,22%,0.0,1,0,0,1,2,1,0,0,0,,1.0,,,,,,
235297,Pisa,801,30661,Nicholas Siega,https://media.api-sports.io/football/players/30661.png,9,7,M,6.9,False,True,1,0,0,,5,0,83%,0.0,0,2,2,0,0,0,0,0,0,,1.0,1.0,,,,,
235297,Pisa,801,32199,Michael Fabbro,https://media.api-sports.io/football/players/32199.png,20,35,F,6.5,False,True,0,0,0,,2,0,100%,0.0,0,0,0,0,4,1,0,0,0,,1.0,,,,,,
235302,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,99,1,G,6.9,True,False,0,0,1,2.0,28,0,68%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
235302,Crotone,501,30978,Giuseppe Cuomo,https://media.api-sports.io/football/players/30978.png,99,3,D,7.3,False,False,1,1,0,,40,0,93%,0.0,1,0,0,1,2,1,0,0,0,,2.0,,,,1.0,,
235302,Crotone,501,30934,Luca Marrone,https://media.api-sports.io/football/players/30934.png,99,34,D,6.9,False,False,0,0,0,,67,0,79%,0.0,6,2,2,1,1,1,0,0,0,,1.0,,,,,,
235302,Crotone,501,31670,Guillaume Gigliotti,https://media.api-sports.io/football/players/31670.png,99,6,D,6.9,False,False,1,0,0,,49,0,80%,0.0,4,0,0,2,2,0,0,0,0,,1.0,,,,,,
