fixture_id,bet_name,bet_value,bet_odd
1386567,Double Chance,Home/Away,1.33
1386567,Double Chance,Draw/Away,1.28
1386567,First Half Winner,Home,4.33
1386567,First Half Winner,Draw,2.10
1386567,First Half Winner,Away,2.75
1386569,Match Winner,Home,3.30
1386569,Match Winner,Draw,3.20
1386569,Match Winner,Away,2.20
1386569,Second Half Winner,Home,3.60
1386569,Second Half Winner,Draw,2.25
1386569,Second Half Winner,Away,2.60
1386569,Goals Over/Under,Over 1.5,1.44
1386569,Goals Over/Under,Under 1.5,2.75
1386569,Goals Over/Under,Over 2.5,2.30
1386569,Goals Over/Under,Under 2.5,1.62
1386569,Goals Over/Under,Over 3.5,4.33
1386569,Goals Over/Under,Under 3.5,1.22
1386569,Goals Over/Under,Over 0.5,1.08
1386569,Goals Over/Under,Under 0.5,8.00
1386569,Goals Over/Under,Over 4.5,9.00
1386569,Goals Over/Under,Under 4.5,1.07
1386569,Goals Over/Under,Over 5.5,19.00
1386569,Goals Over/Under,Under 5.5,1.02
1386569,Goals Over/Under,Over 6.5,41.00
1386569,Goals Over/Under,Under 6.5,1.00
1386569,HT/FT Double,Home/Draw,15.00
1386569,HT/FT Double,Home/Away,29.00
1386569,HT/FT Double,Draw/Away,5.00
1386569,HT/FT Double,Draw/Draw,4.50
1386569,HT/FT Double,Home/Home,5.50
1386569,HT/FT Double,Draw/Home,7.00
1386569,HT/FT Double,Away/Home,34.00
1386569,HT/FT Double,Away/Draw,15.00
1386569,HT/FT Double,Away/Away,3.60
1386569,Double Chance,Home/Draw,1.67
1386569,Double Chance,Home/Away,1.36
1386569,Double Chance,Draw/Away,1.33
1386569,First Half Winner,Home,4.00
1386569,First Half Winner,Draw,2.00
1386569,First Half Winner,Away,3.00
1386573,Match Winner,Home,3.30
1386573,Match Winner,Draw,3.30
1386573,Match Winner,Away,2.20
1386573,Second Half Winner,Home,3.40
1386573,Second Half Winner,Draw,2.38
1386573,Second Half Winner,Away,2.50
1386573,Goals Over/Under,Over 1.5,1.36
1386573,Goals Over/Under,Under 1.5,3.20
1386573,Goals Over/Under,Over 2.5,2.10
1386573,Goals Over/Under,Under 2.5,1.73
1386573,Goals Over/Under,Over 3.5,3.75
1386573,Goals Over/Under,Under 3.5,1.28
1386573,Goals Over/Under,Over 0.5,1.07
1386573,Goals Over/Under,Under 0.5,9.00
1386573,Goals Over/Under,Over 4.5,8.00
1386573,Goals Over/Under,Under 4.5,1.08
1386573,Goals Over/Under,Over 7.5,51.00
1386573,Goals Over/Under,Under 7.5,1.00
1386573,Goals Over/Under,Over 5.5,17.00
1386573,Goals Over/Under,Under 5.5,1.02
