fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,offsides,goals_assists,penalty_commited,penalty_won
291877,AC Milan,489,1638,Giacomo Bonaventura,https://media.api-sports.io/football/players/1638.png,75,5,M,6.8,False,False,1,1,0,,25,0,78%,0,0,2,0,0,1,0,0,0,0,,6.0,1.0,,1.0,,,
291877,AC Milan,489,1831,Ante Rebić,https://media.api-sports.io/football/players/1831.png,90,18,F,7.6,False,False,2,2,0,,7,4,53%,0,0,0,0,0,3,0,0,0,0,,2.0,,,2.0,,,
291877,AC Milan,489,1651,Krzysztof Piątek,https://media.api-sports.io/football/players/1651.png,90,9,F,8.1,False,False,5,2,0,,12,2,63%,0,0,2,2,2,0,0,0,0,0,,,1.0,1.0,1.0,1.0,,
291877,AC Milan,489,56473,Matteo Gabbia,https://media.api-sports.io/football/players/56473.png,8,46,M,6.7,False,True,0,0,0,,5,0,100%,1,0,0,0,0,0,0,0,0,0,,,,,,,,
291877,AC Milan,489,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,15,39,M,6.9,False,True,0,0,0,,8,1,100%,1,0,0,0,1,0,0,0,0,0,,,,,,,,
291877,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,26,8,F,6.8,False,True,2,0,0,,7,2,58%,0,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
291877,Spal,493,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90,99,G,6.6,False,False,0,0,3,4.0,21,0,51%,0,0,0,0,0,0,0,0,0,0,0.0,1.0,,,,,,
291877,Spal,493,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,65,40,D,6.6,False,False,0,0,0,,30,0,96%,1,3,0,0,1,0,0,0,0,0,,,,,,,,
291877,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90,23,D,6.4,False,False,0,0,0,,33,0,75%,1,1,1,0,0,1,0,0,0,0,,,,,,,,
291877,Spal,493,7600,Igor Júlio,https://media.api-sports.io/football/players/7600.png,90,3,D,6.2,False,False,0,0,0,,47,0,83%,1,2,0,0,0,1,1,0,0,0,,1.0,1.0,,,,,
291877,Spal,493,31624,Gabriel Strefezza,https://media.api-sports.io/football/players/31624.png,90,21,M,5.5,False,False,1,0,0,,29,1,78%,0,1,5,1,3,5,0,0,0,0,,2.0,3.0,,,,,
291877,Spal,493,30868,Alessandro Murgia,https://media.api-sports.io/football/players/30868.png,90,11,M,6.3,False,False,2,1,0,,46,1,86%,0,0,1,1,1,4,1,0,0,0,,1.0,1.0,,,,,
291877,Spal,493,30864,Marko Janković,https://media.api-sports.io/football/players/30864.png,72,95,M,6.2,False,False,0,0,0,,15,0,93%,0,2,3,2,3,0,0,0,0,0,,2.0,,,,,,
291877,Spal,493,30404,Bryan Dabo,https://media.api-sports.io/football/players/30404.png,86,14,M,7.3,False,False,3,0,0,,66,1,94%,0,0,5,5,1,1,0,0,0,0,,2.0,,,,,,
291877,Spal,493,152885,Georgi Tunjov,https://media.api-sports.io/football/players/152885.png,90,96,M,6.7,False,False,1,0,0,,25,0,71%,1,0,2,2,0,0,0,0,0,0,,4.0,,,,,,
291877,Spal,493,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,90,43,F,6.7,False,False,0,0,0,,22,1,78%,0,1,1,1,1,1,0,0,0,0,,,,,,,,
291877,Spal,493,30877,Sergio Floccari,https://media.api-sports.io/football/players/30877.png,90,10,F,6.6,True,False,2,1,0,,25,1,80%,0,0,2,1,2,2,0,0,0,0,,3.0,,,,,,
291877,Spal,493,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,25,66,D,6.4,False,False,0,0,0,,8,0,66%,0,0,0,0,0,1,1,0,0,0,,1.0,,,,,,
291877,Spal,493,152886,Federico Zanchetta,https://media.api-sports.io/football/players/152886.png,9,97,M,6.6,False,False,0,0,0,,2,0,66%,0,0,0,0,0,1,0,0,0,0,,1.0,,,,,,
291877,Spal,493,30875,Mattia Valoti,https://media.api-sports.io/football/players/30875.png,18,8,M,6.9,False,False,1,0,0,,13,1,100%,0,0,1,1,0,0,0,0,0,0,,,,,,,,
291879,Juventus,496,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90,77,G,7.1,False,False,0,0,0,1.0,12,0,100%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291879,Juventus,496,618,Danilo,https://media.api-sports.io/football/players/618.png,90,13,D,7.2,False,False,0,0,0,,61,1,93%,1,2,3,2,0,2,0,0,0,0,,2.0,2.0,,,,,
291879,Juventus,496,532,Matthijs De Ligt,https://media.api-sports.io/football/players/532.png,90,4,D,7.1,False,False,0,0,0,,88,0,93%,0,2,0,0,1,1,0,0,0,0,,,,,1.0,,,
291879,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,90,24,D,7.1,False,False,2,0,0,,75,0,92%,0,2,0,0,0,2,0,0,0,0,,1.0,,,,,,
291879,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90,12,D,7.9,False,False,1,1,0,,81,2,93%,0,0,4,4,0,1,0,0,0,0,,,,,,,,
291879,Juventus,496,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,90,33,M,7.2,False,False,2,0,0,,57,1,91%,0,1,2,1,2,1,0,0,0,0,,,1.0,,,,,1.0
291879,Juventus,496,863,Rodrigo Bentancur,https://media.api-sports.io/football/players/863.png,90,30,M,7.6,False,False,3,1,0,,64,2,94%,1,0,2,1,1,3,0,0,0,0,,5.0,1.0,,,,,
291879,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,71,25,M,7.2,False,False,0,0,0,,44,0,89%,0,3,2,2,1,0,0,0,0,0,,1.0,1.0,,,,,
291879,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,75,10,F,9.6,True,False,3,2,0,,65,4,87%,0,0,3,3,1,0,0,0,1,0,,1.0,,2.0,,1.0,,
291879,Juventus,496,2297,Gonzalo Higuaín,https://media.api-sports.io/football/players/2297.png,90,21,F,8.3,False,False,7,3,0,,40,1,95%,0,0,0,0,1,1,0,0,0,0,,,,1.0,,1.0,,
291879,Juventus,496,865,Douglas Costa,https://media.api-sports.io/football/players/865.png,63,11,F,7.4,False,False,1,1,0,,41,3,89%,0,0,3,2,0,0,0,0,1,0,,,1.0,1.0,,,,
291879,Juventus,496,1459,Aaron Ramsey,https://media.api-sports.io/football/players/1459.png,19,8,M,6.4,False,True,0,0,0,,17,0,89%,0,0,0,0,2,1,0,0,0,0,,,1.0,,,,,
291879,Juventus,496,30413,Marko Pjaca,https://media.api-sports.io/football/players/30413.png,15,20,M,6.4,False,True,0,0,0,,9,0,81%,0,0,0,0,0,0,0,0,0,0,,,,,,,,
291879,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,27,16,M,6.8,False,True,1,0,0,,23,0,92%,0,0,1,1,0,0,0,0,0,0,,,,,,,,
291879,Udinese,494,30792,Nicolas,https://media.api-sports.io/football/players/30792.png,90,88,G,5.6,False,False,0,0,4,4.0,13,0,81%,0,0,0,0,0,1,0,0,0,0,0.0,,,,,,,
291879,Udinese,494,3418,Nicholas Opoku,https://media.api-sports.io/football/players/3418.png,90,4,D,6.2,False,False,0,0,0,,38,1,95%,0,2,0,0,0,1,0,0,0,0,,2.0,1.0,,,,,
291879,Udinese,494,30796,Sebastien De Maio,https://media.api-sports.io/football/players/30796.png,90,87,D,6.6,False,False,0,0,0,,50,0,92%,3,2,0,0,0,1,0,0,0,0,,1.0,,,,,,
291879,Udinese,494,30797,Bram Nuytinck,https://media.api-sports.io/football/players/30797.png,90,17,D,5.8,False,False,0,0,0,,39,0,86%,2,1,0,0,0,1,1,0,0,0,,,,,,,1.0,
291879,Udinese,494,30798,Hidde ter Avest,https://media.api-sports.io/football/players/30798.png,90,18,M,6.6,False,False,1,0,0,,22,0,64%,0,2,1,1,1,1,0,0,0,0,,2.0,2.0,,,,,
291879,Udinese,494,30803,Antonín Barák,https://media.api-sports.io/football/players/30803.png,90,72,M,5.9,True,False,1,0,0,,35,1,89%,0,1,2,1,0,1,0,0,0,0,,,5.0,,,,,
291879,Udinese,494,25387,Walace,https://media.api-sports.io/football/players/25387.png,76,11,M,6.3,False,False,0,0,0,,54,0,81%,0,4,3,1,1,0,0,0,0,0,,1.0,1.0,,,,,
291879,Udinese,494,9010,Mato Jajalo,https://media.api-sports.io/football/players/9010.png,90,8,M,6.1,False,False,2,0,0,,46,0,79%,0,1,0,0,1,2,0,0,0,0,,2.0,2.0,,,,,
291879,Udinese,494,2860,Ken Sema,https://media.api-sports.io/football/players/2860.png,62,12,M,6.1,False,False,1,0,0,,17,0,73%,0,0,1,1,1,0,0,0,0,0,,2.0,3.0,,,,,
291879,Udinese,494,30817,Łukasz Teodorczyk,https://media.api-sports.io/football/players/30817.png,45,91,F,6.4,False,False,0,0,0,,9,0,90%,0,1,0,0,1,0,0,0,0,0,,1.0,1.0,,,,,
291879,Udinese,494,31561,Ilija Nestorovski,https://media.api-sports.io/football/players/31561.png,90,30,F,6.5,False,False,1,1,0,,17,1,56%,0,0,1,1,1,2,0,0,0,0,,,1.0,,1.0,,,
291879,Udinese,494,2733,Jens Stryger Larsen,https://media.api-sports.io/football/players/2733.png,28,19,D,6.9,False,False,0,0,0,,12,2,85%,0,0,2,2,0,0,0,0,0,0,,,,,,,,
291879,Udinese,494,30807,Seko Fofana,https://media.api-sports.io/football/players/30807.png,14,6,M,6.7,False,False,0,0,0,,22,0,100%,0,0,0,0,2,0,0,0,0,0,,,,,,,,
291879,Udinese,494,30815,Kevin Lasagna,https://media.api-sports.io/football/players/30815.png,45,15,F,6.7,False,False,1,0,0,,6,0,100%,0,0,0,0,2,0,0,0,0,0,,1.0,,,,,,
313430,Parma,523,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,90,34,G,7.1,False,False,0,0,2,5.0,21,0,84%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
313430,Parma,523,30400,Vincent Laurini,https://media.api-sports.io/football/players/30400.png,64,16,D,6.7,False,False,0,0,0,,21,0,72%,1,1,3,3,0,3,1,0,0,0,,1.0,1.0,,,,,
313430,Parma,523,31328,Kastriot Dermaku,https://media.api-sports.io/football/players/31328.png,90,3,D,6.3,False,False,0,0,0,,39,0,90%,1,0,0,0,0,4,1,0,0,0,,1.0,1.0,,,,,
313430,Parma,523,31011,Riccardo Gagliolo,https://media.api-sports.io/football/players/31011.png,90,28,D,6.9,False,False,0,0,0,,40,0,80%,2,2,1,1,1,1,0,0,0,0,,1.0,1.0,,,,,
313430,Parma,523,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,90,97,D,6.6,False,False,0,0,0,,21,1,63%,2,0,4,2,0,0,0,0,0,0,,2.0,1.0,,1.0,,,
313430,Parma,523,31023,Juraj Kucka,https://media.api-sports.io/football/players/31023.png,90,33,M,6.5,False,False,2,0,0,,27,0,81%,0,1,4,4,1,3,0,0,0,0,,,1.0,,,,,
313430,Parma,523,31026,Matteo Scozzarella,https://media.api-sports.io/football/players/31026.png,70,21,M,6.8,True,False,0,0,0,,36,0,92%,0,2,0,0,0,0,0,0,0,0,,1.0,,,,,,
313430,Parma,523,31017,Antonino Barillà,https://media.api-sports.io/football/players/31017.png,90,17,M,5.9,False,False,1,0,0,,17,0,77%,0,1,0,0,3,4,0,0,0,0,,2.0,2.0,,,,1.0,
313430,Parma,523,31034,Luca Siligardi,https://media.api-sports.io/football/players/31034.png,90,26,M,6.8,False,False,1,0,0,,28,0,73%,1,2,1,1,1,1,0,0,0,0,,4.0,3.0,,,,,
313430,Parma,523,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,90,19,M,6.8,False,False,1,0,0,,15,2,88%,0,0,1,1,1,2,0,0,0,0,,,1.0,,2.0,,,
313430,Parma,523,1274,Andreas Cornelius,https://media.api-sports.io/football/players/1274.png,45,11,F,6.5,False,False,0,0,0,,11,0,78%,0,0,0,0,1,1,0,0,0,0,,,2.0,,2.0,,,
313430,Parma,523,31014,Simone Iacoponi,https://media.api-sports.io/football/players/31014.png,26,2,D,6.3,False,True,0,0,0,,6,0,75%,0,0,0,0,0,0,0,0,0,0,,,,,,,,
313430,Parma,523,30435,Dejan Kulusevski,https://media.api-sports.io/football/players/30435.png,20,44,M,6.2,False,True,0,0,0,,7,0,87%,0,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
313430,Parma,523,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,45,9,F,6.7,False,True,2,1,0,,12,2,80%,0,0,1,1,0,0,0,0,0,0,,2.0,,,1.0,,,
313430,AS Roma,497,1557,Pau López,https://media.api-sports.io/football/players/1557.png,90,13,G,7.3,False,False,0,0,0,1.0,27,0,93%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
313430,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,90,23,D,7.3,False,False,1,0,0,,62,1,92%,0,2,1,1,1,0,0,0,0,0,,2.0,,,,,,
313430,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90,4,D,7.0,False,False,0,0,0,,58,0,89%,1,2,1,1,0,2,0,0,0,0,,1.0,1.0,,,,,
313430,AS Roma,497,892,Chris Smalling,https://media.api-sports.io/football/players/892.png,90,6,D,7.0,False,False,1,0,0,,40,0,88%,1,3,1,0,0,1,0,0,0,0,,,,,,,,
313430,AS Roma,497,769,Alessandro Florenzi,https://media.api-sports.io/football/players/769.png,79,24,M,6.7,True,False,1,0,0,,37,0,88%,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
313430,AS Roma,497,324,Amadou Diawara,https://media.api-sports.io/football/players/324.png,90,42,M,6.9,False,False,0,0,0,,52,0,89%,0,3,1,1,1,2,0,0,0,0,,,1.0,,,,,
313430,AS Roma,497,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,90,11,M,7.3,False,False,3,0,0,,35,5,83%,0,2,2,1,1,1,0,0,0,0,,,2.0,,,,,
313430,AS Roma,497,785,Cengiz Ünder,https://media.api-sports.io/football/players/785.png,90,17,F,6.9,False,False,3,0,0,,41,1,83%,0,5,5,2,1,1,1,0,0,0,,,1.0,,,,,
313430,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,85,7,M,8.6,False,False,5,4,0,,42,2,84%,0,1,4,4,1,2,1,0,1,0,,1.0,2.0,2.0,,,,
313430,AS Roma,497,793,Diego Perotti,https://media.api-sports.io/football/players/793.png,70,8,F,7.0,False,False,1,0,0,,20,0,90%,0,1,2,2,4,0,0,0,0,0,,1.0,3.0,,,,,
313430,AS Roma,497,57,Nikola Kalinić,https://media.api-sports.io/football/players/57.png,90,19,F,7.3,False,False,3,1,0,,20,3,74%,0,0,0,0,5,0,0,0,0,0,,,2.0,,,1.0,,
