fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,fouls_committed,penalty_commited,fouls_drawn,penalty_won,passes_key,dribbles_attempts,dribbles_success,tackles_blocks,dribbles_past,shots_total,shots_on,goals_total,offsides
1250512,Olympiakos Piraeus,553,41130,Chiquinho,https://media.api-sports.io/football/players/41130.png,69.0,22,M,6.7,False,False,0,0.0,,25.0,17,0,0,0,0,,2.0,2.0,11.0,4.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,
1250512,Olympiakos Piraeus,553,39244,Kristoffer Velde,https://media.api-sports.io/football/players/39244.png,69.0,11,M,7.9,False,False,0,0.0,,20.0,18,0,0,0,0,,,,10.0,7.0,,,3.0,,,6.0,4.0,,1.0,2.0,2.0,1.0,
1250512,Olympiakos Piraeus,553,2722,Ayoub El Kaabi,https://media.api-sports.io/football/players/2722.png,90.0,9,F,7.2,False,False,0,1.0,,17.0,13,0,0,0,0,,1.0,,12.0,7.0,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,,
1250512,Olympiakos Piraeus,553,179862,Marko Stamenić,https://media.api-sports.io/football/players/179862.png,41.0,8,M,6.7,False,True,0,0.0,,13.0,10,1,0,0,0,,2.0,,9.0,4.0,3.0,,,,1.0,2.0,1.0,1.0,,,,,
1250512,Olympiakos Piraeus,553,47281,Dani García,https://media.api-sports.io/football/players/47281.png,21.0,14,M,6.6,False,True,0,0.0,,17.0,15,0,0,0,0,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,
1250512,Olympiakos Piraeus,553,1610,Giorgos Masouras,https://media.api-sports.io/football/players/1610.png,21.0,19,M,6.9,False,True,0,0.0,,5.0,3,0,0,0,0,,2.0,,4.0,3.0,,,,,,,,,1.0,1.0,1.0,,
1250512,Olympiakos Piraeus,553,8493,Roman Yaremchuk,https://media.api-sports.io/football/players/8493.png,21.0,17,F,7.5,False,True,0,0.0,,6.0,2,0,0,0,0,,,,3.0,1.0,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,
1250512,Olympiakos Piraeus,553,68179,Alexandros Anagnostopoulos,https://media.api-sports.io/football/players/68179.png,,99,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Olympiakos Piraeus,553,2355,Alexandros Paschalakis,https://media.api-sports.io/football/players/2355.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Olympiakos Piraeus,553,180424,Apostolos Apostolopoulos,https://media.api-sports.io/football/players/180424.png,,65,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Olympiakos Piraeus,553,204037,Costinha,https://media.api-sports.io/football/players/204037.png,,20,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Kallithea,2095,47211,Bernabé Barragán,https://media.api-sports.io/football/players/47211.png,90.0,13,G,6.7,False,False,2,0.0,3.0,25.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1250512,Kallithea,2095,26698,Georgios Manthatis,https://media.api-sports.io/football/players/26698.png,90.0,14,D,5.6,False,False,0,0.0,,25.0,21,0,0,0,0,,2.0,1.0,15.0,4.0,1.0,,2.0,,1.0,5.0,,,3.0,,,,
1250512,Kallithea,2095,103898,Josua Mejías,https://media.api-sports.io/football/players/103898.png,40.0,2,D,6.5,False,False,0,0.0,,14.0,9,0,0,0,0,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,
1250512,Kallithea,2095,1980,Nicolas Isimat-Mirin,https://media.api-sports.io/football/players/1980.png,90.0,77,D,6.5,False,False,0,0.0,,27.0,19,0,0,0,0,,1.0,1.0,7.0,3.0,1.0,,,,,,,1.0,1.0,,,,
1250512,Kallithea,2095,26831,Triantafyllos Pasalidis,https://media.api-sports.io/football/players/26831.png,90.0,58,D,6.3,False,False,0,0.0,,20.0,13,0,0,0,0,,,4.0,10.0,2.0,3.0,,,,,,,1.0,2.0,,,,
1250512,Kallithea,2095,7726,Pyry Soiri,https://media.api-sports.io/football/players/7726.png,75.0,23,D,6.9,False,False,0,0.0,,14.0,12,0,0,0,0,,4.0,,9.0,5.0,,,,,,,,,1.0,1.0,1.0,,
1250512,Kallithea,2095,264478,Alessandro Mercati,https://media.api-sports.io/football/players/264478.png,45.0,26,M,6.2,False,False,0,0.0,,17.0,11,1,0,0,0,,3.0,,15.0,6.0,2.0,,3.0,,,,,,3.0,,,,
1250512,Kallithea,2095,68197,Javier Matilla,https://media.api-sports.io/football/players/68197.png,84.0,8,M,6.6,True,False,0,0.0,,29.0,21,0,0,0,0,,3.0,1.0,6.0,4.0,,,1.0,,,,,,,,,,
1250512,Kallithea,2095,280947,Andrei Moțoc,https://media.api-sports.io/football/players/280947.png,90.0,6,M,7.5,False,False,0,1.0,,23.0,15,1,0,0,0,,4.0,,11.0,9.0,2.0,,,,1.0,,,,,,,,
1250512,Kallithea,2095,48537,Roberts Uldriķis,https://media.api-sports.io/football/players/48537.png,90.0,9,F,7.6,False,False,0,0.0,,27.0,18,0,0,0,0,,,,21.0,10.0,2.0,,,,,1.0,,,1.0,4.0,2.0,1.0,1.0
1250512,Kallithea,2095,43001,Thierry Moutinho,https://media.api-sports.io/football/players/43001.png,84.0,27,F,6.3,False,False,0,0.0,,25.0,19,0,0,0,0,,1.0,,17.0,7.0,3.0,,,,,6.0,4.0,,2.0,,,,1.0
1250512,Kallithea,2095,10140,Demethryus,https://media.api-sports.io/football/players/10140.png,50.0,10,M,7.3,False,True,0,0.0,,20.0,15,0,0,0,0,,1.0,1.0,11.0,5.0,,,1.0,,3.0,4.0,3.0,,2.0,,,,
1250512,Kallithea,2095,374504,Samba Diba,https://media.api-sports.io/football/players/374504.png,45.0,30,M,6.3,False,True,0,0.0,,11.0,6,0,0,0,0,,,,6.0,4.0,1.0,,1.0,,,3.0,3.0,,,,,,
1250512,Kallithea,2095,66011,Matěj Hanousek,https://media.api-sports.io/football/players/66011.png,15.0,5,D,6.2,False,True,0,0.0,,8.0,5,0,0,0,0,,,,4.0,1.0,,,,,,1.0,,,1.0,,,,
1250512,Kallithea,2095,27045,Giannis Loukinas,https://media.api-sports.io/football/players/27045.png,12.0,25,F,6.7,False,True,0,0.0,,2.0,1,0,0,0,0,,,,5.0,3.0,,,,,,1.0,1.0,,,,,,
1250512,Kallithea,2095,62036,Andreas Vasilogiannis,https://media.api-sports.io/football/players/62036.png,12.0,7,M,6.7,False,True,0,0.0,,1.0,1,0,0,0,0,,,,1.0,1.0,,,1.0,,,,,,,,,,
1250512,Kallithea,2095,25570,Ioannis Gelios,https://media.api-sports.io/football/players/25570.png,,24,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Kallithea,2095,383035,Wiktor Matyjewicz,https://media.api-sports.io/football/players/383035.png,,55,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Kallithea,2095,159415,Giannis Tsivelekidis,https://media.api-sports.io/football/players/159415.png,,37,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250512,Kallithea,2095,27132,Giorgos Moustakopoulos,https://media.api-sports.io/football/players/27132.png,,22,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Lamia,956,45446,Ivan Kostić,https://media.api-sports.io/football/players/45446.png,90.0,12,G,6.6,False,False,3,0.0,4.0,27.0,4,0,0,0,0,0.0,,,1.0,1.0,,,,,,,,,,,,,
1250523,Lamia,956,88819,Georgios Kornezos,https://media.api-sports.io/football/players/88819.png,90.0,33,D,5.9,False,False,0,0.0,,29.0,18,0,0,0,0,,1.0,,11.0,2.0,2.0,,,,,3.0,1.0,2.0,,,,,
1250523,Lamia,956,592,Georgios Giannoutsos,https://media.api-sports.io/football/players/592.png,76.0,94,D,7,False,False,0,0.0,,15.0,10,0,0,0,0,,1.0,3.0,9.0,7.0,,,1.0,,,,,1.0,,,,,
1250523,Lamia,956,129782,Léo,https://media.api-sports.io/football/players/129782.png,90.0,4,D,6.6,False,False,0,0.0,,33.0,25,0,0,0,0,,1.0,4.0,9.0,4.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,1.0
1250523,Lamia,956,17843,Sebastian Ring,https://media.api-sports.io/football/players/17843.png,90.0,19,M,6.5,False,False,0,0.0,,23.0,20,1,0,0,0,,3.0,,13.0,4.0,3.0,,1.0,,2.0,2.0,,,1.0,,,,
1250523,Lamia,956,13977,Cristopher Núñez,https://media.api-sports.io/football/players/13977.png,76.0,7,M,6.2,False,False,0,0.0,,21.0,16,1,0,0,0,,2.0,,14.0,6.0,,,2.0,,,,,,4.0,,,,
1250523,Lamia,956,7804,Artem Bykov,https://media.api-sports.io/football/players/7804.png,90.0,17,M,6.7,False,False,0,0.0,,41.0,26,0,0,0,0,,3.0,1.0,11.0,6.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,
1250523,Lamia,956,76972,Nedim Mekić,https://media.api-sports.io/football/players/76972.png,65.0,8,M,6.7,False,False,0,0.0,,15.0,13,0,0,0,0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,
1250523,Lamia,956,26680,Giorgos Saramantas,https://media.api-sports.io/football/players/26680.png,65.0,3,M,6.3,True,False,0,0.0,,20.0,13,0,0,0,0,,3.0,,8.0,4.0,,,1.0,,,,,,3.0,1.0,,,
1250523,Lamia,956,302150,Gustavo Furtado,https://media.api-sports.io/football/players/302150.png,90.0,10,F,6.3,False,False,0,0.0,,17.0,10,0,0,0,0,,,1.0,14.0,4.0,4.0,,2.0,,2.0,2.0,1.0,,2.0,1.0,1.0,,
1250523,Lamia,956,27433,Andreas Vlachomitros,https://media.api-sports.io/football/players/27433.png,83.0,11,F,6.2,False,False,0,0.0,,15.0,7,0,0,0,0,,,,17.0,1.0,3.0,,1.0,,,1.0,,,,1.0,1.0,,1.0
1250523,Lamia,956,14700,Vedad Radonja,https://media.api-sports.io/football/players/14700.png,25.0,27,D,6.2,False,True,0,0.0,,8.0,5,0,0,0,0,,1.0,1.0,4.0,2.0,,,,,,1.0,,,,,,,
1250523,Lamia,956,3920,Saliou Guindo,https://media.api-sports.io/football/players/3920.png,25.0,9,F,6.3,False,True,0,0.0,,4.0,1,0,0,0,0,,,,9.0,4.0,,,1.0,,,2.0,,,,1.0,,,
1250523,Lamia,956,48120,Simon Sandberg,https://media.api-sports.io/football/players/48120.png,14.0,13,D,6.2,False,True,0,0.0,,3.0,2,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,
1250523,Lamia,956,399648,Giannis Doiranlis,https://media.api-sports.io/football/players/399648.png,14.0,23,M,6,False,True,0,0.0,,7.0,1,0,0,0,0,,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,,,
1250523,Lamia,956,152893,Alberto Simoni,https://media.api-sports.io/football/players/152893.png,9.0,25,F,6.7,False,True,0,0.0,,3.0,2,0,0,0,0,,,,2.0,1.0,,,1.0,,,,,,,,,,
1250523,Lamia,956,47046,Álvaro Ratón,https://media.api-sports.io/football/players/47046.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Lamia,956,27310,Vasilios Vitlis,https://media.api-sports.io/football/players/27310.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Lamia,956,27002,Antonis Dentakis,https://media.api-sports.io/football/players/27002.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Lamia,956,26746,Andreas Athanasakopoulos,https://media.api-sports.io/football/players/26746.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,1591,Konstantinos Tzolakis,https://media.api-sports.io/football/players/1591.png,90.0,88,G,7.2,False,False,0,0.0,3.0,43.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,10157,Rodinei,https://media.api-sports.io/football/players/10157.png,86.0,23,D,7.2,True,False,0,1.0,,39.0,28,0,0,0,0,,1.0,,10.0,6.0,,,1.0,,2.0,6.0,3.0,,,1.0,,,
1250523,Olympiakos Piraeus,553,202084,Andreas Ndoj,https://media.api-sports.io/football/players/202084.png,90.0,74,D,7.3,False,False,0,0.0,,77.0,61,0,0,0,0,,1.0,,13.0,9.0,1.0,,,,,,,2.0,,1.0,,,
1250523,Olympiakos Piraeus,553,134431,Lorenzo Pirola,https://media.api-sports.io/football/players/134431.png,54.0,5,D,7.2,False,False,0,0.0,,41.0,36,0,0,0,0,,2.0,2.0,6.0,6.0,,,1.0,,,,,,,,,,
1250523,Olympiakos Piraeus,553,6064,Francisco Ortega,https://media.api-sports.io/football/players/6064.png,90.0,3,D,7.2,False,False,0,0.0,,38.0,29,0,0,0,0,,2.0,2.0,12.0,9.0,1.0,,4.0,,,4.0,3.0,,,,,,
1250523,Olympiakos Piraeus,553,179862,Marko Stamenić,https://media.api-sports.io/football/players/179862.png,85.0,8,M,7.2,False,False,0,0.0,,35.0,28,0,0,0,0,,3.0,1.0,9.0,5.0,3.0,,,,,,,1.0,,1.0,,,
1250523,Olympiakos Piraeus,553,195929,Santiago Hezze,https://media.api-sports.io/football/players/195929.png,90.0,32,M,7.3,False,False,0,0.0,,61.0,49,0,0,0,0,,6.0,3.0,16.0,11.0,2.0,,1.0,,1.0,3.0,1.0,,2.0,1.0,1.0,,
1250523,Olympiakos Piraeus,553,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,90.0,10,M,7.9,False,False,0,0.0,,24.0,20,0,0,0,0,,2.0,,12.0,6.0,1.0,,1.0,,2.0,5.0,3.0,,1.0,4.0,3.0,1.0,
1250523,Olympiakos Piraeus,553,41130,Chiquinho,https://media.api-sports.io/football/players/41130.png,90.0,22,M,8.3,False,False,0,1.0,,31.0,22,0,0,0,0,,3.0,,12.0,8.0,1.0,,1.0,,4.0,5.0,4.0,1.0,,,,,
1250523,Olympiakos Piraeus,553,39244,Kristoffer Velde,https://media.api-sports.io/football/players/39244.png,76.0,11,M,7,False,False,0,0.0,,9.0,7,0,0,0,0,,2.0,,12.0,8.0,1.0,,4.0,,,2.0,,,,2.0,1.0,,1.0
1250523,Olympiakos Piraeus,553,2722,Ayoub El Kaabi,https://media.api-sports.io/football/players/2722.png,85.0,9,F,9.3,False,False,0,1.0,,14.0,11,0,0,0,0,,,,16.0,5.0,,,1.0,,2.0,2.0,,,,2.0,2.0,2.0,
1250523,Olympiakos Piraeus,553,41970,David Carmo,https://media.api-sports.io/football/players/41970.png,36.0,16,D,6.9,False,True,0,0.0,,31.0,26,0,0,0,0,,2.0,,7.0,5.0,2.0,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,1610,Giorgos Masouras,https://media.api-sports.io/football/players/1610.png,14.0,19,M,6.7,False,True,0,0.0,,6.0,3,0,0,0,0,,,,3.0,2.0,,,,,,,,,,,,,1.0
1250523,Olympiakos Piraeus,553,47281,Dani García,https://media.api-sports.io/football/players/47281.png,5.0,14,M,,False,True,0,0.0,,5.0,5,0,0,0,0,,,1.0,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,8493,Roman Yaremchuk,https://media.api-sports.io/football/players/8493.png,5.0,17,F,,False,True,0,0.0,,3.0,3,1,0,0,0,,,,1.0,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,204037,Costinha,https://media.api-sports.io/football/players/204037.png,4.0,20,D,,False,True,0,0.0,,7.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,2355,Alexandros Paschalakis,https://media.api-sports.io/football/players/2355.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,84081,Giulian Biancone,https://media.api-sports.io/football/players/84081.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,392514,Christos Mouzakitis,https://media.api-sports.io/football/players/392514.png,,96,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250523,Olympiakos Piraeus,553,392482,Charalampos Kostoulas,https://media.api-sports.io/football/players/392482.png,,84,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,68180,Julián Cuesta,https://media.api-sports.io/football/players/68180.png,90.0,23,G,7.3,True,False,1,0.0,4.0,25.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,47432,Hugo Mallo,https://media.api-sports.io/football/players/47432.png,45.0,22,D,6.9,False,False,0,0.0,,26.0,20,0,0,0,0,,,,3.0,3.0,,,1.0,,1.0,,,,,,,,1.0
1250518,Aris Thessalonikis,1123,9914,Fabiano,https://media.api-sports.io/football/players/9914.png,90.0,3,D,7.3,False,False,0,0.0,,88.0,79,0,0,0,0,,1.0,1.0,9.0,6.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0
1250518,Aris Thessalonikis,1123,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,90.0,14,D,6.5,False,False,0,0.0,,67.0,55,0,0,0,0,,2.0,,14.0,6.0,3.0,,,,,,,,2.0,,,,
1250518,Aris Thessalonikis,1123,55876,Martin Frýdek,https://media.api-sports.io/football/players/55876.png,90.0,17,D,7.2,False,False,0,0.0,,39.0,36,1,0,0,0,,2.0,1.0,10.0,6.0,2.0,,,,1.0,2.0,2.0,1.0,,,,,1.0
1250518,Aris Thessalonikis,1123,16776,José Cifuentes,https://media.api-sports.io/football/players/16776.png,90.0,5,M,6.9,False,False,0,0.0,,75.0,69,0,0,0,0,,3.0,,7.0,4.0,,,,,1.0,3.0,1.0,,1.0,1.0,,,
1250518,Aris Thessalonikis,1123,104941,Monchu,https://media.api-sports.io/football/players/104941.png,89.0,8,M,7.5,False,False,0,0.0,,69.0,64,0,0,0,0,,,1.0,4.0,4.0,,,2.0,,,1.0,1.0,1.0,,,,,
1250518,Aris Thessalonikis,1123,449250,Clayton Diandy,https://media.api-sports.io/football/players/449250.png,90.0,99,M,6.7,False,False,0,0.0,,13.0,11,0,0,0,0,,,2.0,10.0,3.0,4.0,,2.0,,2.0,3.0,,,,1.0,,,1.0
1250518,Aris Thessalonikis,1123,22146,Manu García,https://media.api-sports.io/football/players/22146.png,74.0,6,M,7.2,False,False,0,0.0,,39.0,34,0,0,0,0,,1.0,1.0,14.0,7.0,1.0,,4.0,,,4.0,2.0,,,3.0,2.0,,
1250518,Aris Thessalonikis,1123,47447,Pione Sisto,https://media.api-sports.io/football/players/47447.png,74.0,7,M,6.9,False,False,0,0.0,,23.0,20,0,0,0,0,,,,4.0,2.0,,,2.0,,,2.0,,,,2.0,1.0,,
1250518,Aris Thessalonikis,1123,1584,Loren Morón,https://media.api-sports.io/football/players/1584.png,90.0,80,F,7.3,False,False,0,0.0,,4.0,2,0,0,0,0,,,,6.0,5.0,,,3.0,,,3.0,2.0,,,2.0,2.0,1.0,3.0
1250518,Aris Thessalonikis,1123,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,45.0,33,D,7.2,False,True,0,1.0,,30.0,24,1,0,0,0,,,2.0,6.0,3.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,,,
1250518,Aris Thessalonikis,1123,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,16.0,16,M,7,False,True,0,0.0,,13.0,12,0,0,0,0,,,,2.0,2.0,,,1.0,,2.0,,,,,,,,
1250518,Aris Thessalonikis,1123,196254,Álvaro Zamora,https://media.api-sports.io/football/players/196254.png,16.0,9,M,6.5,False,True,0,0.0,,6.0,5,1,0,0,0,,,,3.0,1.0,1.0,,1.0,,,,,,1.0,,,,
1250518,Aris Thessalonikis,1123,68192,Giannis Fetfatzidis,https://media.api-sports.io/football/players/68192.png,1.0,10,M,,False,True,0,0.0,,,,0,0,0,0,,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,
1250518,Aris Thessalonikis,1123,361389,Filip Sidklev,https://media.api-sports.io/football/players/361389.png,,20,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,68187,Lindsay Rose,https://media.api-sports.io/football/players/68187.png,,92,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,163436,Kike Saverio,https://media.api-sports.io/football/players/163436.png,,11,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,107131,Jean Jules Mvondo,https://media.api-sports.io/football/players/107131.png,,30,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Aris Thessalonikis,1123,47312,Rubén Pardo,https://media.api-sports.io/football/players/47312.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Asteras Tripolis,955,26823,Nikolaos Papadopoulos,https://media.api-sports.io/football/players/26823.png,90.0,1,G,7.2,False,False,1,0.0,5.0,27.0,12,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1250518,Asteras Tripolis,955,122853,Rubén García,https://media.api-sports.io/football/players/122853.png,90.0,2,D,7,False,False,0,0.0,,31.0,23,0,0,0,0,,4.0,,10.0,6.0,3.0,,1.0,,,,,1.0,,,,,
1250518,Asteras Tripolis,955,1686,Pepe Castaño,https://media.api-sports.io/football/players/1686.png,90.0,19,D,6.5,False,False,0,0.0,,20.0,18,0,0,0,0,,1.0,1.0,5.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,
1250518,Asteras Tripolis,955,1232,Simon Deli,https://media.api-sports.io/football/players/1232.png,90.0,15,D,6.9,False,False,0,0.0,,35.0,28,0,0,0,0,,,1.0,3.0,1.0,1.0,,,,,,,2.0,1.0,,,,
1250518,Asteras Tripolis,955,91250,Diamantis Chouchoumis,https://media.api-sports.io/football/players/91250.png,90.0,3,D,6.9,False,False,0,0.0,,29.0,23,0,0,0,0,,1.0,1.0,9.0,5.0,3.0,,3.0,,1.0,2.0,1.0,,,1.0,1.0,,
1250518,Asteras Tripolis,955,26847,Nikos Kaltsas,https://media.api-sports.io/football/players/26847.png,77.0,20,M,6.9,True,False,0,0.0,,33.0,26,1,0,0,0,,1.0,,6.0,3.0,1.0,,1.0,,,,,,1.0,2.0,,,
1250518,Asteras Tripolis,955,193327,Miguel Muñoz Mora,https://media.api-sports.io/football/players/193327.png,87.0,22,M,7.2,False,False,0,0.0,,33.0,31,0,0,0,0,,1.0,1.0,4.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,
1250518,Asteras Tripolis,955,2321,Evgeni Yablonski,https://media.api-sports.io/football/players/2321.png,63.0,5,M,6.3,False,False,0,0.0,,16.0,11,0,0,0,0,,,,5.0,1.0,2.0,,,,,,,1.0,1.0,,,,
1250518,Asteras Tripolis,955,122128,Francesc Regis,https://media.api-sports.io/football/players/122128.png,90.0,11,M,7.7,False,False,0,0.0,,28.0,23,0,0,0,0,,2.0,,7.0,4.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,
1250518,Asteras Tripolis,955,5727,Julián Bartolo,https://media.api-sports.io/football/players/5727.png,77.0,7,F,7.2,False,False,0,0.0,,26.0,19,0,0,0,0,,1.0,1.0,16.0,7.0,2.0,,3.0,,1.0,6.0,2.0,,2.0,,,,
1250518,Asteras Tripolis,955,27826,Martin Ádám,https://media.api-sports.io/football/players/27826.png,77.0,9,F,6.6,False,False,0,0.0,,18.0,10,0,0,0,0,,1.0,,12.0,5.0,1.0,,1.0,,,,,,,,,,
1250518,Asteras Tripolis,955,26756,Theofanis Tzandaris,https://media.api-sports.io/football/players/26756.png,27.0,8,M,6.7,False,True,0,0.0,,14.0,13,0,0,0,0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,
1250518,Asteras Tripolis,955,167652,Julián Palacios,https://media.api-sports.io/football/players/167652.png,13.0,10,M,7,False,True,0,0.0,,5.0,4,0,0,0,0,,,,6.0,3.0,1.0,,1.0,,1.0,3.0,2.0,,,1.0,,,
1250518,Asteras Tripolis,955,334594,Nikolaos Zouglis,https://media.api-sports.io/football/players/334594.png,13.0,77,F,6.6,False,True,0,0.0,,1.0,,0,0,0,0,,1.0,,4.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,
1250518,Asteras Tripolis,955,27019,Vasilios Mantzis,https://media.api-sports.io/football/players/27019.png,13.0,14,F,5.9,False,True,0,0.0,,2.0,1,2,1,0,0,,,,3.0,1.0,,,1.0,,,,,,1.0,,,,
1250518,Asteras Tripolis,955,169298,Ajdin Redžić,https://media.api-sports.io/football/players/169298.png,11.0,6,M,6.5,False,True,0,0.0,,,,0,0,0,0,,,,2.0,,,,,,,,,,1.0,,,,
1250518,Asteras Tripolis,955,586,Panagiotis Tsintotas,https://media.api-sports.io/football/players/586.png,,16,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Asteras Tripolis,955,75844,Federico Álvarez,https://media.api-sports.io/football/players/75844.png,,29,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Asteras Tripolis,955,26825,Oluwatobiloba Alagbe,https://media.api-sports.io/football/players/26825.png,,69,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250518,Asteras Tripolis,955,26841,Panagiotis Tzimas,https://media.api-sports.io/football/players/26841.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1250522,Panetolikos,949,6697,Lucas Cháves,https://media.api-sports.io/football/players/6697.png,90.0,13,G,7.9,False,False,0,0.0,5.0,33.0,12,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1250522,Panetolikos,949,15386,Charis Mavrias,https://media.api-sports.io/football/players/15386.png,33.0,35,D,6.9,False,False,0,0.0,,10.0,8,0,0,0,0,,,,4.0,3.0,,,2.0,,1.0,,,,1.0,,,,
1250522,Panetolikos,949,20294,Christos Sielis,https://media.api-sports.io/football/players/20294.png,90.0,16,D,7.3,False,False,0,0.0,,27.0,19,0,0,0,0,,1.0,,5.0,3.0,,,1.0,,,,,1.0,,1.0,1.0,,
1250522,Panetolikos,949,26740,Epameinondas Pantelakis,https://media.api-sports.io/football/players/26740.png,90.0,4,D,7.3,False,False,0,0.0,,25.0,16,0,0,0,0,,1.0,2.0,6.0,6.0,,,1.0,,,,,,,1.0,,,
1250522,Panetolikos,949,43078,Sebastian Mladen,https://media.api-sports.io/football/players/43078.png,90.0,5,D,6.6,False,False,0,0.0,,23.0,15,1,0,0,0,,1.0,2.0,5.0,2.0,3.0,,,,,,,,,,,,
1250522,Panetolikos,949,51335,Pedro Silva,https://media.api-sports.io/football/players/51335.png,90.0,24,D,6.9,False,False,0,0.0,,24.0,19,0,0,0,0,,1.0,,7.0,3.0,2.0,,2.0,,,1.0,,,,,,,1.0
1250522,Panetolikos,949,26769,Georgios Liavas,https://media.api-sports.io/football/players/26769.png,80.0,54,M,6.6,True,False,0,1.0,,46.0,30,0,0,0,0,,1.0,3.0,9.0,3.0,2.0,,,,1.0,,,,1.0,,,,
1250522,Panetolikos,949,129903,Facundo Pérez,https://media.api-sports.io/football/players/129903.png,90.0,10,M,7.2,False,False,0,1.0,,32.0,25,1,0,0,0,,2.0,1.0,10.0,6.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,
