fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_committed,tackles_blocks,dribbles_past,fouls_drawn,tackles_interceptions,shots_total,passes_key,offsides,shots_on,goals_total,goals_assists,penalty_won,penalty_commited
1045038,Nantes,83,20655,Jean-Kevin Duverne,https://media.api-sports.io/football/players/20655.png,9.0,2,D,6.3,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,20762,Rémy Descamps,https://media.api-sports.io/football/players/20762.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,343359,Nathan Zeze,https://media.api-sports.io/football/players/343359.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,349638,Hugo Boutsingkham,https://media.api-sports.io/football/players/349638.png,,71,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,119029,Lamine Diack,https://media.api-sports.io/football/players/119029.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,272459,Joe-Loïc Affamah,https://media.api-sports.io/football/players/272459.png,,61,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Nantes,83,161622,Matthis Abline,https://media.api-sports.io/football/players/161622.png,,39,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,328447,Massamba Ndiaye,https://media.api-sports.io/football/players/328447.png,90.0,1,G,8.9,False,False,1,9.0,31.0,19,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,64256,Andy Pelmard,https://media.api-sports.io/football/players/64256.png,90.0,17,D,6.6,False,False,0,,45.0,37,0,0,0,0,,2.0,2.0,2.0,,,,,,,2.0,,,,,,,,
1045038,Clermont Foot,99,20768,Florent Ogier,https://media.api-sports.io/football/players/20768.png,90.0,21,D,7,True,False,0,,43.0,31,0,0,0,0,,1.0,6.0,2.0,,,,2.0,1.0,1.0,3.0,,,,,,,,
1045038,Clermont Foot,99,1927,Neto Borges,https://media.api-sports.io/football/players/1927.png,90.0,3,D,6.9,False,False,0,,53.0,45,0,0,0,0,,1.0,7.0,4.0,,,1.0,,,1.0,2.0,1.0,,,,,,,
1045038,Clermont Foot,99,406591,Cheick Konate,https://media.api-sports.io/football/players/406591.png,51.0,15,M,6.9,False,False,0,,19.0,10,0,0,0,0,,,4.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,
1045038,Clermont Foot,99,20776,Johan Gastien,https://media.api-sports.io/football/players/20776.png,64.0,25,M,6.9,False,False,0,,34.0,27,1,0,0,0,,1.0,3.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,
1045038,Clermont Foot,99,2051,Maxime Gonalons,https://media.api-sports.io/football/players/2051.png,72.0,12,M,7,False,False,0,,28.0,23,0,0,0,0,,5.0,12.0,7.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,
1045038,Clermont Foot,99,21618,Jim Allevinah,https://media.api-sports.io/football/players/21618.png,90.0,11,M,7.9,False,False,0,,40.0,36,0,0,0,0,,1.0,8.0,4.0,6.0,3.0,,,,,,3.0,2.0,,1.0,1.0,,,
1045038,Clermont Foot,99,21589,Bilal Boutobba,https://media.api-sports.io/football/players/21589.png,72.0,8,F,7,False,False,0,,20.0,15,0,0,0,0,,1.0,9.0,4.0,6.0,2.0,,,,,1.0,2.0,1.0,,2.0,,,,
1045038,Clermont Foot,99,271572,Alan Virginius,https://media.api-sports.io/football/players/271572.png,73.0,26,F,6.7,False,False,0,,13.0,9,0,0,0,0,,,7.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,
1045038,Clermont Foot,99,105873,Shamar Nicholson,https://media.api-sports.io/football/players/105873.png,90.0,23,F,8.2,False,False,0,,21.0,15,0,0,0,0,,,14.0,6.0,3.0,1.0,1.0,,1.0,2.0,,3.0,2.0,,2.0,1.0,1.0,,
1045038,Clermont Foot,99,21630,Yoël Armougom,https://media.api-sports.io/football/players/21630.png,39.0,22,D,6.6,False,True,0,,16.0,13,0,0,0,0,,,2.0,2.0,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,286660,Habib Keita,https://media.api-sports.io/football/players/286660.png,26.0,6,M,6.6,False,True,0,,20.0,18,0,0,0,0,,2.0,3.0,3.0,,,,,,1.0,,,,,,,,,
1045038,Clermont Foot,99,20778,Yohann Magnin,https://media.api-sports.io/football/players/20778.png,18.0,7,M,6.9,False,True,0,,9.0,8,0,0,0,0,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,
1045038,Clermont Foot,99,146008,Muhammed Cham-Saračević,https://media.api-sports.io/football/players/146008.png,18.0,10,M,6.9,False,True,0,,9.0,6,0,0,0,0,,,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,
1045038,Clermont Foot,99,39095,Elbasan Rashani,https://media.api-sports.io/football/players/39095.png,17.0,18,M,6.9,False,True,0,,8.0,7,0,0,0,0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,
1045038,Clermont Foot,99,327560,Theo Borne,https://media.api-sports.io/football/players/327560.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,383563,Mohamed Sylla,https://media.api-sports.io/football/players/383563.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,2203,Mehdi Zeffane,https://media.api-sports.io/football/players/2203.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045038,Clermont Foot,99,20677,Grejohn Kyei,https://media.api-sports.io/football/players/20677.png,,95,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,36878,Marco Bizot,https://media.api-sports.io/football/players/36878.png,90.0,40,G,7.9,False,False,0,4.0,23.0,18,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90.0,27,D,7.3,False,False,0,,62.0,53,0,0,0,0,,2.0,7.0,4.0,2.0,1.0,,,2.0,,,,2.0,,,,,,
1045041,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,8,True,False,0,,61.0,56,0,0,0,0,,1.0,9.0,5.0,1.0,1.0,,3.0,,1.0,6.0,1.0,,,,,,,
1045041,Stade Brestois 29,106,126757,Lilian Brassier,https://media.api-sports.io/football/players/126757.png,90.0,3,D,7.2,False,False,0,,63.0,52,0,0,0,0,,2.0,6.0,3.0,,,1.0,,,,,,,,,,,,
1045041,Stade Brestois 29,106,274267,Bradley Locko,https://media.api-sports.io/football/players/274267.png,90.0,2,D,6.9,False,False,0,,62.0,59,0,0,0,0,,1.0,12.0,3.0,7.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,
1045041,Stade Brestois 29,106,24147,Mahdi Camara,https://media.api-sports.io/football/players/24147.png,76.0,45,M,7.6,False,False,0,,36.0,32,0,0,0,0,,3.0,10.0,5.0,1.0,,1.0,,1.0,1.0,,2.0,3.0,,1.0,,1.0,,
1045041,Stade Brestois 29,106,20558,Hugo Magnetti,https://media.api-sports.io/football/players/20558.png,89.0,8,M,7.6,False,False,0,,58.0,49,1,0,0,0,,2.0,10.0,5.0,3.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,
1045041,Stade Brestois 29,106,22170,Pierre Lees Melou,https://media.api-sports.io/football/players/22170.png,90.0,20,M,8.3,False,False,0,,83.0,75,0,0,0,0,,2.0,10.0,5.0,2.0,2.0,1.0,,3.0,,,1.0,3.0,,1.0,,,,
1045041,Stade Brestois 29,106,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,89.0,10,F,8.3,False,False,0,,56.0,47,0,0,0,0,,1.0,20.0,11.0,8.0,6.0,1.0,,1.0,1.0,,,6.0,,,,,,
1045041,Stade Brestois 29,106,3395,Steve Mounié,https://media.api-sports.io/football/players/3395.png,76.0,9,F,7,False,False,0,,16.0,12,0,0,0,0,,,12.0,9.0,2.0,2.0,1.0,,,1.0,,3.0,,,1.0,,,,
1045041,Stade Brestois 29,106,20780,Mathias Pereira Lage,https://media.api-sports.io/football/players/20780.png,66.0,26,F,6.9,False,False,0,,26.0,20,0,0,0,0,,,12.0,6.0,3.0,2.0,,,1.0,2.0,,3.0,1.0,1.0,1.0,,,,
1045041,Stade Brestois 29,106,85772,Jérémy Le Douaron,https://media.api-sports.io/football/players/85772.png,24.0,22,F,6.9,False,True,0,,6.0,4,0,0,0,0,,2.0,5.0,3.0,2.0,1.0,,,,,,3.0,,,2.0,1.0,,,
1045041,Stade Brestois 29,106,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,14.0,28,M,7.6,False,True,0,,14.0,13,0,0,0,0,,1.0,2.0,2.0,1.0,1.0,,,,,,,3.0,,,,1.0,,
1045041,Stade Brestois 29,106,195512,Martín Satriano,https://media.api-sports.io/football/players/195512.png,14.0,7,F,6.9,False,True,0,,1.0,,0,0,0,0,,1.0,4.0,1.0,,,,,1.0,,,2.0,,,2.0,,,,
1045041,Stade Brestois 29,106,85914,Julien Le Cardinal,https://media.api-sports.io/football/players/85914.png,1.0,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,19250,Billal Brahimi,https://media.api-sports.io/football/players/19250.png,1.0,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,21248,Grégoire Coudert,https://media.api-sports.io/football/players/21248.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,422595,Luc Zogbe,https://media.api-sports.io/football/players/422595.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Stade Brestois 29,106,36540,Achraf Dari,https://media.api-sports.io/football/players/36540.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Montpellier,82,21566,Benjamin Lecomte,https://media.api-sports.io/football/players/21566.png,90.0,40,G,8,False,False,2,7.0,27.0,18,0,0,0,0,0.0,,1.0,,,,,,1.0,,,,,,,,,,
1045041,Montpellier,82,48475,Silvan Hefti,https://media.api-sports.io/football/players/48475.png,90.0,36,D,7,False,False,0,,24.0,19,0,0,0,0,,7.0,17.0,10.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,
1045041,Montpellier,82,999,Bećir Omeragić,https://media.api-sports.io/football/players/999.png,45.0,27,D,6.6,False,False,0,,19.0,15,0,0,0,0,,1.0,4.0,2.0,,,1.0,,,,,,,,,,,,
1045041,Montpellier,82,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,90.0,6,D,7,False,False,0,,22.0,17,1,0,0,0,,,11.0,3.0,,,2.0,4.0,,,1.0,,1.0,,,,,,
1045041,Montpellier,82,179400,Maxime Estève,https://media.api-sports.io/football/players/179400.png,90.0,14,D,7,False,False,0,,22.0,18,0,0,0,0,,,5.0,3.0,,,,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,
1045041,Montpellier,82,355076,Axel Gueguin,https://media.api-sports.io/football/players/355076.png,90.0,38,D,7,False,False,0,,26.0,17,0,0,0,0,,8.0,18.0,12.0,2.0,1.0,,,2.0,2.0,2.0,,1.0,,,,,,
1045041,Montpellier,82,21443,Teji Savanier,https://media.api-sports.io/football/players/21443.png,90.0,11,M,6.6,True,False,0,,57.0,35,0,0,0,0,,2.0,10.0,2.0,1.0,,1.0,2.0,4.0,,3.0,1.0,1.0,,1.0,,,,
1045041,Montpellier,82,326088,Khalil Fayad,https://media.api-sports.io/football/players/326088.png,72.0,22,M,6.9,False,False,0,,21.0,18,0,0,0,0,,1.0,8.0,4.0,4.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,
1045041,Montpellier,82,128287,Joris Chotard,https://media.api-sports.io/football/players/128287.png,67.0,13,M,6.7,False,False,0,,24.0,19,1,0,0,0,,2.0,6.0,2.0,1.0,,1.0,,2.0,,,,1.0,,,,,,
1045041,Montpellier,82,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,9.0,70,F,6.5,False,False,0,,2.0,2,0,0,0,0,,,2.0,,,,,,,,,,,,,,,,
1045041,Montpellier,82,57446,Akor Adams,https://media.api-sports.io/football/players/57446.png,67.0,8,F,6.7,False,False,0,,16.0,8,0,0,0,0,,1.0,4.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,
1045041,Montpellier,82,7106,Kelvin Yeboah,https://media.api-sports.io/football/players/7106.png,81.0,23,F,6.9,False,True,0,,17.0,12,0,0,0,0,,,14.0,6.0,4.0,2.0,1.0,,,1.0,,2.0,,2.0,1.0,,,,
1045041,Montpellier,82,21439,Jordan Ferri,https://media.api-sports.io/football/players/21439.png,45.0,12,M,6.3,False,True,0,,15.0,10,0,0,0,0,,1.0,8.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,
1045041,Montpellier,82,22102,Wahbi Khazri,https://media.api-sports.io/football/players/22102.png,23.0,10,F,7,False,True,0,,9.0,6,0,0,0,0,,2.0,3.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,
1045041,Montpellier,82,20833,Leo Leroy,https://media.api-sports.io/football/players/20833.png,23.0,18,M,6.9,False,True,0,,7.0,6,0,0,0,0,,2.0,4.0,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,,
1045041,Montpellier,82,22097,Arnaud Nordin,https://media.api-sports.io/football/players/22097.png,18.0,7,F,6.3,False,True,0,,8.0,7,0,0,0,0,,1.0,5.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,
1045041,Montpellier,82,119113,Belmin Dizdarević,https://media.api-sports.io/football/players/119113.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Montpellier,82,326092,Teo Allix,https://media.api-sports.io/football/players/326092.png,,37,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Montpellier,82,179401,Sacha Delaye,https://media.api-sports.io/football/players/179401.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045041,Montpellier,82,395760,Yanis Issoufou,https://media.api-sports.io/football/players/395760.png,,39,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,20519,Alexandre Oukidja,https://media.api-sports.io/football/players/20519.png,90.0,16,G,6.9,False,False,1,1.0,24.0,12,0,0,0,0,0.0,,2.0,2.0,,,,,,1.0,,,,,,,,,
1045040,Metz,112,19518,Maxime Colin,https://media.api-sports.io/football/players/19518.png,90.0,2,D,7.2,False,False,0,,30.0,24,0,0,0,0,,5.0,14.0,9.0,4.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,,
1045040,Metz,112,3237,Ismaël Traoré,https://media.api-sports.io/football/players/3237.png,90.0,8,D,6.9,False,False,0,,33.0,31,0,0,0,0,,,6.0,1.0,2.0,,1.0,,1.0,,2.0,2.0,1.0,,,,,,
1045040,Metz,112,22164,Christophe Herelle,https://media.api-sports.io/football/players/22164.png,72.0,29,D,6,False,False,0,,22.0,19,0,1,0,0,,3.0,8.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,,
1045040,Metz,112,20525,Matthieu Udol,https://media.api-sports.io/football/players/20525.png,90.0,3,D,7.3,True,False,0,,36.0,27,0,0,0,0,,3.0,13.0,6.0,2.0,2.0,2.0,,1.0,1.0,1.0,,4.0,,,,,,
1045040,Metz,112,112,Kévin N'Doram,https://media.api-sports.io/football/players/112.png,90.0,6,M,6.6,False,False,0,,31.0,25,1,0,0,0,,1.0,15.0,6.0,1.0,,3.0,,2.0,3.0,1.0,1.0,,,,,,,
1045040,Metz,112,338367,Danley Jean Jacques,https://media.api-sports.io/football/players/338367.png,90.0,27,M,6.3,False,False,0,,33.0,27,1,0,0,0,,1.0,11.0,2.0,,,2.0,,4.0,,2.0,1.0,,,,,,,
1045040,Metz,112,293949,Jean N'Guessan,https://media.api-sports.io/football/players/293949.png,88.0,21,M,7,False,False,0,,29.0,23,0,0,0,0,,1.0,16.0,9.0,2.0,2.0,7.0,,1.0,5.0,1.0,1.0,,,1.0,,,,
1045040,Metz,112,19323,Joel Asoro,https://media.api-sports.io/football/players/19323.png,66.0,99,F,6.3,False,False,0,,13.0,9,0,0,0,0,,,17.0,6.0,7.0,2.0,2.0,,,2.0,,,1.0,,,,,,1.0
1045040,Metz,112,180496,Georges Mikautadze,https://media.api-sports.io/football/players/180496.png,90.0,10,F,6.7,False,False,0,,25.0,18,0,0,0,0,,,22.0,8.0,7.0,3.0,,,3.0,4.0,1.0,1.0,,,1.0,,,,
1045040,Metz,112,20534,Cheick Tidiane Sabaly,https://media.api-sports.io/football/players/20534.png,77.0,14,F,6.9,False,False,0,,24.0,20,1,0,0,0,,1.0,12.0,6.0,7.0,4.0,2.0,,,1.0,,2.0,,,,,,,
1045040,Metz,112,66029,Benjamin Tetteh,https://media.api-sports.io/football/players/66029.png,24.0,17,F,6.6,False,True,0,,7.0,4,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,
1045040,Metz,112,403889,Pape Diallo,https://media.api-sports.io/football/players/403889.png,13.0,7,F,6.7,False,True,0,,5.0,4,0,0,0,0,,1.0,4.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,
1045040,Metz,112,347644,Arthur Atta,https://media.api-sports.io/football/players/347644.png,8.0,25,M,6.7,False,True,0,,4.0,2,0,0,0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
1045040,Metz,112,20518,Guillaume Dietsch,https://media.api-sports.io/football/players/20518.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,96331,Koffi Kouao,https://media.api-sports.io/football/players/96331.png,,39,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,129675,Aboubacar Lô,https://media.api-sports.io/football/players/129675.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,354861,Joseph N'Duquidi,https://media.api-sports.io/football/players/354861.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,403883,Malick Mbaye,https://media.api-sports.io/football/players/403883.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Metz,112,428084,Sadibou Sane,https://media.api-sports.io/football/players/428084.png,,38,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,325346,Guillaume Restes,https://media.api-sports.io/football/players/325346.png,90.0,50,G,7,False,False,0,2.0,21.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,264383,Warren Kamanzi,https://media.api-sports.io/football/players/264383.png,90.0,12,D,7.5,False,False,0,,42.0,33,1,0,0,0,,4.0,13.0,7.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,
1045040,Toulouse,96,371916,Christian Mawissa,https://media.api-sports.io/football/players/371916.png,90.0,13,D,6.9,False,False,0,,74.0,67,0,0,0,0,,,7.0,4.0,2.0,1.0,1.0,,,,1.0,,,,,,,,
1045040,Toulouse,96,15793,Rasmus Nicolaisen,https://media.api-sports.io/football/players/15793.png,90.0,2,D,7.3,False,False,0,,70.0,65,0,0,0,0,,2.0,10.0,8.0,,,,1.0,1.0,1.0,2.0,,,,,,,,
1045040,Toulouse,96,11421,Gabriel Suazo,https://media.api-sports.io/football/players/11421.png,90.0,17,D,7.5,False,False,0,,53.0,47,0,0,0,0,,6.0,16.0,9.0,3.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,
1045040,Toulouse,96,48491,Vincent Sierro,https://media.api-sports.io/football/players/48491.png,90.0,8,M,8.2,True,False,0,,43.0,35,0,0,1,0,,2.0,18.0,12.0,4.0,4.0,2.0,2.0,2.0,5.0,,1.0,,,1.0,1.0,,1.0,
1045040,Toulouse,96,50956,Cristian Cásseres Jr.,https://media.api-sports.io/football/players/50956.png,90.0,24,M,7.6,False,False,0,,57.0,51,0,0,0,0,,4.0,14.0,9.0,1.0,1.0,1.0,,2.0,4.0,2.0,1.0,,,,,,,
1045040,Toulouse,96,36868,Stijn Spierings,https://media.api-sports.io/football/players/36868.png,90.0,4,M,7.5,False,False,0,,74.0,57,0,0,0,0,,6.0,20.0,10.0,2.0,2.0,4.0,1.0,4.0,,,,,,,,,,
1045040,Toulouse,96,39115,Aron Dønnum,https://media.api-sports.io/football/players/39115.png,90.0,15,F,6.9,False,False,0,,27.0,22,0,0,0,0,,,16.0,8.0,5.0,2.0,4.0,,,5.0,,1.0,,,1.0,,,,
1045040,Toulouse,96,93016,Thijs Dallinga,https://media.api-sports.io/football/players/93016.png,90.0,9,F,6.5,False,False,0,,19.0,11,1,0,0,0,,,7.0,4.0,2.0,,,,,2.0,,,,,,,,,
1045040,Toulouse,96,163076,César Gelabert,https://media.api-sports.io/football/players/163076.png,79.0,11,F,6.7,False,False,0,,41.0,33,0,0,0,0,,4.0,19.0,8.0,4.0,2.0,2.0,,3.0,1.0,,,,,,,,,
1045040,Toulouse,96,84128,Yann Gboho,https://media.api-sports.io/football/players/84128.png,11.0,37,F,6.7,False,True,0,,7.0,6,0,0,0,0,,,2.0,,,,,,,,,,1.0,,,,,,
1045040,Toulouse,96,47351,Alex Domínguez,https://media.api-sports.io/football/players/47351.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,162382,Oliver Zandén,https://media.api-sports.io/football/players/162382.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,366573,Nicolas Wasbauer,https://media.api-sports.io/football/players/366573.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,343350,Ylies Aradj,https://media.api-sports.io/football/players/343350.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,366572,Edhy Zuliani,https://media.api-sports.io/football/players/366572.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,385351,Noah Lahmadi,https://media.api-sports.io/football/players/385351.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,322929,Ibrahim Cissoko,https://media.api-sports.io/football/players/322929.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045040,Toulouse,96,430816,Noah Edjouma,https://media.api-sports.io/football/players/430816.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,24011,Arthur Desmas,https://media.api-sports.io/football/players/24011.png,90.0,30,G,6.3,False,False,1,1.0,15.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,174927,Arouna Sangante,https://media.api-sports.io/football/players/174927.png,90.0,93,D,7.7,True,False,0,,43.0,37,0,0,0,0,,4.0,12.0,7.0,,,2.0,,1.0,,3.0,2.0,3.0,,2.0,,,,
1045039,LE Havre,111,162443,Étienne Youte Kinkoue,https://media.api-sports.io/football/players/162443.png,90.0,6,D,6.6,False,False,0,,38.0,34,0,0,0,0,,1.0,2.0,2.0,,,,,,,,,,,,,,,
1045039,LE Havre,111,64255,Gautier Lloris,https://media.api-sports.io/football/players/64255.png,90.0,4,D,7.7,False,False,0,,44.0,40,0,0,0,0,,1.0,5.0,4.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,
1045039,LE Havre,111,20836,Christopher Operi,https://media.api-sports.io/football/players/20836.png,90.0,27,D,8.2,False,False,0,,49.0,41,1,0,0,0,,3.0,13.0,7.0,4.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,
1045039,LE Havre,111,284071,Oussama Targhalline,https://media.api-sports.io/football/players/284071.png,85.0,5,M,6.9,False,False,0,,62.0,55,0,0,0,0,,1.0,6.0,1.0,,,4.0,2.0,1.0,,1.0,,,,,,,,
1045039,LE Havre,111,2336,Loic Négo,https://media.api-sports.io/football/players/2336.png,85.0,7,M,6.9,False,False,0,,19.0,17,0,0,0,0,,2.0,5.0,3.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,
1045039,LE Havre,111,1212,Daler Kuzyaev,https://media.api-sports.io/football/players/1212.png,70.0,14,M,6.9,False,False,0,,27.0,22,0,0,0,0,,,8.0,3.0,1.0,1.0,3.0,,1.0,2.0,,,2.0,,,,1.0,,
1045039,LE Havre,111,174937,Yassine Kechta,https://media.api-sports.io/football/players/174937.png,90.0,8,M,6.6,False,False,0,,56.0,48,0,0,0,0,,1.0,10.0,2.0,1.0,1.0,2.0,,3.0,,,1.0,1.0,,1.0,,,,
1045039,LE Havre,111,15783,Emmanuel Sabbi,https://media.api-sports.io/football/players/15783.png,70.0,11,M,7.6,False,False,0,,21.0,19,0,0,0,0,,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,
1045039,LE Havre,111,174915,Josué Casimir,https://media.api-sports.io/football/players/174915.png,85.0,23,F,6.9,False,False,0,,21.0,18,0,0,0,0,,2.0,10.0,3.0,,,1.0,,2.0,,,1.0,2.0,2.0,,,,,
1045039,LE Havre,111,8681,Nabil Alioui,https://media.api-sports.io/football/players/8681.png,20.0,10,F,7,False,True,0,,7.0,5,0,0,0,0,,,3.0,2.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,
1045039,LE Havre,111,289304,Antoine Joujou,https://media.api-sports.io/football/players/289304.png,20.0,21,F,6.7,False,True,0,,11.0,6,0,0,0,0,,2.0,7.0,3.0,2.0,1.0,,,2.0,,,,,,,,,,
1045039,LE Havre,111,2707,Oualid El Hajjam,https://media.api-sports.io/football/players/2707.png,12.0,17,D,6.7,False,True,0,,6.0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,22009,Nolan Mbemba,https://media.api-sports.io/football/players/22009.png,12.0,18,M,6.9,False,True,0,,13.0,13,0,0,0,0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
1045039,LE Havre,111,343317,Steve Ngoura,https://media.api-sports.io/football/players/343317.png,12.0,13,F,6.7,False,True,0,,,,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,
1045039,LE Havre,111,646,Mathieu Gorgelin,https://media.api-sports.io/football/players/646.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,339416,Aliou Thiare,https://media.api-sports.io/football/players/339416.png,,66,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,24201,Alois Confais,https://media.api-sports.io/football/players/24201.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1045039,LE Havre,111,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,,29,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
