fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_interceptions,fouls_committed,tackles_total,tackles_blocks,dribbles_past,fouls_drawn,penalty_commited,shots_total,shots_on,dribbles_attempts,dribbles_success,goals_total,goals_assists,offsides,penalty_won
903644,Reggina,1692,31637,Michele Camporese,https://media.api-sports.io/football/players/31637.png,90.0,23,D,6.7,False,False,0,,32.0,27,3.0,2.0,0,0,0,0,,,1.0,,,,,,,,,,,,,,
903644,Reggina,1692,31011,Riccardo Gagliolo,https://media.api-sports.io/football/players/31011.png,66.0,28,D,7.3,False,False,0,,38.0,24,5.0,3.0,1,0,0,0,,,,2.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,
903644,Reggina,1692,30618,Gianluca Di Chiara,https://media.api-sports.io/football/players/30618.png,86.0,17,D,6.9,True,False,0,,20.0,13,1.0,1.0,0,0,0,0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
903644,Reggina,1692,322630,Giovanni Fabbian,https://media.api-sports.io/football/players/322630.png,77.0,14,M,6.9,False,False,0,,14.0,7,8.0,5.0,0,0,0,0,,,,1.0,1.0,,,2.0,,3.0,1.0,,,,,,
903644,Reggina,1692,31736,Žan Majer,https://media.api-sports.io/football/players/31736.png,90.0,37,M,7,False,False,0,,45.0,36,8.0,5.0,0,0,0,0,,,,1.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,,,,
903644,Reggina,1692,1208,Hernani,https://media.api-sports.io/football/players/1208.png,90.0,20,M,7.9,False,False,0,,29.0,22,12.0,9.0,1,0,0,0,,2.0,2.0,1.0,,,,3.0,,2.0,2.0,1.0,1.0,,1.0,,
903644,Reggina,1692,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,90.0,31,F,6.5,False,False,0,,12.0,9,6.0,2.0,0,0,0,0,,,,1.0,,,,,,,,4.0,2.0,,,2.0,
903644,Reggina,1692,35605,Jérémy Ménez,https://media.api-sports.io/football/players/35605.png,66.0,7,F,6.3,False,False,0,,18.0,11,10.0,5.0,0,0,0,0,,1.0,,,2.0,,,3.0,,,,1.0,,,,,
903644,Reggina,1692,31280,Rigoberto Rivas,https://media.api-sports.io/football/players/31280.png,66.0,99,F,6.7,False,False,0,,12.0,9,8.0,3.0,0,0,0,0,,3.0,,1.0,1.0,,,1.0,,,,3.0,,,,,
903644,Reggina,1692,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,127071,Tommaso Aglietti,https://media.api-sports.io/football/players/127071.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,91436,Devid Eugene Bouah,https://media.api-sports.io/football/players/91436.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,24.0,3,D,6.5,False,True,0,,5.0,3,4.0,2.0,0,0,0,0,,,,,,,2.0,2.0,,,,,,,,,
903644,Reggina,1692,31639,Giuseppe Loiacono,https://media.api-sports.io/football/players/31639.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,30625,Lorenzo Crisetig,https://media.api-sports.io/football/players/30625.png,,8,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,31257,Federico Giraudo,https://media.api-sports.io/football/players/31257.png,8.0,98,D,7,False,True,0,,3.0,2,3.0,3.0,0,0,0,0,,,,,2.0,,,1.0,,,,,,,,,
903644,Reggina,1692,49938,Joel Obi,https://media.api-sports.io/football/players/49938.png,13.0,10,M,6.5,False,True,0,,6.0,6,2.0,,1,0,0,0,,,,1.0,,,,,,,,,,,,,
903644,Reggina,1692,30638,Federico Ricci,https://media.api-sports.io/football/players/30638.png,,21,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,31658,Emanuele Cicerelli,https://media.api-sports.io/football/players/31658.png,24.0,11,F,6.5,False,True,0,,8.0,3,6.0,2.0,0,0,0,0,,,,,,,3.0,1.0,,1.0,,1.0,,,,,
903644,Reggina,1692,30713,Daniele Liotti,https://media.api-sports.io/football/players/30713.png,,94,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903644,Reggina,1692,30971,Gabriele Gori,https://media.api-sports.io/football/players/30971.png,24.0,9,F,6.7,False,True,0,,10.0,8,1.0,1.0,0,0,0,0,,,,1.0,,,,,,,,,,,,,
903650,Spal,493,31126,Enrico Alfonso,https://media.api-sports.io/football/players/31126.png,90.0,1,G,7.2,False,False,1,3.0,31.0,29,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903650,Spal,493,310576,Patryk Peda,https://media.api-sports.io/football/players/310576.png,90.0,27,D,7.9,False,False,0,,66.0,62,7.0,2.0,0,0,0,0,,,4.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,
903650,Spal,493,31727,Biagio Meccariello,https://media.api-sports.io/football/players/31727.png,90.0,6,D,7.9,False,False,0,,61.0,58,11.0,6.0,0,0,0,0,,,3.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,,
903650,Spal,493,56433,Raffaele Celia,https://media.api-sports.io/football/players/56433.png,90.0,21,D,7.3,False,False,0,,68.0,62,5.0,3.0,0,0,0,0,,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,
903650,Spal,493,30857,Lorenzo Dickmann,https://media.api-sports.io/football/players/30857.png,90.0,24,M,6.9,False,False,0,,37.0,30,14.0,6.0,1,0,0,0,,2.0,2.0,3.0,4.0,1.0,3.0,1.0,,,,,,,,,
903650,Spal,493,30868,Alessandro Murgia,https://media.api-sports.io/football/players/30868.png,89.0,23,M,7,False,False,0,,42.0,39,7.0,5.0,1,0,0,0,,1.0,,1.0,2.0,,,2.0,,,,,,,,,
903650,Spal,493,56558,Salvatore Esposito,https://media.api-sports.io/football/players/56558.png,66.0,5,M,7.2,True,False,0,,65.0,59,3.0,2.0,0,0,0,0,,5.0,,,,,,2.0,,,,1.0,,,,,
903650,Spal,493,57012,Fabio Maistro,https://media.api-sports.io/football/players/57012.png,66.0,37,M,7,False,False,0,,29.0,28,4.0,3.0,0,0,0,0,,2.0,,,,,,2.0,,1.0,,1.0,1.0,,,,
903650,Spal,493,30986,Alessandro Tripaldelli,https://media.api-sports.io/football/players/30986.png,90.0,3,M,6.7,False,False,0,,17.0,15,3.0,1.0,0,0,0,0,,1.0,,,,,,1.0,,,,,,,,,
903650,Spal,493,31743,Andrea La Mantia,https://media.api-sports.io/football/players/31743.png,66.0,19,F,6.9,False,False,0,,12.0,7,8.0,6.0,1,0,0,0,,1.0,,1.0,2.0,1.0,,2.0,,,,1.0,,,,1.0,
903650,Spal,493,30665,Gabriele Moncini,https://media.api-sports.io/football/players/30665.png,73.0,9,F,7.3,False,False,0,,17.0,10,11.0,10.0,0,0,0,0,,1.0,,,1.0,,,3.0,,4.0,1.0,2.0,1.0,,1.0,,
903650,Spal,493,31191,Demba Thiam,https://media.api-sports.io/football/players/31191.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,30917,Alberto Almici,https://media.api-sports.io/football/players/30917.png,,29,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,56643,Alessandro Fiordaliso,https://media.api-sports.io/football/players/56643.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,285035,Philipp Breit,https://media.api-sports.io/football/players/285035.png,,96,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,309388,Matteo Prati,https://media.api-sports.io/football/players/309388.png,,20,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,31089,Luca Valzania,https://media.api-sports.io/football/players/31089.png,24.0,16,M,6.6,False,True,0,,14.0,10,6.0,3.0,1,0,0,0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,
903650,Spal,493,152885,Georgi Tunjov,https://media.api-sports.io/football/players/152885.png,24.0,40,M,6.9,False,True,0,,11.0,10,5.0,3.0,0,0,0,0,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,
903650,Spal,493,30997,Niccolò Zanellato,https://media.api-sports.io/football/players/30997.png,24.0,10,M,6.9,False,True,0,,16.0,11,5.0,3.0,0,0,0,0,,,,1.0,2.0,,,,,1.0,,,,,,,
903650,Spal,493,6656,Franco Zuculini,https://media.api-sports.io/football/players/6656.png,1.0,14,M,,False,True,0,,1.0,,1.0,,0,0,0,0,,,,1.0,,,,,,,,,,,,,
903650,Spal,493,126766,Nicola Rauti,https://media.api-sports.io/football/players/126766.png,,32,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,287917,Simone Rabbi,https://media.api-sports.io/football/players/287917.png,,99,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Spal,493,30664,Mattia Finotto,https://media.api-sports.io/football/players/30664.png,17.0,11,F,6.7,False,True,0,,5.0,5,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,30851,Giacomo Poluzzi,https://media.api-sports.io/football/players/30851.png,90.0,1,G,6.9,False,False,1,2.0,18.0,13,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31040,Marco Curto,https://media.api-sports.io/football/players/31040.png,90.0,4,D,7,False,False,0,,43.0,37,8.0,2.0,0,0,0,0,,1.0,2.0,3.0,,2.0,,1.0,,,,,,,,,
903650,Sudtirol,1578,56225,Giovanni Zaro,https://media.api-sports.io/football/players/56225.png,90.0,19,D,7.3,False,False,0,,37.0,28,6.0,4.0,0,0,0,0,,,3.0,,3.0,,2.0,,,1.0,1.0,,,1.0,,,
903650,Sudtirol,1578,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,90.0,55,D,6.3,False,False,0,,35.0,33,8.0,1.0,0,0,0,0,,,1.0,2.0,1.0,,,,,,,,,,,,
903650,Sudtirol,1578,31327,Tommaso D'Orazio,https://media.api-sports.io/football/players/31327.png,67.0,11,D,6.6,False,False,0,,31.0,29,4.0,2.0,0,0,0,0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,
903650,Sudtirol,1578,30826,Filippo De Col,https://media.api-sports.io/football/players/30826.png,45.0,26,M,6.9,False,False,0,,9.0,8,,,0,0,0,0,,2.0,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31109,Fabian Tait,https://media.api-sports.io/football/players/31109.png,90.0,21,M,6.3,True,False,0,,38.0,28,10.0,2.0,0,0,0,0,,,,2.0,1.0,,,1.0,,,,,,,,,
903650,Sudtirol,1578,881,Hans Nicolussi Caviglia,https://media.api-sports.io/football/players/881.png,89.0,14,M,6.6,False,False,0,,40.0,34,6.0,1.0,0,0,0,0,,2.0,,5.0,1.0,,,,,,,,,,,,
903650,Sudtirol,1578,31051,Luca Belardinelli,https://media.api-sports.io/football/players/31051.png,45.0,16,M,6.6,False,False,0,,19.0,18,9.0,6.0,1,0,0,0,,,,1.0,,,,1.0,,3.0,,2.0,1.0,,,,
903650,Sudtirol,1578,31500,Christian Capone,https://media.api-sports.io/football/players/31500.png,45.0,37,F,6.9,False,False,0,,19.0,17,4.0,1.0,0,0,0,0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,
903650,Sudtirol,1578,127945,Raphael Odogwu,https://media.api-sports.io/football/players/127945.png,90.0,90,F,6.9,False,False,0,,14.0,9,16.0,7.0,0,0,0,0,,2.0,1.0,2.0,,1.0,,4.0,,4.0,,1.0,1.0,,,,
903650,Sudtirol,1578,31066,Alessandro Iacobucci,https://media.api-sports.io/football/players/31066.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,56185,Filippo Berra,https://media.api-sports.io/football/players/56185.png,23.0,2,D,6.9,False,True,0,,10.0,6,3.0,3.0,0,0,0,0,,,,,1.0,,,,,,,,,,,,
903650,Sudtirol,1578,133638,Simone Davì,https://media.api-sports.io/football/players/133638.png,,24,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31110,Kevin Vinetot,https://media.api-sports.io/football/players/31110.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,162982,Marco Pompetti,https://media.api-sports.io/football/players/162982.png,,23,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,56620,Daniele Casiraghi,https://media.api-sports.io/football/players/56620.png,45.0,17,M,7.2,False,True,0,,11.0,8,9.0,4.0,0,0,0,0,,2.0,1.0,1.0,,,1.0,3.0,,,,1.0,1.0,,1.0,,
903650,Sudtirol,1578,31369,Andrea Schiavone,https://media.api-sports.io/football/players/31369.png,1.0,88,M,,False,True,0,,1.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31237,Giovanni Crociata,https://media.api-sports.io/football/players/31237.png,,30,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,30661,Nicholas Siega,https://media.api-sports.io/football/players/30661.png,,7,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31625,Mirko Carretta,https://media.api-sports.io/football/players/31625.png,,10,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903650,Sudtirol,1578,31535,Matteo Rover,https://media.api-sports.io/football/players/31535.png,45.0,18,F,7,False,True,0,,9.0,8,1.0,1.0,0,0,0,0,,1.0,,,,,,1.0,,2.0,2.0,,,,,,
903650,Sudtirol,1578,31123,Simone Mazzocchi,https://media.api-sports.io/football/players/31123.png,45.0,9,F,6.9,False,True,0,,9.0,6,6.0,3.0,0,0,0,0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,
903643,Benevento,506,30642,Alberto Paleari,https://media.api-sports.io/football/players/30642.png,90.0,21,G,7.7,False,False,0,3.0,31.0,14,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903643,Benevento,506,30552,Maxime Leverbe,https://media.api-sports.io/football/players/30552.png,90.0,33,D,7.2,False,False,0,,32.0,21,11.0,6.0,1,0,0,0,,,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,
903643,Benevento,506,56286,Riccardo Capellini,https://media.api-sports.io/football/players/56286.png,90.0,96,D,7.3,False,False,0,,22.0,17,6.0,5.0,0,0,0,0,,,1.0,,3.0,1.0,,1.0,,,,,,,,,
903643,Benevento,506,64023,Christian Pastina,https://media.api-sports.io/football/players/64023.png,90.0,58,D,6.9,False,False,0,,24.0,19,7.0,1.0,0,0,0,0,,,2.0,4.0,1.0,,,,,,,,,,,,
903643,Benevento,506,30620,Gaetano Letizia,https://media.api-sports.io/football/players/30620.png,90.0,3,M,6.7,True,False,0,,43.0,35,11.0,6.0,0,0,0,0,,1.0,,,1.0,,1.0,3.0,,,,4.0,,,,1.0,
903643,Benevento,506,136093,Nermin Karić,https://media.api-sports.io/football/players/136093.png,90.0,7,M,6.6,False,False,0,,25.0,20,8.0,5.0,0,0,0,0,,,,,2.0,,,1.0,,1.0,,2.0,1.0,,,,
903643,Benevento,506,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,90.0,27,M,6.9,False,False,0,,37.0,30,5.0,3.0,0,0,0,0,,2.0,,,,,,2.0,,1.0,,,,,,,
903643,Benevento,506,8719,Daam Foulon,https://media.api-sports.io/football/players/8719.png,74.0,18,M,6.9,False,False,0,,20.0,8,11.0,5.0,1,0,0,0,,,,3.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,
903643,Benevento,506,30636,Riccardo Improta,https://media.api-sports.io/football/players/30636.png,68.0,16,F,6.6,False,False,0,,14.0,12,6.0,1.0,1,0,0,0,,1.0,2.0,3.0,,,,1.0,,,,,,,,,
903643,Benevento,506,31061,Diego Farias,https://media.api-sports.io/football/players/31061.png,90.0,10,F,6.6,False,False,0,,24.0,19,7.0,2.0,0,0,0,0,,2.0,,,,,3.0,1.0,,1.0,1.0,1.0,,,,,
903643,Benevento,506,31062,Antonino La Gumina,https://media.api-sports.io/football/players/31062.png,68.0,20,F,6.6,False,False,0,,6.0,3,5.0,2.0,0,0,0,0,,,,1.0,1.0,,,,,1.0,,,,,,,
903643,Benevento,506,30821,Nicolò Manfredini,https://media.api-sports.io/football/players/30821.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,281372,Igor Lucatelli,https://media.api-sports.io/football/players/281372.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,392729,Angelo Veltri,https://media.api-sports.io/football/players/392729.png,,37,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,56278,Edoardo Masciangelo,https://media.api-sports.io/football/players/56278.png,16.0,5,D,6.3,False,True,0,,7.0,4,1.0,,0,0,0,0,,1.0,,,,,,,,,,,,,,,
903643,Benevento,506,330759,Francesco Perlingieri,https://media.api-sports.io/football/players/330759.png,,36,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,204088,Ilias Koutsoupias,https://media.api-sports.io/football/players/204088.png,22.0,80,M,6.3,False,True,0,,4.0,3,4.0,2.0,0,0,0,0,,,,2.0,,,,1.0,,,,,,,,,
903643,Benevento,506,56164,Abdallah Basit,https://media.api-sports.io/football/players/56164.png,,30,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,396318,Giovanni Aronica,https://media.api-sports.io/football/players/396318.png,,39,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,396319,Emanuele Agnello,https://media.api-sports.io/football/players/396319.png,,17,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,30639,Siriki Sanogo,https://media.api-sports.io/football/players/30639.png,,79,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,8737,Francesco Forte,https://media.api-sports.io/football/players/8737.png,22.0,88,F,6.3,False,True,0,,4.0,1,3.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Benevento,506,365914,Pape Samba Thiam,https://media.api-sports.io/football/players/365914.png,,14,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,31749,Alessandro Livieri,https://media.api-sports.io/football/players/31749.png,90.0,22,G,7.3,False,False,0,2.0,25.0,21,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903643,Pisa,801,30469,Arturo Calabresi,https://media.api-sports.io/football/players/30469.png,74.0,33,D,6.7,False,False,0,,62.0,52,6.0,1.0,1,0,0,0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,
903643,Pisa,801,43129,Adrian Rus,https://media.api-sports.io/football/players/43129.png,90.0,44,D,7.2,False,False,0,,65.0,57,5.0,4.0,0,0,0,0,,,,,1.0,,,2.0,,2.0,,,,,,,
903643,Pisa,801,2785,Hjörtur Hermannsson,https://media.api-sports.io/football/players/2785.png,90.0,6,D,7.2,False,False,0,,77.0,66,3.0,3.0,0,0,0,0,,,3.0,,,1.0,,1.0,,,,,,,,,
903643,Pisa,801,56275,Pietro Beruatto,https://media.api-sports.io/football/players/56275.png,90.0,20,D,7.6,False,False,0,,48.0,36,5.0,4.0,0,0,0,0,,1.0,2.0,,1.0,,,3.0,,2.0,,,,,,,
903643,Pisa,801,56293,Idrissa Toure,https://media.api-sports.io/football/players/56293.png,90.0,15,M,7.2,False,False,0,,22.0,16,15.0,11.0,0,0,0,0,,1.0,2.0,2.0,2.0,,,2.0,,1.0,1.0,,,,,,
903643,Pisa,801,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,90.0,16,M,6.9,False,False,0,,35.0,28,8.0,3.0,0,0,0,0,,2.0,1.0,1.0,1.0,,,2.0,,,,2.0,,,,,
903643,Pisa,801,30723,Marius Marin,https://media.api-sports.io/football/players/30723.png,57.0,8,M,6.7,True,False,0,,28.0,23,9.0,4.0,1,0,0,0,,,,2.0,3.0,,,,,,,1.0,,,,,
903643,Pisa,801,43024,Olimpiu Moruțan,https://media.api-sports.io/football/players/43024.png,74.0,80,M,6.9,False,False,0,,22.0,17,10.0,5.0,0,0,0,0,,1.0,,1.0,,,1.0,4.0,,2.0,1.0,2.0,,,,,
903643,Pisa,801,31996,Giuseppe Sibilli,https://media.api-sports.io/football/players/31996.png,57.0,17,F,6.7,False,False,0,,19.0,9,7.0,3.0,1,0,0,0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,
903643,Pisa,801,32201,Ettore Gliozzi,https://media.api-sports.io/football/players/32201.png,64.0,9,F,6.7,False,False,0,,7.0,3,3.0,1.0,0,0,0,0,,,,1.0,,,,,,1.0,1.0,,,,,,
903643,Pisa,801,30792,Nicolas,https://media.api-sports.io/football/players/30792.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,129790,Tomás Esteves,https://media.api-sports.io/football/players/129790.png,16.0,19,D,7,False,True,0,,7.0,5,3.0,3.0,0,0,0,0,,,1.0,,,,,,,,,3.0,3.0,,,,
903643,Pisa,801,91503,Simone Canestrelli,https://media.api-sports.io/football/players/91503.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,30737,Federico Barba,https://media.api-sports.io/football/players/30737.png,,93,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,30716,Alessandro De Vitis,https://media.api-sports.io/football/players/30716.png,,30,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,20959,Matteo Tramoni,https://media.api-sports.io/football/players/20959.png,33.0,27,M,6.6,False,True,0,,9.0,6,2.0,2.0,0,0,0,0,,,,,1.0,,,,,,,,,,,,
903643,Pisa,801,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,33.0,23,M,6.3,False,True,0,,5.0,4,3.0,1.0,0,0,0,0,,,,1.0,,,,1.0,,,,,,,,,
903643,Pisa,801,30846,Giuseppe Mastinu,https://media.api-sports.io/football/players/30846.png,,18,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,128445,Roko Jureskin,https://media.api-sports.io/football/players/128445.png,,7,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,31153,Ernesto Torregrossa,https://media.api-sports.io/football/players/31153.png,26.0,10,F,6.5,False,True,0,,3.0,2,2.0,,0,0,0,0,,1.0,,1.0,,,,,,,,1.0,,,,,
903643,Pisa,801,357996,Moustapha Cissé,https://media.api-sports.io/football/players/357996.png,,99,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903643,Pisa,801,30728,Gaetano Masucci,https://media.api-sports.io/football/players/30728.png,15.0,26,F,6.3,False,True,0,,1.0,1,4.0,1.0,0,0,0,0,,,,2.0,,,,,,,,,,,,,
903651,Venezia,517,1282,Jesse Joronen,https://media.api-sports.io/football/players/1282.png,80.0,66,G,6.3,False,False,1,1.0,18.0,12,1.0,,0,1,0,0,0.0,,,1.0,,,,,,,,,,,,,
903651,Venezia,517,7090,Michael Svoboda,https://media.api-sports.io/football/players/7090.png,83.0,30,D,7.6,False,False,0,,57.0,42,14.0,10.0,1,0,0,0,,2.0,2.0,1.0,6.0,2.0,1.0,,,,,,,,,,
903651,Venezia,517,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90.0,23,D,6.3,False,False,0,,74.0,56,11.0,6.0,1,0,0,0,,,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,
903651,Venezia,517,40231,Przemyslaw Wiśniewski,https://media.api-sports.io/football/players/40231.png,90.0,2,D,7,False,False,0,,65.0,52,16.0,11.0,1,0,0,0,,,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,
903651,Venezia,517,30770,Antonio Candela,https://media.api-sports.io/football/players/30770.png,90.0,27,M,6.5,False,False,0,,25.0,17,3.0,1.0,0,0,0,0,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,
903651,Venezia,517,80752,Tanner Tessmann,https://media.api-sports.io/football/players/80752.png,59.0,8,M,6.7,False,False,0,,24.0,19,5.0,1.0,0,0,0,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
903651,Venezia,517,25634,Michaël Cuisance,https://media.api-sports.io/football/players/25634.png,90.0,10,M,7,False,False,0,,47.0,34,10.0,7.0,0,0,0,0,,,2.0,1.0,3.0,,,3.0,,,,1.0,1.0,,,,
903651,Venezia,517,7530,Maximilian Ullmann,https://media.api-sports.io/football/players/7530.png,71.0,31,M,6.5,False,False,0,,21.0,16,1.0,,0,0,0,0,,,1.0,2.0,,,,,,,,,,,,,
903651,Venezia,517,31554,Luca Fiordilino,https://media.api-sports.io/football/players/31554.png,71.0,16,F,7,True,False,0,,44.0,34,14.0,8.0,0,0,0,0,,1.0,,3.0,4.0,,,2.0,,,,1.0,,,,,
903651,Venezia,517,923,Denis Cheryshev,https://media.api-sports.io/football/players/923.png,90.0,21,F,6.6,False,False,0,,20.0,12,6.0,2.0,0,0,0,0,,,,,,,,,,2.0,1.0,2.0,2.0,,,,
903651,Venezia,517,37026,Andrija Novakovich,https://media.api-sports.io/football/players/37026.png,59.0,11,F,6.3,False,False,0,,2.0,1,5.0,2.0,0,0,0,0,,,,2.0,,,,1.0,,,,1.0,1.0,,,,
903651,Venezia,517,31353,Bruno Bertinato,https://media.api-sports.io/football/players/31353.png,12.0,12,G,6.3,False,True,1,1.0,5.0,4,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903651,Venezia,517,19256,Niki Mäenpää,https://media.api-sports.io/football/players/19256.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,31415,Pietro Ceccaroni,https://media.api-sports.io/football/players/31415.png,,32,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,31362,Marco Modolo,https://media.api-sports.io/football/players/31362.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,37144,Ridgeciano Haps,https://media.api-sports.io/football/players/37144.png,19.0,5,D,6.3,False,True,0,,10.0,5,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,14004,Facundo Zabala,https://media.api-sports.io/football/players/14004.png,,36,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,15905,Magnus Kofod Andersen,https://media.api-sports.io/football/players/15905.png,,38,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903651,Venezia,517,48406,Domen Črnigoj,https://media.api-sports.io/football/players/48406.png,31.0,33,M,6.3,False,True,0,,11.0,9,6.0,1.0,0,0,0,0,,,,1.0,1.0,,,,,,,3.0,,,,,
903651,Venezia,517,102402,Jack De Vries,https://media.api-sports.io/football/players/102402.png,,14,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
