fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_committed,tackles_blocks,dribbles_success,fouls_drawn,passes_key,goals_total,offsides,penalty_commited,penalty_won
1388310,Borussia Mönchengladbach,163,725,Robin Hack,https://media.api-sports.io/football/players/725.png,90.0,25,M,7.2,False,False,0,0.0,,33.0,26,0,0,0,0,,1.0,,,1.0,4.0,3.0,1.0,,,,1.0,1.0,4.0,,,,
1388310,Borussia Mönchengladbach,163,28382,Haris Tabaković,https://media.api-sports.io/football/players/28382.png,83.0,15,F,5.9,False,False,0,0.0,,6.0,3,0,0,0,0,,3.0,,,,17.0,5.0,1.0,,4.0,,1.0,1.0,,,1.0,,
1388310,Borussia Mönchengladbach,163,25638,Florian Neuhaus,https://media.api-sports.io/football/players/25638.png,25.0,10,M,6.6,False,True,0,0.0,,19.0,16,0,0,0,0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,
1388310,Borussia Mönchengladbach,163,163069,Luca Netz,https://media.api-sports.io/football/players/163069.png,14.0,20,D,6.6,False,True,0,0.0,,10.0,7,0,0,0,0,,,,1.0,,6.0,3.0,,1.0,,,,,,,,,
1388310,Borussia Mönchengladbach,163,31043,Kevin Diks,https://media.api-sports.io/football/players/31043.png,14.0,4,D,6.9,False,True,0,0.0,,11.0,10,0,0,0,0,,1.0,,1.0,,6.0,4.0,,,1.0,,,1.0,,,,,
1388310,Borussia Mönchengladbach,163,280358,Jens Castrop,https://media.api-sports.io/football/players/280358.png,8.0,17,M,6.7,False,True,0,0.0,,10.0,9,0,0,0,0,,,,1.0,,2.0,1.0,,,,,,,,,,,
1388310,Borussia Mönchengladbach,163,106851,Shuto Machino,https://media.api-sports.io/football/players/106851.png,8.0,18,F,6.5,False,True,0,0.0,,3.0,2,0,0,0,0,,,,,,3.0,,,1.0,,,,,,,,,
1388310,Borussia Mönchengladbach,163,2801,Jonas Omlin,https://media.api-sports.io/football/players/2801.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Borussia Mönchengladbach,163,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Borussia Mönchengladbach,163,180298,Oscar Fraulo,https://media.api-sports.io/football/players/180298.png,,22,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Borussia Mönchengladbach,163,280427,Grant-Leon Ranos,https://media.api-sports.io/football/players/280427.png,,28,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Hamburger SV,175,25033,Daniel Heuer Fernandes,https://media.api-sports.io/football/players/25033.png,90.0,1,G,7.3,False,False,0,0.0,4.0,50.0,37,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1388310,Hamburger SV,175,162265,Warmed Omari,https://media.api-sports.io/football/players/162265.png,90.0,17,D,7.3,False,False,0,0.0,,43.0,39,0,0,0,0,,,,1.0,1.0,3.0,2.0,,1.0,,1.0,,,,,,,
1388310,Hamburger SV,175,324019,Daniel Elfadli,https://media.api-sports.io/football/players/324019.png,90.0,8,D,7.3,False,False,0,0.0,,33.0,32,0,0,0,0,,,,2.0,2.0,11.0,7.0,,1.0,1.0,1.0,,2.0,,,,,
1388310,Hamburger SV,175,25346,Jordan Torunarigha,https://media.api-sports.io/football/players/25346.png,90.0,25,D,7.3,False,False,0,0.0,,53.0,44,0,0,0,0,,,,1.0,,11.0,7.0,,1.0,1.0,1.0,,1.0,,,,,
1388310,Hamburger SV,175,265741,Giorgi Gocholeishvili,https://media.api-sports.io/football/players/265741.png,86.0,16,M,6.2,False,False,0,0.0,,21.0,15,0,0,0,0,,1.0,,1.0,1.0,7.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,
1388310,Hamburger SV,175,260898,Nicolai Remberg,https://media.api-sports.io/football/players/260898.png,90.0,21,M,7.2,False,False,0,0.0,,39.0,31,0,0,0,0,,1.0,,1.0,,9.0,5.0,2.0,,2.0,1.0,1.0,2.0,,,,,
1388310,Hamburger SV,175,5973,Nicolás Capaldo,https://media.api-sports.io/football/players/5973.png,86.0,24,M,6.9,True,False,0,0.0,,18.0,13,1,0,0,0,,,,1.0,,4.0,3.0,,1.0,,,,2.0,,,,,
1388310,Hamburger SV,175,48489,Miro Muheim,https://media.api-sports.io/football/players/48489.png,90.0,28,M,7,False,False,0,0.0,,31.0,25,0,0,0,0,,,,2.0,,8.0,5.0,1.0,,1.0,,1.0,2.0,3.0,,,,
1388310,Hamburger SV,175,14351,Emir Sahiti,https://media.api-sports.io/football/players/14351.png,66.0,29,F,6.5,False,False,0,0.0,,13.0,10,0,0,0,0,,,,,,6.0,1.0,2.0,1.0,,,1.0,,1.0,,,,
1388310,Hamburger SV,175,162773,Ransford Yeboah Königsdörffer,https://media.api-sports.io/football/players/162773.png,74.0,11,F,6.2,False,False,0,0.0,,10.0,5,0,0,0,0,,,,,,7.0,2.0,1.0,,1.0,,,,,,2.0,,
1388310,Hamburger SV,175,470282,Alexander Røssing-Lelesiit,https://media.api-sports.io/football/players/470282.png,74.0,38,F,6.2,False,False,0,0.0,,12.0,11,0,0,0,0,,1.0,1.0,2.0,,11.0,2.0,,,3.0,,,,,,,,
1388310,Hamburger SV,175,129693,Rayan Philippe,https://media.api-sports.io/football/players/129693.png,25.0,14,F,6.3,False,True,0,0.0,,3.0,3,0,0,0,0,,,,1.0,,6.0,2.0,3.0,,,,1.0,,,,,,
1388310,Hamburger SV,175,1167,Yussuf Poulsen,https://media.api-sports.io/football/players/1167.png,17.0,15,F,6.9,False,True,0,0.0,,6.0,4,0,0,0,0,,1.0,1.0,1.0,,8.0,7.0,1.0,,,,1.0,1.0,,,,,
1388310,Hamburger SV,175,8483,Jean-Luc Dompé,https://media.api-sports.io/football/players/8483.png,17.0,7,F,6.9,False,True,0,0.0,,9.0,9,0,0,0,0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,
1388310,Hamburger SV,175,302632,William Mikelbrencis,https://media.api-sports.io/football/players/302632.png,11.0,2,D,6.7,False,True,0,0.0,,2.0,,0,0,0,0,,,,,,3.0,1.0,,,,,,,,,1.0,,
1388310,Hamburger SV,175,24965,Jonas Meffert,https://media.api-sports.io/football/players/24965.png,11.0,23,M,6.7,False,True,0,0.0,,7.0,4,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,,
1388310,Hamburger SV,175,126530,Daniel Peretz,https://media.api-sports.io/football/players/126530.png,,26,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Hamburger SV,175,41799,Guilherme Ramos,https://media.api-sports.io/football/players/41799.png,,13,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Hamburger SV,175,384861,Aboubaka Soumahoro,https://media.api-sports.io/football/players/384861.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1388310,Hamburger SV,175,444962,Otto Stange,https://media.api-sports.io/football/players/444962.png,,49,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
