fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,tackles_total,dribbles_past,goals_total,offsides,penalty_commited,penalty_won
157144,Tottenham,47,164,Ben Davies,https://media.api-sports.io/football/players/164.png,75,33,D,6.6,False,False,0,0,0,,38,1,90%,0,1,7,4,0,0,0,1,1,0,0,0,,,1.0,1.0,,,,
157144,Tottenham,47,175,Eric Dier,https://media.api-sports.io/football/players/175.png,90,15,M,6.9,False,False,2,0,0,,48,1,77%,1,1,19,9,0,0,0,2,0,0,0,0,,,1.0,1.0,,,,
157144,Tottenham,47,182,Harry Winks,https://media.api-sports.io/football/players/182.png,90,8,M,6.7,False,False,0,0,0,,49,1,89%,0,0,5,4,1,1,1,0,0,0,0,0,,,1.0,1.0,,,,
157144,Tottenham,47,178,Lucas Moura,https://media.api-sports.io/football/players/178.png,82,27,M,6.5,False,False,3,1,0,,27,1,79%,0,0,23,10,7,3,3,1,0,0,0,0,,,3.0,2.0,1.0,1.0,,
157144,Tottenham,47,172,Dele Alli,https://media.api-sports.io/football/players/172.png,79,20,M,7.5,False,False,2,0,0,,26,2,76%,0,1,11,6,2,1,1,1,0,0,0,0,,1.0,4.0,2.0,,,,
157144,Tottenham,47,186,Heung-Min Son,https://media.api-sports.io/football/players/186.png,90,7,M,8.5,False,False,3,2,0,,22,3,88%,0,0,10,6,1,1,2,0,0,0,0,0,,1.0,2.0,1.0,1.0,1.0,,
157144,Tottenham,47,184,Harry Kane,https://media.api-sports.io/football/players/184.png,90,10,F,7.5,True,False,2,2,0,,17,1,60%,1,0,20,11,1,0,3,4,1,0,0,0,,,2.0,1.0,1.0,3.0,,
157144,Tottenham,47,167,Danny Rose,https://media.api-sports.io/football/players/167.png,15,3,D,6.5,False,False,0,0,0,,0,0,0%,0,0,2,2,0,0,0,0,0,0,0,0,,,2.0,,,,,
157144,Tottenham,47,179,Moussa Sissoko,https://media.api-sports.io/football/players/179.png,8,17,M,6.1,False,False,0,0,0,,0,0,0%,0,0,3,1,0,0,0,0,0,0,0,0,,,,1.0,,,,
157144,Tottenham,47,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,11,23,M,6.1,False,False,0,0,0,,2,0,66%,0,0,2,0,0,0,0,1,0,0,0,0,,,,1.0,,,,
157135,Bournemouth,35,20355,Aaron Ramsdale,https://media.api-sports.io/football/players/20355.png,90,12,G,6.8,False,False,0,0,2,5.0,12,0,46%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,1.0,,,,,
157135,Bournemouth,35,18865,Simon Francis,https://media.api-sports.io/football/players/18865.png,37,2,D,5.1,True,False,0,0,0,,36,0,87%,0,1,6,3,1,0,0,1,2,1,0,0,,,1.0,1.0,,,,
157135,Bournemouth,35,18863,Steve Cook,https://media.api-sports.io/football/players/18863.png,90,3,D,8.2,False,False,2,1,0,,54,1,87%,3,1,11,6,0,0,0,2,0,0,0,0,,,1.0,,1.0,,,
157135,Bournemouth,35,18861,Nathan Aké,https://media.api-sports.io/football/players/18861.png,90,5,D,6.4,False,False,2,1,0,,41,0,95%,0,1,5,2,0,0,0,0,0,0,0,0,,,,,,,,
157135,Bournemouth,35,18869,Adam Smith,https://media.api-sports.io/football/players/18869.png,90,15,M,6.4,False,False,0,0,0,,27,0,87%,0,0,8,3,0,0,2,1,0,0,0,0,,,1.0,2.0,,,,
157135,Bournemouth,35,18872,Lewis Cook,https://media.api-sports.io/football/players/18872.png,76,16,M,6.7,False,False,1,0,0,,42,0,80%,1,3,6,2,1,1,1,2,0,0,0,0,,,,1.0,,,,
157135,Bournemouth,35,2734,Philip Billing,https://media.api-sports.io/football/players/2734.png,45,29,M,6.3,False,False,0,0,0,,23,0,79%,0,1,7,3,1,1,0,2,1,0,0,0,,,1.0,2.0,,,,
157135,Bournemouth,35,18867,Diego Rico,https://media.api-sports.io/football/players/18867.png,90,21,M,7.0,False,False,0,0,0,,25,1,64%,0,5,11,5,3,1,1,1,1,0,0,0,,,3.0,1.0,,,,
157135,Bournemouth,35,19221,Harry Wilson,https://media.api-sports.io/football/players/19221.png,45,22,F,6.4,False,False,1,0,0,,17,0,85%,0,0,5,2,1,0,2,0,0,0,0,0,,,,,,,,
157135,Bournemouth,35,2939,Callum Wilson,https://media.api-sports.io/football/players/2939.png,90,13,F,6.6,False,False,1,0,0,,10,1,62%,0,0,7,1,1,1,0,0,0,0,0,0,,,,,,,,
157135,Bournemouth,35,18873,Ryan Fraser,https://media.api-sports.io/football/players/18873.png,90,24,F,7.2,False,False,1,0,0,,18,1,72%,0,0,6,4,0,0,3,1,0,0,0,0,,1.0,,,,,,
157135,Bournemouth,35,18874,Dan Gosling,https://media.api-sports.io/football/players/18874.png,14,4,M,6.7,False,True,0,0,0,,7,0,63%,0,0,2,2,0,0,0,0,0,0,0,0,,,1.0,,,,,
157135,Bournemouth,35,2490,Jefferson Lerma,https://media.api-sports.io/football/players/2490.png,45,8,M,6.5,False,True,0,0,0,,32,0,91%,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,
157135,Bournemouth,35,83,Arnaut Danjuma,https://media.api-sports.io/football/players/83.png,45,14,F,7.1,False,True,1,0,0,,11,1,84%,0,0,10,5,6,5,0,0,0,0,0,0,,,,,,,,
157135,Wolves,39,2674,Rui Patrício,https://media.api-sports.io/football/players/2674.png,90,11,G,6.6,False,False,0,0,1,2.0,12,0,57%,0,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,,,
157135,Wolves,39,2922,Leander Dendoncker,https://media.api-sports.io/football/players/2922.png,90,32,D,7.1,False,False,0,0,0,,63,0,94%,1,1,5,3,0,0,0,2,0,0,0,0,,,2.0,,,,,
157135,Wolves,39,18741,Conor Coady,https://media.api-sports.io/football/players/18741.png,90,16,D,7.1,True,False,0,0,0,,59,0,90%,0,2,1,1,1,1,0,0,0,0,0,0,,,,,,,,
157135,Wolves,39,2716,Romain Saïss,https://media.api-sports.io/football/players/2716.png,90,27,D,7.1,False,False,1,1,0,,54,0,91%,1,0,4,3,0,0,0,0,1,0,0,0,,,,,,,,
157135,Wolves,39,18742,Matt Doherty,https://media.api-sports.io/football/players/18742.png,90,2,M,6.8,False,False,1,1,0,,42,0,85%,0,0,8,4,0,0,0,2,0,0,0,0,,,1.0,1.0,,,,
157135,Wolves,39,2676,Rúben Neves,https://media.api-sports.io/football/players/2676.png,90,8,M,7.2,False,False,5,0,0,,57,1,90%,1,0,5,3,0,0,1,0,0,0,0,0,,,1.0,1.0,,,,
157135,Wolves,39,2677,João Moutinho,https://media.api-sports.io/football/players/2677.png,90,28,M,8.1,False,False,2,1,0,,64,4,92%,0,1,12,6,1,1,1,1,0,0,0,0,,,1.0,5.0,1.0,1.0,,
157135,Wolves,39,18740,Jonny Castro,https://media.api-sports.io/football/players/18740.png,90,19,M,6.7,False,False,1,0,0,,31,2,88%,0,1,14,6,1,0,0,2,0,0,0,0,,,1.0,1.0,,,,
157135,Wolves,39,18753,Adama Traoré,https://media.api-sports.io/football/players/18753.png,90,37,F,8.0,False,False,0,0,0,,17,1,77%,0,0,13,9,2,2,3,1,0,0,0,0,,1.0,2.0,,,,,
157135,Wolves,39,2887,Raúl Jiménez,https://media.api-sports.io/football/players/2887.png,90,9,F,7.5,False,False,7,4,0,,20,2,83%,0,0,10,4,2,1,0,2,0,0,0,0,,,1.0,,1.0,3.0,,
157135,Wolves,39,2678,Diogo Jota,https://media.api-sports.io/football/players/2678.png,89,18,F,7.2,False,False,1,1,0,,22,3,66%,0,1,15,9,4,2,4,2,0,0,0,0,,,2.0,1.0,,,,
157135,Wolves,39,18745,Rúben Vinagre,https://media.api-sports.io/football/players/18745.png,1,29,D,–,False,False,0,0,0,,2,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
157143,Watford,38,18791,Ben Foster,https://media.api-sports.io/football/players/18791.png,90,26,G,6.1,False,False,0,0,3,2.0,10,0,45%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
157143,Watford,38,18794,Kiko Femenia,https://media.api-sports.io/football/players/18794.png,90,21,D,6.4,False,False,0,0,0,,36,0,80%,0,0,5,4,0,0,1,0,0,0,0,0,,,3.0,1.0,,1.0,,
157143,Watford,38,18798,Adrian Mariappa,https://media.api-sports.io/football/players/18798.png,90,6,D,6.6,False,False,1,0,0,,24,0,72%,0,0,14,11,0,0,3,1,0,0,0,0,,,,,,,,
157143,Watford,38,19147,Craig Dawson,https://media.api-sports.io/football/players/19147.png,45,4,D,6.8,False,False,1,0,0,,16,1,69%,0,1,6,4,0,0,0,0,0,0,0,0,,,,,,,,
157143,Watford,38,18793,Craig Cathcart,https://media.api-sports.io/football/players/18793.png,90,15,D,6.4,False,False,1,0,0,,32,0,82%,1,0,9,6,1,1,0,0,0,0,0,0,,,2.0,,,,,
157143,Watford,38,18795,José Holebas,https://media.api-sports.io/football/players/18795.png,90,25,D,5.9,False,False,1,1,0,,23,0,57%,1,0,19,9,1,1,3,5,0,0,0,0,,,,2.0,,,1.0,
157143,Watford,38,18805,Abdoulaye Doucouré,https://media.api-sports.io/football/players/18805.png,90,16,M,6.6,False,False,2,0,0,,41,2,87%,0,0,14,6,1,1,0,1,0,0,0,0,,,2.0,1.0,,,,
157143,Watford,38,18802,Étienne Capoue,https://media.api-sports.io/football/players/18802.png,90,29,M,7.1,True,False,3,0,0,,46,2,88%,0,0,4,3,0,0,1,1,0,0,0,0,,,1.0,,,,,
157143,Watford,38,18806,Will Hughes,https://media.api-sports.io/football/players/18806.png,67,19,M,6.6,False,False,1,0,0,,20,0,80%,0,0,10,5,0,0,3,5,0,0,0,0,,,1.0,,,,,
157143,Watford,38,18809,Gerard Deulofeu,https://media.api-sports.io/football/players/18809.png,90,7,F,7.6,False,False,4,3,0,,23,5,92%,0,0,11,5,2,2,2,0,0,0,0,0,,,1.0,3.0,,,,
157143,Watford,38,18810,Andre Gray,https://media.api-sports.io/football/players/18810.png,56,18,F,6.3,False,False,0,0,0,,5,0,62%,0,0,6,1,1,0,0,1,1,0,0,0,,,,,,1.0,,
157143,Watford,38,18799,Adam Masina,https://media.api-sports.io/football/players/18799.png,45,11,D,6.4,False,True,0,0,0,,17,1,60%,1,0,3,3,0,0,0,0,0,0,0,0,,,1.0,,,,,
157143,Watford,38,2218,Ismaila Sarr,https://media.api-sports.io/football/players/2218.png,23,23,M,6.3,False,True,1,0,0,,5,0,100%,0,0,2,1,1,1,0,0,0,0,0,0,,,,,,,,
157143,Watford,38,18808,Troy Deeney,https://media.api-sports.io/football/players/18808.png,34,9,F,6.4,False,True,0,0,0,,4,0,100%,0,0,7,1,0,0,0,0,0,0,0,0,,,,1.0,,,,
157143,Burnley,44,18911,Nick Pope,https://media.api-sports.io/football/players/18911.png,90,1,G,8.1,False,False,0,0,0,4.0,12,1,35%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157143,Burnley,44,18912,Phil Bardsley,https://media.api-sports.io/football/players/18912.png,90,26,D,7.4,False,False,1,0,0,,12,0,57%,1,2,14,9,1,1,6,2,0,0,0,0,,,1.0,,,,,
157143,Burnley,44,2936,James Tarkowski,https://media.api-sports.io/football/players/2936.png,90,5,D,7.8,False,False,3,2,0,,15,0,55%,3,2,15,8,0,0,1,4,1,0,0,0,,,,,1.0,,,
157143,Burnley,44,18917,Ben Mee,https://media.api-sports.io/football/players/18917.png,90,6,D,7.4,True,False,0,0,0,,19,0,73%,1,2,12,6,0,0,0,1,1,0,0,0,,,1.0,1.0,,,,
157143,Burnley,44,18918,Charlie Taylor,https://media.api-sports.io/football/players/18918.png,90,3,D,7.3,False,False,0,0,0,,20,0,58%,0,0,9,7,4,3,1,0,0,0,0,0,,,3.0,,,,,
157143,Burnley,44,18924,Jeff Hendrick,https://media.api-sports.io/football/players/18924.png,90,13,M,6.2,False,False,1,1,0,,11,1,68%,0,0,10,2,1,1,1,1,0,0,0,0,,,,1.0,,,,
157143,Burnley,44,18926,Ashley Westwood,https://media.api-sports.io/football/players/18926.png,90,18,M,7.1,False,False,0,0,0,,23,0,79%,1,3,6,5,2,2,1,0,1,0,0,0,,,,,,,,
157143,Burnley,44,18922,Jack Cork,https://media.api-sports.io/football/players/18922.png,90,4,M,6.6,False,False,0,0,0,,19,0,79%,0,1,7,2,1,1,0,0,0,0,0,0,,,,1.0,,,,
157143,Burnley,44,18929,Dwight McNeil,https://media.api-sports.io/football/players/18929.png,90,11,M,6.5,False,False,0,0,0,,15,2,83%,0,0,7,1,1,0,1,2,0,0,0,0,,,,1.0,,,,
157143,Burnley,44,18931,Chris Wood,https://media.api-sports.io/football/players/18931.png,75,9,F,7.3,False,False,1,1,0,,4,1,66%,1,0,15,6,0,0,1,1,0,0,0,0,,,,1.0,1.0,1.0,,
157143,Burnley,44,18927,Ashley Barnes,https://media.api-sports.io/football/players/18927.png,90,10,F,7.3,False,False,4,1,0,,5,0,55%,0,1,14,5,0,0,2,2,0,0,1,0,,,1.0,1.0,1.0,1.0,,1.0
157143,Burnley,44,19169,Jay Rodriguez,https://media.api-sports.io/football/players/19169.png,15,19,F,6.2,False,False,1,0,0,,3,0,75%,0,1,2,0,1,0,0,0,0,0,0,0,,,,,,,,
157136,Arsenal,42,1438,Bernd Leno,https://media.api-sports.io/football/players/1438.png,90,1,G,7.2,False,False,0,0,2,4.0,23,0,79%,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,
157136,Arsenal,42,19016,Calum Chambers,https://media.api-sports.io/football/players/19016.png,45,21,D,6.7,False,False,0,0,0,,42,0,89%,0,0,5,4,0,0,0,1,0,0,0,0,,,1.0,,,,,
157136,Arsenal,42,2283,David Luiz,https://media.api-sports.io/football/players/2283.png,90,23,D,7.1,False,False,1,0,0,,50,0,89%,1,2,11,9,1,1,1,1,0,0,0,0,,,4.0,1.0,,,,
157136,Arsenal,42,1450,Sokratis,https://media.api-sports.io/football/players/1450.png,90,5,D,6.5,False,False,2,0,0,,44,0,86%,1,1,10,6,2,2,0,1,1,0,0,0,,,2.0,2.0,,,,
157136,Arsenal,42,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,83,2,M,6.3,False,False,0,0,0,,30,0,75%,0,1,15,8,3,2,1,0,0,0,0,0,,,3.0,3.0,,,,
157136,Arsenal,42,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,83,11,M,7.1,False,False,1,0,0,,40,0,83%,0,4,8,5,1,1,2,2,1,0,0,0,,,2.0,,,,,
157136,Arsenal,42,1454,Mattéo Guendouzi,https://media.api-sports.io/football/players/1454.png,90,29,M,8.0,False,False,0,0,0,,61,1,91%,1,4,14,13,4,3,5,0,1,0,0,0,,,4.0,,,,,
157136,Arsenal,42,1117,Kieran Tierney,https://media.api-sports.io/football/players/1117.png,90,3,M,6.5,False,False,1,0,0,,31,2,81%,1,1,8,4,1,1,2,2,1,0,0,0,,,1.0,,,,1.0,
157136,Arsenal,42,1458,Mesut Özil,https://media.api-sports.io/football/players/1458.png,90,10,F,7.8,False,False,1,1,0,,34,5,75%,0,0,10,8,3,3,3,1,0,0,0,0,,,2.0,1.0,,1.0,,
157136,Arsenal,42,1467,Alexandre Lacazette,https://media.api-sports.io/football/players/1467.png,90,9,F,8.5,False,False,2,2,0,,14,1,63%,0,1,19,8,7,4,2,3,1,0,0,0,,,1.0,1.0,2.0,1.0,,
157136,Arsenal,42,1465,Pierre-Emerick Aubameyang,https://media.api-sports.io/football/players/1465.png,90,14,F,6.3,True,False,2,1,0,,16,0,72%,0,1,10,3,2,0,1,0,0,0,0,0,,,1.0,1.0,,,,
157136,Arsenal,42,127769,Gabriel Martinelli,https://media.api-sports.io/football/players/127769.png,15,35,M,6.9,False,True,0,0,0,,0,0,0%,0,0,3,2,1,1,1,0,0,0,0,0,,,,,,,,
157136,Arsenal,42,1463,Joseph Willock,https://media.api-sports.io/football/players/1463.png,15,28,M,7.4,False,True,1,1,0,,4,0,80%,1,0,6,3,0,0,0,0,0,0,0,0,,,1.0,3.0,,,,
157136,Arsenal,42,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,45,19,F,6.6,False,True,1,0,0,,15,0,93%,0,0,12,6,5,2,1,2,1,0,0,0,,,3.0,1.0,,,,
157136,Southampton,41,18935,Alex McCarthy,https://media.api-sports.io/football/players/18935.png,90,1,G,6.8,False,False,0,0,2,3.0,11,0,47%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157136,Southampton,41,190,Cédric Soares,https://media.api-sports.io/football/players/190.png,90,2,D,6.2,False,False,1,0,0,,20,0,64%,0,2,4,2,0,0,0,1,0,0,0,0,,,2.0,1.0,,,,
157136,Southampton,41,18940,Jack Stephens,https://media.api-sports.io/football/players/18940.png,90,5,D,6.2,False,False,0,0,0,,14,0,66%,2,0,10,3,0,0,0,0,0,0,0,0,,,1.0,3.0,,,,
157136,Southampton,41,2999,Jan Bednarek,https://media.api-sports.io/football/players/2999.png,90,35,D,6.7,False,False,0,0,0,,16,0,84%,0,4,5,2,0,0,0,1,0,0,0,0,,,,1.0,,,,
157136,Southampton,41,18936,Ryan Bertrand,https://media.api-sports.io/football/players/18936.png,90,21,D,7.1,False,False,0,0,0,,23,2,76%,1,2,10,6,0,0,3,0,1,0,0,0,,1.0,3.0,1.0,,,,
157136,Southampton,41,18945,Stuart Armstrong,https://media.api-sports.io/football/players/18945.png,86,17,M,6.2,False,False,2,0,0,,18,0,72%,1,0,13,4,2,1,2,3,0,0,0,0,,,1.0,2.0,,,,
157136,Southampton,41,2938,James Ward-Prowse,https://media.api-sports.io/football/players/2938.png,90,16,M,7.6,False,False,4,3,0,,36,3,78%,0,1,10,4,0,0,1,4,0,0,0,1,,,2.0,2.0,1.0,,,
157136,Southampton,41,2735,Pierre-Emile Højbjerg,https://media.api-sports.io/football/players/2735.png,90,23,M,7.0,True,False,3,0,0,,35,2,87%,0,6,15,6,2,1,1,3,0,0,0,0,,,3.0,1.0,,,,
157136,Southampton,41,18948,Nathan Redmond,https://media.api-sports.io/football/players/18948.png,90,22,M,7.2,False,False,3,1,0,,20,2,69%,0,0,15,8,5,3,2,1,0,0,0,0,,,3.0,1.0,,,,
157136,Southampton,41,18957,Michael Obafemi,https://media.api-sports.io/football/players/18957.png,76,20,F,6.6,False,False,1,0,0,,14,2,93%,0,1,11,4,1,1,2,2,0,0,0,0,,,,3.0,,,,
157136,Southampton,41,18955,Danny Ings,https://media.api-sports.io/football/players/18955.png,73,9,F,7.3,False,False,3,1,0,,9,1,64%,0,0,11,3,2,0,1,2,1,0,0,0,,,1.0,2.0,1.0,1.0,,1.0
157136,Southampton,41,2114,Moussa Djenepo,https://media.api-sports.io/football/players/2114.png,14,12,M,5.7,False,False,2,1,0,,7,0,77%,0,0,12,5,4,4,0,0,0,0,0,0,,,1.0,2.0,,,,
157136,Southampton,41,2710,Sofiane Boufal,https://media.api-sports.io/football/players/2710.png,12,19,M,6.7,False,False,2,0,0,,4,1,100%,0,0,10,4,5,3,0,2,0,0,0,0,,,1.0,1.0,,,,
157136,Southampton,41,18956,Shane Long,https://media.api-sports.io/football/players/18956.png,17,7,F,6.6,False,False,0,0,0,,8,2,80%,0,0,5,1,0,0,0,0,0,0,0,0,,,,,,,,
157140,Everton,45,2932,Jordan Pickford,https://media.api-sports.io/football/players/2932.png,90,1,G,6.6,False,False,0,0,2,3.0,17,0,65%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157140,Everton,45,102,Djibril Sidibé,https://media.api-sports.io/football/players/102.png,66,19,D,6.7,False,False,0,0,0,,22,0,73%,0,0,11,5,0,0,0,4,0,0,0,0,,,4.0,1.0,,,,
157140,Everton,45,2484,Yerry Mina,https://media.api-sports.io/football/players/2484.png,90,13,D,6.6,False,False,1,0,0,,39,1,81%,0,0,9,4,0,0,0,3,0,0,0,0,,,2.0,,,,,
157140,Everton,45,19150,Mason Holgate,https://media.api-sports.io/football/players/19150.png,90,2,D,6.7,False,False,1,0,0,,34,0,70%,2,0,11,4,0,0,1,0,1,0,0,0,,,2.0,,,,,
157140,Everton,45,2724,Lucas Digne,https://media.api-sports.io/football/players/2724.png,90,12,D,7.5,False,False,1,1,0,,36,4,72%,1,0,13,8,1,0,0,1,0,0,0,0,,,3.0,1.0,,,,
157140,Everton,45,18762,Tom Davies,https://media.api-sports.io/football/players/18762.png,90,26,M,6.4,False,False,2,2,0,,40,0,81%,0,1,13,5,3,1,1,0,0,0,0,0,,,,2.0,,,,
157140,Everton,45,18764,Morgan Schneiderlin,https://media.api-sports.io/football/players/18764.png,56,18,M,7.0,False,False,1,0,0,,22,0,88%,1,2,5,3,1,1,0,1,1,0,0,0,,,1.0,,,,,
157140,Everton,45,18769,Theo Walcott,https://media.api-sports.io/football/players/18769.png,66,11,M,5.8,False,False,1,0,0,,12,0,75%,0,1,14,4,4,0,2,0,0,0,0,0,,,1.0,,,,,
157140,Everton,45,2795,Gylfi Sigurðsson,https://media.api-sports.io/football/players/2795.png,90,10,M,6.5,True,False,4,2,0,,21,1,72%,0,0,11,6,0,0,2,0,0,0,0,0,,,3.0,4.0,,,,
157140,Everton,45,2413,Richarlison,https://media.api-sports.io/football/players/2413.png,90,7,M,6.9,False,False,2,0,0,,14,0,56%,0,1,13,9,0,0,3,1,0,0,0,0,,,2.0,1.0,,,,
157140,Everton,45,18768,Cenk Tosun,https://media.api-sports.io/football/players/18768.png,90,14,F,6.9,False,False,4,2,0,,12,1,85%,0,0,12,4,0,0,2,2,0,0,0,0,,,,1.0,,,,
157140,Everton,45,18758,Séamus Coleman,https://media.api-sports.io/football/players/18758.png,24,23,D,6.7,False,True,0,0,0,,14,2,87%,0,0,1,1,0,0,0,0,1,0,0,0,,,1.0,,,,,
157140,Everton,45,1455,Alex Iwobi,https://media.api-sports.io/football/players/1455.png,34,17,M,7.2,False,True,1,0,0,,17,2,85%,1,0,2,2,2,2,0,0,0,0,0,0,,,,,,,,
157140,Everton,45,18766,Dominic Calvert-Lewin,https://media.api-sports.io/football/players/18766.png,24,9,F,6.8,False,True,0,0,0,,5,2,100%,0,0,4,3,1,0,0,0,0,0,0,0,,,1.0,,,,,
157140,Norwich,71,19061,Tim Krul,https://media.api-sports.io/football/players/19061.png,90,1,G,8.7,False,False,0,0,0,7.0,18,0,52%,0,0,2,2,0,0,0,0,0,0,0,0,0.0,,,,,,,
157140,Norwich,71,19070,Max Aarons,https://media.api-sports.io/football/players/19070.png,90,2,D,6.8,False,False,0,0,0,,20,1,71%,0,0,10,4,5,2,1,0,1,0,0,0,,,1.0,,,,,
157140,Norwich,71,19069,Christoph Zimmermann,https://media.api-sports.io/football/players/19069.png,90,6,D,7.0,False,False,0,0,0,,23,0,69%,0,0,6,4,0,0,1,1,1,0,0,0,,,,,,,,
157140,Norwich,71,19073,Ben Godfrey,https://media.api-sports.io/football/players/19073.png,90,4,D,7.4,False,False,0,0,0,,19,0,95%,2,1,2,1,0,0,0,0,0,0,0,0,,,,,,,,
157140,Norwich,71,19287,Sam Byram,https://media.api-sports.io/football/players/19287.png,90,3,D,6.7,False,False,3,0,0,,20,0,69%,0,1,17,9,2,0,1,2,1,0,0,0,,,5.0,1.0,,,,
157140,Norwich,71,19079,Alexander Tettey,https://media.api-sports.io/football/players/19079.png,90,27,M,6.8,True,False,0,0,0,,27,0,84%,1,2,2,1,1,1,0,0,1,0,0,0,,,,,,,,
157140,Norwich,71,19081,Tom Trybull,https://media.api-sports.io/football/players/19081.png,90,19,M,7.5,False,False,2,1,0,,25,0,96%,1,2,12,7,1,1,0,3,0,0,0,0,,,5.0,,,,,
157140,Norwich,71,19072,Todd Cantwell,https://media.api-sports.io/football/players/19072.png,80,14,M,7.5,False,False,2,1,0,,15,1,62%,0,1,17,8,4,3,2,4,0,0,0,0,,,2.0,,1.0,,,
157140,Norwich,71,19077,Kenny McLean,https://media.api-sports.io/football/players/19077.png,88,23,M,8.2,False,False,1,0,0,,22,5,53%,0,0,25,16,1,0,4,1,1,0,0,0,,,2.0,,,,,
157140,Norwich,71,19074,Onel Hernández,https://media.api-sports.io/football/players/19074.png,90,11,M,6.7,False,False,3,2,0,,17,1,81%,0,2,15,7,5,3,1,0,0,0,0,0,,,3.0,2.0,,,,
157140,Norwich,71,19085,Teemu Pukki,https://media.api-sports.io/football/players/19085.png,89,22,F,6.8,False,False,1,0,0,,8,1,61%,0,0,4,1,2,0,1,0,0,0,0,0,,1.0,,1.0,,,,
157140,Norwich,71,2049,Ibrahim Amadou,https://media.api-sports.io/football/players/2049.png,8,24,M,6.5,False,False,0,0,0,,2,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
157140,Norwich,71,19071,Emiliano Buendía,https://media.api-sports.io/football/players/19071.png,10,17,M,6.2,False,False,0,0,0,,2,0,50%,0,0,4,1,1,0,0,0,0,0,0,0,,,,,,,,
157140,Norwich,71,19087,Dennis Srbeny,https://media.api-sports.io/football/players/19087.png,5,32,F,7.5,False,False,1,1,0,,0,0,0%,0,0,2,0,0,0,0,0,0,0,0,0,,,,,1.0,,,
157138,Brighton,51,2741,Mathew Ryan,https://media.api-sports.io/football/players/2741.png,90,1,G,7.6,False,False,0,0,2,7.0,23,0,88%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157138,Brighton,51,18962,Shane Duffy,https://media.api-sports.io/football/players/18962.png,90,4,D,6.1,False,False,2,0,0,,32,0,88%,0,1,1,0,0,0,0,2,0,0,0,0,,,,,,,,
157138,Brighton,51,19265,Adam Webster,https://media.api-sports.io/football/players/19265.png,90,15,D,5.8,False,False,0,0,0,,50,1,87%,0,2,4,0,0,0,0,2,1,0,0,0,,,,1.0,,,1.0,
157138,Brighton,51,18961,Dan Burn,https://media.api-sports.io/football/players/18961.png,90,33,D,7.0,False,False,0,0,0,,41,1,75%,1,2,14,10,2,0,0,0,0,0,0,0,,,5.0,1.0,,,,
157138,Brighton,51,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,77,22,M,6.4,False,False,1,0,0,,23,0,65%,0,1,9,4,1,0,0,1,0,0,0,0,,,2.0,2.0,,,,
157138,Brighton,51,18975,Davy Pröpper,https://media.api-sports.io/football/players/18975.png,90,24,M,6.5,False,False,2,0,0,,42,0,85%,0,1,6,3,2,2,0,1,0,0,0,0,,,,1.0,,,,
157138,Brighton,51,18977,Dale Stephens,https://media.api-sports.io/football/players/18977.png,77,6,M,6.6,True,False,0,0,0,,43,0,93%,0,0,7,2,0,0,0,2,1,0,0,0,,,2.0,1.0,,,,
157138,Brighton,51,18973,Solly March,https://media.api-sports.io/football/players/18973.png,83,20,M,6.4,False,False,0,0,0,,33,0,76%,1,0,7,2,2,1,0,0,0,0,0,0,,,,1.0,,,,
157138,Brighton,51,19050,Aaron Mooy,https://media.api-sports.io/football/players/19050.png,90,18,F,7.4,False,False,0,0,0,,35,3,87%,0,0,8,4,2,1,1,0,0,0,0,0,,,2.0,1.0,,,,
157138,Brighton,51,1946,Leandro Trossard,https://media.api-sports.io/football/players/1946.png,90,11,F,6.4,False,False,0,0,0,,25,1,75%,0,0,9,3,6,3,0,0,0,0,0,0,,,,,,,,
157138,Brighton,51,19364,Neal Maupay,https://media.api-sports.io/football/players/19364.png,90,7,F,6.6,False,False,2,0,0,,16,1,100%,0,0,6,0,0,0,0,1,0,0,0,0,,,,,,2.0,,
