fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,dribbles_past,penalty_commited,goals_total,penalty_won,tackles_blocks,tackles_total
8932,Fiorentina,502,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,75,5,M,6.1,False,False,0,0,,,26,0,72%,1,13,4,0,0,1,4,0,0,0,0,,,2.0,,,,,
8932,Fiorentina,502,30409,Jordan Veretout,https://media.api-sports.io/football/players/30409.png,90,17,M,7.4,False,False,4,2,,,29,1,78%,1,10,7,4,3,3,0,0,0,0,0,,,2.0,,1.0,,,
8932,Fiorentina,502,1615,Gil Dias,https://media.api-sports.io/football/players/1615.png,82,28,M,7.3,False,False,3,1,,,17,1,77%,1,12,6,2,1,1,1,0,0,0,0,,1.0,1.0,,,,,
8932,Fiorentina,502,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,90,9,F,6.9,False,False,4,1,,,11,0,64%,0,13,1,0,0,0,0,0,0,0,0,,,2.0,,1.0,,,
8932,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,74,25,F,7.0,False,False,4,1,,,17,2,94%,1,3,0,1,0,0,1,0,0,0,0,,,1.0,,,,,
8932,Fiorentina,502,18827,Carlos Sánchez,https://media.api-sports.io/football/players/18827.png,15,6,M,6.5,False,True,0,0,,,9,0,81%,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8932,Fiorentina,502,21096,Valentin Eysseric,https://media.api-sports.io/football/players/21096.png,8,10,M,6.3,False,True,0,0,,,4,0,80%,0,4,1,0,0,0,1,0,0,0,0,,,2.0,,,,,
8932,Fiorentina,502,30540,Khouma Babacar,https://media.api-sports.io/football/players/30540.png,16,30,F,6.8,False,True,2,1,,,3,0,75%,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,
8932,AS Roma,497,280,Alisson,https://media.api-sports.io/football/players/280.png,90,1,G,6.6,False,False,0,0,2.0,4.0,16,0,48%,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8932,AS Roma,497,769,Alessandro Florenzi,https://media.api-sports.io/football/players/769.png,90,24,D,6.6,True,False,1,0,,,33,0,76%,4,4,3,2,1,0,0,0,0,0,0,,,,,,,,
8932,AS Roma,497,772,Kōnstantinos Manōlas,https://media.api-sports.io/football/players/772.png,90,44,D,7.7,False,False,1,1,,,29,0,82%,0,5,5,0,0,1,0,0,0,0,0,,,,,1.0,,,
8932,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,90,20,D,7.3,False,False,0,0,,,50,1,84%,3,7,7,1,1,0,0,0,0,0,0,,,,,,,,
8932,AS Roma,497,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,90,11,D,7.3,False,False,3,1,,,26,5,74%,2,20,9,9,4,3,2,0,0,0,0,,,1.0,,,,,
8932,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,72,7,M,6.3,False,False,2,2,,,15,0,75%,0,7,2,0,0,1,1,0,0,0,0,,,1.0,,,,,
8932,AS Roma,497,2051,Maxime Gonalons,https://media.api-sports.io/football/players/2051.png,90,21,M,7.1,False,False,0,0,,,46,1,92%,4,13,6,3,1,2,3,1,0,0,0,,1.0,,,,,,
8932,AS Roma,497,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,90,4,M,7.8,False,False,1,0,,,32,3,86%,1,13,10,4,3,4,1,0,0,0,0,,1.0,1.0,,,,,
8932,AS Roma,497,30408,Gerson,https://media.api-sports.io/football/players/30408.png,82,30,M,8.4,False,False,3,2,,,20,0,76%,0,9,5,0,0,1,2,0,0,0,0,,,,,2.0,,,
8932,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90,9,F,8.1,False,False,4,2,,,15,5,71%,0,11,7,2,2,1,1,0,0,0,0,,1.0,,,,,,
8932,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,66,92,F,6.9,False,False,1,0,,,20,2,90%,0,9,4,4,1,2,0,0,0,0,0,,1.0,1.0,,,,,
8932,AS Roma,497,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,18,6,M,6.5,False,False,0,0,,,6,0,66%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,
8932,AS Roma,497,793,Diego Perotti,https://media.api-sports.io/football/players/793.png,24,8,F,7.3,False,False,3,1,,,6,0,85%,0,3,1,2,1,0,0,0,0,0,0,,,,,1.0,,,
8932,AS Roma,497,30461,Grégoire Defrel,https://media.api-sports.io/football/players/30461.png,8,23,F,6.0,False,False,2,1,,,3,0,75%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
8929,Atalanta,499,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90,1,G,6.7,False,False,0,0,1.0,2.0,13,0,76%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8929,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,90,3,D,7.4,False,False,0,0,,,38,1,74%,1,10,8,2,1,1,0,0,0,0,0,,1.0,,,,,,
8929,Atalanta,499,1628,Mattia Caldara,https://media.api-sports.io/football/players/1628.png,90,13,D,6.7,False,False,0,0,,,47,0,87%,1,3,0,0,0,0,1,0,0,0,0,,,1.0,,,,,
8929,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90,6,D,7.2,False,False,0,0,,,36,0,83%,1,17,9,0,0,2,4,0,0,0,0,,,1.0,,,,,
8929,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,90,33,M,6.5,False,False,1,0,,,46,2,78%,0,7,2,2,0,0,1,0,0,0,0,,,,,,,,
8929,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,69,11,M,5.9,False,False,0,0,,,40,1,90%,0,4,1,0,0,0,1,0,1,0,0,,,1.0,,,,,
8929,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,90,15,M,7.0,False,False,1,1,,,49,0,90%,1,11,5,1,1,0,5,0,0,0,0,,,,,,,,
8929,Atalanta,499,862,Leonardo Spinazzola,https://media.api-sports.io/football/players/862.png,76,37,M,6.5,False,False,0,0,,,32,0,72%,0,4,1,2,1,0,0,0,0,0,0,,,,,,,,
8929,Atalanta,499,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,63,4,M,7.2,False,False,1,1,,,29,0,76%,1,6,4,1,1,0,1,0,0,0,0,,,,,1.0,,,
8929,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,90,10,F,8.1,True,False,3,0,,,32,2,84%,0,13,9,5,4,4,1,0,0,0,0,,,1.0,,,,,
8929,Atalanta,499,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,75,29,F,6.5,False,False,3,1,,,23,1,74%,0,8,4,1,1,2,0,0,0,0,0,,,,,,,,
8929,Atalanta,499,31555,Nicolas Haas,https://media.api-sports.io/football/players/31555.png,15,32,M,6.7,False,True,0,0,,,9,0,81%,1,4,3,1,1,1,0,0,0,0,0,,,1.0,,,,,
8929,Atalanta,499,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,14,8,M,6.6,False,True,0,0,,,7,0,87%,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,
8929,Atalanta,499,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,27,27,M,6.5,False,True,0,0,,,8,0,80%,1,2,2,0,0,1,0,0,0,0,0,,,,,,,,
8929,Spal,493,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90,1,G,6.6,False,False,0,0,1.0,2.0,15,0,48%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8929,Spal,493,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,90,21,D,6.9,False,False,0,0,,,32,1,84%,2,6,2,1,1,0,4,0,0,0,0,,,,,,,,
8929,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,40,23,D,6.5,False,False,0,0,,,4,0,57%,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,
8929,Spal,493,30856,Felipe,https://media.api-sports.io/football/players/30856.png,90,27,D,7.0,False,False,0,0,,,37,0,77%,4,6,3,0,0,0,2,1,0,0,0,,,1.0,,,,,
8929,Spal,493,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,90,29,M,6.2,False,False,2,0,,,42,0,91%,1,8,3,2,1,1,0,0,0,0,0,,,4.0,,,,,
8929,Spal,493,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,76,88,M,6.9,False,False,0,0,,,18,0,75%,3,9,6,2,0,3,0,0,0,0,0,,,1.0,,,,,
8929,Spal,493,31090,Federico Viviani,https://media.api-sports.io/football/players/31090.png,90,77,M,7.5,False,False,3,1,,,52,2,82%,0,14,8,2,1,4,2,0,0,0,0,,,1.0,,,,,
8929,Spal,493,30837,Luca Mora,https://media.api-sports.io/football/players/30837.png,61,20,M,6.6,True,False,0,0,,,11,0,61%,0,8,4,0,0,1,0,0,0,0,0,,,,,,,,
8929,Spal,493,30474,Federico Mattiello,https://media.api-sports.io/football/players/30474.png,90,14,M,6.9,False,False,1,1,,,21,1,77%,5,11,5,1,0,2,1,1,0,0,0,,,2.0,,,,,
8929,Spal,493,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,90,43,F,6.6,False,False,3,0,,,10,1,76%,0,6,4,1,1,1,1,0,0,0,0,,,,,,,,
8929,Spal,493,30876,Mirco Antenucci,https://media.api-sports.io/football/players/30876.png,90,7,F,7.0,False,False,1,0,,,24,2,88%,1,10,4,3,1,1,3,0,0,0,0,,1.0,,,,,,
8929,Spal,493,30854,Filippo Costa,https://media.api-sports.io/football/players/30854.png,50,33,M,6.7,False,False,0,0,,,10,0,62%,2,2,0,1,0,0,0,0,0,0,0,,,1.0,,,,,
8929,Spal,493,56203,Eros Schiavon,https://media.api-sports.io/football/players/56203.png,14,18,M,6.6,False,False,0,0,,,4,0,80%,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,
8929,Spal,493,31655,Luca Rizzo,https://media.api-sports.io/football/players/31655.png,29,11,M,6.8,False,False,1,1,,,2,0,100%,0,6,1,3,0,0,0,0,0,0,0,,,,,1.0,,,
8928,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90,47,G,7.5,False,False,0,0,2.0,9.0,16,0,64%,0,1,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8928,Sassuolo,488,31012,Marcello Gazzola,https://media.api-sports.io/football/players/31012.png,90,23,D,6.5,False,False,0,0,,,26,2,63%,0,4,2,0,0,0,0,0,0,0,0,,,,,,,,
8928,Sassuolo,488,91316,Paolo Cannavaro,https://media.api-sports.io/football/players/91316.png,90,28,D,6.2,True,False,0,0,,,23,0,79%,1,6,3,0,0,1,1,0,0,0,0,,,2.0,,,,,
8928,Sassuolo,488,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,15,D,6.8,False,False,0,0,,,41,0,89%,1,9,7,0,0,1,0,1,0,0,0,,,1.0,,,,,
8928,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,90,13,D,6.9,False,False,0,0,,,26,0,81%,1,5,4,1,1,1,1,0,0,0,0,,,,,,,,
8928,Sassuolo,488,30780,Luca Mazzitelli,https://media.api-sports.io/football/players/30780.png,90,6,M,6.5,False,False,2,1,,,27,1,65%,1,16,6,0,0,2,7,0,0,0,0,,,1.0,,,,,
8928,Sassuolo,488,30867,Simone Missiroli,https://media.api-sports.io/football/players/30867.png,90,7,M,6.1,False,False,0,0,,,32,0,72%,0,14,6,1,1,0,3,1,0,0,0,,,3.0,,,,,
8928,Sassuolo,488,31081,Francesco Cassata,https://media.api-sports.io/football/players/31081.png,55,29,M,6.6,False,False,0,0,,,10,0,71%,0,9,4,0,0,2,4,0,0,0,0,,,1.0,,,,,
8928,Sassuolo,488,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,84,16,F,7.3,False,False,3,0,,,18,1,72%,1,13,5,2,2,2,1,0,0,0,0,,,1.0,,,,,
8928,Sassuolo,488,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,90,11,F,6.7,False,False,0,0,,,15,0,57%,0,18,11,0,0,4,0,0,0,0,0,,,,,,,,
8928,Sassuolo,488,91301,Antonino Ragusa,https://media.api-sports.io/football/players/91301.png,70,90,F,6.6,False,False,1,0,,,11,0,73%,0,6,2,2,1,1,1,0,0,0,0,,,,,,,,
8928,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,6,26,M,5.9,False,True,0,0,,,0,0,0%,0,4,0,1,0,0,1,0,0,0,0,,,,,,,,
8928,Sassuolo,488,30849,Nicholas Pierini,https://media.api-sports.io/football/players/30849.png,20,17,F,6.7,False,True,0,0,,,9,0,100%,1,5,2,2,1,0,0,0,0,0,0,,,,,,,,
8928,Sassuolo,488,30541,Alessandro Matri,https://media.api-sports.io/football/players/30541.png,35,10,F,6.4,False,True,0,0,,,8,1,66%,0,7,1,0,0,1,1,0,0,0,0,,,,,,,,
8928,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90,99,G,7.2,False,False,0,0,0.0,1.0,17,0,51%,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,,,
8928,AC Milan,489,1634,Cristián Zapata,https://media.api-sports.io/football/players/1634.png,90,17,D,7.6,False,False,0,0,,,45,0,84%,0,11,8,0,0,1,1,0,0,0,0,,,,,,,,
8928,AC Milan,489,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,6.9,True,False,0,0,,,26,0,86%,2,11,5,0,0,0,3,1,0,0,0,,,,,,,,
8928,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90,13,D,7.5,False,False,2,2,,,31,0,75%,1,14,9,1,1,1,1,1,0,0,0,,,1.0,,1.0,,,
8928,AC Milan,489,1627,Davide Calabria,https://media.api-sports.io/football/players/1627.png,14,2,D,6.5,False,False,0,0,,,2,0,28%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8928,AC Milan,489,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90,79,M,7.6,False,False,2,2,,,44,2,93%,1,13,6,6,4,2,3,0,0,0,0,,,,,,,,
8928,AC Milan,489,1645,Riccardo Montolivo,https://media.api-sports.io/football/players/1645.png,90,18,M,7.3,False,False,1,0,,,53,1,86%,5,8,4,0,0,0,2,1,0,0,0,,,,,,,,
8928,AC Milan,489,1648,Fabio Borini,https://media.api-sports.io/football/players/1648.png,82,11,F,7.4,False,False,3,2,,,18,1,58%,3,12,7,2,1,3,1,0,0,0,0,,1.0,,,,,,
8928,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,90,8,F,8.0,False,False,1,1,,,50,3,86%,1,12,7,3,2,4,0,0,0,0,0,,,1.0,,1.0,,,
8928,AC Milan,489,1640,Hakan Çalhanoğlu,https://media.api-sports.io/football/players/1640.png,64,10,F,7.5,False,False,2,2,,,21,2,84%,1,9,5,0,0,2,1,0,0,0,0,,,2.0,,,,,
8928,AC Milan,489,57,Nikola Kalinić,https://media.api-sports.io/football/players/57.png,90,7,F,6.0,False,False,2,1,,,12,1,80%,0,11,1,1,0,0,2,0,0,0,0,,,,,,,,
8928,AC Milan,489,31039,Luca Antonelli,https://media.api-sports.io/football/players/31039.png,8,31,D,6.3,False,False,0,0,,,1,0,50%,0,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
8928,AC Milan,489,1626,Ignazio Abate,https://media.api-sports.io/football/players/1626.png,76,20,D,7.3,False,False,0,0,,,34,0,75%,2,10,7,0,0,3,1,0,0,0,0,,,1.0,,,,,
8928,AC Milan,489,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,26,73,M,7.3,False,False,2,1,,,14,1,87%,0,4,4,1,1,1,0,0,0,0,0,,,,,,,,
8927,AS Roma,497,280,Alisson,https://media.api-sports.io/football/players/280.png,90,1,G,6.5,False,False,0,0,1.0,1.0,20,0,80%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8927,AS Roma,497,769,Alessandro Florenzi,https://media.api-sports.io/football/players/769.png,80,24,D,6.7,False,False,1,0,,,33,1,71%,0,6,4,1,1,1,0,0,0,0,0,,,1.0,,,,,
8927,AS Roma,497,772,Kōnstantinos Manōlas,https://media.api-sports.io/football/players/772.png,90,44,D,6.1,False,False,0,0,,,29,0,90%,0,9,6,0,0,1,2,0,0,0,0,,,,1.0,,,,
8927,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,90,20,D,7.1,False,False,0,0,,,43,0,86%,0,7,7,1,1,0,0,1,0,0,0,,,,,,,,
8927,AS Roma,497,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,90,11,D,7.4,False,False,4,1,,,39,3,83%,2,10,4,2,1,2,1,0,0,0,0,,,2.0,,,1.0,,
8927,AS Roma,497,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,85,4,M,8.1,False,False,4,2,,,17,2,77%,1,20,10,4,4,3,2,1,0,0,0,,,3.0,,1.0,,,
8927,AS Roma,497,779,Daniele De Rossi,https://media.api-sports.io/football/players/779.png,90,16,M,7.4,True,False,0,0,,,38,1,84%,3,8,5,0,0,4,1,0,0,0,0,,,,,,,,
8927,AS Roma,497,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,6,M,6.4,False,False,2,1,,,35,0,87%,1,7,3,0,0,0,2,0,0,0,0,,,,,,,,
8927,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,73,92,F,6.7,False,False,1,0,,,14,2,70%,0,5,3,2,0,0,1,0,0,0,0,,,,,,,,
8927,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90,9,F,6.9,False,False,3,2,,,24,1,82%,1,14,4,2,0,1,1,0,0,0,0,,,1.0,,,,,
8927,AS Roma,497,793,Diego Perotti,https://media.api-sports.io/football/players/793.png,90,8,F,8.1,False,False,1,1,,,39,3,84%,1,24,11,11,6,2,1,0,0,1,0,,1.0,1.0,,1.0,,,
8927,AS Roma,497,9948,Bruno Peres,https://media.api-sports.io/football/players/9948.png,10,25,D,6.9,False,True,0,0,,,2,0,100%,0,3,3,0,0,1,0,0,0,0,0,,,,,,,,
8927,AS Roma,497,774,Juan Jesus,https://media.api-sports.io/football/players/774.png,5,5,D,7.0,False,True,0,0,,,0,0,0%,0,2,2,0,0,0,0,0,0,0,0,,,,,,,,
8927,AS Roma,497,30408,Gerson,https://media.api-sports.io/football/players/30408.png,17,30,M,6.6,False,True,0,0,,,4,0,80%,0,4,3,2,1,1,0,0,0,0,0,,,,,,,,
8927,Lazio,487,1835,Thomas Strakosha,https://media.api-sports.io/football/players/1835.png,90,1,G,6.8,False,False,0,0,2.0,5.0,19,0,63%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8927,Lazio,487,1845,Bastos,https://media.api-sports.io/football/players/1845.png,90,15,D,5.9,False,False,1,0,,,35,1,85%,1,17,9,2,2,1,2,0,0,0,0,,,3.0,1.0,,,,
8927,Lazio,487,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90,3,D,7.1,False,False,0,0,,,32,0,88%,0,5,3,0,0,0,0,0,0,0,0,,,,,,,,
8927,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,77,26,D,6.5,False,False,0,0,,,29,0,87%,0,4,3,0,0,1,0,0,0,0,0,,,,,,,,
8927,Lazio,487,1844,Adam Marušić,https://media.api-sports.io/football/players/1844.png,90,77,M,6.8,False,False,1,0,,,22,2,84%,0,6,5,0,0,1,0,0,0,0,0,,,,,,,,
8927,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,90,16,M,7.3,False,False,2,1,,,20,0,87%,3,17,9,0,0,1,1,0,0,0,0,,,2.0,,,,,
8927,Lazio,487,1858,Lucas Leiva,https://media.api-sports.io/football/players/1858.png,58,6,M,6.3,False,False,0,0,,,28,0,84%,2,13,5,0,0,1,2,1,0,0,0,,,6.0,,,,,
8927,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,90,21,M,6.7,False,False,2,0,,,20,2,66%,2,15,8,1,1,3,2,0,0,0,0,,,1.0,,,,,
8927,Lazio,487,1855,Senad Lulić,https://media.api-sports.io/football/players/1855.png,58,19,M,6.2,True,False,0,0,,,12,1,70%,0,7,4,0,0,1,1,1,0,0,0,,,,,,,,
8927,Lazio,487,1859,Luis Alberto,https://media.api-sports.io/football/players/1859.png,90,18,F,6.8,False,False,3,0,,,25,0,83%,0,6,1,1,0,0,2,1,0,0,0,,,,,,,,
8927,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,90,17,F,6.9,False,False,2,1,,,8,0,80%,0,12,1,2,1,0,3,0,0,1,0,,,2.0,,1.0,,,
8927,Lazio,487,1841,Patric,https://media.api-sports.io/football/players/1841.png,13,4,D,6.7,False,False,0,0,,,11,0,78%,0,2,1,0,0,0,1,0,0,0,0,,,,,,,,
8927,Lazio,487,1843,Jordan Lukaku,https://media.api-sports.io/football/players/1843.png,32,5,D,6.8,False,False,0,0,,,3,1,42%,1,7,4,4,3,0,1,0,0,0,0,,,,,,,,
8927,Lazio,487,50940,Nani,https://media.api-sports.io/football/players/50940.png,32,7,M,6.5,False,False,1,0,,,2,0,50%,0,8,1,1,1,0,2,1,0,0,0,,,,,,,,
8926,Napoli,492,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,90,25,G,6.5,False,False,0,0,1.0,2.0,19,0,70%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8926,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,23,D,6.7,False,False,0,0,,,46,0,86%,4,14,6,4,1,0,3,0,0,0,0,,,1.0,,,,,
8926,Napoli,492,314,Raúl Albiol,https://media.api-sports.io/football/players/314.png,90,33,D,7.0,False,False,1,0,,,37,1,80%,2,9,5,0,0,1,2,1,0,0,0,,,,,,,,
8926,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,7.5,False,False,0,0,,,63,0,87%,1,9,6,1,1,0,1,0,0,0,0,,,,,,,,
8926,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,66,6,D,6.7,False,False,0,0,,,32,1,80%,1,11,4,3,2,1,4,0,0,0,0,,,1.0,,,,,
8926,Napoli,492,326,Allan,https://media.api-sports.io/football/players/326.png,90,5,M,7.3,False,False,2,1,,,21,0,80%,2,9,5,0,0,0,0,1,0,0,0,,,1.0,,,,,
8926,Napoli,492,2289,Jorginho,https://media.api-sports.io/football/players/2289.png,90,8,M,7.8,False,False,2,0,,,62,2,91%,3,4,3,0,0,1,0,0,0,0,0,,1.0,,,,,,
8926,Napoli,492,12994,Marek Hamšík,https://media.api-sports.io/football/players/12994.png,69,17,M,6.9,True,False,3,2,,,45,2,88%,0,6,2,0,0,2,2,0,0,0,0,,,1.0,,,,,
8926,Napoli,492,330,José Callejón,https://media.api-sports.io/football/players/330.png,79,7,F,7.2,False,False,1,1,,,25,1,89%,1,9,4,1,0,1,2,0,0,0,0,,,,,,,,
8926,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,90,14,F,7.3,False,False,2,2,,,19,2,82%,0,11,3,0,0,0,2,0,0,0,0,,1.0,2.0,,,,,
8926,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,90,24,F,7.7,False,False,4,3,,,40,3,87%,0,14,6,5,3,1,0,0,0,0,0,,,1.0,,1.0,,,
8926,Napoli,492,30621,Christian Maggio,https://media.api-sports.io/football/players/30621.png,24,11,D,6.4,False,True,0,0,,,6,0,100%,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
8926,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,21,20,M,7.2,False,True,1,1,,,11,0,91%,0,1,0,0,0,0,1,0,0,0,0,,,,,1.0,,,
8926,Napoli,492,2055,Marko Rog,https://media.api-sports.io/football/players/2055.png,11,30,M,6.5,False,True,0,0,,,3,0,75%,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,
8926,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90,99,G,7.6,False,False,0,0,2.0,8.0,29,0,70%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
8926,AC Milan,489,1630,Mateo Musacchio,https://media.api-sports.io/football/players/1630.png,90,22,D,7.4,False,False,0,0,,,66,0,84%,3,6,5,0,0,1,0,0,0,0,0,,,1.0,,,,,
8926,AC Milan,489,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,6.8,True,False,1,0,,,49,0,87%,2,7,5,1,0,1,0,0,0,0,0,,,,,,,,
8926,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90,13,D,7.8,False,False,2,1,,,62,0,91%,1,10,8,0,0,0,0,0,0,0,0,,,1.0,,1.0,,,
8926,AC Milan,489,1648,Fabio Borini,https://media.api-sports.io/football/players/1648.png,77,11,F,7.0,False,False,0,0,,,30,2,83%,0,9,7,2,1,3,1,1,0,0,0,,,,,,,,
8926,AC Milan,489,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90,79,M,7.1,False,False,3,0,,,41,3,80%,2,12,6,2,2,1,2,0,0,0,0,,,1.0,,,,,
8926,AC Milan,489,1645,Riccardo Montolivo,https://media.api-sports.io/football/players/1645.png,85,18,M,7.0,False,False,0,0,,,73,0,90%,1,10,7,1,1,2,0,0,0,0,0,,,2.0,,,,,
8926,AC Milan,489,1638,Giacomo Bonaventura,https://media.api-sports.io/football/players/1638.png,90,5,M,6.2,False,False,1,1,,,50,2,87%,1,11,1,4,1,0,0,0,0,0,0,,,1.0,,,,,
8926,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,45,8,F,6.9,False,False,2,0,,,13,0,72%,0,6,4,1,1,2,0,0,0,0,0,,,1.0,,,,,
8926,AC Milan,489,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,90,73,M,6.8,False,False,1,0,,,48,1,80%,0,7,2,0,0,2,2,0,0,0,0,,,,,,,,
8926,AC Milan,489,57,Nikola Kalinić,https://media.api-sports.io/football/players/57.png,90,7,F,6.9,False,False,1,1,,,27,1,87%,0,11,6,1,1,4,1,0,0,0,0,,,,,,,,
8926,AC Milan,489,1626,Ignazio Abate,https://media.api-sports.io/football/players/1626.png,13,20,D,6.7,False,False,0,0,,,6,0,60%,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8926,AC Milan,489,1637,Lucas Biglia,https://media.api-sports.io/football/players/1637.png,5,21,M,6.4,False,False,0,0,,,15,0,88%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
8926,AC Milan,489,2063,André Silva,https://media.api-sports.io/football/players/2063.png,45,9,F,6.5,False,False,2,0,,,15,1,83%,0,9,3,1,0,1,1,0,0,0,0,,,,,,,,
8925,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,7.5,True,False,0,0,1.0,6.0,14,0,56%,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
