fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,offsides,goals_total,goals_assists,penalty_won,penalty_commited
571494,Reims,93,194750,El Bilal Toure,https://media.api-sports.io/football/players/194750.png,82.0,27,F,6.9,False,False,,,0,,15.0,2.0,9,,1.0,23.0,10.0,3.0,1.0,3.0,3.0,1,0,0,0,,2.0,1.0,,,,,
571494,Reims,93,22015,Boulaye Dia,https://media.api-sports.io/football/players/22015.png,90.0,11,F,6.6,False,False,1.0,,0,,10.0,1.0,7,,2.0,5.0,3.0,,,1.0,,0,0,0,0,,1.0,,,,,,
571494,Reims,93,20566,Yehvann Diouf,https://media.api-sports.io/football/players/20566.png,,16,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571494,Reims,93,8474,Thibault De Smet,https://media.api-sports.io/football/players/8474.png,,28,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571494,Reims,93,146009,Fraser Hornby,https://media.api-sports.io/football/players/146009.png,8.0,18,F,6.9,False,True,1.0,1.0,0,,2.0,,1,,,2.0,2.0,,,,,0,0,0,0,,,,,,,,
571494,Reims,93,48488,Dereck Kutesa,https://media.api-sports.io/football/players/48488.png,45.0,8,M,6.5,False,True,1.0,,0,,10.0,,8,,,7.0,3.0,2.0,,1.0,,0,0,0,0,,2.0,1.0,,,,,
571494,Reims,93,3080,Marshall Munetsi,https://media.api-sports.io/football/players/3080.png,45.0,15,M,6.5,False,True,,,0,,37.0,,31,,2.0,5.0,4.0,,,,1.0,1,0,0,0,,1.0,,,,,,
571494,Reims,93,1851,Valon Berisha,https://media.api-sports.io/football/players/1851.png,29.0,14,M,6.9,False,True,1.0,,0,,22.0,,18,,,2.0,2.0,,,,,0,0,0,0,,2.0,,,,,,
571494,Reims,93,22006,Tristan Dingome,https://media.api-sports.io/football/players/22006.png,14.0,20,M,6.2,False,True,,,0,,15.0,,12,,,2.0,,,,,1.0,0,0,0,0,,,1.0,,,,,
571494,Reims,93,26313,Anastasios Donis,https://media.api-sports.io/football/players/26313.png,,17,F,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571494,Reims,93,129670,Nathanael Mbuku,https://media.api-sports.io/football/players/129670.png,,21,F,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Dijon,89,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90.0,16,G,6.6,False,False,,,2,3.0,42.0,,25,,1.0,,,,,,,0,0,0,0,0.0,,,,,,,
571492,Dijon,89,21698,Fouad Chafik,https://media.api-sports.io/football/players/21698.png,90.0,26,D,6.2,False,False,,,0,,51.0,1.0,45,,,10.0,4.0,1.0,,1.0,1.0,0,0,0,0,,2.0,1.0,,,,,
571492,Dijon,89,18991,Bruno Ecuele Manga,https://media.api-sports.io/football/players/18991.png,90.0,25,D,7.2,True,False,2.0,1.0,0,,59.0,,56,1.0,1.0,12.0,8.0,,,3.0,1.0,0,0,0,0,,,,,,,,
571492,Dijon,89,84088,Jonathan Panzo,https://media.api-sports.io/football/players/84088.png,80.0,4,D,6.9,False,False,,,0,,51.0,,45,1.0,2.0,3.0,1.0,,,,1.0,0,0,0,0,,1.0,,,,,,
571492,Dijon,89,16462,Anibal Chalá,https://media.api-sports.io/football/players/16462.png,90.0,13,D,6.3,False,False,,,0,,43.0,2.0,35,1.0,1.0,13.0,6.0,2.0,1.0,,2.0,0,0,0,0,,4.0,2.0,,,,,
571492,Dijon,89,21710,Jordan Marié,https://media.api-sports.io/football/players/21710.png,45.0,14,M,6.6,False,False,,,0,,19.0,,15,1.0,,8.0,5.0,1.0,1.0,1.0,,0,0,0,0,,2.0,3.0,,,,,
571492,Dijon,89,660,Pape Cheikh,https://media.api-sports.io/football/players/660.png,45.0,6,M,6.3,False,False,,,0,,31.0,1.0,27,,,11.0,3.0,,,2.0,4.0,1,0,0,0,,1.0,,,,,,
571492,Dijon,89,21504,Didier N'Dong,https://media.api-sports.io/football/players/21504.png,90.0,22,M,6.5,False,False,2.0,1.0,0,,42.0,,38,,1.0,11.0,5.0,,,1.0,1.0,1,0,0,0,,2.0,3.0,,,,,
571492,Dijon,89,90594,Eric Junior Dina Ebimbe,https://media.api-sports.io/football/players/90594.png,90.0,8,F,6.3,False,False,,,0,,22.0,1.0,19,,,18.0,4.0,4.0,1.0,1.0,4.0,0,0,0,0,,,1.0,,,,,
571492,Dijon,89,129693,Rayan Philippe,https://media.api-sports.io/football/players/129693.png,63.0,23,F,6.7,False,False,1.0,1.0,0,,8.0,,6,,,7.0,3.0,,,2.0,,0,0,0,0,,1.0,,,,,,
571492,Dijon,89,18047,Mihai Alexandru Dobre,https://media.api-sports.io/football/players/18047.png,45.0,29,F,6.5,False,False,,,0,,13.0,,9,,2.0,6.0,2.0,4.0,1.0,,,0,0,0,0,,1.0,,,,,,
571492,Dijon,89,2784,Rúnar Alex Rúnarsson,https://media.api-sports.io/football/players/2784.png,,1,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Dijon,89,191110,Bogdan Racovitan,https://media.api-sports.io/football/players/191110.png,,32,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Dijon,89,21700,Wesley Lautoa,https://media.api-sports.io/football/players/21700.png,45.0,24,D,6.2,False,True,,,0,,17.0,,15,,1.0,4.0,1.0,,,,1.0,0,0,0,0,,1.0,2.0,,,,,
571492,Dijon,89,167650,Ahmad Toure Ngouyamsa,https://media.api-sports.io/football/players/167650.png,,19,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Dijon,89,271274,Wilitty Younoussa,https://media.api-sports.io/football/players/271274.png,10.0,18,M,6.2,False,True,,,0,,3.0,,2,,,5.0,2.0,1.0,,1.0,,0,0,0,0,,1.0,1.0,,,,,
571492,Dijon,89,191119,Amir Arli,https://media.api-sports.io/football/players/191119.png,,31,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Dijon,89,19334,Bersant Celina,https://media.api-sports.io/football/players/19334.png,45.0,9,M,6.3,False,True,,,0,,16.0,,15,,,3.0,1.0,1.0,,1.0,,0,0,0,0,,,1.0,,,,,
571492,Dijon,89,21711,Frédéric Sammaritano,https://media.api-sports.io/football/players/21711.png,27.0,7,M,6.7,False,True,,,0,,14.0,,10,,,5.0,3.0,2.0,2.0,1.0,,0,0,0,0,,,,,,,,
571492,Dijon,89,959,Roger Assalé,https://media.api-sports.io/football/players/959.png,10.0,15,F,4.2,False,True,,,0,,2.0,,1,,,2.0,1.0,,,1.0,1.0,0,1,0,0,,,,,,,,
571492,Stade Brestois 29,106,20541,Gautier Larsonneur,https://media.api-sports.io/football/players/20541.png,90.0,1,G,7.7,False,False,,,0,3.0,25.0,,18,,,,,,,,,0,0,0,0,0.0,,,,,,,
571492,Stade Brestois 29,106,99,Ronaël Pierre-Gabriel,https://media.api-sports.io/football/players/99.png,21.0,20,D,6.9,False,False,,,0,,10.0,,10,,,1.0,1.0,,,,,0,0,0,0,,1.0,,,,,,
571492,Stade Brestois 29,106,22164,Christophe Herelle,https://media.api-sports.io/football/players/22164.png,73.0,23,D,7.2,False,False,,,0,,43.0,,39,,1.0,4.0,4.0,,,,,0,0,0,0,,3.0,,,,,,
571492,Stade Brestois 29,106,20655,Jean-Kevin Duverne,https://media.api-sports.io/football/players/20655.png,90.0,2,D,7.7,True,False,,,0,,60.0,,46,,1.0,10.0,7.0,1.0,1.0,1.0,1.0,0,0,0,0,,4.0,,,,,,
571492,Stade Brestois 29,106,20600,Romain Perraud,https://media.api-sports.io/football/players/20600.png,90.0,18,D,8.9,False,False,1.0,1.0,0,,44.0,1.0,38,,1.0,9.0,6.0,2.0,1.0,1.0,,0,0,0,0,,3.0,,,1.0,1.0,,
571492,Stade Brestois 29,106,20557,Ibrahima Diallo,https://media.api-sports.io/football/players/20557.png,90.0,6,M,7.5,False,False,,,0,,57.0,1.0,52,,,9.0,6.0,2.0,1.0,2.0,1.0,0,0,0,0,,3.0,,,,,,
571492,Stade Brestois 29,106,20554,Haris Belkebla,https://media.api-sports.io/football/players/20554.png,24.0,7,M,6.5,False,False,,,0,,10.0,,10,,1.0,3.0,,,,,2.0,0,0,0,0,,,1.0,,,,,
571492,Stade Brestois 29,106,85772,Jérémy Le Douaron,https://media.api-sports.io/football/players/85772.png,45.0,26,M,7,False,False,,,0,,8.0,2.0,7,,1.0,11.0,6.0,3.0,,1.0,,0,0,0,0,,3.0,,,,1.0,,
571492,Stade Brestois 29,106,20563,Gaëtan Charbonnier,https://media.api-sports.io/football/players/20563.png,90.0,10,M,7.7,False,False,1.0,1.0,0,,37.0,2.0,28,,1.0,13.0,9.0,4.0,4.0,2.0,,0,0,0,0,,1.0,,,,,,
571492,Stade Brestois 29,106,84082,Romain Faivre,https://media.api-sports.io/football/players/84082.png,73.0,21,M,7.2,False,False,3.0,,0,,27.0,3.0,24,,1.0,11.0,8.0,3.0,3.0,4.0,,0,0,0,0,,1.0,1.0,,,,,
571492,Stade Brestois 29,106,3395,Steve Mounié,https://media.api-sports.io/football/players/3395.png,90.0,15,F,6.3,False,False,4.0,1.0,0,,25.0,,16,,,17.0,7.0,1.0,,2.0,5.0,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,255,Sébastien Cibois,https://media.api-sports.io/football/players/255.png,,16,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,2193,Ludovic Baal,https://media.api-sports.io/football/players/2193.png,,24,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,17.0,5,D,6.9,False,True,,,0,,7.0,,4,,3.0,3.0,2.0,,,,1.0,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,20547,Julien Faussurier,https://media.api-sports.io/football/players/20547.png,69.0,22,D,7.3,False,True,,,0,,36.0,3.0,30,,2.0,13.0,6.0,2.0,1.0,,3.0,0,0,0,0,,2.0,2.0,,,,,
571492,Stade Brestois 29,106,20553,Cristian Battocchio,https://media.api-sports.io/football/players/20553.png,66.0,11,M,7.2,False,True,2.0,,0,,25.0,3.0,24,,2.0,9.0,5.0,1.0,1.0,1.0,,0,0,0,0,,3.0,2.0,,,,,
571492,Stade Brestois 29,106,20558,Hugo Magnetti,https://media.api-sports.io/football/players/20558.png,,27,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,129680,Hianga'a M'Bock,https://media.api-sports.io/football/players/129680.png,45.0,28,M,6.9,False,True,1.0,1.0,0,,17.0,,17,,,4.0,2.0,2.0,2.0,,2.0,0,0,0,0,,,,,,,,
571492,Stade Brestois 29,106,8683,Irvin Cardona,https://media.api-sports.io/football/players/8683.png,17.0,14,F,7.5,False,True,3.0,1.0,0,,7.0,,5,,,1.0,,,,,1.0,0,0,0,0,,,,,1.0,,,
571492,Stade Brestois 29,106,41125,Heriberto Tavares,https://media.api-sports.io/football/players/41125.png,,29,F,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,22132,Baptiste Reynet,https://media.api-sports.io/football/players/22132.png,90.0,30,G,6.3,False,False,,,4,2.0,36.0,,29,,,1.0,1.0,,,,,0,0,0,0,0.0,,,,,,,
571497,Nimes,92,21451,Renaud Ripart,https://media.api-sports.io/football/players/21451.png,90.0,20,D,6.2,True,False,,,0,,28.0,2.0,18,,,15.0,9.0,2.0,1.0,3.0,2.0,1,0,0,0,,2.0,1.0,,,,,
571497,Nimes,92,21431,Loïck Landre,https://media.api-sports.io/football/players/21431.png,90.0,5,D,6.2,False,False,,,0,,44.0,,36,,2.0,12.0,6.0,,,,3.0,0,0,0,0,,3.0,2.0,,,,,
571497,Nimes,92,22248,Pablo Martinez,https://media.api-sports.io/football/players/22248.png,90.0,4,D,6.2,False,False,,,0,,59.0,,47,,3.0,6.0,3.0,,,1.0,1.0,0,0,0,0,,2.0,,,,,,
571497,Nimes,92,1173,Birger Meling,https://media.api-sports.io/football/players/1173.png,90.0,3,D,7.2,False,False,1.0,1.0,0,,36.0,1.0,30,,2.0,15.0,12.0,3.0,2.0,3.0,1.0,0,0,0,0,,3.0,1.0,,,1.0,,
571497,Nimes,92,21499,Lucas Deaux,https://media.api-sports.io/football/players/21499.png,80.0,8,M,6.9,False,False,1.0,1.0,0,,28.0,,21,1.0,,11.0,7.0,1.0,1.0,1.0,,0,0,0,0,,3.0,1.0,,,,,
571497,Nimes,92,6236,Andrés Cubas,https://media.api-sports.io/football/players/6236.png,90.0,18,M,7.5,False,False,2.0,1.0,0,,44.0,1.0,37,,2.0,9.0,3.0,,,1.0,3.0,0,0,0,0,,2.0,2.0,,1.0,,,
571497,Nimes,92,3175,Zinedine Ferhat,https://media.api-sports.io/football/players/3175.png,90.0,10,M,7.3,False,False,4.0,2.0,0,,21.0,,14,,1.0,12.0,9.0,2.0,1.0,1.0,1.0,0,0,0,0,,2.0,,,1.0,,,
571497,Nimes,92,1267,Yassine Benrahou,https://media.api-sports.io/football/players/1267.png,80.0,22,M,6.7,False,False,2.0,1.0,0,,14.0,3.0,13,,,5.0,,1.0,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,20865,Romain Philippoteaux,https://media.api-sports.io/football/players/20865.png,45.0,7,M,6.5,False,False,,,0,,9.0,1.0,7,,,3.0,1.0,1.0,,,,0,0,0,0,,1.0,1.0,,,,,
571497,Nimes,92,21036,Kevin Denkey,https://media.api-sports.io/football/players/21036.png,56.0,27,F,6,False,False,2.0,2.0,0,,3.0,,2,,1.0,8.0,,1.0,,,4.0,1,0,0,0,,,,,,,,
571497,Nimes,92,21426,Lucas Dias,https://media.api-sports.io/football/players/21426.png,,16,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,21433,Florian Miguel,https://media.api-sports.io/football/players/21433.png,,26,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,21438,Anthony Briançon,https://media.api-sports.io/football/players/21438.png,10.0,23,D,6.3,False,True,1.0,1.0,0,,11.0,,10,,,2.0,1.0,,,,,0,0,0,0,,,1.0,,,,,
571497,Nimes,92,21436,Sofiane Alakouch,https://media.api-sports.io/football/players/21436.png,35.0,29,D,6.3,False,True,,,0,,9.0,,9,,,2.0,,,,,1.0,0,0,0,0,,,1.0,,,,,
571497,Nimes,92,21442,Gaëtan Paquiez,https://media.api-sports.io/football/players/21442.png,,15,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,20642,Sidy Sarr,https://media.api-sports.io/football/players/20642.png,,6,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Nimes,92,20861,Lamine Fomba,https://media.api-sports.io/football/players/20861.png,10.0,12,M,6.6,False,True,,,0,,2.0,,2,,1.0,2.0,1.0,1.0,1.0,,,0,0,0,0,,,,,,,,
571497,Nimes,92,25138,Moussa Koné,https://media.api-sports.io/football/players/25138.png,34.0,28,F,6.3,False,True,,,0,,8.0,,5,,,4.0,2.0,,,,1.0,0,0,0,0,,,,,,,,
571497,Nimes,92,21508,Nolan Roux,https://media.api-sports.io/football/players/21508.png,10.0,25,F,6.9,False,True,1.0,,0,,2.0,1.0,1,,,5.0,4.0,,,3.0,,0,0,0,0,,,,,,,,
571497,Rennes,94,1472,Romain Salin,https://media.api-sports.io/football/players/1472.png,90.0,1,G,7.7,False,False,,,2,7.0,50.0,,28,,,,,,,,,1,0,0,0,0.0,,,,,,,
571497,Rennes,94,2202,Hamari Traore,https://media.api-sports.io/football/players/2202.png,80.0,27,D,6.2,False,False,,,0,,35.0,,25,,,6.0,4.0,,,,,0,0,0,0,,3.0,1.0,,,,,
571497,Rennes,94,2196,Damien Da Silva,https://media.api-sports.io/football/players/2196.png,90.0,3,D,7,True,False,1.0,1.0,0,,45.0,,37,,2.0,8.0,4.0,1.0,1.0,,2.0,1,0,0,0,,2.0,,,,,,
571497,Rennes,94,21694,Nayef Aguerd,https://media.api-sports.io/football/players/21694.png,90.0,6,D,7.3,False,False,1.0,1.0,0,,50.0,,41,,,5.0,5.0,,,2.0,,0,0,0,0,,,,,1.0,,,
571497,Rennes,94,21441,Faitout Maouassa,https://media.api-sports.io/football/players/21441.png,90.0,17,D,6.5,False,False,,,0,,27.0,1.0,22,,1.0,6.0,2.0,1.0,,2.0,1.0,1,0,0,0,,,1.0,,,,,
571497,Rennes,94,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,63.0,10,M,6.6,False,False,,,0,,27.0,,22,,,9.0,7.0,1.0,,5.0,1.0,1,0,0,0,,2.0,,,,,,
571497,Rennes,94,780,Steven​ N'Zonzi,https://media.api-sports.io/football/players/780.png,90.0,15,M,6.7,False,False,1.0,,0,,49.0,,46,,,5.0,3.0,,,,,1,0,0,0,,1.0,,,,,,
571497,Rennes,94,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,90.0,28,M,6.7,False,False,,,0,,49.0,2.0,43,,1.0,10.0,3.0,2.0,1.0,,1.0,0,0,0,0,,1.0,1.0,,,,,
571497,Rennes,94,1496,Raphinha,https://media.api-sports.io/football/players/1496.png,88.0,7,F,6.7,False,False,,,0,,19.0,2.0,14,,,18.0,7.0,8.0,2.0,2.0,2.0,0,0,0,0,,2.0,,,,1.0,,
571497,Rennes,94,21393,Sehrou Guirassy,https://media.api-sports.io/football/players/21393.png,79.0,18,F,8.2,False,False,4.0,2.0,0,,20.0,,16,,,13.0,7.0,2.0,,3.0,1.0,0,0,0,0,,,,,2.0,,,
571497,Rennes,94,21154,Flavien Tait,https://media.api-sports.io/football/players/21154.png,80.0,20,F,7.5,False,False,,,0,,35.0,2.0,29,,,10.0,5.0,5.0,3.0,2.0,,0,0,0,0,,,,,,1.0,,
571497,Rennes,94,153086,Pépé Bonet,https://media.api-sports.io/football/players/153086.png,,30,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Rennes,94,162267,Adrien Truffert,https://media.api-sports.io/football/players/162267.png,,31,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Rennes,94,2199,Jeremy Gelin,https://media.api-sports.io/football/players/2199.png,,26,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571497,Rennes,94,162347,Brandon Soppy,https://media.api-sports.io/football/players/162347.png,10.0,34,D,6.9,False,True,,,0,,5.0,,2,,,2.0,1.0,,,,,0,0,0,0,,1.0,,,,,,
571497,Rennes,94,2206,Benjamin Bourigeaud,https://media.api-sports.io/football/players/2206.png,27.0,14,M,7.9,False,True,1.0,1.0,0,,16.0,1.0,14,,,5.0,,1.0,,,2.0,1,0,0,0,,,2.0,,1.0,1.0,,
571497,Rennes,94,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,10.0,22,M,7.3,False,True,1.0,1.0,0,,10.0,1.0,7,,,6.0,3.0,3.0,2.0,,,0,0,0,0,,1.0,,,,1.0,,
571497,Rennes,94,84128,Yann Gboho,https://media.api-sports.io/football/players/84128.png,10.0,19,M,6.2,False,True,,,0,,1.0,,1,,,5.0,1.0,1.0,1.0,,2.0,0,0,0,0,,,1.0,,,,,
571497,Rennes,94,2210,Adrien Hunou,https://media.api-sports.io/football/players/2210.png,11.0,23,M,6.6,False,True,,,0,,6.0,1.0,5,,,4.0,1.0,,,,1.0,0,0,0,0,,,,,,,,
571497,Rennes,94,90590,Georginio Rutter,https://media.api-sports.io/football/players/90590.png,,33,F,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,8657,Paul Nardi,https://media.api-sports.io/football/players/8657.png,90.0,30,G,6.3,False,False,,,3,3.0,23.0,,12,,,1.0,,,,,,0,0,0,0,0.0,,,,,,,
571496,Lorient,97,20627,Houboulang Mendes,https://media.api-sports.io/football/players/20627.png,82.0,17,D,5.9,False,False,1.0,,0,,36.0,,31,,,10.0,3.0,1.0,1.0,,2.0,0,0,0,0,,1.0,1.0,,,,,
571496,Lorient,97,20766,Julien Laporte,https://media.api-sports.io/football/players/20766.png,90.0,15,D,5.9,False,False,,,0,,46.0,,35,,1.0,7.0,4.0,,,1.0,1.0,1,0,0,0,,,,,,,,1.0
571496,Lorient,97,654,Jérémy Morel,https://media.api-sports.io/football/players/654.png,90.0,21,D,6.3,False,False,,,0,,37.0,,30,,1.0,9.0,3.0,,,1.0,1.0,0,0,0,0,,1.0,1.0,,,,,
571496,Lorient,97,20625,Vincent Le Goff,https://media.api-sports.io/football/players/20625.png,90.0,25,D,6.5,False,False,,,0,,38.0,1.0,25,,4.0,6.0,2.0,,,,2.0,0,0,0,0,,1.0,,,,,,
571496,Lorient,97,23120,Quentin Boisgard,https://media.api-sports.io/football/players/23120.png,90.0,11,M,6.2,False,False,1.0,1.0,0,,24.0,,17,,,6.0,3.0,2.0,2.0,1.0,,1,0,0,0,,,1.0,,,,,
571496,Lorient,97,20639,Fabien Lemoine,https://media.api-sports.io/football/players/20639.png,74.0,18,M,6.9,True,False,1.0,,0,,38.0,,29,,,20.0,12.0,,,1.0,3.0,0,0,0,0,,10.0,3.0,,,,,
571496,Lorient,97,20926,Sylvain Marveaux,https://media.api-sports.io/football/players/20926.png,64.0,12,M,7,False,False,,,0,,20.0,,14,,,12.0,11.0,1.0,1.0,5.0,1.0,0,0,0,0,,4.0,,,,,,
571496,Lorient,97,24207,Stéphane Diarra,https://media.api-sports.io/football/players/24207.png,45.0,7,F,6.5,False,False,,,0,,9.0,1.0,9,,,6.0,1.0,2.0,1.0,,2.0,1,0,0,0,,,2.0,,,,,
571496,Lorient,97,7693,Adrian Grbić,https://media.api-sports.io/football/players/7693.png,90.0,27,F,7,False,False,1.0,1.0,0,,23.0,,7,,,20.0,7.0,,,1.0,2.0,0,0,0,0,,1.0,1.0,,1.0,,,
571496,Lorient,97,20649,Yoane Wissa,https://media.api-sports.io/football/players/20649.png,90.0,19,F,8.5,False,False,1.0,1.0,0,,16.0,1.0,10,1.0,,20.0,12.0,5.0,3.0,2.0,5.0,0,0,1,0,,4.0,,,1.0,1.0,1.0,
571496,Lorient,97,21377,Matthieu Dreyer,https://media.api-sports.io/football/players/21377.png,,1,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,20944,Jérôme Hergault,https://media.api-sports.io/football/players/20944.png,,14,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,22001,Thomas Fontaine,https://media.api-sports.io/football/players/22001.png,,5,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,20638,Enzo Le Fée,https://media.api-sports.io/football/players/20638.png,26.0,10,M,5.9,False,True,,,0,,11.0,,9,,,8.0,1.0,1.0,,1.0,1.0,1,0,0,0,,,3.0,,,,,
571496,Lorient,97,19720,Trevoh Chalobah,https://media.api-sports.io/football/players/19720.png,8.0,8,M,6.7,False,True,,,0,,6.0,,5,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,20917,Laurent Abergel,https://media.api-sports.io/football/players/20917.png,45.0,6,M,6.9,False,True,,,0,,21.0,,18,,1.0,5.0,4.0,1.0,1.0,1.0,,0,0,0,0,,2.0,1.0,,,,,
571496,Lorient,97,21387,Thomas Monconduit,https://media.api-sports.io/football/players/21387.png,,23,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,20643,Franklin Wadja,https://media.api-sports.io/football/players/20643.png,,24,M,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lorient,97,21447,Umut Bozok,https://media.api-sports.io/football/players/21447.png,16.0,9,F,6.7,False,True,,,0,,6.0,,5,,,5.0,3.0,2.0,1.0,2.0,,0,0,0,0,,,,,,,,
571496,Lens,116,20651,Jean-Louis Leca,https://media.api-sports.io/football/players/20651.png,90.0,16,G,6.5,False,False,,,2,1.0,23.0,,10,,,1.0,1.0,,,,,0,0,0,0,0.0,1.0,,,,,,
571496,Lens,116,21635,Jonathan Gradit,https://media.api-sports.io/football/players/21635.png,90.0,24,D,6.9,False,False,,,0,,43.0,,38,,3.0,18.0,11.0,3.0,1.0,4.0,1.0,0,0,0,0,,4.0,1.0,,,,,
571496,Lens,116,174918,Loïc Badé,https://media.api-sports.io/football/players/174918.png,89.0,4,D,6,False,False,1.0,1.0,0,,54.0,,42,,,16.0,10.0,,,2.0,3.0,2,1,0,0,,1.0,,,,,,1.0
571496,Lens,116,6231,Facundo Medina,https://media.api-sports.io/football/players/6231.png,90.0,14,D,6.6,False,False,1.0,1.0,0,,57.0,,45,,2.0,10.0,4.0,,,2.0,1.0,0,0,0,0,,,2.0,,1.0,,,
571496,Lens,116,25008,Jonathan Clauss,https://media.api-sports.io/football/players/25008.png,57.0,11,M,6.9,False,False,,,0,,22.0,2.0,20,,,6.0,1.0,2.0,1.0,,1.0,0,0,0,0,,,,,,,,
571496,Lens,116,22143,Yannick Cahuzac,https://media.api-sports.io/football/players/22143.png,71.0,18,M,6.3,True,False,,,0,,20.0,,19,,1.0,7.0,1.0,,,1.0,3.0,1,0,0,0,,,1.0,,,,,
571496,Lens,116,3339,Cheick Doucouré,https://media.api-sports.io/football/players/3339.png,90.0,28,M,6.3,False,False,,,0,,33.0,1.0,27,,3.0,9.0,2.0,1.0,1.0,,2.0,0,0,0,0,,1.0,2.0,,,,,
571496,Lens,116,174596,Ismaël Boura,https://media.api-sports.io/football/players/174596.png,85.0,33,M,6.9,False,False,,,0,,23.0,,22,,1.0,9.0,6.0,3.0,3.0,2.0,1.0,0,0,0,0,,1.0,1.0,,,,,
571496,Lens,116,47545,Gaël Kakuta,https://media.api-sports.io/football/players/47545.png,71.0,10,F,7.9,False,False,3.0,1.0,0,,30.0,2.0,24,,1.0,11.0,6.0,4.0,2.0,1.0,,0,0,1,0,,3.0,1.0,,1.0,,,
571496,Lens,116,22151,Corentin Jean,https://media.api-sports.io/football/players/22151.png,57.0,25,F,6.5,False,False,1.0,,0,,12.0,,5,,,11.0,5.0,1.0,,3.0,1.0,0,0,0,0,,,1.0,,,,1.0,
571496,Lens,116,20761,Florian Sotoca,https://media.api-sports.io/football/players/20761.png,90.0,7,F,8.3,False,False,1.0,1.0,0,,44.0,2.0,31,,,21.0,12.0,2.0,2.0,2.0,1.0,0,0,0,0,,2.0,,,,2.0,,
571496,Lens,116,2437,Wuilker Faríñez,https://media.api-sports.io/football/players/2437.png,,30,G,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lens,116,20657,Steven Fortes,https://media.api-sports.io/football/players/20657.png,,15,D,,False,True,,,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lens,116,22141,Issiaga Sylla,https://media.api-sports.io/football/players/22141.png,10.0,3,D,6.3,False,True,,,0,,2.0,,2,,,,,,,,,0,0,0,0,,,,,,,,
571496,Lens,116,20781,Manuel Perez,https://media.api-sports.io/football/players/20781.png,19.0,6,M,6.3,False,True,,,0,,11.0,,10,,,1.0,,,,,,0,0,0,0,,,1.0,,,,,
