fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,passes_total,passes_accuracy,duels_total,fouls_committed,cards_yellow,cards_red,penalty_commited,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,passes_key,tackles_total,tackles_interceptions,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,dribbles_past,goals_total,penalty_won,goals_assists,goals_saves,tackles_blocks,offsides
871474,Lyon,80,647,Anthony Lopes,https://media.api-sports.io/football/players/647.png,27.0,1,G,4.2,False,False,0,12.0,12,1.0,1.0,0,1,1.0,0,0,0.0,,,,,,,,,,,,,,,,
871474,Lyon,80,161907,Malo Gusto,https://media.api-sports.io/football/players/161907.png,90.0,27,D,6.9,False,False,0,76.0,66,10.0,,0,0,,0,0,,1.0,1.0,1.0,2.0,2.0,7.0,3.0,2.0,3.0,,,,,,,
871474,Lyon,80,22232,Thiago Mendes,https://media.api-sports.io/football/players/22232.png,90.0,23,D,7.3,False,False,0,107.0,91,7.0,,0,0,,0,0,,,,,3.0,2.0,7.0,1.0,1.0,1.0,,,,,,,
871474,Lyon,80,162761,Castello Lukeba,https://media.api-sports.io/football/players/162761.png,90.0,4,D,6.6,False,False,0,108.0,98,5.0,2.0,0,0,,0,0,,,,,,1.0,2.0,,,,,,,,,,
871474,Lyon,80,529,Nicolás Tagliafico,https://media.api-sports.io/football/players/529.png,90.0,3,D,6.6,False,False,0,59.0,52,11.0,1.0,0,0,,0,0,,1.0,,1.0,3.0,3.0,6.0,2.0,,2.0,,,,,,,
871474,Lyon,80,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,75.0,10,M,7,False,False,0,53.0,47,10.0,,0,0,,0,0,,,,1.0,2.0,,8.0,1.0,,2.0,,,,,,,
871474,Lyon,80,193952,Johann Lepenant,https://media.api-sports.io/football/players/193952.png,90.0,24,M,7,False,False,0,66.0,62,10.0,2.0,0,0,,0,0,,1.0,,1.0,,,5.0,1.0,1.0,1.0,1.0,,,,,,
871474,Lyon,80,658,Houssem Aouar,https://media.api-sports.io/football/players/658.png,30.0,8,M,6.9,False,False,0,17.0,15,2.0,,0,0,,0,0,,,,1.0,2.0,,2.0,,,,,,,,,,
871474,Lyon,80,691,Tetê,https://media.api-sports.io/football/players/691.png,89.0,20,F,7.7,False,False,0,26.0,23,17.0,2.0,0,0,,0,0,,3.0,2.0,,1.0,2.0,8.0,5.0,1.0,5.0,2.0,1.0,1.0,,,,
871474,Lyon,80,1467,Alexandre Lacazette,https://media.api-sports.io/football/players/1467.png,90.0,91,F,7.5,True,False,0,19.0,12,9.0,2.0,1,0,,1,0,,2.0,2.0,1.0,1.0,,3.0,4.0,,2.0,,1.0,,1.0,,,
871474,Lyon,80,1709,Karl Toko Ekambi,https://media.api-sports.io/football/players/1709.png,75.0,7,F,6.7,False,False,0,29.0,24,7.0,,0,0,,0,0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
871474,Lyon,80,8551,Rémy Riou,https://media.api-sports.io/football/players/8551.png,60.0,35,G,6.9,False,True,1,21.0,15,,,0,0,,0,0,0.0,,,,,,,,,,,,,,3.0,,
871474,Lyon,80,499,Jérôme Boateng,https://media.api-sports.io/football/players/499.png,,17,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Lyon,80,2196,Damien Da Silva,https://media.api-sports.io/football/players/2196.png,,21,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Lyon,80,162466,Sinaly Diomandé,https://media.api-sports.io/football/players/162466.png,,2,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Lyon,80,519,Corentin Tolisso,https://media.api-sports.io/football/players/519.png,15.0,88,M,6.9,False,True,0,25.0,22,2.0,,0,0,,0,0,,,,,,,2.0,,,2.0,,,,,,,
871474,Lyon,80,156477,Rayan Cherki,https://media.api-sports.io/football/players/156477.png,1.0,18,M,,False,True,0,9.0,8,1.0,,0,0,,0,0,,1.0,1.0,,,,,1.0,,,,,,,,,
871474,Lyon,80,270811,Mohamed El Arouch,https://media.api-sports.io/football/players/270811.png,,32,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Lyon,80,161904,Bradley Barcola,https://media.api-sports.io/football/players/161904.png,15.0,26,F,6.2,False,True,0,8.0,6,3.0,,0,0,,0,0,,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,
871474,Lyon,80,3084,Tino Kadewere,https://media.api-sports.io/football/players/3084.png,,11,F,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,20936,Benjamin Leroy,https://media.api-sports.io/football/players/20936.png,90.0,1,G,6.9,False,False,2,18.0,10,,,0,0,,0,0,0.0,,,,,,,,,,,,,,4.0,,
871474,Ajaccio,98,21695,Mickaël Alphonse,https://media.api-sports.io/football/players/21695.png,90.0,2,D,6,False,False,0,23.0,15,9.0,,0,0,,0,0,,,,,3.0,,5.0,2.0,,,1.0,,,,,,
871474,Ajaccio,98,21761,Oumar Gonzalez,https://media.api-sports.io/football/players/21761.png,90.0,25,D,6.9,False,False,0,27.0,24,7.0,1.0,0,0,,0,0,,,,,3.0,6.0,5.0,,,2.0,1.0,,,,,,
871474,Ajaccio,98,20939,Cedric Avinel,https://media.api-sports.io/football/players/20939.png,90.0,21,D,6,False,False,0,32.0,27,2.0,1.0,1,0,1.0,0,0,,,,,1.0,1.0,1.0,,,,,,,,,,
871474,Ajaccio,98,20941,Ismaël Diallo,https://media.api-sports.io/football/players/20941.png,90.0,3,D,6.2,False,False,0,25.0,17,10.0,4.0,1,0,,0,0,,,,1.0,,,3.0,3.0,1.0,2.0,1.0,,,,,1.0,
871474,Ajaccio,98,21005,Cyrille Bayala,https://media.api-sports.io/football/players/21005.png,71.0,14,M,6.9,False,False,0,19.0,15,12.0,1.0,0,0,,0,0,,,,1.0,4.0,1.0,7.0,3.0,,1.0,,,,,,,
871474,Ajaccio,98,20925,Vincent Marchetti,https://media.api-sports.io/football/players/20925.png,89.0,8,M,7.3,True,False,0,36.0,28,4.0,,0,0,,0,0,,,,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,
871474,Ajaccio,98,21148,Thomas Mangani,https://media.api-sports.io/football/players/21148.png,89.0,23,M,7.6,False,False,0,54.0,34,9.0,3.0,0,0,,1,0,,2.0,1.0,1.0,3.0,1.0,5.0,,,1.0,,1.0,,,,,
871474,Ajaccio,98,20955,Riad Nouri,https://media.api-sports.io/football/players/20955.png,71.0,5,M,6.6,False,False,0,19.0,15,8.0,1.0,0,0,,0,0,,2.0,1.0,,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,,
871474,Ajaccio,98,20961,Mounaim El Idrissy,https://media.api-sports.io/football/players/20961.png,71.0,7,F,7,False,False,0,16.0,13,19.0,3.0,1,0,,0,0,,1.0,1.0,,1.0,,6.0,,,3.0,1.0,,1.0,,,,
871474,Ajaccio,98,22095,Romain Hamouma,https://media.api-sports.io/football/players/22095.png,49.0,17,F,5.5,False,False,0,7.0,5,4.0,1.0,2,1,,0,0,,1.0,,,,,1.0,3.0,1.0,,,,,,,,
871474,Ajaccio,98,20938,Francois-Joseph Sollacaro,https://media.api-sports.io/football/players/20938.png,,16,G,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,20960,Mohamed Youssouf,https://media.api-sports.io/football/players/20960.png,,20,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,21575,Clement Vidal,https://media.api-sports.io/football/players/21575.png,,15,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,20951,Mathieu Coutadeur,https://media.api-sports.io/football/players/20951.png,1.0,6,M,,False,True,0,7.0,6,1.0,1.0,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,20953,Qazim Laci,https://media.api-sports.io/football/players/20953.png,1.0,10,M,,False,True,0,4.0,2,2.0,,0,0,,0,0,,,,,1.0,,1.0,,,,1.0,,,,,,
871474,Ajaccio,98,193645,Yanis Cimignani,https://media.api-sports.io/football/players/193645.png,19.0,22,M,6.7,False,True,0,5.0,2,3.0,1.0,0,0,,0,0,,1.0,,,1.0,,1.0,,,,,,,,,,
871474,Ajaccio,98,135272,Kevin Spadanuda,https://media.api-sports.io/football/players/135272.png,19.0,27,M,6,False,True,0,4.0,4,4.0,1.0,1,0,,0,0,,,,,,,,3.0,,,,,,,,,
871474,Ajaccio,98,20645,Gaëtan Courtet,https://media.api-sports.io/football/players/20645.png,,9,F,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871474,Ajaccio,98,24128,Bevic Moussiti Oko,https://media.api-sports.io/football/players/24128.png,19.0,11,F,6.7,False,True,0,1.0,1,1.0,,0,0,,0,0,,1.0,1.0,,,,,,,,,,,,,,
871470,Strasbourg,95,2919,Matz Sels,https://media.api-sports.io/football/players/2919.png,90.0,1,G,8.2,False,False,2,41.0,32,2.0,,0,0,,0,0,0.0,,,,1.0,,2.0,,,1.0,,,,,9.0,,
871470,Strasbourg,95,67953,Lucas Perrin,https://media.api-sports.io/football/players/67953.png,66.0,5,D,7.2,False,False,0,39.0,34,6.0,,0,0,,0,0,,,,1.0,2.0,4.0,4.0,1.0,,1.0,,,,,,,
871470,Strasbourg,95,2200,Gerzino Nyamsi,https://media.api-sports.io/football/players/2200.png,90.0,22,D,6.7,False,False,0,37.0,29,4.0,3.0,0,0,,0,0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,
871470,Strasbourg,95,21633,Alexander Djiku,https://media.api-sports.io/football/players/21633.png,90.0,24,D,6.9,False,False,0,60.0,47,11.0,2.0,0,0,,0,0,,,,,4.0,2.0,6.0,,,1.0,1.0,,,,,,1.0
871470,Strasbourg,95,99,Ronaël Pierre-Gabriel,https://media.api-sports.io/football/players/99.png,45.0,18,M,6.9,False,False,0,21.0,14,7.0,,0,0,,0,0,,,,,3.0,,4.0,,,,,,,,,,
871470,Strasbourg,95,22259,Sanjin Prcić,https://media.api-sports.io/football/players/22259.png,90.0,14,M,7.3,False,False,0,47.0,35,9.0,1.0,0,0,,0,0,,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,1.0,
871470,Strasbourg,95,20665,Jean-Ricner Bellegarde,https://media.api-sports.io/football/players/20665.png,66.0,17,M,7,False,False,0,37.0,29,6.0,,0,0,,0,0,,,,2.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,
871470,Strasbourg,95,22257,Dimitri Liénard,https://media.api-sports.io/football/players/22257.png,82.0,11,M,7.2,True,False,0,52.0,43,8.0,2.0,0,0,,0,0,,2.0,1.0,,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,1.0,
871470,Strasbourg,95,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,90.0,10,F,7.3,False,False,0,45.0,39,15.0,2.0,0,0,,0,0,,1.0,1.0,1.0,4.0,,11.0,3.0,3.0,4.0,1.0,,,,,,
871470,Strasbourg,95,20535,Habib Diallo,https://media.api-sports.io/football/players/20535.png,90.0,20,F,7.3,False,False,0,24.0,19,15.0,,0,0,,0,0,,2.0,2.0,,,2.0,10.0,,,3.0,1.0,1.0,,,,,2.0
871470,Strasbourg,95,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,66.0,25,F,7,False,False,0,20.0,15,11.0,2.0,0,0,,0,0,,2.0,1.0,1.0,1.0,,6.0,1.0,,,,,,,,1.0,
871470,Strasbourg,95,347211,Robin Risser,https://media.api-sports.io/football/players/347211.png,,40,G,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Strasbourg,95,19019,Maxime Le Marchand,https://media.api-sports.io/football/players/19019.png,24.0,23,D,6.3,False,True,0,19.0,15,5.0,1.0,0,0,,0,0,,,,,,1.0,2.0,,,,,,,,,,
871470,Strasbourg,95,271542,Ismael Doukoure,https://media.api-sports.io/football/players/271542.png,,29,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Strasbourg,95,191240,Marvin Senaya,https://media.api-sports.io/football/players/191240.png,,32,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Strasbourg,95,103,Jean-Eudes Aholou,https://media.api-sports.io/football/players/103.png,24.0,6,M,6.6,False,True,0,10.0,8,6.0,1.0,0,0,,0,0,,,,,3.0,,4.0,,,,,,,,,,
871470,Strasbourg,95,20521,Thomas Delaine,https://media.api-sports.io/football/players/20521.png,45.0,3,D,7.3,False,True,0,17.0,11,11.0,3.0,0,0,,0,0,,,,2.0,3.0,,7.0,2.0,2.0,1.0,,,,1.0,,,
871470,Strasbourg,95,237292,Dany Jean,https://media.api-sports.io/football/players/237292.png,8.0,38,M,6.2,False,True,0,5.0,2,3.0,,0,0,,0,0,,,,,,,,1.0,,,,,,,,,
871470,Strasbourg,95,327631,Habib Diarra,https://media.api-sports.io/football/players/327631.png,,19,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Strasbourg,95,933,Kévin Gameiro,https://media.api-sports.io/football/players/933.png,24.0,9,F,6.6,False,True,0,8.0,8,4.0,,0,0,,0,0,,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,
871470,Monaco,91,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90.0,16,G,7.7,False,False,1,21.0,13,,,0,0,,0,0,0.0,,,,,,,,,,,,,,6.0,,
871470,Monaco,91,21568,Ruben Aguilar,https://media.api-sports.io/football/players/21568.png,90.0,26,D,6.9,False,False,0,68.0,54,8.0,1.0,0,0,,0,0,,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,
871470,Monaco,91,21998,Axel Disasi,https://media.api-sports.io/football/players/21998.png,90.0,6,D,6.9,True,False,0,37.0,27,10.0,2.0,0,0,,0,0,,1.0,,1.0,,2.0,4.0,,,,1.0,,,1.0,,1.0,
871470,Monaco,91,2553,Guillermo Maripán,https://media.api-sports.io/football/players/2553.png,90.0,3,D,6.9,False,False,0,36.0,26,11.0,1.0,0,0,,0,0,,,,,2.0,,7.0,,,1.0,,,,,,1.0,
871470,Monaco,91,158121,Ismail Jakobs,https://media.api-sports.io/football/players/158121.png,90.0,14,D,6.5,False,False,0,45.0,37,9.0,,0,0,,0,0,,1.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,,
871470,Monaco,91,22254,Youssouf Fofana,https://media.api-sports.io/football/players/22254.png,90.0,19,M,6.9,False,False,0,47.0,37,13.0,2.0,1,0,,0,0,,2.0,,,4.0,,6.0,1.0,,2.0,2.0,,,,,,
871470,Monaco,91,9994,Jean Lucas,https://media.api-sports.io/football/players/9994.png,90.0,11,M,6.7,False,False,0,46.0,42,17.0,2.0,0,0,,0,0,,4.0,3.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,2.0,,,,,,
871470,Monaco,91,81,Krépin Diatta,https://media.api-sports.io/football/players/81.png,87.0,27,M,7.5,False,False,0,22.0,21,8.0,2.0,1,0,,0,0,,3.0,2.0,3.0,,2.0,3.0,2.0,,2.0,,1.0,,,,,
871470,Monaco,91,107,Sofiane Diop,https://media.api-sports.io/football/players/107.png,66.0,7,M,7.5,False,False,0,26.0,18,11.0,,0,0,,0,0,,2.0,1.0,3.0,,1.0,5.0,4.0,1.0,2.0,,1.0,,,,,1.0
871470,Monaco,91,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,73.0,77,M,6.9,False,False,0,26.0,22,10.0,,0,0,,0,0,,3.0,2.0,1.0,2.0,,3.0,3.0,,1.0,1.0,,,,,,2.0
871470,Monaco,91,421,Breel Embolo,https://media.api-sports.io/football/players/421.png,90.0,36,F,7.2,False,False,0,22.0,18,13.0,2.0,0,0,,0,0,,2.0,1.0,3.0,1.0,,6.0,2.0,,4.0,,,,,,,
871470,Monaco,91,1405,Thomas Didillon,https://media.api-sports.io/football/players/1405.png,,30,G,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,163039,Chrislain Matsima,https://media.api-sports.io/football/players/163039.png,,34,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,291649,Vanderson,https://media.api-sports.io/football/players/291649.png,17.0,2,D,6.9,False,True,0,5.0,4,8.0,3.0,0,0,,0,0,,1.0,,1.0,,,2.0,2.0,,2.0,,,,,,,
871470,Monaco,91,162991,Eliot Matazo,https://media.api-sports.io/football/players/162991.png,10.0,15,M,6.2,False,True,0,,,1.0,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,325594,Félix Lemaréchal,https://media.api-sports.io/football/players/325594.png,,29,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,274300,Maghnes Akliouche,https://media.api-sports.io/football/players/274300.png,24.0,21,M,6.9,False,True,0,10.0,7,4.0,,0,0,,0,0,,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,,
871470,Monaco,91,326176,Soungoutou Magassa,https://media.api-sports.io/football/players/326176.png,,41,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,343320,Ben Seghir,https://media.api-sports.io/football/players/343320.png,,33,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871470,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,,10,F,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,119853,Mory Diaw,https://media.api-sports.io/football/players/119853.png,90.0,99,G,6.9,False,False,5,25.0,15,,,0,0,,0,0,0.0,,,,,,,,,,,,,,7.0,,
871472,Clermont Foot,99,196187,Alidu Seidu,https://media.api-sports.io/football/players/196187.png,90.0,36,D,6.7,False,False,0,41.0,37,15.0,3.0,0,0,,0,0,,,,,2.0,4.0,11.0,4.0,4.0,3.0,1.0,,,,,1.0,
871472,Clermont Foot,99,40392,Mateusz Wieteska,https://media.api-sports.io/football/players/40392.png,90.0,4,D,5.9,False,False,0,40.0,32,3.0,,0,0,,0,0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,
871472,Clermont Foot,99,20768,Florent Ogier,https://media.api-sports.io/football/players/20768.png,90.0,21,D,5.9,True,False,0,41.0,35,5.0,1.0,0,0,,0,0,,,,,2.0,1.0,2.0,,,,2.0,,,,,,
871472,Clermont Foot,99,1927,Neto Borges,https://media.api-sports.io/football/players/1927.png,90.0,3,D,6.3,False,False,0,32.0,27,7.0,,0,0,,0,0,,,,1.0,3.0,1.0,5.0,4.0,2.0,,,,,,,,
871472,Clermont Foot,99,2051,Maxime Gonalons,https://media.api-sports.io/football/players/2051.png,85.0,12,M,6.2,False,False,0,47.0,41,9.0,3.0,1,0,,0,0,,1.0,,,1.0,,2.0,1.0,1.0,,4.0,,,,,,
871472,Clermont Foot,99,20776,Johan Gastien,https://media.api-sports.io/football/players/20776.png,90.0,25,M,6.3,False,False,0,78.0,68,6.0,1.0,0,0,,0,0,,,,,2.0,2.0,3.0,,,1.0,2.0,,,,,,
871472,Clermont Foot,99,21618,Jim Allevinah,https://media.api-sports.io/football/players/21618.png,73.0,11,M,6.3,False,False,0,20.0,19,12.0,1.0,1,0,,0,0,,,,,,,7.0,5.0,4.0,3.0,2.0,,,,,,
871472,Clermont Foot,99,146008,Muhammed Cham-Saračević,https://media.api-sports.io/football/players/146008.png,73.0,70,M,6.3,False,False,0,34.0,27,10.0,2.0,0,0,,0,0,,1.0,,,1.0,,4.0,2.0,,3.0,1.0,,,,,,
871472,Clermont Foot,99,39095,Elbasan Rashani,https://media.api-sports.io/football/players/39095.png,81.0,18,M,6.5,False,False,0,23.0,18,3.0,1.0,0,0,,0,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
871472,Clermont Foot,99,1325,Komnen Andrić,https://media.api-sports.io/football/players/1325.png,90.0,9,F,7.2,False,False,0,29.0,23,11.0,,0,0,,0,0,,2.0,1.0,1.0,2.0,1.0,7.0,,,3.0,2.0,,,,,1.0,
871472,Clermont Foot,99,68132,Ouparine Djoco,https://media.api-sports.io/football/players/68132.png,,40,G,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,31635,Jean Claude Billong,https://media.api-sports.io/football/players/31635.png,,5,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,20659,Arial Mendy,https://media.api-sports.io/football/players/20659.png,,19,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,20778,Yohann Magnin,https://media.api-sports.io/football/players/20778.png,17.0,7,M,6.5,False,True,0,8.0,7,2.0,1.0,0,0,,0,0,,,,,1.0,,1.0,,,,,,,,,,
871472,Clermont Foot,99,2955,Saîf-Eddine Khaoui,https://media.api-sports.io/football/players/2955.png,9.0,10,M,6.5,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,75,Brandon Baiye,https://media.api-sports.io/football/players/75.png,5.0,23,M,,False,True,0,3.0,3,1.0,,0,0,,0,0,,,,,,,,,,,1.0,,,,,,
871472,Clermont Foot,99,191674,Sofyan Chader,https://media.api-sports.io/football/players/191674.png,,69,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Clermont Foot,99,3384,Jodel Dossou,https://media.api-sports.io/football/players/3384.png,17.0,20,M,6.5,False,True,0,4.0,3,1.0,,0,0,,0,0,,,,,1.0,,1.0,,,,,,,,,,
871472,Clermont Foot,99,277056,Wabo Kamdem,https://media.api-sports.io/football/players/277056.png,,17,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Paris Saint Germain,85,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90.0,99,G,7.3,False,False,0,24.0,23,,,0,0,,0,0,0.0,,,,,,,,,,,,,,1.0,,
871472,Paris Saint Germain,85,738,Sergio Ramos,https://media.api-sports.io/football/players/738.png,67.0,4,D,6.9,False,False,0,54.0,50,7.0,,0,0,,0,0,,1.0,1.0,,,,4.0,3.0,1.0,1.0,,,,,,1.0,
871472,Paris Saint Germain,85,257,Marquinhos,https://media.api-sports.io/football/players/257.png,90.0,5,D,7.9,True,False,0,69.0,62,3.0,1.0,0,0,,0,0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,
871472,Paris Saint Germain,85,262,Presnel Kimpembe,https://media.api-sports.io/football/players/262.png,90.0,3,D,6.6,False,False,0,70.0,66,7.0,4.0,0,0,,0,0,,1.0,,,,3.0,1.0,,,1.0,1.0,,,,,,
871472,Paris Saint Germain,85,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,90.0,2,M,7.9,False,False,0,51.0,49,4.0,1.0,0,0,,0,0,,1.0,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,
871472,Paris Saint Germain,85,128384,Vitinha,https://media.api-sports.io/football/players/128384.png,67.0,17,M,6.5,False,False,0,57.0,52,11.0,1.0,1,0,,0,0,,1.0,,,,,4.0,3.0,2.0,2.0,4.0,,,,,,
871472,Paris Saint Germain,85,273,Marco Verratti,https://media.api-sports.io/football/players/273.png,82.0,6,M,7.2,False,False,0,95.0,88,14.0,1.0,0,0,,0,0,,,,,4.0,,9.0,3.0,3.0,2.0,2.0,,,,,,
871472,Paris Saint Germain,85,263482,Nuno Mendes,https://media.api-sports.io/football/players/263482.png,78.0,25,M,6.9,False,False,0,38.0,33,11.0,3.0,0,0,,0,0,,2.0,2.0,1.0,,,3.0,1.0,1.0,2.0,3.0,,,,,,1.0
871472,Paris Saint Germain,85,2056,Pablo Sarabia,https://media.api-sports.io/football/players/2056.png,78.0,19,F,6.7,False,False,0,28.0,22,2.0,,0,0,,0,0,,,,1.0,,,,1.0,,,1.0,,,,,,2.0
871472,Paris Saint Germain,85,154,Lionel Messi,https://media.api-sports.io/football/players/154.png,90.0,30,F,10,False,False,0,61.0,52,11.0,,0,0,,0,0,,5.0,4.0,4.0,1.0,,8.0,8.0,6.0,1.0,,2.0,,1.0,,,
871472,Paris Saint Germain,85,276,Neymar,https://media.api-sports.io/football/players/276.png,90.0,10,F,10,False,False,0,51.0,36,9.0,1.0,0,0,,0,0,,1.0,1.0,6.0,,,6.0,3.0,2.0,4.0,1.0,1.0,,3.0,,,1.0
871472,Paris Saint Germain,85,731,Keylor Navas,https://media.api-sports.io/football/players/731.png,,1,G,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Paris Saint Germain,85,258,Juan Bernat,https://media.api-sports.io/football/players/258.png,12.0,14,D,6.2,False,True,0,6.0,5,1.0,,0,0,,0,0,,1.0,1.0,,,,,1.0,,,,,,,,,
871472,Paris Saint Germain,85,7,Abdou Diallo,https://media.api-sports.io/football/players/7.png,,22,D,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Paris Saint Germain,85,1146,Nordi Mukiele,https://media.api-sports.io/football/players/1146.png,23.0,26,D,6.3,False,True,0,23.0,20,1.0,,0,0,,0,0,,,,,,,,1.0,,,,,,,,,
871472,Paris Saint Germain,85,271,Leandro Paredes,https://media.api-sports.io/football/players/271.png,23.0,8,M,7.7,False,True,0,36.0,35,1.0,,0,0,,0,0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,
871472,Paris Saint Germain,85,381,Danilo Pereira,https://media.api-sports.io/football/players/381.png,,15,M,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Paris Saint Germain,85,336657,Warren Zaïre-Emery,https://media.api-sports.io/football/players/336657.png,8.0,33,M,6.7,False,True,0,6.0,6,2.0,1.0,0,0,,0,0,,,,,,1.0,1.0,,,,,,,,,,
871472,Paris Saint Germain,85,147831,Arnaud Kalimuendo,https://media.api-sports.io/football/players/147831.png,,29,F,,False,True,0,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,
871472,Paris Saint Germain,85,174565,Hugo Ekitiké,https://media.api-sports.io/football/players/174565.png,12.0,44,F,6.5,False,True,0,4.0,4,1.0,,0,0,,0,0,,1.0,,,,,,1.0,,,,,,,,,
871473,Toulouse,96,21079,Maxime Dupé,https://media.api-sports.io/football/players/21079.png,90.0,30,G,6.9,False,False,1,39.0,33,,,0,0,,0,0,0.0,,,,,,,,,,,,,,3.0,,
871473,Toulouse,96,39229,Mikkel Desler,https://media.api-sports.io/football/players/39229.png,79.0,3,D,6.9,False,False,0,47.0,40,7.0,,0,0,,0,0,,,,,4.0,3.0,4.0,,,,1.0,,,,,,
871473,Toulouse,96,129681,Anthony Rouault,https://media.api-sports.io/football/players/129681.png,90.0,4,D,7.3,False,False,0,61.0,59,7.0,,0,0,,0,0,,,,1.0,1.0,2.0,4.0,,,1.0,,,,,,,
871473,Toulouse,96,15793,Rasmus Nicolaisen,https://media.api-sports.io/football/players/15793.png,90.0,2,D,6.6,False,False,0,56.0,46,5.0,,0,0,,0,0,,,,,1.0,2.0,4.0,,,1.0,,,,,,,
871473,Toulouse,96,22141,Issiaga Sylla,https://media.api-sports.io/football/players/22141.png,90.0,12,D,7.3,False,False,0,33.0,28,10.0,,0,0,,0,0,,,,,6.0,2.0,8.0,,,1.0,2.0,,,,,,
871473,Toulouse,96,36868,Stijn Spierings,https://media.api-sports.io/football/players/36868.png,90.0,17,M,6.9,False,False,0,59.0,50,10.0,1.0,0,0,,0,0,,1.0,,,2.0,,6.0,2.0,2.0,1.0,2.0,,,,,,
