fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,fouls_drawn,shots_on,offsides,goals_total,goals_assists,tackles_blocks,penalty_commited,penalty_won
747139,Alessandria,878,298046,Lorenzo Pellegrini,https://media.api-sports.io/football/players/298046.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Alessandria,878,31122,Gabriel Lunetta,https://media.api-sports.io/football/players/31122.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Alessandria,878,31247,Mattia Mustacchio,https://media.api-sports.io/football/players/31247.png,25.0,17,F,6.2,False,True,0,,4.0,1,0,0,0,0,,,,,,2.0,,,,,,,,,,,,,
747139,Alessandria,878,31685,Francesco Orlando,https://media.api-sports.io/football/players/31685.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Alessandria,878,31744,Simone Palombi,https://media.api-sports.io/football/players/31744.png,,29,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Alessandria,878,31244,Andrea Arrighini,https://media.api-sports.io/football/players/31244.png,25.0,11,F,6.7,False,True,0,,11.0,6,0,0,0,0,,,1.0,,,13.0,4.0,,,,2.0,1.0,,1.0,,,,,
747139,Frosinone,512,31098,Federico Ravaglia,https://media.api-sports.io/football/players/31098.png,90.0,1,G,6.2,False,False,1,,32.0,21,0,0,0,0,0.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
747139,Frosinone,512,31669,Tiago Casasola,https://media.api-sports.io/football/players/31669.png,90.0,95,D,7.2,False,False,0,,39.0,22,0,0,0,0,,,3.0,3.0,,10.0,7.0,,,2.0,,2.0,,,,1.0,,,
747139,Frosinone,512,268341,Federico Gatti,https://media.api-sports.io/football/players/268341.png,90.0,6,D,6.5,False,False,0,,42.0,28,1,0,0,0,,,,1.0,2.0,14.0,9.0,,,1.0,1.0,1.0,,,,,,,
747139,Frosinone,512,31551,Przemysław Szymiński,https://media.api-sports.io/football/players/31551.png,90.0,25,D,7,False,False,0,,47.0,37,0,0,0,0,,1.0,,1.0,1.0,13.0,10.0,,,,,1.0,1.0,,,,,,
747139,Frosinone,512,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90.0,11,D,6.7,False,False,0,,48.0,36,0,0,0,0,,1.0,,1.0,,8.0,5.0,1.0,,1.0,,2.0,,,,,,,
747139,Frosinone,512,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,57.0,7,M,6.6,False,False,0,,19.0,14,0,0,0,0,,3.0,,3.0,,7.0,4.0,,,1.0,,,,,,,,,
747139,Frosinone,512,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,89.0,8,M,7.6,True,False,0,,53.0,43,0,0,0,0,,,3.0,3.0,1.0,10.0,9.0,,,,1.0,2.0,,,,,,,
747139,Frosinone,512,291780,Daniel Boloca,https://media.api-sports.io/football/players/291780.png,90.0,21,M,7,False,False,0,,46.0,42,1,0,0,0,,2.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,,
747139,Frosinone,512,31219,Alessio Zerbin,https://media.api-sports.io/football/players/31219.png,57.0,24,F,6.2,False,False,0,,7.0,5,1,0,0,0,,,1.0,,,11.0,1.0,1.0,,,7.0,1.0,,1.0,,,,,
747139,Frosinone,512,37026,Andrija Novakovich,https://media.api-sports.io/football/players/37026.png,56.0,18,F,6.9,False,False,0,,18.0,8,0,0,0,0,,1.0,1.0,,,14.0,5.0,,,,,,1.0,,,,,,
747139,Frosinone,512,31658,Emanuele Cicerelli,https://media.api-sports.io/football/players/31658.png,67.0,17,F,6.6,False,False,0,,16.0,9,1,0,0,0,,1.0,1.0,,,12.0,5.0,5.0,3.0,,3.0,1.0,1.0,,,,,,
747139,Frosinone,512,31748,Victor De Lucia,https://media.api-sports.io/football/players/31748.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,31411,Stefano Minelli,https://media.api-sports.io/football/players/31411.png,,94,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,56309,Matteo Cotali,https://media.api-sports.io/football/players/56309.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,8731,Karlo Lulić,https://media.api-sports.io/football/players/8731.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,31085,Mirko Gori,https://media.api-sports.io/football/players/31085.png,,5,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,30838,Matteo Ricci,https://media.api-sports.io/football/players/30838.png,,88,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,31334,Luca Garritano,https://media.api-sports.io/football/players/31334.png,33.0,16,M,6.6,False,True,0,,17.0,15,0,0,0,0,,1.0,1.0,,,4.0,1.0,2.0,1.0,,1.0,,,,,,,,
747139,Frosinone,512,128489,Alessio Tribuzzi,https://media.api-sports.io/football/players/128489.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747139,Frosinone,512,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,33.0,27,F,6.3,False,True,0,,15.0,9,0,0,0,0,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,
747139,Frosinone,512,72388,Gabriel Charpentier,https://media.api-sports.io/football/players/72388.png,23.0,9,F,7.5,False,True,0,,3.0,,0,0,0,0,,2.0,,,,4.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,
747139,Frosinone,512,31091,Camillo Ciano,https://media.api-sports.io/football/players/31091.png,34.0,28,F,6.6,False,True,0,,12.0,6,1,0,0,0,,1.0,1.0,,,9.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,
747139,Frosinone,512,264479,Giacomo Manzari,https://media.api-sports.io/football/players/264479.png,1.0,78,M,,False,True,0,,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,90.0,13,G,6.2,False,False,2,3.0,29.0,15,0,0,0,0,0.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
747145,Crotone,501,30978,Giuseppe Cuomo,https://media.api-sports.io/football/players/30978.png,90.0,3,D,6.9,False,False,0,,54.0,46,0,0,0,0,,,,4.0,6.0,7.0,5.0,,,1.0,,1.0,,,,,,,
747145,Crotone,501,91503,Simone Canestrelli,https://media.api-sports.io/football/players/91503.png,90.0,19,D,6.7,False,False,0,,31.0,23,0,0,0,0,,,,1.0,1.0,13.0,7.0,,,1.0,2.0,2.0,,,,,1.0,,
747145,Crotone,501,30475,Nehuén Paz,https://media.api-sports.io/football/players/30475.png,45.0,30,D,6.5,False,False,0,,10.0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,31608,Vasile Mogoș,https://media.api-sports.io/football/players/31608.png,30.0,32,M,6.7,False,False,0,,9.0,2,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,,
747145,Crotone,501,30997,Niccolò Zanellato,https://media.api-sports.io/football/players/30997.png,90.0,21,M,7,False,False,0,,57.0,43,0,0,0,0,,,2.0,3.0,1.0,10.0,7.0,,,,1.0,1.0,,,,,,,
747145,Crotone,501,361,Miloš Vulić,https://media.api-sports.io/football/players/361.png,45.0,7,M,6.7,False,False,0,,19.0,18,0,0,0,0,,,,,,5.0,2.0,,,1.0,2.0,2.0,,,,,,,
747145,Crotone,501,30994,Salvatore Molina,https://media.api-sports.io/football/players/30994.png,78.0,17,M,7,True,False,0,,37.0,31,0,0,0,0,,1.0,1.0,1.0,,6.0,6.0,1.0,1.0,,,1.0,,,,,,,
747145,Crotone,501,180584,Brian Oddei,https://media.api-sports.io/football/players/180584.png,90.0,18,F,6.5,False,False,0,,26.0,17,0,0,0,0,,1.0,1.0,1.0,,16.0,4.0,10.0,2.0,1.0,2.0,1.0,,,,,,,
747145,Crotone,501,9072,Mirko Marić,https://media.api-sports.io/football/players/9072.png,90.0,99,F,6.5,False,False,0,,22.0,15,0,0,0,0,,1.0,,,,7.0,2.0,,,,1.0,,1.0,,,,,,
747145,Crotone,501,91490,Samuele Mulattieri,https://media.api-sports.io/football/players/91490.png,90.0,9,F,6.9,False,False,0,,20.0,18,0,0,0,0,,1.0,,1.0,,18.0,6.0,6.0,5.0,,,,1.0,,,,,,
747145,Crotone,501,31038,Gianluca Saro,https://media.api-sports.io/football/players/31038.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,30975,Marco Festa,https://media.api-sports.io/football/players/30975.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,31974,Davide Mondonico,https://media.api-sports.io/football/players/31974.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,91328,Santiago Visentin,https://media.api-sports.io/football/players/91328.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,53704,Ionuț Nedelcearu,https://media.api-sports.io/football/players/53704.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,56161,Marco Sala,https://media.api-sports.io/football/players/56161.png,45.0,29,M,6.5,False,True,0,,18.0,16,1,0,0,0,,,,,,4.0,1.0,,,,1.0,1.0,,1.0,,,,,
747145,Crotone,501,30477,Godfred Donsah,https://media.api-sports.io/football/players/30477.png,45.0,15,M,6.6,False,True,0,,27.0,22,0,0,0,0,,,1.0,,,4.0,2.0,,,,,1.0,,1.0,,,,,
747145,Crotone,501,56912,Pasquale Giannotti,https://media.api-sports.io/football/players/56912.png,58.0,23,M,6.3,False,True,0,,37.0,26,2,1,0,0,,,,3.0,,13.0,6.0,2.0,,1.0,3.0,2.0,,,,,,,
747145,Crotone,501,209,Thomas Schirò,https://media.api-sports.io/football/players/209.png,,44,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,142789,Luis Rojas,https://media.api-sports.io/football/players/142789.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,56918,Giuseppe Borello,https://media.api-sports.io/football/players/56918.png,,28,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Crotone,501,68410,Musa Juwara,https://media.api-sports.io/football/players/68410.png,12.0,11,M,6.6,False,True,0,,5.0,3,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,
747145,Benevento,506,30821,Nicolò Manfredini,https://media.api-sports.io/football/players/30821.png,90.0,12,G,7.6,False,False,0,2.0,42.0,24,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,,,
747145,Benevento,506,30620,Gaetano Letizia,https://media.api-sports.io/football/players/30620.png,90.0,3,D,8.7,True,False,0,,34.0,28,0,0,0,0,,2.0,2.0,1.0,1.0,5.0,2.0,,,2.0,,1.0,2.0,,1.0,1.0,,,
747145,Benevento,506,97,Kamil Glik,https://media.api-sports.io/football/players/97.png,90.0,15,D,7.2,False,False,0,,46.0,35,0,0,0,0,,,,3.0,1.0,9.0,8.0,,,1.0,,,,,,,,,
747145,Benevento,506,30737,Federico Barba,https://media.api-sports.io/football/players/30737.png,90.0,93,D,7.2,False,False,0,,41.0,34,0,0,0,0,,,,1.0,2.0,10.0,7.0,1.0,,,,3.0,,,,,1.0,,
747145,Benevento,506,8719,Daam Foulon,https://media.api-sports.io/football/players/8719.png,78.0,18,D,7.5,False,False,0,,20.0,18,0,0,0,0,,,,3.0,2.0,9.0,8.0,2.0,2.0,1.0,,1.0,,,,,,,
747145,Benevento,506,32011,Giacomo Calò,https://media.api-sports.io/football/players/32011.png,90.0,5,M,6.7,False,False,0,,57.0,48,1,0,0,0,,1.0,,,,4.0,2.0,,,,2.0,1.0,,,,,,,
747145,Benevento,506,30830,Gennaro Acampora,https://media.api-sports.io/football/players/30830.png,78.0,4,M,7,False,False,0,,34.0,27,0,0,0,0,,,1.0,,,5.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,,
747145,Benevento,506,30538,Enrico Brignola,https://media.api-sports.io/football/players/30538.png,45.0,99,M,6.3,False,False,0,,13.0,9,0,0,0,0,,,1.0,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,
747145,Benevento,506,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,90.0,23,M,6.9,False,False,0,,21.0,16,0,0,0,0,,,2.0,4.0,,13.0,4.0,2.0,,1.0,2.0,,,,,,,,
747145,Benevento,506,30628,Andrés Tello,https://media.api-sports.io/football/players/30628.png,70.0,8,M,6.2,False,False,0,,23.0,15,0,0,0,0,,1.0,,2.0,,13.0,4.0,2.0,,2.0,2.0,1.0,,,,,,,
747145,Benevento,506,30790,Gianluca Lapadula,https://media.api-sports.io/football/players/30790.png,83.0,9,F,7.3,False,False,0,,9.0,6,0,0,0,0,,4.0,1.0,,,10.0,4.0,1.0,1.0,,3.0,,2.0,2.0,1.0,,,,
747145,Benevento,506,333657,Gaspare Muraca,https://media.api-sports.io/football/players/333657.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,343887,Clemente Tartaro,https://media.api-sports.io/football/players/343887.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,31521,Alessandro Vogliacco,https://media.api-sports.io/football/players/31521.png,12.0,14,D,6.6,False,True,0,,6.0,5,0,0,0,0,,,,,,2.0,2.0,,,,,,,,,,,,
747145,Benevento,506,56278,Edoardo Masciangelo,https://media.api-sports.io/football/players/56278.png,20.0,32,D,6.6,False,True,0,,6.0,5,0,0,0,0,,1.0,,1.0,,4.0,2.0,,,,1.0,1.0,,1.0,,,,,
747145,Benevento,506,31148,Mattia Viviani,https://media.api-sports.io/football/players/31148.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,56164,Abdallah Basit,https://media.api-sports.io/football/players/56164.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,30630,Dejan Vokic,https://media.api-sports.io/football/players/30630.png,45.0,10,M,6.7,False,True,0,,25.0,18,0,0,0,0,,1.0,,1.0,,7.0,2.0,,,1.0,2.0,,1.0,,,,,,
747145,Benevento,506,30464,Marco Sau,https://media.api-sports.io/football/players/30464.png,,25,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,64024,Giuseppe Di Serio,https://media.api-sports.io/football/players/64024.png,12.0,20,F,6.6,False,True,0,,6.0,4,0,0,0,0,,,1.0,,,7.0,4.0,1.0,1.0,,,1.0,,,,,,,
747145,Benevento,506,30665,Gabriele Moncini,https://media.api-sports.io/football/players/30665.png,12.0,21,F,6.9,False,True,0,,4.0,3,0,0,0,0,,1.0,1.0,,,3.0,2.0,,,,,1.0,,,,,,,
747145,Benevento,506,32023,Salvatore Elia,https://media.api-sports.io/football/players/32023.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747145,Benevento,506,30637,Roberto Insigne,https://media.api-sports.io/football/players/30637.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,31474,Elhan Kastrati,https://media.api-sports.io/football/players/31474.png,90.0,36,G,5.9,False,False,2,,10.0,8,1,0,0,0,0.0,,,,,1.0,,,,,1.0,,,,,,,,
747142,Cittadella,510,136017,Tommaso Cassandro,https://media.api-sports.io/football/players/136017.png,90.0,84,D,6.3,False,False,0,,35.0,27,1,0,0,0,,2.0,,2.0,1.0,8.0,4.0,,,,3.0,,,,,,,,
747142,Cittadella,510,30649,Domenico Frare,https://media.api-sports.io/football/players/30649.png,85.0,15,D,7,False,False,0,,46.0,39,1,0,0,0,,,,2.0,2.0,8.0,5.0,,,,1.0,,,,,,,,
747142,Cittadella,510,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,90.0,5,D,6.2,True,False,0,,54.0,42,0,0,0,0,,,,,2.0,15.0,6.0,,,1.0,6.0,1.0,,,,,,,
747142,Cittadella,510,32064,Daniele Donnarumma,https://media.api-sports.io/football/players/32064.png,90.0,17,D,6.9,False,False,0,,82.0,59,0,0,0,0,,,1.0,3.0,1.0,14.0,9.0,2.0,2.0,,2.0,,,,,,,,
747142,Cittadella,510,31432,Davide Mazzocco,https://media.api-sports.io/football/players/31432.png,79.0,8,M,7.2,False,False,0,,23.0,16,0,0,0,0,,1.0,1.0,,,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0
747142,Cittadella,510,30928,Andrea Danzi,https://media.api-sports.io/football/players/30928.png,62.0,72,M,6.5,False,False,0,,41.0,30,0,0,0,0,,,,1.0,,5.0,3.0,2.0,1.0,,,1.0,,,,,,,
747142,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,90.0,23,M,7.2,False,False,0,,57.0,48,1,0,0,0,,1.0,2.0,3.0,,13.0,6.0,1.0,1.0,3.0,5.0,1.0,,,,,,,
747142,Cittadella,510,31497,Mirko Antonucci,https://media.api-sports.io/football/players/31497.png,85.0,48,M,6.7,False,False,0,,27.0,22,0,0,0,1,,2.0,3.0,,2.0,7.0,3.0,2.0,1.0,,,2.0,2.0,,,,,,
747142,Cittadella,510,50798,Orji Okwonkwo,https://media.api-sports.io/football/players/50798.png,90.0,22,F,6.7,False,False,0,,10.0,6,0,0,0,0,,1.0,,1.0,,11.0,3.0,,,,2.0,,,2.0,,,,,
747142,Cittadella,510,31181,Giacomo Beretta,https://media.api-sports.io/football/players/31181.png,62.0,11,F,6.2,False,False,0,,13.0,12,0,0,0,0,,1.0,,,,5.0,1.0,,,,1.0,1.0,,,,,,,
747142,Cittadella,510,30641,Luca Maniero,https://media.api-sports.io/football/players/30641.png,,77,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,31780,Vincenzo Ciriello,https://media.api-sports.io/football/players/31780.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,30645,Amedeo Benedetti,https://media.api-sports.io/football/players/30645.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,31106,Alessandro Mattioli,https://media.api-sports.io/football/players/31106.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,31675,Romano Perticone,https://media.api-sports.io/football/players/31675.png,14.0,2,D,6.2,False,True,0,,11.0,9,0,0,0,0,,,,,,2.0,,,,1.0,,,,,,,,,
747142,Cittadella,510,30596,Simone Icardi,https://media.api-sports.io/football/players/30596.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,31180,Enrico Baldini,https://media.api-sports.io/football/players/31180.png,28.0,92,M,7.3,False,True,0,,22.0,17,0,0,1,0,,2.0,2.0,1.0,,5.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,
747142,Cittadella,510,31770,Alessio Vita,https://media.api-sports.io/football/players/31770.png,28.0,16,M,6.9,False,True,0,,14.0,11,0,0,0,0,,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,
747142,Cittadella,510,91526,Valerio Mastrantonio,https://media.api-sports.io/football/players/91526.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,26982,Christian D'Urso,https://media.api-sports.io/football/players/26982.png,11.0,10,M,6.7,False,True,0,,12.0,10,1,0,0,0,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,
747142,Cittadella,510,57075,Luigi Cuppone,https://media.api-sports.io/football/players/57075.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Cittadella,510,56633,Camillo Tavernelli,https://media.api-sports.io/football/players/56633.png,14.0,21,F,6.2,False,True,0,,1.0,1,0,0,0,0,,,,,,2.0,,1.0,,,1.0,,,,,,,,
747142,Parma,523,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90.0,1,G,7.5,True,False,1,3.0,30.0,26,0,0,0,0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
747142,Parma,523,30420,Enrico Del Prato,https://media.api-sports.io/football/players/30420.png,90.0,15,D,7.5,False,False,0,,41.0,30,0,0,0,0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,
747142,Parma,523,2443,Yordan Osorio,https://media.api-sports.io/football/players/2443.png,90.0,24,D,7.2,False,False,0,,61.0,35,0,0,0,0,,,,3.0,2.0,10.0,9.0,1.0,1.0,,,,,,,,1.0,,
747142,Parma,523,30472,Danilo,https://media.api-sports.io/football/players/30472.png,90.0,5,D,6.9,False,False,0,,40.0,30,0,0,0,0,,1.0,,1.0,,5.0,3.0,,,,,1.0,,,,,,,
747142,Parma,523,1409,Elias Cobbaut,https://media.api-sports.io/football/players/1409.png,90.0,25,D,6.9,False,False,0,,51.0,36,1,0,0,0,,,,,3.0,7.0,4.0,,,,2.0,1.0,,,,,1.0,1.0,
747142,Parma,523,128338,Woyo Coulibaly,https://media.api-sports.io/football/players/128338.png,87.0,26,D,6.7,False,False,0,,33.0,27,0,0,0,0,,,,1.0,2.0,7.0,4.0,1.0,1.0,,,2.0,,,,,,,
747142,Parma,523,2057,Franco Vázquez,https://media.api-sports.io/football/players/2057.png,89.0,10,M,7.7,False,False,0,,41.0,25,0,0,0,0,,1.0,,3.0,2.0,20.0,11.0,4.0,2.0,3.0,1.0,6.0,1.0,,1.0,,,,
747142,Parma,523,14341,Stanko Jurić,https://media.api-sports.io/football/players/14341.png,90.0,11,M,6.5,False,False,0,,34.0,29,0,0,0,0,,,,1.0,2.0,10.0,3.0,1.0,,3.0,1.0,,,,,,,,
747142,Parma,523,6579,Juan Brunetta,https://media.api-sports.io/football/players/6579.png,90.0,8,M,7.5,False,False,0,,52.0,48,0,0,0,0,,1.0,2.0,3.0,4.0,10.0,4.0,1.0,,1.0,4.0,1.0,,,,1.0,,1.0,
747142,Parma,523,40592,Adrian Benedyczak,https://media.api-sports.io/football/players/40592.png,71.0,17,F,7.3,False,False,0,,14.0,7,0,0,0,0,,1.0,,,,15.0,7.0,,,1.0,1.0,5.0,1.0,2.0,1.0,,,,
747142,Parma,523,31348,Gennaro Tutino,https://media.api-sports.io/football/players/31348.png,87.0,9,F,6.9,False,False,0,,20.0,15,0,0,0,0,,,,,,12.0,8.0,1.0,1.0,1.0,,6.0,,2.0,,,,,
747142,Parma,523,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,289513,Martin Turk,https://media.api-sports.io/football/players/289513.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,275651,Ange Yohan Bonny,https://media.api-sports.io/football/players/275651.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,8553,Maxime Busi,https://media.api-sports.io/football/players/8553.png,12.0,27,D,6.5,False,True,0,,3.0,3,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
747142,Parma,523,138813,Aliou Badara Traore,https://media.api-sports.io/football/players/138813.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,1.0,19,M,,False,True,0,,2.0,1,0,0,0,0,,,,,,,,,,,,,,1.0,,,,,
747142,Parma,523,43036,Dennis Man,https://media.api-sports.io/football/players/43036.png,,98,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,12.0,45,F,6.3,False,True,0,,3.0,2,0,0,0,0,,,,,,3.0,2.0,,,,,,,,,,,,
747142,Parma,523,301323,Daniele Iacoponi,https://media.api-sports.io/football/players/301323.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747142,Parma,523,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,19.0,28,F,6.3,False,True,0,,5.0,4,0,0,0,0,,,,,,4.0,2.0,2.0,1.0,,,,,1.0,,,,,
747142,Parma,523,135749,Félix Correia,https://media.api-sports.io/football/players/135749.png,,77,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747144,Cremonese,520,30417,Marco Carnesecchi,https://media.api-sports.io/football/players/30417.png,90.0,12,G,7.3,False,False,1,5.0,18.0,15,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,,,
747144,Cremonese,520,30920,Alessandro Crescenzi,https://media.api-sports.io/football/players/30920.png,64.0,23,D,6.7,False,False,0,,28.0,24,0,0,0,0,,,1.0,,1.0,8.0,4.0,1.0,1.0,,1.0,2.0,,,,,,,
747144,Cremonese,520,30919,Matteo Bianchetti,https://media.api-sports.io/football/players/30919.png,90.0,15,D,7.2,True,False,0,,40.0,34,0,0,0,0,,,,2.0,4.0,13.0,8.0,,,,2.0,3.0,,,,,1.0,,
747144,Cremonese,520,30427,Caleb Okoli,https://media.api-sports.io/football/players/30427.png,90.0,55,D,7.2,False,False,0,,55.0,52,0,0,0,0,,,,1.0,1.0,7.0,6.0,,,,,1.0,,,,,2.0,,
747144,Cremonese,520,91358,Emanuele Valeri,https://media.api-sports.io/football/players/91358.png,90.0,3,D,6.7,False,False,0,,57.0,37,0,0,0,0,,1.0,3.0,,,9.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,
747144,Cremonese,520,30831,Paolo Bartolomei,https://media.api-sports.io/football/players/30831.png,64.0,16,M,6.6,False,False,0,,33.0,22,0,0,0,0,,2.0,1.0,,,6.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,
747144,Cremonese,520,31089,Luca Valzania,https://media.api-sports.io/football/players/31089.png,90.0,14,M,7.9,False,False,0,,64.0,57,0,0,0,0,,1.0,2.0,4.0,4.0,18.0,12.0,1.0,1.0,2.0,,4.0,1.0,,,,1.0,,
747144,Cremonese,520,876,Nicolò Fagioli,https://media.api-sports.io/football/players/876.png,90.0,21,M,7.3,False,False,0,,52.0,41,0,0,0,0,,1.0,1.0,3.0,,12.0,6.0,2.0,1.0,2.0,,2.0,,,,,,,
747144,Cremonese,520,31344,Jaime Báez,https://media.api-sports.io/football/players/31344.png,86.0,7,F,6.9,False,False,0,,40.0,23,0,0,0,0,,,2.0,1.0,,12.0,5.0,,,3.0,1.0,1.0,,,,,,,
747144,Cremonese,520,30939,Samuel Di Carmine,https://media.api-sports.io/football/players/30939.png,69.0,29,F,6.3,False,False,0,,9.0,5,0,0,0,0,,3.0,,,,8.0,3.0,1.0,,,1.0,1.0,,,,,,,
