fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,tackles_interceptions,fouls_drawn,passes_key,tackles_blocks,offsides,shots_total,shots_on,goals_total,penalty_commited,penalty_won
1212933,Espanyol,540,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,90.0,4,D,7.3,False,False,0,0.0,,27.0,19,7.0,5.0,0,0,0,0,,3.0,1.0,1.0,,2.0,2.0,,,1.0,,,,,,
1212933,Espanyol,540,47249,Leandro Cabrera,https://media.api-sports.io/football/players/47249.png,90.0,6,D,6.6,False,False,0,0.0,,27.0,16,6.0,2.0,0,0,0,0,,1.0,,,1.0,1.0,2.0,,,2.0,,,,,,
1212933,Espanyol,540,184420,Carlos Romero,https://media.api-sports.io/football/players/184420.png,90.0,22,D,7.5,False,False,0,0.0,,22.0,17,7.0,6.0,0,0,0,0,,4.0,1.0,,,,1.0,2.0,1.0,2.0,,1.0,,,,
1212933,Espanyol,540,127426,Pol Lozano,https://media.api-sports.io/football/players/127426.png,79.0,10,M,7,False,False,0,0.0,,35.0,26,9.0,5.0,0,0,0,0,,3.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,,
1212933,Espanyol,540,183699,Urko González,https://media.api-sports.io/football/players/183699.png,67.0,19,M,6.2,False,False,0,0.0,,17.0,11,7.0,1.0,1,0,0,0,,1.0,1.0,,,1.0,1.0,,,,,,,,,
1212933,Espanyol,540,182674,Jofre Carreras,https://media.api-sports.io/football/players/182674.png,79.0,17,M,7.3,False,False,0,0.0,,21.0,18,5.0,1.0,0,0,0,0,,1.0,2.0,,,1.0,,,2.0,,,3.0,2.0,,,
1212933,Espanyol,540,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,90.0,20,M,6.3,False,False,0,0.0,,24.0,19,6.0,2.0,0,0,0,0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,
1212933,Espanyol,540,47349,Javi Puado,https://media.api-sports.io/football/players/47349.png,89.0,7,M,6.7,True,False,0,0.0,,22.0,16,4.0,1.0,0,0,0,0,,1.0,,,,,,,2.0,,,3.0,,,,
1212933,Espanyol,540,312990,Roberto Fernández,https://media.api-sports.io/football/players/312990.png,79.0,2,F,7.3,False,False,0,0.0,,15.0,8,20.0,8.0,0,0,0,0,,1.0,2.0,1.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,
1212933,Espanyol,540,47478,Fernando Calero,https://media.api-sports.io/football/players/47478.png,23.0,5,D,6.7,False,True,0,0.0,,10.0,7,1.0,1.0,0,0,0,0,,1.0,,,,,3.0,,,,,,,,,
1212933,Espanyol,540,311344,Alejo Véliz,https://media.api-sports.io/football/players/311344.png,11.0,9,F,6.3,False,True,0,0.0,,4.0,3,2.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,46799,Edu Expósito,https://media.api-sports.io/football/players/46799.png,11.0,8,M,6.3,False,True,0,0.0,,8.0,4,2.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,297742,Antoniu Roca,https://media.api-sports.io/football/players/297742.png,11.0,31,F,6.3,False,True,0,0.0,,2.0,1,4.0,1.0,0,0,0,0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,
1212933,Espanyol,540,47398,Pere Milla,https://media.api-sports.io/football/players/47398.png,1.0,11,M,,False,True,0,0.0,,3.0,3,,,0,0,0,0,,,,,,,,,,,1.0,1.0,,,,
1212933,Espanyol,540,182735,Angel Fortuno,https://media.api-sports.io/football/players/182735.png,,33,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,162585,Pol Tristan Jimenez,https://media.api-sports.io/football/players/162585.png,,38,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,46709,Álvaro Tejero,https://media.api-sports.io/football/players/46709.png,,12,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,2042,Sergi Gómez,https://media.api-sports.io/football/players/2042.png,,3,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,46764,Brian Oliván,https://media.api-sports.io/football/players/46764.png,,14,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,47195,Álvaro Aguado,https://media.api-sports.io/football/players/47195.png,,18,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Espanyol,540,128478,Walid Cheddira,https://media.api-sports.io/football/players/128478.png,,16,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,47270,Unai Simón,https://media.api-sports.io/football/players/47270.png,90.0,1,G,6.5,False,False,1,0.0,3.0,23.0,20,1.0,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1212933,Athletic Club,531,47299,Andoni Gorosabel,https://media.api-sports.io/football/players/47299.png,70.0,2,D,6.9,False,False,0,0.0,,34.0,31,5.0,4.0,0,0,0,0,,3.0,,,,,2.0,,,,,,,,,
1212933,Athletic Club,531,47278,Daniel Vivian,https://media.api-sports.io/football/players/47278.png,90.0,3,D,6.6,False,False,0,0.0,,75.0,63,3.0,2.0,0,0,0,0,,2.0,,,1.0,,1.0,,,,,,,,,
1212933,Athletic Club,531,47271,Yeray Álvarez,https://media.api-sports.io/football/players/47271.png,70.0,5,D,6.9,False,False,0,0.0,,58.0,51,7.0,4.0,1,0,0,0,,,,,,1.0,1.0,,,1.0,,,,,,
1212933,Athletic Club,531,47273,Yuri Berchiche,https://media.api-sports.io/football/players/47273.png,90.0,17,D,7.3,False,False,0,0.0,,62.0,52,12.0,7.0,0,0,0,0,,4.0,2.0,,1.0,,3.0,2.0,3.0,,,,,,,
1212933,Athletic Club,531,383780,Mikel Jauregizar,https://media.api-sports.io/football/players/383780.png,90.0,23,M,7.2,False,False,0,0.0,,51.0,39,11.0,7.0,0,0,0,0,,5.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,
1212933,Athletic Club,531,182617,Beñat Prados,https://media.api-sports.io/football/players/182617.png,65.0,24,M,6.9,False,False,0,0.0,,25.0,20,7.0,4.0,0,0,0,0,,2.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,,
1212933,Athletic Club,531,47294,Iñaki Williams,https://media.api-sports.io/football/players/47294.png,90.0,9,M,6.6,True,False,0,0.0,,21.0,15,7.0,1.0,0,0,0,0,,,3.0,,,1.0,,,,,1.0,3.0,2.0,,,
1212933,Athletic Club,531,128398,Oihan Sancet,https://media.api-sports.io/football/players/128398.png,90.0,8,M,7.3,False,False,0,0.0,,22.0,19,4.0,1.0,0,0,0,0,,,1.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,
1212933,Athletic Club,531,30510,Álex Berenguer,https://media.api-sports.io/football/players/30510.png,65.0,7,M,6.3,False,False,0,0.0,,24.0,20,10.0,3.0,0,0,0,0,,,7.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,
1212933,Athletic Club,531,287680,Maroan Sannadi,https://media.api-sports.io/football/players/287680.png,78.0,21,F,7,False,False,0,0.0,,14.0,11,11.0,6.0,0,0,0,0,,,2.0,1.0,1.0,,,3.0,1.0,,,2.0,1.0,,,
1212933,Athletic Club,531,47418,Mikel Vesga,https://media.api-sports.io/football/players/47418.png,25.0,6,M,6.6,False,True,0,0.0,,20.0,16,4.0,4.0,0,0,0,0,,3.0,,,,,,,,,,,,,,
1212933,Athletic Club,531,183799,Nico Williams,https://media.api-sports.io/football/players/183799.png,25.0,10,F,6.6,False,True,0,1.0,,9.0,5,9.0,4.0,0,0,0,0,,,4.0,1.0,,2.0,,2.0,3.0,,,,,,,
1212933,Athletic Club,531,183849,Aitor Paredes,https://media.api-sports.io/football/players/183849.png,20.0,4,D,6.5,False,True,0,0.0,,13.0,9,5.0,2.0,0,0,0,0,,,,,,1.0,1.0,1.0,,,,,,,,
1212933,Athletic Club,531,47275,Óscar de Marcos,https://media.api-sports.io/football/players/47275.png,20.0,18,D,6.6,False,True,0,0.0,,9.0,9,,,0,0,0,0,,,,,,,,,1.0,,,,,,,
1212933,Athletic Club,531,47291,Gorka Guruzeta,https://media.api-sports.io/football/players/47291.png,12.0,12,F,6.3,False,True,0,0.0,,4.0,3,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,183848,Julen Agirrezabala,https://media.api-sports.io/football/players/183848.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,47277,Unai Núñez,https://media.api-sports.io/football/players/47277.png,,14,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,47276,Íñigo Lekue,https://media.api-sports.io/football/players/47276.png,,15,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,336998,Adama Boiro,https://media.api-sports.io/football/players/336998.png,,32,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,437643,Peio Canales,https://media.api-sports.io/football/players/437643.png,,28,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,377257,Endika Buján,https://media.api-sports.io/football/players/377257.png,,43,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212933,Athletic Club,531,332308,Unai Gómez,https://media.api-sports.io/football/players/332308.png,,20,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,169295,Karl Hein,https://media.api-sports.io/football/players/169295.png,90.0,13,G,6,False,False,4,0.0,2.0,33.0,27,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1208706,Valladolid,720,47078,Luis Pérez,https://media.api-sports.io/football/players/47078.png,90.0,2,D,6.3,False,False,0,0.0,,54.0,45,6.0,3.0,0,0,0,0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,
1208706,Valladolid,720,1926,Joseph Aidoo,https://media.api-sports.io/football/players/1926.png,90.0,16,D,6.3,False,False,0,0.0,,81.0,77,2.0,2.0,0,0,0,0,,2.0,,,,,2.0,,,,,,,,,
1208706,Valladolid,720,298064,David Torres,https://media.api-sports.io/football/players/298064.png,90.0,3,D,6.2,False,False,0,0.0,,93.0,82,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,30770,Antonio Candela,https://media.api-sports.io/football/players/30770.png,90.0,22,D,6,False,False,0,0.0,,51.0,44,5.0,2.0,0,0,0,0,,,2.0,1.0,,1.0,,,,,,,,,,
1208706,Valladolid,720,28373,Tamás Nikitscher,https://media.api-sports.io/football/players/28373.png,90.0,4,M,6.6,False,False,0,0.0,,59.0,58,5.0,4.0,1,0,0,0,,2.0,,,,1.0,,1.0,,,,,,,,
1208706,Valladolid,720,2717,Anuar,https://media.api-sports.io/football/players/2717.png,90.0,23,M,6.3,True,False,0,0.0,,25.0,22,8.0,5.0,1,0,0,0,,2.0,1.0,,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,
1208706,Valladolid,720,719,Florian Grillitsch,https://media.api-sports.io/football/players/719.png,45.0,8,M,6.2,False,False,0,0.0,,12.0,9,3.0,,0,0,0,0,,,,,1.0,,,,,,,1.0,1.0,,,
1208706,Valladolid,720,343205,Mario Martin,https://media.api-sports.io/football/players/343205.png,74.0,12,M,7.3,False,False,0,0.0,,49.0,42,9.0,5.0,0,0,0,0,,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,
1208706,Valladolid,720,431921,Adam Aznou,https://media.api-sports.io/football/players/431921.png,45.0,39,M,6.3,False,False,0,0.0,,11.0,7,10.0,7.0,0,0,0,0,,,2.0,2.0,1.0,,,3.0,,,,,,,,
1208706,Valladolid,720,162028,Juanmi Latasa,https://media.api-sports.io/football/players/162028.png,61.0,14,F,6.9,False,False,0,0.0,,12.0,8,5.0,4.0,0,0,0,0,,,,,,,,1.0,,,,1.0,,,,
1208706,Valladolid,720,8587,Selim Amallah,https://media.api-sports.io/football/players/8587.png,45.0,21,M,6.3,False,True,0,0.0,,18.0,15,10.0,5.0,1,0,0,0,,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,
1208706,Valladolid,720,2459,Darwin Machís,https://media.api-sports.io/football/players/2459.png,45.0,18,F,6.7,False,True,0,0.0,,20.0,18,,,0,0,0,0,,,,,,,,,,,,1.0,,,,
1208706,Valladolid,720,8518,Mamadou Sylla,https://media.api-sports.io/football/players/8518.png,29.0,7,F,6.3,False,True,0,0.0,,9.0,6,4.0,1.0,1,0,0,0,,,,,,2.0,,,,,2.0,1.0,,,,
1208706,Valladolid,720,14341,Stanko Jurić,https://media.api-sports.io/football/players/14341.png,16.0,20,M,6.5,False,True,0,0.0,,12.0,9,1.0,,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,
1208706,Valladolid,720,41320,André Ferreira,https://media.api-sports.io/football/players/41320.png,,1,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,48372,Eray Cömert,https://media.api-sports.io/football/players/48372.png,,15,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,72048,Cenk Özkaçar,https://media.api-sports.io/football/players/72048.png,,6,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,332304,Raúl Chasco,https://media.api-sports.io/football/players/332304.png,,30,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,331004,Chuky,https://media.api-sports.io/football/players/331004.png,,28,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,46979,Iván Sánchez,https://media.api-sports.io/football/players/46979.png,,10,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Valladolid,720,440339,Adrián Arnu,https://media.api-sports.io/football/players/440339.png,,29,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,19172,Ørjan Nyland,https://media.api-sports.io/football/players/19172.png,90.0,13,G,7.3,False,False,0,0.0,1.0,32.0,17,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1208706,Sevilla,536,195923,José Ángel Carmona,https://media.api-sports.io/football/players/195923.png,90.0,2,D,7.3,False,False,0,0.0,,64.0,53,6.0,4.0,0,0,0,0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
1208706,Sevilla,536,1489,Nemanja Gudelj,https://media.api-sports.io/football/players/1489.png,85.0,6,D,6.9,True,False,0,0.0,,63.0,59,4.0,1.0,0,0,0,0,,1.0,,,1.0,1.0,,,,,,,,,,
1208706,Sevilla,536,297311,Kike Salas,https://media.api-sports.io/football/players/297311.png,90.0,4,D,6.9,False,False,0,0.0,,68.0,57,5.0,3.0,0,0,0,0,,1.0,,,1.0,,,2.0,,,,,,,,
1208706,Sevilla,536,47329,Adrià Pedrosa,https://media.api-sports.io/football/players/47329.png,90.0,3,D,7.2,False,False,0,0.0,,39.0,30,8.0,2.0,1,0,0,0,,,1.0,1.0,1.0,4.0,,1.0,2.0,1.0,,,,,,
1208706,Sevilla,536,182772,Juanlu Sánchez,https://media.api-sports.io/football/players/182772.png,82.0,26,M,8.6,False,False,0,1.0,,18.0,17,7.0,1.0,0,0,0,0,,1.0,1.0,,1.0,1.0,,,2.0,,,3.0,3.0,2.0,,
1208706,Sevilla,536,21004,Lucien Agoumé,https://media.api-sports.io/football/players/21004.png,90.0,18,M,6.9,False,False,0,0.0,,45.0,41,7.0,3.0,0,0,0,0,,2.0,1.0,,,,,,,1.0,,,,,,
1208706,Sevilla,536,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90.0,20,M,6.9,False,False,0,0.0,,63.0,56,6.0,4.0,0,0,0,0,,,2.0,1.0,,,3.0,2.0,,,,,,,,
1208706,Sevilla,536,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,85.0,11,F,8.7,False,False,0,1.0,,24.0,21,7.0,4.0,0,0,0,0,,1.0,1.0,,1.0,,,3.0,2.0,,,4.0,2.0,1.0,,
1208706,Sevilla,536,185398,Isaac Romero,https://media.api-sports.io/football/players/185398.png,75.0,7,F,7.2,False,False,0,0.0,,13.0,9,6.0,3.0,1,0,0,0,,,2.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,
1208706,Sevilla,536,48471,Ruben Vargas,https://media.api-sports.io/football/players/48471.png,82.0,5,F,7.3,False,False,0,1.0,,29.0,26,7.0,2.0,0,0,0,0,,2.0,1.0,,2.0,2.0,1.0,,2.0,,,2.0,,,,
1208706,Sevilla,536,39121,Chidera Ejuke,https://media.api-sports.io/football/players/39121.png,15.0,21,F,7,False,True,0,1.0,,12.0,12,1.0,,0,0,0,0,,,1.0,,,,,,1.0,,,,,,,
1208706,Sevilla,536,331607,Manu Bueno,https://media.api-sports.io/football/players/331607.png,8.0,28,M,6.7,False,True,0,0.0,,7.0,7,2.0,1.0,0,0,0,0,,,,,,1.0,,1.0,,,,1.0,,,,
1208706,Sevilla,536,1650,Suso,https://media.api-sports.io/football/players/1650.png,8.0,10,M,6.6,False,True,0,0.0,,7.0,6,1.0,,0,0,0,0,,,,,,,,,1.0,,,,,,,
1208706,Sevilla,536,197196,Ramón Martínez,https://media.api-sports.io/football/players/197196.png,8.0,35,D,6.6,False,True,0,0.0,,10.0,9,2.0,2.0,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,
1208706,Sevilla,536,162126,Peque Fernández,https://media.api-sports.io/football/players/162126.png,8.0,14,F,6.7,False,True,0,0.0,,5.0,5,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,331330,Matías Árbol,https://media.api-sports.io/football/players/331330.png,,33,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,47016,Álvaro Fernández,https://media.api-sports.io/football/players/47016.png,,1,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,433,Marcão,https://media.api-sports.io/football/players/433.png,,23,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,335034,Pablo Rivera,https://media.api-sports.io/football/players/335034.png,,37,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208706,Sevilla,536,340152,Stanis Idumbo Muzambo,https://media.api-sports.io/football/players/340152.png,,27,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208708,Mallorca,798,61142,Dominik Greif,https://media.api-sports.io/football/players/61142.png,90.0,1,G,7.2,False,False,1,0.0,3.0,27.0,17,2.0,2.0,0,0,0,0,0.0,,,,,,,1.0,,,,,,,,
1208708,Mallorca,798,26302,Pablo Maffeo,https://media.api-sports.io/football/players/26302.png,89.0,23,D,6.6,False,False,0,0.0,,32.0,22,20.0,11.0,0,0,0,0,,2.0,5.0,2.0,3.0,1.0,,4.0,,,,,,,,
1208708,Mallorca,798,46738,Martin Valjent,https://media.api-sports.io/football/players/46738.png,90.0,24,D,6.6,False,False,0,0.0,,40.0,36,5.0,2.0,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,
1208708,Mallorca,798,46733,Antonio Raíllo,https://media.api-sports.io/football/players/46733.png,90.0,21,D,6.9,True,False,0,0.0,,49.0,45,6.0,4.0,0,0,0,0,,,,,1.0,1.0,,,,1.0,,,,,,
1208708,Mallorca,798,64268,Johan Mojica,https://media.api-sports.io/football/players/64268.png,90.0,22,D,7,False,False,0,1.0,,44.0,34,7.0,3.0,0,0,0,0,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,
1208708,Mallorca,798,414,Omar Mascarell,https://media.api-sports.io/football/players/414.png,90.0,5,M,7.2,False,False,0,0.0,,46.0,39,7.0,6.0,0,0,0,0,,2.0,,,,1.0,1.0,,,,,,,,,
1208708,Mallorca,798,47336,Sergi Darder,https://media.api-sports.io/football/players/47336.png,90.0,10,M,7.5,False,False,0,0.0,,51.0,46,9.0,5.0,0,0,0,0,,1.0,2.0,2.0,2.0,1.0,,,2.0,,,,,,,
1208708,Mallorca,798,25375,Takuma Asano,https://media.api-sports.io/football/players/25375.png,71.0,11,M,6.6,False,False,0,0.0,,7.0,5,11.0,5.0,0,0,0,0,,,3.0,1.0,,,,4.0,,,1.0,2.0,,,,
1208708,Mallorca,798,46742,Dani Rodríguez,https://media.api-sports.io/football/players/46742.png,86.0,14,M,7.6,False,False,0,1.0,,28.0,25,9.0,2.0,0,0,0,0,,,1.0,1.0,3.0,2.0,,,1.0,,,3.0,2.0,1.0,,
1208708,Mallorca,798,84086,Robert Navarro,https://media.api-sports.io/football/players/84086.png,72.0,27,M,7.7,False,False,0,0.0,,37.0,33,11.0,6.0,0,0,0,0,,,9.0,6.0,,,1.0,,2.0,,,1.0,,,,
1208708,Mallorca,798,50048,Vedat Muriqi,https://media.api-sports.io/football/players/50048.png,86.0,7,F,8.3,False,False,0,0.0,,19.0,9,16.0,8.0,0,0,0,0,,,2.0,1.0,,,1.0,1.0,2.0,,1.0,4.0,3.0,2.0,,
1208708,Mallorca,798,2001,Cyle Larin,https://media.api-sports.io/football/players/2001.png,19.0,17,F,6.7,False,True,0,0.0,,6.0,5,4.0,2.0,1,0,0,0,,,,,1.0,,,1.0,,1.0,2.0,,,,,
1208708,Mallorca,798,107194,Antonio Sánchez,https://media.api-sports.io/football/players/107194.png,18.0,18,M,6.9,False,True,0,0.0,,13.0,10,3.0,2.0,0,0,0,0,,2.0,,,1.0,,,,,,,,,,,
1208708,Mallorca,798,920,Toni Lato,https://media.api-sports.io/football/players/920.png,10.0,3,D,6.3,False,True,0,0.0,,5.0,3,,,0,0,0,0,,,,,,,,,,,,,,,,
1208708,Mallorca,798,108519,Mateu Morey,https://media.api-sports.io/football/players/108519.png,10.0,2,D,6.3,False,True,0,0.0,,6.0,6,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,,
