fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,offsides,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,shots_total,fouls_committed,fouls_drawn,shots_on,passes_key,goals_total,goals_assists,penalty_won,penalty_commited
871331,Bayern Munich,157,203331,Johannes Schenk,https://media.api-sports.io/football/players/203331.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871331,Bayern Munich,157,498,Sven Ulreich,https://media.api-sports.io/football/players/498.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871331,Bayern Munich,157,125171,Josip Stanišić,https://media.api-sports.io/football/players/125171.png,30.0,44,D,6.9,False,True,0,,11.0,8,0,0,0,0,,,4.0,,,5.0,5.0,1.0,1.0,,,,,,,,,,
871331,Bayern Munich,157,531,Daley Blind,https://media.api-sports.io/football/players/531.png,12.0,23,D,6.3,False,True,0,,4.0,4,0,0,0,0,,,,,,2.0,2.0,,,,,,,,,,,,
871331,Bayern Munich,157,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871331,Bayern Munich,157,327895,Paul Wanner,https://media.api-sports.io/football/players/327895.png,12.0,14,M,6.3,False,True,0,,2.0,2,1,0,0,0,,,,,,5.0,2.0,2.0,2.0,,,1.0,,,,,,,
871331,Bayern Munich,157,510,Serge Gnabry,https://media.api-sports.io/football/players/510.png,35.0,7,F,6.7,False,True,0,,12.0,11,0,0,0,0,,,,,2.0,3.0,,,,,,,,,1.0,,,,
871331,Bayern Munich,157,270510,Mathys Tel,https://media.api-sports.io/football/players/270510.png,30.0,39,F,6.2,False,True,0,,11.0,7,1,0,0,0,,1.0,,,,15.0,7.0,5.0,1.0,,,1.0,1.0,,,,,,
871342,FC Schalke 04,174,396,Ralf Fährmann,https://media.api-sports.io/football/players/396.png,90.0,1,G,7.2,False,False,0,2.0,41.0,25,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,,,
871342,FC Schalke 04,174,25007,Cedric Brunner,https://media.api-sports.io/football/players/25007.png,63.0,27,D,6.7,True,False,0,,20.0,12,0,0,0,0,,,,,,6.0,3.0,,,,,,2.0,,,,,,
871342,FC Schalke 04,174,18944,Maya Yoshida,https://media.api-sports.io/football/players/18944.png,90.0,4,D,7.2,False,False,0,,55.0,39,0,0,0,0,,,3.0,,1.0,10.0,8.0,,,,,,1.0,,,,,,
871342,FC Schalke 04,174,231032,Moritz Jenz,https://media.api-sports.io/football/players/231032.png,90.0,25,D,6.7,False,False,0,,36.0,26,0,0,0,0,,1.0,1.0,,1.0,15.0,6.0,,,,2.0,4.0,1.0,1.0,,,,,1.0
871342,FC Schalke 04,174,1932,Jere Uronen,https://media.api-sports.io/football/players/1932.png,90.0,18,D,7.2,False,False,0,,29.0,19,0,0,0,0,,,1.0,,1.0,11.0,9.0,2.0,1.0,,,,2.0,,,,,,
871342,FC Schalke 04,174,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,90.0,30,M,6.9,False,False,0,,27.0,14,0,0,0,0,,1.0,1.0,,,20.0,8.0,4.0,1.0,,6.0,,2.0,,1.0,,,,
871342,FC Schalke 04,174,1156,Tom Krauß,https://media.api-sports.io/football/players/1156.png,90.0,6,M,6.6,False,False,0,,26.0,18,0,0,0,0,,,,,2.0,9.0,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,
871342,FC Schalke 04,174,33578,Soichiro Kozuki,https://media.api-sports.io/football/players/33578.png,73.0,38,M,6.7,False,False,0,,9.0,6,0,0,0,0,,,1.0,,,12.0,4.0,3.0,,,2.0,2.0,2.0,2.0,,,,,
871342,FC Schalke 04,174,108563,Rodrigo Zalazar,https://media.api-sports.io/football/players/108563.png,90.0,10,M,7.6,False,False,0,,18.0,11,1,0,0,0,,,,,,14.0,9.0,4.0,3.0,,1.0,,3.0,,4.0,,,,
871342,FC Schalke 04,174,24910,Tim Skarke,https://media.api-sports.io/football/players/24910.png,45.0,20,M,6.5,False,False,0,,11.0,5,0,0,0,0,,1.0,1.0,,,7.0,2.0,1.0,,,,1.0,1.0,,,,,,
871342,FC Schalke 04,174,1372,Michael Frey,https://media.api-sports.io/football/players/1372.png,87.0,26,F,6.9,False,False,0,,29.0,14,0,0,0,0,,,1.0,,,17.0,6.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,,,
871342,FC Schalke 04,174,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,FC Schalke 04,174,36888,Thomas Ouwejan,https://media.api-sports.io/football/players/36888.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,FC Schalke 04,174,178375,Henning Matriciani,https://media.api-sports.io/football/players/178375.png,,41,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,FC Schalke 04,174,48371,Éder Balanta,https://media.api-sports.io/football/players/48371.png,,33,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,FC Schalke 04,174,203018,Mehmet Aydin,https://media.api-sports.io/football/players/203018.png,27.0,23,M,6.3,False,True,0,,8.0,3,0,0,0,0,,,2.0,,,6.0,3.0,2.0,1.0,2.0,,,,,,,,,
871342,FC Schalke 04,174,24797,Dominick Drexler,https://media.api-sports.io/football/players/24797.png,17.0,24,M,6.7,False,True,0,,4.0,3,0,0,0,0,,2.0,,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,
871342,FC Schalke 04,174,25242,Marius Bülter,https://media.api-sports.io/football/players/25242.png,45.0,11,F,7.3,False,True,0,,9.0,6,0,0,0,0,,,,,,6.0,5.0,1.0,1.0,,1.0,,4.0,1.0,2.0,,,,
871342,FC Schalke 04,174,25466,Kenan Karaman,https://media.api-sports.io/football/players/25466.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,FC Schalke 04,174,24812,Simon Terodde,https://media.api-sports.io/football/players/24812.png,11.0,9,F,6.3,False,True,0,,2.0,,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,2918,Koen Casteels,https://media.api-sports.io/football/players/2918.png,90.0,1,G,7.9,False,False,0,5.0,40.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,25917,Ridle Baku,https://media.api-sports.io/football/players/25917.png,90.0,20,D,6.3,False,False,0,,26.0,18,0,0,0,0,,1.0,,1.0,1.0,10.0,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,,
871342,VfL Wolfsburg,161,1408,Sebastiaan Bornauw,https://media.api-sports.io/football/players/1408.png,53.0,3,D,6.9,False,False,0,,22.0,16,0,0,0,0,,,1.0,1.0,,8.0,5.0,,,,,1.0,,,,,,,
871342,VfL Wolfsburg,161,152849,Micky van de Ven,https://media.api-sports.io/football/players/152849.png,90.0,5,D,7.3,False,False,0,,35.0,22,0,0,0,0,,,1.0,2.0,1.0,5.0,3.0,,,,,1.0,,,,,,,
871342,VfL Wolfsburg,161,25208,Paulo Otávio,https://media.api-sports.io/football/players/25208.png,90.0,6,D,7.5,False,False,0,,28.0,13,0,0,0,0,,,6.0,,,18.0,13.0,4.0,2.0,,,1.0,2.0,,,,,,
871342,VfL Wolfsburg,161,25408,Maximilian Arnold,https://media.api-sports.io/football/players/25408.png,87.0,27,M,5.9,True,False,0,,25.0,14,0,0,0,1,,,1.0,,,14.0,4.0,,,3.0,1.0,3.0,1.0,,,,,,
871342,VfL Wolfsburg,161,25400,Yannick Gerhardt,https://media.api-sports.io/football/players/25400.png,53.0,31,M,6.3,False,False,0,,11.0,6,1,0,0,0,,,1.0,,,11.0,4.0,,,,,2.0,,,,,,,
871342,VfL Wolfsburg,161,126642,Patrick Wimmer,https://media.api-sports.io/football/players/126642.png,53.0,39,M,6.9,False,False,0,,9.0,5,1,0,0,0,,,,,1.0,10.0,4.0,1.0,,1.0,,1.0,2.0,,,,,1.0,
871342,VfL Wolfsburg,161,30484,Mattias Svanberg,https://media.api-sports.io/football/players/30484.png,90.0,32,M,6.3,False,False,0,,19.0,12,1,0,0,0,,1.0,,,1.0,8.0,4.0,1.0,,1.0,,2.0,2.0,,,,,,
871342,VfL Wolfsburg,161,40560,Jakub Kamiński,https://media.api-sports.io/football/players/40560.png,90.0,16,M,6.3,False,False,0,,22.0,17,0,0,0,0,,1.0,,,,9.0,5.0,2.0,2.0,1.0,3.0,1.0,,2.0,1.0,,,,
871342,VfL Wolfsburg,161,1302,Jonas Wind,https://media.api-sports.io/football/players/1302.png,90.0,23,F,7.5,False,False,0,,27.0,16,0,0,0,0,,,1.0,1.0,,24.0,12.0,1.0,,1.0,3.0,1.0,1.0,,2.0,,,,
871342,VfL Wolfsburg,161,25396,Pavao Pervan,https://media.api-sports.io/football/players/25396.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,20995,Maxence Lacroix,https://media.api-sports.io/football/players/20995.png,37.0,4,D,6.9,False,True,0,,11.0,8,0,0,0,0,,,1.0,1.0,,5.0,4.0,,,,,1.0,,,,,,,
871342,VfL Wolfsburg,161,21570,Nicolas Cozza,https://media.api-sports.io/football/players/21570.png,,8,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,637,Felix Nmecha,https://media.api-sports.io/football/players/637.png,37.0,22,M,6.5,False,True,0,,15.0,8,0,0,0,0,,,1.0,,,12.0,6.0,2.0,,1.0,,2.0,1.0,,,,,,
871342,VfL Wolfsburg,161,25410,Josuha Guilavogui,https://media.api-sports.io/football/players/25410.png,11.0,29,M,6.3,False,True,0,,3.0,2,1,0,0,0,,,,,,2.0,1.0,,,,,1.0,,,,,,,
871342,VfL Wolfsburg,161,149557,Kevin Paredes,https://media.api-sports.io/football/players/149557.png,37.0,40,M,6.9,False,True,0,,5.0,4,0,0,0,0,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,,
871342,VfL Wolfsburg,161,26260,Luca Waldschmidt,https://media.api-sports.io/football/players/26260.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,19461,Lukas Nmecha,https://media.api-sports.io/football/players/19461.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871342,VfL Wolfsburg,161,81573,Omar Marmoush,https://media.api-sports.io/football/players/81573.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,Bayern Munich,157,2802,Yann Sommer,https://media.api-sports.io/football/players/2802.png,90.0,27,G,7.3,False,False,0,1.0,39.0,31,0,0,0,0,0.0,,,,,1.0,,,,,,,,,,,,,
871335,Bayern Munich,157,2725,Benjamin Pavard,https://media.api-sports.io/football/players/2725.png,90.0,5,D,7.9,False,False,0,,77.0,70,0,0,0,0,,,1.0,,2.0,5.0,4.0,,,,,1.0,2.0,,2.0,,,,
871335,Bayern Munich,157,1149,Dayot Upamecano,https://media.api-sports.io/football/players/1149.png,90.0,2,D,6.9,False,False,0,,47.0,41,0,0,0,0,,,1.0,,1.0,10.0,5.0,1.0,,,,1.0,2.0,,,,,,
871335,Bayern Munich,157,532,Matthijs de Ligt,https://media.api-sports.io/football/players/532.png,90.0,4,D,7.9,False,False,0,,59.0,50,0,0,0,0,,,1.0,1.0,1.0,13.0,10.0,,,,1.0,,1.0,1.0,1.0,,,,
871335,Bayern Munich,157,511,Leon Goretzka,https://media.api-sports.io/football/players/511.png,90.0,8,M,7.2,False,False,0,,62.0,50,0,0,0,0,,,1.0,,3.0,13.0,6.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,
871335,Bayern Munich,157,510,Serge Gnabry,https://media.api-sports.io/football/players/510.png,90.0,7,M,8.5,False,False,0,,65.0,58,0,0,1,0,,,3.0,,,11.0,6.0,2.0,2.0,,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,
871335,Bayern Munich,157,644,Leroy Sané,https://media.api-sports.io/football/players/644.png,77.0,10,M,7,False,False,0,,48.0,40,0,0,0,0,,,1.0,,,15.0,8.0,8.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,,
871335,Bayern Munich,157,181812,Jamal Musiala,https://media.api-sports.io/football/players/181812.png,67.0,42,M,7,False,False,0,,28.0,22,0,0,0,0,,,,,,5.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,
871335,Bayern Munich,157,855,João Cancelo,https://media.api-sports.io/football/players/855.png,60.0,22,M,7.3,False,False,0,,33.0,21,0,0,0,0,,,3.0,,1.0,11.0,4.0,2.0,,1.0,1.0,2.0,,,3.0,,,,
871335,Bayern Munich,157,275,Eric Maxim Choupo-Moting,https://media.api-sports.io/football/players/275.png,67.0,13,F,5.9,False,False,0,,14.0,12,0,0,0,0,,,,,,7.0,2.0,3.0,1.0,,2.0,,,,2.0,,,,
871335,Bayern Munich,157,522,Thomas Müller,https://media.api-sports.io/football/players/522.png,45.0,25,F,7.6,True,False,0,,34.0,26,0,0,0,0,,,1.0,,,5.0,4.0,1.0,,,2.0,,,2.0,,1.0,,,
871335,Bayern Munich,157,498,Sven Ulreich,https://media.api-sports.io/football/players/498.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,Bayern Munich,157,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,Bayern Munich,157,531,Daley Blind,https://media.api-sports.io/football/players/531.png,23.0,23,D,6.9,False,True,0,,17.0,16,0,0,0,0,,,,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,
871335,Bayern Munich,157,125171,Josip Stanišić,https://media.api-sports.io/football/players/125171.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,Bayern Munich,157,509,Alphonso Davies,https://media.api-sports.io/football/players/509.png,45.0,19,D,6.5,False,True,0,,34.0,31,0,0,0,0,,,,,,7.0,4.0,4.0,2.0,1.0,,,1.0,,,,,,
871335,Bayern Munich,157,327895,Paul Wanner,https://media.api-sports.io/football/players/327895.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,Bayern Munich,157,327897,Arijon Ibrahimović,https://media.api-sports.io/football/players/327897.png,13.0,46,M,6.9,False,True,0,,8.0,7,0,0,0,0,,,1.0,,,4.0,4.0,,,,2.0,,1.0,2.0,1.0,,,,
871335,Bayern Munich,157,508,Kingsley Coman,https://media.api-sports.io/football/players/508.png,30.0,11,F,7.3,False,True,0,,22.0,18,0,0,0,0,,,,1.0,,5.0,2.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,
871335,Bayern Munich,157,270510,Mathys Tel,https://media.api-sports.io/football/players/270510.png,23.0,39,F,6.3,False,True,0,,9.0,6,1,0,0,0,,,,,,5.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,
871335,VfL BOCHUM,176,25058,Manuel Riemann,https://media.api-sports.io/football/players/25058.png,90.0,1,G,7.3,False,False,3,9.0,53.0,34,0,0,0,0,0.0,,1.0,,,2.0,1.0,,,,,,,,,,,,
871335,VfL BOCHUM,176,19291,Saidy Janko,https://media.api-sports.io/football/players/19291.png,90.0,23,D,5.3,False,False,0,,13.0,10,0,0,0,0,,,5.0,,2.0,14.0,8.0,5.0,3.0,1.0,1.0,2.0,,,,,,,1.0
871335,VfL BOCHUM,176,683,Ivan Ordets,https://media.api-sports.io/football/players/683.png,90.0,20,D,6.5,False,False,0,,24.0,22,1,0,0,0,,1.0,1.0,,3.0,6.0,4.0,,,1.0,,1.0,,,,,,,
871335,VfL BOCHUM,176,61411,Erhan Mašović,https://media.api-sports.io/football/players/61411.png,90.0,4,D,6.2,False,False,0,,24.0,19,0,0,0,0,,,4.0,,,9.0,4.0,,,1.0,,1.0,,,,,,,
871335,VfL BOCHUM,176,25294,Konstantinos Stafylidis,https://media.api-sports.io/football/players/25294.png,90.0,16,D,6.9,False,False,0,,29.0,20,0,0,0,0,,,4.0,1.0,2.0,11.0,7.0,,,1.0,2.0,1.0,2.0,,,,,,
871335,VfL BOCHUM,176,3403,Pierre Kunde,https://media.api-sports.io/football/players/3403.png,85.0,28,M,6.3,False,False,0,,38.0,26,0,0,0,0,,,4.0,,1.0,12.0,6.0,2.0,,2.0,,1.0,1.0,,1.0,,,,
871335,VfL BOCHUM,176,25074,Anthony Losilla,https://media.api-sports.io/football/players/25074.png,90.0,8,M,6.2,True,False,0,,33.0,19,0,0,0,0,,,2.0,1.0,1.0,12.0,3.0,1.0,,3.0,,,,,,,,,
871335,VfL BOCHUM,176,25084,Simon Zoller,https://media.api-sports.io/football/players/25084.png,68.0,9,M,6.5,False,False,0,,14.0,11,0,0,0,0,,,,,1.0,2.0,,,,1.0,,,,,,,,,
871335,VfL BOCHUM,176,25183,Philipp Förster,https://media.api-sports.io/football/players/25183.png,45.0,10,M,6.5,False,False,0,,8.0,6,0,0,0,0,,,,,,1.0,,,,,,1.0,,,,,,,
871335,VfL BOCHUM,176,24815,Christopher Antwi-Adjei,https://media.api-sports.io/football/players/24815.png,68.0,22,M,6.2,False,False,0,,18.0,11,0,0,0,0,,,2.0,,1.0,7.0,3.0,2.0,,,,1.0,1.0,,,,,,
871335,VfL BOCHUM,176,26287,Philipp Hofmann,https://media.api-sports.io/football/players/26287.png,68.0,33,F,7.3,False,False,0,,20.0,11,0,0,0,0,,,2.0,1.0,,21.0,11.0,,,,1.0,3.0,3.0,1.0,1.0,,,,
871335,VfL BOCHUM,176,47736,Marko Johansson,https://media.api-sports.io/football/players/47736.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,VfL BOCHUM,176,25067,Danilo Soares,https://media.api-sports.io/football/players/25067.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,VfL BOCHUM,176,26242,Keven Schlotterbeck,https://media.api-sports.io/football/players/26242.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,VfL BOCHUM,176,25461,Kevin Stöger,https://media.api-sports.io/football/players/25461.png,45.0,7,M,6.7,False,True,0,,30.0,25,0,0,0,0,,,2.0,,1.0,10.0,5.0,3.0,1.0,2.0,,,2.0,,1.0,,,,
871335,VfL BOCHUM,176,1449,Jordi Osei-Tutu,https://media.api-sports.io/football/players/1449.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,VfL BOCHUM,176,163022,Patrick Osterhage,https://media.api-sports.io/football/players/163022.png,5.0,6,M,,False,True,0,,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871335,VfL BOCHUM,176,25375,Takuma Asano,https://media.api-sports.io/football/players/25375.png,22.0,11,F,6.2,False,True,0,,1.0,,0,0,0,0,,,,,,3.0,,,,,1.0,,,,,,,,
871335,VfL BOCHUM,176,25919,Gerrit Holtmann,https://media.api-sports.io/football/players/25919.png,22.0,17,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,,,2.0,1.0,,,,,,1.0,,,,,,
871335,VfL BOCHUM,176,25079,Silvère Ganvoula,https://media.api-sports.io/football/players/25079.png,22.0,35,F,6.6,False,True,0,,9.0,4,0,0,0,0,,,,,,7.0,4.0,,,,,1.0,,,1.0,,,,
871337,SC Freiburg,160,26232,Mark Flekken,https://media.api-sports.io/football/players/26232.png,90.0,26,G,6.3,False,False,1,2.0,33.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,26239,Lukas Kübler,https://media.api-sports.io/football/players/26239.png,90.0,17,D,7.3,False,False,0,,47.0,34,0,0,0,0,,,,2.0,3.0,3.0,2.0,3.0,2.0,,,,,,1.0,,,,
871337,SC Freiburg,160,2915,Matthias Ginter,https://media.api-sports.io/football/players/2915.png,90.0,28,D,7.9,False,False,0,,72.0,65,0,0,0,0,,,2.0,3.0,1.0,10.0,7.0,,,,,,1.0,,1.0,,,,
871337,SC Freiburg,160,26240,Philipp Lienhart,https://media.api-sports.io/football/players/26240.png,90.0,3,D,6.7,False,False,0,,67.0,61,0,0,0,0,,,,1.0,,3.0,,,,1.0,,,,,,,,,
871337,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90.0,30,D,6.3,True,False,0,,36.0,31,1,0,0,0,,,,,,7.0,1.0,1.0,1.0,3.0,,3.0,,,3.0,,,,
871337,SC Freiburg,160,2917,Maximilian Eggestein,https://media.api-sports.io/football/players/2917.png,90.0,8,M,7.3,False,False,0,,30.0,25,0,0,0,0,,,2.0,,2.0,5.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,
871337,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90.0,27,M,6.9,False,False,0,,65.0,53,1,0,0,0,,,4.0,1.0,,12.0,6.0,,,1.0,,3.0,1.0,,,,,,
871337,SC Freiburg,160,2598,Ritsu Doan,https://media.api-sports.io/football/players/2598.png,89.0,42,M,7.2,False,False,0,,24.0,17,0,0,0,0,,3.0,3.0,,,15.0,9.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,
871337,SC Freiburg,160,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,69.0,22,M,6.3,False,False,0,,15.0,11,0,0,0,0,,,,,1.0,10.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,
871337,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,89.0,32,M,7.9,False,False,0,,50.0,42,1,0,2,0,,,,,,8.0,3.0,4.0,3.0,2.0,2.0,1.0,,2.0,,2.0,,,
871337,SC Freiburg,160,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,75.0,38,F,7.2,False,False,0,,16.0,10,0,0,0,0,,1.0,,,,14.0,7.0,1.0,,,2.0,1.0,3.0,1.0,,,,1.0,
871337,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,8.0,5,D,6.5,False,True,0,,4.0,3,0,0,0,0,,,,,,1.0,,,,,,1.0,,,,,,,
871337,SC Freiburg,160,202854,Merlin Röhl,https://media.api-sports.io/football/players/202854.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,280024,Robert Wagner,https://media.api-sports.io/football/players/280024.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,512,Woo-Yeong Jeong,https://media.api-sports.io/football/players/512.png,15.0,29,M,6.3,False,True,0,,12.0,12,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,,,,
871337,SC Freiburg,160,202844,Noah Weißhaupt,https://media.api-sports.io/football/players/202844.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,8.0,18,F,6.7,False,True,0,,1.0,,0,0,0,0,,,,,,3.0,2.0,,,,,,1.0,,,,,,
871337,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,21.0,9,F,6.3,False,True,0,,13.0,7,0,0,0,0,,,,,,9.0,4.0,1.0,1.0,,,,,,,,,,
871337,VfB Stuttgart,172,25597,Fabian Bredlow,https://media.api-sports.io/football/players/25597.png,90.0,33,G,6.6,False,False,2,3.0,35.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871337,VfB Stuttgart,172,25368,Waldemar Anton,https://media.api-sports.io/football/players/25368.png,90.0,2,D,6.3,False,False,0,,31.0,25,0,0,0,0,,,2.0,,,8.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,
871337,VfB Stuttgart,172,32893,Hiroki Ito,https://media.api-sports.io/football/players/32893.png,90.0,21,D,7.2,False,False,0,,76.0,64,1,0,0,0,,1.0,2.0,,1.0,10.0,8.0,,,,,2.0,1.0,,2.0,,,,
871337,VfB Stuttgart,172,13,Dan-Axel Zagadou,https://media.api-sports.io/football/players/13.png,90.0,23,D,6.3,False,False,0,,76.0,60,1,0,0,0,,,2.0,2.0,2.0,17.0,8.0,,,1.0,1.0,4.0,,1.0,1.0,,,,2.0
871337,VfB Stuttgart,172,26303,Borna Sosa,https://media.api-sports.io/football/players/26303.png,90.0,24,D,6.6,False,False,0,,43.0,34,0,0,0,0,,,1.0,,1.0,5.0,2.0,,,2.0,1.0,,1.0,,3.0,,1.0,,
871337,VfB Stuttgart,172,8500,Wataru Endo,https://media.api-sports.io/football/players/8500.png,90.0,3,M,6.3,True,False,0,,34.0,30,0,0,0,0,,,1.0,,1.0,9.0,4.0,1.0,,1.0,,,3.0,,1.0,,,,
871337,VfB Stuttgart,172,24963,Atakan Karazor,https://media.api-sports.io/football/players/24963.png,85.0,16,M,6.9,False,False,0,,39.0,34,1,0,0,0,,,3.0,,1.0,12.0,7.0,,,,,1.0,1.0,,,,,,
871337,VfB Stuttgart,172,25379,Genki Haraguchi,https://media.api-sports.io/football/players/25379.png,90.0,17,M,6.7,False,False,0,,27.0,22,0,0,0,0,,,1.0,,,6.0,4.0,,,1.0,,,2.0,,1.0,,,,
871337,VfB Stuttgart,172,1615,Gil Dias,https://media.api-sports.io/football/players/1615.png,69.0,31,F,7,False,False,0,,16.0,14,0,0,0,0,,,,,1.0,8.0,5.0,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,,
871337,VfB Stuttgart,172,26342,Luca Pfeiffer,https://media.api-sports.io/football/players/26342.png,89.0,20,F,6.6,False,False,0,,28.0,20,0,0,0,0,,,,,,10.0,4.0,,,,,2.0,,,2.0,,,,
871337,VfB Stuttgart,172,24798,Chris Führich,https://media.api-sports.io/football/players/24798.png,90.0,22,F,7,False,False,0,,24.0,21,0,0,0,0,,,1.0,,,9.0,3.0,2.0,2.0,3.0,4.0,,,1.0,,1.0,,,
871337,VfB Stuttgart,172,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,VfB Stuttgart,172,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,VfB Stuttgart,172,24868,Josha Vagnoman,https://media.api-sports.io/football/players/24868.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871337,VfB Stuttgart,172,1445,Konstantinos Mavropanos,https://media.api-sports.io/football/players/1445.png,8.0,5,D,6.7,False,True,0,,1.0,1,0,0,0,0,,,,,,1.0,1.0,,,,,,1.0,,,,,,
871337,VfB Stuttgart,172,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
