fixture_id,bet_name,bet_value,bet_odd
1387711,Goals Over/Under,Under 1.5,4.50
1387711,Goals Over/Under,Over 2.5,1.57
1387711,Goals Over/Under,Under 2.5,2.35
1387711,Goals Over/Under,Over 3.5,2.50
1387711,Goals Over/Under,Under 3.5,1.53
1387711,Goals Over/Under,Over 0.5,1.03
1387711,Goals Over/Under,Under 0.5,15.00
1387711,Goals Over/Under,Over 4.5,4.33
1387711,Goals Over/Under,Under 4.5,1.22
1387711,Goals Over/Under,Over 7.5,29.00
1387711,Goals Over/Under,Under 7.5,1.01
1387711,Goals Over/Under,Over 5.5,8.00
1387711,Goals Over/Under,Under 5.5,1.08
1387711,Goals Over/Under,Over 6.5,17.00
1387711,Goals Over/Under,Under 6.5,1.02
1387711,HT/FT Double,Home/Draw,17.00
1387711,HT/FT Double,Home/Away,41.00
1387711,HT/FT Double,Draw/Away,15.00
1387711,HT/FT Double,Draw/Draw,7.50
1387711,HT/FT Double,Home/Home,2.05
1387711,HT/FT Double,Draw/Home,4.33
1387711,HT/FT Double,Away/Home,19.00
1387711,HT/FT Double,Away/Draw,19.00
1387711,HT/FT Double,Away/Away,12.00
1387711,Double Chance,Home/Draw,1.10
1387711,Double Chance,Home/Away,1.17
1387711,Double Chance,Draw/Away,2.75
1387711,First Half Winner,Home,1.83
1387711,First Half Winner,Draw,2.60
1387711,First Half Winner,Away,6.50
1387712,Match Winner,Home,1.85
1387712,Match Winner,Draw,3.70
1387712,Match Winner,Away,4.00
1387712,Second Half Winner,Home,2.20
1387712,Second Half Winner,Draw,2.40
1387712,Second Half Winner,Away,4.00
1387712,Goals Over/Under,Over 1.5,1.30
1387712,Goals Over/Under,Under 1.5,3.50
1387712,Goals Over/Under,Over 2.5,1.95
1387712,Goals Over/Under,Under 2.5,1.85
1387712,Goals Over/Under,Over 3.5,3.50
1387712,Goals Over/Under,Under 3.5,1.30
1387712,Goals Over/Under,Over 0.5,1.06
1387712,Goals Over/Under,Under 0.5,10.00
1387712,Goals Over/Under,Over 4.5,6.50
1387712,Goals Over/Under,Under 4.5,1.11
1387712,Goals Over/Under,Over 7.5,51.00
1387712,Goals Over/Under,Under 7.5,1.00
1387712,Goals Over/Under,Over 5.5,15.00
1387712,Goals Over/Under,Under 5.5,1.03
1387712,Goals Over/Under,Over 6.5,29.00
1387712,Goals Over/Under,Under 6.5,1.01
1387712,HT/FT Double,Home/Draw,15.00
1387712,HT/FT Double,Home/Away,34.00
1387712,HT/FT Double,Draw/Away,8.50
1387712,HT/FT Double,Draw/Draw,5.50
1387712,HT/FT Double,Home/Home,3.00
1387712,HT/FT Double,Draw/Home,4.75
1387712,HT/FT Double,Away/Home,23.00
1387712,HT/FT Double,Away/Draw,15.00
1387712,HT/FT Double,Away/Away,7.00
1387712,Double Chance,Home/Draw,1.22
