fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited,offsides
157457,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,56,9,F,8.0,False,False,4,4,,,5,0,71%,0.0,0,0,0,0,0,0,0,1,0,,1.0,,,2.0,,,
157457,Monaco,91,1374,Islam Slimani,https://media.api-sports.io/football/players/1374.png,90,20,F,7.1,False,False,3,1,,,18,1,62%,0.0,0,2,1,1,2,0,0,0,0,,,,,,,,
157457,Monaco,91,114,Adrien Silva,https://media.api-sports.io/football/players/114.png,21,8,M,6.6,False,True,1,0,,,19,0,95%,0.0,0,1,1,0,1,0,0,0,0,,1.0,1.0,,,,,
157457,Monaco,91,213,Keita Baldé,https://media.api-sports.io/football/players/213.png,21,14,F,7.1,False,True,2,2,,,5,0,71%,0.0,0,0,0,1,0,1,0,0,0,,,,,1.0,,,
157457,Monaco,91,1164,Jean-Kévin Augustin,https://media.api-sports.io/football/players/1164.png,34,22,F,6.4,False,True,1,0,,,6,0,100%,0.0,0,2,0,1,0,0,0,0,0,,,,,,,,
157457,Marseille,81,1897,Steve Mandanda,https://media.api-sports.io/football/players/1897.png,90,30,G,6.8,True,False,0,0,3.0,5.0,15,0,68%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157457,Marseille,81,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,90,17,D,6.3,False,False,0,0,,,33,1,84%,0.0,1,1,0,0,2,0,0,0,0,,3.0,1.0,,,,,
157457,Marseille,81,1904,Boubacar Kamara,https://media.api-sports.io/football/players/1904.png,90,4,D,5.7,False,False,0,0,,,36,0,87%,0.0,2,0,0,1,2,1,0,0,0,,,1.0,,,,1.0,
157457,Marseille,81,1689,Álvaro González,https://media.api-sports.io/football/players/1689.png,90,3,D,6.7,False,False,1,0,,,55,1,94%,0.0,0,0,0,0,1,1,0,0,0,,1.0,,,,,,
157457,Marseille,81,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,90,18,D,6.8,False,False,1,1,,,43,1,89%,1.0,3,3,3,0,1,0,0,0,0,,,1.0,1.0,,,,
157457,Marseille,81,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,90,27,M,6.9,False,False,0,0,,,82,3,93%,0.0,1,2,1,2,1,0,0,0,0,,,,1.0,,,,
157457,Marseille,81,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,12,M,7.0,False,False,0,0,,,68,2,90%,0.0,0,0,0,0,3,0,0,0,0,,1.0,2.0,1.0,,,,
157457,Marseille,81,1914,Morgan Sanson,https://media.api-sports.io/football/players/1914.png,79,8,M,6.7,False,False,1,0,,,27,2,77%,0.0,0,3,3,1,1,0,0,0,0,,,1.0,,,,,
157457,Marseille,81,1918,Valère Germain,https://media.api-sports.io/football/players/1918.png,89,28,F,8.2,False,False,2,1,,,21,2,77%,0.0,0,2,0,2,1,0,0,0,0,,2.0,2.0,1.0,1.0,,,
157457,Marseille,81,2478,Darío Benedetto,https://media.api-sports.io/football/players/2478.png,89,9,F,8.5,False,False,5,2,,,17,0,77%,1.0,0,1,1,1,1,1,0,0,0,,,,,2.0,,,
157457,Marseille,81,1912,Dimitri Payet,https://media.api-sports.io/football/players/1912.png,90,10,F,7.5,False,False,3,2,,,37,2,82%,0.0,0,0,0,1,1,0,0,0,0,,,2.0,,1.0,,,
157457,Marseille,81,1902,Duje Ćaleta-Car,https://media.api-sports.io/football/players/1902.png,1,15,D,–,False,False,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157457,Marseille,81,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,11,21,M,6.4,False,False,0,0,,,2,0,66%,0.0,1,0,0,0,0,0,0,0,0,,,1.0,,,,,
157457,Marseille,81,1920,Nemanja Radonjić,https://media.api-sports.io/football/players/1920.png,1,7,F,–,False,False,0,0,,,0,0,0%,0.0,0,1,1,1,0,0,0,0,0,,,,,,,,
157467,Strasbourg,95,2919,Matz Sels,https://media.api-sports.io/football/players/2919.png,90,1,G,6.7,False,False,0,0,1.0,2.0,13,0,65%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157467,Strasbourg,95,22246,Lamine Koné,https://media.api-sports.io/football/players/22246.png,90,5,D,6.8,False,False,3,0,,,43,1,79%,,2,0,0,2,1,1,0,0,0,,,,,,,,
157467,Strasbourg,95,2819,Stefan Mitrovic,https://media.api-sports.io/football/players/2819.png,90,13,D,7.2,True,False,0,0,,,58,0,96%,,0,0,0,2,2,1,0,0,0,,,,,,,,
157467,Strasbourg,95,21633,Alexander Djiku,https://media.api-sports.io/football/players/21633.png,45,24,D,6.6,False,False,1,0,,,40,0,85%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157467,Strasbourg,95,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90,27,M,7.3,False,False,1,1,,,49,4,90%,,1,2,2,0,0,0,0,0,0,,,2.0,,,,,
157467,Strasbourg,95,22260,Ibrahima Sissoko,https://media.api-sports.io/football/players/22260.png,90,18,M,7.1,False,False,2,0,,,32,0,76%,,0,2,2,2,0,0,0,0,0,,,,,,,,
157467,Strasbourg,95,20665,Jean-Ricner Bellegarde,https://media.api-sports.io/football/players/20665.png,90,17,M,7.7,False,False,0,0,,,49,2,90%,,0,2,1,3,1,0,0,0,0,,,,,,1.0,,
157467,Strasbourg,95,22245,Lionel Carole,https://media.api-sports.io/football/players/22245.png,85,23,M,7.0,False,False,0,0,,,42,0,87%,,0,2,1,1,1,0,0,0,0,,,,,,,,
157467,Strasbourg,95,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,73,26,F,6.6,False,False,1,0,,,32,0,76%,,0,2,0,1,3,0,0,0,0,,,,,,,,
157467,Strasbourg,95,22265,Nuno Da Costa,https://media.api-sports.io/football/players/22265.png,90,29,F,7.2,False,False,3,2,,,14,1,53%,,2,0,0,3,2,0,0,0,0,,,1.0,,,,,
157467,Strasbourg,95,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,90,25,F,7.9,False,False,3,1,,,18,1,72%,,0,1,1,2,1,0,0,1,0,,,,,1.0,,,
157467,Strasbourg,95,22250,Mohamed Simakan,https://media.api-sports.io/football/players/22250.png,9,2,D,6.5,False,True,0,0,,,2,0,66%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157467,Strasbourg,95,22257,Dimitri Liénard,https://media.api-sports.io/football/players/22257.png,45,11,M,8.0,False,True,2,1,,,33,2,84%,,1,1,1,0,0,0,0,0,0,,,1.0,,1.0,,,
157467,Strasbourg,95,3292,Lebo Mothiba,https://media.api-sports.io/football/players/3292.png,17,12,F,6.0,False,True,1,0,,,2,0,100%,,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
157467,Nantes,83,30393,Alban Lafont,https://media.api-sports.io/football/players/30393.png,90,1,G,6.5,False,False,0,0,2.0,3.0,13,0,46%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157467,Nantes,83,21089,Fábio,https://media.api-sports.io/football/players/21089.png,90,2,D,6.9,False,False,0,0,,,32,0,84%,,2,0,0,0,1,1,0,0,0,,,,,,,,
157467,Nantes,83,21097,Andrei Girotto,https://media.api-sports.io/football/players/21097.png,90,20,D,6.4,False,False,0,0,,,17,0,65%,,0,0,0,0,1,0,0,0,0,,,1.0,,,,,
157467,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,90,4,D,6.6,False,False,0,0,,,25,0,86%,,0,2,2,2,1,0,0,0,0,,,1.0,,,,,
157467,Nantes,83,21091,Charles Traoré,https://media.api-sports.io/football/players/21091.png,62,14,D,7.0,False,False,0,0,,,28,1,84%,,2,0,0,2,2,0,0,0,0,,,,1.0,,,,
157467,Nantes,83,21497,Ludovic Blas,https://media.api-sports.io/football/players/21497.png,90,17,M,6.1,False,False,3,1,,,22,0,75%,,0,1,0,0,2,0,0,0,0,,,1.0,,,,,
157467,Nantes,83,21103,Abdoulaye Touré,https://media.api-sports.io/football/players/21103.png,90,19,M,6.7,True,False,0,0,,,32,0,86%,,0,0,0,3,0,0,0,0,0,,,,,,,,
157467,Nantes,83,21704,Mehdi Abeid,https://media.api-sports.io/football/players/21704.png,90,11,M,6.0,False,False,2,0,,,16,1,84%,,2,0,0,1,4,0,0,0,0,,,1.0,,,,,
157467,Nantes,83,2781,Moses Simon,https://media.api-sports.io/football/players/2781.png,90,27,M,6.2,False,False,0,0,,,22,1,75%,,0,4,2,1,0,0,0,0,0,,,2.0,,,,,
157467,Nantes,83,21100,Imrân Louza,https://media.api-sports.io/football/players/21100.png,89,26,F,6.3,False,False,0,0,,,31,2,77%,,0,0,0,1,2,1,0,0,0,,,2.0,,,,1.0,
157467,Nantes,83,3344,Kalifa Coulibaly,https://media.api-sports.io/football/players/3344.png,90,7,F,7.2,False,False,5,2,,,10,1,71%,,0,0,0,1,3,0,0,0,0,,,,,1.0,,,
157467,Nantes,83,1407,Dennis Appiah,https://media.api-sports.io/football/players/1407.png,28,12,D,6.1,False,False,0,0,,,8,1,66%,,0,1,1,0,0,0,0,0,0,,,,,,,,
157467,Nantes,83,84055,Kader Bamba,https://media.api-sports.io/football/players/84055.png,1,32,M,–,False,False,0,0,,,0,0,0%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157468,Marseille,81,1897,Steve Mandanda,https://media.api-sports.io/football/players/1897.png,90,30,G,6.4,True,False,0,0,1.0,1.0,14,0,93%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157468,Marseille,81,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,90,17,D,6.8,False,False,2,0,,,54,0,84%,,2,5,3,3,1,0,0,0,0,,,1.0,,,,,
157468,Marseille,81,1904,Boubacar Kamara,https://media.api-sports.io/football/players/1904.png,89,4,D,6.9,False,False,1,0,,,57,1,93%,,0,0,0,0,0,0,1,0,0,,,1.0,,,,,
157468,Marseille,81,1689,Álvaro González,https://media.api-sports.io/football/players/1689.png,8,3,D,6.6,False,False,0,0,,,3,0,100%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157468,Marseille,81,1901,Jordan Amavi,https://media.api-sports.io/football/players/1901.png,90,18,D,6.6,False,False,1,0,,,38,0,77%,,1,5,4,0,4,1,0,0,0,,,2.0,,,,,
157468,Marseille,81,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,90,27,M,7.7,False,False,2,1,,,95,4,90%,,0,9,7,0,2,0,0,0,0,,,1.0,,,,,
157468,Marseille,81,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,77,12,M,7.1,False,False,0,0,,,51,3,89%,,1,1,1,3,0,1,0,0,0,,,1.0,,,,,
157468,Marseille,81,1914,Morgan Sanson,https://media.api-sports.io/football/players/1914.png,67,8,M,7.2,False,False,3,0,,,21,3,95%,,0,3,3,1,0,0,0,0,0,,,,,,,,
157468,Marseille,81,1918,Valère Germain,https://media.api-sports.io/football/players/1918.png,90,28,F,7.6,False,False,5,2,,,26,0,76%,,0,1,1,0,0,0,0,0,0,,,,,1.0,,,
157468,Marseille,81,2478,Darío Benedetto,https://media.api-sports.io/football/players/2478.png,90,9,F,6.7,False,False,1,1,,,15,2,65%,,0,1,0,2,2,0,0,0,0,,,,,,,,
157468,Marseille,81,1912,Dimitri Payet,https://media.api-sports.io/football/players/1912.png,89,10,F,8.2,False,False,7,1,,,54,3,81%,,0,4,3,5,0,1,1,0,0,,,1.0,,,,,
157468,Marseille,81,1902,Duje Ćaleta-Car,https://media.api-sports.io/football/players/1902.png,82,15,D,6.5,False,True,1,0,,,38,0,95%,,0,0,0,2,2,0,0,0,0,,,,,,,,
157468,Marseille,81,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,13,21,M,6.6,False,True,1,0,,,17,0,85%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157468,Marseille,81,1920,Nemanja Radonjić,https://media.api-sports.io/football/players/1920.png,23,7,F,6.7,False,True,0,0,,,13,0,81%,,0,0,0,1,0,0,0,0,0,,,,,,,,
157468,Montpellier,82,47296,Gerónimo Rulli,https://media.api-sports.io/football/players/47296.png,90,1,G,7.3,False,False,0,0,1.0,4.0,22,0,71%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157468,Montpellier,82,21574,Pedro Mendes,https://media.api-sports.io/football/players/21574.png,90,5,D,6.7,False,False,0,0,,,22,0,78%,,2,1,1,0,3,1,0,0,0,,,2.0,,,,,
157468,Montpellier,82,21571,Vitorino Hilton,https://media.api-sports.io/football/players/21571.png,90,4,D,7.7,True,False,0,0,,,32,1,84%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157468,Montpellier,82,21570,Nicolas Cozza,https://media.api-sports.io/football/players/21570.png,90,31,D,7.1,False,False,0,0,,,22,0,73%,,3,0,0,2,1,0,0,0,0,,,1.0,,,,,
157468,Montpellier,82,8478,Arnaud Souquet,https://media.api-sports.io/football/players/8478.png,90,2,M,7.1,False,False,0,0,,,19,0,70%,,0,4,3,2,1,1,0,0,0,,,2.0,,,,,
157468,Montpellier,82,21439,Jordan Ferri,https://media.api-sports.io/football/players/21439.png,89,12,M,5.5,False,False,0,0,,,21,0,67%,,2,0,0,0,2,0,1,0,0,,,6.0,,,,,
157468,Montpellier,82,21581,Damien Le Tallec,https://media.api-sports.io/football/players/21581.png,90,14,M,7.0,False,False,0,0,,,19,0,76%,,2,0,0,1,0,0,0,0,0,,,2.0,,,,,
157468,Montpellier,82,21572,Ambroise Oyongo,https://media.api-sports.io/football/players/21572.png,90,8,M,6.0,False,False,0,0,,,23,0,74%,,3,1,0,0,2,1,0,0,0,,,3.0,,,,,
157468,Montpellier,82,21582,Florent Mollet,https://media.api-sports.io/football/players/21582.png,80,25,F,6.9,False,False,0,0,,,16,0,72%,,0,0,0,0,2,0,0,0,0,,,2.0,,,,,
157468,Montpellier,82,21592,Gaëtan Laborde,https://media.api-sports.io/football/players/21592.png,72,10,F,6.5,False,False,0,0,,,5,1,41%,,1,4,1,1,3,0,0,0,0,,,,,,,,
157468,Montpellier,82,21591,Andy Delort,https://media.api-sports.io/football/players/21591.png,85,9,F,6.7,False,False,2,1,,,21,0,75%,,0,3,2,1,3,0,0,0,0,,,2.0,,,,,
157468,Montpellier,82,21584,Mihailo Ristić,https://media.api-sports.io/football/players/21584.png,18,26,D,6.1,False,False,0,0,,,2,0,50%,,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
157468,Montpellier,82,21585,Salomon Sambia,https://media.api-sports.io/football/players/21585.png,10,6,M,6.0,False,False,0,0,,,1,0,100%,,0,3,0,1,0,0,0,0,0,,,,,,,,
157468,Montpellier,82,21594,Petar Škuletić,https://media.api-sports.io/football/players/21594.png,11,32,F,6.5,False,False,0,0,,,2,0,100%,,0,2,0,2,0,0,0,0,0,,,1.0,,,,,
157466,Bordeaux,78,1253,Benoît Costil,https://media.api-sports.io/football/players/1253.png,90,1,G,6.1,True,False,0,0,2.0,1.0,18,0,81%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157466,Bordeaux,78,1256,Vukašin Jovanović,https://media.api-sports.io/football/players/1256.png,45,14,D,6.5,False,False,0,0,,,23,0,88%,,2,0,0,0,1,1,0,0,0,,,,,,,,
157466,Bordeaux,78,1443,Laurent Koscielny,https://media.api-sports.io/football/players/1443.png,90,6,D,6.6,False,False,0,0,,,60,0,89%,,0,1,1,0,1,0,0,0,0,,,,,,,,
157466,Bordeaux,78,1260,Pablo Nascimento Castro,https://media.api-sports.io/football/players/1260.png,90,3,D,7.3,False,False,1,1,,,51,0,82%,,2,0,0,0,1,0,0,0,0,,,,,1.0,,,
157466,Bordeaux,78,21086,Enock Kwateng,https://media.api-sports.io/football/players/21086.png,90,25,M,7.0,False,False,2,1,,,25,0,62%,,1,0,0,0,2,0,0,0,0,,,,,,,,
157466,Bordeaux,78,1265,Yacine Adli,https://media.api-sports.io/football/players/1265.png,90,19,M,7.6,False,False,1,0,,,62,5,86%,,0,4,4,2,1,1,0,0,0,,,2.0,1.0,,,,
157466,Bordeaux,78,1262,Otávio,https://media.api-sports.io/football/players/1262.png,90,5,M,7.1,False,False,5,1,,,61,0,91%,,2,0,0,1,1,1,0,0,0,,,,,,,,
157466,Bordeaux,78,1276,Samuel Kalu,https://media.api-sports.io/football/players/1276.png,83,10,M,5.9,False,False,3,1,,,21,1,70%,,0,5,1,2,0,0,0,0,0,,,1.0,,,,,
157466,Bordeaux,78,1267,Yassine Benrahou,https://media.api-sports.io/football/players/1267.png,65,22,F,7.7,False,False,1,0,,,19,3,79%,,0,1,1,1,0,0,0,0,0,,,1.0,1.0,,,,
157466,Bordeaux,78,1273,Jimmy Briand,https://media.api-sports.io/football/players/1273.png,90,7,F,7.3,False,False,1,1,,,15,2,78%,,0,1,0,1,1,0,0,0,0,,,,,1.0,,,
157466,Bordeaux,78,2910,Ui Jo Hwang,https://media.api-sports.io/football/players/2910.png,90,18,F,6.2,False,False,1,0,,,25,1,92%,,0,4,0,1,0,0,0,0,0,,,,,,,,
157466,Bordeaux,78,2201,Edson Mexer,https://media.api-sports.io/football/players/2201.png,45,4,D,7.0,False,True,2,0,,,34,0,91%,,0,0,0,0,1,1,0,0,0,,,,,,,,
157466,Bordeaux,78,1277,François Kamano,https://media.api-sports.io/football/players/1277.png,13,11,F,6.8,False,True,0,0,,,4,1,80%,,0,1,1,1,0,0,0,0,0,,,1.0,,,,,
157466,Bordeaux,78,1279,Josh Maja,https://media.api-sports.io/football/players/1279.png,25,9,F,7.0,False,True,1,0,,,10,1,90%,,0,1,0,2,0,0,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20541,Gautier Larsonneur,https://media.api-sports.io/football/players/20541.png,90,1,G,6.6,False,False,0,0,2.0,3.0,16,0,48%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157466,Stade Brestois 29,106,20547,Julien Faussurier,https://media.api-sports.io/football/players/20547.png,90,22,D,7.4,False,False,0,0,,,28,2,82%,,2,1,1,0,1,0,0,0,0,,,1.0,,,,,
157466,Stade Brestois 29,106,20545,Jean-Charles Castelletto,https://media.api-sports.io/football/players/20545.png,90,21,D,6.3,False,False,0,0,,,32,0,86%,,0,1,1,0,2,1,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20684,Denys Bain,https://media.api-sports.io/football/players/20684.png,90,17,D,6.9,False,False,0,0,,,36,0,87%,,2,0,0,0,2,1,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20600,Romain Perraud,https://media.api-sports.io/football/players/20600.png,90,18,D,6.6,False,False,3,0,,,40,0,87%,,1,2,1,1,0,0,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20554,Haris Belkebla,https://media.api-sports.io/football/players/20554.png,90,7,M,6.8,False,False,0,0,,,45,0,90%,,2,0,0,1,2,1,0,0,0,,,2.0,,,,,
157466,Stade Brestois 29,106,20557,Ibrahima Diallo,https://media.api-sports.io/football/players/20557.png,90,6,M,6.7,False,False,0,0,,,20,1,83%,,0,1,1,1,0,0,0,0,0,,,2.0,,,,,
157466,Stade Brestois 29,106,20556,Yoann Court,https://media.api-sports.io/football/players/20556.png,90,8,M,7.8,False,False,1,0,,,21,5,77%,,1,0,0,1,2,0,0,0,0,,,1.0,2.0,,,,
157466,Stade Brestois 29,106,20551,Mathias Autret,https://media.api-sports.io/football/players/20551.png,63,23,M,7.0,True,False,1,1,,,15,0,71%,,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,,
157466,Stade Brestois 29,106,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,88,25,M,8.0,False,False,3,1,,,23,5,82%,,1,1,1,3,0,0,0,0,0,,,,,1.0,,,
157466,Stade Brestois 29,106,20563,Gaëtan Charbonnier,https://media.api-sports.io/football/players/20563.png,79,10,F,7.0,False,False,2,1,,,24,1,75%,,0,0,0,1,2,0,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20553,Cristian Battocchio,https://media.api-sports.io/football/players/20553.png,11,11,M,6.6,False,False,1,0,,,3,0,75%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,20564,Kevin Mayi,https://media.api-sports.io/football/players/20564.png,8,9,F,6.5,False,False,0,0,,,0,0,0%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157466,Stade Brestois 29,106,21506,Alexandre Mendy,https://media.api-sports.io/football/players/21506.png,27,15,F,5.7,False,False,2,0,,,1,0,16%,,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
157472,Nice,84,22157,Walter Benítez,https://media.api-sports.io/football/players/22157.png,90,40,G,7.8,False,False,0,0,1.0,6.0,24,0,92%,,0,0,0,0,0,0,0,0,0,0.0,,1.0,,,,,
157472,Nice,84,22161,Patrick Burner,https://media.api-sports.io/football/players/22161.png,90,15,D,7.5,False,False,1,0,,,67,1,85%,,3,4,3,1,1,0,0,0,0,,,,,,,,
157472,Nice,84,64256,Andy Pelmard,https://media.api-sports.io/football/players/64256.png,90,24,D,7.0,False,False,1,0,,,83,0,90%,,4,0,0,1,0,0,0,0,0,,,,,,,,
157472,Nice,84,270,Stanley N'Soki,https://media.api-sports.io/football/players/270.png,90,2,D,7.0,False,False,0,0,,,69,0,92%,,3,4,4,0,0,0,0,0,0,,,2.0,,,,,
157472,Nice,84,22162,Racine Coly,https://media.api-sports.io/football/players/22162.png,70,12,D,6.5,False,False,0,0,,,53,0,89%,,1,0,0,1,0,0,0,0,0,,,1.0,,,,,
157472,Nice,84,8678,Arnaud Lusamba,https://media.api-sports.io/football/players/8678.png,90,22,M,6.9,False,False,1,1,,,33,3,78%,,0,2,2,3,1,0,0,0,0,,,1.0,,,,,
157472,Nice,84,22169,Wylan Cyprien,https://media.api-sports.io/football/players/22169.png,90,25,M,7.4,True,False,3,1,,,63,1,91%,,0,2,2,1,0,0,0,0,0,,,1.0,,,,,
157472,Nice,84,22170,Pierre Lees Melou,https://media.api-sports.io/football/players/22170.png,90,8,M,7.1,False,False,2,1,,,36,2,85%,,0,0,0,0,1,0,0,0,0,,,2.0,1.0,,,,
157472,Nice,84,327,Adam Ounas,https://media.api-sports.io/football/players/327.png,66,10,F,7.4,False,False,2,0,,,25,1,75%,,2,2,1,2,1,0,0,0,0,,,1.0,1.0,,,,
157472,Nice,84,550,Kasper Dolberg,https://media.api-sports.io/football/players/550.png,79,9,F,7.0,False,False,2,2,,,9,1,69%,,0,4,0,1,0,0,0,0,0,,,,,1.0,,,
157472,Nice,84,3165,Youcef Atal,https://media.api-sports.io/football/players/3165.png,90,20,F,7.3,False,False,4,1,,,34,2,72%,,2,14,6,0,1,1,0,0,0,,,2.0,,1.0,,,
157472,Nice,84,22166,Malang Sarr,https://media.api-sports.io/football/players/22166.png,20,23,D,6.4,False,True,0,0,,,13,0,92%,,0,0,0,0,2,1,0,0,0,,,,,,,,
157472,Nice,84,20634,Alexis Claude Maurice,https://media.api-sports.io/football/players/20634.png,11,18,M,6.9,False,True,0,0,,,3,0,75%,,1,1,1,2,0,0,0,0,0,,,,,,,,
157472,Nice,84,22177,Igniatius Ganago,https://media.api-sports.io/football/players/22177.png,24,14,F,6.6,False,True,0,0,,,7,0,100%,,0,1,1,1,0,0,0,0,0,,,,,,,,
157472,Dijon,89,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90,16,G,6.8,False,False,0,0,2.0,4.0,26,0,70%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157472,Dijon,89,21695,Mickaël Alphonse,https://media.api-sports.io/football/players/21695.png,79,2,D,7.2,False,False,1,0,,,10,0,62%,,1,0,0,1,1,0,0,0,0,,,,,,,,
157472,Dijon,89,18991,Bruno Ecuele Manga,https://media.api-sports.io/football/players/18991.png,90,25,D,6.1,False,False,0,0,,,24,0,88%,,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
157472,Dijon,89,21694,Nayef Aguerd,https://media.api-sports.io/football/players/21694.png,90,4,D,6.1,False,False,0,0,,,24,0,61%,,1,1,1,0,2,1,0,0,0,,,2.0,,,,,
157472,Dijon,89,402,Hamza Mendyl,https://media.api-sports.io/football/players/402.png,90,27,D,6.6,False,False,0,0,,,28,2,87%,,1,2,2,0,1,0,0,0,0,,,5.0,,,,,
157472,Dijon,89,21700,Wesley Lautoa,https://media.api-sports.io/football/players/21700.png,90,24,M,6.9,False,False,0,0,,,26,0,81%,,1,2,2,2,2,1,0,0,0,,,4.0,,,,,
157472,Dijon,89,21504,Didier N'Dong,https://media.api-sports.io/football/players/21504.png,90,22,M,7.4,False,False,1,1,,,21,1,87%,,5,0,0,0,2,0,0,0,0,,,,1.0,,,,
157472,Dijon,89,879,Stephy Mavididi,https://media.api-sports.io/football/players/879.png,90,9,M,5.7,False,False,2,0,,,16,1,88%,,1,3,1,0,1,0,0,0,0,,,3.0,,,,,
157472,Dijon,89,871,Matheus Pereira,https://media.api-sports.io/football/players/871.png,62,10,M,6.5,False,False,2,0,,,15,2,65%,,1,0,0,0,0,0,0,0,0,,,,,,,,
157472,Dijon,89,20675,Mounir Chouiar,https://media.api-sports.io/football/players/20675.png,77,21,M,6.6,False,False,1,0,,,17,3,89%,,0,3,3,1,2,0,0,0,0,,,3.0,,,,,
157472,Dijon,89,21716,Júlio Tavares,https://media.api-sports.io/football/players/21716.png,90,11,F,7.3,True,False,4,4,,,15,1,78%,,0,1,1,1,0,0,0,0,0,,,1.0,,1.0,,,
157472,Dijon,89,21698,Fouad Chafik,https://media.api-sports.io/football/players/21698.png,11,26,D,6.5,False,False,0,0,,,0,0,0%,,0,0,0,0,0,0,0,0,0,,,,,,,,
157472,Dijon,89,21804,Bryan Soumaré,https://media.api-sports.io/football/players/21804.png,28,8,M,6.8,False,False,2,2,,,10,1,83%,,1,2,1,0,1,0,0,0,0,,,1.0,,,,,
157472,Dijon,89,21705,Romain Amalfitano,https://media.api-sports.io/football/players/21705.png,13,20,M,6.7,False,False,0,0,,,5,1,100%,,0,0,0,0,1,1,0,0,0,,,,,,,,
157469,Nimes,92,21425,Paul Bernardoni,https://media.api-sports.io/football/players/21425.png,90,30,G,7.5,False,False,0,0,0.0,2.0,8,0,42%,,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157469,Nimes,92,21436,Sofiane Alakouch,https://media.api-sports.io/football/players/21436.png,90,29,D,6.6,False,False,0,0,,,31,0,88%,,1,1,0,1,1,0,0,0,0,,,3.0,,,,,
157469,Nimes,92,21438,Anthony Briancon,https://media.api-sports.io/football/players/21438.png,90,23,D,7.7,True,False,0,0,,,42,1,82%,,2,0,0,0,0,0,0,0,0,,,,,,,,
157469,Nimes,92,22248,Pablo Martinez,https://media.api-sports.io/football/players/22248.png,90,4,D,6.8,False,False,0,0,,,38,0,73%,,2,0,0,0,2,0,0,0,0,,,2.0,,,,,
157469,Nimes,92,21433,Florian Miguel,https://media.api-sports.io/football/players/21433.png,90,26,D,7.5,False,False,1,0,,,25,1,73%,,2,1,1,1,3,0,0,0,0,,,1.0,,,,,
157469,Nimes,92,21435,Theo Valls,https://media.api-sports.io/football/players/21435.png,90,18,M,7.0,False,False,0,0,,,20,4,83%,,0,0,0,0,0,0,0,0,0,,,3.0,1.0,,,,
157469,Nimes,92,21499,Lucas Deaux,https://media.api-sports.io/football/players/21499.png,90,8,M,7.6,False,False,1,0,,,34,0,79%,,2,0,0,1,1,1,0,0,0,,,1.0,,,,,
