fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_committed,shots_total,tackles_interceptions,fouls_drawn,passes_key,dribbles_success,tackles_blocks,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
787722,Leicester,46,18784,James Maddison,https://media.api-sports.io/football/players/18784.png,12.0,10,M,7,False,True,0,,2.0,2,0,0,0,0,,2.0,5.0,5.0,1.0,,,,,1.0,,1.0,,,,,,,
787722,Leicester,46,18788,Jamie Vardy,https://media.api-sports.io/football/players/18788.png,8.0,9,F,6.3,False,True,0,,2.0,2,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,,
787722,Leicester,46,18767,Ademola Lookman,https://media.api-sports.io/football/players/18767.png,19.0,37,F,6.7,False,True,0,,7.0,6,0,0,0,0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
787722,Napoli,492,313,David Ospina,https://media.api-sports.io/football/players/313.png,90.0,25,G,6.7,False,False,2,3.0,27.0,22,0,0,0,0,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
787722,Napoli,492,321,Kévin Malcuit,https://media.api-sports.io/football/players/321.png,84.0,2,D,7.3,False,False,0,,38.0,31,0,0,0,0,,2.0,3.0,3.0,,,,1.0,3.0,,1.0,,,,,,,,
787722,Napoli,492,1314,Amir Rrahmani,https://media.api-sports.io/football/players/1314.png,90.0,13,D,6.5,False,False,0,,67.0,62,1,0,0,0,,1.0,11.0,4.0,1.0,1.0,3.0,1.0,,,,1.0,,,,,,,
787722,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90.0,26,D,6.6,False,False,0,,65.0,57,0,0,0,0,,1.0,3.0,2.0,,,,,1.0,,,,1.0,,,,,,
787722,Napoli,492,31042,Giovanni Di Lorenzo,https://media.api-sports.io/football/players/31042.png,90.0,22,D,6.9,False,False,0,,55.0,51,1,0,0,0,,1.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,
787722,Napoli,492,3406,André Zambo Anguissa,https://media.api-sports.io/football/players/3406.png,84.0,99,M,6.9,False,False,0,,53.0,45,0,0,0,0,,3.0,9.0,6.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,
787722,Napoli,492,328,Fabián Ruiz,https://media.api-sports.io/football/players/328.png,90.0,8,M,7.9,False,False,0,,66.0,57,0,0,0,0,,2.0,4.0,4.0,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,
787722,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,64.0,20,M,6.7,False,False,0,,24.0,19,0,0,0,0,,2.0,4.0,2.0,1.0,1.0,,1.0,,,3.0,,,1.0,,,,,
787722,Napoli,492,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,63.0,11,F,6.3,False,False,0,,11.0,8,0,0,0,0,,,5.0,3.0,2.0,,,1.0,,2.0,,1.0,,1.0,1.0,,,,
787722,Napoli,492,2780,Victor Osimhen,https://media.api-sports.io/football/players/2780.png,90.0,9,F,9.3,False,False,0,,12.0,12,0,0,0,0,,,11.0,6.0,4.0,1.0,1.0,6.0,,1.0,2.0,4.0,,3.0,1.0,2.0,,,
787722,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,74.0,24,F,7.7,True,False,0,,46.0,36,0,0,0,0,,1.0,7.0,4.0,2.0,2.0,,4.0,1.0,2.0,4.0,1.0,,,,,,,
787722,Napoli,492,134434,Hubert Idasiak,https://media.api-sports.io/football/players/134434.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787722,Napoli,492,325142,Valerio Boffelli,https://media.api-sports.io/football/players/325142.png,,72,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787722,Napoli,492,772,Konstantinos Manolas,https://media.api-sports.io/football/players/772.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787722,Napoli,492,774,Juan Jesus,https://media.api-sports.io/football/players/774.png,11.0,5,D,6.3,False,True,0,,8.0,7,0,0,0,0,,,2.0,,,,1.0,,1.0,,,,,,,,,,
787722,Napoli,492,162907,Alessandro Zanoli,https://media.api-sports.io/football/players/162907.png,,59,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787722,Napoli,492,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,27.0,21,F,7.5,False,True,0,,9.0,9,0,0,0,0,,,2.0,2.0,1.0,,,1.0,,1.0,3.0,1.0,,,,,1.0,,
787722,Napoli,492,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,26.0,7,M,6.7,False,True,0,,9.0,8,0,0,0,0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,
787722,Napoli,492,327,Adam Ounas,https://media.api-sports.io/football/players/327.png,16.0,33,M,6.6,False,True,0,,5.0,4,0,0,0,0,,,8.0,5.0,1.0,,1.0,,,3.0,,1.0,,,,,,,
787722,Napoli,492,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,11.0,37,F,6.5,False,True,0,,6.0,5,0,0,0,0,,,2.0,,,,,,,,,,,,,,,,
787721,Monaco,91,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90.0,16,G,6.9,False,False,0,,46.0,39,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787721,Monaco,91,21568,Ruben Aguilar,https://media.api-sports.io/football/players/21568.png,90.0,26,D,7.3,False,False,0,,113.0,103,0,0,0,0,,1.0,10.0,6.0,3.0,1.0,2.0,,1.0,3.0,2.0,2.0,,,,,,,
787721,Monaco,91,2553,Guillermo Maripán,https://media.api-sports.io/football/players/2553.png,90.0,3,D,7.7,False,False,0,,84.0,77,0,0,0,0,,1.0,6.0,3.0,,,,1.0,2.0,1.0,,,,,,,,,
787721,Monaco,91,45826,Strahinja Pavlović,https://media.api-sports.io/football/players/45826.png,90.0,21,D,7.2,False,False,0,,100.0,78,0,0,0,0,,2.0,8.0,6.0,,,1.0,1.0,1.0,,,,,,,,,,
787721,Monaco,91,158121,Ismail Jakobs,https://media.api-sports.io/football/players/158121.png,45.0,14,D,6.9,False,False,0,,38.0,33,1,0,0,0,,2.0,6.0,3.0,1.0,,1.0,,,,3.0,,,,,,,,
787721,Monaco,91,162991,Eliot Matazo,https://media.api-sports.io/football/players/162991.png,73.0,36,M,7.9,False,False,0,,50.0,45,0,0,0,0,,5.0,12.0,11.0,2.0,,,,3.0,4.0,,2.0,,,,,,,
787721,Monaco,91,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,90.0,8,M,7.3,True,False,0,,67.0,57,0,0,0,0,,,8.0,6.0,1.0,,1.0,2.0,4.0,2.0,,1.0,,1.0,,,,,
787721,Monaco,91,81,Krépin Diatta,https://media.api-sports.io/football/players/81.png,90.0,27,M,7.2,False,False,0,,51.0,43,0,0,0,0,,1.0,10.0,4.0,5.0,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,
787721,Monaco,91,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,45.0,7,M,7.2,False,False,0,,25.0,24,0,0,0,0,,2.0,7.0,4.0,3.0,,,2.0,,,1.0,2.0,,1.0,,,,,
787721,Monaco,91,989,Kevin Volland,https://media.api-sports.io/football/players/989.png,60.0,31,F,6.9,False,False,0,,24.0,20,0,0,0,0,,,11.0,8.0,3.0,,1.0,1.0,,3.0,3.0,3.0,,,,,,,
787721,Monaco,91,84087,Wilson Isidor,https://media.api-sports.io/football/players/84087.png,45.0,39,F,6.7,False,False,0,,7.0,5,0,0,0,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
787721,Monaco,91,40384,Radosław Majecki,https://media.api-sports.io/football/players/40384.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,51146,Vito Mannone,https://media.api-sports.io/football/players/51146.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,95,Benoît Badiashile,https://media.api-sports.io/football/players/95.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,21998,Axel Disasi,https://media.api-sports.io/football/players/21998.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,163039,Chrislain Matsima,https://media.api-sports.io/football/players/163039.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,10316,Caio Henrique,https://media.api-sports.io/football/players/10316.png,45.0,12,D,7.2,False,True,0,,40.0,34,0,0,0,0,,1.0,7.0,4.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
787721,Monaco,91,109,Aleksandr Golovin,https://media.api-sports.io/football/players/109.png,45.0,17,M,7.6,False,True,0,,25.0,19,0,0,0,0,,2.0,5.0,3.0,1.0,,1.0,,2.0,1.0,2.0,,,,,,1.0,,
787721,Monaco,91,9994,Jean Lucas,https://media.api-sports.io/football/players/9994.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,107,Sofiane Diop,https://media.api-sports.io/football/players/107.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,22254,Youssouf Fofana,https://media.api-sports.io/football/players/22254.png,17.0,22,M,6.7,False,True,0,,13.0,13,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Monaco,91,108,Cesc Fàbregas,https://media.api-sports.io/football/players/108.png,45.0,4,M,6.9,False,True,0,,36.0,32,0,0,0,0,,,5.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,
787721,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,30.0,10,F,6.7,False,True,0,,11.0,9,0,0,0,0,,,7.0,4.0,2.0,,,1.0,,2.0,1.0,2.0,,1.0,1.0,,,,
787721,Sturm Graz,637,7574,Jörg Siebenhandl,https://media.api-sports.io/football/players/7574.png,90.0,27,G,6.7,False,False,1,2.0,30.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7319,Jusuf Gazibegovic,https://media.api-sports.io/football/players/7319.png,71.0,22,D,6.7,False,False,0,,7.0,5,0,0,0,0,,1.0,7.0,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,,
787721,Sturm Graz,637,126640,David Affengruber,https://media.api-sports.io/football/players/126640.png,90.0,42,D,7.3,False,False,0,,29.0,20,0,0,0,0,,,3.0,2.0,,,,,2.0,1.0,,,1.0,,,,,,
787721,Sturm Graz,637,950,Gregory Wüthrich,https://media.api-sports.io/football/players/950.png,78.0,5,D,6.9,False,False,0,,27.0,23,1,0,0,0,,3.0,8.0,3.0,,1.0,2.0,,2.0,,,,1.0,,,,,,
787721,Sturm Graz,637,152846,Amadou Dante,https://media.api-sports.io/football/players/152846.png,90.0,44,D,6.9,False,False,0,,33.0,19,0,0,0,0,,4.0,6.0,4.0,,2.0,,,1.0,,,,1.0,,,,,,
787721,Sturm Graz,637,7583,Stefan Hierländer,https://media.api-sports.io/football/players/7583.png,90.0,25,M,6.6,True,False,0,,24.0,10,0,0,0,0,,4.0,14.0,4.0,,4.0,2.0,,4.0,,1.0,,,,,,,,
787721,Sturm Graz,637,19041,Jon Gorenc Stanković,https://media.api-sports.io/football/players/19041.png,90.0,4,M,6.5,False,False,0,,38.0,29,0,0,0,0,,1.0,13.0,4.0,,3.0,4.0,,1.0,,,,2.0,,,,,,
787721,Sturm Graz,637,7586,Otar Kiteishvili,https://media.api-sports.io/football/players/7586.png,71.0,10,M,6.5,False,False,0,,22.0,17,0,0,0,0,,4.0,14.0,5.0,3.0,1.0,4.0,1.0,,1.0,,,,,,,,,
787721,Sturm Graz,637,7590,Ivan Ljubić,https://media.api-sports.io/football/players/7590.png,90.0,30,M,6.9,False,False,0,,23.0,18,0,0,0,0,,2.0,6.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,
787721,Sturm Graz,637,7585,Jakob Jantscher,https://media.api-sports.io/football/players/7585.png,61.0,13,F,6.6,False,False,0,,12.0,8,0,0,0,0,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,
787721,Sturm Graz,637,7106,Kelvin Yeboah,https://media.api-sports.io/football/players/7106.png,71.0,9,F,6,False,False,0,,9.0,4,0,0,0,0,,,19.0,6.0,4.0,,1.0,,1.0,2.0,,1.0,,,,,,,
787721,Sturm Graz,637,169514,Luka Maric,https://media.api-sports.io/football/players/169514.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7573,Tobias Schützenauer,https://media.api-sports.io/football/players/7573.png,,32,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7432,Alexandar Borković,https://media.api-sports.io/football/players/7432.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,169498,Niklas Geyrhofer,https://media.api-sports.io/football/players/169498.png,12.0,35,D,6.3,False,True,0,,5.0,4,0,0,0,0,,,2.0,,,1.0,1.0,,,,,,,,,,,,
787721,Sturm Graz,637,25612,Lukas Jäger,https://media.api-sports.io/football/players/25612.png,19.0,17,M,6.5,False,True,0,,14.0,10,0,0,0,0,,,2.0,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,169509,Paul Komposch,https://media.api-sports.io/football/players/169509.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,271327,Christoph Lang,https://media.api-sports.io/football/players/271327.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7327,Alexander Prass,https://media.api-sports.io/football/players/7327.png,19.0,8,M,6.2,False,True,0,,6.0,3,1,0,0,0,,,2.0,,,,2.0,,,,,,,,,,,,
787721,Sturm Graz,637,271329,Sandro Schendl,https://media.api-sports.io/football/players/271329.png,,16,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7449,Manprit Sarkaria,https://media.api-sports.io/football/players/7449.png,29.0,11,F,6.7,False,True,0,,10.0,5,0,0,0,0,,1.0,5.0,4.0,,1.0,,,,1.0,,,,,,,,,
787721,Sturm Graz,637,7660,Andreas Kuen,https://media.api-sports.io/football/players/7660.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787721,Sturm Graz,637,7325,Anderson Niangbo,https://media.api-sports.io/football/players/7325.png,19.0,15,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1800,Kevin Trapp,https://media.api-sports.io/football/players/1800.png,90.0,1,G,7.7,False,False,1,5.0,33.0,26,0,0,0,0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,
787724,Eintracht Frankfurt,169,1812,Danny da Costa,https://media.api-sports.io/football/players/1812.png,90.0,24,D,6.9,False,False,0,,65.0,40,0,0,0,0,,4.0,18.0,14.0,4.0,2.0,1.0,,,1.0,,3.0,,,,,,,
787724,Eintracht Frankfurt,169,1807,Evan N'Dicka,https://media.api-sports.io/football/players/1807.png,90.0,2,D,6.9,False,False,0,,70.0,67,0,0,0,0,,,7.0,3.0,,1.0,,,4.0,,,,1.0,,,,,,
787724,Eintracht Frankfurt,169,1805,Martin Hinteregger,https://media.api-sports.io/football/players/1805.png,90.0,13,D,6.3,True,False,0,,61.0,49,0,0,0,0,,,7.0,4.0,,1.0,,,3.0,1.0,,,,,,,,,
787724,Eintracht Frankfurt,169,19040,Erik Durm,https://media.api-sports.io/football/players/19040.png,90.0,37,D,6.6,False,False,0,,38.0,28,0,0,0,0,,2.0,9.0,6.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,
787724,Eintracht Frankfurt,169,2601,Daichi Kamada,https://media.api-sports.io/football/players/2601.png,90.0,15,M,6.9,False,False,0,,29.0,21,0,0,0,0,,1.0,4.0,3.0,2.0,,2.0,,,,,2.0,,,2.0,,,,
787724,Eintracht Frankfurt,169,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90.0,8,M,7.3,False,False,0,,38.0,29,0,0,0,0,,3.0,11.0,5.0,,1.0,2.0,,4.0,,1.0,,,,,,,,
787724,Eintracht Frankfurt,169,14395,Kristijan Jakić,https://media.api-sports.io/football/players/14395.png,90.0,6,M,7.3,False,False,0,,29.0,22,1,0,0,0,,3.0,22.0,12.0,7.0,,5.0,,,3.0,1.0,4.0,1.0,,1.0,,,,
787724,Eintracht Frankfurt,169,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90.0,10,M,7.2,False,False,0,,17.0,9,0,0,0,0,,2.0,12.0,5.0,5.0,1.0,2.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,1.0,,
787724,Eintracht Frankfurt,169,6011,Rafael Santos Borré,https://media.api-sports.io/football/players/6011.png,72.0,19,F,6.5,False,False,0,,31.0,19,0,0,0,0,,2.0,12.0,5.0,1.0,4.0,,,,,,,,,1.0,,,,
787724,Eintracht Frankfurt,169,36987,Sam Lammers,https://media.api-sports.io/football/players/36987.png,90.0,9,F,7.5,False,False,0,,18.0,10,0,0,0,0,,,14.0,9.0,2.0,,1.0,2.0,,1.0,,1.0,,2.0,3.0,1.0,,,
787724,Eintracht Frankfurt,169,24894,Diant Ramaj,https://media.api-sports.io/football/players/24894.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1819,Makoto Hasebe,https://media.api-sports.io/football/players/1819.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1809,Tuta,https://media.api-sports.io/football/players/1809.png,,35,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,39073,Jens Petter Hauge,https://media.api-sports.io/football/players/39073.png,18.0,23,F,6.6,False,True,0,,6.0,5,0,0,0,0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
787724,Eintracht Frankfurt,169,38123,Ajdin Hrustić,https://media.api-sports.io/football/players/38123.png,,7,M,,False,True,0,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1803,Timothy Chandler,https://media.api-sports.io/football/players/1803.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1811,Almamy Touré,https://media.api-sports.io/football/players/1811.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1154,Stefan Ilsanker,https://media.api-sports.io/football/players/1154.png,,3,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,15884,Jesper Lindstrøm,https://media.api-sports.io/football/players/15884.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,25455,Aymen Barkok,https://media.api-sports.io/football/players/25455.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Eintracht Frankfurt,169,1830,Gonçalo Paciência,https://media.api-sports.io/football/players/1830.png,,39,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,50132,Altay Bayındır,https://media.api-sports.io/football/players/50132.png,90.0,1,G,6.7,False,False,1,2.0,24.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,1341,Serdar Aziz,https://media.api-sports.io/football/players/1341.png,90.0,4,D,6.9,False,False,0,,35.0,25,0,0,0,0,,1.0,9.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,
787724,Fenerbahce,611,2897,Min-jae Kim,https://media.api-sports.io/football/players/2897.png,90.0,3,D,6.6,False,False,0,,34.0,25,0,0,0,0,,,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,
787724,Fenerbahce,611,28443,Attila Szalai,https://media.api-sports.io/football/players/28443.png,90.0,41,D,6.9,False,False,0,,46.0,31,0,0,0,0,,3.0,8.0,5.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
787724,Fenerbahce,611,19588,Bright Osayi-Samuel,https://media.api-sports.io/football/players/19588.png,90.0,21,M,6.7,False,False,0,,28.0,22,1,0,0,0,,1.0,12.0,6.0,4.0,2.0,,,1.0,3.0,1.0,2.0,,,,,,,
787724,Fenerbahce,611,50097,Mert Hakan Yandaş,https://media.api-sports.io/football/players/50097.png,77.0,8,M,6.2,False,False,0,,33.0,23,0,0,0,0,,2.0,9.0,2.0,,4.0,2.0,2.0,2.0,,,,,,,,,,
787724,Fenerbahce,611,1909,Luiz Gustavo,https://media.api-sports.io/football/players/1909.png,90.0,20,M,7.3,True,False,0,,26.0,17,1,0,0,0,,3.0,9.0,6.0,2.0,2.0,,,,2.0,1.0,1.0,,,,,,,
787724,Fenerbahce,611,1361,Ferdi Kadıoğlu,https://media.api-sports.io/football/players/1361.png,77.0,16,M,6.7,False,False,0,,26.0,20,0,0,0,0,,2.0,11.0,3.0,,1.0,,,3.0,,1.0,,,,,,,,
787724,Fenerbahce,611,1458,Mesut Özil,https://media.api-sports.io/football/players/1458.png,76.0,10,F,7.6,False,False,0,,25.0,18,0,0,0,0,,1.0,5.0,2.0,,1.0,,2.0,2.0,1.0,3.0,,,1.0,,1.0,,,
787724,Fenerbahce,611,51045,Diego Rossi,https://media.api-sports.io/football/players/51045.png,90.0,9,F,6.7,False,False,0,,25.0,16,0,0,0,0,,,14.0,3.0,2.0,2.0,,2.0,,,1.0,2.0,,2.0,,,,,
787724,Fenerbahce,611,35533,Enner Valencia,https://media.api-sports.io/football/players/35533.png,76.0,13,F,7,False,False,0,,18.0,10,0,0,0,0,,,23.0,11.0,6.0,2.0,2.0,1.0,,3.0,,4.0,,,1.0,,,,
787724,Fenerbahce,611,210244,Osman Ertugrul Cetin,https://media.api-sports.io/football/players/210244.png,,54,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,1337,Berke Özer,https://media.api-sports.io/football/players/1337.png,,35,G,,False,True,0,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,49874,Filip Novák,https://media.api-sports.io/football/players/49874.png,,37,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,1360,Muhammed Gümüşkaya,https://media.api-sports.io/football/players/1360.png,13.0,23,M,6.9,False,True,0,,3.0,2,0,0,0,0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,
787724,Fenerbahce,611,18851,Max Meyer,https://media.api-sports.io/football/players/18851.png,13.0,6,M,6.6,False,True,0,,9.0,8,1,0,0,0,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
787724,Fenerbahce,611,2374,Dimitrios Pelkas,https://media.api-sports.io/football/players/2374.png,14.0,14,M,6.5,False,True,0,,4.0,3,0,0,0,1,,,6.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0
787724,Fenerbahce,611,291964,Arda Güler,https://media.api-sports.io/football/players/291964.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,292476,Fatih Yiğit Şanlitürk,https://media.api-sports.io/football/players/292476.png,,80,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787724,Fenerbahce,611,7691,Mergim Berisha,https://media.api-sports.io/football/players/7691.png,14.0,11,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,3.0,1.0,,,2.0,,,1.0,,,,,1.0,,,,
787720,PSV Eindhoven,197,36828,Joël Drommel,https://media.api-sports.io/football/players/36828.png,90.0,16,G,6.5,False,False,2,2.0,26.0,18,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,25915,Phillipp Mwene,https://media.api-sports.io/football/players/25915.png,68.0,29,D,6.3,False,False,0,,36.0,32,0,0,0,0,,3.0,7.0,4.0,2.0,1.0,,,,,,1.0,,,,,,,
787720,PSV Eindhoven,197,1085,André Ramalho,https://media.api-sports.io/football/players/1085.png,90.0,5,D,6.2,False,False,0,,63.0,54,0,0,0,0,,,5.0,3.0,,2.0,,,,,,,1.0,,,,,,
787720,PSV Eindhoven,197,228,Armando Obispo,https://media.api-sports.io/football/players/228.png,90.0,4,D,6.5,False,False,0,,72.0,61,0,0,0,0,,1.0,5.0,3.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,
787720,PSV Eindhoven,197,25292,Philipp Max,https://media.api-sports.io/football/players/25292.png,90.0,31,D,6.3,False,False,0,,49.0,42,0,0,0,0,,5.0,16.0,7.0,1.0,3.0,3.0,,1.0,,,,,,,,,,
787720,PSV Eindhoven,197,22160,Olivier Boscagli,https://media.api-sports.io/football/players/22160.png,90.0,18,M,6.6,False,False,0,,79.0,56,0,0,0,0,,3.0,11.0,8.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,
787720,PSV Eindhoven,197,93587,Marco van Ginkel,https://media.api-sports.io/football/players/93587.png,63.0,8,M,6.2,True,False,0,,46.0,42,1,0,0,0,,,13.0,3.0,2.0,3.0,3.0,1.0,1.0,,,1.0,,1.0,,,,,
787720,PSV Eindhoven,197,136723,Noni Madueke,https://media.api-sports.io/football/players/136723.png,63.0,10,M,6.9,False,False,0,,25.0,21,0,0,0,0,,1.0,13.0,8.0,7.0,1.0,,2.0,,2.0,,5.0,,,,,,,
787720,PSV Eindhoven,197,16,Mario Götze,https://media.api-sports.io/football/players/16.png,90.0,27,M,8.9,False,False,0,,57.0,45,0,0,0,0,,2.0,9.0,6.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,,1.0,,1.0,1.0,,
787720,PSV Eindhoven,197,247,Cody Gakpo,https://media.api-sports.io/football/players/247.png,89.0,11,M,7.2,False,False,0,,28.0,23,0,0,0,0,,,21.0,9.0,5.0,1.0,2.0,2.0,,5.0,2.0,3.0,,1.0,,1.0,,,
787720,PSV Eindhoven,197,12943,Eran Zahavi,https://media.api-sports.io/football/players/12943.png,63.0,7,F,6.3,False,False,0,,13.0,12,0,0,0,0,,,6.0,,,,1.0,1.0,,,,,,1.0,,,,,
787720,PSV Eindhoven,197,1142,Yvon Mvogo,https://media.api-sports.io/football/players/1142.png,,38,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,231,Jordan Teze,https://media.api-sports.io/football/players/231.png,22.0,3,D,6.6,False,True,0,,17.0,13,0,0,0,0,,,1.0,,,,,2.0,,,1.0,,,,,,,,
787720,PSV Eindhoven,197,234,Érick Gutiérrez,https://media.api-sports.io/football/players/234.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,1163,Bruma,https://media.api-sports.io/football/players/1163.png,9.0,19,F,6.9,False,True,0,,9.0,6,0,0,0,0,,,5.0,4.0,1.0,,,,,1.0,,1.0,,,,,,,
787720,PSV Eindhoven,197,2598,Ritsu Doan,https://media.api-sports.io/football/players/2598.png,,25,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
