fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,shots_on,goals_total,fouls_committed,tackles_blocks,passes_key,dribbles_attempts,fouls_drawn,dribbles_success,penalty_commited,offsides,penalty_won
1217687,Eldense,9692,104425,Juanto Ortuño,https://media.api-sports.io/football/players/104425.png,76.0,11,F,6.6,False,False,0,0.0,,8.0,5,0,0,0,0,,1.0,,,6.0,3.0,,1.0,,,,,,,,,1.0,
1217687,Eldense,9692,185106,Youness Lachhab,https://media.api-sports.io/football/players/185106.png,24.0,16,M,6.9,False,True,0,0.0,,13.0,8,0,0,0,0,,,,1.0,3.0,2.0,,,,,2.0,1.0,,,,,,
1217687,Eldense,9692,183927,Joel Jorquera,https://media.api-sports.io/football/players/183927.png,24.0,19,F,6.7,False,True,0,0.0,,7.0,6,0,0,0,0,,,1.0,,2.0,2.0,,,,,,,,1.0,,,,
1217687,Eldense,9692,182556,Alan Godoy,https://media.api-sports.io/football/players/182556.png,14.0,29,F,6.3,False,True,0,0.0,,4.0,3,0,0,0,0,,1.0,,,4.0,,,,,2.0,,,,,,,,
1217687,Eldense,9692,18998,Víctor Camarasa,https://media.api-sports.io/football/players/18998.png,11.0,6,M,6.5,False,True,0,0.0,,3.0,3,0,0,0,0,,,,,1.0,,,,,,,,,,,,,
1217687,Eldense,9692,15387,Christian Montes,https://media.api-sports.io/football/players/15387.png,10.0,10,M,6.2,False,True,0,0.0,,4.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,
1217687,Eldense,9692,46871,Dani Martín,https://media.api-sports.io/football/players/46871.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217687,Eldense,9692,43180,Ricardo Grigore,https://media.api-sports.io/football/players/43180.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217687,Eldense,9692,1487,Francisco Geraldes,https://media.api-sports.io/football/players/1487.png,,12,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217687,Eldense,9692,197800,Unai Ropero,https://media.api-sports.io/football/players/197800.png,,18,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217687,Eldense,9692,329681,Alejandro Iniesta,https://media.api-sports.io/football/players/329681.png,,33,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Cordoba,713,116438,Carlos Marín,https://media.api-sports.io/football/players/116438.png,90.0,13,G,7.7,True,False,0,0.0,1.0,31.0,24,0,0,0,0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,
1217689,Cordoba,713,122627,Carlos Albarrán,https://media.api-sports.io/football/players/122627.png,45.0,21,D,6.6,False,False,0,0.0,,14.0,12,0,0,0,0,,1.0,,,3.0,2.0,,,,,,,2.0,,1.0,,,
1217689,Cordoba,713,162531,Xavi Sintes,https://media.api-sports.io/football/players/162531.png,90.0,15,D,6.6,False,False,0,0.0,,38.0,31,1,0,0,0,,,1.0,,6.0,4.0,,,,3.0,1.0,,,3.0,,1.0,,
1217689,Cordoba,713,46680,José Antonio Martinez,https://media.api-sports.io/football/players/46680.png,90.0,16,D,7.3,False,False,0,0.0,,48.0,40,0,0,0,0,,,1.0,1.0,8.0,4.0,,,,,,1.0,,,,,,
1217689,Cordoba,713,185599,Jose Calderón,https://media.api-sports.io/football/players/185599.png,90.0,3,D,6.9,False,False,0,1.0,,37.0,25,1,0,0,0,,1.0,,1.0,7.0,3.0,,,,3.0,,1.0,,,,,,
1217689,Cordoba,713,162547,Théo Zidane,https://media.api-sports.io/football/players/162547.png,64.0,7,M,6.6,False,False,0,0.0,,18.0,14,0,0,0,0,,3.0,,,8.0,2.0,2.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,,
1217689,Cordoba,713,182166,Isma Ruiz,https://media.api-sports.io/football/players/182166.png,90.0,8,M,7.3,False,False,0,0.0,,37.0,33,0,0,0,0,,1.0,3.0,3.0,12.0,5.0,1.0,,,,,,2.0,1.0,,,,
1217689,Cordoba,713,181263,Cristian Carracedo,https://media.api-sports.io/football/players/181263.png,90.0,23,M,8.9,False,False,0,0.0,,35.0,28,0,0,0,0,,2.0,3.0,,16.0,11.0,1.0,1.0,,,,8.0,11.0,,8.0,,,
1217689,Cordoba,713,186824,Ander Yoldi,https://media.api-sports.io/football/players/186824.png,63.0,11,M,6.6,False,False,0,0.0,,23.0,15,0,0,0,0,,1.0,2.0,,14.0,5.0,1.0,1.0,,2.0,,2.0,4.0,,2.0,,,
1217689,Cordoba,713,181575,Adilson,https://media.api-sports.io/football/players/181575.png,86.0,17,M,8.2,False,False,0,0.0,,16.0,11,0,0,0,0,,2.0,1.0,3.0,13.0,7.0,,2.0,1.0,1.0,,1.0,4.0,3.0,2.0,,,
1217689,Cordoba,713,185533,Antonio Casas,https://media.api-sports.io/football/players/185533.png,89.0,20,F,7.3,False,False,0,0.0,,14.0,12,0,0,0,0,,5.0,1.0,1.0,12.0,4.0,,1.0,1.0,1.0,,,1.0,,,,,
1217689,Cordoba,713,36,Carlos Isaac,https://media.api-sports.io/football/players/36.png,45.0,22,D,7.3,False,True,0,1.0,,19.0,15,0,0,0,0,,,,2.0,5.0,3.0,,,,1.0,,1.0,2.0,,2.0,,,
1217689,Cordoba,713,182490,Jacobo González,https://media.api-sports.io/football/players/182490.png,27.0,10,F,7.3,False,True,0,1.0,,15.0,10,1,0,0,0,,,1.0,,7.0,4.0,,,,1.0,,1.0,1.0,,1.0,,,
1217689,Cordoba,713,181218,Alex Sala,https://media.api-sports.io/football/players/181218.png,26.0,6,M,7.6,False,True,0,0.0,,17.0,11,0,0,0,0,,1.0,1.0,,5.0,4.0,1.0,1.0,1.0,,,2.0,2.0,,2.0,,,
1217689,Cordoba,713,122567,Kuki Zalazar,https://media.api-sports.io/football/players/122567.png,13.0,9,F,6.3,False,True,0,0.0,,2.0,2,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,,
1217689,Cordoba,713,43364,Nikolay Obolskiy,https://media.api-sports.io/football/players/43364.png,10.0,14,F,7.2,False,True,0,0.0,,3.0,1,0,0,0,0,,1.0,,,2.0,2.0,,,,,,1.0,,,,,,
1217689,Cordoba,713,162478,Ramon Vila,https://media.api-sports.io/football/players/162478.png,,26,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Cordoba,713,336706,Marvel,https://media.api-sports.io/football/players/336706.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Cordoba,713,163401,Genaro,https://media.api-sports.io/football/players/163401.png,,18,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Cordoba,713,284407,Jude Soonsup-Bell,https://media.api-sports.io/football/players/284407.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,190261,Salvi,https://media.api-sports.io/football/players/190261.png,90.0,1,G,7.3,False,False,3,0.0,4.0,29.0,18,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,
1217689,Tenerife,719,208117,David Rodríguez Ramos,https://media.api-sports.io/football/players/208117.png,45.0,2,D,6,False,False,0,0.0,,14.0,5,1,0,0,0,,,,,10.0,2.0,2.0,,,2.0,1.0,,,,,,,
1217689,Tenerife,719,185715,Josep Gayá,https://media.api-sports.io/football/players/185715.png,90.0,24,D,6.9,False,False,0,0.0,,33.0,21,0,0,0,0,,,3.0,2.0,9.0,7.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,
1217689,Tenerife,719,48322,José León,https://media.api-sports.io/football/players/48322.png,90.0,4,D,6.3,False,False,0,0.0,,46.0,32,0,0,0,0,,,,,8.0,5.0,1.0,,,,,1.0,,1.0,,,,
1217689,Tenerife,719,122804,Adrián Guerrero,https://media.api-sports.io/football/players/122804.png,90.0,14,D,6.2,False,False,0,0.0,,32.0,21,0,0,0,0,,,5.0,,13.0,7.0,4.0,,,,,,2.0,,1.0,,,
1217689,Tenerife,719,188445,Luismi Cruz,https://media.api-sports.io/football/players/188445.png,90.0,11,M,7,False,False,0,0.0,,19.0,11,0,0,0,0,,,3.0,,14.0,6.0,3.0,,,,,4.0,2.0,2.0,1.0,,1.0,
1217689,Tenerife,719,183853,Youssouf Diarra,https://media.api-sports.io/football/players/183853.png,76.0,8,M,6.3,False,False,0,0.0,,15.0,11,0,0,0,0,,1.0,1.0,,8.0,4.0,1.0,,,1.0,,,,2.0,,,,
1217689,Tenerife,719,46760,Sergio González,https://media.api-sports.io/football/players/46760.png,90.0,5,M,6.7,True,False,0,0.0,,24.0,17,0,0,0,0,,1.0,3.0,1.0,12.0,9.0,2.0,,,,,,1.0,3.0,1.0,,,
1217689,Tenerife,719,47498,Waldo Rubio Marín,https://media.api-sports.io/football/players/47498.png,60.0,17,M,6.3,False,False,0,0.0,,5.0,4,0,0,0,0,,,,,4.0,,3.0,,,,,,,,,,,
1217689,Tenerife,719,47005,Maikel Mesa,https://media.api-sports.io/football/players/47005.png,60.0,20,F,6.3,False,False,0,0.0,,6.0,5,0,0,0,0,,,1.0,,7.0,2.0,1.0,,,1.0,,,,1.0,,,,
1217689,Tenerife,719,47266,Ángel Rodríguez,https://media.api-sports.io/football/players/47266.png,45.0,9,F,6.3,False,False,0,0.0,,10.0,8,0,0,0,1,,1.0,,1.0,4.0,3.0,,1.0,,,,,,1.0,,,2.0,
1217689,Tenerife,719,154741,Juande Rivas,https://media.api-sports.io/football/players/154741.png,45.0,23,D,6.5,False,True,0,0.0,,20.0,17,0,0,0,0,,,1.0,,4.0,2.0,,,,,,,,,,,,
1217689,Tenerife,719,47581,Enric Gallego,https://media.api-sports.io/football/players/47581.png,45.0,18,F,6.7,False,True,0,0.0,,11.0,6,0,0,0,0,,1.0,2.0,,12.0,5.0,,,,4.0,,,,,,,,
1217689,Tenerife,719,309127,Teto,https://media.api-sports.io/football/players/309127.png,30.0,21,M,6.3,False,True,0,0.0,,14.0,10,0,0,0,0,,,2.0,1.0,8.0,4.0,1.0,,,,,,2.0,,2.0,,,
1217689,Tenerife,719,35794,Marlos Moreno,https://media.api-sports.io/football/players/35794.png,30.0,10,F,6.6,False,True,0,0.0,,8.0,8,0,0,0,0,,,,,4.0,2.0,,,,1.0,,,,2.0,,,,
1217689,Tenerife,719,291211,Dylan Perera Plasencia,https://media.api-sports.io/football/players/291211.png,14.0,28,M,6.3,False,True,0,0.0,,6.0,5,0,0,0,0,,,,,2.0,,,,,,,,,,,,,
1217689,Tenerife,719,46699,Tomeu Nadal,https://media.api-sports.io/football/players/46699.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,441291,Aarón Alonso,https://media.api-sports.io/football/players/441291.png,,42,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,178941,Rubén,https://media.api-sports.io/football/players/178941.png,,12,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,471386,Daniel Fernández,https://media.api-sports.io/football/players/471386.png,,32,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,459041,Aarón Martín,https://media.api-sports.io/football/players/459041.png,,33,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,443164,Yanis Senhadji,https://media.api-sports.io/football/players/443164.png,,34,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217689,Tenerife,719,182671,Álejandro Cantero,https://media.api-sports.io/football/players/182671.png,,19,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,286611,Pablo Cuñat,https://media.api-sports.io/football/players/286611.png,90.0,1,G,7.5,False,False,0,0.0,3.0,32.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,184609,Jorge Moreno,https://media.api-sports.io/football/players/184609.png,90.0,2,D,7.9,False,False,0,0.0,,39.0,29,0,0,0,0,,1.0,1.0,3.0,5.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,
1217688,FC Cartagena,5262,47504,Pedro Alcalá,https://media.api-sports.io/football/players/47504.png,90.0,4,D,7.5,True,False,0,0.0,,40.0,31,0,0,0,0,,2.0,1.0,1.0,5.0,5.0,,2.0,,,1.0,,,2.0,,,,
1217688,FC Cartagena,5262,47483,Kiko Olivas,https://media.api-sports.io/football/players/47483.png,90.0,22,D,6.9,False,False,0,0.0,,47.0,45,0,0,0,0,,,,,2.0,,,,,,,,,,,,,
1217688,FC Cartagena,5262,131539,José Antonio Ríos,https://media.api-sports.io/football/players/131539.png,90.0,3,D,7.3,False,False,0,0.0,,40.0,30,0,0,0,0,,,,,1.0,,,,,1.0,,2.0,,,,,,
1217688,FC Cartagena,5262,185308,Mini,https://media.api-sports.io/football/players/185308.png,86.0,6,M,6.9,False,False,0,0.0,,35.0,27,0,0,0,0,,,1.0,,5.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,
1217688,FC Cartagena,5262,47577,Damián Musto,https://media.api-sports.io/football/players/47577.png,90.0,18,M,7.3,False,False,0,0.0,,39.0,35,0,0,0,0,,,2.0,3.0,6.0,4.0,,,,1.0,,1.0,,2.0,,,,
1217688,FC Cartagena,5262,161968,Cedric Teguia,https://media.api-sports.io/football/players/161968.png,83.0,23,M,6.9,False,False,0,0.0,,21.0,17,0,0,0,0,,2.0,3.0,,10.0,5.0,,2.0,,1.0,,2.0,3.0,1.0,,,,
1217688,FC Cartagena,5262,47179,Dani Escriche,https://media.api-sports.io/football/players/47179.png,75.0,10,M,6.3,False,False,0,0.0,,24.0,14,1,0,0,0,,1.0,,,15.0,5.0,1.0,,,3.0,,,6.0,2.0,3.0,,1.0,
1217688,FC Cartagena,5262,47192,Luis Muñoz,https://media.api-sports.io/football/players/47192.png,90.0,8,M,7.5,False,False,0,0.0,,32.0,24,0,0,1,0,,2.0,3.0,1.0,12.0,6.0,1.0,2.0,1.0,,,1.0,1.0,3.0,,,1.0,
1217688,FC Cartagena,5262,385445,Gaston Valles,https://media.api-sports.io/football/players/385445.png,83.0,7,F,7.2,False,False,0,0.0,,11.0,7,0,0,0,0,,2.0,,1.0,17.0,7.0,,1.0,,,,1.0,3.0,2.0,1.0,,,1.0
1217688,FC Cartagena,5262,46023,Andrija Vukčević,https://media.api-sports.io/football/players/46023.png,15.0,12,D,6.5,False,True,0,0.0,,4.0,4,0,0,0,0,,,,,1.0,,,,,,,,1.0,,,,1.0,
1217688,FC Cartagena,5262,356797,Lucas Roman,https://media.api-sports.io/football/players/356797.png,16.0,37,F,6.5,False,True,0,0.0,,5.0,4,0,0,0,0,,,,,3.0,,,,,1.0,,,1.0,,,,,
1217688,FC Cartagena,5262,47040,Alfredo Ortuño,https://media.api-sports.io/football/players/47040.png,16.0,9,F,6.5,False,True,0,0.0,,6.0,4,0,0,0,0,,,,,3.0,,,,,1.0,,,1.0,,,,1.0,
1217688,FC Cartagena,5262,117059,Andy Rodríguez,https://media.api-sports.io/football/players/117059.png,13.0,17,M,6.7,False,True,0,0.0,,4.0,4,0,0,0,0,,,,,2.0,,,,,,,1.0,,,,,,
1217688,FC Cartagena,5262,439630,Jhafets Reyes,https://media.api-sports.io/football/players/439630.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,162533,Toni Fuidias,https://media.api-sports.io/football/players/162533.png,,40,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,454298,Jesús Hernández,https://media.api-sports.io/football/players/454298.png,,28,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,46078,Nikola Šipčić,https://media.api-sports.io/football/players/46078.png,,24,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,197198,Carmelo Sánchez,https://media.api-sports.io/football/players/197198.png,,27,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,FC Cartagena,5262,161875,Hugo González,https://media.api-sports.io/football/players/161875.png,,34,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,47248,Rubén Yáñez,https://media.api-sports.io/football/players/47248.png,68.0,1,G,6.5,False,False,0,0.0,3.0,20.0,16,0,1,0,0,0.0,,,,1.0,,,,,1.0,,,,,,1.0,,
1217688,Sporting Gijon,731,182522,Guille Rosas,https://media.api-sports.io/football/players/182522.png,90.0,2,D,7.2,False,False,0,0.0,,43.0,34,0,0,0,0,,,2.0,1.0,4.0,3.0,,,,1.0,,2.0,1.0,,1.0,,,
1217688,Sporting Gijon,731,41412,Nikola Maraš,https://media.api-sports.io/football/players/41412.png,60.0,15,D,6.9,False,False,0,0.0,,40.0,31,0,0,0,0,,,2.0,1.0,7.0,4.0,,,,1.0,1.0,,,,,,,
1217688,Sporting Gijon,731,47460,Róber Pier,https://media.api-sports.io/football/players/47460.png,90.0,4,D,7.3,False,False,0,0.0,,76.0,65,1,0,0,0,,,4.0,3.0,12.0,6.0,,,,4.0,,,,,,,1.0,
1217688,Sporting Gijon,731,47384,José Ángel,https://media.api-sports.io/football/players/47384.png,90.0,3,D,7.5,True,False,0,0.0,,44.0,36,0,0,0,0,,,2.0,,7.0,6.0,,,,,,2.0,2.0,,1.0,,,
1217688,Sporting Gijon,731,286793,Ignacio Martín,https://media.api-sports.io/football/players/286793.png,70.0,6,M,7,False,False,0,0.0,,37.0,30,0,0,0,0,,,3.0,,6.0,4.0,1.0,,,1.0,,1.0,,1.0,,,,
1217688,Sporting Gijon,731,122584,Lander Olaetxea,https://media.api-sports.io/football/players/122584.png,90.0,14,M,6.9,False,False,0,0.0,,49.0,38,0,0,0,0,,1.0,3.0,,14.0,8.0,1.0,,,2.0,,,2.0,3.0,,,,
1217688,Sporting Gijon,731,46893,Ignacio Méndez,https://media.api-sports.io/football/players/46893.png,60.0,10,M,6.9,False,False,0,0.0,,38.0,29,0,0,0,0,,,1.0,1.0,4.0,3.0,1.0,,,,,1.0,,,,,,
1217688,Sporting Gijon,731,183931,Jonathan Dubasin,https://media.api-sports.io/football/players/183931.png,90.0,17,F,6.6,False,False,0,0.0,,28.0,16,0,0,0,0,,4.0,,1.0,5.0,3.0,,1.0,,1.0,,,,1.0,,,,
1217688,Sporting Gijon,731,21395,Juan Otero,https://media.api-sports.io/football/players/21395.png,36.0,19,F,6.3,False,False,0,0.0,,5.0,4,0,0,0,0,,1.0,,,3.0,2.0,,1.0,,,,1.0,,,,,,
1217688,Sporting Gijon,731,286799,Dani Queipo,https://media.api-sports.io/football/players/286799.png,70.0,9,F,6.9,False,False,0,0.0,,12.0,10,0,0,0,0,,,2.0,,13.0,5.0,2.0,,,1.0,,1.0,2.0,2.0,1.0,,,
1217688,Sporting Gijon,731,47344,Víctor Campuzano,https://media.api-sports.io/football/players/47344.png,54.0,11,F,6.5,False,True,0,0.0,,5.0,3,0,0,0,0,,,,,3.0,,,,,1.0,,,1.0,,,,,
1217688,Sporting Gijon,731,163076,César Gelabert,https://media.api-sports.io/football/players/163076.png,30.0,18,M,6.6,False,True,0,0.0,,25.0,18,0,0,0,0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,
1217688,Sporting Gijon,731,122592,Jesús Bernal,https://media.api-sports.io/football/players/122592.png,30.0,8,M,6.7,False,True,0,0.0,,20.0,18,1,0,0,0,,,,2.0,3.0,2.0,,,,1.0,,,,,,,,
1217688,Sporting Gijon,731,46872,Christian Sanchez,https://media.api-sports.io/football/players/46872.png,20.0,13,G,7.3,False,True,1,0.0,4.0,10.0,7,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,182473,Gaspar Campos,https://media.api-sports.io/football/players/182473.png,20.0,7,M,7,False,True,0,0.0,,10.0,7,0,0,0,0,,2.0,,,4.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,
1217688,Sporting Gijon,731,182484,Pablo García,https://media.api-sports.io/football/players/182484.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,47434,Kevin Vázquez,https://media.api-sports.io/football/players/47434.png,,20,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,46993,Eric Curbelo,https://media.api-sports.io/football/players/46993.png,,23,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,68136,Yann Kembo,https://media.api-sports.io/football/players/68136.png,,29,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,16590,Jordy Caicedo,https://media.api-sports.io/football/players/16590.png,,16,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217688,Sporting Gijon,731,306922,Alex Oyón,https://media.api-sports.io/football/players/306922.png,,27,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,46904,Fernando Martínez,https://media.api-sports.io/football/players/46904.png,90.0,13,G,7.7,False,False,0,0.0,3.0,39.0,22,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,
1217697,Almeria,723,295793,Marc Pubill,https://media.api-sports.io/football/players/295793.png,90.0,18,D,7.2,False,False,0,0.0,,42.0,33,1,0,0,0,,1.0,3.0,,13.0,7.0,,1.0,,3.0,1.0,,2.0,2.0,,,,
1217697,Almeria,723,129,Chumi,https://media.api-sports.io/football/players/129.png,90.0,21,D,6.9,False,False,0,0.0,,34.0,25,1,0,0,0,,1.0,2.0,,9.0,4.0,,,,2.0,,,,1.0,,,,
1217697,Almeria,723,1565,Edgar González,https://media.api-sports.io/football/players/1565.png,90.0,3,D,6.9,False,False,0,0.0,,31.0,28,0,0,0,0,,,1.0,,8.0,4.0,1.0,,,2.0,,,,1.0,,,,
1217697,Almeria,723,126901,Bruno Langa,https://media.api-sports.io/football/players/126901.png,89.0,24,D,6.9,False,False,0,0.0,,34.0,24,0,0,0,0,,1.0,1.0,,7.0,4.0,,,,1.0,,1.0,1.0,2.0,,,,
1217697,Almeria,723,47576,Gonzalo Melero,https://media.api-sports.io/football/players/47576.png,89.0,8,M,6.9,True,False,0,0.0,,29.0,23,1,0,0,0,,,3.0,2.0,11.0,5.0,1.0,,,3.0,,,,2.0,,,,
1217697,Almeria,723,203468,Dion Lopy,https://media.api-sports.io/football/players/203468.png,90.0,6,M,7,False,False,0,0.0,,24.0,22,1,0,0,0,,,4.0,1.0,10.0,5.0,1.0,,,3.0,,,,,,,,
1217697,Almeria,723,138809,Arnau Puigmal,https://media.api-sports.io/football/players/138809.png,64.0,2,M,6.7,False,False,0,0.0,,17.0,13,0,0,0,0,,,,2.0,6.0,1.0,,,,2.0,,1.0,2.0,,,,1.0,
1217697,Almeria,723,162033,Sergio Arribas,https://media.api-sports.io/football/players/162033.png,74.0,11,M,7.2,False,False,0,0.0,,18.0,14,1,0,0,0,,2.0,,,6.0,1.0,,2.0,,2.0,,3.0,2.0,1.0,,,,
1217697,Almeria,723,13062,Léo Baptistão,https://media.api-sports.io/football/players/13062.png,74.0,12,M,7.7,False,False,0,0.0,,17.0,10,0,0,0,0,,1.0,1.0,,8.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,
1217697,Almeria,723,47237,Luis Javier Suárez,https://media.api-sports.io/football/players/47237.png,90.0,9,F,6.6,False,False,0,0.0,,13.0,8,1,0,0,0,,1.0,1.0,,13.0,6.0,,,,2.0,1.0,1.0,5.0,2.0,3.0,,1.0,
1217697,Almeria,723,46688,Alejandro Pozo,https://media.api-sports.io/football/players/46688.png,26.0,17,D,6.7,False,True,0,0.0,,12.0,9,0,0,0,0,,,,,2.0,,,,,1.0,,,,,,,,
1217697,Almeria,723,914,Álex Centelles,https://media.api-sports.io/football/players/914.png,16.0,20,D,6.9,False,True,0,0.0,,3.0,2,0,0,0,0,,,2.0,,2.0,2.0,,,,,,,,,,,,
1217697,Almeria,723,128581,Nicolás Melamed,https://media.api-sports.io/football/players/128581.png,16.0,10,M,6.3,False,True,0,0.0,,5.0,4,0,0,0,0,,,1.0,,6.0,3.0,,,,1.0,,,1.0,1.0,,,,
1217697,Almeria,723,20660,Aleksandar Radovanović,https://media.api-sports.io/football/players/20660.png,8.0,16,D,6.3,False,True,0,0.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,333439,Ruben Quintanilla,https://media.api-sports.io/football/players/333439.png,8.0,34,M,6.3,False,True,0,0.0,,3.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,1470,Luís Maximiano,https://media.api-sports.io/football/players/1470.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,354550,Bruno Alemán,https://media.api-sports.io/football/players/354550.png,,31,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,305803,Kaiky,https://media.api-sports.io/football/players/305803.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,339863,Marko Perović,https://media.api-sports.io/football/players/339863.png,,36,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,312650,Marko Milovanović,https://media.api-sports.io/football/players/312650.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Almeria,723,344745,Rachad Dhimi,https://media.api-sports.io/football/players/344745.png,,28,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217697,Mirandes,799,46987,Raúl Fernández,https://media.api-sports.io/football/players/46987.png,90.0,13,G,6.7,False,False,1,0.0,3.0,19.0,15,0,0,0,0,0.0,,,,1.0,,1.0,,,,,,,,,,,
1217697,Mirandes,799,313025,Hugo Rincon Lumbreras,https://media.api-sports.io/football/players/313025.png,76.0,2,D,6.6,False,False,0,0.0,,21.0,20,1,0,0,0,,,,,8.0,4.0,,,,3.0,1.0,1.0,2.0,3.0,1.0,,,
1217697,Mirandes,799,183582,Juan Gutiérrez,https://media.api-sports.io/football/players/183582.png,90.0,22,D,7.2,False,False,0,0.0,,41.0,35,0,0,0,0,,1.0,1.0,3.0,6.0,2.0,,,,1.0,,2.0,,,,,,
1217697,Mirandes,799,332305,Unai Eguíluz,https://media.api-sports.io/football/players/332305.png,90.0,4,D,7.2,False,False,0,0.0,,51.0,40,0,0,0,0,,1.0,1.0,,5.0,5.0,,,,,1.0,1.0,,1.0,,,,
1217697,Mirandes,799,285422,Pablo Tomeo,https://media.api-sports.io/football/players/285422.png,85.0,15,D,6.9,False,False,0,0.0,,43.0,37,0,0,0,0,,1.0,6.0,,12.0,9.0,2.0,,,1.0,,,,,,,1.0,
1217697,Mirandes,799,128951,Victor Parada,https://media.api-sports.io/football/players/128951.png,90.0,33,D,7,False,False,0,0.0,,33.0,26,0,0,0,0,,,1.0,,8.0,6.0,,,,,,1.0,,4.0,,,,
1217697,Mirandes,799,182486,Alberto Reina,https://media.api-sports.io/football/players/182486.png,90.0,10,M,7.3,True,False,0,0.0,,63.0,55,1,0,0,0,,,3.0,1.0,11.0,7.0,,,,2.0,,4.0,3.0,3.0,1.0,,,
