fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,duels_total,duels_won,dribbles_attempts,dribbles_success,tackles_total,fouls_drawn,fouls_committed,passes_key,tackles_interceptions,tackles_blocks,shots_total,shots_on,goals_total,offsides,dribbles_past,penalty_won,penalty_commited
1299011,Feyenoord,209,297583,Jeyland Mitchell,https://media.api-sports.io/football/players/297583.png,,20,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,326067,Anis Hadj Moussa,https://media.api-sports.io/football/players/326067.png,,23,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,425819,Gjivai Zechiël,https://media.api-sports.io/football/players/425819.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,275268,Chris-Kévin Nadje,https://media.api-sports.io/football/players/275268.png,,34,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299012,Shakhtar Donetsk,550,1500,Dmytro Riznyk,https://media.api-sports.io/football/players/1500.png,90.0,31,G,6.3,False,False,3,0.0,2.0,55.0,36,0,0,0,0,0.0,2.0,2.0,,,,1.0,,,,,,,,,,,
1299012,Shakhtar Donetsk,550,49439,Alaa Ghram,https://media.api-sports.io/football/players/49439.png,45.0,18,D,6.5,False,False,0,0.0,,23.0,16,1,0,0,0,,7.0,2.0,1.0,,2.0,,2.0,,2.0,2.0,,,,,,,
1299012,Shakhtar Donetsk,550,676,Valeriy Bondar,https://media.api-sports.io/football/players/676.png,90.0,5,D,6.7,False,False,0,0.0,,38.0,35,0,0,0,0,,3.0,2.0,,,,,,,3.0,1.0,,,,,,,
1299012,Shakhtar Donetsk,550,682,Mykola Matviyenko,https://media.api-sports.io/football/players/682.png,90.0,22,D,6.2,False,False,0,0.0,,45.0,40,0,0,0,0,,4.0,1.0,,,,,,,1.0,,,,,,1.0,,
1299012,Shakhtar Donetsk,550,299925,Pedrinho,https://media.api-sports.io/football/players/299925.png,90.0,13,D,5.6,False,False,0,0.0,,41.0,36,0,0,0,0,,3.0,,1.0,,,,,,2.0,,,,,,,,
1299012,Shakhtar Donetsk,550,698,Taras Stepanenko,https://media.api-sports.io/football/players/698.png,63.0,6,M,6.2,True,False,0,0.0,,15.0,12,0,0,0,0,,13.0,4.0,,,1.0,2.0,2.0,,1.0,1.0,,,,,6.0,,
