fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,tackles_blocks,passes_key,shots_total,goals_assists,dribbles_attempts,dribbles_success,dribbles_past,shots_on,goals_total,penalty_won,penalty_commited,offsides
608613,Genoa,495,31493,Filippo Melegoni,https://media.api-sports.io/football/players/31493.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608613,Genoa,495,1369,Miha Zajc,https://media.api-sports.io/football/players/1369.png,22.0,16,M,6.7,False,True,0,,10.0,7,0,0,0,0,,,,5.0,3.0,1.0,,,1.0,,,3.0,2.0,,,,,,
608613,Genoa,495,30805,Valon Behrami,https://media.api-sports.io/football/players/30805.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608613,Genoa,495,53535,Eldor Shomurodov,https://media.api-sports.io/football/players/53535.png,22.0,61,F,6.5,False,True,0,,5.0,5,0,0,0,0,,,,6.0,2.0,,1.0,,,,,,,,,,,,
608613,Genoa,495,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,10.0,23,F,6.5,False,True,0,,1.0,,0,0,0,0,,,,2.0,,,,,,,,,,,,,,,
608609,Napoli,492,312,Alex Meret,https://media.api-sports.io/football/players/312.png,90.0,1,G,6.7,False,False,3,4.0,43.0,40,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608609,Napoli,492,31042,Giovanni Di Lorenzo,https://media.api-sports.io/football/players/31042.png,90.0,22,D,6.2,False,False,0,,53.0,39,0,0,0,0,,1.0,2.0,12.0,6.0,1.0,,,1.0,3.0,,5.0,1.0,2.0,1.0,,,,
608609,Napoli,492,772,Konstantinos Manolas,https://media.api-sports.io/football/players/772.png,90.0,44,D,6.6,False,False,0,,72.0,65,0,0,0,0,,2.0,1.0,9.0,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,
608609,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90.0,26,D,6.2,False,False,0,,58.0,53,0,0,0,0,,,1.0,12.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
608609,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,90.0,6,D,6.9,False,False,0,,63.0,55,1,0,0,0,,2.0,,12.0,7.0,3.0,1.0,1.0,,1.0,,4.0,2.0,1.0,,,,,
608609,Napoli,492,328,Fabián Ruiz,https://media.api-sports.io/football/players/328.png,89.0,8,M,7.3,False,False,0,,83.0,77,0,0,0,0,,3.0,4.0,14.0,9.0,3.0,1.0,,,1.0,,3.0,2.0,2.0,,,,,
608609,Napoli,492,1635,Tiemoué Bakayoko,https://media.api-sports.io/football/players/1635.png,65.0,5,M,5.9,False,False,0,,60.0,55,2,1,0,0,,1.0,,17.0,7.0,4.0,3.0,,1.0,,,2.0,2.0,1.0,,,,,
608609,Napoli,492,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,56.0,11,M,6.9,False,False,0,,23.0,19,0,0,0,0,,2.0,,7.0,4.0,1.0,1.0,,2.0,2.0,,2.0,1.0,,1.0,,,,
608609,Napoli,492,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,69.0,21,M,6.6,False,False,0,,36.0,29,0,0,0,0,,,,7.0,3.0,2.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,
608609,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,90.0,24,M,6.7,True,False,0,,49.0,41,0,0,0,0,,,1.0,9.0,3.0,,,1.0,2.0,,,7.0,3.0,2.0,,,,,
608609,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,90.0,14,F,7.5,False,False,0,,29.0,23,0,0,0,0,,,,8.0,2.0,1.0,1.0,,1.0,3.0,,1.0,,2.0,3.0,1.0,,,
608609,Napoli,492,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,313,David Ospina,https://media.api-sports.io/football/players/313.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,316,Faouzi Ghoulam,https://media.api-sports.io/football/players/316.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,320,Nikola Maksimović,https://media.api-sports.io/football/players/320.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,321,Kévin Malcuit,https://media.api-sports.io/football/players/321.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,1151,Diego Demme,https://media.api-sports.io/football/players/1151.png,,4,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,1.0,7,M,,False,True,0,,5.0,5,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
608609,Napoli,492,47439,Stanislav Lobotka,https://media.api-sports.io/football/players/47439.png,,68,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,34.0,20,M,6.9,False,True,0,,24.0,22,0,0,0,0,,2.0,,2.0,2.0,,,,1.0,,,,,,,,,,
608609,Napoli,492,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,21.0,37,F,6.6,False,True,0,,5.0,4,0,0,0,0,,,,6.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,
608609,Napoli,492,185,Fernando Llorente,https://media.api-sports.io/football/players/185.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90.0,99,G,7.7,False,False,1,6.0,26.0,17,0,0,0,0,0.0,,,1.0,,,,,,,,,,,,,,,
608609,AC Milan,489,1627,Davide Calabria,https://media.api-sports.io/football/players/1627.png,90.0,2,D,6.5,False,False,0,,25.0,21,1,0,0,0,,,2.0,5.0,2.0,1.0,,,,,,1.0,,2.0,,,,,
608609,AC Milan,489,2045,Simon Kjær,https://media.api-sports.io/football/players/2045.png,90.0,24,D,7.3,False,False,0,,21.0,18,0,0,0,0,,2.0,2.0,6.0,5.0,,1.0,,,2.0,,,,,1.0,,,,
608609,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90.0,13,D,6.9,True,False,0,,40.0,33,0,0,0,0,,2.0,,5.0,5.0,,,,,,,,,,,,,,
608609,AC Milan,489,47300,Theo Hernández,https://media.api-sports.io/football/players/47300.png,90.0,19,D,7.3,False,False,0,,42.0,34,0,0,0,0,,2.0,,11.0,8.0,3.0,1.0,,1.0,,1.0,4.0,3.0,,,,,,
608609,AC Milan,489,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90.0,79,M,6.6,False,False,0,,34.0,32,1,0,0,0,,1.0,1.0,9.0,3.0,1.0,3.0,,2.0,,,1.0,1.0,2.0,,,,,
608609,AC Milan,489,3173,Ismaël Bennacer,https://media.api-sports.io/football/players/3173.png,90.0,4,M,7.9,False,False,0,,40.0,36,0,0,0,0,,6.0,1.0,15.0,10.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,,,,,,
608609,AC Milan,489,1417,Alexis Saelemaekers,https://media.api-sports.io/football/players/1417.png,73.0,56,M,6.3,False,False,0,,28.0,18,0,0,0,0,,1.0,1.0,11.0,3.0,1.0,2.0,,2.0,1.0,,3.0,1.0,3.0,,,,,
608609,AC Milan,489,1640,Hakan Çalhanoğlu,https://media.api-sports.io/football/players/1640.png,87.0,10,M,7.2,False,False,0,,35.0,33,0,0,0,0,,2.0,,5.0,3.0,1.0,,,2.0,1.0,,,,,1.0,,,,
608609,AC Milan,489,1831,Ante Rebić,https://media.api-sports.io/football/players/1831.png,73.0,12,M,7.2,False,False,0,,20.0,13,1,0,0,0,,3.0,,11.0,5.0,,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,
608609,AC Milan,489,51070,Zlatan Ibrahimović,https://media.api-sports.io/football/players/51070.png,79.0,11,F,8.9,False,False,0,,26.0,19,0,0,0,0,,1.0,,16.0,9.0,,4.0,,2.0,3.0,,,,,2.0,2.0,,,
608609,AC Milan,489,1621,Antonio Donnarumma,https://media.api-sports.io/football/players/1621.png,,90,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,21081,Ciprian Tătărușanu,https://media.api-sports.io/football/players/21081.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,886,Diogo Dalot,https://media.api-sports.io/football/players/886.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,10160,Léo Duarte,https://media.api-sports.io/football/players/10160.png,,43,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,56473,Matteo Gabbia,https://media.api-sports.io/football/players/56473.png,,46,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,1641,Samu Castillejo,https://media.api-sports.io/football/players/1641.png,17.0,7,M,7.2,False,True,0,,5.0,4,1,0,0,0,,4.0,,10.0,6.0,,2.0,,,1.0,,2.0,2.0,2.0,,,,,
608609,AC Milan,489,744,Brahim Díaz,https://media.api-sports.io/football/players/744.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,31054,Rade Krunić,https://media.api-sports.io/football/players/31054.png,10.0,33,M,6.7,False,True,0,,3.0,1,0,0,0,0,,1.0,,3.0,2.0,,,,,,,,,,,,,,
608609,AC Milan,489,31146,Sandro Tonali,https://media.api-sports.io/football/players/31146.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608609,AC Milan,489,263481,Lorenzo Colombo,https://media.api-sports.io/football/players/263481.png,11.0,29,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,,2.0,,,,,,1.0,,,,2.0,1.0,,,,
608609,AC Milan,489,39073,Jens Petter Hauge,https://media.api-sports.io/football/players/39073.png,17.0,15,M,7.3,False,True,0,,9.0,8,0,0,0,0,,1.0,,6.0,2.0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,
608623,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90.0,47,G,6.3,False,False,3,2.0,17.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,1118,Jeremy Toljan,https://media.api-sports.io/football/players/1118.png,59.0,22,D,6.3,False,False,0,,54.0,53,0,0,0,0,,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,
608623,Sassuolo,488,315,Vlad Chiricheş,https://media.api-sports.io/football/players/315.png,42.0,21,D,6.3,False,False,0,,40.0,36,0,0,0,0,,2.0,1.0,8.0,5.0,2.0,2.0,,,,,,,,,,,,
608623,Sassuolo,488,30523,Gian Marco Ferrari,https://media.api-sports.io/football/players/30523.png,90.0,31,D,6.9,False,False,0,,89.0,85,0,0,0,0,,1.0,,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,
608623,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,90.0,6,D,6.2,False,False,0,,67.0,65,1,0,0,0,,,3.0,11.0,4.0,2.0,4.0,,,1.0,,4.0,2.0,,1.0,,,,
608623,Sassuolo,488,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,76.0,8,M,6.9,False,False,0,,72.0,68,1,0,0,0,,1.0,2.0,5.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,
608623,Sassuolo,488,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,90.0,73,M,7.9,False,False,0,,102.0,92,1,0,0,0,,3.0,4.0,14.0,10.0,2.0,1.0,,4.0,1.0,,2.0,2.0,,,,,,
608623,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,90.0,25,M,6.7,True,False,0,,54.0,43,0,0,0,0,,1.0,1.0,14.0,5.0,3.0,1.0,,2.0,1.0,,2.0,1.0,4.0,,,,,
608623,Sassuolo,488,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,59.0,10,M,6.9,False,False,0,,21.0,17,0,0,0,0,,,,5.0,2.0,,1.0,,1.0,3.0,,3.0,2.0,1.0,1.0,,,,
608623,Sassuolo,488,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,90.0,7,M,6.9,False,False,0,,52.0,48,0,0,0,0,,,1.0,14.0,9.0,3.0,,,1.0,,,9.0,6.0,,,,,,
608623,Sassuolo,488,30543,Giacomo Raspadori,https://media.api-sports.io/football/players/30543.png,76.0,18,F,6.3,False,False,0,,16.0,15,0,0,0,0,,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,
608623,Sassuolo,488,30517,Gianluca Pegolo,https://media.api-sports.io/football/players/30517.png,,56,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,26828,Giorgos Kyriakopoulos,https://media.api-sports.io/football/players/26828.png,,77,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,1719,Mert Müldür,https://media.api-sports.io/football/players/1719.png,31.0,17,D,6.7,False,True,0,,34.0,29,0,0,0,0,,,,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,
608623,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,30529,Marlon,https://media.api-sports.io/football/players/30529.png,48.0,2,D,6.3,False,True,0,,46.0,46,0,0,0,0,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,
608623,Sassuolo,488,25448,Kaan Ayhan,https://media.api-sports.io/football/players/25448.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,,4,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,2711,Mehdi Bourabia,https://media.api-sports.io/football/players/2711.png,,68,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,31057,Hamed Junior Traorè,https://media.api-sports.io/football/players/31057.png,14.0,23,M,6.9,False,True,0,,16.0,12,0,0,0,0,,,2.0,1.0,,,,,,1.0,,,,,,,,,
608623,Sassuolo,488,18824,Pedro Obiang,https://media.api-sports.io/football/players/18824.png,31.0,14,M,6.6,False,True,0,,26.0,24,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
608623,Sassuolo,488,180584,Brian Oddei,https://media.api-sports.io/football/players/180584.png,,30,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Sassuolo,488,31033,Nicolás Schiappacasse,https://media.api-sports.io/football/players/31033.png,14.0,91,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
608623,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90.0,1,G,7.3,True,False,0,3.0,27.0,22,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608623,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90.0,37,D,7.5,False,False,0,,50.0,45,0,0,0,0,,1.0,3.0,7.0,4.0,2.0,1.0,,,,,,,1.0,,,,,
608623,Inter,505,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90.0,6,D,7.2,False,False,0,,29.0,26,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
608623,Inter,505,31009,Alessandro Bastoni,https://media.api-sports.io/football/players/31009.png,90.0,95,D,7.2,False,False,0,,39.0,33,0,0,0,0,,1.0,2.0,6.0,4.0,1.0,1.0,,1.0,,,2.0,2.0,1.0,,,,,
608623,Inter,505,887,Matteo Darmian,https://media.api-sports.io/football/players/887.png,89.0,36,M,7.3,False,False,0,,33.0,25,0,0,0,0,,5.0,,14.0,7.0,2.0,3.0,,2.0,,1.0,,,4.0,,,,,
608623,Inter,505,151,Arturo Vidal,https://media.api-sports.io/football/players/151.png,90.0,22,M,7.2,False,False,0,,42.0,35,0,0,0,0,,3.0,2.0,11.0,4.0,,1.0,,,1.0,,1.0,,3.0,,,,,
608623,Inter,505,30558,Nicolò Barella,https://media.api-sports.io/football/players/30558.png,85.0,23,M,7.2,False,False,0,,39.0,31,0,0,0,0,,3.0,4.0,10.0,7.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,
608623,Inter,505,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,90.0,5,M,7.5,False,False,0,,31.0,26,0,0,0,0,,2.0,1.0,10.0,5.0,,3.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,
608623,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,85.0,14,M,7,False,False,0,,23.0,17,1,0,0,0,,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,,
608623,Inter,505,217,Lautaro Martínez,https://media.api-sports.io/football/players/217.png,80.0,10,F,7.2,False,False,0,,18.0,13,0,0,0,0,,,1.0,14.0,3.0,2.0,2.0,,2.0,4.0,1.0,3.0,1.0,3.0,1.0,,,,
608623,Inter,505,910,Alexis Sánchez,https://media.api-sports.io/football/players/910.png,80.0,7,F,7.9,False,False,0,,21.0,16,0,0,0,0,,2.0,1.0,11.0,7.0,2.0,1.0,,2.0,2.0,,2.0,2.0,,1.0,1.0,,,
608623,Inter,505,30765,Andrei Radu,https://media.api-sports.io/football/players/30765.png,,97,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Inter,505,162445,Filip Stanković,https://media.api-sports.io/football/players/162445.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Inter,505,197,Andrea Ranocchia,https://media.api-sports.io/football/players/197.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Inter,505,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,1.0,2,D,,False,True,0,,,,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
608623,Inter,505,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,8.0,24,M,6.6,False,True,0,,4.0,2,0,0,0,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
608623,Inter,505,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,8.0,12,M,6.7,False,True,0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
608623,Inter,505,894,Ashley Young,https://media.api-sports.io/football/players/894.png,10.0,15,D,6.3,False,True,0,,5.0,3,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,,
608623,Inter,505,907,Romelu Lukaku,https://media.api-sports.io/football/players/907.png,10.0,9,F,6.3,False,True,0,,4.0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30611,Lorenzo Montipò,https://media.api-sports.io/football/players/30611.png,90.0,1,G,7.2,False,False,1,4.0,33.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30620,Gaetano Letizia,https://media.api-sports.io/football/players/30620.png,90.0,3,D,8.2,False,False,0,,28.0,24,0,0,0,0,,5.0,3.0,8.0,6.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,
608616,Benevento,506,97,Kamil Glik,https://media.api-sports.io/football/players/97.png,90.0,15,D,7.2,False,False,0,,30.0,25,1,0,0,0,,5.0,5.0,8.0,7.0,2.0,,,,,,,,1.0,,,,,
608616,Benevento,506,30615,Luca Caldirola,https://media.api-sports.io/football/players/30615.png,33.0,5,D,6.3,True,False,0,,14.0,12,0,0,0,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
608616,Benevento,506,30737,Federico Barba,https://media.api-sports.io/football/players/30737.png,90.0,93,D,6.9,False,False,0,,35.0,24,1,0,0,0,,2.0,2.0,5.0,4.0,,,1.0,,1.0,,,,1.0,1.0,,,,
608616,Benevento,506,30750,Përparim Hetemaj,https://media.api-sports.io/football/players/30750.png,90.0,56,M,6.6,False,False,0,,34.0,27,0,0,0,0,,1.0,,10.0,5.0,2.0,5.0,,1.0,,,1.0,1.0,,,,,,
608616,Benevento,506,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,90.0,28,M,7.2,False,False,0,,48.0,41,1,0,0,0,,1.0,2.0,9.0,6.0,2.0,1.0,,,1.0,,3.0,3.0,,1.0,,,,
608616,Benevento,506,30636,Riccardo Improta,https://media.api-sports.io/football/players/30636.png,90.0,16,M,6.9,False,False,0,,30.0,21,1,0,0,0,,1.0,2.0,8.0,3.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,,
608616,Benevento,506,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,71.0,29,M,6.2,False,False,0,,18.0,14,0,0,0,0,,,,13.0,3.0,1.0,2.0,,,,,,,2.0,,,,,
608616,Benevento,506,30460,Gianluca Caprari,https://media.api-sports.io/football/players/30460.png,72.0,17,M,6.7,False,False,0,,25.0,18,0,0,0,0,,,1.0,8.0,3.0,1.0,,,2.0,,,4.0,2.0,1.0,,,,,
608616,Benevento,506,30790,Gianluca Lapadula,https://media.api-sports.io/football/players/30790.png,71.0,9,F,6.6,False,False,0,,25.0,17,0,0,0,0,,1.0,1.0,9.0,3.0,1.0,,,1.0,2.0,,,,3.0,,,,,
608616,Benevento,506,30821,Nicolò Manfredini,https://media.api-sports.io/football/players/30821.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,281372,Igor Lucatelli,https://media.api-sports.io/football/players/281372.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,64023,Christian Pastina,https://media.api-sports.io/football/players/64023.png,,58,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30622,Alessandro Tuia,https://media.api-sports.io/football/players/30622.png,18.0,13,D,6.7,False,True,0,,4.0,3,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,,
608616,Benevento,506,30621,Christian Maggio,https://media.api-sports.io/football/players/30621.png,27.0,11,D,6.5,False,True,0,,11.0,11,1,0,0,0,,,,2.0,,,1.0,,,,,,,,,,,,
608616,Benevento,506,281947,Davide Masella,https://media.api-sports.io/football/players/281947.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30628,Andrés Tello,https://media.api-sports.io/football/players/30628.png,19.0,8,M,6.3,False,True,0,,8.0,4,0,0,0,0,,1.0,,6.0,3.0,,,,,,,,,1.0,,,,,
608616,Benevento,506,56164,Abdallah Basit,https://media.api-sports.io/football/players/56164.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30639,Siriki Sanogo,https://media.api-sports.io/football/players/30639.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Benevento,506,30464,Marco Sau,https://media.api-sports.io/football/players/30464.png,19.0,25,F,6.3,False,True,0,,9.0,5,0,0,0,0,,,1.0,5.0,2.0,2.0,,,,,,,,,,,,,
608616,Benevento,506,30637,Roberto Insigne,https://media.api-sports.io/football/players/30637.png,30.0,19,F,6.7,False,True,0,,5.0,5,1,0,0,0,,,2.0,3.0,,,2.0,,1.0,,,,,,,,,,
608616,Benevento,506,64024,Giuseppe Di Serio,https://media.api-sports.io/football/players/64024.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,90.0,1,G,6.9,False,False,1,2.0,13.0,12,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608616,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,90.0,16,D,6.7,False,False,0,,67.0,57,1,0,0,0,,2.0,1.0,13.0,5.0,,2.0,,,,,1.0,,2.0,,,,,
608616,Juventus,496,532,Matthijs De Ligt,https://media.api-sports.io/football/players/532.png,90.0,4,D,7.3,False,False,0,,89.0,81,0,0,0,0,,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,
608616,Juventus,496,618,Danilo,https://media.api-sports.io/football/players/618.png,90.0,13,D,7.3,False,False,0,,92.0,83,0,0,0,0,,1.0,3.0,10.0,8.0,1.0,2.0,,,,,2.0,2.0,,,,,,
608616,Juventus,496,31517,Gianluca Frabotta,https://media.api-sports.io/football/players/31517.png,90.0,38,D,7.2,False,False,0,,82.0,76,0,0,0,0,,2.0,2.0,10.0,5.0,,,,2.0,,,1.0,,,,,,,
608616,Juventus,496,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,69.0,22,M,7,False,False,0,,23.0,18,0,0,0,0,,1.0,,9.0,3.0,,1.0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,
608616,Juventus,496,150,Arthur,https://media.api-sports.io/football/players/150.png,62.0,5,M,7.2,False,False,0,,58.0,54,0,0,0,0,,,3.0,3.0,1.0,,,,2.0,,,1.0,1.0,2.0,,,,,
608616,Juventus,496,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,90.0,25,M,7.3,False,False,0,,63.0,58,0,0,0,0,,2.0,1.0,12.0,9.0,2.0,1.0,,,,,4.0,3.0,1.0,,,,,
608616,Juventus,496,1459,Aaron Ramsey,https://media.api-sports.io/football/players/1459.png,62.0,8,M,6.9,False,False,0,,43.0,36,0,0,0,0,,,,4.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,
608616,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,90.0,10,F,7.5,True,False,0,,47.0,41,0,0,0,0,,2.0,,11.0,6.0,2.0,2.0,,1.0,4.0,,4.0,2.0,,1.0,,,,
608616,Juventus,496,59,Álvaro Morata,https://media.api-sports.io/football/players/59.png,97.0,9,F,7,False,False,0,,28.0,22,0,1,0,0,,,,14.0,5.0,3.0,4.0,,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,,,
608616,Juventus,496,162500,Giovanni Garofani,https://media.api-sports.io/football/players/162500.png,,42,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Juventus,496,850,Carlo Pinsoglio,https://media.api-sports.io/football/players/850.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608616,Juventus,496,162498,Radu Drăguşin,https://media.api-sports.io/football/players/162498.png,,37,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
