fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
1098452,7190,Aston Villa U21,https://media.api-sports.io/football/teams/7190.png,6,8,19,5,9,10,10,8,3,54%,1,,3,561,493,88%,
1098451,1342,Walsall,https://media.api-sports.io/football/teams/1342.png,5,8,15,2,7,8,8,5,2,42%,0,,3,324,237,73%,
1098451,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,4,1,9,4,8,1,22,4,2,58%,3,,4,468,358,76%,
1098442,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,10,5,17,2,14,3,8,4,5,48%,2,,6,542,460,85%,
1098442,7196,Liverpool U21,https://media.api-sports.io/football/teams/7196.png,8,1,11,2,6,5,7,1,0,52%,2,,5,596,506,85%,
1098453,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,1,6,9,2,6,3,12,5,1,53%,1,,1,403,269,67%,
1098453,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,2,5,9,2,5,4,9,2,2,47%,0,,1,371,236,64%,
1098446,1371,Carlisle,https://media.api-sports.io/football/teams/1371.png,3,7,19,9,10,9,9,7,0,58%,3,,4,496,421,85%,
1098446,19746,Nottingham Forest U21,https://media.api-sports.io/football/teams/19746.png,6,2,11,3,5,6,2,6,3,42%,1,,3,362,284,78%,
1098413,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,7,7,18,4,16,2,14,5,2,44%,3,,4,350,234,67%,
1098413,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,5,11,20,4,10,10,15,6,3,56%,4,,4,437,323,74%,
1098461,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,7,3,11,1,8,3,17,1,3,45%,2,,2,335,219,65%,
1098461,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,3,7,10,0,7,3,7,7,0,55%,2,,4,400,280,70%,
1098449,1376,Notts County,https://media.api-sports.io/football/teams/1376.png,2,4,8,2,6,2,4,6,2,64%,1,,7,639,570,89%,
1098449,69,Derby,https://media.api-sports.io/football/teams/69.png,9,4,16,3,14,2,16,2,2,36%,4,,0,368,302,82%,
1098444,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,11,9,26,6,17,9,6,13,2,52%,1,,2,413,332,80%,
1098444,7204,Wolves U21,https://media.api-sports.io/football/teams/7204.png,1,4,6,1,3,3,9,3,1,48%,2,,7,405,307,76%,
1098448,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,8,9,20,3,14,6,5,9,0,73%,1,,1,686,584,85%,
1098448,7195,Leicester City U21,https://media.api-sports.io/football/teams/7195.png,2,0,2,0,1,1,12,1,1,27%,2,,8,253,167,66%,
1098456,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,0,2,9,7,6,3,10,7,1,49%,3,,1,476,374,79%,
1098456,7189,Arsenal U21,https://media.api-sports.io/football/teams/7189.png,6,3,15,6,6,9,13,2,2,51%,2,,0,510,420,82%,
1098457,1363,Crewe,https://media.api-sports.io/football/teams/1363.png,4,5,12,3,5,7,7,4,1,64%,1,1,5,624,534,86%,
1098457,1837,Wrexham,https://media.api-sports.io/football/teams/1837.png,8,1,10,1,8,2,17,5,2,36%,1,0,4,347,264,76%,
1098459,1365,Grimsby,https://media.api-sports.io/football/teams/1365.png,2,3,6,1,5,1,10,3,3,50%,1,0,4,388,275,71%,
1098459,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,6,2,11,3,7,4,6,4,2,50%,2,1,1,395,269,68%,
1098460,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,6,5,11,0,7,4,6,10,1,65%,,,0,539,402,75%,
1098460,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,2,2,7,3,4,3,13,5,1,35%,,,4,287,157,55%,
1098458,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,3,4,7,0,4,3,12,7,0,59%,2,,4,565,467,83%,
1098458,4686,Stockport County,https://media.api-sports.io/football/teams/4686.png,8,5,17,4,15,2,14,6,1,41%,1,,2,381,290,76%,
1098462,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,8,4,16,4,12,4,7,8,3,51%,1,,1,351,251,72%,
1098462,7199,Newcastle United U21,https://media.api-sports.io/football/teams/7199.png,2,1,4,1,3,1,18,2,1,49%,5,,7,356,256,72%,
1098465,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,9,5,17,3,13,4,16,2,1,51%,1,,1,501,425,85%,
1098465,1347,Gillingham,https://media.api-sports.io/football/teams/1347.png,2,5,13,6,8,5,7,11,3,49%,3,,4,482,396,82%,
1098463,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,4,2,7,1,4,3,8,3,1,51%,0,,2,492,370,75%,
1098463,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,7,5,16,4,8,8,15,1,0,49%,2,,1,481,360,75%,
1098454,1370,Cambridge United,https://media.api-sports.io/football/teams/1370.png,4,9,21,8,14,7,10,9,0,44%,1,,2,418,330,79%,
1098454,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,5,1,8,2,6,2,11,2,2,56%,2,,3,553,458,83%,
1098474,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,7,3,16,6,12,4,11,7,0,44%,3,,4,327,230,70%,
1098474,17000,Crystal Palace U21,https://media.api-sports.io/football/teams/17000.png,4,2,11,5,6,5,11,7,1,56%,0,,4,426,341,80%,
1098469,1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png,11,4,20,5,10,10,16,10,1,58%,2,,2,496,420,85%,
1098469,7195,Leicester City U21,https://media.api-sports.io/football/teams/7195.png,2,3,9,4,3,6,15,6,4,42%,0,,7,364,273,75%,
1098478,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,10,5,23,8,19,4,6,13,2,43%,1,,0,457,382,84%,
1098478,7192,Chelsea U21,https://media.api-sports.io/football/teams/7192.png,1,1,2,0,2,0,6,0,3,57%,1,,5,641,566,88%,
1098476,1347,Gillingham,https://media.api-sports.io/football/teams/1347.png,4,4,11,3,7,4,8,4,1,54%,0,,1,473,395,84%,
1098476,7194,Fulham U21,https://media.api-sports.io/football/teams/7194.png,2,5,11,4,9,2,15,7,0,46%,2,,4,407,324,80%,
1098450,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,4,6,11,1,7,4,7,5,4,33%,3,,2,321,238,74%,
1098450,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,3,8,13,2,7,6,11,5,0,67%,3,,2,642,537,84%,
1098475,1370,Cambridge United,https://media.api-sports.io/football/teams/1370.png,9,7,22,6,18,4,13,3,2,40%,2,,1,361,271,75%,
1098475,7202,Tottenham Hotspur U21,https://media.api-sports.io/football/teams/7202.png,2,5,9,2,5,4,9,4,5,60%,1,,5,557,465,83%,
1098477,1373,Leyton Orient,https://media.api-sports.io/football/teams/1373.png,6,5,16,5,9,7,6,7,3,72%,,0,0,596,502,84%,
1098477,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,2,2,5,1,5,0,14,3,0,28%,,1,5,234,139,59%,
1098472,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,4,6,14,4,9,5,18,9,0,58%,0,,5,478,387,81%,
1098472,7193,Everton U21,https://media.api-sports.io/football/teams/7193.png,6,8,17,3,9,8,16,2,3,42%,2,,4,352,283,80%,
1098473,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,5,6,20,9,14,6,8,7,1,60%,3,,1,588,509,87%,
1098473,7191,Brighton U21,https://media.api-sports.io/football/teams/7191.png,1,4,7,2,4,3,7,2,1,40%,1,,5,392,313,80%,
1098470,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,4,3,8,1,7,1,8,5,9,28%,2,,0,309,251,81%,
1098470,1376,Notts County,https://media.api-sports.io/football/teams/1376.png,1,1,5,3,4,1,6,3,0,72%,1,,2,797,722,91%,
1098468,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,7,1,8,0,3,5,7,5,1,48%,3,,4,420,332,79%,
1098468,7196,Liverpool U21,https://media.api-sports.io/football/teams/7196.png,5,7,15,3,5,10,12,8,2,52%,3,,5,478,396,83%,
1098479,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,5,1,7,1,1,6,5,3,1,42%,3,,2,431,316,73%,
1098479,7203,West Ham United U21,https://media.api-sports.io/football/teams/7203.png,6,6,15,3,8,7,8,3,1,58%,0,,5,610,500,82%,
1098489,1837,Wrexham,https://media.api-sports.io/football/teams/1837.png,6,6,18,6,11,7,8,6,1,44%,1,,2,381,284,75%,
1098489,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,3,4,10,3,7,3,14,3,0,56%,1,,3,485,389,80%,
1098494,1362,Crawley Town,https://media.api-sports.io/football/teams/1362.png,5,4,11,2,6,5,24,2,4,53%,3,,6,443,380,86%,
1098494,7190,Aston Villa U21,https://media.api-sports.io/football/teams/7190.png,8,3,16,5,8,8,12,8,0,47%,2,,2,383,307,80%,
1098471,69,Derby,https://media.api-sports.io/football/teams/69.png,9,6,20,5,16,4,15,6,4,57%,2,,0,501,411,82%,
1098471,7204,Wolves U21,https://media.api-sports.io/football/teams/7204.png,1,0,1,0,1,0,12,1,1,43%,3,,5,390,285,73%,
1098488,53,Reading,https://media.api-sports.io/football/teams/53.png,13,8,24,3,20,4,18,8,0,37%,3,0,4,322,254,79%,
1098488,7189,Arsenal U21,https://media.api-sports.io/football/teams/7189.png,6,5,18,7,16,2,11,6,3,63%,2,1,8,558,484,87%,
