fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,tackles_total,dribbles_past,goals_total,penalty_won,penalty_commited
2678,FSV Mainz 05,164,25919,Gerit Holtmann,https://media.api-sports.io/football/players/25919.png,22,38,M,6.3,False,False,0,0,,,0,0,0%,0,1,7,3,5,3,0,1,1,0,0,0,,,,,,,
2678,FSV Mainz 05,164,25929,Anthony Ujah,https://media.api-sports.io/football/players/25929.png,9,20,F,6.2,False,False,1,1,,,1,0,33%,0,0,3,1,0,0,0,0,0,0,0,0,,,,,,,
2677,RB Leipzig,173,1139,Péter Gulácsi,https://media.api-sports.io/football/players/1139.png,90,1,G,6.7,False,False,0,0,1.0,3.0,15,0,75%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2677,RB Leipzig,173,1144,Lukas Klostermann,https://media.api-sports.io/football/players/1144.png,90,16,D,7.2,False,False,0,0,,,25,1,69%,0,0,9,7,2,1,0,0,0,0,0,0,,,4.0,,,,
2677,RB Leipzig,173,1145,Ibrahima Konaté,https://media.api-sports.io/football/players/1145.png,90,6,D,7.7,False,False,0,0,,,37,1,77%,1,4,16,14,3,3,0,1,1,0,0,0,,,5.0,,,,
2677,RB Leipzig,173,1149,Dayot Upamecano,https://media.api-sports.io/football/players/1149.png,90,5,D,7.1,False,False,1,1,,,62,0,87%,0,1,15,9,2,2,1,2,1,0,0,0,,,3.0,,,,
2677,RB Leipzig,173,1143,Marcel Halstenberg,https://media.api-sports.io/football/players/1143.png,90,23,D,6.9,False,False,1,0,,,42,0,82%,0,4,12,6,1,0,0,2,0,0,0,0,,,2.0,,,,
2677,RB Leipzig,173,1151,Diego Demme,https://media.api-sports.io/football/players/1151.png,81,31,M,7.5,False,False,0,0,,,46,1,88%,0,1,16,9,1,1,1,2,0,0,0,0,,,5.0,3.0,,,
2677,RB Leipzig,173,1159,Marcel Sabitzer,https://media.api-sports.io/football/players/1159.png,90,7,M,7.2,False,False,3,1,,,22,1,68%,0,2,6,3,0,0,0,1,0,0,0,0,,,2.0,,,,
2677,RB Leipzig,173,1157,Konrad Laimer,https://media.api-sports.io/football/players/1157.png,88,27,D,5.7,False,False,1,0,,,24,0,85%,0,0,20,5,0,0,1,1,0,0,0,0,,,1.0,7.0,,,
2677,RB Leipzig,173,1155,Kevin Kampl,https://media.api-sports.io/football/players/1155.png,90,44,M,7.5,True,False,2,1,,,47,2,75%,0,0,11,6,0,0,0,0,1,0,0,0,,,5.0,,,,
2677,RB Leipzig,173,1166,Timo Werner,https://media.api-sports.io/football/players/1166.png,90,11,F,6.9,False,False,2,1,,,15,2,68%,0,0,12,4,4,1,1,1,0,0,0,0,,,2.0,,,,
2677,RB Leipzig,173,1167,Yussuf Poulsen,https://media.api-sports.io/football/players/1167.png,90,9,F,7.2,False,False,0,0,,,21,1,58%,0,1,23,14,2,0,4,2,0,0,0,0,,,,,,,
2677,RB Leipzig,173,1165,Matheus Cunha,https://media.api-sports.io/football/players/1165.png,9,20,F,7.1,False,True,2,1,,,2,0,100%,0,1,5,3,4,3,0,0,0,0,0,0,,,,,,,
2677,RB Leipzig,173,1164,Jean-Kévin Augustin,https://media.api-sports.io/football/players/1164.png,2,29,F,–,False,True,0,0,,,0,0,0%,0,0,3,2,0,0,1,0,0,0,0,0,,,,,,,
2677,Borussia Dortmund,165,1,Roman Bürki,https://media.api-sports.io/football/players/1.png,90,1,G,8.4,False,False,0,0,0.0,5.0,16,0,43%,0,1,2,2,0,0,0,0,1,0,0,0,0.0,,,,,,
2677,Borussia Dortmund,165,10,Łukasz Piszczek,https://media.api-sports.io/football/players/10.png,90,26,D,7.5,True,False,0,0,,,36,2,73%,0,1,18,12,1,0,1,2,0,0,0,0,,1.0,2.0,,,,
2677,Borussia Dortmund,165,19,Julian Weigl,https://media.api-sports.io/football/players/19.png,90,33,M,7.2,False,False,0,0,,,52,0,94%,0,1,8,4,0,0,0,1,0,0,0,0,,,1.0,1.0,,,
2677,Borussia Dortmund,165,7,Abdou Diallo,https://media.api-sports.io/football/players/7.png,90,4,D,6.9,False,False,1,0,,,39,0,81%,1,0,5,2,0,0,0,1,0,0,0,0,,,1.0,,,,
2677,Borussia Dortmund,165,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,90,5,D,7.2,False,False,0,0,,,35,1,72%,0,1,15,8,4,3,2,0,0,0,0,0,,,1.0,,,,
2677,Borussia Dortmund,165,18,Jadon Sancho,https://media.api-sports.io/football/players/18.png,88,7,F,7.0,False,False,0,0,,,36,1,87%,0,2,16,7,7,4,1,0,1,0,0,0,,,2.0,2.0,,,
2677,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,90,28,M,7.5,False,False,2,2,,,56,0,91%,1,3,9,4,2,1,1,0,0,0,0,0,,,,,1.0,,
2677,Borussia Dortmund,165,15,Thomas Delaney,https://media.api-sports.io/football/players/15.png,90,6,M,7.0,False,False,1,0,,,47,0,81%,0,5,14,8,0,0,1,1,0,0,0,0,,,1.0,1.0,,,
2677,Borussia Dortmund,165,8,Raphaël Guerreiro,https://media.api-sports.io/football/players/8.png,76,13,D,7.1,False,False,1,1,,,36,3,87%,0,0,8,2,1,0,0,1,0,0,0,0,,,1.0,1.0,,,
2677,Borussia Dortmund,165,24,Maximilian Philipp,https://media.api-sports.io/football/players/24.png,79,20,F,6.7,False,False,2,1,,,23,0,76%,0,0,16,8,2,1,3,1,0,0,0,0,,,1.0,1.0,,,
2677,Borussia Dortmund,165,16,Mario Götze,https://media.api-sports.io/football/players/16.png,90,10,M,6.0,False,False,0,0,,,30,1,81%,0,0,27,8,5,0,3,2,0,0,0,0,,,3.0,4.0,,,
2677,Borussia Dortmund,165,17,Christian Pulišić,https://media.api-sports.io/football/players/17.png,14,22,M,6.3,False,False,0,0,,,7,0,87%,0,0,5,1,3,1,0,0,0,0,0,0,,,,,,,
2677,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,2,27,M,–,False,False,0,0,,,0,0,0%,0,0,2,0,0,0,0,0,0,0,0,0,,,,1.0,,,
2677,Borussia Dortmund,165,21,Paco Alcácer,https://media.api-sports.io/football/players/21.png,11,9,F,6.6,False,False,1,0,,,1,0,33%,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,
2674,FC Nurnberg,171,25599,Christian Mathenia,https://media.api-sports.io/football/players/25599.png,90,26,G,6.8,False,False,0,0,3.0,5.0,14,0,58%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2674,FC Nurnberg,171,25607,Enrico Valentini,https://media.api-sports.io/football/players/25607.png,90,22,D,6.7,False,False,0,0,,,39,3,78%,0,0,6,4,2,1,0,0,0,0,0,0,,,,,,,
2674,FC Nurnberg,171,25605,Georg Margreitter,https://media.api-sports.io/football/players/25605.png,90,33,D,6.5,False,False,1,0,,,33,0,82%,0,1,10,7,0,0,2,0,0,0,0,0,,,,,,,
2674,FC Nurnberg,171,25600,Ewerton,https://media.api-sports.io/football/players/25600.png,90,4,D,5.9,False,False,0,0,,,38,1,82%,1,2,15,8,0,0,0,2,0,0,0,0,,,1.0,1.0,,,
2674,FC Nurnberg,171,25603,Tim Leibold,https://media.api-sports.io/football/players/25603.png,90,23,D,6.2,False,False,1,0,,,34,3,81%,0,4,11,5,1,1,2,1,0,0,0,0,,,,3.0,,,
2674,FC Nurnberg,171,25615,Ondřej Petrák,https://media.api-sports.io/football/players/25615.png,90,31,M,6.6,False,False,1,0,,,24,0,75%,0,3,8,6,0,0,0,0,0,0,0,0,,,1.0,,,,
2674,FC Nurnberg,171,25622,Virgil Misidjan,https://media.api-sports.io/football/players/25622.png,90,24,F,6.3,False,False,4,1,,,23,0,71%,0,0,14,6,6,3,1,1,1,0,0,0,,,,1.0,,,
2674,FC Nurnberg,171,25608,Hanno Behrens,https://media.api-sports.io/football/players/25608.png,90,18,M,6.8,True,False,3,1,,,20,0,52%,1,1,14,4,1,0,0,2,0,0,0,0,,,,1.0,1.0,,
2674,FC Nurnberg,171,25614,Eduard Löwen,https://media.api-sports.io/football/players/25614.png,82,17,M,7.3,False,False,3,1,,,30,1,69%,0,0,10,7,2,2,1,0,1,0,0,0,,1.0,2.0,1.0,,,
2674,FC Nurnberg,171,25618,Matheus Pereira,https://media.api-sports.io/football/players/25618.png,82,27,F,7.0,False,False,0,0,,,26,0,76%,0,2,11,7,3,3,2,3,0,0,0,0,,,1.0,,,,
2674,FC Nurnberg,171,25619,Mikael Ishak,https://media.api-sports.io/football/players/25619.png,90,9,F,6.5,False,False,1,0,,,23,1,71%,0,0,12,2,0,0,0,3,0,0,0,0,,,,,,,
2674,FC Nurnberg,171,25621,Yuya Kubo,https://media.api-sports.io/football/players/25621.png,8,14,F,6.5,False,True,0,0,,,1,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2674,FC Nurnberg,171,25620,Törles Knöll,https://media.api-sports.io/football/players/25620.png,8,19,F,6.5,False,True,0,0,,,3,0,100%,0,0,2,0,0,0,0,1,0,0,0,0,,,,,,,
2674,Hertha Berlin,159,25333,Rune Jarstein,https://media.api-sports.io/football/players/25333.png,90,22,G,6.4,False,False,0,0,1.0,2.0,19,0,51%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2674,Hertha Berlin,159,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,90,20,M,7.3,False,False,1,0,,,29,2,85%,1,0,5,3,2,2,1,0,0,0,0,0,,,,,,,
2674,Hertha Berlin,159,2916,Niklas Stark,https://media.api-sports.io/football/players/2916.png,90,5,D,7.4,False,False,1,0,,,63,1,79%,1,3,10,8,0,0,2,0,0,0,0,0,,,,,,,
2674,Hertha Berlin,159,25354,Fabian Lustenberger,https://media.api-sports.io/football/players/25354.png,90,28,M,6.7,False,False,0,0,,,65,0,87%,1,0,10,6,0,0,2,0,0,0,0,0,,,,2.0,,,
2674,Hertha Berlin,159,25345,Karim Rekik,https://media.api-sports.io/football/players/25345.png,90,4,D,7.3,False,False,0,0,,,55,0,90%,1,3,3,2,0,0,0,0,0,0,0,0,,,1.0,1.0,,,
2674,Hertha Berlin,159,25344,Marvin Plattenhardt,https://media.api-sports.io/football/players/25344.png,90,21,D,7.2,False,False,1,0,,,30,2,81%,1,0,10,6,1,1,1,1,0,0,0,0,,,3.0,,,,
2674,Hertha Berlin,159,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,90,10,M,8.5,False,False,4,4,,,34,1,77%,0,1,18,7,1,1,1,4,1,0,0,0,,,1.0,2.0,2.0,,
2674,Hertha Berlin,159,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,57,15,M,6.8,False,False,2,0,,,35,0,89%,0,0,4,4,0,0,0,0,0,0,0,0,,,1.0,,,,
2674,Hertha Berlin,159,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,90,23,M,7.7,False,False,1,1,,,70,4,86%,1,0,10,6,2,2,3,0,0,0,0,0,,,,1.0,,,
2674,Hertha Berlin,159,25362,Davie Selke,https://media.api-sports.io/football/players/25362.png,89,27,F,7.9,False,False,2,1,,,17,2,65%,0,0,24,11,1,1,2,2,0,0,0,0,,2.0,1.0,2.0,,,
2674,Hertha Berlin,159,25359,Vedad Ibišević,https://media.api-sports.io/football/players/25359.png,90,19,F,7.9,True,False,3,2,,,15,2,78%,0,0,15,4,1,0,1,1,0,0,0,0,,1.0,2.0,2.0,1.0,,
2674,Hertha Berlin,159,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,33,6,M,6.6,False,False,1,0,,,15,2,100%,0,0,4,0,0,0,0,1,0,0,0,0,,,,,,,
2674,Hertha Berlin,159,25361,Pascal Köpke,https://media.api-sports.io/football/players/25361.png,1,14,F,–,False,False,0,0,,,1,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2675,FC Schalke 04,174,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90,35,G,7.2,False,False,0,0,1.0,4.0,15,0,62%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,
2675,FC Schalke 04,174,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,90,18,M,9.0,False,False,5,2,,,17,3,63%,0,1,16,9,4,3,1,1,0,0,1,0,,,1.0,2.0,2.0,,
2675,FC Schalke 04,174,406,Salif Sané,https://media.api-sports.io/football/players/406.png,90,26,D,6.1,False,False,0,0,,,37,0,82%,0,1,10,6,0,0,0,1,0,0,0,0,,,,2.0,,,
2675,FC Schalke 04,174,403,Matija Nastasić,https://media.api-sports.io/football/players/403.png,90,5,D,6.6,False,False,1,0,,,29,0,78%,0,1,3,2,0,0,0,0,0,0,0,0,,,1.0,,,,
2675,FC Schalke 04,174,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,90,24,M,7.4,False,False,0,0,,,36,1,73%,0,3,13,8,5,5,0,1,0,0,0,0,,,2.0,,,,
2675,FC Schalke 04,174,407,Benjamin Stambouli,https://media.api-sports.io/football/players/407.png,90,17,D,6.8,True,False,0,0,,,31,2,68%,0,0,3,2,1,1,0,0,0,0,0,0,,,,1.0,,,
2675,FC Schalke 04,174,416,Sebastian Rudy,https://media.api-sports.io/football/players/416.png,90,13,M,7.2,False,False,1,0,,,51,3,82%,0,3,12,7,0,0,1,2,0,0,0,0,,,3.0,3.0,,,
2675,FC Schalke 04,174,426,Mark Uth,https://media.api-sports.io/football/players/426.png,89,7,F,6.6,False,False,4,1,,,20,2,71%,1,0,11,5,5,3,0,3,0,0,0,0,,,1.0,,,,
2675,FC Schalke 04,174,415,Weston McKennie,https://media.api-sports.io/football/players/415.png,89,2,M,7.5,False,False,3,0,,,22,2,73%,2,0,15,8,2,1,0,2,1,0,0,0,,1.0,1.0,1.0,,,
2675,FC Schalke 04,174,417,Alessandro Schöpf,https://media.api-sports.io/football/players/417.png,90,28,M,7.0,False,False,3,1,,,27,1,81%,0,1,17,9,6,3,2,1,0,0,0,0,,,3.0,4.0,,1.0,
2675,FC Schalke 04,174,424,Steven Skrzybski,https://media.api-sports.io/football/players/424.png,89,22,F,6.5,False,False,1,0,,,10,1,76%,0,0,13,3,0,0,1,1,0,0,0,0,,,,3.0,,,
2675,FC Schalke 04,174,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,1,8,M,–,False,True,0,0,,,2,1,66%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2675,FC Schalke 04,174,427,Haji Wright,https://media.api-sports.io/football/players/427.png,1,40,F,–,False,True,1,0,,,1,0,50%,0,0,4,2,1,0,0,0,0,0,0,0,,,1.0,,,,
2675,FC Schalke 04,174,422,Ahmed Kutucu,https://media.api-sports.io/football/players/422.png,1,15,F,–,False,True,1,1,,,2,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2675,VfL Wolfsburg,161,2918,Koen Casteels,https://media.api-sports.io/football/players/2918.png,90,1,G,6.7,True,False,0,0,2.0,3.0,54,0,77%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2675,VfL Wolfsburg,161,25398,William,https://media.api-sports.io/football/players/25398.png,90,2,D,5.7,False,False,0,0,,,38,3,76%,0,1,11,2,1,1,0,1,0,0,0,0,,,1.0,4.0,,,1.0
2675,VfL Wolfsburg,161,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90,31,D,6.5,False,False,0,0,,,68,0,89%,2,3,10,3,0,0,0,1,0,0,0,0,,,,2.0,,,
2675,VfL Wolfsburg,161,25397,John Brooks,https://media.api-sports.io/football/players/25397.png,90,25,D,7.0,False,False,1,0,,,44,0,89%,2,2,4,2,0,0,0,1,0,0,0,0,,,,,,,
2675,VfL Wolfsburg,161,25404,Jérôme Roussillon,https://media.api-sports.io/football/players/25404.png,90,15,D,6.8,False,False,0,0,,,30,1,76%,0,2,16,9,5,4,1,1,0,0,0,0,,,3.0,,,,
2675,VfL Wolfsburg,161,25400,Yannick Gerhardt,https://media.api-sports.io/football/players/25400.png,87,13,M,6.8,False,False,1,1,,,24,1,80%,2,1,10,5,1,0,3,1,0,0,0,0,,,1.0,1.0,,,
2675,VfL Wolfsburg,161,25408,Maximilian Arnold,https://media.api-sports.io/football/players/25408.png,90,27,M,7.1,False,False,1,0,,,40,0,80%,0,2,16,13,3,3,5,0,0,0,0,0,,,1.0,1.0,,,
2675,VfL Wolfsburg,161,25413,Elvis Rexhbecaj,https://media.api-sports.io/football/players/25413.png,72,37,M,6.9,False,False,2,2,,,18,0,85%,0,0,8,3,1,1,1,0,0,0,0,0,,,1.0,2.0,1.0,,
2675,VfL Wolfsburg,161,2809,Renato Steffen,https://media.api-sports.io/football/players/2809.png,84,8,M,7.2,False,False,2,0,,,21,1,63%,0,0,9,4,2,2,0,0,0,0,0,0,,,1.0,3.0,,,
2675,VfL Wolfsburg,161,25416,Wout Weghorst,https://media.api-sports.io/football/players/25416.png,90,9,F,6.6,False,False,1,0,,,16,1,53%,0,0,15,4,1,0,1,0,0,0,0,0,,,1.0,1.0,,,
2675,VfL Wolfsburg,161,2808,Admir Mehmedi,https://media.api-sports.io/football/players/2808.png,90,14,M,7.0,False,False,4,2,,,25,2,75%,0,1,12,5,4,2,0,0,0,0,0,0,,,1.0,2.0,,,
2675,VfL Wolfsburg,161,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,18,7,M,6.8,False,False,0,0,,,5,0,55%,0,0,3,3,2,2,0,0,0,0,0,0,,,,,,,
2675,VfL Wolfsburg,161,25411,Felix Klaus,https://media.api-sports.io/football/players/25411.png,12,11,M,6.6,False,False,0,0,,,1,0,100%,0,0,3,2,0,0,0,0,0,0,0,0,,,,,,,
2675,VfL Wolfsburg,161,25412,Yunus Malli,https://media.api-sports.io/football/players/25412.png,9,10,M,6.8,False,False,0,0,,,5,0,100%,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,
2684,Hertha Berlin,159,25333,Rune Jarstein,https://media.api-sports.io/football/players/25333.png,90,22,G,6.7,False,False,0,0,2.0,4.0,20,0,52%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2684,Hertha Berlin,159,2916,Niklas Stark,https://media.api-sports.io/football/players/2916.png,90,5,D,6.7,False,False,0,0,,,33,0,78%,1,0,8,5,0,0,2,0,0,0,0,0,,,2.0,1.0,,,
2684,Hertha Berlin,159,25354,Fabian Lustenberger,https://media.api-sports.io/football/players/25354.png,90,28,M,7.0,False,False,0,0,,,31,1,88%,1,1,12,7,0,0,0,2,0,0,0,0,,,3.0,1.0,,,
2684,Hertha Berlin,159,25345,Karim Rekik,https://media.api-sports.io/football/players/25345.png,90,4,D,6.6,False,False,1,0,,,39,1,83%,1,0,9,6,1,1,3,1,1,0,0,0,,,,,,,
2684,Hertha Berlin,159,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,90,20,M,6.9,False,False,0,0,,,23,0,65%,0,1,7,4,0,0,1,0,0,0,0,0,,,3.0,2.0,,,
2684,Hertha Berlin,159,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,90,15,M,7.3,False,False,2,2,,,24,1,72%,0,1,17,7,2,1,2,6,0,0,0,0,,,1.0,1.0,1.0,,
2684,Hertha Berlin,159,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,87,23,M,6.4,False,False,1,0,,,23,0,92%,0,0,4,2,1,1,0,1,0,0,0,0,,,,,,,
2684,Hertha Berlin,159,25344,Marvin Plattenhardt,https://media.api-sports.io/football/players/25344.png,90,21,D,6.6,False,False,1,0,,,26,3,83%,0,0,5,1,1,0,0,0,0,0,0,0,,,,1.0,,,
2684,Hertha Berlin,159,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,87,10,M,7.1,False,False,0,0,,,30,1,78%,0,0,11,6,1,1,0,3,0,0,0,0,,1.0,1.0,1.0,,,
2684,Hertha Berlin,159,25362,Davie Selke,https://media.api-sports.io/football/players/25362.png,90,27,F,7.0,False,False,3,1,,,14,2,66%,0,0,16,5,1,0,2,2,1,0,0,0,,1.0,,1.0,,,
2684,Hertha Berlin,159,25359,Vedad Ibišević,https://media.api-sports.io/football/players/25359.png,72,19,F,7.2,True,False,2,1,,,14,0,73%,0,0,11,4,0,0,0,1,0,0,0,0,,,,,1.0,,
2684,Hertha Berlin,159,25342,Maximilian Mittelstädt,https://media.api-sports.io/football/players/25342.png,3,17,D,–,False,True,0,0,,,1,0,100%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2684,Hertha Berlin,159,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,3,6,M,–,False,True,0,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2684,Hertha Berlin,159,25352,Salomon Kalou,https://media.api-sports.io/football/players/25352.png,18,8,M,6.1,False,True,1,0,,,4,0,66%,0,0,5,1,1,1,0,0,0,0,0,0,,,,,,,
2684,FC Schalke 04,174,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90,35,G,6.2,False,False,0,0,2.0,2.0,12,0,50%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,
2684,FC Schalke 04,174,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,90,18,M,7.4,False,False,1,0,,,42,1,85%,1,0,14,8,1,1,0,0,0,0,0,0,,,3.0,1.0,,,
2684,FC Schalke 04,174,406,Salif Sané,https://media.api-sports.io/football/players/406.png,90,26,D,6.6,False,False,1,0,,,33,0,71%,1,2,14,9,0,0,2,2,0,0,0,0,,,1.0,1.0,,,
2684,FC Schalke 04,174,403,Matija Nastasić,https://media.api-sports.io/football/players/403.png,90,5,D,7.2,False,False,1,0,,,33,0,75%,2,1,8,8,0,0,1,0,0,0,0,0,,,1.0,,,,
2684,FC Schalke 04,174,404,Bastian Oczipka,https://media.api-sports.io/football/players/404.png,90,24,M,7.6,False,False,0,0,,,46,4,79%,0,2,7,4,2,0,2,0,0,0,0,0,,1.0,,,,,
2684,FC Schalke 04,174,407,Benjamin Stambouli,https://media.api-sports.io/football/players/407.png,33,17,D,7.2,True,False,0,0,,,11,2,73%,1,2,4,2,1,1,1,0,0,0,0,0,,1.0,,,,,
2684,FC Schalke 04,174,416,Sebastian Rudy,https://media.api-sports.io/football/players/416.png,90,13,M,6.4,False,False,1,0,,,42,0,85%,1,0,8,3,1,0,2,1,1,0,0,0,,,,,,,
2684,FC Schalke 04,174,417,Alessandro Schöpf,https://media.api-sports.io/football/players/417.png,27,28,M,6.6,False,False,0,0,,,11,0,100%,0,0,3,2,0,0,1,1,0,0,0,0,,,,,,,
2684,FC Schalke 04,174,426,Mark Uth,https://media.api-sports.io/football/players/426.png,90,7,F,7.1,False,False,2,2,,,30,1,90%,0,0,11,4,1,1,0,2,0,0,0,0,,,1.0,1.0,1.0,,
2684,FC Schalke 04,174,413,Yevhen Konoplyanka,https://media.api-sports.io/football/players/413.png,90,11,F,7.1,False,False,2,1,,,23,1,85%,0,1,9,4,3,2,2,0,0,0,0,0,,,,,1.0,,
2684,FC Schalke 04,174,424,Steven Skrzybski,https://media.api-sports.io/football/players/424.png,76,22,F,7.0,False,False,2,2,,,12,1,92%,0,0,9,4,1,1,1,2,0,0,0,0,,,1.0,1.0,,,
2684,FC Schalke 04,174,409,Nabil Bentaleb,https://media.api-sports.io/football/players/409.png,57,10,M,6.6,False,False,1,0,,,26,0,74%,0,0,3,3,0,0,1,0,0,0,0,0,,,,,,,
2684,FC Schalke 04,174,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,63,8,M,6.8,False,False,2,1,,,14,2,70%,0,0,8,4,1,1,2,1,0,0,0,0,,,,1.0,,,
2684,FC Schalke 04,174,422,Ahmed Kutucu,https://media.api-sports.io/football/players/422.png,14,15,F,6.1,False,False,0,0,,,1,0,33%,0,0,6,1,1,1,0,1,0,0,0,0,,,,,,,
2685,SC Freiburg,160,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,90,1,G,7.1,False,False,0,0,4.0,7.0,22,1,84%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
2685,SC Freiburg,160,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,66,15,D,5.7,False,False,2,0,,,20,1,64%,0,2,7,5,0,0,0,1,0,0,0,0,,,1.0,,,,1.0
2685,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,90,5,D,6.3,False,False,2,1,,,38,0,80%,0,1,7,4,0,0,0,2,0,0,0,0,,,,,,,
2685,SC Freiburg,160,26237,Dominique Heintz,https://media.api-sports.io/football/players/26237.png,90,23,D,6.7,False,False,0,0,,,27,1,71%,0,3,10,8,0,0,0,1,0,0,0,0,,,3.0,,,,
2685,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90,30,D,7.3,False,False,1,0,,,21,5,91%,0,0,7,4,2,2,2,1,0,0,0,0,,1.0,,1.0,,,
2685,SC Freiburg,160,26249,Janik Haberer,https://media.api-sports.io/football/players/26249.png,90,19,M,6.8,False,False,1,0,,,42,2,75%,0,3,25,16,2,2,4,4,0,0,0,0,,,1.0,3.0,,,
2685,SC Freiburg,160,26238,Robin Koch,https://media.api-sports.io/football/players/26238.png,90,25,M,6.4,False,False,2,1,,,26,1,76%,1,1,7,3,1,1,1,0,0,0,0,0,,,,2.0,,,
2685,SC Freiburg,160,26247,Jérôme Gondorf,https://media.api-sports.io/football/players/26247.png,75,20,M,6.9,False,False,0,0,,,15,1,55%,0,6,7,4,1,1,1,2,0,0,0,0,,,,,,,
2685,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,65,9,F,6.8,False,False,3,1,,,11,0,55%,0,0,13,6,0,0,2,3,0,0,0,0,,,1.0,1.0,1.0,,
2685,SC Freiburg,160,26246,Mike Frantz,https://media.api-sports.io/football/players/26246.png,90,8,M,7.0,True,False,2,0,,,7,0,63%,0,2,13,10,3,2,3,0,0,0,0,0,,,3.0,,,,
2685,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,90,18,F,6.8,False,False,3,2,,,17,1,81%,0,0,11,4,0,0,2,1,0,0,0,0,,,,1.0,,,
2685,SC Freiburg,160,48586,Yoric Ravet,https://media.api-sports.io/football/players/48586.png,15,16,M,6.7,False,True,1,0,,,7,1,58%,0,0,3,2,2,2,0,1,0,0,0,0,,,,,,,
2685,SC Freiburg,160,26257,Florian Niederlechner,https://media.api-sports.io/football/players/26257.png,24,7,F,7.2,False,True,2,2,,,2,1,50%,0,0,9,2,5,2,0,1,0,0,0,0,,,,,1.0,,
2685,SC Freiburg,160,26260,Luca Waldschmidt,https://media.api-sports.io/football/players/26260.png,25,11,F,6.7,False,True,1,1,,,7,1,77%,0,2,1,0,1,0,0,0,0,0,0,0,,,,,,,
2685,1899 Hoffenheim,167,702,Oliver Baumann,https://media.api-sports.io/football/players/702.png,90,1,G,7.6,False,False,0,0,2.0,6.0,37,0,77%,0,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,,
2685,1899 Hoffenheim,167,709,Pavel Kadeřábek,https://media.api-sports.io/football/players/709.png,90,3,M,6.1,False,False,0,0,,,27,0,75%,0,1,6,2,0,0,0,3,0,0,0,0,,,,1.0,,,
2685,1899 Hoffenheim,167,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90,22,D,6.4,True,False,0,0,,,48,0,85%,1,1,6,2,0,0,0,2,0,0,0,0,,,1.0,1.0,,,
