fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,fouls_committed,shots_total,tackles_blocks,fouls_drawn,dribbles_attempts,dribbles_success,shots_on,goals_total,goals_assists,passes_key,penalty_won,penalty_commited,offsides
587351,Hertha Berlin,159,2916,Niklas Stark,https://media.api-sports.io/football/players/2916.png,90.0,5,D,6.9,True,False,0,,29.0,24,0,0,0,0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,
587351,Hertha Berlin,159,25346,Jordan Torunarigha,https://media.api-sports.io/football/players/25346.png,45.0,25,D,6.7,False,False,0,,14.0,13,0,0,0,0,,,2.0,3.0,,,1.0,,,,,,,,,,,,
587351,Hertha Berlin,159,25342,Maximilian Mittelstädt,https://media.api-sports.io/football/players/25342.png,90.0,17,D,6.9,False,False,0,,38.0,31,0,0,0,0,,4.0,2.0,14.0,7.0,4.0,2.0,,,2.0,1.0,1.0,,,,,,,
587351,Hertha Berlin,159,664,Lucas Tousart,https://media.api-sports.io/football/players/664.png,90.0,29,M,6.9,False,False,0,,32.0,22,0,0,0,0,,2.0,,5.0,4.0,,,,,1.0,1.0,1.0,,,,,,,
587351,Hertha Berlin,159,26305,Santiago Ascacibar,https://media.api-sports.io/football/players/26305.png,81.0,18,M,6.6,False,False,0,,33.0,25,0,0,0,0,,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,
587351,Hertha Berlin,159,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,81.0,11,M,6.9,False,False,0,,18.0,15,0,0,0,0,,2.0,1.0,9.0,7.0,1.0,,2.0,,2.0,2.0,1.0,2.0,,,,,,3.0
587351,Hertha Berlin,159,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,56.0,6,M,7,False,False,0,,29.0,23,1,0,0,0,,,2.0,6.0,3.0,2.0,,,,1.0,2.0,1.0,,,,3.0,,,1.0
587351,Hertha Berlin,159,1165,Matheus Cunha,https://media.api-sports.io/football/players/1165.png,90.0,10,M,6.2,False,False,0,,27.0,19,0,0,0,0,,,2.0,22.0,9.0,3.0,3.0,1.0,,5.0,7.0,4.0,,,,2.0,,,
587351,Hertha Berlin,159,1651,Krzysztof Piątek,https://media.api-sports.io/football/players/1651.png,63.0,9,F,6.9,False,False,0,,15.0,11,0,0,0,0,,,,6.0,2.0,2.0,1.0,4.0,,1.0,1.0,,3.0,,,,,,1.0
587351,Hertha Berlin,159,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Hertha Berlin,159,25340,Lukas Klünter,https://media.api-sports.io/football/players/25340.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Hertha Berlin,159,6168,Omar Alderete,https://media.api-sports.io/football/players/6168.png,45.0,14,D,6.6,False,True,0,,21.0,17,0,0,0,0,,,,6.0,1.0,,1.0,,1.0,,,,,,,,,,
587351,Hertha Berlin,159,199934,Márton Dárdai,https://media.api-sports.io/football/players/199934.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Hertha Berlin,159,1454,Mattéo Guendouzi,https://media.api-sports.io/football/players/1454.png,34.0,8,M,7.2,False,True,0,,12.0,7,0,0,0,0,,,2.0,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,
587351,Hertha Berlin,159,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,9.0,28,M,6.7,False,True,0,,10.0,9,1,0,0,0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
587351,Hertha Berlin,159,2751,Mathew Leckie,https://media.api-sports.io/football/players/2751.png,9.0,7,M,6.3,False,True,0,,4.0,4,0,0,0,0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
587351,Hertha Berlin,159,25614,Eduard Löwen,https://media.api-sports.io/football/players/25614.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Hertha Berlin,159,1920,Nemanja Radonjić,https://media.api-sports.io/football/players/1920.png,27.0,24,M,6.9,False,True,0,,9.0,8,0,0,0,0,,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0
587351,Bayern Munich,157,497,Manuel Neuer,https://media.api-sports.io/football/players/497.png,90.0,1,G,8.9,True,False,0,7.0,31.0,28,0,0,0,0,0.0,,,,,,,,,,,,,,,1.0,,,
587351,Bayern Munich,157,2725,Benjamin Pavard,https://media.api-sports.io/football/players/2725.png,90.0,5,D,7.2,False,False,0,,53.0,44,1,0,0,0,,3.0,3.0,7.0,4.0,,2.0,,,1.0,,,,,,2.0,,,
587351,Bayern Munich,157,506,Niklas Süle,https://media.api-sports.io/football/players/506.png,90.0,4,D,7.2,False,False,0,,68.0,65,0,0,0,0,,2.0,,4.0,3.0,,1.0,1.0,,,,,,,,,,,
587351,Bayern Munich,157,505,David Alaba,https://media.api-sports.io/football/players/505.png,90.0,27,D,7.3,False,False,0,,81.0,70,0,0,0,0,,2.0,1.0,10.0,7.0,3.0,,,,1.0,2.0,2.0,,,,,,,
587351,Bayern Munich,157,33,Lucas Hernández,https://media.api-sports.io/football/players/33.png,90.0,21,D,6.6,False,False,0,,51.0,36,0,0,0,0,,2.0,2.0,11.0,5.0,2.0,1.0,,,,2.0,,,,,,,,
587351,Bayern Munich,157,502,Joshua Kimmich,https://media.api-sports.io/football/players/502.png,90.0,6,M,7.9,False,False,0,,71.0,63,0,0,0,0,,,2.0,10.0,6.0,1.0,1.0,,,4.0,2.0,2.0,,,,2.0,,,
587351,Bayern Munich,157,644,Leroy Sané,https://media.api-sports.io/football/players/644.png,73.0,10,M,7.5,False,False,0,,26.0,17,0,0,0,0,,,,15.0,9.0,1.0,2.0,1.0,,3.0,7.0,6.0,1.0,,,1.0,1.0,,1.0
587351,Bayern Munich,157,510,Serge Gnabry,https://media.api-sports.io/football/players/510.png,73.0,7,M,7,False,False,0,,36.0,31,0,0,0,0,,,2.0,8.0,3.0,,4.0,1.0,,1.0,2.0,2.0,1.0,,,,,,
587351,Bayern Munich,157,522,Thomas Müller,https://media.api-sports.io/football/players/522.png,90.0,25,M,7,False,False,0,,41.0,28,0,0,0,0,,,,8.0,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,2.0,,,1.0
587351,Bayern Munich,157,508,Kingsley Coman,https://media.api-sports.io/football/players/508.png,86.0,29,M,7.3,False,False,0,,29.0,25,0,0,0,0,,1.0,,8.0,2.0,,2.0,3.0,,,2.0,1.0,2.0,1.0,,2.0,,,
587351,Bayern Munich,157,521,Robert Lewandowski,https://media.api-sports.io/football/players/521.png,90.0,9,F,6.5,False,False,0,,24.0,21,0,0,0,1,,,,8.0,4.0,,,6.0,,1.0,1.0,,2.0,,,,,,1.0
587351,Bayern Munich,157,496,Ron-Thorben Hoffmann,https://media.api-sports.io/football/players/496.png,,39,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,1915,Bouna Sarr,https://media.api-sports.io/football/players/1915.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,499,Jérôme Boateng,https://media.api-sports.io/football/players/499.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,509,Alphonso Davies,https://media.api-sports.io/football/players/509.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,519,Corentin Tolisso,https://media.api-sports.io/football/players/519.png,17.0,24,M,6.5,False,True,0,,8.0,7,0,0,0,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,
587351,Bayern Munich,157,181812,Jamal Musiala,https://media.api-sports.io/football/players/181812.png,,42,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,47341,Marc Roca,https://media.api-sports.io/football/players/47341.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587351,Bayern Munich,157,865,Douglas Costa,https://media.api-sports.io/football/players/865.png,17.0,11,F,6.3,False,True,0,,11.0,9,0,0,0,0,,,,4.0,1.0,,,,,,3.0,1.0,,,,,,,
587351,Bayern Munich,157,275,Eric Maxim Choupo-Moting,https://media.api-sports.io/football/players/275.png,8.0,13,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,90.0,21,G,7.2,False,False,1,5.0,36.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,85.0,7,D,7.7,False,False,0,,19.0,13,0,0,0,0,,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,
587350,SC Freiburg,160,26240,Philipp Lienhart,https://media.api-sports.io/football/players/26240.png,90.0,3,D,6.6,False,False,0,,36.0,28,0,0,0,0,,,1.0,2.0,2.0,,,,,2.0,,,,,,,,,
587350,SC Freiburg,160,26242,Keven Schlotterbeck,https://media.api-sports.io/football/players/26242.png,90.0,31,D,7,False,False,0,,43.0,33,0,0,0,0,,,,4.0,3.0,,1.0,,2.0,,1.0,1.0,,,,,,,
587350,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90.0,30,D,6.3,True,False,0,,21.0,17,0,0,0,0,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,
587350,SC Freiburg,160,21153,Baptiste Santamaria,https://media.api-sports.io/football/players/21153.png,90.0,8,M,7.2,False,False,0,,34.0,27,0,0,0,0,,,4.0,6.0,4.0,2.0,,,1.0,,2.0,2.0,,,,1.0,,,
587350,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90.0,27,M,6.9,False,False,0,,35.0,27,0,0,0,0,,1.0,1.0,10.0,5.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,
587350,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,86.0,9,M,6.7,False,False,0,,21.0,16,0,0,0,0,,2.0,1.0,11.0,6.0,1.0,2.0,,,3.0,3.0,1.0,,,,,,,1.0
587350,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,77.0,32,M,7.3,False,False,0,,32.0,24,0,0,0,0,,3.0,5.0,10.0,6.0,2.0,,1.0,,1.0,3.0,2.0,,,1.0,3.0,,,
587350,SC Freiburg,160,46930,Ermedin Demirović,https://media.api-sports.io/football/players/46930.png,70.0,11,F,6.3,False,False,0,,4.0,2,0,0,0,0,,,,8.0,,,3.0,1.0,,,,,,,,,,,1.0
587350,SC Freiburg,160,512,Woo-Yeong Jeong,https://media.api-sports.io/football/players/512.png,70.0,29,F,7.5,False,False,0,,28.0,23,0,0,0,0,,,1.0,6.0,2.0,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,,1.0,,,
587350,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,13.0,5,D,6.7,False,True,0,,2.0,1,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,26237,Dominique Heintz,https://media.api-sports.io/football/players/26237.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,26239,Lukas Kübler,https://media.api-sports.io/football/players/26239.png,8.0,17,D,6.7,False,True,0,,,,0,0,0,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,
587350,SC Freiburg,160,127928,Lino Tempelmann,https://media.api-sports.io/football/players/127928.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,36905,Guus Til,https://media.api-sports.io/football/players/36905.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,SC Freiburg,160,26249,Janik Haberer,https://media.api-sports.io/football/players/26249.png,20.0,19,M,6.5,False,True,0,,5.0,1,1,0,0,0,,1.0,,5.0,2.0,,2.0,,,1.0,,,,,,,,,
587350,SC Freiburg,160,178093,Yannik Keitel,https://media.api-sports.io/football/players/178093.png,8.0,36,M,6.5,False,True,0,,,,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,,,
587350,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,20.0,18,F,6.3,False,True,0,,5.0,3,0,0,0,0,,,,5.0,1.0,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,2,Marwin Hitz,https://media.api-sports.io/football/players/2.png,90.0,35,G,6.2,False,False,2,1.0,44.0,41,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,864,Emre Can,https://media.api-sports.io/football/players/864.png,90.0,23,D,6.6,False,False,0,,88.0,76,0,0,0,0,,,3.0,7.0,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,
587350,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,7.3,False,False,0,,118.0,104,0,0,0,0,,2.0,2.0,11.0,9.0,,,,,,,,,,,2.0,,,
587350,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90.0,16,D,6.9,False,False,0,,111.0,104,1,0,0,0,,2.0,1.0,5.0,3.0,,3.0,1.0,,1.0,,,,,,,,,
587350,Borussia Dortmund,165,8,Raphaël Guerreiro,https://media.api-sports.io/football/players/8.png,90.0,13,D,6.7,False,False,0,,80.0,72,0,0,0,0,,,,3.0,2.0,,,,,2.0,1.0,,,,,3.0,,,
587350,Borussia Dortmund,165,15,Thomas Delaney,https://media.api-sports.io/football/players/15.png,60.0,6,M,6.6,False,False,0,,34.0,33,0,0,0,0,,1.0,1.0,5.0,3.0,1.0,1.0,,,1.0,,,,,,,,,
587350,Borussia Dortmund,165,161921,Giovanni Reyna,https://media.api-sports.io/football/players/161921.png,70.0,32,M,6.7,False,False,0,,28.0,22,0,0,0,0,,,,7.0,3.0,1.0,1.0,,,,4.0,3.0,,,,2.0,,,
587350,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,60.0,11,M,6.2,True,False,0,,27.0,22,0,0,0,0,,,2.0,6.0,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,
587350,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,45.0,19,M,6.3,False,False,0,,19.0,16,0,0,0,0,,,,3.0,,2.0,,1.0,,,,,1.0,,,,,,
587350,Borussia Dortmund,165,18,Jadon Sancho,https://media.api-sports.io/football/players/18.png,90.0,7,M,7,False,False,0,,62.0,50,0,0,0,0,,,1.0,6.0,3.0,,,1.0,,1.0,4.0,2.0,1.0,,,3.0,,,1.0
587350,Borussia Dortmund,165,1100,Erling Braut Haaland,https://media.api-sports.io/football/players/1100.png,90.0,9,F,6.9,False,False,0,,19.0,12,0,0,0,0,,1.0,,4.0,2.0,,2.0,2.0,,1.0,,,2.0,,1.0,2.0,,,
587350,Borussia Dortmund,165,4,Luca Unbehaun,https://media.api-sports.io/football/players/4.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,721,Nico Schulz,https://media.api-sports.io/football/players/721.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,10,Łukasz Piszczek,https://media.api-sports.io/football/players/10.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,108519,Mateu Morey,https://media.api-sports.io/football/players/108519.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,10166,Reinier,https://media.api-sports.io/football/players/10166.png,20.0,20,M,6.6,False,True,0,,10.0,9,0,0,0,0,,1.0,,3.0,2.0,,1.0,,,1.0,,,,,,,,,
587350,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,45.0,22,M,6.3,False,True,0,,22.0,17,1,0,0,0,,1.0,1.0,12.0,6.0,1.0,1.0,,,2.0,2.0,2.0,,,,,,,
587350,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,30.0,8,M,6.9,False,True,0,,27.0,25,0,0,0,0,,1.0,,4.0,3.0,,,,,2.0,,,,,,,,,
587350,Borussia Dortmund,165,26343,Steffen Tigges,https://media.api-sports.io/football/players/26343.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587350,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,30.0,18,F,7.5,False,True,0,,5.0,2,0,0,0,0,,,,,,,,3.0,,,,,2.0,1.0,,,,,
587353,FSV Mainz 05,164,25906,Robin Zentner,https://media.api-sports.io/football/players/25906.png,90.0,27,G,7.9,False,False,0,4.0,34.0,18,0,0,0,0,0.0,,,1.0,1.0,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,37148,Jeremiah St. Juste,https://media.api-sports.io/football/players/37148.png,90.0,4,D,7.2,False,False,0,,46.0,28,0,0,0,0,,1.0,,10.0,6.0,,,,1.0,,1.0,1.0,,,,,,,
587353,FSV Mainz 05,164,25907,Stefan Bell,https://media.api-sports.io/football/players/25907.png,90.0,16,D,8,False,False,0,,57.0,45,0,0,0,0,,3.0,2.0,19.0,15.0,,1.0,,1.0,2.0,,,,,,,,,
587353,FSV Mainz 05,164,25916,Moussa Niakhaté,https://media.api-sports.io/football/players/25916.png,90.0,19,D,7.6,False,False,0,,40.0,32,0,0,1,0,,1.0,1.0,5.0,3.0,,,1.0,,,,,1.0,1.0,,1.0,,,
587353,FSV Mainz 05,164,1812,Danny da Costa,https://media.api-sports.io/football/players/1812.png,90.0,22,M,7.2,False,False,0,,31.0,18,0,0,0,0,,,3.0,6.0,4.0,1.0,,,,,2.0,2.0,,,,2.0,,,
587353,FSV Mainz 05,164,25918,Leandro Barreiro,https://media.api-sports.io/football/players/25918.png,90.0,35,M,6.3,False,False,0,,22.0,13,1,0,0,0,,1.0,1.0,15.0,7.0,,5.0,,,2.0,,,,,,,,,
587353,FSV Mainz 05,164,979,Dominik Kohr,https://media.api-sports.io/football/players/979.png,90.0,31,M,6.9,False,False,0,,36.0,27,1,0,0,0,,5.0,1.0,18.0,10.0,3.0,2.0,,1.0,2.0,,,,,,,,,
587353,FSV Mainz 05,164,25915,Phillipp Mwene,https://media.api-sports.io/football/players/25915.png,90.0,23,M,7,False,False,0,,26.0,14,0,0,0,0,,2.0,,3.0,3.0,,,,,,1.0,1.0,,,,1.0,,,
587353,FSV Mainz 05,164,25920,Danny Latza,https://media.api-sports.io/football/players/25920.png,80.0,6,F,7.3,True,False,0,,27.0,20,0,0,0,0,,1.0,,8.0,5.0,,1.0,1.0,,,2.0,2.0,,,,1.0,,,
587353,FSV Mainz 05,164,729,Ádám Szalai,https://media.api-sports.io/football/players/729.png,80.0,28,F,6.3,False,False,0,,23.0,11,0,0,0,0,,2.0,1.0,23.0,8.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,
587353,FSV Mainz 05,164,25928,Karim Onisiwo,https://media.api-sports.io/football/players/25928.png,84.0,21,F,7.7,False,False,0,,12.0,8,0,0,0,0,,,,16.0,10.0,1.0,,3.0,,3.0,3.0,3.0,2.0,,,1.0,1.0,,1.0
587353,FSV Mainz 05,164,25903,Finn Gilbert Dahmen,https://media.api-sports.io/football/players/25903.png,,37,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25913,Alexander Hack,https://media.api-sports.io/football/players/25913.png,,42,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25908,Daniel Brosinski,https://media.api-sports.io/football/players/25908.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25461,Kevin Stöger,https://media.api-sports.io/football/players/25461.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25922,Levin Öztunali,https://media.api-sports.io/football/players/25922.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25926,Jonathan Michael Burkardt,https://media.api-sports.io/football/players/25926.png,10.0,29,F,6.9,False,True,0,,4.0,4,0,0,0,0,,,,3.0,1.0,,,,,1.0,,,,,,1.0,,,
587353,FSV Mainz 05,164,202731,Niklas Tauer,https://media.api-sports.io/football/players/202731.png,10.0,25,M,6.5,False,True,0,,1.0,,0,0,0,0,,,,3.0,1.0,1.0,,,,,,,,,,,,,
587353,FSV Mainz 05,164,25925,Jean-Paul Boëtius,https://media.api-sports.io/football/players/25925.png,,5,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,FSV Mainz 05,164,24914,Robert Glatzel,https://media.api-sports.io/football/players/24914.png,10.0,9,F,6.7,False,True,0,,5.0,1,0,0,0,0,,,,4.0,2.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,
587353,Union Berlin,182,25284,Andreas Luthe,https://media.api-sports.io/football/players/25284.png,90.0,1,G,7.2,False,False,1,4.0,41.0,23,0,0,0,0,0.0,,,1.0,1.0,,,,,,,,,,,,,,
587353,Union Berlin,182,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,90.0,5,D,6.5,False,False,0,,64.0,51,0,0,0,0,,1.0,1.0,14.0,5.0,1.0,,,,1.0,,,,,,1.0,,,
587353,Union Berlin,182,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90.0,31,D,6.6,False,False,0,,81.0,66,1,0,0,0,,,3.0,9.0,5.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,
587353,Union Berlin,182,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,55.0,4,D,5.6,False,False,0,,29.0,20,2,1,0,0,,,1.0,14.0,6.0,,2.0,,,2.0,,,,,,1.0,,1.0,
587353,Union Berlin,182,24848,Christopher Trimmel,https://media.api-sports.io/football/players/24848.png,90.0,28,M,7.3,True,False,0,,53.0,42,1,0,0,0,,1.0,3.0,11.0,5.0,2.0,1.0,,,,2.0,1.0,,,,3.0,,,
587353,Union Berlin,182,26309,Christian Gentner,https://media.api-sports.io/football/players/26309.png,66.0,34,M,6.6,False,False,0,,28.0,23,0,0,0,0,,1.0,,3.0,2.0,1.0,,,,,1.0,1.0,,,,,,,
587353,Union Berlin,182,24903,Robert Andrich,https://media.api-sports.io/football/players/24903.png,90.0,30,M,6.6,False,False,0,,53.0,39,0,0,0,0,,,2.0,14.0,8.0,1.0,2.0,2.0,,4.0,1.0,1.0,,,,,,,
587353,Union Berlin,182,1941,Marcus Ingvartsen,https://media.api-sports.io/football/players/1941.png,81.0,32,M,6.2,False,False,0,,19.0,12,0,0,0,0,,1.0,,12.0,4.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,
587353,Union Berlin,182,25452,Niko Giesselmann,https://media.api-sports.io/football/players/25452.png,66.0,23,M,6.9,False,False,0,,28.0,17,0,0,0,0,,3.0,,6.0,4.0,,,,,,,,,,,,,,
587353,Union Berlin,182,8598,Taiwo Awoniyi,https://media.api-sports.io/football/players/8598.png,73.0,14,F,6.9,False,False,0,,20.0,12,0,0,0,0,,,,14.0,6.0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,2.0
587353,Union Berlin,182,425,Cedric Teuchert,https://media.api-sports.io/football/players/425.png,73.0,36,F,6.2,False,False,0,,15.0,13,1,0,0,0,,,1.0,13.0,2.0,1.0,2.0,1.0,,2.0,,,1.0,,,,,,1.0
587353,Union Berlin,182,1972,Loris Karius,https://media.api-sports.io/football/players/1972.png,,20,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,Union Berlin,182,24840,Florian Hübner,https://media.api-sports.io/football/players/24840.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,Union Berlin,182,33017,Keita Endo,https://media.api-sports.io/football/players/33017.png,9.0,18,F,6.7,False,True,0,,3.0,3,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
587353,Union Berlin,182,24849,Akaki Gogia,https://media.api-sports.io/football/players/24849.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,Union Berlin,182,24905,Sebastian Griesbeck,https://media.api-sports.io/football/players/24905.png,24.0,33,M,6.5,False,True,0,,7.0,5,0,0,0,0,,1.0,,6.0,3.0,2.0,,,,1.0,,,,,,,,,
587353,Union Berlin,182,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,24.0,6,D,7,False,True,0,,28.0,25,0,0,0,0,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,1.0,,,
587353,Union Berlin,182,25242,Marius Bülter,https://media.api-sports.io/football/players/25242.png,,15,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587353,Union Berlin,182,66055,Petar Musa,https://media.api-sports.io/football/players/66055.png,17.0,24,F,6.3,False,True,0,,10.0,4,0,0,0,0,,,,9.0,3.0,,2.0,,,,,,,,,1.0,,,
587353,Union Berlin,182,986,Joel Pohjanpalo,https://media.api-sports.io/football/players/986.png,17.0,9,F,6.2,False,True,0,,4.0,3,0,0,0,0,,,,4.0,2.0,,,1.0,,,,,1.0,,,,,,1.0
587348,Bayer Leverkusen,168,963,Lukáš Hrádecký,https://media.api-sports.io/football/players/963.png,90.0,1,G,7.2,False,False,2,5.0,51.0,36,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587348,Bayer Leverkusen,168,19018,Timothy Fosu-Mensah,https://media.api-sports.io/football/players/19018.png,62.0,24,D,7,False,False,0,,28.0,26,0,0,0,0,,1.0,1.0,5.0,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,
587348,Bayer Leverkusen,168,972,Jonathan Tah,https://media.api-sports.io/football/players/972.png,90.0,4,D,6.3,False,False,0,,56.0,48,0,0,0,0,,1.0,4.0,5.0,3.0,2.0,,1.0,,,,,,,,,,,
587348,Bayer Leverkusen,168,41150,Edmond Tapsoba,https://media.api-sports.io/football/players/41150.png,90.0,12,D,6.7,False,False,0,,40.0,32,0,0,0,0,,6.0,2.0,14.0,7.0,3.0,1.0,,,,2.0,1.0,,,,,,,
587348,Bayer Leverkusen,168,536,Daley Sinkgraven,https://media.api-sports.io/football/players/536.png,90.0,22,D,7.5,False,False,0,,47.0,38,0,0,0,0,,2.0,2.0,9.0,7.0,,,,2.0,2.0,2.0,2.0,,,,,,,
587348,Bayer Leverkusen,168,203224,Florian Wirtz,https://media.api-sports.io/football/players/203224.png,90.0,27,M,7.7,False,False,0,,47.0,42,0,0,0,0,,,1.0,7.0,3.0,1.0,2.0,1.0,,,3.0,3.0,1.0,1.0,,2.0,,,
